a0_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.100746E+03   0.161864E-03   0.588600E-03   0.285641E-03   0.148316E+03   0.000000E+00   0.000000E+00   0.148316E+03  -0.296632E+03
   0.100746E+03   0.161864E-03   0.588600E-03   0.285641E-03   0.148316E+03   0.000000E+00   0.000000E+00   0.148316E+03  -0.296632E+03
   0.100746E+03   0.161864E-03   0.588600E-03   0.510188E-03   0.146696E+03   0.000000E+00   0.000000E+00   0.146696E+03  -0.293392E+03
   0.100746E+03   0.253123E-03   0.588600E-03   0.510188E-03   0.146560E+03   0.000000E+00   0.000000E+00   0.146560E+03  -0.293120E+03
   0.101217E+03   0.569834E-03   0.588600E-03   0.969730E-04   0.148152E+03   0.000000E+00   0.000000E+00   0.148152E+03  -0.296304E+03
   0.101217E+03   0.569834E-03   0.588600E-03   0.969730E-04   0.148152E+03   0.000000E+00   0.000000E+00   0.148152E+03  -0.296304E+03
   0.101217E+03   0.569834E-03   0.123766E-02   0.969730E-04   0.144450E+03   0.000000E+00   0.000000E+00   0.144450E+03  -0.288900E+03
   0.101217E+03   0.349256E-04   0.128384E-02   0.969730E-04   0.145280E+03   0.000000E+00   0.000000E+00   0.145280E+03  -0.290560E+03
   0.101217E+03   0.349256E-04   0.681718E-03   0.969730E-04   0.148652E+03   0.000000E+00   0.000000E+00   0.148652E+03  -0.297304E+03
   0.101217E+03   0.349256E-04   0.681718E-03   0.969730E-04   0.148652E+03   0.000000E+00   0.000000E+00   0.148652E+03  -0.297304E+03
   0.101217E+03   0.152483E-03   0.681718E-03   0.969730E-04   0.148570E+03   0.000000E+00   0.000000E+00   0.148570E+03  -0.297140E+03
   0.101217E+03   0.152483E-03   0.681718E-03   0.969730E-04   0.148570E+03   0.000000E+00   0.000000E+00   0.148570E+03  -0.297140E+03
   0.101217E+03   0.152483E-03   0.702315E-03   0.969730E-04   0.148446E+03   0.000000E+00   0.000000E+00   0.148446E+03  -0.296892E+03
   0.101217E+03   0.152483E-03   0.702315E-03   0.969730E-04   0.148446E+03   0.000000E+00   0.000000E+00   0.148446E+03  -0.296892E+03
   0.101171E+03   0.152483E-03   0.702315E-03   0.969730E-04   0.148488E+03   0.000000E+00   0.000000E+00   0.148488E+03  -0.296976E+03
   0.100092E+03   0.607249E-03   0.702315E-03   0.969730E-04   0.146791E+03   0.000000E+00   0.000000E+00   0.146791E+03  -0.293582E+03
   0.101509E+03   0.410704E-04   0.702315E-03   0.969730E-04   0.148155E+03   0.000000E+00   0.000000E+00   0.148155E+03  -0.296310E+03
   0.101175E+03   0.410704E-04   0.702315E-03   0.969730E-04   0.148560E+03   0.000000E+00   0.000000E+00   0.148560E+03  -0.297120E+03
   0.100295E+03   0.410704E-04   0.702315E-03   0.969730E-04   0.148239E+03   0.000000E+00   0.000000E+00   0.148239E+03  -0.296478E+03
   0.100295E+03   0.410704E-04   0.702315E-03   0.969730E-04   0.148239E+03   0.000000E+00   0.000000E+00   0.148239E+03  -0.296478E+03
   0.100295E+03   0.410704E-04   0.702315E-03   0.969730E-04   0.148239E+03   0.000000E+00   0.000000E+00   0.148239E+03  -0.296478E+03
   0.101051E+03   0.410704E-04   0.628133E-03   0.969730E-04   0.149079E+03   0.000000E+00   0.000000E+00   0.149079E+03  -0.298158E+03
   0.101051E+03   0.410704E-04   0.628133E-03   0.492682E-03   0.146828E+03   0.000000E+00   0.000000E+00   0.146828E+03  -0.293656E+03
   0.101051E+03   0.410704E-04   0.628133E-03   0.492682E-03   0.146828E+03   0.000000E+00   0.000000E+00   0.146828E+03  -0.293656E+03
   0.101051E+03   0.410704E-04   0.628133E-03   0.492682E-03   0.146828E+03   0.000000E+00   0.000000E+00   0.146828E+03  -0.293656E+03
   0.101051E+03   0.705270E-03   0.440796E-03   0.819839E-03   0.143974E+03   0.000000E+00   0.000000E+00   0.143974E+03  -0.287948E+03
