MNT_SURFAC;ZLIDAR;X;Y
239.96000;239.835;883695.70;6553762.75
239.94000;239.873;883695.94;6553760.78
239.96000;239.932;883696.17;6553758.81
239.97000;239.893;883696.40;6553756.84
239.98000;239.905;883696.64;6553754.87
239.94000;240.017;883696.87;6553752.90
239.88000;239.999;883697.11;6553750.93
239.83000;239.999;883697.34;6553748.96
239.82000;239.966;883697.57;6553746.99
239.82000;239.849;883697.81;6553745.02
239.81000;239.993;883698.04;6553743.05
239.79000;239.911;883698.27;6553741.08
239.78000;239.886;883698.51;6553739.11
239.77000;239.915;883698.74;6553737.14
239.77000;239.971;883698.98;6553735.17
239.77000;240.000;883699.21;6553733.21
239.74000;239.939;883699.44;6553731.24
239.71000;239.984;883699.68;6553729.27
239.69000;239.864;883699.91;6553727.30
239.67000;239.897;883700.15;6553725.33
239.66000;239.980;883700.38;6553723.36
239.66000;239.970;883700.61;6553721.39
239.66000;239.920;883700.85;6553719.42
239.66000;239.915;883701.08;6553717.45
239.67000;239.965;883701.32;6553715.48
239.70000;239.965;883701.55;6553713.51
239.73000;239.901;883701.78;6553711.54
239.76000;239.901;883702.02;6553709.57
239.79000;239.901;883702.25;6553707.60
239.79000;239.920;883702.49;6553705.63
239.80000;239.902;883702.72;6553703.66
239.81000;239.968;883702.95;6553701.69
239.83000;239.886;883703.19;6553699.72
239.84000;239.982;883703.42;6553697.75
239.85000;239.982;883703.66;6553695.78
239.86000;239.993;883703.89;6553693.81
239.87000;239.951;883704.04;6553691.84
239.87000;239.916;883704.20;6553689.86
239.84000;239.905;883704.35;6553687.89
239.81000;239.905;883704.50;6553685.92
239.79000;239.850;883704.65;6553683.95
239.78000;239.850;883704.81;6553681.97
239.78000;239.976;883704.96;6553680.00
239.78000;239.978;883705.11;6553678.03
239.78000;239.978;883705.27;6553676.05
239.78000;239.956;883705.42;6553674.08
239.85000;239.974;883705.57;6553672.11
239.92000;239.980;883705.72;6553670.14
239.91000;239.980;883705.88;6553668.16
239.91000;239.897;883706.03;6553666.19
239.91000;239.897;883706.18;6553664.22
239.91000;239.838;883706.34;6553662.25
239.93000;239.838;883706.49;6553660.27
239.91000;239.838;883706.64;6553658.30
239.92000;239.965;883706.80;6553656.33
239.90000;239.954;883706.95;6553654.35
239.86000;239.975;883707.10;6553652.38
239.83000;239.954;883707.25;6553650.41
239.82000;239.954;883707.41;6553648.44
239.82000;239.963;883707.56;6553646.46
239.82000;239.929;883707.71;6553644.49
239.82000;239.929;883707.87;6553642.52
239.81000;239.962;883708.02;6553640.55
239.81000;239.960;883708.17;6553638.57
239.81000;239.969;883708.32;6553636.60
239.81000;239.969;883708.48;6553634.63
239.81000;239.971;883708.63;6553632.65
239.82000;239.971;883708.78;6553630.68
239.82000;239.969;883708.94;6553628.71
239.83000;239.969;883709.09;6553626.74
239.83000;239.943;883709.24;6553624.76
239.84000;239.968;883709.39;6553622.79
239.84000;239.961;883709.55;6553620.82
239.85000;239.948;883709.70;6553618.85
239.85000;239.960;883709.85;6553616.87
239.85000;239.941;883710.01;6553614.90
239.85000;240.035;883710.16;6553612.93
239.85000;239.956;883710.31;6553610.95
239.85000;239.988;883710.47;6553608.98
239.85000;239.968;883710.62;6553607.01
239.85000;239.954;883710.77;6553605.04
239.85000;239.994;883710.92;6553603.06
239.85000;239.965;883711.08;6553601.09
239.85000;239.965;883711.23;6553599.12
239.85000;239.968;883711.38;6553597.15
239.84000;239.935;883711.54;6553595.17
239.84000;239.962;883711.69;6553593.20
239.83000;239.928;883711.84;6553591.23
239.82000;239.928;883711.99;6553589.25
239.82000;239.940;883712.15;6553587.28
239.81000;239.947;883712.30;6553585.31
239.80000;239.937;883712.45;6553583.34
239.82000;239.956;883712.61;6553581.36
239.85000;239.979;883712.76;6553579.39
239.85000;239.902;883712.91;6553577.42
239.84000;239.969;883713.07;6553575.45
239.84000;239.969;883713.22;6553573.47
239.86000;239.964;883713.37;6553571.50
239.87000;239.948;883713.52;6553569.53
239.86000;239.987;883713.68;6553567.55
239.84000;239.932;883713.83;6553565.58
239.83000;239.932;883713.98;6553563.61
239.84000;239.938;883714.14;6553561.64
239.84000;239.983;883714.29;6553559.66
239.84000;239.918;883714.44;6553557.69
239.84000;239.918;883714.59;6553555.72
239.85000;239.920;883714.75;6553553.75
239.85000;239.945;883714.90;6553551.77
239.86000;239.915;883715.05;6553549.80
239.88000;239.960;883715.21;6553547.83
239.90000;239.930;883715.36;6553545.85
239.91000;239.930;883715.51;6553543.88
239.93000;239.905;883715.67;6553541.91
239.94000;239.905;883715.82;6553539.94
239.95000;239.905;883715.97;6553537.96
239.94000;239.922;883716.12;6553535.99
239.94000;239.922;883716.28;6553534.02
239.88000;239.922;883716.43;6553532.04
239.85000;239.922;883716.58;6553530.07
239.84000;239.933;883716.74;6553528.10
239.84000;239.933;883716.89;6553526.13
239.85000;239.929;883717.04;6553524.15
239.86000;239.957;883717.19;6553522.18
239.88000;239.957;883717.35;6553520.21
239.89000;239.957;883717.50;6553518.24
239.90000;239.913;883717.65;6553516.26
239.91000;239.913;883717.81;6553514.29
239.91000;239.913;883717.96;6553512.32
239.88000;239.913;883718.18;6553510.34
239.85000;239.913;883718.40;6553508.35
239.82000;239.939;883718.62;6553506.37
239.83000;239.964;883718.84;6553504.39
239.84000;239.964;883719.06;6553502.40
239.84000;239.964;883719.28;6553500.42
239.82000;239.964;883719.50;6553498.44
239.80000;239.964;883719.72;6553496.46
239.81000;239.964;883719.94;6553494.47
239.83000;240.009;883720.16;6553492.49
239.83000;240.009;883720.38;6553490.51
239.84000;240.009;883720.60;6553488.53
239.85000;240.009;883720.82;6553486.54
239.87000;240.009;883721.04;6553484.56
239.87000;0.000;883721.26;6553482.58
239.88000;0.000;883721.48;6553480.60
239.89000;0.000;883721.70;6553478.61
239.90000;0.000;883721.92;6553476.63
239.87000;239.977;883722.14;6553474.65
239.81000;239.977;883722.35;6553472.67
239.77000;239.977;883722.57;6553470.68
239.76000;239.977;883722.79;6553468.70
239.80000;239.977;883723.01;6553466.72
239.80000;239.977;883723.23;6553464.74
239.81000;239.977;883723.45;6553462.75
239.81000;239.977;883723.67;6553460.77
239.81000;239.980;883723.89;6553458.79
239.82000;239.980;883724.11;6553456.81
239.82000;239.980;883724.33;6553454.82
239.82000;239.980;883724.55;6553452.84
239.87000;239.980;883724.77;6553450.86
239.94000;239.980;883724.99;6553448.88
239.92000;239.980;883725.21;6553446.89
239.88000;239.960;883725.43;6553444.91
239.89000;239.960;883725.65;6553442.93
239.91000;239.960;883725.87;6553440.95
239.95000;239.960;883726.09;6553438.96
239.97000;0.000;883726.31;6553436.98
239.99000;0.000;883726.53;6553435.00
239.99000;0.000;883726.75;6553433.02
240.00000;0.000;883726.97;6553431.03
240.03000;0.000;883727.19;6553429.05
240.04000;0.000;883727.41;6553427.07
240.05000;0.000;883727.63;6553425.08
240.06000;0.000;883727.85;6553423.10
240.10000;0.000;883728.07;6553421.12
240.11000;0.000;883728.29;6553419.14
240.11000;0.000;883728.51;6553417.15
240.13000;0.000;883728.73;6553415.17
240.15000;0.000;883728.95;6553413.19
240.18000;240.054;883729.17;6553411.21
240.21000;240.054;883729.39;6553409.22
240.24000;240.054;883729.61;6553407.24
240.14000;240.054;883729.83;6553405.26
240.06000;240.054;883730.05;6553403.28
240.00000;240.054;883730.27;6553401.29
239.97000;240.094;883730.49;6553399.31
239.94000;240.094;883730.71;6553397.33
239.90000;240.094;883730.93;6553395.35
239.93000;240.060;883731.15;6553393.36
239.90000;240.060;883731.37;6553391.38
239.88000;240.060;883731.59;6553389.40
239.88000;240.060;883731.80;6553387.42
239.87000;240.060;883732.02;6553385.43
239.89000;240.060;883732.24;6553383.45
239.92000;240.052;883732.46;6553381.47
239.94000;240.052;883732.68;6553379.49
239.93000;240.052;883732.90;6553377.50
239.81000;240.052;883733.12;6553375.52
239.79000;240.007;883733.34;6553373.54
239.80000;240.007;883733.56;6553371.56
239.80000;240.007;883733.78;6553369.57
239.80000;240.004;883734.00;6553367.59
239.81000;240.004;883734.22;6553365.61
239.81000;239.981;883734.44;6553363.63
239.80000;239.981;883734.66;6553361.64
239.81000;240.017;883734.88;6553359.66
239.81000;240.017;883735.10;6553357.68
239.82000;240.017;883735.32;6553355.70
239.81000;240.017;883735.54;6553353.71
239.85000;239.990;883735.76;6553351.73
239.94000;239.990;883735.98;6553349.75
240.00000;239.990;883736.20;6553347.76
240.04000;239.990;883736.42;6553345.78
240.08000;239.977;883736.64;6553343.80
240.13000;239.965;883736.86;6553341.82
240.13000;239.965;883737.08;6553339.83
240.03000;239.965;883737.30;6553337.85
239.92000;239.991;883737.52;6553335.87
239.91000;239.991;883737.74;6553333.89
239.90000;239.991;883737.96;6553331.90
239.91000;239.971;883738.18;6553329.92
239.90000;239.971;883738.40;6553327.94
239.90000;239.971;883738.62;6553325.96
239.89000;239.977;883738.84;6553323.97
239.90000;239.977;883739.06;6553321.99
239.90000;239.986;883739.28;6553320.01
239.97000;239.986;883739.50;6553318.03
240.06000;239.986;883739.72;6553316.04
240.06000;239.986;883739.94;6553314.06
240.11000;239.988;883740.16;6553312.08
240.10000;239.988;883740.38;6553310.10
240.10000;239.988;883740.60;6553308.11
240.10000;0.000;883740.82;6553306.13
240.16000;0.000;883741.04;6553304.15
240.16000;239.959;883741.25;6553302.17
240.17000;239.959;883741.47;6553300.18
240.21000;0.000;883741.69;6553298.20
240.21000;0.000;883741.91;6553296.22
240.09000;0.000;883742.13;6553294.24
240.00000;239.981;883742.35;6553292.25
240.00000;239.981;883742.57;6553290.27
240.00000;239.981;883742.79;6553288.29
239.97000;0.000;883743.01;6553286.31
240.00000;0.000;883743.23;6553284.32
240.04000;0.000;883743.45;6553282.34
240.08000;0.000;883743.67;6553280.36
240.11000;0.000;883743.89;6553278.38
240.09000;0.000;883744.11;6553276.39
240.09000;0.000;883744.33;6553274.41
240.09000;0.000;883744.55;6553272.43
240.09000;0.000;883744.77;6553270.44
240.09000;239.900;883744.99;6553268.46
240.06000;239.900;883745.21;6553266.48
240.06000;239.900;883745.43;6553264.50
240.06000;239.900;883745.65;6553262.51
240.02000;239.900;883745.87;6553260.53
239.94000;239.900;883746.09;6553258.55
239.88000;239.900;883746.31;6553256.57
239.96000;239.900;883746.53;6553254.58
240.03000;239.923;883746.75;6553252.60
240.11000;239.923;883746.97;6553250.62
240.16000;239.874;883747.19;6553248.64
240.18000;239.874;883747.41;6553246.65
240.16000;239.874;883747.63;6553244.67
240.13000;239.898;883748.20;6553242.78
240.12000;239.898;883748.76;6553240.89
240.10000;239.927;883749.33;6553239.00
240.08000;239.866;883749.90;6553237.11
240.06000;239.866;883750.47;6553235.22
240.04000;239.834;883751.03;6553233.33
239.98000;239.753;883751.60;6553231.44
239.97000;239.774;883752.17;6553229.55
239.90000;239.757;883752.74;6553227.67
239.90000;239.738;883753.31;6553225.78
239.84000;239.687;883753.87;6553223.89
239.83000;239.620;883754.44;6553222.00
239.86000;239.642;883755.01;6553220.11
239.79000;239.699;883755.58;6553218.22
239.79000;239.605;883756.14;6553216.33
239.76000;239.563;883756.71;6553214.44
239.75000;239.563;883757.28;6553212.55
239.70000;239.357;883757.85;6553210.66
239.66000;239.524;883758.42;6553208.77
239.49000;239.361;883758.98;6553206.88
239.21000;239.420;883759.55;6553204.99
239.21000;239.330;883760.12;6553203.10
239.26000;239.382;883760.69;6553201.21
239.32000;239.368;883761.25;6553199.32
239.40000;239.288;883761.82;6553197.43
239.43000;239.307;883762.39;6553195.54
239.44000;239.285;883762.96;6553193.65
239.41000;239.350;883763.52;6553191.76
239.41000;239.383;883764.09;6553189.87
239.44000;239.358;883764.66;6553187.98
239.42000;239.348;883765.23;6553186.09
239.45000;239.393;883765.80;6553184.20
239.48000;239.322;883766.36;6553182.31
239.46000;239.357;883766.93;6553180.42
239.22000;239.370;883767.50;6553178.54
239.15000;239.356;883768.07;6553176.65
239.06000;239.364;883768.63;6553174.76
239.03000;239.272;883769.20;6553172.87
239.24000;239.357;883769.77;6553170.98
239.15000;239.196;883770.34;6553169.09
239.19000;239.354;883770.91;6553167.20
239.02000;239.276;883771.47;6553165.31
239.00000;239.276;883772.04;6553163.42
239.01000;239.332;883772.61;6553161.53
239.04000;239.316;883773.18;6553159.64
239.02000;239.271;883773.74;6553157.75
239.01000;239.283;883774.31;6553155.86
239.01000;239.256;883774.88;6553153.97
239.00000;239.266;883775.45;6553152.08
239.00000;239.298;883776.02;6553150.19
238.99000;239.343;883776.58;6553148.30
238.99000;239.268;883777.15;6553146.41
238.99000;239.313;883777.72;6553144.52
238.98000;239.313;883778.29;6553142.63
238.98000;239.299;883778.85;6553140.74
238.98000;239.374;883779.42;6553138.85
238.98000;239.281;883779.99;6553136.96
238.98000;239.281;883780.56;6553135.07
238.97000;239.251;883781.12;6553133.18
239.01000;239.290;883781.69;6553131.30
239.00000;239.319;883782.26;6553129.41
239.06000;239.253;883782.83;6553127.52
239.10000;239.334;883783.40;6553125.63
239.16000;239.334;883783.96;6553123.74
239.20000;239.314;883784.53;6553121.85
239.20000;239.314;883785.10;6553119.96
239.17000;239.303;883785.67;6553118.07
239.06000;239.326;883786.23;6553116.18
239.02000;239.281;883787.42;6553114.57
239.02000;239.317;883788.62;6553112.97
239.02000;239.317;883789.81;6553111.36
239.01000;239.275;883791.00;6553109.76
239.00000;239.312;883792.19;6553108.15
238.99000;239.312;883793.38;6553106.54
239.09000;239.312;883794.57;6553104.94
239.11000;239.252;883795.76;6553103.33
239.09000;239.252;883796.95;6553101.73
239.02000;239.271;883798.14;6553100.12
239.02000;239.292;883799.33;6553098.52
239.02000;239.292;883800.52;6553096.91
239.02000;239.226;883801.71;6553095.31
239.02000;239.226;883802.90;6553093.70
239.01000;239.286;883804.09;6553092.09
239.01000;239.334;883805.28;6553090.49
239.01000;239.334;883806.47;6553088.88
239.01000;239.248;883807.66;6553087.28
239.01000;239.248;883808.85;6553085.67
239.01000;239.220;883810.04;6553084.07
239.01000;239.220;883811.23;6553082.46
239.01000;239.245;883812.42;6553080.86
239.01000;239.196;883813.61;6553079.25
239.06000;239.265;883814.80;6553077.64
239.07000;239.292;883815.99;6553076.04
239.10000;239.248;883817.18;6553074.43
239.09000;239.248;883818.37;6553072.83
239.05000;239.248;883819.56;6553071.22
239.02000;239.260;883820.76;6553069.62
238.97000;239.216;883821.95;6553068.01
238.97000;239.216;883823.14;6553066.41
238.97000;239.253;883824.33;6553064.80
238.97000;239.253;883825.52;6553063.19
238.99000;239.241;883826.71;6553061.59
239.01000;239.279;883827.90;6553059.98
239.03000;239.279;883829.09;6553058.38
239.04000;239.264;883830.28;6553056.77
239.05000;239.220;883831.47;6553055.17
239.04000;239.220;883832.66;6553053.56
239.04000;239.236;883833.85;6553051.96
239.09000;239.254;883835.04;6553050.35
239.07000;239.254;883836.23;6553048.74
239.06000;239.301;883837.42;6553047.14
239.04000;239.247;883838.61;6553045.53
239.03000;239.264;883839.80;6553043.93
239.02000;239.264;883840.99;6553042.32
239.01000;239.277;883842.18;6553040.72
239.00000;239.283;883843.37;6553039.11
239.00000;239.287;883844.56;6553037.51
238.99000;239.272;883845.75;6553035.90
238.99000;239.273;883846.94;6553034.29
239.05000;239.257;883848.13;6553032.69
239.09000;239.273;883849.32;6553031.08
239.08000;239.162;883850.51;6553029.48
238.96000;239.239;883851.70;6553027.87
239.00000;239.181;883852.90;6553026.27
239.00000;239.254;883854.09;6553024.66
239.02000;239.254;883855.28;6553023.06
239.05000;239.254;883856.47;6553021.45
239.07000;239.229;883857.66;6553019.84
239.08000;239.229;883858.85;6553018.24
239.11000;239.197;883860.04;6553016.63
239.12000;239.197;883861.23;6553015.03
239.14000;239.197;883862.42;6553013.42
239.15000;239.197;883863.61;6553011.82
239.15000;239.197;883864.80;6553010.21
239.15000;239.197;883865.99;6553008.61
239.16000;0.000;883867.18;6553007.00
239.13000;0.000;883868.37;6553005.39
239.11000;0.000;883869.56;6553003.79
239.11000;239.194;883870.75;6553002.18
239.12000;239.194;883871.94;6553000.58
239.11000;239.194;883873.13;6552998.97
239.11000;239.227;883874.32;6552997.37
239.11000;239.227;883875.51;6552995.76
239.11000;239.227;883876.70;6552994.16
239.11000;239.172;883877.89;6552992.55
239.09000;239.172;883879.08;6552990.94
239.08000;239.172;883880.27;6552989.34
239.07000;239.172;883881.46;6552987.73
239.05000;239.229;883882.65;6552986.13
239.09000;239.229;883883.85;6552984.52
239.13000;239.229;883885.04;6552982.92
239.14000;239.212;883886.23;6552981.31
239.10000;239.212;883887.42;6552979.71
239.07000;239.260;883888.61;6552978.10
239.03000;239.242;883889.80;6552976.49
238.99000;239.242;883890.99;6552974.89
239.01000;239.266;883892.18;6552973.28
239.04000;239.219;883893.37;6552971.68
239.06000;239.238;883894.56;6552970.07
239.12000;239.201;883895.75;6552968.47
239.16000;239.201;883896.94;6552966.86
239.15000;239.200;883898.13;6552965.26
239.13000;239.249;883899.32;6552963.65
239.12000;239.220;883900.51;6552962.04
239.09000;239.177;883901.70;6552960.44
239.07000;239.179;883902.89;6552958.83
239.03000;239.184;883904.08;6552957.23
239.00000;239.211;883905.27;6552955.62
238.99000;239.172;883906.46;6552954.02
238.98000;239.167;883907.65;6552952.41
238.97000;239.160;883908.84;6552950.81
238.96000;239.117;883909.80;6552949.08
238.99000;239.117;883910.75;6552947.35
238.98000;239.116;883911.71;6552945.63
238.96000;239.101;883912.67;6552943.90
238.96000;239.170;883913.62;6552942.17
238.95000;239.085;883914.58;6552940.44
238.87000;239.116;883915.53;6552938.72
238.87000;239.068;883916.49;6552936.99
238.87000;239.082;883917.44;6552935.26
238.88000;239.082;883918.40;6552933.54
238.88000;239.048;883919.36;6552931.81
238.88000;239.048;883920.31;6552930.08
238.88000;239.051;883921.27;6552928.36
238.89000;239.014;883922.22;6552926.63
238.89000;239.030;883923.18;6552924.90
238.89000;239.030;883924.13;6552923.18
238.90000;239.021;883925.09;6552921.45
238.92000;239.008;883926.05;6552919.72
238.90000;238.998;883927.00;6552917.99
238.89000;238.997;883927.96;6552916.27
238.88000;238.997;883928.91;6552914.54
238.86000;238.987;883929.87;6552912.81
238.85000;238.987;883930.82;6552911.09
238.84000;238.954;883931.78;6552909.36
238.84000;238.974;883932.74;6552907.63
