Km_SU1_Rh_a0   Km_SU1_Rh_a1   Km_SU1_Rh_a2   Km_SU1_Rh_a3   Km_SU1_Rh_a4   Km_SU2_Rh_a0   Km_SU2_Rh_a1   Km_SU1_Ai_a0   Km_SU1_Ai_a1   Km_SU1_Ai_a2   Km_SU1_Ai_a3   Km_SU1_Ai_a4   Km_SU2_Ai_a0   Km_SU2_Ai_a1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.393795E+02  -0.129125E+01   0.110009E+00   0.511569E+01   0.243096E+01   0.367254E+02   0.712115E+01   0.242041E+02  -0.429284E+01  -0.823375E+01   0.133964E+01   0.491715E+01   0.119913E+02   0.118933E+02   0.155606E+00   0.619249E-02   0.213379E-01   0.812884E-02   0.189760E-02   0.859283E+02  -0.873171E+02   0.000000E+00   0.173245E+03  -0.346491E+03
   0.395306E+02  -0.129125E+01   0.110009E+00   0.511569E+01   0.243096E+01   0.367254E+02   0.712115E+01   0.241405E+02  -0.429284E+01  -0.917975E+01   0.877773E-01   0.491715E+01   0.119913E+02   0.118933E+02   0.153976E+00   0.619249E-02   0.114270E-01   0.812884E-02   0.189760E-02   0.877003E+02  -0.881908E+02   0.000000E+00   0.175891E+03  -0.351782E+03
   0.395306E+02  -0.129125E+01   0.203513E+00   0.511569E+01   0.243096E+01   0.367254E+02   0.712115E+01   0.242747E+02  -0.429284E+01  -0.917975E+01   0.877773E-01   0.491715E+01   0.119913E+02   0.118933E+02   0.153976E+00   0.619249E-02   0.114270E-01   0.812884E-02   0.189760E-02   0.870989E+02  -0.887409E+02   0.000000E+00   0.175840E+03  -0.351680E+03
   0.395306E+02  -0.967419E+00   0.203513E+00   0.511569E+01   0.243096E+01   0.365996E+02   0.731819E+01   0.242747E+02  -0.399530E+01  -0.917975E+01   0.877773E-01   0.501602E+01   0.119913E+02   0.118933E+02   0.153976E+00   0.619249E-02   0.114270E-01   0.812884E-02   0.189760E-02   0.870556E+02  -0.886899E+02   0.000000E+00   0.175746E+03  -0.351491E+03
   0.395306E+02  -0.967419E+00   0.203513E+00   0.511569E+01   0.179422E+01   0.365996E+02   0.731819E+01   0.242747E+02  -0.399530E+01  -0.983122E+01   0.877773E-01   0.501602E+01   0.119913E+02   0.118933E+02   0.161220E+00   0.619249E-02   0.114270E-01   0.812884E-02   0.189760E-02   0.864640E+02  -0.877238E+02   0.000000E+00   0.174188E+03  -0.348376E+03
   0.395306E+02  -0.967419E+00   0.203513E+00   0.163360E+01  -0.163912E+00   0.365996E+02   0.731819E+01   0.242747E+02  -0.483535E+01  -0.983122E+01   0.949451E+00   0.501602E+01   0.119913E+02   0.118933E+02   0.161220E+00   0.263555E-01   0.113560E-02   0.812884E-02   0.483466E-02   0.836852E+02  -0.833985E+02   0.000000E+00   0.167084E+03  -0.334167E+03
   0.395306E+02  -0.967419E+00   0.203513E+00   0.163360E+01  -0.163912E+00   0.370834E+02   0.731819E+01   0.242747E+02  -0.483535E+01  -0.983122E+01   0.949451E+00   0.468988E+01   0.119913E+02   0.118933E+02   0.163093E+00   0.263555E-01   0.113560E-02   0.812884E-02   0.483466E-02   0.834326E+02  -0.839729E+02   0.000000E+00   0.167405E+03  -0.334811E+03
   0.395306E+02  -0.142923E+01   0.203513E+00   0.163360E+01   0.801700E+00   0.370834E+02   0.731819E+01   0.245039E+02  -0.483535E+01  -0.983122E+01  -0.467261E-01   0.556974E+01   0.119913E+02   0.118933E+02   0.160799E+00   0.248962E-01   0.113560E-02   0.812884E-02   0.297267E-02   0.832001E+02  -0.872428E+02   0.000000E+00   0.170443E+03  -0.340886E+03
   0.395306E+02  -0.119039E+01   0.203513E+00   0.162188E+01   0.801700E+00   0.370834E+02   0.731819E+01   0.243178E+02  -0.483535E+01  -0.983122E+01  -0.467261E-01   0.556974E+01   0.119913E+02   0.118933E+02   0.160799E+00   0.248962E-01   0.113560E-02   0.268854E-01   0.297267E-02   0.826512E+02  -0.885226E+02   0.000000E+00   0.171174E+03  -0.342348E+03
   0.395306E+02  -0.143136E+01  -0.392379E+00   0.162188E+01   0.801700E+00   0.370834E+02   0.731819E+01   0.243178E+02  -0.483535E+01  -0.983122E+01   0.109188E+01   0.573782E+01   0.119913E+02   0.118933E+02   0.160799E+00   0.233468E-01   0.113560E-02   0.183828E-01   0.297267E-02   0.824318E+02  -0.859358E+02   0.000000E+00   0.168368E+03  -0.336735E+03
   0.395306E+02  -0.143136E+01  -0.392379E+00   0.162188E+01   0.801700E+00   0.370834E+02   0.948593E+01   0.238251E+02  -0.483535E+01  -0.983122E+01   0.109188E+01   0.573782E+01   0.119913E+02   0.118933E+02   0.160799E+00   0.837360E-02   0.113560E-02   0.183828E-01   0.297267E-02   0.837280E+02  -0.866414E+02   0.000000E+00   0.170369E+03  -0.340739E+03
   0.395306E+02  -0.143136E+01  -0.392379E+00   0.162188E+01   0.801700E+00   0.370834E+02   0.644760E+01   0.242400E+02  -0.483535E+01  -0.983122E+01   0.109188E+01   0.573782E+01   0.119913E+02   0.118933E+02   0.160799E+00   0.837360E-02   0.113560E-02   0.166275E-01   0.297267E-02   0.841025E+02  -0.828270E+02   0.000000E+00   0.166930E+03  -0.333859E+03
   0.395306E+02  -0.144268E+01  -0.392379E+00   0.437709E+01   0.801700E+00   0.370834E+02   0.644760E+01   0.242400E+02  -0.483535E+01  -0.983122E+01   0.109188E+01   0.573782E+01   0.119913E+02   0.118933E+02   0.160799E+00   0.837360E-02   0.115239E-02   0.121710E-01   0.297267E-02   0.867413E+02  -0.837324E+02   0.000000E+00   0.170474E+03  -0.340947E+03
   0.395306E+02  -0.144268E+01  -0.392379E+00   0.437709E+01   0.801700E+00   0.370834E+02   0.644760E+01   0.230764E+02  -0.483535E+01  -0.983122E+01   0.109188E+01   0.429071E+01   0.119913E+02   0.118933E+02   0.163056E+00   0.837360E-02   0.115239E-02   0.121710E-01   0.297267E-02   0.862167E+02  -0.805662E+02   0.000000E+00   0.166783E+03  -0.333566E+03
   0.395306E+02  -0.616709E+00  -0.392379E+00   0.437709E+01   0.801700E+00   0.370834E+02   0.644760E+01   0.230764E+02  -0.483535E+01  -0.983122E+01  -0.345592E+01   0.429071E+01   0.119913E+02   0.118933E+02   0.147127E+00   0.837360E-02   0.403130E-02   0.121710E-01   0.297267E-02   0.833176E+02  -0.871025E+02   0.000000E+00   0.170420E+03  -0.340840E+03
   0.395306E+02  -0.616709E+00  -0.392379E+00   0.345786E+01   0.801700E+00   0.370834E+02   0.644760E+01   0.230764E+02  -0.567378E+01  -0.983122E+01  -0.345592E+01   0.429071E+01   0.119913E+02   0.118933E+02   0.147127E+00   0.837360E-02   0.403130E-02   0.121710E-01   0.148875E-02   0.853536E+02  -0.881273E+02   0.000000E+00   0.173481E+03  -0.346962E+03
   0.395306E+02  -0.616709E+00  -0.392379E+00   0.345786E+01   0.801700E+00   0.372644E+02   0.932135E+01   0.230764E+02  -0.567378E+01  -0.983122E+01  -0.345592E+01   0.389181E+01   0.119913E+02   0.118933E+02   0.164568E+00   0.837360E-02   0.190669E-01   0.208996E-01   0.148875E-02   0.834732E+02  -0.953829E+02   0.000000E+00   0.178856E+03  -0.357712E+03
   0.395306E+02  -0.616709E+00  -0.354278E+00   0.345786E+01   0.801700E+00   0.364068E+02   0.932135E+01   0.230764E+02  -0.567378E+01  -0.983122E+01  -0.345592E+01   0.409371E+01   0.119913E+02   0.118933E+02   0.162224E+00   0.837360E-02   0.133145E-01   0.330802E-01   0.148875E-02   0.838965E+02  -0.948509E+02   0.000000E+00   0.178747E+03  -0.357495E+03
   0.395306E+02  -0.616709E+00  -0.354278E+00   0.345786E+01   0.894481E+00   0.364068E+02   0.932135E+01   0.230764E+02  -0.567378E+01  -0.946065E+01  -0.345592E+01   0.409371E+01   0.119913E+02   0.118933E+02   0.143244E+00   0.837360E-02   0.187073E-01   0.245496E-01   0.148875E-02   0.815763E+02  -0.942821E+02   0.000000E+00   0.175858E+03  -0.351717E+03
   0.395306E+02  -0.616709E+00  -0.354278E+00   0.345786E+01   0.894481E+00   0.370800E+02   0.890750E+01   0.230764E+02  -0.567378E+01  -0.946065E+01  -0.345592E+01   0.409371E+01   0.119913E+02   0.118933E+02   0.172774E+00   0.837360E-02   0.284707E-02   0.325300E-01   0.148875E-02   0.818559E+02  -0.936477E+02   0.000000E+00   0.175504E+03  -0.351007E+03
   0.395306E+02  -0.616709E+00   0.454451E+00   0.345786E+01   0.894481E+00   0.370800E+02   0.890750E+01   0.230764E+02  -0.567378E+01  -0.107310E+02  -0.648557E+00   0.409371E+01   0.119913E+02   0.118933E+02   0.172774E+00   0.837360E-02   0.177704E-01   0.234723E-01   0.148875E-02   0.835209E+02  -0.921390E+02   0.000000E+00   0.175660E+03  -0.351320E+03
   0.395306E+02  -0.616709E+00   0.454451E+00   0.345786E+01  -0.409172E+00   0.370800E+02   0.890750E+01   0.230764E+02  -0.537629E+01  -0.107310E+02  -0.648557E+00   0.391518E+01   0.119913E+02   0.118933E+02   0.157641E+00   0.442455E-03   0.184134E-01   0.234723E-01   0.148875E-02   0.870842E+02  -0.885235E+02   0.000000E+00   0.175608E+03  -0.351215E+03
   0.395306E+02  -0.616709E+00   0.454451E+00   0.470739E+01  -0.409172E+00   0.369949E+02   0.890750E+01   0.232661E+02  -0.537629E+01  -0.107310E+02  -0.648557E+00   0.347663E+01   0.119913E+02   0.118933E+02   0.157641E+00   0.442455E-03   0.204844E-01   0.116112E-01   0.148875E-02   0.874401E+02  -0.890841E+02   0.000000E+00   0.176524E+03  -0.353048E+03
   0.395306E+02  -0.616709E+00   0.454451E+00   0.470739E+01  -0.409172E+00   0.372611E+02   0.695373E+01   0.232661E+02  -0.537629E+01  -0.107310E+02  -0.648557E+00   0.347663E+01   0.119913E+02   0.118905E+02   0.157641E+00   0.442455E-03   0.204844E-01   0.237304E-01   0.148875E-02   0.859653E+02  -0.875671E+02   0.000000E+00   0.173532E+03  -0.347065E+03
   0.395306E+02  -0.616709E+00   0.454451E+00   0.470739E+01   0.122276E+01   0.372611E+02   0.769932E+01   0.226949E+02  -0.579975E+01  -0.959202E+01  -0.648557E+00   0.347663E+01   0.119913E+02   0.118905E+02   0.157641E+00   0.442455E-03   0.204844E-01   0.104534E-01   0.768990E-02   0.875404E+02  -0.892135E+02   0.000000E+00   0.176754E+03  -0.353508E+03
   0.397518E+02  -0.359918E+00   0.454451E+00   0.470739E+01   0.118862E+01   0.372611E+02   0.769932E+01   0.237795E+02  -0.579975E+01  -0.959202E+01  -0.452108E+00   0.388094E+01   0.119913E+02   0.118905E+02   0.157641E+00   0.104088E-01   0.261715E-01   0.104534E-01   0.768990E-02   0.862677E+02  -0.937798E+02   0.000000E+00   0.180048E+03  -0.360095E+03
   0.397518E+02  -0.359918E+00   0.104783E+01   0.453944E+01   0.118862E+01   0.372611E+02   0.769932E+01   0.237795E+02  -0.579975E+01  -0.959202E+01  -0.764281E+00   0.451887E+01   0.119913E+02   0.118905E+02   0.160727E+00   0.124809E-01   0.261715E-01   0.104534E-01   0.768990E-02   0.863976E+02  -0.951956E+02   0.000000E+00   0.181593E+03  -0.363186E+03
   0.397518E+02  -0.359918E+00   0.104783E+01   0.384600E+01   0.118862E+01   0.367561E+02   0.813979E+01   0.237795E+02  -0.548298E+01  -0.959202E+01  -0.764281E+00   0.494913E+01   0.119913E+02   0.118905E+02   0.160727E+00   0.124809E-01   0.183476E-01   0.104534E-01   0.158326E-01   0.868207E+02  -0.940349E+02   0.000000E+00   0.180856E+03  -0.361711E+03
   0.397518E+02  -0.359918E+00   0.104783E+01   0.384600E+01   0.286811E+01   0.367561E+02   0.813979E+01   0.240229E+02  -0.548298E+01  -0.989966E+01  -0.764281E+00   0.494913E+01   0.119913E+02   0.118905E+02   0.160727E+00   0.124809E-01   0.183476E-01   0.104534E-01   0.158326E-01   0.841331E+02  -0.990016E+02   0.000000E+00   0.183135E+03  -0.366269E+03
   0.397518E+02  -0.359918E+00   0.941359E+00   0.384600E+01   0.294180E+01   0.367561E+02   0.813979E+01   0.233489E+02  -0.548298E+01  -0.989966E+01  -0.888537E+00   0.494913E+01   0.119913E+02   0.118905E+02   0.160617E+00   0.124809E-01   0.183476E-01   0.104534E-01   0.126210E-01   0.862082E+02  -0.971435E+02   0.000000E+00   0.183352E+03  -0.366703E+03
   0.397518E+02  -0.359918E+00   0.941359E+00   0.471888E+01   0.294180E+01   0.367561E+02   0.813979E+01   0.233489E+02  -0.548298E+01  -0.989966E+01  -0.888537E+00   0.521168E+01   0.119913E+02   0.118905E+02   0.160617E+00   0.120735E-01   0.137395E-01   0.104534E-01   0.138757E-01   0.867698E+02  -0.976380E+02   0.000000E+00   0.184408E+03  -0.368816E+03
   0.397518E+02  -0.359918E+00   0.941359E+00   0.471888E+01   0.231262E+01   0.367561E+02   0.837465E+01   0.233489E+02  -0.474199E+01  -0.989966E+01  -0.888537E+00   0.521168E+01   0.119913E+02   0.118905E+02   0.159161E+00   0.120735E-01   0.137395E-01   0.327837E-01   0.138757E-01   0.848784E+02  -0.973509E+02   0.000000E+00   0.182229E+03  -0.364459E+03
   0.397518E+02  -0.124984E+01   0.941359E+00   0.489730E+01   0.176409E+01   0.367561E+02   0.837465E+01   0.233489E+02  -0.474199E+01  -0.989966E+01  -0.888537E+00   0.521168E+01   0.119913E+02   0.118905E+02   0.159161E+00   0.120735E-01   0.110834E-01   0.326604E-01   0.162551E-01   0.849697E+02  -0.956870E+02   0.000000E+00   0.180657E+03  -0.361313E+03
   0.397518E+02  -0.124984E+01   0.941359E+00   0.390294E+01   0.176409E+01   0.367561E+02   0.837465E+01   0.240834E+02  -0.474199E+01  -0.913987E+01  -0.888537E+00   0.521168E+01   0.119913E+02   0.118905E+02   0.159161E+00   0.120735E-01   0.259948E-02   0.220780E-01   0.162551E-01   0.859878E+02  -0.942945E+02   0.000000E+00   0.180282E+03  -0.360565E+03
   0.397518E+02  -0.124984E+01   0.941359E+00   0.132252E+01   0.176409E+01   0.367561E+02   0.837465E+01   0.240834E+02  -0.474199E+01  -0.940673E+01  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.159161E+00   0.120735E-01   0.259948E-02   0.285380E-01   0.289743E-01   0.793552E+02  -0.956438E+02   0.000000E+00   0.174999E+03  -0.349998E+03
   0.397518E+02  -0.124984E+01   0.941359E+00   0.194646E+01   0.113687E+01   0.367561E+02   0.858642E+01   0.240834E+02  -0.474199E+01  -0.940673E+01  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.159161E+00   0.120735E-01   0.259948E-02   0.285380E-01   0.289743E-01   0.812210E+02  -0.947040E+02   0.000000E+00   0.175925E+03  -0.351850E+03
   0.397518E+02  -0.168788E+01   0.941359E+00   0.194646E+01   0.113687E+01   0.371019E+02   0.858642E+01   0.240834E+02  -0.474199E+01  -0.102072E+02  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.159161E+00   0.149768E-01   0.259948E-02   0.285380E-01   0.358512E-01   0.782027E+02  -0.968087E+02   0.000000E+00   0.175011E+03  -0.350023E+03
   0.397518E+02  -0.168788E+01   0.941359E+00   0.194646E+01   0.113687E+01   0.368555E+02   0.685736E+01   0.240834E+02  -0.474199E+01  -0.797735E+01  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.159161E+00   0.212280E-01   0.126977E-01   0.276278E-01   0.358512E-01   0.781925E+02  -0.940660E+02   0.000000E+00   0.172259E+03  -0.344517E+03
   0.397518E+02  -0.168788E+01   0.941359E+00   0.194646E+01   0.584470E+00   0.368555E+02   0.685736E+01   0.240834E+02  -0.586994E+01  -0.797735E+01  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.159161E+00   0.898379E-02   0.126977E-01   0.229638E-01   0.374859E-01   0.787133E+02  -0.934947E+02   0.000000E+00   0.172208E+03  -0.344416E+03
   0.397518E+02  -0.168788E+01   0.941359E+00   0.347444E+01   0.584470E+00   0.368555E+02   0.685736E+01   0.237872E+02  -0.586994E+01  -0.970583E+01  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.159161E+00   0.358858E-02   0.126977E-01   0.225364E-01   0.307347E-01   0.840110E+02  -0.928728E+02   0.000000E+00   0.176884E+03  -0.353768E+03
   0.397518E+02  -0.168788E+01   0.941359E+00   0.347444E+01   0.179349E+01   0.368555E+02   0.685736E+01   0.230744E+02  -0.586994E+01  -0.970583E+01  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.159161E+00   0.358858E-02   0.126977E-01   0.243104E-01   0.163535E-01   0.858319E+02  -0.925493E+02   0.000000E+00   0.178381E+03  -0.356762E+03
   0.397518E+02  -0.168788E+01   0.941359E+00   0.347444E+01   0.179349E+01   0.368555E+02   0.685736E+01   0.230744E+02  -0.505546E+01  -0.884525E+01  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.159161E+00   0.358858E-02   0.126977E-01   0.110122E-01   0.163535E-01   0.870252E+02  -0.889687E+02   0.000000E+00   0.175994E+03  -0.351988E+03
   0.397518E+02  -0.168788E+01   0.941359E+00   0.347444E+01   0.179349E+01   0.368555E+02   0.685736E+01   0.230744E+02  -0.505546E+01  -0.884525E+01  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.152817E+00   0.128374E-02   0.126977E-01   0.110122E-01   0.153502E-01   0.870695E+02  -0.886379E+02   0.000000E+00   0.175707E+03  -0.351415E+03
   0.397518E+02  -0.168788E+01   0.941359E+00   0.347444E+01   0.179349E+01   0.362434E+02   0.957733E+01   0.233826E+02  -0.505546E+01  -0.884525E+01  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.152817E+00   0.371248E-02   0.126977E-01   0.110122E-01   0.153502E-01   0.859443E+02  -0.932985E+02   0.000000E+00   0.179243E+03  -0.358486E+03
   0.397518E+02  -0.168788E+01   0.941359E+00   0.347444E+01   0.179349E+01   0.362434E+02   0.749105E+01   0.233826E+02  -0.505546E+01  -0.884525E+01  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.152817E+00   0.371248E-02   0.126977E-01   0.110122E-01   0.153502E-01   0.870137E+02  -0.897375E+02   0.000000E+00   0.176751E+03  -0.353502E+03
   0.397518E+02  -0.168788E+01   0.941359E+00   0.570173E+01   0.179349E+01   0.362434E+02   0.749105E+01   0.233826E+02  -0.505546E+01  -0.884525E+01  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.152817E+00   0.371248E-02   0.126977E-01   0.110122E-01   0.180982E-01   0.853197E+02  -0.918599E+02   0.000000E+00   0.177180E+03  -0.354359E+03
   0.397518E+02  -0.412039E+00   0.139501E+01   0.570173E+01   0.179349E+01   0.362434E+02   0.749105E+01   0.231128E+02  -0.526236E+01  -0.884525E+01  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.152817E+00   0.197290E-02   0.126977E-01   0.110122E-01   0.180982E-01   0.866763E+02  -0.930372E+02   0.000000E+00   0.179714E+03  -0.359427E+03
   0.397518E+02  -0.412039E+00   0.139501E+01   0.570173E+01   0.179349E+01   0.371693E+02   0.749105E+01   0.231128E+02  -0.526236E+01  -0.884525E+01  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.152817E+00   0.395793E-02   0.126977E-01   0.110122E-01   0.345193E-02   0.885418E+02  -0.930130E+02   0.000000E+00   0.181555E+03  -0.363110E+03
   0.397518E+02  -0.412039E+00   0.139501E+01   0.570173E+01   0.179349E+01   0.371693E+02   0.575433E+01   0.231128E+02  -0.526236E+01  -0.105071E+02  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.152817E+00   0.395793E-02   0.666996E-02   0.110122E-01   0.345193E-02   0.874338E+02  -0.915868E+02   0.000000E+00   0.179021E+03  -0.358041E+03
   0.397518E+02  -0.412039E+00   0.139501E+01   0.570173E+01   0.179349E+01   0.371693E+02   0.955648E+01   0.231128E+02  -0.526236E+01  -0.108689E+02  -0.118643E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.153398E+00   0.543445E-02   0.327811E-02   0.110122E-01   0.345193E-02   0.878253E+02  -0.976426E+02   0.000000E+00   0.185468E+03  -0.370936E+03
   0.397518E+02  -0.412039E+00   0.139501E+01   0.570173E+01   0.179349E+01   0.357740E+02   0.955648E+01   0.231128E+02  -0.526236E+01  -0.975169E+01  -0.104547E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.158058E+00   0.543445E-02   0.327811E-02   0.110122E-01   0.345193E-02   0.878248E+02  -0.944500E+02   0.000000E+00   0.182275E+03  -0.364550E+03
   0.397518E+02  -0.412039E+00   0.139501E+01   0.668219E+01   0.179349E+01   0.357740E+02   0.955648E+01   0.231128E+02  -0.526236E+01  -0.975169E+01  -0.104547E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.158058E+00   0.543445E-02   0.327811E-02   0.114793E-01   0.345193E-02   0.858839E+02  -0.958801E+02   0.000000E+00   0.181764E+03  -0.363528E+03
   0.397518E+02  -0.412039E+00   0.122937E+01   0.668219E+01   0.179349E+01   0.357740E+02   0.675470E+01   0.231128E+02  -0.526236E+01  -0.975169E+01  -0.104547E+01   0.521168E+01   0.119913E+02   0.118905E+02   0.158058E+00   0.543445E-02   0.519434E-02   0.857326E-02   0.345193E-02   0.850631E+02  -0.909037E+02   0.000000E+00   0.175967E+03  -0.351934E+03
   0.396681E+02  -0.412039E+00   0.122937E+01   0.668219E+01   0.357229E+01   0.357740E+02   0.942248E+01   0.231128E+02  -0.526236E+01  -0.958690E+01  -0.104547E+01   0.575776E+01   0.119913E+02   0.118905E+02   0.158058E+00   0.115524E-01   0.156311E-01   0.857326E-02   0.525583E-02   0.826782E+02  -0.101201E+03   0.000000E+00   0.183880E+03  -0.367759E+03
   0.396681E+02  -0.412039E+00   0.122937E+01   0.598025E+01   0.330852E+01   0.377676E+02   0.942248E+01   0.231128E+02  -0.510082E+01  -0.958690E+01  -0.104547E+01   0.510126E+01   0.119913E+02   0.118905E+02   0.158058E+00   0.115524E-01   0.156311E-01   0.857326E-02   0.525583E-02   0.839500E+02  -0.101712E+03   0.000000E+00   0.185662E+03  -0.371324E+03
   0.396681E+02  -0.412039E+00   0.122937E+01   0.598025E+01   0.330852E+01   0.377676E+02   0.942248E+01   0.230726E+02  -0.510082E+01  -0.958690E+01  -0.104547E+01   0.510126E+01   0.119913E+02   0.118905E+02   0.158058E+00   0.115524E-01   0.127609E-01   0.204093E-01   0.525583E-02   0.829754E+02  -0.102520E+03   0.000000E+00   0.185495E+03  -0.370991E+03
   0.396681E+02  -0.412039E+00   0.122937E+01   0.598025E+01   0.215979E+01   0.368540E+02   0.942248E+01   0.232273E+02  -0.534883E+01  -0.958690E+01  -0.342719E+00   0.510126E+01   0.119913E+02   0.118905E+02   0.158058E+00   0.432796E-02   0.307032E-02   0.204093E-01   0.525583E-02   0.873880E+02  -0.964292E+02   0.000000E+00   0.183817E+03  -0.367634E+03
   0.396681E+02  -0.477396E+00   0.122937E+01   0.598025E+01   0.215979E+01   0.368540E+02   0.942248E+01   0.230611E+02  -0.534883E+01  -0.958690E+01  -0.342719E+00   0.510126E+01   0.119913E+02   0.118905E+02   0.157818E+00   0.236947E-02   0.307032E-02   0.991421E-02   0.525583E-02   0.883024E+02  -0.947581E+02   0.000000E+00   0.183060E+03  -0.366121E+03
   0.396681E+02  -0.477396E+00   0.122937E+01   0.598025E+01   0.215979E+01   0.368540E+02   0.840863E+01   0.230611E+02  -0.534883E+01  -0.958690E+01  -0.423573E+00   0.397185E+01   0.119913E+02   0.118905E+02   0.151636E+00   0.300713E-02   0.966677E-03   0.230833E-01   0.100407E-02   0.881014E+02  -0.938318E+02   0.000000E+00   0.181933E+03  -0.363866E+03
   0.396681E+02  -0.477396E+00   0.122937E+01   0.598025E+01   0.412724E-01   0.368540E+02   0.840863E+01   0.230611E+02  -0.534883E+01  -0.958690E+01  -0.423573E+00   0.397185E+01   0.119913E+02   0.118905E+02   0.151636E+00   0.300713E-02   0.966677E-03   0.230833E-01   0.100407E-02   0.868359E+02  -0.891228E+02   0.000000E+00   0.175959E+03  -0.351917E+03
   0.400231E+02  -0.477396E+00   0.122937E+01   0.598025E+01   0.624234E+00   0.373633E+02   0.840863E+01   0.230611E+02  -0.534883E+01  -0.958690E+01  -0.152564E+00   0.397185E+01   0.119913E+02   0.118905E+02   0.156825E+00   0.549845E-02   0.966677E-03   0.552577E-02   0.100407E-02   0.873818E+02  -0.910682E+02   0.000000E+00   0.178450E+03  -0.356900E+03
   0.400231E+02  -0.477396E+00   0.122937E+01   0.212607E+01   0.624234E+00   0.373633E+02   0.840863E+01   0.233484E+02  -0.534883E+01  -0.958690E+01  -0.113313E+01   0.509225E+01   0.119913E+02   0.118905E+02   0.156825E+00   0.549845E-02   0.966677E-03   0.465141E-02   0.100407E-02   0.877633E+02  -0.893675E+02   0.000000E+00   0.177131E+03  -0.354262E+03
   0.394887E+02  -0.477396E+00   0.122937E+01   0.212607E+01   0.624234E+00   0.363748E+02   0.840863E+01   0.233484E+02  -0.534883E+01  -0.958690E+01  -0.113313E+01   0.509225E+01   0.119913E+02   0.118905E+02   0.148285E+00   0.123144E-01   0.966677E-03   0.465141E-02   0.802346E-02   0.873686E+02  -0.866445E+02   0.000000E+00   0.174013E+03  -0.348026E+03
   0.394887E+02  -0.477396E+00   0.138461E+01   0.630384E+01   0.624234E+00   0.365564E+02   0.840863E+01   0.233484E+02  -0.520534E+01  -0.103216E+02  -0.113313E+01   0.509225E+01   0.119913E+02   0.118905E+02   0.148285E+00   0.123144E-01   0.966677E-03   0.240911E-02   0.802346E-02   0.868674E+02  -0.912245E+02   0.000000E+00   0.178092E+03  -0.356184E+03
   0.394887E+02  -0.477396E+00   0.138461E+01   0.577176E+01   0.624234E+00   0.365564E+02   0.840863E+01   0.233484E+02  -0.558025E+01  -0.104547E+02  -0.113313E+01   0.509225E+01   0.119913E+02   0.118905E+02   0.155841E+00   0.192220E-01   0.966677E-03   0.240911E-02   0.524593E-02   0.889171E+02  -0.917706E+02   0.000000E+00   0.180688E+03  -0.361375E+03
   0.394887E+02  -0.477396E+00   0.138461E+01   0.577176E+01   0.624234E+00   0.372184E+02   0.912032E+01   0.229267E+02  -0.558025E+01  -0.104547E+02  -0.113313E+01   0.509225E+01   0.119913E+02   0.118905E+02   0.154748E+00   0.127359E-01   0.966677E-03   0.240911E-02   0.354101E-02   0.886650E+02  -0.922270E+02   0.000000E+00   0.180892E+03  -0.361784E+03
   0.390616E+02  -0.477396E+00   0.143685E+01   0.577176E+01   0.624234E+00   0.372184E+02   0.766822E+01   0.229764E+02  -0.558025E+01  -0.105222E+02  -0.113313E+01   0.509225E+01   0.119913E+02   0.118905E+02   0.154748E+00   0.728975E-02   0.966677E-03   0.240911E-02   0.354101E-02   0.873784E+02  -0.874017E+02   0.000000E+00   0.174780E+03  -0.349560E+03
   0.390616E+02  -0.477396E+00   0.163918E+00   0.577176E+01   0.624234E+00   0.372184E+02   0.765969E+01   0.229764E+02  -0.558025E+01  -0.105222E+02  -0.861396E+00   0.509225E+01   0.119913E+02   0.118905E+02   0.154748E+00   0.429197E-02   0.966677E-03   0.240911E-02   0.944273E-02   0.881240E+02  -0.854782E+02   0.000000E+00   0.173602E+03  -0.347204E+03
   0.390616E+02  -0.575255E+00   0.163918E+00   0.577176E+01   0.305495E+01   0.372184E+02   0.674048E+01   0.229857E+02  -0.558025E+01  -0.105222E+02  -0.861396E+00   0.509225E+01   0.119913E+02   0.118905E+02   0.153444E+00   0.429197E-02   0.752086E-02   0.240911E-02   0.944273E-02   0.863596E+02  -0.898176E+02   0.000000E+00   0.176177E+03  -0.352354E+03
