a0_min         a1_min         a2_min         a3_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.975495E+02  -0.373461E+01  -0.210939E+00   0.306898E+01   0.520199E-03   0.125996E+02   0.136580E+02   0.139087E+02   0.143863E+02   0.171169E+03  -0.966017E+01   0.000000E+00   0.180829E+03  -0.361658E+03
   0.975495E+02  -0.373461E+01  -0.210939E+00   0.306898E+01   0.797655E-03   0.130192E+02   0.136580E+02   0.139087E+02   0.129362E+02   0.170577E+03  -0.100414E+02   0.000000E+00   0.180618E+03  -0.361237E+03
   0.975495E+02   0.301989E+01  -0.745543E+01   0.306898E+01   0.596885E-03   0.130192E+02   0.136580E+02   0.139087E+02   0.201970E+02   0.170898E+03  -0.113193E+02   0.000000E+00   0.182217E+03  -0.364435E+03
   0.975495E+02   0.301989E+01  -0.612904E+01   0.306898E+01   0.596885E-03   0.130192E+02   0.136580E+02   0.126215E+02   0.203120E+02   0.171044E+03  -0.115717E+02   0.000000E+00   0.182616E+03  -0.365231E+03
   0.975495E+02   0.301989E+01  -0.612904E+01   0.306898E+01   0.596885E-03   0.145233E+02   0.106616E+02   0.126215E+02   0.203120E+02   0.171475E+03  -0.111404E+02   0.000000E+00   0.182615E+03  -0.365231E+03
   0.975495E+02   0.442320E+01   0.265970E+01   0.306898E+01   0.596885E-03   0.145233E+02   0.106616E+02   0.162503E+02   0.203120E+02   0.171789E+03  -0.111007E+02   0.000000E+00   0.182890E+03  -0.365779E+03
   0.975495E+02   0.442320E+01   0.265970E+01   0.566536E+01   0.596885E-03   0.145233E+02   0.939520E+01   0.196159E+02   0.194625E+02   0.171496E+03  -0.116357E+02   0.000000E+00   0.183132E+03  -0.366263E+03
   0.981207E+02   0.442320E+01   0.265970E+01   0.566536E+01   0.596885E-03   0.145233E+02   0.939520E+01   0.196159E+02   0.194625E+02   0.171508E+03  -0.116357E+02   0.000000E+00   0.183144E+03  -0.366287E+03
   0.981207E+02   0.442320E+01   0.265970E+01   0.566536E+01   0.596885E-03   0.145233E+02   0.939520E+01   0.196159E+02   0.136710E+02   0.172601E+03  -0.105422E+02   0.000000E+00   0.183143E+03  -0.366286E+03
   0.981207E+02   0.442320E+01   0.265970E+01   0.566536E+01   0.596885E-03   0.121106E+02   0.939520E+01   0.196159E+02   0.136710E+02   0.174065E+03  -0.907827E+01   0.000000E+00   0.183143E+03  -0.366287E+03
   0.981207E+02  -0.210466E+01   0.265970E+01   0.566536E+01   0.596885E-03   0.944586E+01   0.939520E+01   0.196159E+02   0.136710E+02   0.173828E+03  -0.841200E+01   0.000000E+00   0.182240E+03  -0.364480E+03
   0.981207E+02  -0.210466E+01   0.265970E+01   0.566536E+01   0.596885E-03   0.835815E+01   0.939520E+01   0.223275E+02   0.176983E+02   0.171888E+03  -0.103512E+02   0.000000E+00   0.182239E+03  -0.364478E+03
   0.981207E+02  -0.210466E+01   0.265970E+01   0.566536E+01   0.596885E-03   0.835815E+01   0.939520E+01   0.219959E+02   0.176983E+02   0.172049E+03  -0.101903E+02   0.000000E+00   0.182239E+03  -0.364479E+03
   0.981207E+02  -0.210466E+01  -0.106475E+01   0.566536E+01   0.596885E-03   0.800190E+01   0.939520E+01   0.219959E+02   0.176983E+02   0.171813E+03  -0.103657E+02   0.000000E+00   0.182179E+03  -0.364357E+03
   0.981207E+02  -0.210466E+01   0.369444E+00   0.566536E+01   0.596885E-03   0.843363E+01   0.100232E+02   0.118173E+02   0.116420E+02   0.173791E+03  -0.847594E+01   0.000000E+00   0.182267E+03  -0.364534E+03
   0.981207E+02  -0.177703E+01   0.369444E+00   0.566536E+01   0.596885E-03   0.883727E+01   0.151422E+02   0.118173E+02   0.116420E+02   0.171564E+03  -0.109152E+02   0.000000E+00   0.182479E+03  -0.364958E+03
   0.981207E+02  -0.177703E+01   0.369444E+00   0.566536E+01   0.596885E-03   0.123346E+02   0.123613E+02   0.118173E+02   0.116420E+02   0.172664E+03  -0.981499E+01   0.000000E+00   0.182479E+03  -0.364958E+03
   0.981207E+02   0.969884E+00  -0.872597E+01   0.566536E+01   0.596885E-03   0.123346E+02   0.123613E+02   0.131517E+02   0.101780E+02   0.171036E+03  -0.103700E+02   0.000000E+00   0.181406E+03  -0.362812E+03
   0.981207E+02   0.969884E+00  -0.872597E+01   0.566536E+01   0.596885E-03   0.123346E+02   0.110640E+02   0.131517E+02   0.101780E+02   0.171581E+03  -0.982522E+01   0.000000E+00   0.181406E+03  -0.362812E+03
   0.981207E+02   0.969884E+00  -0.872597E+01   0.566536E+01   0.596885E-03   0.123346E+02   0.110640E+02   0.131517E+02   0.101780E+02   0.171581E+03  -0.982522E+01   0.000000E+00   0.181406E+03  -0.362812E+03
   0.981207E+02  -0.913920E+00  -0.101971E+02   0.566536E+01   0.596885E-03   0.116332E+02   0.110640E+02   0.131517E+02   0.172932E+02   0.172121E+03  -0.840542E+01   0.000000E+00   0.180526E+03  -0.361053E+03
   0.981207E+02  -0.913920E+00  -0.132050E+02   0.965429E+01   0.596885E-03   0.115556E+02   0.110640E+02   0.131517E+02   0.172932E+02   0.170087E+03  -0.837397E+01   0.000000E+00   0.178461E+03  -0.356922E+03
   0.981207E+02   0.249486E+01  -0.132050E+02  -0.178812E+02   0.867605E-03   0.115556E+02   0.719849E+01   0.153070E+02   0.172932E+02   0.169700E+03  -0.910775E+01   0.000000E+00   0.178808E+03  -0.357616E+03
   0.981207E+02   0.167386E+01  -0.132050E+02  -0.128171E+02   0.867605E-03   0.951515E+01   0.719849E+01   0.153070E+02   0.172932E+02   0.170982E+03  -0.868303E+01   0.000000E+00   0.179665E+03  -0.359330E+03
   0.981207E+02   0.167386E+01  -0.132050E+02   0.491805E+00   0.867605E-03   0.951515E+01   0.120624E+02   0.153070E+02   0.176572E+02   0.171250E+03  -0.838843E+01   0.000000E+00   0.179638E+03  -0.359277E+03
   0.981207E+02   0.167386E+01  -0.390482E+01   0.491805E+00   0.867605E-03   0.951515E+01   0.120624E+02   0.174015E+02   0.228677E+02   0.170578E+03  -0.109359E+02   0.000000E+00   0.181514E+03  -0.363028E+03
   0.981207E+02   0.167386E+01  -0.390482E+01   0.864263E+00   0.579387E-03   0.124109E+02   0.120624E+02   0.174015E+02   0.257510E+02   0.169606E+03  -0.133007E+02   0.000000E+00   0.182907E+03  -0.365813E+03
   0.972948E+02   0.167386E+01  -0.390482E+01   0.864263E+00   0.579387E-03   0.124109E+02   0.696473E+01   0.174015E+02   0.257510E+02   0.169456E+03  -0.139476E+02   0.000000E+00   0.183404E+03  -0.366807E+03
   0.972948E+02   0.167386E+01   0.422853E+01  -0.705234E+01   0.579387E-03   0.124109E+02   0.122048E+02   0.174015E+02   0.260092E+02   0.168028E+03  -0.135152E+02   0.000000E+00   0.181543E+03  -0.363086E+03
   0.972948E+02   0.309730E+00  -0.651940E+01  -0.705234E+01   0.579387E-03   0.929175E+01   0.122048E+02   0.174015E+02   0.244719E+02   0.170814E+03  -0.118572E+02   0.000000E+00   0.182671E+03  -0.365342E+03
   0.972948E+02   0.235613E+01  -0.964922E+01  -0.705234E+01   0.579387E-03   0.929175E+01   0.132824E+02   0.174015E+02   0.244719E+02   0.168961E+03  -0.124528E+02   0.000000E+00   0.181414E+03  -0.362828E+03
   0.971497E+02   0.235613E+01  -0.964922E+01   0.631624E+01   0.579387E-03   0.929175E+01   0.115229E+02   0.174015E+02   0.128483E+02   0.173177E+03  -0.821522E+01   0.000000E+00   0.181392E+03  -0.362784E+03
   0.971497E+02   0.235613E+01  -0.964922E+01   0.631624E+01   0.579387E-03   0.111482E+02   0.115229E+02   0.174015E+02   0.128483E+02   0.172915E+03  -0.847759E+01   0.000000E+00   0.181393E+03  -0.362785E+03
   0.971497E+02   0.235613E+01  -0.243417E+01   0.631624E+01   0.579387E-03   0.111482E+02   0.105586E+02   0.174015E+02   0.128483E+02   0.175151E+03  -0.817596E+01   0.000000E+00   0.183327E+03  -0.366654E+03
   0.971497E+02   0.235613E+01  -0.243417E+01   0.634695E+01   0.579387E-03   0.111482E+02   0.105586E+02   0.174015E+02   0.159172E+02   0.175191E+03  -0.813449E+01   0.000000E+00   0.183325E+03  -0.366651E+03
   0.971497E+02   0.235613E+01  -0.243417E+01   0.634695E+01   0.579387E-03   0.141261E+02   0.105586E+02   0.202313E+02   0.159172E+02   0.172616E+03  -0.107090E+02   0.000000E+00   0.183325E+03  -0.366650E+03
   0.979617E+02  -0.943329E+00  -0.243417E+01   0.634695E+01   0.579387E-03   0.675780E+01   0.105586E+02   0.145809E+02   0.159172E+02   0.173699E+03  -0.896345E+01   0.000000E+00   0.182662E+03  -0.365325E+03
   0.979617E+02  -0.943329E+00  -0.243417E+01   0.161207E+01   0.638113E-03   0.675780E+01   0.879453E+01   0.142795E+02   0.159172E+02   0.174156E+03  -0.894933E+01   0.000000E+00   0.183105E+03  -0.366211E+03
   0.979617E+02   0.369393E+01   0.843468E+01   0.161207E+01   0.638113E-03   0.856990E+01   0.879453E+01   0.142795E+02   0.159172E+02   0.174480E+03  -0.756491E+01   0.000000E+00   0.182045E+03  -0.364090E+03
   0.979617E+02   0.369393E+01   0.843468E+01   0.161207E+01   0.638113E-03   0.118695E+02   0.879453E+01   0.142795E+02   0.159172E+02   0.174085E+03  -0.796008E+01   0.000000E+00   0.182045E+03  -0.364090E+03
   0.987191E+02   0.369393E+01   0.142094E+01   0.161207E+01   0.638113E-03   0.736009E+01   0.879453E+01   0.117787E+02   0.154619E+02   0.173534E+03  -0.873559E+01   0.000000E+00   0.182270E+03  -0.364539E+03
   0.987191E+02   0.354335E+01   0.142094E+01   0.161207E+01   0.638113E-03   0.132540E+02   0.113969E+02   0.117787E+02   0.154619E+02   0.172921E+03  -0.940815E+01   0.000000E+00   0.182329E+03  -0.364658E+03
   0.987191E+02   0.354335E+01   0.142094E+01   0.161207E+01   0.638113E-03   0.106869E+02   0.113969E+02   0.117787E+02   0.154619E+02   0.174073E+03  -0.825600E+01   0.000000E+00   0.182329E+03  -0.364658E+03
   0.970958E+02   0.354335E+01   0.142094E+01   0.121403E+01   0.638113E-03   0.106869E+02   0.113969E+02   0.117787E+02   0.154619E+02   0.174488E+03  -0.825600E+01   0.000000E+00   0.182744E+03  -0.365488E+03
   0.970958E+02   0.354335E+01  -0.424654E+01   0.121403E+01   0.638113E-03   0.106869E+02   0.934398E+01   0.117787E+02   0.154619E+02   0.174817E+03  -0.790122E+01   0.000000E+00   0.182718E+03  -0.365436E+03
   0.970958E+02  -0.214073E+01  -0.424654E+01   0.121403E+01   0.638113E-03   0.106869E+02   0.934398E+01   0.187969E+02   0.154619E+02   0.173872E+03  -0.827447E+01   0.000000E+00   0.182146E+03  -0.364293E+03
   0.969396E+02  -0.214073E+01  -0.424654E+01   0.121403E+01   0.638113E-03   0.106869E+02   0.934398E+01   0.188924E+02   0.154619E+02   0.173637E+03  -0.830844E+01   0.000000E+00   0.181945E+03  -0.363891E+03
   0.969396E+02   0.292182E+01  -0.424654E+01   0.121403E+01   0.638113E-03   0.998123E+01   0.934398E+01   0.188924E+02   0.114280E+02   0.174043E+03  -0.879589E+01   0.000000E+00   0.182839E+03  -0.365678E+03
   0.969396E+02   0.292182E+01  -0.285133E+01   0.121403E+01   0.638113E-03   0.998123E+01   0.934398E+01   0.188924E+02   0.114280E+02   0.174152E+03  -0.879589E+01   0.000000E+00   0.182948E+03  -0.365896E+03
   0.969396E+02   0.292182E+01  -0.285133E+01   0.958808E+01   0.638113E-03   0.998123E+01   0.118111E+02   0.188924E+02   0.114280E+02   0.173357E+03  -0.931898E+01   0.000000E+00   0.182676E+03  -0.365352E+03
   0.985212E+02  -0.250529E+00  -0.285133E+01   0.958808E+01   0.638113E-03   0.998123E+01   0.843408E+01   0.188924E+02   0.114280E+02   0.172983E+03  -0.899843E+01   0.000000E+00   0.181981E+03  -0.363963E+03
   0.987820E+02  -0.721652E+00  -0.285133E+01   0.100746E+02   0.638113E-03   0.998123E+01   0.843408E+01   0.188924E+02   0.114280E+02   0.172307E+03  -0.899843E+01   0.000000E+00   0.181305E+03  -0.362611E+03
   0.987820E+02  -0.197240E+01  -0.237501E+01  -0.296606E+01   0.570689E-03   0.998123E+01   0.843408E+01   0.149754E+02   0.114280E+02   0.173694E+03  -0.810078E+01   0.000000E+00   0.181795E+03  -0.363590E+03
   0.987820E+02  -0.197240E+01   0.881203E+01  -0.296606E+01   0.781858E-03   0.998123E+01   0.843408E+01   0.149754E+02   0.104624E+02   0.172711E+03  -0.871017E+01   0.000000E+00   0.181421E+03  -0.362842E+03
   0.987820E+02  -0.197240E+01   0.881203E+01  -0.607632E+01   0.781858E-03   0.998123E+01   0.843408E+01   0.155893E+02   0.104624E+02   0.172598E+03  -0.876887E+01   0.000000E+00   0.181367E+03  -0.362734E+03
   0.987820E+02  -0.197240E+01   0.881203E+01  -0.261324E+01   0.781858E-03   0.998123E+01   0.843408E+01   0.155893E+02   0.108414E+02   0.172920E+03  -0.849980E+01   0.000000E+00   0.181420E+03  -0.362840E+03
   0.987820E+02  -0.197240E+01   0.881203E+01   0.420568E-01   0.781858E-03   0.998123E+01   0.843408E+01   0.155893E+02   0.108414E+02   0.172861E+03  -0.849980E+01   0.000000E+00   0.181361E+03  -0.362722E+03
   0.987820E+02  -0.197240E+01  -0.646481E+01   0.420568E-01   0.781858E-03   0.998123E+01   0.109271E+02   0.155893E+02   0.108414E+02   0.172225E+03  -0.849447E+01   0.000000E+00   0.180719E+03  -0.361439E+03
   0.977599E+02  -0.197240E+01  -0.646481E+01   0.420568E-01   0.594956E-03   0.998123E+01   0.109271E+02   0.128114E+02   0.108414E+02   0.173609E+03  -0.859059E+01   0.000000E+00   0.182200E+03  -0.364399E+03
   0.977599E+02  -0.197240E+01   0.292717E+01  -0.503234E+01   0.594956E-03   0.906293E+01   0.109271E+02   0.128114E+02   0.128385E+02   0.175093E+03  -0.776907E+01   0.000000E+00   0.182862E+03  -0.365724E+03
   0.987236E+02   0.287655E+01   0.794917E+01  -0.503234E+01   0.594956E-03   0.906293E+01   0.101356E+02   0.128992E+02   0.128385E+02   0.173738E+03  -0.757837E+01   0.000000E+00   0.181316E+03  -0.362633E+03
   0.987236E+02   0.287655E+01   0.794917E+01  -0.508177E+01   0.594956E-03   0.906293E+01   0.101356E+02   0.169759E+02   0.128385E+02   0.173544E+03  -0.775983E+01   0.000000E+00   0.181304E+03  -0.362608E+03
   0.987236E+02   0.287655E+01  -0.195285E+01  -0.508177E+01   0.594956E-03   0.906293E+01   0.101356E+02   0.169759E+02   0.128385E+02   0.173649E+03  -0.775983E+01   0.000000E+00   0.181409E+03  -0.362818E+03
   0.987236E+02   0.287655E+01  -0.195285E+01  -0.508177E+01   0.594956E-03   0.871071E+01   0.101356E+02   0.169759E+02   0.128385E+02   0.173571E+03  -0.783734E+01   0.000000E+00   0.181408E+03  -0.362817E+03
   0.987236E+02   0.287655E+01  -0.195285E+01  -0.508177E+01   0.594956E-03   0.871071E+01   0.852030E+01   0.178300E+02   0.128385E+02   0.173196E+03  -0.821307E+01   0.000000E+00   0.181409E+03  -0.362818E+03
   0.987236E+02  -0.204534E+01  -0.195285E+01  -0.134047E+02   0.594956E-03   0.948994E+01   0.929029E+01   0.161579E+02   0.140888E+02   0.174904E+03  -0.736520E+01   0.000000E+00   0.182269E+03  -0.364538E+03
   0.987236E+02  -0.204534E+01  -0.705064E+00  -0.134047E+02   0.538039E-03   0.948994E+01   0.929029E+01   0.157759E+02   0.140888E+02   0.174761E+03  -0.730396E+01   0.000000E+00   0.182065E+03  -0.364130E+03
   0.987236E+02  -0.204534E+01  -0.643701E+01  -0.134047E+02   0.538039E-03   0.948994E+01   0.929029E+01   0.157759E+02   0.140888E+02   0.173955E+03  -0.730396E+01   0.000000E+00   0.181259E+03  -0.362518E+03
   0.987236E+02  -0.379987E+01   0.558560E+01  -0.134047E+02   0.538039E-03   0.948994E+01   0.929029E+01   0.145109E+02   0.140888E+02   0.174272E+03  -0.720232E+01   0.000000E+00   0.181474E+03  -0.362949E+03
   0.987236E+02  -0.379987E+01  -0.819593E+00  -0.193916E+02   0.538039E-03   0.948994E+01   0.929029E+01   0.145109E+02   0.140888E+02   0.173897E+03  -0.720232E+01   0.000000E+00   0.181099E+03  -0.362199E+03
   0.987236E+02  -0.268495E+01  -0.772877E+01  -0.166584E+02   0.942951E-03   0.948994E+01   0.116414E+02   0.121681E+02   0.138561E+02   0.171443E+03  -0.801922E+01   0.000000E+00   0.179462E+03  -0.358924E+03
   0.987236E+02   0.299652E+01  -0.772877E+01  -0.166584E+02   0.942951E-03   0.948994E+01   0.794305E+01   0.121681E+02   0.138561E+02   0.170798E+03  -0.801112E+01   0.000000E+00   0.178809E+03  -0.357618E+03
   0.987236E+02  -0.108339E+01  -0.772877E+01  -0.166584E+02   0.942951E-03   0.122941E+02   0.794305E+01   0.121681E+02   0.138561E+02   0.170937E+03  -0.876896E+01   0.000000E+00   0.179706E+03  -0.359412E+03
   0.987236E+02  -0.108339E+01  -0.826668E+01  -0.166584E+02   0.942951E-03   0.122941E+02   0.794305E+01   0.105354E+02   0.138561E+02   0.170003E+03  -0.963799E+01   0.000000E+00   0.179641E+03  -0.359282E+03
   0.987236E+02  -0.108339E+01  -0.691457E+01  -0.144002E+01   0.942951E-03   0.859856E+01   0.983894E+01   0.105354E+02   0.981051E+01   0.169299E+03  -0.104163E+02   0.000000E+00   0.179715E+03  -0.359431E+03
   0.987236E+02  -0.108339E+01  -0.813656E+01  -0.144002E+01   0.942951E-03   0.859856E+01   0.983894E+01   0.948560E+01   0.981051E+01   0.168146E+03  -0.113762E+02   0.000000E+00   0.179522E+03  -0.359044E+03
   0.988614E+02  -0.108339E+01  -0.813656E+01  -0.686543E+01   0.942951E-03   0.859856E+01   0.983894E+01   0.948560E+01   0.981051E+01   0.168214E+03  -0.113762E+02   0.000000E+00   0.179590E+03  -0.359180E+03
   0.988614E+02  -0.108339E+01  -0.813656E+01  -0.686543E+01   0.727941E-03   0.859856E+01   0.109352E+02   0.948560E+01   0.981051E+01   0.169476E+03  -0.115784E+02   0.000000E+00   0.181054E+03  -0.362109E+03
   0.988614E+02  -0.108339E+01  -0.813656E+01  -0.686543E+01   0.734106E-03   0.122963E+02   0.109352E+02   0.948560E+01   0.190505E+02   0.169729E+03  -0.113097E+02   0.000000E+00   0.181039E+03  -0.362077E+03
   0.988614E+02  -0.108339E+01  -0.813656E+01  -0.686543E+01   0.734106E-03   0.122963E+02   0.811975E+01   0.948560E+01   0.190505E+02   0.169584E+03  -0.114544E+02   0.000000E+00   0.181038E+03  -0.362077E+03
   0.973252E+02  -0.296744E+01  -0.163242E+02  -0.686543E+01   0.734106E-03   0.122963E+02   0.811975E+01   0.143100E+02   0.190505E+02   0.168430E+03  -0.926806E+01   0.000000E+00   0.177698E+03  -0.355396E+03
   0.982391E+02  -0.187659E+00  -0.311589E+01  -0.686543E+01   0.734106E-03   0.122963E+02   0.811975E+01   0.143100E+02   0.190505E+02   0.173346E+03  -0.926806E+01   0.000000E+00   0.182614E+03  -0.365228E+03
   0.982391E+02  -0.187659E+00  -0.311589E+01  -0.686543E+01   0.734106E-03   0.122963E+02   0.811975E+01   0.100619E+02   0.190505E+02   0.171733E+03  -0.108811E+02   0.000000E+00   0.182614E+03  -0.365228E+03
   0.982391E+02  -0.212178E+00  -0.785180E+01  -0.145227E+02   0.734106E-03   0.782682E+01   0.811975E+01   0.146282E+02   0.131786E+02   0.173441E+03  -0.816154E+01   0.000000E+00   0.181603E+03  -0.363205E+03
   0.982391E+02  -0.144812E+01   0.585827E+01  -0.119705E+02   0.690774E-03   0.993390E+01   0.811975E+01   0.146282E+02   0.131786E+02   0.174123E+03  -0.765000E+01   0.000000E+00   0.181773E+03  -0.363546E+03
   0.982391E+02   0.214465E+01   0.585827E+01  -0.466616E+01   0.690774E-03   0.907677E+01   0.834291E+01   0.146282E+02   0.131786E+02   0.174655E+03  -0.757162E+01   0.000000E+00   0.182227E+03  -0.364453E+03
   0.982391E+02   0.214465E+01  -0.577773E+00  -0.466616E+01   0.690774E-03   0.907677E+01   0.834291E+01   0.146282E+02   0.133861E+02   0.175141E+03  -0.753974E+01   0.000000E+00   0.182681E+03  -0.365361E+03
   0.982391E+02  -0.376582E+01  -0.577773E+00  -0.466616E+01   0.541227E-03   0.907677E+01   0.834291E+01   0.146282E+02   0.133861E+02   0.174387E+03  -0.753974E+01   0.000000E+00   0.181927E+03  -0.363853E+03
   0.982391E+02  -0.376582E+01  -0.577773E+00  -0.466616E+01   0.541227E-03   0.907677E+01   0.834291E+01   0.146282E+02   0.133861E+02   0.174387E+03  -0.753974E+01   0.000000E+00   0.181927E+03  -0.363853E+03
   0.982391E+02  -0.376582E+01  -0.577773E+00   0.564334E+00   0.541227E-03   0.907677E+01   0.919656E+01   0.158634E+02   0.133861E+02   0.173944E+03  -0.742688E+01   0.000000E+00   0.181371E+03  -0.362742E+03
   0.979414E+02  -0.236441E+01  -0.577773E+00  -0.427756E+01   0.541227E-03   0.907677E+01   0.110318E+02   0.158634E+02   0.103673E+02   0.173915E+03  -0.892979E+01   0.000000E+00   0.182845E+03  -0.365690E+03
   0.979414E+02  -0.236441E+01  -0.577773E+00  -0.427756E+01   0.541227E-03   0.907677E+01   0.110318E+02   0.158634E+02   0.194398E+02   0.174151E+03  -0.869309E+01   0.000000E+00   0.182844E+03  -0.365688E+03
   0.979414E+02  -0.236441E+01   0.649008E+01  -0.833252E+01   0.541227E-03   0.102314E+02   0.110318E+02   0.197900E+02   0.194398E+02   0.171854E+03  -0.984409E+01   0.000000E+00   0.181698E+03  -0.363396E+03
   0.979414E+02  -0.236441E+01   0.649008E+01  -0.833252E+01   0.541227E-03   0.102314E+02   0.110318E+02   0.197900E+02   0.136444E+02   0.172936E+03  -0.876197E+01   0.000000E+00   0.181698E+03  -0.363396E+03
   0.979414E+02  -0.236441E+01   0.649008E+01  -0.833252E+01   0.541227E-03   0.102314E+02   0.110318E+02   0.146158E+02   0.136444E+02   0.174191E+03  -0.750732E+01   0.000000E+00   0.181698E+03  -0.363397E+03
   0.979414E+02  -0.236441E+01   0.649008E+01  -0.833252E+01   0.522323E-03   0.102314E+02   0.118176E+02   0.146158E+02   0.136444E+02   0.173784E+03  -0.780423E+01   0.000000E+00   0.181588E+03  -0.363176E+03
   0.990267E+02  -0.192900E+01   0.649008E+01  -0.337588E+01   0.522323E-03   0.102314E+02   0.118176E+02   0.146158E+02   0.136444E+02   0.173897E+03  -0.780423E+01   0.000000E+00   0.181701E+03  -0.363402E+03
   0.990267E+02   0.819475E+00   0.649008E+01  -0.845357E+01   0.522323E-03   0.102314E+02   0.118176E+02   0.146158E+02   0.136444E+02   0.173246E+03  -0.780423E+01   0.000000E+00   0.181050E+03  -0.362100E+03
   0.990267E+02  -0.411424E+01   0.649008E+01  -0.964437E+00   0.424648E-03   0.119669E+02   0.118176E+02   0.125177E+02   0.136444E+02   0.170375E+03  -0.860310E+01   0.000000E+00   0.178978E+03  -0.357956E+03
   0.985936E+02  -0.411424E+01   0.649008E+01  -0.108116E+02   0.923595E-03   0.119669E+02   0.118176E+02   0.148074E+02   0.136444E+02   0.171498E+03  -0.836408E+01   0.000000E+00   0.179862E+03  -0.359724E+03
   0.985936E+02  -0.166935E+01   0.380639E+00  -0.362144E+00   0.923595E-03   0.103707E+02   0.719009E+01   0.148074E+02   0.136444E+02   0.172274E+03  -0.834922E+01   0.000000E+00   0.180623E+03  -0.361246E+03
   0.985936E+02  -0.166935E+01   0.380639E+00  -0.155230E+02   0.923595E-03   0.103707E+02   0.113862E+02   0.148074E+02   0.136444E+02   0.172667E+03  -0.765930E+01   0.000000E+00   0.180326E+03  -0.360653E+03
   0.985936E+02  -0.166935E+01   0.380639E+00  -0.155230E+02   0.486550E-03   0.805893E+01   0.113862E+02   0.148074E+02   0.136444E+02   0.173485E+03  -0.797268E+01   0.000000E+00   0.181458E+03  -0.362915E+03
   0.985936E+02  -0.320573E+01   0.380639E+00  -0.155230E+02   0.486550E-03   0.805893E+01   0.113862E+02   0.148074E+02   0.136444E+02   0.173424E+03  -0.797268E+01   0.000000E+00   0.181397E+03  -0.362793E+03
   0.974364E+02  -0.320573E+01   0.548175E+00  -0.833524E+01   0.486550E-03   0.805893E+01   0.113862E+02   0.140353E+02   0.136444E+02   0.173614E+03  -0.797228E+01   0.000000E+00   0.181586E+03  -0.363173E+03
   0.974364E+02  -0.441167E+01   0.548175E+00  -0.833524E+01   0.455170E-03   0.972977E+01   0.112112E+02   0.140353E+02   0.136444E+02   0.172777E+03  -0.752517E+01   0.000000E+00   0.180302E+03  -0.360604E+03
   0.974364E+02  -0.441167E+01   0.548175E+00  -0.833524E+01   0.455170E-03   0.972977E+01   0.112112E+02   0.140353E+02   0.136444E+02   0.172777E+03  -0.752517E+01   0.000000E+00   0.180302E+03  -0.360604E+03
   0.974364E+02   0.268687E-01   0.548175E+00  -0.833524E+01   0.455170E-03   0.972977E+01   0.112112E+02   0.140353E+02   0.136444E+02   0.174509E+03  -0.752517E+01   0.000000E+00   0.182034E+03  -0.364068E+03
   0.974364E+02   0.268687E-01   0.548175E+00   0.490834E+01   0.455170E-03   0.972977E+01   0.112112E+02   0.140353E+02   0.136444E+02   0.175238E+03  -0.752517E+01   0.000000E+00   0.182763E+03  -0.365526E+03
   0.974364E+02   0.310862E-01   0.548175E+00  -0.888199E+01   0.455170E-03   0.972977E+01   0.804541E+01   0.140353E+02   0.136444E+02   0.174287E+03  -0.762120E+01   0.000000E+00   0.181908E+03  -0.363816E+03
   0.974364E+02   0.310862E-01   0.548175E+00   0.107436E+02   0.719560E-03   0.972977E+01   0.856089E+01   0.140353E+02   0.136444E+02   0.174701E+03  -0.739386E+01   0.000000E+00   0.182095E+03  -0.364190E+03
   0.974364E+02   0.310862E-01   0.548175E+00   0.107436E+02   0.719560E-03   0.972977E+01   0.105447E+02   0.131152E+02   0.136444E+02   0.174657E+03  -0.743800E+01   0.000000E+00   0.182095E+03  -0.364190E+03
   0.974364E+02   0.310862E-01   0.548175E+00   0.107436E+02   0.719560E-03   0.972977E+01   0.105447E+02   0.131152E+02   0.136444E+02   0.174657E+03  -0.743800E+01   0.000000E+00   0.182095E+03  -0.364190E+03
   0.974364E+02  -0.313903E+01   0.548175E+00  -0.172796E+02   0.719560E-03   0.972977E+01   0.105447E+02   0.112312E+02   0.136444E+02   0.172052E+03  -0.810411E+01   0.000000E+00   0.180156E+03  -0.360312E+03
   0.974364E+02  -0.313903E+01   0.548175E+00  -0.172796E+02   0.719560E-03   0.887476E+01   0.105447E+02   0.107620E+02   0.147715E+02   0.171716E+03  -0.843983E+01   0.000000E+00   0.180156E+03  -0.360312E+03
   0.974364E+02  -0.166858E+01   0.548175E+00  -0.172796E+02   0.494513E-03   0.957654E+01   0.105447E+02   0.107620E+02   0.147715E+02   0.171368E+03  -0.836121E+01   0.000000E+00   0.179729E+03  -0.359458E+03
   0.974364E+02  -0.166858E+01   0.548175E+00   0.110004E+02   0.494513E-03   0.957654E+01   0.100744E+02   0.121839E+02   0.147715E+02   0.173011E+03  -0.756763E+01   0.000000E+00   0.180579E+03  -0.361157E+03
   0.974364E+02  -0.166858E+01   0.548175E+00   0.619989E+01   0.494513E-03   0.957654E+01   0.100744E+02   0.150408E+02   0.147715E+02   0.174611E+03  -0.723791E+01   0.000000E+00   0.181849E+03  -0.363698E+03
   0.974364E+02  -0.166858E+01  -0.613296E+01   0.619989E+01   0.494513E-03   0.107285E+02   0.100744E+02   0.150408E+02   0.187895E+02   0.172856E+03  -0.826176E+01   0.000000E+00   0.181118E+03  -0.362236E+03
