a0_min         a1_min         a2_min         a3_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.102015E+03   0.837366E+01   0.752744E+01   0.578618E+01   0.748436E-03   0.187919E-04   0.112034E-02   0.113041E-02   0.343803E-02   0.832591E-03   0.398423E-03   0.251156E-02   0.176396E+03   0.000000E+00   0.000000E+00   0.176396E+03  -0.352792E+03
   0.102015E+03   0.837366E+01   0.622338E+01   0.384466E+01   0.748436E-03   0.187919E-04   0.225530E-02   0.113041E-02   0.343803E-02   0.832591E-03   0.398423E-03   0.142325E-02   0.175223E+03   0.000000E+00   0.000000E+00   0.175223E+03  -0.350446E+03
   0.102015E+03   0.837366E+01   0.218667E+01   0.241073E+02   0.748436E-03   0.484313E-03   0.225530E-02   0.660714E-03   0.233222E-02   0.132383E-02   0.182578E-03   0.142325E-02   0.177538E+03   0.000000E+00   0.000000E+00   0.177538E+03  -0.355076E+03
   0.102015E+03   0.837366E+01   0.103952E+02   0.154191E+02   0.748436E-03   0.484313E-03   0.403312E-03   0.660714E-03   0.303818E-03   0.132383E-02   0.182578E-03   0.142325E-02   0.184407E+03   0.000000E+00   0.000000E+00   0.184407E+03  -0.368814E+03
   0.102015E+03   0.817665E+01   0.754761E+01   0.154191E+02   0.748436E-03   0.296350E-03   0.862700E-03   0.660714E-03   0.303818E-03   0.132383E-02   0.182578E-03   0.333789E-02   0.181554E+03   0.000000E+00   0.000000E+00   0.181554E+03  -0.363108E+03
   0.101241E+03   0.652505E+01   0.754761E+01   0.154191E+02   0.748436E-03   0.296350E-03   0.862700E-03   0.660714E-03   0.303818E-03   0.132383E-02   0.182578E-03   0.357828E-02   0.181556E+03   0.000000E+00   0.000000E+00   0.181556E+03  -0.363112E+03
   0.101241E+03   0.105754E+02   0.754761E+01   0.101283E+02   0.684891E-03   0.296350E-03   0.862700E-03   0.660714E-03   0.124219E-03   0.132383E-02   0.182578E-03   0.357828E-02   0.180663E+03   0.000000E+00   0.000000E+00   0.180663E+03  -0.361326E+03
   0.101241E+03   0.877222E+01   0.850319E+01   0.870319E+01   0.684891E-03   0.296350E-03   0.862700E-03   0.660714E-03   0.124219E-03   0.493284E-03   0.182578E-03   0.289173E-02   0.182958E+03   0.000000E+00   0.000000E+00   0.182958E+03  -0.365916E+03
   0.101241E+03   0.853474E+01   0.102180E+02   0.114653E+02   0.155230E-02   0.296350E-03   0.862700E-03   0.660714E-03   0.124219E-03   0.216169E-02   0.134054E-02   0.289173E-02   0.177243E+03   0.000000E+00   0.000000E+00   0.177243E+03  -0.354486E+03
   0.101241E+03   0.114550E+02   0.102180E+02   0.844357E+01   0.155230E-02   0.296350E-03   0.862700E-03   0.660714E-03   0.124219E-03   0.216169E-02   0.134054E-02   0.289173E-02   0.177151E+03   0.000000E+00   0.000000E+00   0.177151E+03  -0.354302E+03
   0.101241E+03   0.684355E+01   0.110984E+02   0.681340E+01   0.155230E-02   0.296350E-03   0.862700E-03   0.660714E-03   0.124219E-03   0.216169E-02   0.742473E-03   0.289173E-02   0.178293E+03   0.000000E+00   0.000000E+00   0.178293E+03  -0.356586E+03
   0.101275E+03   0.892111E+01   0.163789E+02   0.681340E+01   0.155230E-02   0.296350E-03   0.539773E-03   0.883107E-03   0.124219E-03   0.294973E-03   0.742473E-03   0.289173E-02   0.179123E+03   0.000000E+00   0.000000E+00   0.179123E+03  -0.358246E+03
   0.101275E+03   0.603558E+01   0.163789E+02  -0.327484E+01   0.155230E-02   0.296350E-03   0.539773E-03   0.883107E-03   0.124219E-03   0.800664E-03   0.742473E-03   0.289173E-02   0.177563E+03   0.000000E+00   0.000000E+00   0.177563E+03  -0.355126E+03
   0.101306E+03   0.402372E+01   0.534850E+01  -0.290748E+01   0.155230E-02   0.296350E-03   0.539773E-03   0.883107E-03   0.499654E-03   0.800664E-03   0.742473E-03   0.289173E-02   0.180856E+03   0.000000E+00   0.000000E+00   0.180856E+03  -0.361712E+03
   0.102627E+03   0.402372E+01   0.125783E+02  -0.290748E+01   0.155230E-02   0.296350E-03   0.539773E-03   0.883107E-03   0.499654E-03   0.800664E-03   0.742473E-03   0.289173E-02   0.179908E+03   0.000000E+00   0.000000E+00   0.179908E+03  -0.359816E+03
   0.102627E+03   0.402372E+01   0.125783E+02  -0.142404E+02   0.155230E-02   0.600764E-03   0.838115E-03   0.883107E-03   0.499654E-03   0.800664E-03   0.742473E-03   0.289173E-02   0.177452E+03   0.000000E+00   0.000000E+00   0.177452E+03  -0.354904E+03
   0.102627E+03   0.402372E+01   0.808646E+01   0.367408E+01   0.155230E-02   0.600764E-03   0.838115E-03   0.883107E-03   0.581808E-03   0.800664E-03   0.474713E-03   0.825394E-03   0.182201E+03   0.000000E+00   0.000000E+00   0.182201E+03  -0.364402E+03
   0.100762E+03   0.101027E+02   0.808646E+01   0.367408E+01   0.925356E-04   0.691013E-03   0.838115E-03   0.447925E-03   0.859806E-03   0.800664E-03   0.474713E-03   0.825394E-03   0.182618E+03   0.000000E+00   0.000000E+00   0.182618E+03  -0.365236E+03
   0.101836E+03   0.435453E+01  -0.850836E+01   0.523293E+01   0.925356E-04   0.691013E-03   0.163696E-02   0.128316E-02   0.859806E-03   0.800664E-03   0.474713E-03   0.825394E-03   0.180862E+03   0.000000E+00   0.000000E+00   0.180862E+03  -0.361724E+03
   0.101836E+03   0.504753E+01  -0.505531E+00   0.207078E+02   0.925356E-04   0.691013E-03   0.163696E-02   0.128316E-02   0.859806E-03   0.800664E-03   0.474713E-03   0.825394E-03   0.183205E+03   0.000000E+00   0.000000E+00   0.183205E+03  -0.366410E+03
   0.101836E+03   0.504753E+01  -0.505531E+00  -0.258972E+01   0.925356E-04   0.691013E-03   0.240390E-03   0.953163E-03   0.859806E-03   0.111522E-02   0.474713E-03   0.825394E-03   0.182897E+03   0.000000E+00   0.000000E+00   0.182897E+03  -0.365794E+03
   0.101836E+03   0.504753E+01   0.710252E+01  -0.258972E+01   0.925356E-04   0.691013E-03   0.240390E-03   0.953163E-03   0.859806E-03   0.335814E-02   0.474713E-03   0.825394E-03   0.180751E+03   0.000000E+00   0.000000E+00   0.180751E+03  -0.361502E+03
   0.101836E+03  -0.356922E-01   0.710252E+01  -0.253474E+02   0.768349E-03   0.691013E-03   0.240390E-03   0.953163E-03   0.859806E-03   0.103059E-02   0.120069E-02   0.825394E-03   0.180780E+03   0.000000E+00   0.000000E+00   0.180780E+03  -0.361560E+03
   0.101914E+03  -0.356922E-01   0.101316E+02  -0.175801E+02   0.661826E-03   0.604336E-03   0.240390E-03   0.953163E-03   0.859806E-03   0.103059E-02   0.120069E-02   0.825394E-03   0.182325E+03   0.000000E+00   0.000000E+00   0.182325E+03  -0.364650E+03
   0.101914E+03  -0.158620E+01   0.487332E+01  -0.210665E+02   0.464945E-03   0.308179E-03   0.240390E-03   0.953163E-03   0.313928E-03   0.103059E-02   0.120069E-02   0.649947E-03   0.184236E+03   0.000000E+00   0.000000E+00   0.184236E+03  -0.368472E+03
   0.101543E+03  -0.303370E+01   0.487332E+01  -0.210500E+02   0.464945E-03   0.308179E-03   0.240390E-03   0.953163E-03   0.313928E-03   0.103059E-02   0.124281E-03   0.649947E-03   0.184082E+03   0.000000E+00   0.000000E+00   0.184082E+03  -0.368164E+03
   0.101543E+03   0.282692E+00   0.487332E+01  -0.190958E+02   0.464945E-03   0.741410E-03   0.240390E-03   0.146189E-02   0.313928E-03   0.113219E-02   0.416283E-03   0.649947E-03   0.183407E+03   0.000000E+00   0.000000E+00   0.183407E+03  -0.366814E+03
   0.101543E+03   0.282692E+00   0.137919E+01  -0.214476E+02   0.466050E-03   0.293934E-03   0.240390E-03   0.146189E-02   0.313928E-03   0.113219E-02   0.154060E-02   0.284744E-02   0.179285E+03   0.000000E+00   0.000000E+00   0.179285E+03  -0.358570E+03
   0.101543E+03   0.282692E+00  -0.624427E+01  -0.211115E+02   0.466050E-03   0.293934E-03   0.240390E-03   0.146189E-02   0.313928E-03   0.113219E-02   0.154060E-02   0.159176E-02   0.180850E+03   0.000000E+00   0.000000E+00   0.180850E+03  -0.361700E+03
   0.101543E+03   0.131643E+01  -0.587144E+01  -0.211115E+02   0.466050E-03   0.293934E-03   0.240390E-03   0.146189E-02   0.313928E-03   0.113219E-02   0.154060E-02   0.534803E-03   0.182983E+03   0.000000E+00   0.000000E+00   0.182983E+03  -0.365966E+03
   0.101543E+03   0.165496E+00  -0.158197E+02  -0.177419E+02   0.466050E-03   0.293934E-03   0.240390E-03   0.146189E-02   0.128025E-02   0.246873E-02   0.294220E-02   0.534803E-03   0.177420E+03   0.000000E+00   0.000000E+00   0.177420E+03  -0.354840E+03
   0.101543E+03   0.165496E+00  -0.143400E+02  -0.177419E+02   0.466050E-03   0.293934E-03   0.240390E-03   0.239887E-02   0.128025E-02   0.186892E-02   0.142289E-02   0.534803E-03   0.179380E+03   0.000000E+00   0.000000E+00   0.179380E+03  -0.358760E+03
   0.101442E+03   0.165496E+00  -0.210333E+01  -0.113086E+02   0.466050E-03   0.293934E-03   0.240390E-03   0.183075E-02   0.522743E-03   0.186892E-02   0.142289E-02   0.534803E-03   0.181889E+03   0.000000E+00   0.000000E+00   0.181889E+03  -0.363778E+03
   0.102398E+03   0.165496E+00  -0.210333E+01  -0.249696E+02   0.224846E-04   0.119801E-03   0.240390E-03   0.123150E-02   0.522743E-03   0.186892E-02   0.142289E-02   0.534803E-03   0.182348E+03   0.000000E+00   0.000000E+00   0.182348E+03  -0.364696E+03
   0.102504E+03   0.165496E+00  -0.108029E+02  -0.249696E+02   0.224846E-04   0.421100E-03   0.240390E-03   0.877038E-03   0.205207E-02   0.186892E-02   0.142289E-02   0.534803E-03   0.180647E+03   0.000000E+00   0.000000E+00   0.180647E+03  -0.361294E+03
   0.102504E+03   0.165496E+00  -0.396942E+01  -0.249696E+02   0.224846E-04   0.421100E-03   0.240390E-03   0.877038E-03   0.205207E-02   0.186892E-02   0.142289E-02   0.534803E-03   0.180449E+03   0.000000E+00   0.000000E+00   0.180449E+03  -0.360898E+03
   0.102504E+03   0.165496E+00  -0.989169E+01  -0.223528E+02   0.224846E-04   0.421100E-03   0.240390E-03   0.877038E-03   0.205207E-02   0.186892E-02   0.142289E-02   0.534803E-03   0.180298E+03   0.000000E+00   0.000000E+00   0.180298E+03  -0.360596E+03
   0.102504E+03   0.165496E+00  -0.989169E+01  -0.219329E+02   0.900958E-03   0.517493E-03   0.240390E-03   0.877038E-03   0.201086E-02   0.186892E-02   0.142289E-02   0.534803E-03   0.179762E+03   0.000000E+00   0.000000E+00   0.179762E+03  -0.359524E+03
   0.102504E+03   0.165496E+00  -0.619910E+01  -0.285819E+02   0.737059E-03   0.517493E-03   0.240390E-03   0.797783E-03   0.103971E-02   0.186892E-02   0.142289E-02   0.534803E-03   0.182367E+03   0.000000E+00   0.000000E+00   0.182367E+03  -0.364734E+03
   0.102504E+03   0.165496E+00   0.648762E+01  -0.272844E+02   0.737059E-03   0.517493E-03   0.233345E-02   0.698795E-03   0.103971E-02   0.133716E-02   0.100749E-02   0.534803E-03   0.177988E+03   0.000000E+00   0.000000E+00   0.177988E+03  -0.355976E+03
   0.102605E+03   0.165496E+00  -0.378021E+01  -0.272844E+02   0.737059E-03   0.517493E-03   0.233345E-02   0.698795E-03   0.103971E-02   0.133716E-02   0.100749E-02   0.534803E-03   0.179817E+03   0.000000E+00   0.000000E+00   0.179817E+03  -0.359634E+03
   0.102605E+03   0.165496E+00  -0.147923E+02  -0.269232E+02   0.737059E-03   0.517493E-03   0.233345E-02   0.698795E-03   0.103971E-02   0.133716E-02   0.100749E-02   0.534803E-03   0.178859E+03   0.000000E+00   0.000000E+00   0.178859E+03  -0.357718E+03
   0.102605E+03  -0.115897E+00  -0.111489E+02  -0.167534E+02   0.737059E-03   0.517493E-03   0.150370E-02   0.707906E-03   0.103971E-02   0.133716E-02   0.100749E-02   0.534803E-03   0.180170E+03   0.000000E+00   0.000000E+00   0.180170E+03  -0.360340E+03
   0.102605E+03  -0.115897E+00  -0.111489E+02  -0.214343E+02   0.737059E-03   0.517493E-03   0.441968E-03   0.707906E-03   0.103971E-02   0.133716E-02   0.575577E-03   0.534803E-03   0.182847E+03   0.000000E+00   0.000000E+00   0.182847E+03  -0.365694E+03
   0.102605E+03  -0.115897E+00  -0.151002E+02  -0.253289E+02   0.737059E-03   0.517493E-03   0.441968E-03   0.707906E-03   0.103971E-02   0.179091E-02   0.575577E-03   0.534803E-03   0.182326E+03   0.000000E+00   0.000000E+00   0.182326E+03  -0.364652E+03
   0.102605E+03  -0.115897E+00  -0.131379E+02  -0.253289E+02   0.737059E-03   0.843650E-03   0.441968E-03   0.707906E-03   0.103971E-02   0.295763E-02   0.575577E-03   0.534803E-03   0.180812E+03   0.000000E+00   0.000000E+00   0.180812E+03  -0.361624E+03
   0.102738E+03  -0.646541E+00  -0.131379E+02  -0.303819E+02   0.737059E-03   0.711684E-04   0.441968E-03   0.707906E-03   0.103971E-02   0.295763E-02   0.575577E-03   0.534803E-03   0.181178E+03   0.000000E+00   0.000000E+00   0.181178E+03  -0.362356E+03
   0.102738E+03   0.819052E+00  -0.272124E+01  -0.200928E+02   0.737059E-03   0.711684E-04   0.441968E-03   0.707906E-03   0.103971E-02   0.295763E-02   0.575577E-03   0.887263E-03   0.180478E+03   0.000000E+00   0.000000E+00   0.180478E+03  -0.360956E+03
   0.102738E+03  -0.825675E+00  -0.210367E+00  -0.200928E+02   0.737059E-03   0.755039E-03   0.441968E-03   0.707906E-03   0.103971E-02   0.202650E-02   0.575577E-03   0.887263E-03   0.181244E+03   0.000000E+00   0.000000E+00   0.181244E+03  -0.362488E+03
   0.102738E+03  -0.540452E+01   0.269309E+01  -0.243080E+02   0.737059E-03   0.755039E-03   0.441968E-03   0.707906E-03   0.103971E-02   0.442592E-02   0.575577E-03   0.200680E-02   0.175963E+03   0.000000E+00   0.000000E+00   0.175963E+03  -0.351926E+03
   0.102738E+03  -0.109148E+01   0.269309E+01  -0.276730E+02   0.737059E-03   0.755039E-03   0.441968E-03   0.707906E-03   0.395359E-04   0.129092E-02   0.575577E-03   0.200680E-02   0.180099E+03   0.000000E+00   0.000000E+00   0.180099E+03  -0.360198E+03
   0.102738E+03  -0.109148E+01   0.269309E+01  -0.276730E+02   0.737059E-03   0.755039E-03   0.346111E-03   0.270546E-02   0.395359E-04   0.129092E-02   0.575577E-03   0.143463E-02   0.178342E+03   0.000000E+00   0.000000E+00   0.178342E+03  -0.356684E+03
   0.102669E+03  -0.421748E+01  -0.299116E+01  -0.276730E+02   0.737059E-03   0.104795E-02   0.346111E-03   0.379626E-03   0.395359E-04   0.129092E-02   0.378338E-03   0.143463E-02   0.180200E+03   0.000000E+00   0.000000E+00   0.180200E+03  -0.360400E+03
   0.102669E+03  -0.421748E+01  -0.396113E+01  -0.276730E+02   0.737059E-03   0.104795E-02   0.346111E-03   0.379626E-03   0.395359E-04   0.129092E-02   0.378338E-03   0.601843E-03   0.181658E+03   0.000000E+00   0.000000E+00   0.181658E+03  -0.363316E+03
   0.102669E+03  -0.469315E+01  -0.396113E+01  -0.276730E+02   0.737059E-03   0.104795E-02   0.371375E-03   0.379626E-03   0.224013E-03   0.129092E-02   0.378338E-03   0.601843E-03   0.181948E+03   0.000000E+00   0.000000E+00   0.181948E+03  -0.363896E+03
   0.102669E+03  -0.461839E+01  -0.102926E+02  -0.276730E+02   0.737059E-03   0.104795E-02   0.371375E-03   0.244765E-02   0.224013E-03   0.129092E-02   0.378338E-03   0.601843E-03   0.177476E+03   0.000000E+00   0.000000E+00   0.177476E+03  -0.354952E+03
   0.102669E+03  -0.461839E+01  -0.102926E+02  -0.276730E+02   0.223868E-02   0.104795E-02   0.371375E-03   0.769168E-03   0.224013E-03   0.222185E-02   0.378338E-03   0.601843E-03   0.176326E+03   0.000000E+00   0.000000E+00   0.176326E+03  -0.352652E+03
   0.102669E+03  -0.115450E+02   0.432331E+01  -0.294019E+02   0.223868E-02   0.104795E-02   0.516334E-03   0.769168E-03   0.704344E-04   0.166220E-02   0.378338E-03   0.601843E-03   0.175828E+03   0.000000E+00   0.000000E+00   0.175828E+03  -0.351656E+03
   0.102669E+03  -0.224651E+01   0.432331E+01  -0.870255E+01   0.189101E-02   0.104795E-02   0.516334E-03   0.160754E-02   0.704344E-04   0.166220E-02   0.378338E-03   0.601843E-03   0.178403E+03   0.000000E+00   0.000000E+00   0.178403E+03  -0.356806E+03
   0.102768E+03  -0.757434E+01   0.724618E+01  -0.220334E+02   0.333735E-02   0.104795E-02   0.516334E-03   0.152266E-02   0.704344E-04   0.193886E-02   0.378338E-03   0.168996E-03   0.177218E+03   0.000000E+00   0.000000E+00   0.177218E+03  -0.354436E+03
   0.102768E+03  -0.872374E+01   0.868633E+01  -0.174566E+02   0.333735E-02   0.512985E-03   0.516334E-03   0.152266E-02   0.704344E-04   0.193886E-02   0.378338E-03   0.168996E-03   0.176613E+03   0.000000E+00   0.000000E+00   0.176613E+03  -0.353226E+03
   0.102768E+03  -0.872374E+01   0.868633E+01  -0.244729E+02   0.333735E-02   0.512985E-03   0.516334E-03   0.152266E-02   0.704344E-04   0.193886E-02   0.248331E-03   0.168996E-03   0.177081E+03   0.000000E+00   0.000000E+00   0.177081E+03  -0.354162E+03
   0.102768E+03  -0.872374E+01   0.868633E+01  -0.310332E+02   0.333735E-02   0.512985E-03   0.516334E-03   0.152266E-02   0.155109E-02   0.193886E-02   0.248331E-03   0.168996E-03   0.175720E+03   0.000000E+00   0.000000E+00   0.175720E+03  -0.351440E+03
   0.103715E+03  -0.872374E+01   0.150900E+01  -0.310332E+02   0.246614E-02   0.512985E-03   0.516334E-03   0.152266E-02   0.194273E-02   0.193886E-02   0.248331E-03   0.168996E-03   0.174951E+03   0.000000E+00   0.000000E+00   0.174951E+03  -0.349902E+03
   0.103715E+03  -0.939254E+01  -0.492468E+01  -0.319475E+02   0.235221E-02   0.512985E-03   0.516334E-03   0.136578E-02   0.194273E-02   0.193886E-02   0.248331E-03   0.720892E-03   0.173079E+03   0.000000E+00   0.000000E+00   0.173079E+03  -0.346158E+03
   0.103992E+03  -0.691725E+01   0.277548E+01  -0.290886E+02   0.316493E-02   0.420812E-03   0.516334E-03   0.136578E-02   0.194273E-02   0.193886E-02   0.175121E-02   0.720892E-03   0.172765E+03   0.000000E+00   0.000000E+00   0.172765E+03  -0.345530E+03
   0.101240E+03   0.178586E+01   0.277548E+01  -0.263464E+02   0.316493E-02   0.420812E-03   0.516334E-03   0.136578E-02   0.194273E-02   0.207608E-02   0.109589E-02   0.720892E-03   0.172829E+03   0.000000E+00   0.000000E+00   0.172829E+03  -0.345658E+03
   0.101322E+03   0.395812E+00   0.838510E+01  -0.201703E+02   0.164901E-03   0.420812E-03   0.516334E-03   0.136578E-02   0.194273E-02   0.735073E-03   0.109589E-02   0.720892E-03   0.179819E+03   0.000000E+00   0.000000E+00   0.179819E+03  -0.359638E+03
   0.101322E+03   0.395812E+00  -0.332970E+01  -0.101427E+02   0.164901E-03   0.420812E-03   0.516334E-03   0.136578E-02   0.194273E-02   0.419938E-02   0.109589E-02   0.720892E-03   0.178053E+03   0.000000E+00   0.000000E+00   0.178053E+03  -0.356106E+03
   0.100061E+03   0.397423E+01  -0.332970E+01  -0.969933E+01   0.164901E-03   0.420812E-03   0.516334E-03   0.136578E-02   0.161547E-02   0.643096E-03   0.110273E-02   0.720892E-03   0.181673E+03   0.000000E+00   0.000000E+00   0.181673E+03  -0.363346E+03
   0.100061E+03   0.397423E+01  -0.332970E+01  -0.982201E+01   0.100250E-02   0.477995E-03   0.577172E-04   0.136578E-02   0.733468E-03   0.643096E-03   0.110273E-02   0.164113E-02   0.180626E+03   0.000000E+00   0.000000E+00   0.180626E+03  -0.361252E+03
   0.100061E+03  -0.255356E+01  -0.332970E+01  -0.982201E+01   0.100250E-02   0.477995E-03   0.216836E-04   0.136578E-02   0.127199E-02   0.104701E-02   0.110273E-02   0.136837E-02   0.180124E+03   0.000000E+00   0.000000E+00   0.180124E+03  -0.360248E+03
   0.100061E+03  -0.255356E+01  -0.579400E+01  -0.154453E+02   0.188421E-03   0.477995E-03   0.475677E-03   0.136578E-02   0.127199E-02   0.104701E-02   0.110273E-02   0.136837E-02   0.181370E+03   0.000000E+00   0.000000E+00   0.181370E+03  -0.362740E+03
   0.100061E+03  -0.255356E+01  -0.163540E+02  -0.159973E+02   0.188421E-03   0.477995E-03   0.161751E-03   0.151321E-02   0.127199E-02   0.104701E-02   0.110273E-02   0.136837E-02   0.179200E+03   0.000000E+00   0.000000E+00   0.179200E+03  -0.358400E+03
   0.100061E+03  -0.155775E+01  -0.113756E+02  -0.220193E+02   0.188421E-03   0.477995E-03   0.161751E-03   0.151321E-02   0.226135E-02   0.104701E-02   0.690329E-03   0.136837E-02   0.178143E+03   0.000000E+00   0.000000E+00   0.178143E+03  -0.356286E+03
   0.102458E+03  -0.155775E+01  -0.184519E+02  -0.153870E+02   0.188421E-03   0.477995E-03   0.161751E-03   0.182501E-02   0.202043E-02   0.260346E-02   0.690329E-03   0.136837E-02   0.174153E+03   0.000000E+00   0.000000E+00   0.174153E+03  -0.348306E+03
   0.102458E+03  -0.155775E+01  -0.670870E+01  -0.153870E+02   0.188421E-03   0.835144E-03   0.161751E-03   0.815332E-03   0.360425E-02   0.260346E-02   0.102335E-02   0.136837E-02   0.172613E+03   0.000000E+00   0.000000E+00   0.172613E+03  -0.345226E+03
   0.102458E+03  -0.129216E+01   0.805505E+00  -0.260969E+02   0.188421E-03   0.835144E-03   0.161751E-03   0.335561E-03   0.360425E-02   0.179668E-02   0.143078E-02   0.108583E-02   0.175935E+03   0.000000E+00   0.000000E+00   0.175935E+03  -0.351870E+03
   0.102458E+03  -0.129216E+01  -0.435426E+01  -0.260969E+02   0.188421E-03   0.835144E-03   0.161751E-03   0.365973E-03   0.360425E-02   0.179668E-02   0.143078E-02   0.108583E-02   0.176522E+03   0.000000E+00   0.000000E+00   0.176522E+03  -0.353044E+03
   0.102458E+03   0.319941E+01  -0.435426E+01  -0.277149E+02   0.188421E-03   0.835144E-03   0.161751E-03   0.365973E-03   0.360425E-02   0.179668E-02   0.143078E-02   0.108583E-02   0.176831E+03   0.000000E+00   0.000000E+00   0.176831E+03  -0.353662E+03
   0.102458E+03   0.319941E+01  -0.435426E+01  -0.269656E+02   0.188421E-03   0.835144E-03   0.161751E-03   0.365973E-03   0.631349E-02   0.227933E-02   0.143078E-02   0.108583E-02   0.174440E+03   0.000000E+00   0.000000E+00   0.174440E+03  -0.348880E+03
   0.102458E+03   0.212156E+01  -0.141893E+02  -0.273808E+02   0.188421E-03   0.835144E-03   0.161751E-03   0.124261E-02   0.708099E-02   0.227933E-02   0.143078E-02   0.108583E-02   0.173554E+03   0.000000E+00   0.000000E+00   0.173554E+03  -0.347108E+03
   0.102916E+03   0.533320E+01  -0.496975E+01  -0.279574E+02   0.188421E-03   0.500248E-03   0.161751E-03   0.108469E-02   0.715298E-02   0.227933E-02   0.214325E-02   0.108583E-02   0.172444E+03   0.000000E+00   0.000000E+00   0.172444E+03  -0.344888E+03
   0.102916E+03   0.533320E+01  -0.136280E+02  -0.245153E+02   0.188421E-03   0.323978E-03   0.292580E-03   0.108469E-02   0.715298E-02   0.227933E-02   0.170128E-02   0.108583E-02   0.174132E+03   0.000000E+00   0.000000E+00   0.174132E+03  -0.348264E+03
   0.103188E+03   0.862128E+01  -0.136280E+02  -0.252170E+02   0.188421E-03   0.525673E-04   0.292580E-03   0.108469E-02   0.324153E-02   0.227933E-02   0.170128E-02   0.177132E-03   0.174363E+03   0.000000E+00   0.000000E+00   0.174363E+03  -0.348726E+03
   0.102797E+03   0.862128E+01  -0.375104E+01  -0.201401E+02   0.188421E-03   0.525673E-04   0.120908E-02   0.107227E-02   0.445778E-02   0.227933E-02   0.126510E-02   0.127265E-02   0.172390E+03   0.000000E+00   0.000000E+00   0.172390E+03  -0.344780E+03
   0.102797E+03   0.647255E+01  -0.784601E+01  -0.185568E+01   0.188421E-03   0.525673E-04   0.120908E-02   0.107227E-02   0.100113E-02   0.116550E-02   0.126510E-02   0.127265E-02   0.177599E+03   0.000000E+00   0.000000E+00   0.177599E+03  -0.355198E+03
   0.102797E+03   0.647255E+01  -0.139178E+01  -0.185568E+01   0.188421E-03   0.525673E-04   0.120908E-02   0.107227E-02   0.100113E-02   0.116550E-02   0.126510E-02   0.105561E-02   0.179079E+03   0.000000E+00   0.000000E+00   0.179079E+03  -0.358158E+03
   0.100960E+03   0.386146E+01   0.135189E+02   0.302761E+01   0.188421E-03   0.525673E-04   0.120908E-02   0.107227E-02   0.100113E-02   0.735005E-03   0.126510E-02   0.105561E-02   0.181619E+03   0.000000E+00   0.000000E+00   0.181619E+03  -0.363238E+03
   0.101596E+03   0.478051E+00   0.619232E+01   0.656239E+01   0.188421E-03   0.525673E-04   0.101531E-02   0.132292E-02   0.100113E-02   0.735005E-03   0.126510E-02   0.105561E-02   0.180133E+03   0.000000E+00   0.000000E+00   0.180133E+03  -0.360266E+03
   0.101596E+03   0.718329E+01   0.619232E+01  -0.871013E+01   0.188421E-03   0.525673E-04   0.101531E-02   0.132292E-02   0.100113E-02   0.735005E-03   0.126510E-02   0.105561E-02   0.180076E+03   0.000000E+00   0.000000E+00   0.180076E+03  -0.360152E+03
   0.101596E+03   0.390131E+01   0.822805E+01  -0.303524E+01   0.188785E-03   0.358256E-03   0.379644E-02   0.130564E-02   0.100113E-02   0.735005E-03   0.126510E-02   0.105561E-02   0.177943E+03   0.000000E+00   0.000000E+00   0.177943E+03  -0.355886E+03
   0.101596E+03   0.390131E+01   0.119466E+02  -0.109290E+02   0.188785E-03   0.358256E-03   0.193420E-02   0.138065E-02   0.249928E-02   0.735005E-03   0.126510E-02   0.127324E-02   0.175875E+03   0.000000E+00   0.000000E+00   0.175875E+03  -0.351750E+03
   0.102247E+03   0.390131E+01   0.119466E+02  -0.109290E+02   0.188785E-03   0.358256E-03   0.193420E-02   0.138065E-02   0.249928E-02   0.920759E-03   0.332180E-03   0.127324E-02   0.174725E+03   0.000000E+00   0.000000E+00   0.174725E+03  -0.349450E+03
   0.102247E+03   0.122102E+01   0.160113E+02   0.963064E+01   0.188785E-03   0.798857E-03   0.193420E-02   0.181847E-02   0.779235E-03   0.920759E-03   0.332180E-03   0.129620E-02   0.177860E+03   0.000000E+00   0.000000E+00   0.177860E+03  -0.355720E+03
   0.102247E+03   0.433701E+01   0.321191E+01   0.145243E+02   0.188785E-03   0.798857E-03   0.193420E-02   0.181847E-02   0.779235E-03   0.920759E-03   0.332180E-03   0.177474E-02   0.179858E+03   0.000000E+00   0.000000E+00   0.179858E+03  -0.359716E+03
   0.102247E+03   0.336772E+01  -0.269415E+01   0.145243E+02   0.188785E-03   0.168504E-02   0.115157E-02   0.181847E-02   0.779235E-03   0.920759E-03   0.332180E-03   0.177474E-02   0.178165E+03   0.000000E+00   0.000000E+00   0.178165E+03  -0.356330E+03
   0.102247E+03   0.336772E+01  -0.269415E+01   0.168163E+02   0.188785E-03   0.168504E-02   0.115157E-02   0.824816E-03   0.590862E-03   0.920759E-03   0.486489E-03   0.177474E-02   0.178793E+03   0.000000E+00   0.000000E+00   0.178793E+03  -0.357586E+03
   0.102247E+03   0.333590E+01   0.487714E+00   0.168163E+02   0.188785E-03   0.170292E-02   0.130957E-02   0.824816E-03   0.590862E-03   0.920759E-03   0.486489E-03   0.209563E-02   0.178947E+03   0.000000E+00   0.000000E+00   0.178947E+03  -0.357894E+03
