a0_min         a0_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.121476E+03   0.314581E+02   0.130564E-03   0.101150E+02   0.818315E+01   0.158723E+02   0.115017E+02   0.495109E+02  -0.828678E+01   0.000000E+00   0.577977E+02  -0.115595E+03
   0.121476E+03   0.314581E+02   0.130564E-03   0.101150E+02   0.104468E+02   0.150022E+02   0.115017E+02   0.498417E+02  -0.795602E+01   0.000000E+00   0.577977E+02  -0.115595E+03
   0.121476E+03   0.304732E+02   0.130564E-03   0.108054E+02   0.110364E+02   0.177176E+02   0.115017E+02   0.490758E+02  -0.876092E+01   0.000000E+00   0.578367E+02  -0.115673E+03
   0.121423E+03   0.311932E+02   0.397160E-03   0.739037E+01   0.110364E+02   0.177176E+02   0.182476E+02   0.473232E+02  -0.950934E+01   0.000000E+00   0.568325E+02  -0.113665E+03
   0.121423E+03   0.311932E+02   0.397160E-03   0.739037E+01   0.125575E+02   0.177176E+02   0.126186E+02   0.471427E+02  -0.968978E+01   0.000000E+00   0.568325E+02  -0.113665E+03
   0.121423E+03   0.311932E+02   0.397160E-03   0.875419E+01   0.125575E+02   0.153725E+02   0.126186E+02   0.483763E+02  -0.845628E+01   0.000000E+00   0.568326E+02  -0.113665E+03
   0.121423E+03   0.311932E+02   0.344066E-03   0.875419E+01   0.125575E+02   0.105236E+02   0.142654E+02   0.477341E+02  -0.942065E+01   0.000000E+00   0.571548E+02  -0.114310E+03
   0.121423E+03   0.311932E+02   0.344066E-03   0.875419E+01   0.132205E+02   0.117010E+02   0.182440E+02   0.473561E+02  -0.979868E+01   0.000000E+00   0.571548E+02  -0.114310E+03
   0.121423E+03   0.311932E+02   0.344066E-03   0.994288E+01   0.122869E+02   0.117010E+02   0.182440E+02   0.479670E+02  -0.918778E+01   0.000000E+00   0.571548E+02  -0.114310E+03
   0.121423E+03   0.332205E+02   0.344066E-03   0.994288E+01   0.131054E+02   0.181577E+02   0.201482E+02   0.433363E+02  -0.104692E+02   0.000000E+00   0.538055E+02  -0.107611E+03
   0.121423E+03   0.332205E+02   0.344066E-03   0.994288E+01   0.131054E+02   0.181577E+02   0.195195E+02   0.435893E+02  -0.102163E+02   0.000000E+00   0.538056E+02  -0.107611E+03
   0.121423E+03   0.307395E+02   0.344066E-03   0.115296E+02   0.131054E+02   0.206911E+02   0.194841E+02   0.455608E+02  -0.115711E+02   0.000000E+00   0.571319E+02  -0.114264E+03
   0.122371E+03   0.307395E+02   0.344066E-03   0.909787E+01   0.110874E+02   0.211191E+02   0.262294E+02   0.431095E+02  -0.137806E+02   0.000000E+00   0.568901E+02  -0.113780E+03
   0.122371E+03   0.307395E+02   0.344066E-03   0.909787E+01   0.110874E+02   0.211191E+02   0.206240E+02   0.459863E+02  -0.109038E+02   0.000000E+00   0.568901E+02  -0.113780E+03
   0.122371E+03   0.308056E+02   0.344066E-03   0.909787E+01   0.856100E+01   0.183030E+02   0.158053E+02   0.486186E+02  -0.820342E+01   0.000000E+00   0.568220E+02  -0.113644E+03
   0.120865E+03   0.318085E+02   0.344066E-03   0.949194E+01   0.856100E+01   0.170632E+02   0.158053E+02   0.493128E+02  -0.781045E+01   0.000000E+00   0.571232E+02  -0.114246E+03
   0.120865E+03   0.318085E+02   0.104701E-03   0.905300E+01   0.856100E+01   0.170632E+02   0.165722E+02   0.500526E+02  -0.799023E+01   0.000000E+00   0.580428E+02  -0.116086E+03
   0.120865E+03   0.318085E+02   0.104701E-03   0.905300E+01   0.848604E+01   0.144797E+02   0.164448E+02   0.504087E+02  -0.763416E+01   0.000000E+00   0.580429E+02  -0.116086E+03
   0.120865E+03   0.312552E+02   0.104701E-03   0.905300E+01   0.848604E+01   0.169532E+02   0.172964E+02   0.498939E+02  -0.816200E+01   0.000000E+00   0.580559E+02  -0.116112E+03
   0.120865E+03   0.312552E+02   0.104701E-03   0.905300E+01   0.848604E+01   0.169532E+02   0.172964E+02   0.498939E+02  -0.816200E+01   0.000000E+00   0.580559E+02  -0.116112E+03
   0.120865E+03   0.312552E+02   0.104701E-03   0.107038E+02   0.824714E+01   0.160052E+02   0.174187E+02   0.498530E+02  -0.820295E+01   0.000000E+00   0.580560E+02  -0.116112E+03
   0.120865E+03   0.312552E+02   0.490078E-04   0.107553E+02   0.787820E+01   0.109634E+02   0.115553E+02   0.487524E+02  -0.937575E+01   0.000000E+00   0.581282E+02  -0.116256E+03
   0.119955E+03   0.312552E+02   0.490078E-04   0.107553E+02   0.787820E+01   0.109634E+02   0.115553E+02   0.474165E+02  -0.937575E+01   0.000000E+00   0.567923E+02  -0.113585E+03
   0.119955E+03   0.312552E+02   0.490078E-04   0.829023E+01   0.756137E+01   0.115837E+02   0.115553E+02   0.474173E+02  -0.937496E+01   0.000000E+00   0.567923E+02  -0.113585E+03
