"Date";"t_minutes";"Q";"id_time_interval"
2023-04-04 12:00:00;18900;481;1
2023-04-04 13:00:00;18960;471;1
2023-04-04 14:00:00;19020;461;1
2023-04-04 15:00:00;19080;463;1
2023-04-04 16:00:00;19140;488;1
2023-04-04 17:00:00;19200;479;1
2023-04-04 18:00:00;19260;466;1
2023-04-04 19:00:00;19320;459;1
2023-04-04 20:00:00;19380;454;1
2023-04-04 21:00:00;19440;453;1
2023-04-04 22:00:00;19500;451;1
2023-04-04 23:00:00;19560;453;1
2023-04-05;19620;461;1
2023-04-05 01:00:00;19680;464;1
2023-04-05 02:00:00;19740;464;1
2023-04-05 03:00:00;19800;464;1
2023-04-05 04:00:00;19860;474;1
2023-04-05 05:00:00;19920;479;1
2023-04-05 06:00:00;19980;481;1
2023-04-05 07:00:00;20040;481;1
2023-04-05 08:00:00;20100;469;1
2023-04-05 09:00:00;20160;456;1
2023-04-05 10:00:00;20220;476;1
2023-04-05 11:00:00;20280;483;1
2023-04-05 12:00:00;20340;486;1
2023-04-05 13:00:00;20400;505;1
2023-04-05 14:00:00;20460;514;1
2023-04-05 15:00:00;20520;505;1
2023-04-05 16:00:00;20580;481;1
2023-04-05 17:00:00;20640;464;1
2023-04-05 18:00:00;20700;458;1
2023-04-05 19:00:00;20760;444;1
2023-04-05 20:00:00;20820;419;1
2023-04-05 21:00:00;20880;410;1
2023-04-05 22:00:00;20940;406;1
2023-04-05 23:00:00;21000;404;1
2023-04-06;21060;398;1
2023-04-06 01:00:00;21120;396;1
2023-04-06 02:00:00;21180;396;1
2023-04-06 03:00:00;21240;386;1
2023-04-06 04:00:00;21300;373;1
2023-04-06 05:00:00;21360;370;1
2023-04-06 06:00:00;21420;374;1
2023-04-06 07:00:00;21480;382;1
2023-04-06 08:00:00;21540;388;1
2023-04-06 09:00:00;21600;394;1
2023-04-06 10:00:00;21660;396;1
2023-04-06 11:00:00;21720;396;1
2023-04-06 12:00:00;21780;396;1
2023-04-06 13:00:00;21840;403;1
2023-04-06 14:00:00;21900;406;1
2023-04-06 15:00:00;21960;406;1
2023-04-06 16:00:00;22020;406;1
2023-04-06 17:00:00;22080;409;1
2023-04-06 18:00:00;22140;409;1
2023-04-06 19:00:00;22200;409;1
2023-04-06 20:00:00;22260;406;1
2023-04-06 21:00:00;22320;401;1
2023-04-06 22:00:00;22380;399;1
2023-04-06 23:00:00;22440;397;1
2023-04-07;22500;396;1
2023-04-07 01:00:00;22560;397;1
2023-04-07 02:00:00;22620;399;1
2023-04-07 03:00:00;22680;399;1
2023-04-07 04:00:00;22740;399;1
2023-04-07 05:00:00;22800;399;1
2023-04-07 06:00:00;22860;399;1
2023-04-07 07:00:00;22920;399;1
2023-04-07 08:00:00;22980;399;1
2023-04-07 09:00:00;23040;403;1
2023-04-07 10:00:00;23100;401;1
2023-04-07 11:00:00;23160;396;1
2023-04-07 12:00:00;23220;396;1
2023-04-07 13:00:00;23280;396;1
2023-04-07 14:00:00;23340;393;1
2023-04-07 15:00:00;23400;393;1
2023-04-07 16:00:00;23460;394;1
2023-04-07 17:00:00;23520;396;1
2023-04-07 18:00:00;23580;394;1
2023-04-07 19:00:00;23640;390;1
2023-04-07 20:00:00;23700;387;1
2023-04-07 21:00:00;23760;386;1
2023-04-07 22:00:00;23820;386;1
2023-04-07 23:00:00;23880;385;1
2023-04-08;23940;353;1
2023-04-08 01:00:00;24000;338;1
2023-04-08 02:00:00;24060;341;1
2023-04-08 03:00:00;24120;317;1
2023-04-08 04:00:00;24180;286;1
2023-04-08 05:00:00;24240;276;1
2023-04-08 06:00:00;24300;273;1
2023-04-08 07:00:00;24360;271;1
2023-04-08 08:00:00;24420;272;1
2023-04-08 09:00:00;24480;273;1
2023-04-08 10:00:00;24540;267;1
2023-04-08 11:00:00;24600;263;1
2023-04-08 12:00:00;24660;258;1
2023-04-08 13:00:00;24720;255;1
2023-04-08 14:00:00;24780;253;1
2023-04-08 15:00:00;24840;252;1
2023-04-08 16:00:00;24900;253;1
2023-04-08 17:00:00;24960;257;1
2023-04-08 18:00:00;25020;267;1
2023-04-08 19:00:00;25080;267;1
2023-04-08 20:00:00;25140;265;1
2023-04-08 21:00:00;25200;263;1
2023-04-08 22:00:00;25260;254;1
2023-04-08 23:00:00;25320;249;1
2023-04-09;25380;242;1
2023-04-09 01:00:00;25440;237;1
2023-04-09 02:00:00;25500;232;1
2023-04-09 03:00:00;25560;214;1
2023-04-09 04:00:00;25620;203;1
2023-04-09 05:00:00;25680;199;1
2023-04-09 06:00:00;25740;197;1
2023-04-09 07:00:00;25800;197;1
2023-04-09 08:00:00;25860;198;1
2023-04-09 09:00:00;25920;202;1
2023-04-09 10:00:00;25980;205;1
2023-04-09 11:00:00;26040;206;1
2023-04-09 12:00:00;26100;202;1
2023-04-09 13:00:00;26160;197;1
2023-04-09 14:00:00;26220;197;1
2023-04-09 15:00:00;26280;195;1
2023-04-09 16:00:00;26340;195;1
2023-04-09 17:00:00;26400;200;1
2023-04-09 18:00:00;26460;224;1
2023-04-09 19:00:00;26520;247;1
2023-04-09 20:00:00;26580;253;1
2023-04-09 21:00:00;26640;246;1
2023-04-09 22:00:00;26700;237;1
2023-04-09 23:00:00;26760;221;1
2023-04-10;26820;209;1
2023-04-10 01:00:00;26880;204;1
2023-04-10 02:00:00;26940;202;1
2023-04-10 03:00:00;27000;203;1
2023-04-10 04:00:00;27060;204;1
2023-04-10 05:00:00;27120;204;1
2023-04-10 06:00:00;27180;203;1
2023-04-10 07:00:00;27240;204;1
2023-04-10 08:00:00;27300;205;1
2023-04-10 09:00:00;27360;209;1
2023-04-10 10:00:00;27420;202;1
2023-04-10 11:00:00;27480;198;1
2023-04-10 12:00:00;27540;197;1
2023-04-10 13:00:00;27600;195;1
2023-04-10 14:00:00;27660;195;1
2023-04-10 15:00:00;27720;195;1
2023-04-10 16:00:00;27780;195;1
2023-04-10 17:00:00;27840;195;1
2023-04-10 18:00:00;27900;196;1
2023-04-10 19:00:00;27960;198;1
2023-04-10 20:00:00;28020;201;1
2023-04-10 21:00:00;28080;226;1
2023-04-10 22:00:00;28140;239;1
2023-04-10 23:00:00;28200;244;1
2023-04-11;28260;265;1
2023-04-11 01:00:00;28320;281;1
2023-04-11 02:00:00;28380;296;1
2023-04-11 03:00:00;28440;325;1
2023-04-11 04:00:00;28500;335;1
2023-04-11 05:00:00;28560;339;1
2023-04-11 06:00:00;28620;342;1
2023-04-11 07:00:00;28680;359;1
2023-04-11 08:00:00;28740;403;1
2023-04-11 09:00:00;28800;448;1
2023-04-11 10:00:00;28860;464;1
2023-04-11 11:00:00;28920;462;1
2023-04-11 12:00:00;28980;443;1
2023-04-11 13:00:00;29040;423;1
2023-04-11 14:00:00;29100;404;1
2023-04-11 15:00:00;29160;398;1
2023-04-11 16:00:00;29220;379;1
2023-04-11 17:00:00;29280;368;1
2023-04-11 18:00:00;29340;365;1
2023-04-11 19:00:00;29400;360;1
2023-04-11 20:00:00;29460;364;1
2023-04-11 21:00:00;29520;393;1
2023-04-11 22:00:00;29580;420;1
2023-04-11 23:00:00;29640;426;1
2023-04-12;29700;412;1
2023-04-12 01:00:00;29760;397;1
2023-04-12 02:00:00;29820;367;1
2023-04-12 03:00:00;29880;348;1
2023-04-12 04:00:00;29940;340;1
2023-04-12 05:00:00;30000;339;1
2023-04-12 06:00:00;30060;338;1
2023-04-12 07:00:00;30120;328;1
2023-04-12 08:00:00;30180;311;1
2023-04-12 09:00:00;30240;320;1
2023-04-12 10:00:00;30300;317;1
2023-04-12 11:00:00;30360;304;1
2023-04-12 12:00:00;30420;303;1
2023-04-12 13:00:00;30480;306;1
2023-04-12 14:00:00;30540;306;1
2023-04-12 15:00:00;30600;311;1
2023-04-12 16:00:00;30660;314;1
2023-04-12 17:00:00;30720;314;1
2023-04-12 18:00:00;30780;314;1
2023-04-12 19:00:00;30840;310;1
2023-04-12 20:00:00;30900;312;1
2023-04-12 21:00:00;30960;314;1
2023-04-12 22:00:00;31020;315;1
2023-04-12 23:00:00;31080;334;1
2023-04-13;31140;407;1
2023-04-13 01:00:00;31200;453;1
2023-04-13 02:00:00;31260;467;1
2023-04-13 03:00:00;31320;472;1
2023-04-13 04:00:00;31380;474;1
2023-04-13 05:00:00;31440;474;1
2023-04-13 06:00:00;31500;468;1
2023-04-13 07:00:00;31560;451;1
2023-04-13 08:00:00;31620;457;1
2023-04-13 09:00:00;31680;480;1
2023-04-13 10:00:00;31740;471;1
2023-04-13 11:00:00;31800;456;1
2023-04-13 12:00:00;31860;451;1
2023-04-13 13:00:00;31920;450;1
2023-04-13 14:00:00;31980;452;1
2023-04-13 15:00:00;32040;469;1
2023-04-13 16:00:00;32100;486;1
2023-04-13 17:00:00;32160;514;1
2023-04-13 18:00:00;32220;524;1
2023-04-13 19:00:00;32280;525;1
2023-04-13 20:00:00;32340;523;1
2023-04-13 21:00:00;32400;524;1
2023-04-13 22:00:00;32460;524;1
2023-04-13 23:00:00;32520;519;1
2023-04-14;32580;499;1
2023-04-14 01:00:00;32640;490;1
2023-04-14 02:00:00;32700;487;1
2023-04-14 03:00:00;32760;485;1
2023-04-14 04:00:00;32820;485;1
2023-04-14 05:00:00;32880;485;1
2023-04-14 06:00:00;32940;485;1
2023-04-14 07:00:00;33000;484;1
2023-04-14 08:00:00;33060;476;1
2023-04-14 09:00:00;33120;477;1
2023-04-14 10:00:00;33180;475;1
2023-04-14 11:00:00;33240;472;1
2023-04-14 12:00:00;33300;467;1
2023-04-14 13:00:00;33360;465;1
2023-04-14 14:00:00;33420;464;1
2023-04-14 15:00:00;33480;464;1
2023-04-14 16:00:00;33540;464;1
2023-04-14 17:00:00;33600;464;1
2023-04-14 18:00:00;33660;463;1
2023-04-14 19:00:00;33720;455;1
2023-04-14 20:00:00;33780;448;1
2023-04-14 21:00:00;33840;450;1
2023-04-14 22:00:00;33900;453;1
2023-04-14 23:00:00;33960;451;1
2023-04-15;34020;447;1
2023-04-15 01:00:00;34080;444;1
2023-04-15 02:00:00;34140;438;1
2023-04-15 03:00:00;34200;433;1
2023-04-15 04:00:00;34260;432;1
2023-04-15 05:00:00;34320;431;1
2023-04-15 06:00:00;34380;433;1
2023-04-15 07:00:00;34440;433;1
2023-04-15 08:00:00;34500;429;1
2023-04-15 09:00:00;34560;416;1
2023-04-15 10:00:00;34620;397;1
2023-04-15 11:00:00;34680;382;1
2023-04-15 12:00:00;34740;359;1
2023-04-15 13:00:00;34800;350;1
2023-04-15 14:00:00;34860;357;1
2023-04-15 15:00:00;34920;365;1
2023-04-15 16:00:00;34980;368;1
2023-04-15 17:00:00;35040;384;1
2023-04-15 18:00:00;35100;449;1
