a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.994442E+02   0.159846E+01   0.383641E-03   0.913098E+01   0.939626E+01   0.185320E+03  -0.229184E+01   0.000000E+00   0.187612E+03  -0.375224E+03
   0.994442E+02   0.159846E+01   0.383641E-03   0.914544E+01   0.939626E+01   0.185333E+03  -0.227916E+01   0.000000E+00   0.187612E+03  -0.375224E+03
   0.994442E+02  -0.287718E+00   0.383641E-03   0.914544E+01   0.104957E+02   0.184538E+03  -0.231295E+01   0.000000E+00   0.186851E+03  -0.373702E+03
   0.994442E+02  -0.287718E+00   0.383641E-03   0.107685E+02   0.110746E+02   0.184042E+03  -0.280899E+01   0.000000E+00   0.186851E+03  -0.373702E+03
   0.994966E+02  -0.287718E+00   0.393213E-03   0.107685E+02   0.110746E+02   0.184169E+03  -0.280899E+01   0.000000E+00   0.186978E+03  -0.373956E+03
   0.994966E+02   0.127114E+01   0.393213E-03   0.113273E+02   0.100539E+02   0.184917E+03  -0.274597E+01   0.000000E+00   0.187663E+03  -0.375326E+03
   0.994966E+02   0.127114E+01   0.393213E-03   0.113273E+02   0.100539E+02   0.184917E+03  -0.274597E+01   0.000000E+00   0.187663E+03  -0.375326E+03
   0.994966E+02   0.127114E+01   0.393213E-03   0.113273E+02   0.100539E+02   0.184917E+03  -0.274597E+01   0.000000E+00   0.187663E+03  -0.375326E+03
   0.994966E+02   0.127114E+01   0.405787E-03   0.101206E+02   0.999886E+01   0.185843E+03  -0.185694E+01   0.000000E+00   0.187700E+03  -0.375400E+03
   0.994966E+02   0.127114E+01   0.672730E-03   0.941015E+01   0.943386E+01   0.184256E+03  -0.207344E+01   0.000000E+00   0.186329E+03  -0.372659E+03
   0.994928E+02   0.426220E+01   0.436688E-03   0.868497E+01   0.897634E+01   0.184139E+03  -0.316594E+01   0.000000E+00   0.187305E+03  -0.374610E+03
   0.994928E+02   0.426220E+01   0.436688E-03   0.868497E+01   0.954841E+01   0.184553E+03  -0.275137E+01   0.000000E+00   0.187304E+03  -0.374609E+03
   0.996539E+02   0.426220E+01   0.436688E-03   0.868497E+01   0.954841E+01   0.184731E+03  -0.275137E+01   0.000000E+00   0.187482E+03  -0.374965E+03
   0.996539E+02   0.155999E+01   0.436688E-03   0.103266E+02   0.106190E+02   0.185819E+03  -0.216208E+01   0.000000E+00   0.187981E+03  -0.375962E+03
   0.996539E+02   0.293832E+01   0.436688E-03   0.106210E+02   0.106323E+02   0.185622E+03  -0.232888E+01   0.000000E+00   0.187951E+03  -0.375902E+03
   0.996539E+02   0.268296E+00   0.436688E-03   0.104345E+02   0.106323E+02   0.185368E+03  -0.222013E+01   0.000000E+00   0.187588E+03  -0.375176E+03
   0.996539E+02   0.268296E+00   0.407083E-03   0.104345E+02   0.103107E+02   0.185488E+03  -0.204827E+01   0.000000E+00   0.187536E+03  -0.375073E+03
   0.996539E+02   0.268296E+00   0.407083E-03   0.990891E+01   0.103107E+02   0.185626E+03  -0.191032E+01   0.000000E+00   0.187536E+03  -0.375073E+03
   0.996539E+02   0.268296E+00   0.407083E-03   0.990891E+01   0.103107E+02   0.185626E+03  -0.191032E+01   0.000000E+00   0.187536E+03  -0.375073E+03
   0.996539E+02   0.268296E+00   0.407083E-03   0.862999E+01   0.103107E+02   0.184683E+03  -0.285342E+01   0.000000E+00   0.187536E+03  -0.375073E+03
   0.996539E+02   0.268296E+00   0.407083E-03   0.864092E+01   0.108627E+02   0.184352E+03  -0.318384E+01   0.000000E+00   0.187536E+03  -0.375072E+03
   0.996539E+02   0.268296E+00   0.407083E-03   0.864092E+01   0.106433E+02   0.184521E+03  -0.301540E+01   0.000000E+00   0.187536E+03  -0.375073E+03
   0.996539E+02   0.275894E+01   0.387124E-03   0.106115E+02   0.106433E+02   0.185529E+03  -0.233007E+01   0.000000E+00   0.187859E+03  -0.375718E+03
   0.996539E+02   0.258236E+01   0.387124E-03   0.108088E+02   0.106433E+02   0.185411E+03  -0.247480E+01   0.000000E+00   0.187886E+03  -0.375772E+03
   0.996539E+02   0.258236E+01   0.372643E-03   0.118032E+02   0.105431E+02   0.184247E+03  -0.357064E+01   0.000000E+00   0.187818E+03  -0.375635E+03
   0.996539E+02   0.258236E+01   0.595807E-03   0.118032E+02   0.109976E+02   0.183415E+03  -0.392512E+01   0.000000E+00   0.187340E+03  -0.374680E+03
   0.996539E+02   0.258236E+01   0.595807E-03   0.118032E+02   0.116769E+02   0.182605E+03  -0.473461E+01   0.000000E+00   0.187340E+03  -0.374679E+03
   0.996539E+02   0.258236E+01   0.448437E-03   0.817921E+01   0.912799E+01   0.184024E+03  -0.398172E+01   0.000000E+00   0.188006E+03  -0.376011E+03
   0.996539E+02   0.258236E+01   0.448437E-03   0.817921E+01   0.895580E+01   0.183852E+03  -0.415457E+01   0.000000E+00   0.188007E+03  -0.376013E+03
   0.100491E+03   0.148313E+01   0.448437E-03   0.963279E+01   0.914527E+01   0.185651E+03  -0.218025E+01   0.000000E+00   0.187831E+03  -0.375663E+03
   0.100491E+03   0.148313E+01   0.448437E-03   0.963279E+01   0.109737E+02   0.185437E+03  -0.239504E+01   0.000000E+00   0.187832E+03  -0.375664E+03
   0.100491E+03   0.750069E+00   0.448437E-03   0.107148E+02   0.107635E+02   0.185192E+03  -0.248950E+01   0.000000E+00   0.187681E+03  -0.375363E+03
   0.100491E+03   0.750069E+00   0.448437E-03   0.107148E+02   0.115329E+02   0.184377E+03  -0.330488E+01   0.000000E+00   0.187682E+03  -0.375364E+03
   0.100491E+03   0.750069E+00   0.448437E-03   0.107148E+02   0.115329E+02   0.184377E+03  -0.330488E+01   0.000000E+00   0.187682E+03  -0.375364E+03
   0.994201E+02   0.750069E+00   0.448437E-03   0.107148E+02   0.118175E+02   0.183775E+03  -0.370664E+01   0.000000E+00   0.187482E+03  -0.374963E+03
   0.994201E+02   0.135513E+01   0.263817E-03   0.981635E+01   0.102276E+02   0.184680E+03  -0.188435E+01   0.000000E+00   0.186564E+03  -0.373129E+03
   0.100651E+03   0.135513E+01   0.286675E-03   0.981635E+01   0.102276E+02   0.184336E+03  -0.188435E+01   0.000000E+00   0.186220E+03  -0.372441E+03
   0.100651E+03   0.135513E+01   0.286675E-03   0.113913E+02   0.102276E+02   0.183356E+03  -0.286442E+01   0.000000E+00   0.186220E+03  -0.372441E+03
   0.990305E+02   0.135513E+01   0.579847E-03   0.113913E+02   0.102276E+02   0.183535E+03  -0.286442E+01   0.000000E+00   0.186399E+03  -0.372799E+03
   0.990305E+02   0.135513E+01   0.298911E-03   0.113913E+02   0.106375E+02   0.182973E+03  -0.306935E+01   0.000000E+00   0.186042E+03  -0.372085E+03
   0.990305E+02   0.135513E+01   0.298911E-03   0.113913E+02   0.101973E+02   0.183187E+03  -0.285521E+01   0.000000E+00   0.186042E+03  -0.372084E+03
   0.990305E+02   0.135513E+01   0.484218E-03   0.806433E+01   0.101973E+02   0.182837E+03  -0.397551E+01   0.000000E+00   0.186813E+03  -0.373625E+03
   0.990305E+02   0.513312E+01   0.484218E-03   0.806433E+01   0.897717E+01   0.181547E+03  -0.441111E+01   0.000000E+00   0.185958E+03  -0.371916E+03
   0.990305E+02   0.286966E+01   0.525123E-03   0.806433E+01   0.897717E+01   0.182364E+03  -0.441111E+01   0.000000E+00   0.186775E+03  -0.373550E+03
   0.990305E+02   0.305864E+01   0.525123E-03   0.806433E+01   0.890966E+01   0.182262E+03  -0.448786E+01   0.000000E+00   0.186750E+03  -0.373500E+03
   0.995749E+02   0.305864E+01   0.525123E-03   0.806433E+01   0.890966E+01   0.183188E+03  -0.448786E+01   0.000000E+00   0.187676E+03  -0.375352E+03
   0.995749E+02   0.305864E+01   0.525123E-03   0.806433E+01   0.935434E+01   0.183583E+03  -0.409288E+01   0.000000E+00   0.187676E+03  -0.375352E+03
   0.995749E+02   0.305864E+01   0.525123E-03   0.806433E+01   0.109125E+02   0.183270E+03  -0.440548E+01   0.000000E+00   0.187675E+03  -0.375351E+03
   0.995749E+02   0.305864E+01   0.525123E-03   0.806433E+01   0.109125E+02   0.183270E+03  -0.440548E+01   0.000000E+00   0.187675E+03  -0.375351E+03
   0.995749E+02   0.305864E+01   0.525123E-03   0.103468E+02   0.954447E+01   0.185683E+03  -0.199215E+01   0.000000E+00   0.187675E+03  -0.375350E+03
   0.995749E+02   0.305864E+01   0.525123E-03   0.105886E+02   0.938426E+01   0.185479E+03  -0.219701E+01   0.000000E+00   0.187676E+03  -0.375352E+03
   0.995749E+02   0.305864E+01   0.525123E-03   0.974224E+01   0.113191E+02   0.184938E+03  -0.273741E+01   0.000000E+00   0.187675E+03  -0.375351E+03
   0.995749E+02   0.455088E+00   0.345305E-03   0.924142E+01   0.105657E+02   0.184959E+03  -0.227660E+01   0.000000E+00   0.187236E+03  -0.374471E+03
   0.995749E+02   0.455088E+00   0.345305E-03   0.924142E+01   0.105657E+02   0.184959E+03  -0.227660E+01   0.000000E+00   0.187236E+03  -0.374471E+03
   0.998734E+02   0.455088E+00   0.345305E-03   0.924142E+01   0.105657E+02   0.185178E+03  -0.227660E+01   0.000000E+00   0.187455E+03  -0.374909E+03
   0.998734E+02   0.455088E+00   0.345305E-03   0.991737E+01   0.105657E+02   0.185415E+03  -0.203945E+01   0.000000E+00   0.187454E+03  -0.374909E+03
   0.998734E+02   0.405134E+01   0.345305E-03   0.991737E+01   0.960930E+01   0.185353E+03  -0.187258E+01   0.000000E+00   0.187226E+03  -0.374451E+03
   0.998734E+02   0.405134E+01   0.345305E-03   0.991737E+01   0.890031E+01   0.184831E+03  -0.239512E+01   0.000000E+00   0.187226E+03  -0.374452E+03
   0.998734E+02   0.405134E+01   0.706581E-03   0.991737E+01   0.881422E+01   0.183617E+03  -0.250336E+01   0.000000E+00   0.186120E+03  -0.372241E+03
   0.998734E+02   0.405134E+01   0.706581E-03   0.991737E+01   0.881422E+01   0.183617E+03  -0.250336E+01   0.000000E+00   0.186120E+03  -0.372241E+03
   0.998734E+02   0.946941E+00   0.545348E-03   0.991737E+01   0.881422E+01   0.185185E+03  -0.250336E+01   0.000000E+00   0.187688E+03  -0.375377E+03
   0.998734E+02   0.427105E+01   0.545348E-03   0.991737E+01   0.913999E+01   0.185296E+03  -0.214743E+01   0.000000E+00   0.187443E+03  -0.374887E+03
   0.998734E+02   0.427105E+01   0.545348E-03   0.800964E+01   0.913999E+01   0.183051E+03  -0.439319E+01   0.000000E+00   0.187444E+03  -0.374888E+03
   0.998734E+02   0.396465E+01   0.545348E-03   0.800964E+01   0.110413E+02   0.182890E+03  -0.466847E+01   0.000000E+00   0.187558E+03  -0.375117E+03
   0.100008E+03   0.396465E+01   0.915668E-03   0.800964E+01   0.110413E+02   0.178593E+03  -0.466847E+01   0.000000E+00   0.183261E+03  -0.366523E+03
   0.100008E+03   0.396465E+01   0.915668E-03   0.986310E+01   0.110413E+02   0.180838E+03  -0.242327E+01   0.000000E+00   0.183261E+03  -0.366523E+03
   0.100008E+03   0.646295E+01   0.915668E-03   0.991709E+01   0.116125E+02   0.179438E+03  -0.309998E+01   0.000000E+00   0.182538E+03  -0.365076E+03
   0.100323E+03   0.646295E+01   0.915668E-03   0.988738E+01   0.101451E+02   0.180696E+03  -0.185775E+01   0.000000E+00   0.182554E+03  -0.365107E+03
   0.100323E+03   0.646295E+01   0.915668E-03   0.988738E+01   0.101451E+02   0.180696E+03  -0.185775E+01   0.000000E+00   0.182554E+03  -0.365107E+03
   0.100323E+03   0.376773E+01   0.915668E-03   0.988738E+01   0.105644E+02   0.181258E+03  -0.203860E+01   0.000000E+00   0.183297E+03  -0.366593E+03
   0.100323E+03   0.293748E+01   0.652181E-03   0.103428E+02   0.111314E+02   0.184315E+03  -0.261000E+01   0.000000E+00   0.186925E+03  -0.373850E+03
   0.100323E+03   0.293748E+01   0.652181E-03   0.111259E+02   0.111314E+02   0.183730E+03  -0.319533E+01   0.000000E+00   0.186925E+03  -0.373851E+03
   0.100323E+03   0.293748E+01   0.135299E-03   0.111259E+02   0.117358E+02   0.180398E+03  -0.395472E+01   0.000000E+00   0.184353E+03  -0.368705E+03
   0.100323E+03   0.293748E+01   0.135299E-03   0.115671E+02   0.117358E+02   0.179868E+03  -0.448413E+01   0.000000E+00   0.184352E+03  -0.368704E+03
   0.100323E+03   0.293748E+01   0.401835E-03   0.104049E+02   0.117358E+02   0.184431E+03  -0.339734E+01   0.000000E+00   0.187828E+03  -0.375657E+03
   0.100323E+03   0.293748E+01   0.401835E-03   0.903201E+01   0.126828E+02   0.182512E+03  -0.531615E+01   0.000000E+00   0.187828E+03  -0.375656E+03
   0.100323E+03   0.293748E+01   0.401835E-03   0.903201E+01   0.126828E+02   0.182512E+03  -0.531615E+01   0.000000E+00   0.187828E+03  -0.375656E+03
   0.100323E+03   0.293748E+01   0.401835E-03   0.101040E+02   0.126828E+02   0.182913E+03  -0.491539E+01   0.000000E+00   0.187828E+03  -0.375657E+03
   0.100323E+03   0.293748E+01   0.502397E-03   0.101040E+02   0.111570E+02   0.185360E+03  -0.256237E+01   0.000000E+00   0.187922E+03  -0.375845E+03
   0.100323E+03   0.293748E+01   0.502397E-03   0.101040E+02   0.111570E+02   0.185360E+03  -0.256237E+01   0.000000E+00   0.187922E+03  -0.375845E+03
   0.100323E+03   0.293748E+01   0.502397E-03   0.101040E+02   0.111570E+02   0.185360E+03  -0.256237E+01   0.000000E+00   0.187922E+03  -0.375845E+03
   0.100323E+03   0.293748E+01   0.502397E-03   0.101040E+02   0.976234E+01   0.186064E+03  -0.185845E+01   0.000000E+00   0.187922E+03  -0.375845E+03
   0.100323E+03   0.293748E+01   0.502397E-03   0.101040E+02   0.109693E+02   0.185549E+03  -0.237405E+01   0.000000E+00   0.187923E+03  -0.375846E+03
   0.100323E+03   0.293748E+01   0.502397E-03   0.106508E+02   0.898656E+01   0.185359E+03  -0.256374E+01   0.000000E+00   0.187923E+03  -0.375845E+03
   0.100323E+03   0.293748E+01   0.510568E-03   0.106508E+02   0.836500E+01   0.184385E+03  -0.351479E+01   0.000000E+00   0.187900E+03  -0.375800E+03
   0.100323E+03   0.293748E+01   0.510568E-03   0.106508E+02   0.836500E+01   0.184385E+03  -0.351479E+01   0.000000E+00   0.187900E+03  -0.375800E+03
   0.100323E+03   0.293748E+01   0.510568E-03   0.106508E+02   0.936775E+01   0.185652E+03  -0.224766E+01   0.000000E+00   0.187900E+03  -0.375799E+03
   0.100323E+03   0.713977E+01   0.604096E-03   0.106508E+02   0.854136E+01   0.182149E+03  -0.318494E+01   0.000000E+00   0.185334E+03  -0.370668E+03
   0.100323E+03   0.507435E+01   0.604096E-03   0.899037E+01   0.854136E+01   0.183332E+03  -0.338307E+01   0.000000E+00   0.186715E+03  -0.373430E+03
   0.100323E+03   0.507435E+01   0.604096E-03   0.899037E+01   0.807792E+01   0.182352E+03  -0.436243E+01   0.000000E+00   0.186714E+03  -0.373429E+03
   0.100323E+03   0.507435E+01   0.696249E-03   0.105836E+02   0.807792E+01   0.181795E+03  -0.412007E+01   0.000000E+00   0.185915E+03  -0.371830E+03
   0.100323E+03   0.507435E+01   0.696249E-03   0.101406E+02   0.807792E+01   0.181989E+03  -0.392619E+01   0.000000E+00   0.185915E+03  -0.371830E+03
   0.100323E+03   0.390751E+01   0.514945E-03   0.104145E+02   0.807792E+01   0.183613E+03  -0.402557E+01   0.000000E+00   0.187639E+03  -0.375277E+03
   0.100323E+03   0.390751E+01   0.514945E-03   0.101129E+02   0.791152E+01   0.183274E+03  -0.436515E+01   0.000000E+00   0.187639E+03  -0.375278E+03
   0.100323E+03   0.240445E+01   0.546134E-03   0.102478E+02   0.927637E+01   0.185703E+03  -0.209931E+01   0.000000E+00   0.187802E+03  -0.375605E+03
   0.100323E+03   0.240445E+01   0.546134E-03   0.102478E+02   0.100713E+02   0.185900E+03  -0.190194E+01   0.000000E+00   0.187802E+03  -0.375604E+03
   0.100323E+03   0.135327E+01   0.546134E-03   0.102478E+02   0.100713E+02   0.185842E+03  -0.190194E+01   0.000000E+00   0.187744E+03  -0.375488E+03
   0.100323E+03   0.723570E+00   0.720222E-03   0.102478E+02   0.816836E+01   0.182277E+03  -0.373660E+01   0.000000E+00   0.186014E+03  -0.372027E+03
   0.100323E+03   0.723570E+00   0.720222E-03   0.102478E+02   0.843974E+01   0.182853E+03  -0.316146E+01   0.000000E+00   0.186014E+03  -0.372029E+03
   0.100487E+03   0.723570E+00   0.720222E-03   0.116097E+02   0.843974E+01   0.181581E+03  -0.437014E+01   0.000000E+00   0.185951E+03  -0.371902E+03
   0.100487E+03   0.723570E+00   0.487950E-03   0.118860E+02   0.843974E+01   0.182908E+03  -0.477238E+01   0.000000E+00   0.187680E+03  -0.375361E+03
   0.100487E+03   0.723570E+00   0.487950E-03   0.111908E+02   0.953911E+01   0.185033E+03  -0.264741E+01   0.000000E+00   0.187680E+03  -0.375361E+03
   0.100487E+03   0.723570E+00   0.487950E-03   0.951711E+01   0.112487E+02   0.184960E+03  -0.272082E+01   0.000000E+00   0.187681E+03  -0.375362E+03
   0.997843E+02   0.723570E+00   0.487950E-03   0.951711E+01   0.106925E+02   0.185622E+03  -0.220199E+01   0.000000E+00   0.187824E+03  -0.375648E+03
   0.997843E+02   0.723570E+00   0.487950E-03   0.100022E+02   0.106925E+02   0.185695E+03  -0.212922E+01   0.000000E+00   0.187824E+03  -0.375648E+03
   0.997843E+02   0.723570E+00   0.487950E-03   0.993207E+01   0.106925E+02   0.185699E+03  -0.212451E+01   0.000000E+00   0.187824E+03  -0.375647E+03
   0.100765E+03   0.723570E+00   0.487950E-03   0.993207E+01   0.106925E+02   0.185168E+03  -0.212451E+01   0.000000E+00   0.187293E+03  -0.374585E+03
   0.100765E+03   0.723570E+00   0.487950E-03   0.993207E+01   0.867962E+01   0.184598E+03  -0.269441E+01   0.000000E+00   0.187292E+03  -0.374585E+03
   0.100765E+03   0.723570E+00   0.487950E-03   0.972961E+01   0.936800E+01   0.185297E+03  -0.199586E+01   0.000000E+00   0.187293E+03  -0.374586E+03
   0.100765E+03   0.723570E+00   0.487950E-03   0.972961E+01   0.936800E+01   0.185297E+03  -0.199586E+01   0.000000E+00   0.187293E+03  -0.374586E+03
   0.100765E+03   0.723570E+00   0.487950E-03   0.948913E+01   0.936800E+01   0.185222E+03  -0.207075E+01   0.000000E+00   0.187293E+03  -0.374585E+03
   0.100765E+03   0.723570E+00   0.487950E-03   0.843594E+01   0.948879E+01   0.184093E+03  -0.319942E+01   0.000000E+00   0.187292E+03  -0.374585E+03
   0.100765E+03   0.723570E+00   0.487950E-03   0.843594E+01   0.948879E+01   0.184093E+03  -0.319942E+01   0.000000E+00   0.187292E+03  -0.374585E+03
   0.100765E+03   0.723570E+00   0.487950E-03   0.107521E+02   0.948879E+01   0.185034E+03  -0.225852E+01   0.000000E+00   0.187293E+03  -0.374585E+03
   0.100765E+03   0.723570E+00   0.399075E-03   0.107521E+02   0.948879E+01   0.184758E+03  -0.225852E+01   0.000000E+00   0.187017E+03  -0.374033E+03
   0.100765E+03   0.723570E+00   0.399075E-03   0.968909E+01   0.112835E+02   0.184310E+03  -0.270603E+01   0.000000E+00   0.187016E+03  -0.374032E+03
   0.100765E+03   0.305062E+00   0.399075E-03   0.103908E+02   0.107811E+02   0.184568E+03  -0.230773E+01   0.000000E+00   0.186876E+03  -0.373751E+03
   0.100765E+03   0.305062E+00   0.399075E-03   0.103908E+02   0.108847E+02   0.184482E+03  -0.239379E+01   0.000000E+00   0.186876E+03  -0.373752E+03
   0.100765E+03   0.305062E+00   0.399075E-03   0.111239E+02   0.110387E+02   0.183777E+03  -0.309873E+01   0.000000E+00   0.186876E+03  -0.373751E+03
   0.992877E+02  -0.671805E+00   0.385450E-03   0.105312E+02   0.110387E+02   0.183669E+03  -0.261069E+01   0.000000E+00   0.186280E+03  -0.372559E+03
   0.992877E+02   0.351854E+00   0.385450E-03   0.105312E+02   0.982408E+01   0.184915E+03  -0.202158E+01   0.000000E+00   0.186937E+03  -0.373873E+03
   0.998924E+02   0.351854E+00   0.385450E-03   0.944722E+01   0.100835E+02   0.185698E+03  -0.195446E+01   0.000000E+00   0.187652E+03  -0.375305E+03
   0.998924E+02   0.351854E+00   0.385450E-03   0.944722E+01   0.100835E+02   0.185698E+03  -0.195446E+01   0.000000E+00   0.187652E+03  -0.375305E+03
   0.100372E+03   0.351854E+00   0.385450E-03   0.944722E+01   0.100835E+02   0.185499E+03  -0.195446E+01   0.000000E+00   0.187453E+03  -0.374907E+03
   0.100372E+03   0.351854E+00   0.385450E-03   0.944722E+01   0.118718E+02   0.183868E+03  -0.358627E+01   0.000000E+00   0.187454E+03  -0.374909E+03
   0.100184E+03   0.351854E+00   0.385450E-03   0.944722E+01   0.117211E+02   0.184249E+03  -0.336246E+01   0.000000E+00   0.187611E+03  -0.375223E+03
   0.994379E+02   0.351854E+00   0.385450E-03   0.912722E+01   0.117211E+02   0.183632E+03  -0.358332E+01   0.000000E+00   0.187215E+03  -0.374431E+03
   0.994379E+02   0.330576E+01   0.385450E-03   0.912722E+01   0.118882E+02   0.183629E+03  -0.383230E+01   0.000000E+00   0.187461E+03  -0.374923E+03
   0.994379E+02   0.330576E+01   0.385450E-03   0.106680E+02   0.129540E+02   0.181741E+03  -0.571981E+01   0.000000E+00   0.187461E+03  -0.374922E+03
   0.994379E+02   0.330576E+01   0.385450E-03   0.112963E+02   0.129540E+02   0.181150E+03  -0.631083E+01   0.000000E+00   0.187461E+03  -0.374922E+03
   0.101115E+03   0.330576E+01   0.511061E-03   0.120368E+02   0.139216E+02   0.177023E+03  -0.954578E+01   0.000000E+00   0.186569E+03  -0.373138E+03
   0.101115E+03   0.539204E+01   0.511061E-03   0.905799E+01   0.141526E+02   0.177072E+03  -0.860701E+01   0.000000E+00   0.185679E+03  -0.371358E+03
   0.100264E+03   0.539204E+01   0.511061E-03   0.905799E+01   0.141526E+02   0.178326E+03  -0.860701E+01   0.000000E+00   0.186933E+03  -0.373866E+03
   0.100264E+03   0.539204E+01   0.511061E-03   0.905799E+01   0.141526E+02   0.178326E+03  -0.860701E+01   0.000000E+00   0.186933E+03  -0.373866E+03
   0.100264E+03   0.539204E+01   0.511061E-03   0.107471E+02   0.141526E+02   0.178384E+03  -0.854814E+01   0.000000E+00   0.186932E+03  -0.373864E+03
   0.100264E+03   0.539204E+01   0.511061E-03   0.110768E+02   0.139316E+02   0.178641E+03  -0.829174E+01   0.000000E+00   0.186933E+03  -0.373865E+03
   0.100264E+03   0.208337E+01   0.511061E-03   0.110768E+02   0.146018E+02   0.177990E+03  -0.100070E+02   0.000000E+00   0.187997E+03  -0.375994E+03
   0.990719E+02   0.477275E+01   0.511061E-03   0.110768E+02   0.146018E+02   0.176263E+03  -0.100070E+02   0.000000E+00   0.186270E+03  -0.372540E+03
   0.990719E+02  -0.285468E+00   0.511061E-03   0.104889E+02   0.146018E+02   0.176631E+03  -0.954347E+01   0.000000E+00   0.186174E+03  -0.372349E+03
   0.990719E+02  -0.285468E+00   0.511061E-03   0.104889E+02   0.137522E+02   0.178781E+03  -0.739388E+01   0.000000E+00   0.186175E+03  -0.372350E+03
   0.990719E+02  -0.285468E+00   0.338045E-03   0.111133E+02   0.117462E+02   0.181747E+03  -0.395666E+01   0.000000E+00   0.185704E+03  -0.371407E+03
   0.990719E+02  -0.285468E+00   0.338045E-03   0.107149E+02   0.948160E+01   0.183470E+03  -0.223377E+01   0.000000E+00   0.185704E+03  -0.371408E+03
   0.990719E+02  -0.285468E+00   0.338045E-03   0.107149E+02   0.948160E+01   0.183470E+03  -0.223377E+01   0.000000E+00   0.185704E+03  -0.371408E+03
   0.990719E+02  -0.285468E+00   0.338045E-03   0.105189E+02   0.948160E+01   0.183599E+03  -0.210488E+01   0.000000E+00   0.185704E+03  -0.371408E+03
