a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.975748E+02   0.460753E-03   0.560948E+01   0.112023E+02   0.207906E+02   0.114684E+02   0.169667E+03  -0.134247E+02   0.000000E+00   0.183092E+03  -0.366183E+03
   0.975748E+02   0.460753E-03   0.104653E+02   0.112023E+02   0.101258E+02   0.114684E+02   0.173317E+03  -0.977495E+01   0.000000E+00   0.183092E+03  -0.366184E+03
   0.978862E+02   0.460753E-03   0.944188E+01   0.112023E+02   0.101258E+02   0.162950E+02   0.173772E+03  -0.922354E+01   0.000000E+00   0.182996E+03  -0.365991E+03
   0.978862E+02   0.460753E-03   0.944188E+01   0.987026E+01   0.101258E+02   0.162950E+02   0.174058E+03  -0.893796E+01   0.000000E+00   0.182996E+03  -0.365992E+03
   0.978862E+02   0.460753E-03   0.130892E+02   0.987026E+01   0.101258E+02   0.215781E+02   0.171019E+03  -0.119772E+02   0.000000E+00   0.182996E+03  -0.365992E+03
   0.978862E+02   0.460753E-03   0.130892E+02   0.987026E+01   0.101258E+02   0.215781E+02   0.171019E+03  -0.119772E+02   0.000000E+00   0.182996E+03  -0.365992E+03
   0.978862E+02   0.460753E-03   0.130892E+02   0.836079E+01   0.101258E+02   0.215211E+02   0.170813E+03  -0.121831E+02   0.000000E+00   0.182996E+03  -0.365992E+03
   0.978862E+02   0.460753E-03   0.117670E+02   0.836079E+01   0.101258E+02   0.158482E+02   0.173391E+03  -0.960468E+01   0.000000E+00   0.182996E+03  -0.365991E+03
   0.978862E+02   0.941310E-03   0.148537E+02   0.854272E+01   0.109940E+02   0.158482E+02   0.170145E+03  -0.107532E+02   0.000000E+00   0.180898E+03  -0.361796E+03
   0.978862E+02   0.941310E-03   0.148537E+02   0.854272E+01   0.109940E+02   0.158482E+02   0.170145E+03  -0.107532E+02   0.000000E+00   0.180898E+03  -0.361796E+03
   0.970940E+02   0.941310E-03   0.148537E+02   0.733958E+01   0.109940E+02   0.990992E+01   0.167346E+03  -0.131276E+02   0.000000E+00   0.180474E+03  -0.360947E+03
   0.970940E+02   0.941310E-03   0.148537E+02   0.733958E+01   0.109940E+02   0.108894E+02   0.168117E+03  -0.123562E+02   0.000000E+00   0.180473E+03  -0.360946E+03
   0.984453E+02   0.881440E-03   0.120225E+02   0.815072E+01   0.109940E+02   0.141610E+02   0.172363E+03  -0.906557E+01   0.000000E+00   0.181429E+03  -0.362857E+03
   0.984453E+02   0.704515E-03   0.102508E+02   0.815072E+01   0.109940E+02   0.134958E+02   0.174361E+03  -0.853977E+01   0.000000E+00   0.182901E+03  -0.365802E+03
   0.984453E+02   0.704515E-03   0.102508E+02   0.770587E+01   0.109940E+02   0.134958E+02   0.174090E+03  -0.880993E+01   0.000000E+00   0.182900E+03  -0.365800E+03
   0.980777E+02   0.704515E-03   0.102508E+02   0.800031E+01   0.109940E+02   0.183112E+02   0.173906E+03  -0.928357E+01   0.000000E+00   0.183190E+03  -0.366379E+03
   0.980777E+02   0.704515E-03   0.101225E+02   0.800031E+01   0.159517E+02   0.136830E+02   0.175395E+03  -0.779488E+01   0.000000E+00   0.183190E+03  -0.366380E+03
   0.980777E+02   0.550177E-03   0.809989E+01   0.800031E+01   0.159517E+02   0.171841E+02   0.174968E+03  -0.847847E+01   0.000000E+00   0.183446E+03  -0.366893E+03
   0.980777E+02   0.550177E-03   0.876662E+01   0.800031E+01   0.150687E+02   0.171841E+02   0.175331E+03  -0.811507E+01   0.000000E+00   0.183446E+03  -0.366892E+03
   0.980777E+02   0.550177E-03   0.876662E+01   0.812773E+01   0.151609E+02   0.171841E+02   0.175393E+03  -0.805312E+01   0.000000E+00   0.183446E+03  -0.366892E+03
   0.980777E+02   0.550177E-03   0.108974E+02   0.108654E+02   0.151609E+02   0.171841E+02   0.175460E+03  -0.798564E+01   0.000000E+00   0.183446E+03  -0.366891E+03
   0.980777E+02   0.550177E-03   0.100740E+02   0.108654E+02   0.151609E+02   0.128815E+02   0.175860E+03  -0.758605E+01   0.000000E+00   0.183446E+03  -0.366892E+03
   0.980777E+02   0.550177E-03   0.100566E+02   0.104051E+02   0.151609E+02   0.128815E+02   0.175972E+03  -0.747435E+01   0.000000E+00   0.183446E+03  -0.366893E+03
   0.980777E+02   0.550177E-03   0.921615E+01   0.898601E+01   0.158126E+02   0.128815E+02   0.175924E+03  -0.752198E+01   0.000000E+00   0.183446E+03  -0.366892E+03
   0.980777E+02   0.550177E-03   0.921615E+01   0.898601E+01   0.176064E+02   0.135317E+02   0.175638E+03  -0.780760E+01   0.000000E+00   0.183446E+03  -0.366891E+03
   0.980777E+02   0.550177E-03   0.816865E+01   0.109784E+02   0.176064E+02   0.135317E+02   0.175165E+03  -0.828142E+01   0.000000E+00   0.183446E+03  -0.366893E+03
   0.980777E+02   0.550177E-03   0.816865E+01   0.109784E+02   0.176064E+02   0.156714E+02   0.175127E+03  -0.831954E+01   0.000000E+00   0.183447E+03  -0.366893E+03
   0.980777E+02   0.550177E-03   0.816865E+01   0.109784E+02   0.125863E+02   0.156714E+02   0.175398E+03  -0.804778E+01   0.000000E+00   0.183446E+03  -0.366892E+03
   0.971100E+02   0.550177E-03   0.816865E+01   0.101408E+02   0.125863E+02   0.151509E+02   0.175415E+03  -0.780546E+01   0.000000E+00   0.183220E+03  -0.366441E+03
   0.971100E+02   0.530652E-03   0.816275E+01   0.104138E+02   0.125863E+02   0.151509E+02   0.175317E+03  -0.785307E+01   0.000000E+00   0.183170E+03  -0.366340E+03
   0.971100E+02   0.530652E-03   0.816275E+01   0.951241E+01   0.129320E+02   0.113509E+02   0.174798E+03  -0.837192E+01   0.000000E+00   0.183170E+03  -0.366340E+03
   0.971100E+02   0.676125E-03   0.678253E+01   0.995553E+01   0.116183E+02   0.113509E+02   0.172984E+03  -0.100038E+02   0.000000E+00   0.182988E+03  -0.365976E+03
   0.971100E+02   0.676125E-03   0.721558E+01   0.995553E+01   0.218983E+02   0.196684E+02   0.171371E+03  -0.116165E+02   0.000000E+00   0.182987E+03  -0.365975E+03
   0.971100E+02   0.676125E-03   0.721558E+01   0.995553E+01   0.129056E+02   0.196684E+02   0.173407E+03  -0.958101E+01   0.000000E+00   0.182988E+03  -0.365976E+03
   0.971100E+02   0.676125E-03   0.124669E+02   0.995553E+01   0.129056E+02   0.224154E+02   0.172354E+03  -0.106343E+02   0.000000E+00   0.182988E+03  -0.365977E+03
   0.971100E+02   0.676125E-03   0.124669E+02   0.995553E+01   0.211738E+02   0.167346E+02   0.172816E+03  -0.101724E+02   0.000000E+00   0.182988E+03  -0.365977E+03
   0.971100E+02   0.676125E-03   0.125472E+02   0.995553E+01   0.211738E+02   0.167346E+02   0.172773E+03  -0.102148E+02   0.000000E+00   0.182988E+03  -0.365976E+03
   0.971100E+02   0.676125E-03   0.125472E+02   0.110120E+02   0.217089E+02   0.167346E+02   0.172309E+03  -0.106794E+02   0.000000E+00   0.182988E+03  -0.365977E+03
   0.970961E+02   0.676125E-03   0.125472E+02   0.113143E+02   0.217089E+02   0.167346E+02   0.172194E+03  -0.107809E+02   0.000000E+00   0.182975E+03  -0.365950E+03
   0.970961E+02   0.848616E-03   0.125472E+02   0.895551E+01   0.225906E+02   0.167346E+02   0.170621E+03  -0.109362E+02   0.000000E+00   0.181557E+03  -0.363114E+03
   0.970961E+02   0.848616E-03   0.125472E+02   0.895551E+01   0.225906E+02   0.167346E+02   0.170621E+03  -0.109362E+02   0.000000E+00   0.181557E+03  -0.363114E+03
   0.970961E+02   0.848616E-03   0.125472E+02   0.913305E+01   0.227593E+02   0.167346E+02   0.170566E+03  -0.109908E+02   0.000000E+00   0.181557E+03  -0.363114E+03
   0.988042E+02   0.848616E-03   0.111844E+02   0.913305E+01   0.222788E+02   0.167346E+02   0.171274E+03  -0.101507E+02   0.000000E+00   0.181425E+03  -0.362849E+03
   0.988042E+02   0.848616E-03   0.111844E+02   0.913305E+01   0.222788E+02   0.167346E+02   0.171274E+03  -0.101507E+02   0.000000E+00   0.181425E+03  -0.362849E+03
   0.988042E+02   0.848616E-03   0.111844E+02   0.750196E+01   0.222788E+02   0.167346E+02   0.170541E+03  -0.108838E+02   0.000000E+00   0.181425E+03  -0.362850E+03
   0.988042E+02   0.848616E-03   0.790433E+01   0.117428E+02   0.222788E+02   0.167179E+02   0.170619E+03  -0.108058E+02   0.000000E+00   0.181425E+03  -0.362850E+03
   0.988042E+02   0.848616E-03   0.888240E+01   0.117428E+02   0.135494E+02   0.195168E+02   0.172468E+03  -0.895653E+01   0.000000E+00   0.181425E+03  -0.362849E+03
   0.988042E+02   0.848616E-03   0.888240E+01   0.117428E+02   0.135494E+02   0.187292E+02   0.172760E+03  -0.866548E+01   0.000000E+00   0.181425E+03  -0.362851E+03
   0.988042E+02   0.848616E-03   0.888240E+01   0.117428E+02   0.166365E+02   0.187292E+02   0.172550E+03  -0.887546E+01   0.000000E+00   0.181425E+03  -0.362851E+03
   0.988042E+02   0.848616E-03   0.888240E+01   0.117428E+02   0.155705E+02   0.140908E+02   0.173584E+03  -0.784070E+01   0.000000E+00   0.181425E+03  -0.362849E+03
   0.979443E+02   0.903466E-03   0.888240E+01   0.117428E+02   0.155705E+02   0.161087E+02   0.173374E+03  -0.798923E+01   0.000000E+00   0.181363E+03  -0.362726E+03
   0.979443E+02   0.903466E-03   0.888240E+01   0.917777E+01   0.155705E+02   0.132926E+02   0.173924E+03  -0.743899E+01   0.000000E+00   0.181363E+03  -0.362726E+03
   0.984703E+02   0.903466E-03   0.888240E+01   0.917777E+01   0.155705E+02   0.132926E+02   0.173730E+03  -0.743899E+01   0.000000E+00   0.181169E+03  -0.362338E+03
   0.984703E+02   0.903466E-03   0.888240E+01   0.943761E+01   0.155705E+02   0.132926E+02   0.173752E+03  -0.741676E+01   0.000000E+00   0.181169E+03  -0.362338E+03
   0.984703E+02   0.885890E-03   0.888240E+01   0.890093E+01   0.155705E+02   0.132926E+02   0.173879E+03  -0.748578E+01   0.000000E+00   0.181365E+03  -0.362730E+03
   0.984703E+02   0.885890E-03   0.888240E+01   0.890093E+01   0.155705E+02   0.132926E+02   0.173879E+03  -0.748578E+01   0.000000E+00   0.181365E+03  -0.362730E+03
   0.984703E+02   0.412421E-03   0.888240E+01   0.123169E+02   0.128542E+02   0.132926E+02   0.173112E+03  -0.827276E+01   0.000000E+00   0.181385E+03  -0.362770E+03
   0.984703E+02   0.676457E-03   0.118677E+02   0.123169E+02   0.128542E+02   0.171998E+02   0.173934E+03  -0.906270E+01   0.000000E+00   0.182997E+03  -0.365993E+03
   0.984703E+02   0.676457E-03   0.101039E+02   0.123585E+02   0.151234E+02   0.139367E+02   0.174950E+03  -0.804631E+01   0.000000E+00   0.182996E+03  -0.365993E+03
   0.987816E+02   0.676457E-03   0.101039E+02   0.113359E+02   0.151234E+02   0.139367E+02   0.174940E+03  -0.759595E+01   0.000000E+00   0.182536E+03  -0.365072E+03
   0.987816E+02   0.676457E-03   0.125147E+02   0.113359E+02   0.151234E+02   0.139367E+02   0.174098E+03  -0.843758E+01   0.000000E+00   0.182536E+03  -0.365071E+03
   0.987816E+02   0.676457E-03   0.125147E+02   0.113359E+02   0.151234E+02   0.139367E+02   0.174098E+03  -0.843758E+01   0.000000E+00   0.182536E+03  -0.365071E+03
   0.987816E+02   0.801292E-03   0.125147E+02   0.113359E+02   0.151234E+02   0.139367E+02   0.173424E+03  -0.843758E+01   0.000000E+00   0.181862E+03  -0.363723E+03
   0.986340E+02   0.671774E-03   0.125147E+02   0.113359E+02   0.151234E+02   0.162492E+02   0.174190E+03  -0.860351E+01   0.000000E+00   0.182794E+03  -0.365587E+03
   0.986340E+02   0.671774E-03   0.829886E+01   0.113359E+02   0.118980E+02   0.142419E+02   0.174543E+03  -0.825038E+01   0.000000E+00   0.182793E+03  -0.365587E+03
   0.986340E+02   0.671774E-03   0.829886E+01   0.113359E+02   0.124047E+02   0.142419E+02   0.174721E+03  -0.807227E+01   0.000000E+00   0.182793E+03  -0.365587E+03
   0.986340E+02   0.671774E-03   0.829886E+01   0.114945E+02   0.124047E+02   0.146290E+02   0.174660E+03  -0.813316E+01   0.000000E+00   0.182793E+03  -0.365586E+03
   0.986340E+02   0.671774E-03   0.829886E+01   0.953626E+01   0.111914E+02   0.137143E+02   0.174515E+03  -0.827841E+01   0.000000E+00   0.182793E+03  -0.365587E+03
   0.982057E+02   0.671774E-03   0.829886E+01   0.953626E+01   0.155786E+02   0.980136E+01   0.173890E+03  -0.938179E+01   0.000000E+00   0.183272E+03  -0.366544E+03
   0.982057E+02   0.671774E-03   0.679444E+01   0.953626E+01   0.155786E+02   0.980136E+01   0.172658E+03  -0.106142E+02   0.000000E+00   0.183272E+03  -0.366544E+03
   0.982057E+02   0.671774E-03   0.679444E+01   0.953626E+01   0.155786E+02   0.980136E+01   0.172658E+03  -0.106142E+02   0.000000E+00   0.183272E+03  -0.366544E+03
   0.982057E+02   0.671774E-03   0.679444E+01   0.953626E+01   0.155786E+02   0.980136E+01   0.172658E+03  -0.106142E+02   0.000000E+00   0.183272E+03  -0.366544E+03
   0.982057E+02   0.630252E-03   0.679444E+01   0.119780E+02   0.155786E+02   0.980136E+01   0.172171E+03  -0.112212E+02   0.000000E+00   0.183392E+03  -0.366784E+03
   0.982057E+02   0.630252E-03   0.835518E+01   0.119780E+02   0.155786E+02   0.980136E+01   0.173427E+03  -0.996458E+01   0.000000E+00   0.183392E+03  -0.366783E+03
   0.988860E+02   0.630252E-03   0.844124E+01   0.119780E+02   0.155786E+02   0.124614E+02   0.174018E+03  -0.833651E+01   0.000000E+00   0.182355E+03  -0.364709E+03
   0.988860E+02   0.661171E-03   0.141397E+02   0.119780E+02   0.155786E+02   0.124614E+02   0.172361E+03  -0.999335E+01   0.000000E+00   0.182354E+03  -0.364709E+03
   0.988860E+02   0.668579E-03   0.129260E+02   0.735167E+01   0.155786E+02   0.124614E+02   0.172830E+03  -0.951491E+01   0.000000E+00   0.182345E+03  -0.364690E+03
   0.988860E+02   0.668579E-03   0.115738E+02   0.991921E+01   0.157108E+02   0.124614E+02   0.174363E+03  -0.798258E+01   0.000000E+00   0.182346E+03  -0.364691E+03
   0.987417E+02   0.476197E-03   0.115738E+02   0.991921E+01   0.143534E+02   0.156226E+02   0.173970E+03  -0.770672E+01   0.000000E+00   0.181677E+03  -0.363353E+03
   0.987417E+02   0.476197E-03   0.115738E+02   0.991921E+01   0.143534E+02   0.113832E+02   0.173356E+03  -0.832106E+01   0.000000E+00   0.181677E+03  -0.363354E+03
   0.987417E+02   0.476197E-03   0.109453E+02   0.991921E+01   0.143534E+02   0.113832E+02   0.173577E+03  -0.810018E+01   0.000000E+00   0.181677E+03  -0.363354E+03
   0.987417E+02   0.830181E-03   0.109453E+02   0.991921E+01   0.132077E+02   0.113832E+02   0.173472E+03  -0.819513E+01   0.000000E+00   0.181667E+03  -0.363334E+03
   0.987417E+02   0.429149E-03   0.109453E+02   0.991921E+01   0.132077E+02   0.113832E+02   0.172731E+03  -0.819513E+01   0.000000E+00   0.180926E+03  -0.361852E+03
   0.987417E+02   0.429149E-03   0.109453E+02   0.882165E+01   0.132077E+02   0.113832E+02   0.172653E+03  -0.827353E+01   0.000000E+00   0.180927E+03  -0.361853E+03
   0.973470E+02   0.429149E-03   0.109453E+02   0.968823E+01   0.158414E+02   0.181266E+02   0.174515E+03  -0.816166E+01   0.000000E+00   0.182677E+03  -0.365353E+03
   0.973470E+02   0.687085E-03   0.101783E+02   0.968823E+01   0.158414E+02   0.167779E+02   0.175553E+03  -0.762237E+01   0.000000E+00   0.183175E+03  -0.366351E+03
   0.973470E+02   0.687085E-03   0.868232E+01   0.968823E+01   0.158414E+02   0.167779E+02   0.175466E+03  -0.770906E+01   0.000000E+00   0.183175E+03  -0.366350E+03
   0.973470E+02   0.687085E-03   0.868232E+01   0.899718E+01   0.158414E+02   0.167779E+02   0.175413E+03  -0.776210E+01   0.000000E+00   0.183175E+03  -0.366350E+03
   0.973470E+02   0.687085E-03   0.884077E+01   0.899718E+01   0.185936E+02   0.167779E+02   0.174755E+03  -0.841991E+01   0.000000E+00   0.183175E+03  -0.366350E+03
   0.971298E+02   0.785081E-03   0.884077E+01   0.899718E+01   0.185936E+02   0.167779E+02   0.173801E+03  -0.841991E+01   0.000000E+00   0.182221E+03  -0.364442E+03
   0.971298E+02   0.454522E-03   0.884077E+01   0.899718E+01   0.175233E+02   0.167779E+02   0.174640E+03  -0.808625E+01   0.000000E+00   0.182726E+03  -0.365452E+03
   0.971298E+02   0.454522E-03   0.884077E+01   0.899718E+01   0.175233E+02   0.167779E+02   0.174640E+03  -0.808625E+01   0.000000E+00   0.182726E+03  -0.365452E+03
   0.971298E+02   0.562270E-03   0.884077E+01   0.899718E+01   0.110403E+02   0.185969E+02   0.174245E+03  -0.901996E+01   0.000000E+00   0.183265E+03  -0.366530E+03
   0.971298E+02   0.562270E-03   0.884077E+01   0.899718E+01   0.113754E+02   0.208531E+02   0.173539E+03  -0.972565E+01   0.000000E+00   0.183265E+03  -0.366529E+03
   0.971298E+02   0.562270E-03   0.884077E+01   0.899718E+01   0.137461E+02   0.208531E+02   0.174211E+03  -0.905389E+01   0.000000E+00   0.183265E+03  -0.366530E+03
   0.971298E+02   0.669625E-03   0.884077E+01   0.991642E+01   0.180741E+02   0.161162E+02   0.174970E+03  -0.807536E+01   0.000000E+00   0.183045E+03  -0.366091E+03
   0.971298E+02   0.669625E-03   0.884077E+01   0.991642E+01   0.159189E+02   0.164298E+02   0.175428E+03  -0.761662E+01   0.000000E+00   0.183045E+03  -0.366089E+03
   0.971298E+02   0.669625E-03   0.884077E+01   0.991642E+01   0.159189E+02   0.164298E+02   0.175428E+03  -0.761662E+01   0.000000E+00   0.183045E+03  -0.366089E+03
   0.971298E+02   0.669625E-03   0.983056E+01   0.991642E+01   0.151721E+02   0.164298E+02   0.175599E+03  -0.744602E+01   0.000000E+00   0.183045E+03  -0.366090E+03
   0.980867E+02   0.669625E-03   0.983056E+01   0.991642E+01   0.151721E+02   0.164298E+02   0.175914E+03  -0.744602E+01   0.000000E+00   0.183360E+03  -0.366720E+03
   0.981242E+02   0.787567E-03   0.983056E+01   0.826683E+01   0.151721E+02   0.164298E+02   0.174836E+03  -0.771604E+01   0.000000E+00   0.182552E+03  -0.365104E+03
   0.981242E+02   0.787567E-03   0.876960E+01   0.104972E+02   0.151721E+02   0.164298E+02   0.174922E+03  -0.762911E+01   0.000000E+00   0.182551E+03  -0.365102E+03
   0.981242E+02   0.558935E-03   0.876960E+01   0.853894E+01   0.151721E+02   0.156524E+02   0.175862E+03  -0.757562E+01   0.000000E+00   0.183438E+03  -0.366875E+03
   0.981242E+02   0.558935E-03   0.876960E+01   0.853894E+01   0.146909E+02   0.156524E+02   0.175891E+03  -0.754718E+01   0.000000E+00   0.183438E+03  -0.366876E+03
   0.981242E+02   0.558935E-03   0.876960E+01   0.853894E+01   0.146909E+02   0.157239E+02   0.175881E+03  -0.755685E+01   0.000000E+00   0.183438E+03  -0.366876E+03
   0.981242E+02   0.558935E-03   0.925332E+01   0.853894E+01   0.131015E+02   0.157239E+02   0.175858E+03  -0.757933E+01   0.000000E+00   0.183437E+03  -0.366875E+03
   0.981242E+02   0.558935E-03   0.925332E+01   0.853894E+01   0.131015E+02   0.157239E+02   0.175858E+03  -0.757933E+01   0.000000E+00   0.183437E+03  -0.366875E+03
   0.981242E+02   0.558935E-03   0.122055E+02   0.853894E+01   0.194121E+02   0.179140E+02   0.173668E+03  -0.976940E+01   0.000000E+00   0.183437E+03  -0.366875E+03
   0.981242E+02   0.558935E-03   0.854888E+01   0.974488E+01   0.194121E+02   0.157008E+02   0.174885E+03  -0.855289E+01   0.000000E+00   0.183438E+03  -0.366876E+03
   0.981242E+02   0.558935E-03   0.854888E+01   0.974488E+01   0.191972E+02   0.135448E+02   0.175010E+03  -0.842795E+01   0.000000E+00   0.183438E+03  -0.366876E+03
   0.981242E+02   0.558935E-03   0.705511E+01   0.974488E+01   0.191972E+02   0.135448E+02   0.173988E+03  -0.944969E+01   0.000000E+00   0.183438E+03  -0.366875E+03
   0.981242E+02   0.558935E-03   0.705511E+01   0.974488E+01   0.194815E+02   0.131268E+02   0.173819E+03  -0.961867E+01   0.000000E+00   0.183438E+03  -0.366875E+03
   0.975154E+02   0.558935E-03   0.721709E+01   0.974488E+01   0.194815E+02   0.131268E+02   0.174142E+03  -0.944985E+01   0.000000E+00   0.183592E+03  -0.367184E+03
   0.975154E+02   0.558935E-03   0.721709E+01   0.120381E+02   0.189741E+02   0.131268E+02   0.173699E+03  -0.989277E+01   0.000000E+00   0.183592E+03  -0.367184E+03
   0.975154E+02   0.558935E-03   0.826522E+01   0.116524E+02   0.175397E+02   0.122838E+02   0.174862E+03  -0.872909E+01   0.000000E+00   0.183591E+03  -0.367182E+03
   0.975154E+02   0.558935E-03   0.826522E+01   0.929377E+01   0.134870E+02   0.104463E+02   0.174766E+03  -0.882577E+01   0.000000E+00   0.183592E+03  -0.367184E+03
   0.975154E+02   0.791785E-03   0.118819E+02   0.817964E+01   0.134870E+02   0.945207E+01   0.172131E+03  -0.103462E+02   0.000000E+00   0.182477E+03  -0.364954E+03
   0.975154E+02   0.714847E-03   0.118819E+02   0.817964E+01   0.134870E+02   0.945207E+01   0.172765E+03  -0.103462E+02   0.000000E+00   0.183111E+03  -0.366222E+03
   0.975154E+02   0.714847E-03   0.810394E+01   0.817964E+01   0.134870E+02   0.221631E+02   0.172876E+03  -0.102356E+02   0.000000E+00   0.183112E+03  -0.366223E+03
