"X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10"
1 0.687330425307557 0.208634670330201 -0.219218689051773 -0.420158433614961 -0.344442863530212 -0.0839024151088839 0.188137758083816 0.315876123120572
1 0.697416540620217 0.229584746696005 -0.198084027380316 -0.41394594499548 -0.361179726228272 -0.116848357052277 0.158240379569488 0.309166296369085
1 0.707502655932876 0.25084001222811 -0.175885145845879 -0.405898622865009 -0.376205720012979 -0.149723148770751 0.125735784249809 0.297804757616675
1 0.717588771245535 0.272400466926516 -0.152606653582843 -0.395940786994596 -0.389335470219522 -0.182251073912574 0.0908365152692553 0.281688308504049
1 0.727674886558195 0.294266110791223 -0.128233159725589 -0.383995670516972 -0.400376682987625 -0.214134379754061 0.0537996230687214 0.260771272184939
1 0.737761001870854 0.31643694382223 -0.102749273408504 -0.369985419926552 -0.409130046621917 -0.24505250406184 0.0149297039903403 0.235073228629514
1 0.747847117183514 0.338912966019538 -0.0761396037659662 -0.353831095079431 -0.415389132952296 -0.274661291011319 -0.0254179590267928 0.204687228292013
1 0.757933232496173 0.361694177383147 -0.0483887599323604 -0.335452669193387 -0.418940298694296 -0.302592196161357 -0.0668341522250345 0.169788499696697
1 0.768019347808833 0.384780577913057 -0.0194813510420689 -0.314769028847881 -0.419562586809449 -0.328451480485129 -0.108852381845822 0.130643666713239
1 0.778105463121492 0.408172167609267 0.0105980137705259 -0.291697973984055 -0.417027627865657 -0.351819393457204 -0.150945418551555 0.0876204915098187
1 0.788191578434152 0.431868946471779 0.0418647253710414 -0.266156217904736 -0.411099541397549 -0.372249345196818 -0.192521734016797 0.0411981593892546
1 0.798277693746811 0.455870914500591 0.0743341746250952 -0.238059387274429 -0.401534837266855 -0.38926706766735 -0.232921828253837 -0.00802187806937549
1 0.80836380905947 0.480178071695704 0.108021752398304 -0.207322022119327 -0.388082317022766 -0.402369764932 -0.271414446237677 -0.0593044849241042
1 0.81844992437213 0.504790418057118 0.142942849556286 -0.173857575827299 -0.370482975262304 -0.411025252465674 -0.307192682395506 -0.111768830981798
1 0.828536039684789 0.529707953584832 0.179112856964659 -0.137578415147902 -0.348469900990682 -0.414671085523061 -0.339369971525687 -0.164375773034508
1 0.838622154997449 0.554930678278847 0.216547165489039 -0.0983958201923735 -0.321768178981677 -0.412713676562922 -0.366975964711354 -0.215914609929636
1 0.848708270310108 0.580458592139164 0.255261165995045 -0.0562199844336294 -0.290094791137984 -0.404527401728576 -0.388952288793631 -0.264989193965997
1 0.858794385622768 0.606291695165781 0.295270249348293 -0.0109600147062749 -0.2531585178516 -0.389453696384586 -0.404148187969558 -0.310003380890747
1 0.868880500935427 0.632429987358698 0.336589806414401 0.0374760687934065 -0.21065983936417 -0.366800139709653 -0.411316046079769 -0.34914580055512
1 0.878966616248087 0.658873468717917 0.379235228058987 0.0891813325074514 -0.162290837127364 -0.335839528345708 -0.409106788150966 -0.380373930069713
1 0.889052731560746 0.685622139243436 0.423221905147667 0.144249929516207 -0.107735095163242 -0.295808939103207 -0.396065159758265 -0.40139745108306
1 0.899138846873405 0.712675998935256 0.46856522854606 0.202777099538345 -0.0466676014246139 -0.245908780722625 -0.370624882772448 -0.409660872590097
1 0.909224962186065 0.740035047793377 0.515280589119784 0.264859168930852 0.0212453508445893 -0.185301834692158 -0.331103686057193 -0.40232540046002
1 0.919311077498725 0.767699285817799 0.563383377734454 0.330593550689031 0.0963462617489492 -0.113112285121625 -0.27569820968132 -0.376250034655961
1 0.929397192811384 0.795668713008521 0.612888985255687 0.400078744446502 0.178986523381199 -0.0284247376725677 -0.202478781211127 -0.3279718749018
1 0.939483308124043 0.823943329365544 0.663812802549104 0.473414336475209 0.269526518461859 0.0697167724554475 -0.10938406264784 -0.253685615334341
