a0_min_r_1     a0_flood_r_1   a1_flood_r_1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.118229E+03   0.340388E+02   0.916837E+00   0.106934E-03   0.110431E+02   0.954040E+01   0.117398E+02   0.149083E+02   0.493228E+02  -0.796216E+01   0.000000E+00   0.572850E+02  -0.114570E+03
   0.118229E+03   0.340388E+02   0.102713E+01   0.106934E-03   0.105584E+02   0.106097E+02   0.132067E+02   0.149083E+02   0.495275E+02  -0.752314E+01   0.000000E+00   0.570506E+02  -0.114101E+03
   0.118229E+03   0.340388E+02   0.102713E+01   0.106934E-03   0.100882E+02   0.784326E+01   0.124499E+02   0.139812E+02   0.490477E+02  -0.800297E+01   0.000000E+00   0.570507E+02  -0.114101E+03
   0.118229E+03   0.340388E+02   0.704307E+00   0.106934E-03   0.995723E+01   0.938510E+01   0.121381E+02   0.132263E+02   0.500116E+02  -0.766272E+01   0.000000E+00   0.576743E+02  -0.115349E+03
   0.118229E+03   0.340388E+02   0.107396E+01   0.106934E-03   0.995723E+01   0.906813E+01   0.127615E+02   0.138937E+02   0.495079E+02  -0.743865E+01   0.000000E+00   0.569465E+02  -0.113893E+03
   0.118229E+03   0.340388E+02   0.800694E+00   0.106934E-03   0.110965E+02   0.915511E+01   0.121121E+02   0.135881E+02   0.496329E+02  -0.788884E+01   0.000000E+00   0.575217E+02  -0.115043E+03
   0.118229E+03   0.332356E+02   0.800694E+00   0.106934E-03   0.116571E+02   0.100136E+02   0.114090E+02   0.148401E+02   0.497676E+02  -0.836097E+01   0.000000E+00   0.581286E+02  -0.116257E+03
   0.118229E+03   0.345134E+02   0.182881E+00   0.106934E-03   0.912336E+01   0.112673E+02   0.126443E+02   0.143564E+02   0.500846E+02  -0.774422E+01   0.000000E+00   0.578288E+02  -0.115658E+03
   0.118229E+03   0.345134E+02   0.315230E+00   0.106934E-03   0.847471E+01   0.132868E+02   0.126443E+02   0.137373E+02   0.487174E+02  -0.893258E+01   0.000000E+00   0.576500E+02  -0.115300E+03
   0.118229E+03   0.345134E+02  -0.144819E-01   0.106934E-03   0.989196E+01   0.123524E+02   0.119515E+02   0.179137E+02   0.490099E+02  -0.900849E+01   0.000000E+00   0.580184E+02  -0.116037E+03
   0.118229E+03   0.345134E+02  -0.581423E+00   0.106934E-03   0.101948E+02   0.130295E+02   0.119515E+02   0.176159E+02   0.486771E+02  -0.932500E+01   0.000000E+00   0.580021E+02  -0.116004E+03
   0.118229E+03   0.345134E+02  -0.581423E+00   0.106934E-03   0.968021E+01   0.110451E+02   0.131698E+02   0.193704E+02   0.493848E+02  -0.861737E+01   0.000000E+00   0.580022E+02  -0.116004E+03
   0.118229E+03   0.345134E+02  -0.553622E+00   0.106934E-03   0.107078E+02   0.102456E+02   0.152417E+02   0.203688E+02   0.491083E+02  -0.891297E+01   0.000000E+00   0.580213E+02  -0.116043E+03
   0.118229E+03   0.345134E+02  -0.232566E+00   0.106934E-03   0.107078E+02   0.807052E+01   0.130773E+02   0.193889E+02   0.491932E+02  -0.892422E+01   0.000000E+00   0.581174E+02  -0.116235E+03
   0.118229E+03   0.345134E+02  -0.281376E+00   0.106934E-03   0.106732E+02   0.807052E+01   0.135819E+02   0.193889E+02   0.492748E+02  -0.884152E+01   0.000000E+00   0.581163E+02  -0.116233E+03
   0.118229E+03   0.345134E+02  -0.349179E-01   0.106934E-03   0.103748E+02   0.941564E+01   0.135819E+02   0.161634E+02   0.505623E+02  -0.746652E+01   0.000000E+00   0.580288E+02  -0.116058E+03
   0.118229E+03   0.345134E+02  -0.668569E+00   0.106934E-03   0.931868E+01   0.985183E+01   0.129931E+02   0.194097E+02   0.494880E+02  -0.844104E+01   0.000000E+00   0.579290E+02  -0.115858E+03
   0.118229E+03   0.345134E+02   0.591402E-01   0.106934E-03   0.894357E+01   0.985183E+01   0.128235E+02   0.194011E+02   0.494390E+02  -0.852643E+01   0.000000E+00   0.579654E+02  -0.115931E+03
   0.118229E+03   0.345134E+02   0.591402E-01   0.106934E-03   0.896856E+01   0.108140E+02   0.140456E+02   0.190791E+02   0.495600E+02  -0.840544E+01   0.000000E+00   0.579654E+02  -0.115931E+03
   0.118229E+03   0.345134E+02   0.591402E-01   0.106934E-03   0.101194E+02   0.117808E+02   0.140456E+02   0.194913E+02   0.490852E+02  -0.888024E+01   0.000000E+00   0.579654E+02  -0.115931E+03
   0.118229E+03   0.348182E+02   0.236475E+00   0.267265E-03   0.109373E+02   0.136146E+02   0.140179E+02   0.181246E+02   0.473953E+02  -0.957423E+01   0.000000E+00   0.569695E+02  -0.113939E+03
   0.118229E+03   0.348182E+02   0.236475E+00   0.267265E-03   0.933430E+01   0.145453E+02   0.135732E+02   0.200830E+02   0.462091E+02  -0.107605E+02   0.000000E+00   0.569696E+02  -0.113939E+03
   0.118229E+03   0.348182E+02  -0.350613E+00   0.181893E-04   0.875463E+01   0.148281E+02   0.141013E+02   0.179782E+02   0.478862E+02  -0.102582E+02   0.000000E+00   0.581444E+02  -0.116289E+03
   0.118229E+03   0.348182E+02  -0.107519E+00   0.181893E-04   0.832750E+01   0.148281E+02   0.123956E+02   0.179782E+02   0.472602E+02  -0.106838E+02   0.000000E+00   0.579440E+02  -0.115888E+03
   0.118229E+03   0.348182E+02  -0.107519E+00   0.181893E-04   0.860146E+01   0.168615E+02   0.123956E+02   0.179782E+02   0.457622E+02  -0.121817E+02   0.000000E+00   0.579439E+02  -0.115888E+03
   0.118229E+03   0.348182E+02  -0.694572E-01   0.181893E-04   0.969546E+01   0.168615E+02   0.111169E+02   0.188602E+02   0.450165E+02  -0.128815E+02   0.000000E+00   0.578980E+02  -0.115796E+03
   0.118229E+03   0.348182E+02  -0.733830E+00   0.181893E-04   0.969546E+01   0.168615E+02   0.111169E+02   0.183243E+02   0.454497E+02  -0.126980E+02   0.000000E+00   0.581477E+02  -0.116295E+03
   0.118229E+03   0.348182E+02   0.107136E+00   0.181893E-04   0.102428E+02   0.165770E+02   0.120490E+02   0.156607E+02   0.461961E+02  -0.114363E+02   0.000000E+00   0.576324E+02  -0.115265E+03
   0.118229E+03   0.348182E+02   0.495839E+00   0.181893E-04   0.105995E+02   0.160158E+02   0.130930E+02   0.142047E+02   0.460940E+02  -0.106815E+02   0.000000E+00   0.567755E+02  -0.113551E+03
   0.118229E+03   0.348182E+02   0.161582E+00   0.181893E-04   0.946601E+01   0.151499E+02   0.135704E+02   0.133901E+02   0.476490E+02  -0.988734E+01   0.000000E+00   0.575363E+02  -0.115073E+03
   0.118229E+03   0.348182E+02   0.161582E+00   0.181893E-04   0.103491E+02   0.142998E+02   0.140797E+02   0.133901E+02   0.482369E+02  -0.929937E+01   0.000000E+00   0.575363E+02  -0.115073E+03
   0.118229E+03   0.348182E+02   0.171469E+00   0.181893E-04   0.992458E+01   0.139630E+02   0.114000E+02   0.114005E+02   0.472075E+02  -0.103130E+02   0.000000E+00   0.575205E+02  -0.115041E+03
   0.118229E+03   0.348182E+02   0.171469E+00   0.181893E-04   0.883563E+01   0.127302E+02   0.124273E+02   0.122913E+02   0.486727E+02  -0.884782E+01   0.000000E+00   0.575205E+02  -0.115041E+03
   0.118229E+03   0.348182E+02   0.171469E+00   0.181893E-04   0.823517E+01   0.119500E+02   0.124273E+02   0.125541E+02   0.489369E+02  -0.858366E+01   0.000000E+00   0.575206E+02  -0.115041E+03
   0.117171E+03   0.348182E+02   0.525941E-01   0.181893E-04   0.107803E+02   0.116622E+02   0.144354E+02   0.104890E+02   0.490031E+02  -0.907618E+01   0.000000E+00   0.580793E+02  -0.116159E+03
   0.117171E+03   0.348182E+02   0.525941E-01   0.181893E-04   0.110891E+02   0.127483E+02   0.151411E+02   0.104890E+02   0.483510E+02  -0.972833E+01   0.000000E+00   0.580793E+02  -0.116159E+03
   0.117171E+03   0.352812E+02  -0.722245E+00   0.133242E-03   0.118427E+02   0.127261E+02   0.163416E+02   0.155531E+02   0.484540E+02  -0.898344E+01   0.000000E+00   0.574374E+02  -0.114875E+03
   0.117171E+03   0.352812E+02  -0.184414E+00   0.133242E-03   0.106219E+02   0.126476E+02   0.141559E+02   0.157393E+02   0.496780E+02  -0.835067E+01   0.000000E+00   0.580287E+02  -0.116057E+03
   0.117171E+03   0.352812E+02   0.287626E+00   0.133242E-03   0.102205E+02   0.125204E+02   0.141559E+02   0.157393E+02   0.497663E+02  -0.820440E+01   0.000000E+00   0.579707E+02  -0.115941E+03
   0.117171E+03   0.352812E+02   0.287626E+00   0.133242E-03   0.102205E+02   0.113388E+02   0.133470E+02   0.157393E+02   0.502300E+02  -0.774070E+01   0.000000E+00   0.579707E+02  -0.115941E+03
   0.117171E+03   0.352812E+02   0.371878E+00   0.216429E-03   0.120807E+02   0.134480E+02   0.147423E+02   0.136748E+02   0.483773E+02  -0.928906E+01   0.000000E+00   0.576664E+02  -0.115333E+03
   0.117171E+03   0.352812E+02   0.908283E-01   0.216429E-03   0.117816E+02   0.117603E+02   0.159087E+02   0.145418E+02   0.494696E+02  -0.833308E+01   0.000000E+00   0.578027E+02  -0.115605E+03
   0.117171E+03   0.352812E+02   0.823016E+00   0.216429E-03   0.128032E+02   0.123284E+02   0.147044E+02   0.137614E+02   0.480925E+02  -0.901839E+01   0.000000E+00   0.571109E+02  -0.114222E+03
   0.117171E+03   0.352812E+02   0.823016E+00   0.216429E-03   0.130473E+02   0.123284E+02   0.155321E+02   0.142583E+02   0.479127E+02  -0.919818E+01   0.000000E+00   0.571109E+02  -0.114222E+03
   0.117171E+03   0.352812E+02   0.141076E+00   0.216429E-03   0.129994E+02   0.108337E+02   0.158672E+02   0.142583E+02   0.491696E+02  -0.861908E+01   0.000000E+00   0.577887E+02  -0.115577E+03
   0.117171E+03   0.352812E+02   0.141076E+00   0.216429E-03   0.126645E+02   0.989488E+01   0.158672E+02   0.123836E+02   0.492416E+02  -0.854707E+01   0.000000E+00   0.577887E+02  -0.115577E+03
   0.117171E+03   0.352812E+02   0.336771E+00   0.216429E-03   0.125853E+02   0.915932E+01   0.182268E+02   0.123836E+02   0.485960E+02  -0.909569E+01   0.000000E+00   0.576917E+02  -0.115383E+03
   0.117171E+03   0.352812E+02   0.336771E+00   0.216429E-03   0.120554E+02   0.102431E+02   0.179804E+02   0.123836E+02   0.489181E+02  -0.877358E+01   0.000000E+00   0.576917E+02  -0.115383E+03
   0.117171E+03   0.352812E+02   0.336771E+00   0.216429E-03   0.996371E+01   0.103051E+02   0.175142E+02   0.116063E+02   0.493735E+02  -0.831819E+01   0.000000E+00   0.576917E+02  -0.115383E+03
   0.117171E+03   0.352812E+02   0.336771E+00   0.216429E-03   0.996371E+01   0.963237E+01   0.191001E+02   0.140172E+02   0.494946E+02  -0.819706E+01   0.000000E+00   0.576917E+02  -0.115383E+03
   0.116482E+03   0.352812E+02   0.563571E+00   0.216429E-03   0.113071E+02   0.119569E+02   0.208459E+02   0.129281E+02   0.478512E+02  -0.995931E+01   0.000000E+00   0.578105E+02  -0.115621E+03
   0.116482E+03   0.352812E+02   0.538251E+00   0.216429E-03   0.110041E+02   0.107323E+02   0.189236E+02   0.132552E+02   0.492309E+02  -0.857724E+01   0.000000E+00   0.578081E+02  -0.115616E+03
   0.116482E+03   0.352812E+02   0.570413E+00   0.216429E-03   0.110041E+02   0.961920E+01   0.186882E+02   0.123525E+02   0.492645E+02  -0.855058E+01   0.000000E+00   0.578151E+02  -0.115630E+03
   0.116482E+03   0.352812E+02   0.165826E+00   0.216429E-03   0.106362E+02   0.961920E+01   0.183150E+02   0.125383E+02   0.493274E+02  -0.826897E+01   0.000000E+00   0.575964E+02  -0.115193E+03
   0.116482E+03   0.352812E+02   0.165826E+00   0.216429E-03   0.987515E+01   0.126571E+02   0.173054E+02   0.127799E+02   0.488590E+02  -0.873735E+01   0.000000E+00   0.575964E+02  -0.115193E+03
   0.116482E+03   0.352812E+02  -0.695583E+00   0.216429E-03   0.907189E+01   0.127784E+02   0.184370E+02   0.120978E+02   0.466103E+02  -0.937828E+01   0.000000E+00   0.559886E+02  -0.111977E+03
   0.116482E+03   0.352812E+02  -0.695583E+00   0.216429E-03   0.850112E+01   0.113961E+02   0.201026E+02   0.120266E+02   0.464643E+02  -0.952431E+01   0.000000E+00   0.559886E+02  -0.111977E+03
   0.116482E+03   0.352812E+02  -0.695583E+00   0.759934E-05   0.831237E+01   0.109706E+02   0.233736E+02   0.117285E+02   0.448876E+02  -0.111148E+02   0.000000E+00   0.560024E+02  -0.112005E+03
   0.116482E+03   0.352812E+02  -0.516872E+00   0.759934E-05   0.772898E+01   0.110745E+02   0.257989E+02   0.101629E+02   0.427631E+02  -0.137868E+02   0.000000E+00   0.565499E+02  -0.113100E+03
   0.116482E+03   0.352812E+02  -0.516872E+00   0.759934E-05   0.772898E+01   0.957306E+01   0.248866E+02   0.133096E+02   0.449692E+02  -0.115807E+02   0.000000E+00   0.565499E+02  -0.113100E+03
   0.116482E+03   0.352812E+02  -0.516872E+00   0.759934E-05   0.832978E+01   0.963582E+01   0.252653E+02   0.118210E+02   0.446856E+02  -0.118644E+02   0.000000E+00   0.565500E+02  -0.113100E+03
   0.116482E+03   0.363481E+02  -0.624551E+00   0.759934E-05   0.847803E+01   0.101087E+02   0.252653E+02   0.118210E+02   0.462096E+02  -0.118375E+02   0.000000E+00   0.580471E+02  -0.116094E+03
   0.116482E+03   0.363481E+02  -0.563819E+00   0.759934E-05   0.882498E+01   0.110202E+02   0.252653E+02   0.118210E+02   0.461731E+02  -0.119350E+02   0.000000E+00   0.581081E+02  -0.116216E+03
   0.116482E+03   0.363481E+02   0.120186E+00   0.759934E-05   0.101033E+02   0.112249E+02   0.250594E+02   0.118210E+02   0.461978E+02  -0.118296E+02   0.000000E+00   0.580274E+02  -0.116055E+03
   0.116482E+03   0.363481E+02   0.120186E+00   0.759934E-05   0.980175E+01   0.115503E+02   0.257680E+02   0.149637E+02   0.461810E+02  -0.118464E+02   0.000000E+00   0.580274E+02  -0.116055E+03
   0.116482E+03   0.363481E+02  -0.185836E+00   0.759934E-05   0.943674E+01   0.123983E+02   0.257680E+02   0.167767E+02   0.457036E+02  -0.125053E+02   0.000000E+00   0.582089E+02  -0.116418E+03
   0.116482E+03   0.363481E+02  -0.449607E+00   0.759934E-05   0.751173E+01   0.111869E+02   0.232425E+02   0.169557E+02   0.467636E+02  -0.114114E+02   0.000000E+00   0.581750E+02  -0.116350E+03
   0.116482E+03   0.363481E+02  -0.126532E+01   0.759934E-05   0.867945E+01   0.127732E+02   0.227968E+02   0.158305E+02   0.458887E+02  -0.110608E+02   0.000000E+00   0.569495E+02  -0.113899E+03
   0.116482E+03   0.363481E+02  -0.595339E+00   0.759934E-05   0.904474E+01   0.132647E+02   0.216090E+02   0.171746E+02   0.471145E+02  -0.109605E+02   0.000000E+00   0.580750E+02  -0.116150E+03
   0.116482E+03   0.363481E+02  -0.127542E+01   0.759934E-05   0.968424E+01   0.121134E+02   0.209663E+02   0.171746E+02   0.469343E+02  -0.999232E+01   0.000000E+00   0.569266E+02  -0.113853E+03
   0.116482E+03   0.363481E+02  -0.573465E+00   0.759934E-05   0.961166E+01   0.115993E+02   0.202021E+02   0.171746E+02   0.486582E+02  -0.943307E+01   0.000000E+00   0.580913E+02  -0.116183E+03
   0.116482E+03   0.363481E+02  -0.140453E+01   0.759934E-05   0.835502E+01   0.111892E+02   0.202815E+02   0.158765E+02   0.472829E+02  -0.928973E+01   0.000000E+00   0.565726E+02  -0.113145E+03
   0.116482E+03   0.363481E+02  -0.161413E+01   0.759934E-05   0.991604E+01   0.111892E+02   0.193808E+02   0.156496E+02   0.472437E+02  -0.866370E+01   0.000000E+00   0.559074E+02  -0.111815E+03
   0.116482E+03   0.363481E+02  -0.143228E+01   0.759934E-05   0.956781E+01   0.111892E+02   0.188541E+02   0.173426E+02   0.477105E+02  -0.880039E+01   0.000000E+00   0.565109E+02  -0.113022E+03
   0.116482E+03   0.375281E+02  -0.143228E+01   0.759934E-05   0.828467E+01   0.118023E+02   0.188541E+02   0.180110E+02   0.486097E+02  -0.950629E+01   0.000000E+00   0.581160E+02  -0.116232E+03
   0.116482E+03   0.375281E+02  -0.107065E+01   0.759934E-05   0.724695E+01   0.118023E+02   0.182302E+02   0.180110E+02   0.481044E+02  -0.100140E+02   0.000000E+00   0.581184E+02  -0.116237E+03
   0.116482E+03   0.375281E+02  -0.112082E+01   0.759934E-05   0.836445E+01   0.112065E+02   0.173993E+02   0.158772E+02   0.498607E+02  -0.827627E+01   0.000000E+00   0.581370E+02  -0.116274E+03
   0.116482E+03   0.375281E+02  -0.161303E+01   0.759934E-05   0.747604E+01   0.122852E+02   0.170396E+02   0.190862E+02   0.479303E+02  -0.100584E+02   0.000000E+00   0.579887E+02  -0.115977E+03
   0.116482E+03   0.375281E+02  -0.166469E+01   0.759934E-05   0.785193E+01   0.125357E+02   0.140847E+02   0.190862E+02   0.483739E+02  -0.956587E+01   0.000000E+00   0.579398E+02  -0.115880E+03
   0.116482E+03   0.375281E+02  -0.278107E+01   0.759934E-05   0.785193E+01   0.125357E+02   0.138350E+02   0.208147E+02   0.449712E+02  -0.102829E+02   0.000000E+00   0.552541E+02  -0.110508E+03
   0.116482E+03   0.375281E+02  -0.278107E+01   0.759934E-05   0.775837E+01   0.113293E+02   0.123401E+02   0.208147E+02   0.451736E+02  -0.100805E+02   0.000000E+00   0.552541E+02  -0.110508E+03
   0.119963E+03   0.375281E+02  -0.278107E+01   0.759934E-05   0.997015E+01   0.111907E+02   0.142867E+02   0.172329E+02   0.467215E+02  -0.788753E+01   0.000000E+00   0.546090E+02  -0.109218E+03
   0.117106E+03   0.375281E+02  -0.254055E+01   0.759934E-05   0.114460E+02   0.111389E+02   0.165237E+02   0.197782E+02   0.481269E+02  -0.932174E+01   0.000000E+00   0.574486E+02  -0.114897E+03
   0.117106E+03   0.375281E+02  -0.268147E+01   0.759934E-05   0.131683E+02   0.761749E+01   0.158436E+02   0.197782E+02   0.467106E+02  -0.104595E+02   0.000000E+00   0.571701E+02  -0.114340E+03
   0.117106E+03   0.375281E+02  -0.288325E+01   0.759934E-05   0.119217E+02   0.761749E+01   0.143594E+02   0.224689E+02   0.457723E+02  -0.109001E+02   0.000000E+00   0.566724E+02  -0.113345E+03
   0.117106E+03   0.395792E+02  -0.288325E+01   0.759934E-05   0.129197E+02   0.761749E+01   0.132197E+02   0.196432E+02   0.470850E+02  -0.102413E+02   0.000000E+00   0.573263E+02  -0.114653E+03
   0.117106E+03   0.395792E+02  -0.288325E+01   0.759934E-05   0.134739E+02   0.761749E+01   0.132197E+02   0.170725E+02   0.475920E+02  -0.973433E+01   0.000000E+00   0.573263E+02  -0.114653E+03
   0.117106E+03   0.395792E+02  -0.288325E+01   0.759934E-05   0.134739E+02   0.858781E+01   0.120149E+02   0.160766E+02   0.479971E+02  -0.932921E+01   0.000000E+00   0.573263E+02  -0.114653E+03
   0.117106E+03   0.395792E+02  -0.288325E+01   0.759934E-05   0.126703E+02   0.939230E+01   0.130568E+02   0.158824E+02   0.489438E+02  -0.838246E+01   0.000000E+00   0.573263E+02  -0.114653E+03
   0.117106E+03   0.395792E+02  -0.295486E+01   0.759934E-05   0.131495E+02   0.939230E+01   0.118353E+02   0.147563E+02   0.485274E+02  -0.890849E+01   0.000000E+00   0.574359E+02  -0.114872E+03
   0.117106E+03   0.393180E+02  -0.247876E+01   0.759934E-05   0.128022E+02   0.102922E+02   0.118353E+02   0.156878E+02   0.481944E+02  -0.884318E+01   0.000000E+00   0.570376E+02  -0.114075E+03
   0.117577E+03   0.393180E+02  -0.247876E+01   0.759934E-05   0.131560E+02   0.103870E+02   0.107759E+02   0.150646E+02   0.463038E+02  -0.957115E+01   0.000000E+00   0.558750E+02  -0.111750E+03
   0.117577E+03   0.393180E+02  -0.277867E+01   0.759934E-05   0.137318E+02   0.103870E+02   0.107759E+02   0.172321E+02   0.463656E+02  -0.103054E+02   0.000000E+00   0.566710E+02  -0.113342E+03
   0.114867E+03   0.393180E+02  -0.277867E+01   0.759934E-05   0.129688E+02   0.103870E+02   0.107759E+02   0.158463E+02   0.458997E+02  -0.954912E+01   0.000000E+00   0.554488E+02  -0.110898E+03
   0.115182E+03   0.393180E+02  -0.207415E+01   0.310851E-03   0.139220E+02   0.107836E+02   0.123895E+02   0.169810E+02   0.473909E+02  -0.968746E+01   0.000000E+00   0.570784E+02  -0.114157E+03
   0.115182E+03   0.393180E+02  -0.206959E+01   0.310851E-03   0.124465E+02   0.951506E+01   0.123895E+02   0.160911E+02   0.486256E+02  -0.845564E+01   0.000000E+00   0.570812E+02  -0.114162E+03
   0.115182E+03   0.393180E+02  -0.104392E+01   0.310851E-03   0.121688E+02   0.112794E+02   0.114785E+02   0.141890E+02   0.482697E+02  -0.884917E+01   0.000000E+00   0.571189E+02  -0.114238E+03
   0.115182E+03   0.402166E+02  -0.104392E+01   0.310851E-03   0.113919E+02   0.906068E+01   0.114785E+02   0.142612E+02   0.478406E+02  -0.823362E+01   0.000000E+00   0.560742E+02  -0.112148E+03
   0.115182E+03   0.402166E+02  -0.104392E+01   0.310851E-03   0.116911E+02   0.101885E+02   0.141869E+02   0.142612E+02   0.483660E+02  -0.770817E+01   0.000000E+00   0.560742E+02  -0.112148E+03
   0.115182E+03   0.407538E+02  -0.871346E+00   0.310851E-03   0.116911E+02   0.103144E+02   0.149907E+02   0.149196E+02   0.468301E+02  -0.775797E+01   0.000000E+00   0.545881E+02  -0.109176E+03
   0.115182E+03   0.407538E+02  -0.125822E+01   0.310851E-03   0.102343E+02   0.124350E+02   0.149907E+02   0.149196E+02   0.474576E+02  -0.809511E+01   0.000000E+00   0.555527E+02  -0.111105E+03
   0.115182E+03   0.407538E+02  -0.125822E+01   0.281193E-03   0.969573E+01   0.124350E+02   0.156794E+02   0.153259E+02   0.474485E+02  -0.814800E+01   0.000000E+00   0.555965E+02  -0.111193E+03
   0.115182E+03   0.407538E+02  -0.125822E+01   0.427090E-03   0.968004E+01   0.960729E+01   0.157524E+02   0.170239E+02   0.476156E+02  -0.762567E+01   0.000000E+00   0.552413E+02  -0.110483E+03
   0.115182E+03   0.407538E+02  -0.948718E+00   0.427090E-03   0.101852E+02   0.960729E+01   0.159221E+02   0.145667E+02   0.472976E+02  -0.734741E+01   0.000000E+00   0.546450E+02  -0.109290E+03
   0.115182E+03   0.377779E+02  -0.286354E+00   0.427090E-03   0.101852E+02   0.960729E+01   0.159221E+02   0.148680E+02   0.492982E+02  -0.735812E+01   0.000000E+00   0.566563E+02  -0.113313E+03
   0.115182E+03   0.377779E+02  -0.789275E-01   0.427090E-03   0.101852E+02   0.960729E+01   0.141899E+02   0.161070E+02   0.492620E+02  -0.737942E+01   0.000000E+00   0.566414E+02  -0.113283E+03
   0.115182E+03   0.377779E+02   0.497981E+00   0.427090E-03   0.784300E+01   0.960729E+01   0.148489E+02   0.161070E+02   0.484470E+02  -0.785994E+01   0.000000E+00   0.563069E+02  -0.112614E+03
   0.115182E+03   0.377779E+02   0.370818E-01   0.427090E-03   0.810060E+01   0.854264E+01   0.148176E+02   0.135906E+02   0.488411E+02  -0.776857E+01   0.000000E+00   0.566097E+02  -0.113219E+03
   0.115182E+03   0.366242E+02   0.486069E-02   0.427090E-03   0.888708E+01   0.848251E+01   0.147885E+02   0.142097E+02   0.488846E+02  -0.746011E+01   0.000000E+00   0.563447E+02  -0.112689E+03
