a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.982358E+02   0.365275E+01   0.626182E-03   0.733642E+01   0.833236E+01   0.187160E+02   0.117118E+02   0.172948E+03  -0.973396E+01   0.000000E+00   0.182682E+03  -0.365364E+03
   0.982358E+02  -0.144425E-01   0.626182E-03   0.733642E+01   0.963127E+01   0.941941E+01   0.117118E+02   0.172486E+03  -0.108875E+02   0.000000E+00   0.183374E+03  -0.366747E+03
   0.982358E+02   0.244148E+01   0.626182E-03   0.733642E+01   0.963127E+01   0.941941E+01   0.117118E+02   0.172263E+03  -0.108875E+02   0.000000E+00   0.183151E+03  -0.366301E+03
   0.985586E+02   0.244148E+01   0.626182E-03   0.733642E+01   0.963127E+01   0.941941E+01   0.171488E+02   0.171971E+03  -0.107275E+02   0.000000E+00   0.182698E+03  -0.365397E+03
   0.985586E+02   0.244148E+01   0.626182E-03   0.733642E+01   0.963127E+01   0.182819E+02   0.171488E+02   0.173525E+03  -0.917395E+01   0.000000E+00   0.182699E+03  -0.365398E+03
   0.985586E+02   0.620238E+00   0.626182E-03   0.123617E+02   0.963127E+01   0.182819E+02   0.171488E+02   0.173931E+03  -0.905840E+01   0.000000E+00   0.182989E+03  -0.365979E+03
   0.981382E+02   0.620238E+00   0.626182E-03   0.123617E+02   0.963127E+01   0.182819E+02   0.171488E+02   0.174438E+03  -0.905840E+01   0.000000E+00   0.183496E+03  -0.366993E+03
   0.981382E+02  -0.142435E+01   0.626182E-03   0.106905E+02   0.101992E+02   0.182819E+02   0.171488E+02   0.174675E+03  -0.845150E+01   0.000000E+00   0.183127E+03  -0.366253E+03
   0.981382E+02  -0.142435E+01   0.626182E-03   0.121296E+02   0.128272E+02   0.182819E+02   0.202837E+02   0.172057E+03  -0.110694E+02   0.000000E+00   0.183126E+03  -0.366253E+03
   0.982019E+02  -0.142435E+01   0.626182E-03   0.121296E+02   0.128272E+02   0.182819E+02   0.134825E+02   0.173420E+03  -0.966491E+01   0.000000E+00   0.183085E+03  -0.366170E+03
   0.977716E+02   0.220734E+01   0.626182E-03   0.105316E+02   0.128648E+02   0.182819E+02   0.115310E+02   0.173832E+03  -0.967864E+01   0.000000E+00   0.183511E+03  -0.367021E+03
   0.977716E+02   0.260714E+01   0.626182E-03   0.105316E+02   0.139534E+02   0.182819E+02   0.126980E+02   0.173472E+03  -0.993259E+01   0.000000E+00   0.183405E+03  -0.366809E+03
   0.977716E+02   0.260714E+01   0.626182E-03   0.708160E+01   0.139534E+02   0.182819E+02   0.167051E+02   0.172342E+03  -0.110629E+02   0.000000E+00   0.183405E+03  -0.366810E+03
   0.977716E+02  -0.768270E+00   0.626182E-03   0.708160E+01   0.139534E+02   0.188885E+02   0.167051E+02   0.172166E+03  -0.112703E+02   0.000000E+00   0.183436E+03  -0.366873E+03
   0.977716E+02  -0.768270E+00   0.566441E-03   0.106888E+02   0.925724E+01   0.188885E+02   0.167051E+02   0.174938E+03  -0.852583E+01   0.000000E+00   0.183464E+03  -0.366928E+03
   0.977716E+02  -0.768270E+00   0.566441E-03   0.106888E+02   0.925724E+01   0.188885E+02   0.167051E+02   0.174938E+03  -0.852583E+01   0.000000E+00   0.183464E+03  -0.366928E+03
   0.977716E+02  -0.768270E+00   0.566441E-03   0.119049E+02   0.111620E+02   0.188885E+02   0.167051E+02   0.174242E+03  -0.922187E+01   0.000000E+00   0.183464E+03  -0.366928E+03
   0.977716E+02  -0.768270E+00   0.566441E-03   0.957146E+01   0.111620E+02   0.188885E+02   0.121973E+02   0.174741E+03  -0.872302E+01   0.000000E+00   0.183464E+03  -0.366928E+03
   0.978459E+02  -0.215406E+01   0.506374E-03   0.957146E+01   0.111620E+02   0.188885E+02   0.124688E+02   0.173956E+03  -0.863725E+01   0.000000E+00   0.182593E+03  -0.365187E+03
   0.978459E+02   0.240789E+01   0.506374E-03   0.957146E+01   0.718357E+01   0.188885E+02   0.161047E+02   0.173834E+03  -0.930526E+01   0.000000E+00   0.183139E+03  -0.366279E+03
   0.978459E+02   0.240789E+01   0.506374E-03   0.112847E+02   0.960430E+01   0.140369E+02   0.161047E+02   0.175474E+03  -0.766560E+01   0.000000E+00   0.183140E+03  -0.366279E+03
   0.976236E+02   0.240789E+01   0.736204E-03   0.112847E+02   0.960430E+01   0.161091E+02   0.191876E+02   0.174260E+03  -0.868166E+01   0.000000E+00   0.182942E+03  -0.365883E+03
   0.991173E+02   0.240789E+01   0.807334E-03   0.112847E+02   0.960430E+01   0.126376E+02   0.171578E+02   0.172977E+03  -0.809868E+01   0.000000E+00   0.181076E+03  -0.362151E+03
   0.991173E+02   0.240789E+01   0.807334E-03   0.112847E+02   0.119846E+02   0.131695E+02   0.129164E+02   0.172711E+03  -0.836505E+01   0.000000E+00   0.181076E+03  -0.362152E+03
   0.991173E+02   0.300725E+01   0.807334E-03   0.112847E+02   0.638824E+01   0.131695E+02   0.129164E+02   0.171089E+03  -0.983642E+01   0.000000E+00   0.180925E+03  -0.361851E+03
   0.991173E+02   0.300725E+01   0.807334E-03   0.112847E+02   0.638824E+01   0.138215E+02   0.129164E+02   0.171169E+03  -0.975671E+01   0.000000E+00   0.180926E+03  -0.361851E+03
   0.991173E+02   0.300725E+01   0.807334E-03   0.112847E+02   0.638824E+01   0.158013E+02   0.129164E+02   0.171085E+03  -0.984074E+01   0.000000E+00   0.180926E+03  -0.361851E+03
   0.991173E+02   0.300725E+01   0.807334E-03   0.969923E+01   0.116526E+02   0.158013E+02   0.129164E+02   0.173024E+03  -0.790165E+01   0.000000E+00   0.180926E+03  -0.361851E+03
   0.991173E+02   0.300725E+01   0.648961E-03   0.803214E+01   0.116526E+02   0.158013E+02   0.741569E+01   0.167647E+03  -0.136703E+02   0.000000E+00   0.181317E+03  -0.362635E+03
   0.991173E+02   0.300725E+01   0.648961E-03   0.803214E+01   0.958616E+01   0.158013E+02   0.101658E+02   0.172108E+03  -0.920904E+01   0.000000E+00   0.181317E+03  -0.362634E+03
   0.991173E+02   0.300725E+01   0.648961E-03   0.803214E+01   0.958616E+01   0.158013E+02   0.101658E+02   0.172108E+03  -0.920904E+01   0.000000E+00   0.181317E+03  -0.362634E+03
   0.991173E+02   0.300725E+01   0.648961E-03   0.484607E+01   0.958616E+01   0.141783E+02   0.101658E+02   0.166757E+03  -0.145607E+02   0.000000E+00   0.181318E+03  -0.362635E+03
   0.991173E+02   0.300725E+01   0.757349E-03   0.484607E+01   0.958616E+01   0.165764E+02   0.101658E+02   0.166386E+03  -0.148021E+02   0.000000E+00   0.181188E+03  -0.362376E+03
   0.991173E+02   0.300725E+01   0.757349E-03   0.762639E+01   0.958616E+01   0.165764E+02   0.101658E+02   0.171575E+03  -0.961363E+01   0.000000E+00   0.181189E+03  -0.362377E+03
   0.991173E+02   0.300725E+01   0.757349E-03   0.762639E+01   0.958616E+01   0.165764E+02   0.108586E+02   0.172096E+03  -0.909270E+01   0.000000E+00   0.181189E+03  -0.362377E+03
   0.991173E+02   0.300725E+01   0.757349E-03   0.705180E+01   0.958616E+01   0.165764E+02   0.183109E+02   0.171852E+03  -0.933662E+01   0.000000E+00   0.181189E+03  -0.362377E+03
   0.991173E+02   0.316957E+01   0.757349E-03   0.972198E+01   0.958616E+01   0.165764E+02   0.183109E+02   0.172994E+03  -0.814251E+01   0.000000E+00   0.181137E+03  -0.362273E+03
   0.991173E+02   0.316957E+01   0.757349E-03   0.972198E+01   0.958616E+01   0.126358E+02   0.118278E+02   0.173251E+03  -0.788534E+01   0.000000E+00   0.181136E+03  -0.362273E+03
   0.990500E+02   0.582509E+00   0.757349E-03   0.972198E+01   0.958616E+01   0.126358E+02   0.118278E+02   0.173845E+03  -0.788534E+01   0.000000E+00   0.181730E+03  -0.363461E+03
   0.990500E+02   0.383174E+00   0.757349E-03   0.972198E+01   0.958616E+01   0.126358E+02   0.118278E+02   0.173849E+03  -0.788534E+01   0.000000E+00   0.181734E+03  -0.363469E+03
   0.979937E+02   0.383174E+00   0.757349E-03   0.972198E+01   0.958616E+01   0.147180E+02   0.118278E+02   0.175211E+03  -0.767466E+01   0.000000E+00   0.182886E+03  -0.365771E+03
   0.985159E+02   0.383174E+00   0.757349E-03   0.972198E+01   0.941395E+01   0.147180E+02   0.118278E+02   0.174850E+03  -0.767980E+01   0.000000E+00   0.182530E+03  -0.365060E+03
   0.985159E+02   0.383174E+00   0.757349E-03   0.122664E+02   0.941395E+01   0.147180E+02   0.148296E+02   0.174583E+03  -0.794610E+01   0.000000E+00   0.182529E+03  -0.365058E+03
   0.967241E+02  -0.234640E+01   0.757349E-03   0.129989E+02   0.941395E+01   0.147180E+02   0.148296E+02   0.172561E+03  -0.834236E+01   0.000000E+00   0.180903E+03  -0.361807E+03
   0.967241E+02  -0.234640E+01   0.757349E-03   0.143249E+02   0.941395E+01   0.147180E+02   0.107727E+02   0.170661E+03  -0.102429E+02   0.000000E+00   0.180904E+03  -0.361808E+03
   0.967241E+02   0.473980E+00   0.757349E-03   0.143249E+02   0.133467E+02   0.145474E+02   0.107727E+02   0.170366E+03  -0.115837E+02   0.000000E+00   0.181950E+03  -0.363899E+03
   0.967241E+02   0.473980E+00   0.757349E-03   0.102630E+02   0.133467E+02   0.195296E+02   0.107727E+02   0.171152E+03  -0.107971E+02   0.000000E+00   0.181949E+03  -0.363898E+03
   0.999302E+02   0.473980E+00   0.757349E-03   0.102630E+02   0.133467E+02   0.195296E+02   0.107727E+02   0.168685E+03  -0.107971E+02   0.000000E+00   0.179482E+03  -0.358964E+03
   0.959426E+02   0.473980E+00   0.480071E-03   0.788052E+01   0.114457E+02   0.195296E+02   0.107727E+02   0.169416E+03  -0.102663E+02   0.000000E+00   0.179682E+03  -0.359365E+03
   0.976897E+02   0.473980E+00   0.480071E-03   0.788052E+01   0.948590E+01   0.196524E+02   0.115205E+02   0.173807E+03  -0.950148E+01   0.000000E+00   0.183308E+03  -0.366617E+03
   0.976897E+02   0.473980E+00   0.480071E-03   0.788052E+01   0.948590E+01   0.113991E+02   0.115205E+02   0.174322E+03  -0.898655E+01   0.000000E+00   0.183309E+03  -0.366617E+03
   0.976897E+02   0.473980E+00   0.480071E-03   0.788052E+01   0.942442E+01   0.113991E+02   0.115205E+02   0.174320E+03  -0.898915E+01   0.000000E+00   0.183309E+03  -0.366618E+03
   0.976897E+02   0.473980E+00   0.480071E-03   0.110160E+02   0.942442E+01   0.113991E+02   0.115205E+02   0.174577E+03  -0.873196E+01   0.000000E+00   0.183309E+03  -0.366618E+03
   0.976897E+02   0.473980E+00   0.480071E-03   0.110160E+02   0.103321E+02   0.113991E+02   0.115205E+02   0.174516E+03  -0.879332E+01   0.000000E+00   0.183309E+03  -0.366619E+03
   0.976897E+02   0.473980E+00   0.480071E-03   0.110160E+02   0.103321E+02   0.161926E+02   0.115205E+02   0.175033E+03  -0.827552E+01   0.000000E+00   0.183309E+03  -0.366617E+03
   0.976897E+02   0.190844E+01   0.480071E-03   0.110160E+02   0.923289E+01   0.195366E+02   0.115205E+02   0.173945E+03  -0.921667E+01   0.000000E+00   0.183162E+03  -0.366323E+03
   0.976897E+02   0.190844E+01   0.480071E-03   0.110160E+02   0.923289E+01   0.195366E+02   0.115205E+02   0.173945E+03  -0.921667E+01   0.000000E+00   0.183162E+03  -0.366323E+03
   0.976897E+02   0.345146E+01   0.480071E-03   0.110160E+02   0.103265E+02   0.195366E+02   0.972687E+01   0.171926E+03  -0.105673E+02   0.000000E+00   0.182493E+03  -0.364987E+03
   0.976897E+02   0.345146E+01   0.480071E-03   0.110160E+02   0.103265E+02   0.200969E+02   0.108137E+02   0.172602E+03  -0.989150E+01   0.000000E+00   0.182493E+03  -0.364987E+03
   0.976897E+02   0.345146E+01   0.480071E-03   0.104613E+02   0.103265E+02   0.200969E+02   0.175201E+02   0.173300E+03  -0.919367E+01   0.000000E+00   0.182494E+03  -0.364987E+03
   0.976897E+02   0.345146E+01   0.480071E-03   0.104613E+02   0.103265E+02   0.200969E+02   0.120704E+02   0.173384E+03  -0.910982E+01   0.000000E+00   0.182494E+03  -0.364988E+03
   0.976897E+02   0.345146E+01   0.480071E-03   0.104613E+02   0.103265E+02   0.200969E+02   0.120704E+02   0.173384E+03  -0.910982E+01   0.000000E+00   0.182494E+03  -0.364988E+03
   0.976897E+02   0.345146E+01   0.480071E-03   0.597231E+01   0.103265E+02   0.200969E+02   0.120704E+02   0.170648E+03  -0.118450E+02   0.000000E+00   0.182493E+03  -0.364986E+03
   0.976897E+02   0.345146E+01   0.480071E-03   0.597231E+01   0.107361E+02   0.200969E+02   0.120704E+02   0.170559E+03  -0.119340E+02   0.000000E+00   0.182493E+03  -0.364986E+03
   0.976897E+02   0.345146E+01   0.477740E-03   0.597231E+01   0.153782E+02   0.902105E+01   0.193602E+02   0.165866E+03  -0.166031E+02   0.000000E+00   0.182469E+03  -0.364938E+03
   0.976897E+02   0.345146E+01   0.477740E-03   0.780396E+01   0.147172E+02   0.203239E+02   0.141520E+02   0.170995E+03  -0.114740E+02   0.000000E+00   0.182469E+03  -0.364938E+03
   0.976600E+02   0.345146E+01   0.687790E-03   0.780396E+01   0.147172E+02   0.187982E+02   0.141520E+02   0.172052E+03  -0.108796E+02   0.000000E+00   0.182932E+03  -0.365863E+03
   0.975454E+02   0.345146E+01   0.687790E-03   0.861196E+01   0.147172E+02   0.213731E+02   0.141520E+02   0.171365E+03  -0.115474E+02   0.000000E+00   0.182912E+03  -0.365825E+03
   0.975988E+02   0.345146E+01   0.687790E-03   0.861196E+01   0.143264E+02   0.213731E+02   0.141520E+02   0.171654E+03  -0.112696E+02   0.000000E+00   0.182924E+03  -0.365847E+03
   0.984836E+02   0.345146E+01   0.687790E-03   0.115419E+02   0.143264E+02   0.118974E+02   0.141520E+02   0.172327E+03  -0.100585E+02   0.000000E+00   0.182386E+03  -0.364771E+03
   0.985834E+02   0.345146E+01   0.687790E-03   0.115419E+02   0.121673E+02   0.118974E+02   0.141520E+02   0.173482E+03  -0.876054E+01   0.000000E+00   0.182243E+03  -0.364485E+03
   0.964770E+02   0.345146E+01   0.687790E-03   0.115419E+02   0.121673E+02   0.118974E+02   0.141520E+02   0.172851E+03  -0.876054E+01   0.000000E+00   0.181612E+03  -0.363223E+03
   0.964770E+02   0.345146E+01   0.687790E-03   0.972438E+01   0.148973E+02   0.118974E+02   0.141520E+02   0.171562E+03  -0.100493E+02   0.000000E+00   0.181611E+03  -0.363223E+03
   0.964770E+02   0.269342E+01   0.687790E-03   0.972438E+01   0.148973E+02   0.980717E+01   0.155432E+02   0.170318E+03  -0.115092E+02   0.000000E+00   0.181827E+03  -0.363654E+03
   0.978202E+02   0.297600E+01   0.687790E-03   0.972438E+01   0.127806E+02   0.980717E+01   0.155432E+02   0.172964E+03  -0.101224E+02   0.000000E+00   0.183086E+03  -0.366173E+03
   0.978202E+02   0.297600E+01   0.687790E-03   0.972438E+01   0.127806E+02   0.980717E+01   0.155432E+02   0.172964E+03  -0.101224E+02   0.000000E+00   0.183086E+03  -0.366173E+03
   0.978202E+02   0.297600E+01   0.687790E-03   0.972438E+01   0.127806E+02   0.980717E+01   0.155432E+02   0.172964E+03  -0.101224E+02   0.000000E+00   0.183086E+03  -0.366173E+03
   0.975855E+02   0.297600E+01   0.687790E-03   0.962309E+01   0.145589E+02   0.980717E+01   0.189915E+02   0.170943E+03  -0.121425E+02   0.000000E+00   0.183086E+03  -0.366171E+03
   0.976067E+02   0.297600E+01   0.687790E-03   0.962309E+01   0.145589E+02   0.980717E+01   0.189915E+02   0.170948E+03  -0.121425E+02   0.000000E+00   0.183091E+03  -0.366181E+03
   0.976067E+02   0.297600E+01   0.687790E-03   0.960748E+01   0.145589E+02   0.108529E+02   0.189915E+02   0.171794E+03  -0.112958E+02   0.000000E+00   0.183090E+03  -0.366180E+03
   0.976067E+02   0.297600E+01   0.687790E-03   0.836677E+01   0.145589E+02   0.122435E+02   0.189915E+02   0.172228E+03  -0.108618E+02   0.000000E+00   0.183090E+03  -0.366180E+03
   0.976067E+02  -0.119090E+01   0.687790E-03   0.836677E+01   0.942338E+01   0.122435E+02   0.151351E+02   0.175233E+03  -0.778543E+01   0.000000E+00   0.183018E+03  -0.366037E+03
   0.976067E+02  -0.119090E+01   0.687790E-03   0.836677E+01   0.942338E+01   0.122435E+02   0.151351E+02   0.175233E+03  -0.778543E+01   0.000000E+00   0.183018E+03  -0.366037E+03
   0.976067E+02   0.400252E+01   0.687790E-03   0.836677E+01   0.942338E+01   0.122435E+02   0.151351E+02   0.174904E+03  -0.778543E+01   0.000000E+00   0.182689E+03  -0.365379E+03
   0.973858E+02   0.400252E+01   0.492541E-03   0.836677E+01   0.942338E+01   0.196788E+02   0.167452E+02   0.173333E+03  -0.891744E+01   0.000000E+00   0.182250E+03  -0.364501E+03
   0.973858E+02   0.400252E+01   0.492541E-03   0.836677E+01   0.972754E+01   0.200131E+02   0.234995E+02   0.170494E+03  -0.117560E+02   0.000000E+00   0.182250E+03  -0.364500E+03
   0.973858E+02   0.400252E+01   0.492541E-03   0.116784E+02   0.972754E+01   0.200131E+02   0.133296E+02   0.173169E+03  -0.908100E+01   0.000000E+00   0.182250E+03  -0.364500E+03
   0.973858E+02   0.400252E+01   0.534024E-03   0.782423E+01   0.972754E+01   0.200131E+02   0.125888E+02   0.173275E+03  -0.928454E+01   0.000000E+00   0.182560E+03  -0.365119E+03
   0.973858E+02   0.110020E+01   0.534024E-03   0.873050E+01   0.972754E+01   0.200131E+02   0.163213E+02   0.174711E+03  -0.883689E+01   0.000000E+00   0.183548E+03  -0.367096E+03
   0.973858E+02   0.110020E+01   0.534024E-03   0.101877E+02   0.972754E+01   0.203981E+02   0.163213E+02   0.174622E+03  -0.892612E+01   0.000000E+00   0.183548E+03  -0.367096E+03
   0.973858E+02   0.110020E+01   0.534024E-03   0.991528E+01   0.972754E+01   0.203981E+02   0.163213E+02   0.174652E+03  -0.889560E+01   0.000000E+00   0.183548E+03  -0.367095E+03
   0.973858E+02  -0.153832E+01   0.534024E-03   0.735319E+01   0.972754E+01   0.178839E+02   0.163213E+02   0.174060E+03  -0.885121E+01   0.000000E+00   0.182911E+03  -0.365822E+03
   0.973858E+02  -0.153832E+01   0.534024E-03   0.107505E+02   0.972754E+01   0.178839E+02   0.154888E+02   0.174924E+03  -0.798633E+01   0.000000E+00   0.182910E+03  -0.365821E+03
   0.973858E+02   0.334100E+00   0.534024E-03   0.578294E+01   0.976830E+01   0.161435E+02   0.154888E+02   0.172884E+03  -0.106302E+02   0.000000E+00   0.183514E+03  -0.367028E+03
   0.973858E+02   0.334100E+00   0.534024E-03   0.102440E+02   0.100696E+02   0.161435E+02   0.154888E+02   0.176030E+03  -0.748404E+01   0.000000E+00   0.183514E+03  -0.367028E+03
   0.975760E+02   0.334100E+00   0.534024E-03   0.117837E+02   0.916417E+01   0.161435E+02   0.154888E+02   0.175643E+03  -0.795395E+01   0.000000E+00   0.183597E+03  -0.367194E+03
   0.975760E+02  -0.332610E+01   0.534024E-03   0.117837E+02   0.916417E+01   0.161435E+02   0.177650E+02   0.173386E+03  -0.843598E+01   0.000000E+00   0.181822E+03  -0.363644E+03
   0.974062E+02  -0.332610E+01   0.534024E-03   0.117837E+02   0.933712E+01   0.161435E+02   0.193178E+02   0.172717E+03  -0.894424E+01   0.000000E+00   0.181661E+03  -0.363322E+03
   0.984666E+02  -0.332610E+01   0.534024E-03   0.117837E+02   0.933712E+01   0.161435E+02   0.175994E+02   0.173181E+03  -0.837037E+01   0.000000E+00   0.181551E+03  -0.363103E+03
   0.968599E+02  -0.271377E+01   0.534024E-03   0.117837E+02   0.120282E+02   0.161435E+02   0.177050E+02   0.172228E+03  -0.902144E+01   0.000000E+00   0.181249E+03  -0.362499E+03
   0.968599E+02  -0.271377E+01   0.534024E-03   0.896798E+01   0.119312E+02   0.161435E+02   0.133951E+02   0.173197E+03  -0.805279E+01   0.000000E+00   0.181250E+03  -0.362500E+03
   0.968599E+02  -0.271377E+01   0.534024E-03   0.896798E+01   0.761999E+01   0.161435E+02   0.133951E+02   0.173111E+03  -0.813820E+01   0.000000E+00   0.181249E+03  -0.362498E+03
   0.968599E+02  -0.379713E+01   0.534024E-03   0.896798E+01   0.761999E+01   0.161435E+02   0.133951E+02   0.172028E+03  -0.813820E+01   0.000000E+00   0.180166E+03  -0.360332E+03
   0.968599E+02  -0.379713E+01   0.534024E-03   0.112351E+02   0.761999E+01   0.161435E+02   0.154573E+02   0.171787E+03  -0.837920E+01   0.000000E+00   0.180166E+03  -0.360332E+03
   0.968599E+02   0.167064E+01   0.534024E-03   0.112351E+02   0.105029E+02   0.162974E+02   0.154573E+02   0.175051E+03  -0.783470E+01   0.000000E+00   0.182886E+03  -0.365771E+03
   0.968599E+02  -0.765980E-01   0.534024E-03   0.112351E+02   0.105029E+02   0.162974E+02   0.154573E+02   0.174915E+03  -0.783470E+01   0.000000E+00   0.182750E+03  -0.365499E+03
   0.972566E+02  -0.436560E+00   0.534024E-03   0.112351E+02   0.863294E+01   0.162974E+02   0.125526E+02   0.175185E+03  -0.805582E+01   0.000000E+00   0.183241E+03  -0.366482E+03
   0.972566E+02  -0.436560E+00   0.534024E-03   0.128863E+02   0.863294E+01   0.162974E+02   0.125526E+02   0.174413E+03  -0.882720E+01   0.000000E+00   0.183240E+03  -0.366480E+03
   0.972566E+02  -0.436560E+00   0.534024E-03   0.128863E+02   0.123744E+02   0.162974E+02   0.125526E+02   0.173756E+03  -0.948448E+01   0.000000E+00   0.183240E+03  -0.366481E+03
   0.972566E+02  -0.436560E+00   0.534024E-03   0.101670E+02   0.141378E+02   0.162974E+02   0.125526E+02   0.173729E+03  -0.951174E+01   0.000000E+00   0.183241E+03  -0.366481E+03
   0.972566E+02  -0.436560E+00   0.525676E-03   0.101670E+02   0.141378E+02   0.153305E+02   0.125526E+02   0.173841E+03  -0.937049E+01   0.000000E+00   0.183211E+03  -0.366423E+03
   0.972566E+02  -0.436560E+00   0.525676E-03   0.102033E+02   0.141378E+02   0.153305E+02   0.125526E+02   0.173836E+03  -0.937569E+01   0.000000E+00   0.183212E+03  -0.366423E+03
   0.972566E+02   0.147700E+01   0.525676E-03   0.102033E+02   0.141378E+02   0.153305E+02   0.125526E+02   0.174022E+03  -0.937569E+01   0.000000E+00   0.183398E+03  -0.366795E+03
   0.972566E+02   0.147700E+01   0.525676E-03   0.102033E+02   0.141378E+02   0.153305E+02   0.125526E+02   0.174022E+03  -0.937569E+01   0.000000E+00   0.183398E+03  -0.366795E+03
   0.976625E+02   0.147700E+01   0.525676E-03   0.102033E+02   0.100600E+02   0.153305E+02   0.125526E+02   0.176013E+03  -0.753710E+01   0.000000E+00   0.183550E+03  -0.367100E+03
   0.976625E+02   0.147700E+01   0.525676E-03   0.102033E+02   0.104287E+02   0.153305E+02   0.125526E+02   0.175955E+03  -0.759467E+01   0.000000E+00   0.183550E+03  -0.367099E+03
   0.976625E+02   0.147700E+01   0.525676E-03   0.102033E+02   0.104287E+02   0.153305E+02   0.119211E+02   0.175744E+03  -0.780621E+01   0.000000E+00   0.183550E+03  -0.367100E+03
   0.976625E+02   0.171489E+01   0.525676E-03   0.969366E+01   0.104287E+02   0.205019E+02   0.119211E+02   0.174243E+03  -0.926719E+01   0.000000E+00   0.183510E+03  -0.367020E+03
   0.974930E+02   0.148047E+00   0.525676E-03   0.969366E+01   0.104287E+02   0.205019E+02   0.119211E+02   0.174250E+03  -0.926719E+01   0.000000E+00   0.183517E+03  -0.367034E+03
   0.979394E+02   0.148047E+00   0.525676E-03   0.969366E+01   0.104287E+02   0.205019E+02   0.119211E+02   0.174200E+03  -0.926719E+01   0.000000E+00   0.183467E+03  -0.366934E+03
   0.979394E+02   0.148047E+00   0.525676E-03   0.102525E+02   0.104287E+02   0.123402E+02   0.196022E+02   0.174668E+03  -0.879968E+01   0.000000E+00   0.183468E+03  -0.366935E+03
   0.979394E+02   0.264183E+01   0.525817E-03   0.102525E+02   0.104287E+02   0.123402E+02   0.196022E+02   0.174311E+03  -0.879968E+01   0.000000E+00   0.183111E+03  -0.366221E+03
   0.979394E+02   0.264183E+01   0.525817E-03   0.109849E+02   0.742898E+01   0.123402E+02   0.203732E+02   0.173081E+03  -0.100293E+02   0.000000E+00   0.183110E+03  -0.366221E+03
   0.979394E+02   0.264183E+01   0.525817E-03   0.109849E+02   0.742898E+01   0.123402E+02   0.203732E+02   0.173081E+03  -0.100293E+02   0.000000E+00   0.183110E+03  -0.366221E+03
   0.979394E+02   0.264183E+01   0.525817E-03   0.109849E+02   0.851490E+01   0.123402E+02   0.137192E+02   0.175193E+03  -0.791719E+01   0.000000E+00   0.183110E+03  -0.366220E+03
   0.979394E+02  -0.152101E+01   0.525817E-03   0.109849E+02   0.851490E+01   0.123402E+02   0.178582E+02   0.174551E+03  -0.846152E+01   0.000000E+00   0.183013E+03  -0.366025E+03
   0.979394E+02  -0.152101E+01   0.394810E-03   0.968367E+01   0.106185E+02   0.169714E+02   0.178582E+02   0.173358E+03  -0.821380E+01   0.000000E+00   0.181572E+03  -0.363144E+03
   0.979765E+02  -0.152101E+01   0.394810E-03   0.968367E+01   0.952439E+01   0.130538E+02   0.178582E+02   0.173658E+03  -0.787810E+01   0.000000E+00   0.181536E+03  -0.363072E+03
   0.979765E+02  -0.152101E+01   0.394810E-03   0.968367E+01   0.952439E+01   0.145190E+02   0.132598E+02   0.174268E+03  -0.726845E+01   0.000000E+00   0.181536E+03  -0.363073E+03
   0.979765E+02   0.638861E+00   0.394810E-03   0.968367E+01   0.952439E+01   0.145190E+02   0.132598E+02   0.174773E+03  -0.726845E+01   0.000000E+00   0.182041E+03  -0.364083E+03
   0.974736E+02   0.638861E+00   0.592330E-03   0.111002E+02   0.952439E+01   0.155278E+02   0.129967E+02   0.176013E+03  -0.764385E+01   0.000000E+00   0.183657E+03  -0.367314E+03
   0.974736E+02   0.638861E+00   0.592330E-03   0.767778E+01   0.952439E+01   0.150164E+02   0.182810E+02   0.175120E+03  -0.853689E+01   0.000000E+00   0.183657E+03  -0.367314E+03
   0.974736E+02   0.638861E+00   0.592330E-03   0.767778E+01   0.952439E+01   0.150164E+02   0.151271E+02   0.175798E+03  -0.785929E+01   0.000000E+00   0.183657E+03  -0.367315E+03
   0.974736E+02   0.638861E+00   0.592330E-03   0.109836E+02   0.952439E+01   0.187739E+02   0.151271E+02   0.175350E+03  -0.830735E+01   0.000000E+00   0.183657E+03  -0.367315E+03
   0.974736E+02   0.638861E+00   0.592330E-03   0.109836E+02   0.952439E+01   0.140588E+02   0.194724E+02   0.175113E+03  -0.854388E+01   0.000000E+00   0.183657E+03  -0.367314E+03
   0.974736E+02   0.638861E+00   0.592330E-03   0.133666E+02   0.109555E+02   0.140588E+02   0.194724E+02   0.173760E+03  -0.989712E+01   0.000000E+00   0.183657E+03  -0.367314E+03
   0.980852E+02   0.638861E+00   0.592330E-03   0.119760E+02   0.109555E+02   0.140588E+02   0.213132E+02   0.173638E+03  -0.992279E+01   0.000000E+00   0.183561E+03  -0.367122E+03
   0.980852E+02   0.638861E+00   0.592330E-03   0.153866E+02   0.133633E+02   0.127376E+02   0.213132E+02   0.170144E+03  -0.134162E+02   0.000000E+00   0.183560E+03  -0.367120E+03
   0.980852E+02   0.638861E+00   0.592330E-03   0.929060E+01   0.143221E+02   0.127376E+02   0.213132E+02   0.172270E+03  -0.112899E+02   0.000000E+00   0.183560E+03  -0.367120E+03
   0.980852E+02   0.638861E+00   0.592330E-03   0.929060E+01   0.111030E+02   0.127376E+02   0.213132E+02   0.174001E+03  -0.955919E+01   0.000000E+00   0.183560E+03  -0.367120E+03
