Heures;X;Y;Z
12:36:01;872811.40;6532074.51;201.64
12:36:04;872811.22;6532063.11;201.56
12:36:06;872811.59;6532055.42;201.51
12:36:09;872812.26;6532044.00;201.42
12:36:11;872813.23;6532036.68;201.36
12:36:14;872814.17;6532025.68;201.28
12:36:16;872813.39;6532019.49;201.23
12:36:19;872811.59;6532011.78;201.18
12:36:21;872811.41;6532005.90;201.15
12:36:24;872811.50;6531995.85;201.12
12:36:26;872810.51;6531989.19;201.12
12:36:29;872808.33;6531979.27;201.12
12:36:31;872806.38;6531972.84;201.12
12:36:34;872803.53;6531963.74;201.12
12:36:36;872801.51;6531957.40;201.13
12:36:39;872798.11;6531948.10;201.13
12:36:41;872795.89;6531941.79;201.13
12:36:44;872793.21;6531932.02;201.13
12:36:46;872791.58;6531925.28;201.14
12:36:49;872788.32;6531915.84;201.15
12:36:51;872786.52;6531910.28;201.14
12:36:56;872783.08;6531897.61;201.13
12:36:59;872780.62;6531888.74;201.12
12:37:01;872778.30;6531882.25;201.11
12:37:04;872775.07;6531872.58;201.11
12:37:06;872772.62;6531866.16;201.10
12:37:09;872769.20;6531856.28;201.10
12:37:11;872767.08;6531849.46;201.10
12:37:14;872764.07;6531839.24;201.10
12:37:16;872762.37;6531832.58;201.10
12:37:19;872759.86;6531822.45;201.09
12:37:21;872758.43;6531815.56;201.08
12:37:24;872755.76;6531805.14;201.07
12:37:26;872753.87;6531798.09;201.07
12:37:29;872750.88;6531787.39;201.05
12:37:31;872748.69;6531780.50;201.04
12:37:34;872745.12;6531770.20;201.03
12:37:36;872742.84;6531763.47;201.01
12:37:39;872739.21;6531753.11;201.00
12:37:41;872736.57;6531746.38;200.99
12:37:44;872732.79;6531735.93;200.97
12:37:46;872729.79;6531729.33;200.96
12:37:49;872725.76;6531719.13;200.94
12:37:51;872722.87;6531712.55;200.93
12:37:54;872718.74;6531703.01;200.91
12:37:56;872716.28;6531697.58;200.90
12:37:59;872712.87;6531689.61;200.88
12:38:01;872710.95;6531683.53;200.86
12:38:04;872708.42;6531673.67;200.84
12:38:06;872706.89;6531667.06;200.83
12:38:09;872705.48;6531656.98;200.81
12:38:11;872704.81;6531650.18;200.80
12:38:14;872703.93;6531640.27;200.80
12:38:16;872703.73;6531633.60;200.79
12:38:19;872703.56;6531623.62;200.77
12:38:21;872703.45;6531616.68;200.77
12:38:24;872703.09;6531606.60;200.76
12:38:26;872703.23;6531599.69;200.75
12:38:29;872702.85;6531589.37;200.74
12:38:31;872702.45;6531582.49;200.74
12:38:34;872701.03;6531572.32;200.73
12:38:36;872700.00;6531565.70;200.73
12:38:39;872698.05;6531555.72;200.71
12:38:41;872696.02;6531549.94;200.71
12:38:44;872694.09;6531541.13;200.70
12:38:46;872693.14;6531535.13;200.68
12:38:49;872692.16;6531525.98;200.67
12:38:51;872691.30;6531519.77;200.67
12:38:54;872690.12;6531510.59;200.66
12:38:57;872689.37;6531501.50;200.64
12:39:00;872688.71;6531492.05;200.64
12:39:02;872688.20;6531485.59;200.64
12:39:05;872687.42;6531475.92;200.63
12:39:07;872686.96;6531469.38;200.63
12:39:10;872686.06;6531459.69;200.62
12:39:12;872685.73;6531453.13;200.62
12:39:15;872685.54;6531443.43;200.62
12:39:17;872685.35;6531436.98;200.62
12:39:20;872684.90;6531427.53;200.62
12:39:22;872684.99;6531421.30;200.63
12:39:25;872685.34;6531412.05;200.63
12:39:27;872685.60;6531405.69;200.64
12:39:30;872685.68;6531396.37;200.64
12:39:32;872686.06;6531390.25;200.64
12:39:35;872686.94;6531382.33;200.63
12:39:37;872688.23;6531377.28;200.63
12:39:40;872690.33;6531368.20;200.62
12:39:42;872691.82;6531361.54;200.61
12:39:45;872692.61;6531351.28;200.60
12:39:47;872693.05;6531344.43;200.59
12:39:50;872694.63;6531333.96;200.59
12:39:52;872695.20;6531326.84;200.59
12:39:55;872696.10;6531316.55;200.58
12:39:57;872697.36;6531309.60;200.58
12:40:00;872699.78;6531299.88;200.57
12:40:02;872702.13;6531293.37;200.57
12:40:05;872705.11;6531283.35;200.56
12:40:07;872707.27;6531276.69;200.55
12:40:10;872711.62;6531267.03;200.54
12:40:12;872714.73;6531260.74;200.54
12:40:15;872719.62;6531252.63;200.53
12:40:17;872722.16;6531248.17;200.52
12:40:20;872725.30;6531241.81;200.50
12:40:22;872727.65;6531237.59;200.49
12:40:25;872732.80;6531231.49;200.46
12:40:27;872736.77;6531227.49;200.45
12:40:30;872743.62;6531221.03;200.43
12:40:32;872747.22;6531216.45;200.42
12:40:35;872752.69;6531209.27;200.40
12:40:37;872756.57;6531204.18;200.39
12:40:40;872762.95;6531196.57;200.36
12:40:42;872767.56;6531191.29;200.35
12:40:45;872774.33;6531182.93;200.32
12:40:47;872779.04;6531177.35;200.30
12:40:50;872786.12;6531169.55;200.29
12:40:52;872791.64;6531165.26;200.28
12:40:57;872807.04;6531155.61;200.15
12:41:00;872816.10;6531149.43;200.13
12:41:02;872822.43;6531145.23;200.12
12:41:05;872831.52;6531138.60;200.11
12:41:07;872837.80;6531134.31;200.09
12:41:10;872846.58;6531127.37;200.06
12:41:12;872852.31;6531122.91;200.05
12:41:15;872861.10;6531116.09;200.02
12:41:17;872866.47;6531111.36;200.00
12:41:20;872874.41;6531103.72;199.98
12:41:22;872879.46;6531098.59;199.97
12:41:25;872886.87;6531090.49;199.95
12:41:27;872891.80;6531084.95;199.93
12:41:30;872899.24;6531076.80;199.91
12:41:32;872904.12;6531071.02;199.90
12:41:35;872910.98;6531062.43;199.88
12:41:37;872915.28;6531056.66;199.87
12:41:40;872922.28;6531048.04;199.85
12:41:42;872926.38;6531042.14;199.83
12:41:45;872931.76;6531033.26;199.81
12:41:47;872935.04;6531027.48;199.79
12:41:50;872940.67;6531018.90;199.77
12:41:52;872943.85;6531013.15;199.75
12:41:55;872948.75;6531004.39;199.73
12:41:57;872952.02;6530998.62;199.71
12:42:00;872957.09;6530989.79;199.70
12:42:02;872960.47;6530984.28;199.68
12:42:05;872967.22;6530974.73;199.67
12:42:07;872970.90;6530968.99;199.65
12:42:10;872976.62;6530960.08;199.64
12:42:12;872980.72;6530953.89;199.63
12:42:15;872986.67;6530944.33;199.62
12:42:17;872990.16;6530937.64;199.61
12:42:20;872994.85;6530927.51;199.60
12:42:22;872997.59;6530920.57;199.59
12:42:25;873001.19;6530910.66;199.58
12:42:27;873003.80;6530903.89;199.57
12:42:30;873007.88;6530893.72;199.56
12:42:32;873010.55;6530886.99;199.55
12:42:35;873014.72;6530876.73;199.53
12:42:37;873017.12;6530869.80;199.52
12:42:40;873020.86;6530859.84;199.50
12:42:42;873023.66;6530853.27;199.48
12:42:45;873028.00;6530843.02;199.46
12:42:47;873030.73;6530836.18;199.44
12:42:50;873034.69;6530825.79;199.43
12:42:52;873037.50;6530819.11;199.43
12:42:57;873044.37;6530802.75;199.38
12:43:00;873048.13;6530793.35;199.38
12:43:02;873050.53;6530787.18;199.38
12:43:05;873054.04;6530777.93;199.38
12:43:07;873056.26;6530771.68;199.38
12:43:10;873059.47;6530762.40;199.38
12:43:12;873061.46;6530756.29;199.37
12:43:15;873063.94;6530747.44;199.37
12:43:17;873065.96;6530741.54;199.38
12:43:20;873068.62;6530732.54;199.37
12:43:22;873069.77;6530726.72;199.38
12:43:25;873070.98;6530718.23;199.39
12:43:27;873071.66;6530712.97;199.40
12:43:30;873072.74;6530705.88;199.40
12:43:32;873072.85;6530701.52;199.40
12:43:35;873071.88;6530695.80;199.39
12:43:37;873071.38;6530690.89;199.37
12:43:40;873070.82;6530681.96;199.36
12:43:42;873070.51;6530675.77;199.35
12:43:45;873069.83;6530665.98;199.34
12:43:47;873069.76;6530659.47;199.33
12:43:50;873070.86;6530649.46;199.33
12:43:52;873071.77;6530642.52;199.33
12:43:55;873071.56;6530631.88;199.32
12:43:57;873071.03;6530624.98;199.31
12:44:00;873070.65;6530614.36;199.30
12:44:02;873070.58;6530607.33;199.30
12:44:05;873071.09;6530596.81;199.29
12:44:07;873071.10;6530589.94;199.29
12:44:10;873071.61;6530579.66;199.28
12:44:12;873072.03;6530572.74;199.27
12:44:15;873072.72;6530562.31;199.25
12:44:17;873072.99;6530555.12;199.25
12:44:20;873073.72;6530544.40;199.23
12:44:22;873073.91;6530537.34;199.23
12:44:25;873074.00;6530526.75;199.23
12:44:27;873074.02;6530519.83;199.23
12:44:30;873073.63;6530509.53;199.23
12:44:32;873073.76;6530502.88;199.22
12:44:35;873074.81;6530492.70;199.21
12:44:37;873075.64;6530485.88;199.20
12:44:40;873076.68;6530475.36;199.18
12:44:42;873076.82;6530468.34;199.17
12:44:45;873076.12;6530457.89;199.15
12:44:47;873075.82;6530450.78;199.13
12:44:50;873074.69;6530440.30;199.12
12:44:52;873074.02;6530433.36;199.11
12:44:55;873074.09;6530422.73;199.10
12:44:58;873073.74;6530411.95;199.02
12:45:01;873073.69;6530401.42;199.02
12:45:03;873073.80;6530394.19;199.02
12:45:06;873073.78;6530383.63;199.01
12:45:08;873074.15;6530376.44;199.01
12:45:11;873075.06;6530365.57;199.00
12:45:13;873075.43;6530358.24;198.99
12:45:16;873075.35;6530347.28;198.98
12:45:18;873075.47;6530339.87;198.98
12:45:21;873076.24;6530328.36;198.97
12:45:23;873076.98;6530320.58;198.96
12:45:26;873078.87;6530308.52;198.95
12:45:28;873079.99;6530300.33;198.94
12:45:31;873082.05;6530288.08;198.93
12:45:33;873083.75;6530279.83;198.93
12:45:36;873086.36;6530267.82;198.92
12:45:38;873088.91;6530259.98;198.91
12:45:41;873092.51;6530248.11;198.90
12:45:43;873094.59;6530240.16;198.90
12:45:46;873097.73;6530228.58;198.89
12:45:48;873100.61;6530221.12;198.88
12:45:51;873105.64;6530210.58;198.87
12:45:53;873109.32;6530203.77;198.86
12:45:56;873115.07;6530193.80;198.85
12:45:58;873118.80;6530187.53;198.84
12:46:01;873124.22;6530179.28;198.82
12:46:03;873128.10;6530174.04;198.81
12:46:06;873134.60;6530165.51;198.79
12:46:08;873138.75;6530159.47;198.78
12:46:11;873145.00;6530150.45;198.76
12:46:13;873149.26;6530144.37;198.75
12:46:16;873155.55;6530135.35;198.74
12:46:18;873159.58;6530129.00;198.74
12:46:21;873164.38;6530119.53;198.75
12:46:23;873167.41;6530113.12;198.77
12:46:26;873172.05;6530104.20;198.78
12:46:28;873175.08;6530098.69;198.78
12:46:31;873179.12;6530091.02;198.78
12:46:33;873181.37;6530086.30;198.78
12:46:36;873185.60;6530078.52;198.78
12:46:38;873189.14;6530072.49;198.77
12:46:41;873194.74;6530063.53;198.76
12:46:43;873198.70;6530057.72;198.75
12:46:46;873204.39;6530049.40;198.75
12:46:48;873208.20;6530044.14;198.75
12:46:51;873214.44;6530036.77;198.74
12:46:53;873218.74;6530031.65;198.74
12:46:58;873228.40;6530018.20;198.71
12:47:01;873235.77;6530010.51;198.71
12:47:03;873240.11;6530005.12;198.71
12:47:06;873246.30;6529996.95;198.71
12:47:08;873250.50;6529991.69;198.71
12:47:11;873257.24;6529983.68;198.70
12:47:13;873261.12;6529977.98;198.70
12:47:16;873267.13;6529969.82;198.70
12:47:18;873271.36;6529964.24;198.69
12:47:21;873277.66;6529955.80;198.68
12:47:23;873281.46;6529950.10;198.69
12:47:26;873286.40;6529941.46;198.69
12:47:28;873290.14;6529936.02;198.69
12:47:31;873296.50;6529928.02;198.68
12:47:33;873300.50;6529922.42;198.68
12:47:36;873305.21;6529913.63;198.68
12:47:38;873308.48;6529907.95;198.67
12:47:41;873314.79;6529900.47;198.66
12:47:43;873319.54;6529895.50;198.66
12:47:46;873325.58;6529887.22;198.65
12:47:48;873329.76;6529881.68;198.65
12:47:51;873335.66;6529873.10;198.65
12:47:53;873339.50;6529867.33;198.64
12:47:56;873345.39;6529858.47;198.64
12:47:58;873349.01;6529852.28;198.64
12:48:01;873354.22;6529842.98;198.63
12:48:03;873357.79;6529836.71;198.63
12:48:06;873362.33;6529826.86;198.62
12:48:08;873365.11;6529820.28;198.61
12:48:11;873368.87;6529810.20;198.60
12:48:13;873371.05;6529803.38;198.60
12:48:16;873374.24;6529793.16;198.59
12:48:18;873376.82;6529786.41;198.59
12:48:21;873380.34;6529776.13;198.58
12:48:23;873382.23;6529769.30;198.58
12:48:26;873385.10;6529759.38;198.57
12:48:28;873387.45;6529752.77;198.57
12:48:31;873390.49;6529742.74;198.56
12:48:33;873392.50;6529736.11;198.56
12:48:36;873395.96;6529726.31;198.55
12:48:38;873398.55;6529719.77;198.55
12:48:41;873402.06;6529709.80;198.55
12:48:43;873404.04;6529703.01;198.54
12:48:46;873406.73;6529692.83;198.54
12:48:48;873408.67;6529686.08;198.54
12:48:51;873412.01;6529676.18;198.53
12:48:53;873414.65;6529669.58;198.53
12:48:56;873417.82;6529659.22;198.53
12:48:59;873419.90;6529648.82;198.52
12:49:02;873422.34;6529638.70;198.52
12:49:04;873423.91;6529631.90;198.52
12:49:07;873426.12;6529621.64;198.51
12:49:09;873427.19;6529614.90;198.50
12:49:12;873429.21;6529605.04;198.49
12:49:14;873430.88;6529598.28;198.47
12:49:17;873433.12;6529587.61;198.46
12:49:19;873434.76;6529580.48;198.45
12:49:22;873437.50;6529569.76;198.44
12:49:24;873439.21;6529562.52;198.44
12:49:27;873441.74;6529552.09;198.44
12:49:29;873443.83;6529545.22;198.43
12:49:32;873447.20;6529534.92;198.43
12:49:34;873449.72;6529528.45;198.43
12:49:37;873453.72;6529518.86;198.42
12:49:39;873456.25;6529512.53;198.42
12:49:42;873460.06;6529503.01;198.41
12:49:44;873462.17;6529496.57;198.41
12:49:47;873465.23;6529487.24;198.40
12:49:49;873467.64;6529481.08;198.40
12:49:52;873471.21;6529471.80;198.38
12:49:54;873473.28;6529465.58;198.38
12:49:57;873475.84;6529456.27;198.37
12:49:59;873476.48;6529450.06;198.35
12:50:02;873478.03;6529440.93;198.34
12:50:04;873479.17;6529434.49;198.34
12:50:07;873479.06;6529424.88;198.33
12:50:09;873478.45;6529418.55;198.33
12:50:12;873478.30;6529408.70;198.32
12:50:14;873478.82;6529401.66;198.32
12:50:17;873479.51;6529391.05;198.32
12:50:19;873480.40;6529384.06;198.31
12:50:22;873482.02;6529373.42;198.30
12:50:24;873483.47;6529366.44;198.29
12:50:27;873485.99;6529355.50;198.28
12:50:29;873487.07;6529348.25;198.27
12:50:32;873488.67;6529337.68;198.25
12:50:34;873490.25;6529330.59;198.25
12:50:37;873493.44;6529319.95;198.24
12:50:39;873495.30;6529312.76;198.23
12:50:42;873498.14;6529302.18;198.22
12:50:44;873500.43;6529295.23;198.21
12:50:47;873503.31;6529284.27;198.19
12:50:49;873505.01;6529277.00;198.17
12:50:52;873507.49;6529266.07;198.16
12:50:54;873508.92;6529258.86;198.15
12:50:59;873513.42;6529240.78;198.08
12:51:02;873516.67;6529230.45;198.07
12:51:04;873518.99;6529223.52;198.06
12:51:07;873521.89;6529213.62;198.05
12:51:09;873523.96;6529206.89;198.03
12:51:12;873526.95;6529196.77;198.01
12:51:14;873528.82;6529189.97;198.00
12:51:17;873531.21;6529180.17;197.97
12:51:19;873532.61;6529174.18;197.95
12:51:22;873534.05;6529165.75;197.92
12:51:24;873535.50;6529159.65;197.90
12:51:27;873538.19;6529150.54;197.88
12:51:29;873540.10;6529144.38;197.85
12:51:32;873543.18;6529135.44;197.82
12:51:34;873545.50;6529129.56;197.80
12:51:37;873549.12;6529120.86;197.76
12:51:39;873551.72;6529115.17;197.73
12:51:42;873556.16;6529106.63;197.68
12:51:44;873558.40;6529100.62;197.65
12:51:47;873561.01;6529091.52;197.59
12:51:49;873562.49;6529085.13;197.56
12:51:52;873564.40;6529075.37;197.53
12:51:54;873565.63;6529068.87;197.50
12:51:57;873568.06;6529058.93;197.49
12:51:59;873569.60;6529052.50;197.48
12:52:02;873572.19;6529043.13;197.48
12:52:04;873574.13;6529037.19;197.48
12:52:07;873576.38;6529028.65;197.47
12:52:09;873578.23;6529023.03;197.47
12:52:12;873581.66;6529014.76;197.46
12:52:14;873583.01;6529008.99;197.45
12:52:17;873583.70;6529000.85;197.44
12:52:19;873584.30;6528995.30;197.44
12:52:22;873585.57;6528986.81;197.43
12:52:24;873585.97;6528981.23;197.42
12:52:27;873587.11;6528972.54;197.41
12:52:29;873587.78;6528966.70;197.41
12:52:32;873588.43;6528957.21;197.40
12:52:34;873588.26;6528950.98;197.39
12:52:37;873588.41;6528941.16;197.39
12:52:39;873588.64;6528934.60;197.37
12:52:42;873589.44;6528924.71;197.36
12:52:44;873589.93;6528917.94;197.35
12:52:47;873590.40;6528907.49;197.33
12:52:49;873590.79;6528900.33;197.32
12:52:52;873590.81;6528889.42;197.30
12:52:54;873591.00;6528882.35;197.30
12:52:57;873591.76;6528871.66;197.29
12:53:00;873592.87;6528861.00;197.25
12:53:03;873593.35;6528850.22;197.25
12:53:05;873593.14;6528843.31;197.24
12:53:08;873594.05;6528832.82;197.23
12:53:11;873595.17;6528822.02;197.22
12:53:13;873595.19;6528814.89;197.21
12:53:15;873594.21;6528808.47;197.20
12:53:18;873592.91;6528798.75;197.19
12:53:20;873592.47;6528791.53;197.18
12:53:23;873591.57;6528780.78;197.18
12:53:25;873590.55;6528773.64;197.18
12:53:28;873588.13;6528763.54;197.17
12:53:30;873586.71;6528756.57;197.16
12:53:33;873584.47;6528746.01;197.15
12:53:35;873582.80;6528738.91;197.15
12:53:38;873580.01;6528728.31;197.13
12:53:40;873578.20;6528721.12;197.12
12:53:43;873575.64;6528710.22;197.10
12:53:45;873573.81;6528703.18;197.10
12:53:48;873571.50;6528692.42;197.08
12:53:50;873569.89;6528685.07;197.07
12:53:53;873566.20;6528674.84;197.06
12:53:55;873563.66;6528668.22;197.05
12:53:58;873559.80;6528657.98;197.04
12:54:00;873556.84;6528651.30;197.03
12:54:03;873552.41;6528641.22;197.02
12:54:05;873549.41;6528634.58;197.02
12:54:08;873544.29;6528625.34;197.01
12:54:10;873540.68;6528619.27;197.01
12:54:13;873535.37;6528609.88;197.00
12:54:15;873531.69;6528603.68;197.00
12:54:18;873526.57;6528594.32;196.99
12:54:20;873523.07;6528587.92;196.99
12:54:23;873516.84;6528579.50;196.99
12:54:25;873513.21;6528573.85;196.98
12:54:28;873507.24;6528565.31;196.98
12:54:30;873503.07;6528559.84;196.98
12:54:33;873497.04;6528551.59;196.97
12:54:35;873493.40;6528545.87;196.97
12:54:38;873487.42;6528537.49;196.96
12:54:40;873483.11;6528532.41;196.96
12:54:43;873477.87;6528524.58;196.95
12:54:45;873475.09;6528518.75;196.94
12:54:48;873470.08;6528510.05;196.92
12:54:50;873466.05;6528504.87;196.90
12:54:53;873459.74;6528496.24;196.89
12:54:55;873454.27;6528491.17;196.88
12:55:00;873439.58;6528479.64;196.78
12:55:03;873430.67;6528472.92;196.77
12:55:05;873424.51;6528468.37;196.77
12:55:08;873414.97;6528462.08;196.76
12:55:10;873408.74;6528457.95;196.75
12:55:13;873399.35;6528452.28;196.73
12:55:15;873393.10;6528448.54;196.71
12:55:18;873383.51;6528442.73;196.67
12:55:20;873377.03;6528438.63;196.64
12:55:23;873366.93;6528432.16;196.61
12:55:25;873360.00;6528427.43;196.58
12:55:28;873349.08;6528420.91;196.54
12:55:30;873341.65;6528416.88;196.52
12:55:33;873330.43;6528410.38;196.50
12:55:35;873322.50;6528406.21;196.49
12:55:38;873310.18;6528401.51;196.46
12:55:40;873301.97;6528398.67;196.45
12:55:43;873289.42;6528394.21;196.42
12:55:45;873280.72;6528392.04;196.41
12:55:48;873268.02;6528389.37;196.40
12:55:50;873259.70;6528387.08;196.38
12:55:53;873247.12;6528383.42;196.36
12:55:55;873238.59;6528381.52;196.34
12:55:58;873225.89;6528378.85;196.33
12:56:00;873217.50;6528377.33;196.30
12:56:03;873204.75;6528374.40;196.27
12:56:05;873196.02;6528372.80;196.25
12:56:08;873183.10;6528369.81;196.22
12:56:10;873175.11;6528368.23;196.19
12:56:13;873163.77;6528366.28;196.16
12:56:15;873156.54;6528364.48;196.15
12:56:18;873146.38;6528361.54;196.11
12:56:20;873139.81;6528359.87;196.09
12:56:23;873131.50;6528357.41;196.06
12:56:25;873126.46;6528354.85;196.04
12:56:28;873117.96;6528350.94;196.00
12:56:30;873112.20;6528349.06;195.97
12:56:33;873103.40;6528346.13;195.93
12:56:35;873098.12;6528344.75;195.90
12:56:38;873090.23;6528342.36;195.86
12:56:40;873084.83;6528340.67;195.83
12:56:43;873076.46;6528336.45;195.78
12:56:45;873070.70;6528332.61;195.75
12:56:48;873061.72;6528326.62;195.73
12:56:50;873055.93;6528322.38;195.70
12:56:53;873048.29;6528314.70;195.68
12:56:55;873043.97;6528309.03;195.67
12:57:00;873035.18;6528294.02;195.58
12:57:03;873031.86;6528284.60;195.59
12:57:05;873030.23;6528278.17;195.58
12:57:08;873028.47;6528269.05;195.58
12:57:10;873028.49;6528262.74;195.58
12:57:13;873029.48;6528252.59;195.58
12:57:15;873030.04;6528245.80;195.57
12:57:18;873031.08;6528235.67;195.57
12:57:20;873032.39;6528228.71;195.57
12:57:23;873034.83;6528218.38;195.56
12:57:25;873037.55;6528212.14;195.55
12:57:28;873042.78;6528202.51;195.56
12:57:30;873045.96;6528195.84;195.55
12:57:33;873050.37;6528186.33;195.54
12:57:35;873054.13;6528180.68;195.54
12:57:38;873060.03;6528171.25;195.54
12:57:40;873062.68;6528164.85;195.53
12:57:43;873067.72;6528155.69;195.53
12:57:45;873071.93;6528149.72;195.52
12:57:48;873078.68;6528140.64;195.51
12:57:50;873083.17;6528135.04;195.51
12:57:53;873090.70;6528126.74;195.49
12:57:55;873095.30;6528120.68;195.48
12:57:58;873102.10;6528111.97;195.47
12:58:00;873107.15;6528106.18;195.46
12:58:03;873115.09;6528097.86;195.44
12:58:05;873121.08;6528092.77;195.43
12:58:08;873130.06;6528085.03;195.42
12:58:10;873135.97;6528079.81;195.41
12:58:13;873145.11;6528072.27;195.40
12:58:15;873151.14;6528067.21;195.39
12:58:18;873160.32;6528060.01;195.37
12:58:20;873166.60;6528055.74;195.36
12:58:23;873176.47;6528049.94;195.35
12:58:25;873183.33;6528046.29;195.35
12:58:28;873193.54;6528041.07;195.34
12:58:30;873200.47;6528038.19;195.33
12:58:33;873211.16;6528035.05;195.31
12:58:35;873218.60;6528033.41;195.28
12:58:38;873229.78;6528030.43;195.24
12:58:40;873237.40;6528028.68;195.21
12:58:43;873249.97;6528026.39;195.15
12:58:45;873258.87;6528024.28;195.11
12:58:48;873271.91;6528020.40;195.07
12:58:50;873280.31;6528017.38;195.05
12:58:53;873292.75;6528012.07;195.02
12:58:55;873300.55;6528007.56;195.01
12:58:58;873311.14;6527999.10;195.00
12:59:01;873319.04;6527989.71;194.93
12:59:04;873328.20;6527980.62;194.93
12:59:06;873334.32;6527974.54;194.93
12:59:09;873342.30;6527965.21;194.92
12:59:11;873347.48;6527959.53;194.91
12:59:14;873354.87;6527951.13;194.91
12:59:16;873360.12;6527945.04;194.90
12:59:19;873367.74;6527935.98;194.90
12:59:21;873373.12;6527930.24;194.89
12:59:24;873381.46;6527921.65;194.88
12:59:26;873386.69;6527915.66;194.87
12:59:29;873394.30;6527906.81;194.86
12:59:31;873399.24;6527901.15;194.86
12:59:34;873406.95;6527892.67;194.84
12:59:36;873412.26;6527886.96;194.83
12:59:39;873420.32;6527878.43;194.84
12:59:41;873425.47;6527872.62;194.83
12:59:44;873433.57;6527864.36;194.82
12:59:46;873439.41;6527858.72;194.82
12:59:49;873446.46;6527849.64;194.81
12:59:51;873451.13;6527843.46;194.80
12:59:54;873457.30;6527834.09;194.78
12:59:56;873461.91;6527827.99;194.77
12:59:59;873468.26;6527818.51;194.76
13:00:01;873472.82;6527812.29;194.76
13:00:04;873479.64;6527802.92;194.75
13:00:06;873484.43;6527796.80;194.74
13:00:09;873491.25;6527787.09;194.72
13:00:11;873495.70;6527780.68;194.71
13:00:14;873503.53;6527771.48;194.68
13:00:16;873508.55;6527764.94;194.66
13:00:19;873515.67;6527754.82;194.62
13:00:21;873520.69;6527748.28;194.59
13:00:24;873528.24;6527737.88;194.55
13:00:26;873532.79;6527730.39;194.52
13:00:29;873539.90;6527719.40;194.49
13:00:31;873545.12;6527712.18;194.48
13:00:34;873552.50;6527701.10;194.46
13:00:36;873556.96;6527693.81;194.44
13:00:39;873563.15;6527683.31;194.44
13:00:41;873567.68;6527676.60;194.44
13:00:44;873575.18;6527666.82;194.43
13:00:46;873580.15;6527660.65;194.42
13:00:49;873588.36;6527651.33;194.42
13:00:51;873593.04;6527644.88;194.42
13:00:54;873600.69;6527635.72;194.42
13:00:56;873605.97;6527629.88;194.41
13:01:01;873620.28;6527617.46;194.37
13:01:04;873628.69;6527609.63;194.36
13:01:06;873634.19;6527604.35;194.36
13:01:09;873641.30;6527595.45;194.36
13:01:11;873645.06;6527589.24;194.35
13:01:14;873651.45;6527580.59;194.35
13:01:16;873655.94;6527574.60;194.35
13:01:19;873662.60;6527565.72;194.35
13:01:21;873666.54;6527559.82;194.35
13:01:24;873673.11;6527551.54;194.35
13:01:26;873677.27;6527545.75;194.35
13:01:29;873681.46;6527536.53;194.35
13:01:31;873684.08;6527530.56;194.35
13:01:34;873687.76;6527521.28;194.34
13:01:36;873690.63;6527515.35;194.34
13:01:39;873695.23;6527506.20;194.34
13:01:41;873698.03;6527499.99;194.33
13:01:44;873701.83;6527490.53;194.33
13:01:46;873704.46;6527484.12;194.33
13:01:49;873708.44;6527474.12;194.33
13:01:51;873710.62;6527467.58;194.33
13:01:54;873714.25;6527457.76;194.32
13:01:56;873716.60;6527451.25;194.32
13:01:59;873720.68;6527441.74;194.32
13:02:01;873723.22;6527435.26;194.31
13:02:04;873725.99;6527425.27;194.31
13:02:06;873727.86;6527418.41;194.30
13:02:09;873730.38;6527408.35;194.29
13:02:11;873732.50;6527401.74;194.29
13:02:14;873736.21;6527391.33;194.29
13:02:16;873737.99;6527384.23;194.28
13:02:19;873740.60;6527373.25;194.27
13:02:21;873741.67;6527365.84;194.26
13:02:24;873742.39;6527354.97;194.25
13:02:26;873743.10;6527347.57;194.25
13:02:29;873742.92;6527336.62;194.23
13:02:31;873742.88;6527329.22;194.23
13:02:34;873742.40;6527318.14;194.22
13:02:36;873741.42;6527310.92;194.21
13:02:39;873739.64;6527300.12;194.20
13:02:41;873738.11;6527292.80;194.20
13:02:44;873734.82;6527282.22;194.19
13:02:46;873732.70;6527275.21;194.19
13:02:49;873729.47;6527264.35;194.18
13:02:51;873726.63;6527257.54;194.17
13:02:54;873721.69;6527247.66;194.17
13:02:56;873718.08;6527241.22;194.17
13:02:59;873712.72;6527231.52;194.16
13:03:02;873706.86;6527221.74;194.12
13:03:05;873700.24;6527212.77;194.12
13:03:07;873695.67;6527207.12;194.11
13:03:10;873689.52;6527198.52;194.10
13:03:12;873684.81;6527192.88;194.08
13:03:15;873676.52;6527185.89;194.06
13:03:17;873670.71;6527180.98;194.05
13:03:20;873662.24;6527172.94;194.02
13:03:22;873656.46;6527167.41;194.01
13:03:25;873646.79;6527159.52;194.00
13:03:27;873639.87;6527155.06;193.98
13:03:30;873630.30;6527146.72;193.97
13:03:32;873623.50;6527141.35;193.96
13:03:35;873612.90;6527134.49;193.95
13:03:37;873606.14;6527129.86;193.95
13:03:40;873596.81;6527121.68;193.94
13:03:42;873590.23;6527116.70;193.94
13:03:45;873580.15;6527110.42;193.94
13:03:47;873573.46;6527106.97;193.94
13:03:50;873563.69;6527101.90;193.94
13:03:52;873557.61;6527097.53;193.93
13:03:55;873548.10;6527091.31;193.92
13:03:57;873541.70;6527087.08;193.92
13:04:00;873531.72;6527081.72;193.91
13:04:02;873525.00;6527078.39;193.91
13:04:05;873514.98;6527073.73;193.90
13:04:07;873508.68;6527070.09;193.89
13:04:10;873499.75;6527063.50;193.88
