Km_a0         Km_a1         Km_a2         Km_a3         Km_a4         Km_a5         Km_a6         Km_a7         Km_a8         Km_a9         Km_a10        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.293793E+02  0.579770E+01 -0.301332E+01  0.774121E+01  0.145691E+02  0.695988E+01 -0.646023E+01 -0.765460E+00 -0.365176E+01 -0.256594E+02 -0.642591E+01  0.326441E-03  0.196746E-01  0.188647E-02  0.363691E-02  0.211483E-01  0.291984E+03
  0.293793E+02  0.579770E+01 -0.246570E+01  0.774121E+01  0.145691E+02  0.622581E+01 -0.342872E+01 -0.765460E+00 -0.365176E+01 -0.256594E+02 -0.642591E+01  0.157947E-02  0.192964E-01  0.210566E-02  0.469824E-02  0.213759E-01  0.292870E+03
  0.291305E+02  0.579770E+01 -0.246570E+01  0.728932E+01  0.145691E+02  0.622581E+01 -0.342872E+01 -0.765460E+00 -0.458772E+01 -0.293305E+02 -0.196840E+01  0.136150E-02  0.212413E-01  0.210566E-02  0.547639E-02  0.220901E-01  0.289193E+03
  0.291305E+02  0.579770E+01 -0.143058E+01  0.728932E+01  0.145691E+02  0.622581E+01 -0.342872E+01 -0.765460E+00 -0.458772E+01 -0.280081E+02 -0.196840E+01  0.150201E-02  0.199104E-01  0.165418E-02  0.626319E-02  0.243714E-01  0.290941E+03
  0.291305E+02  0.579770E+01 -0.143058E+01  0.728932E+01  0.145691E+02  0.622581E+01 -0.342872E+01 -0.765460E+00 -0.458772E+01 -0.280081E+02 -0.196840E+01  0.263641E-02  0.205036E-01  0.270016E-02  0.854795E-02  0.235318E-01  0.290523E+03
  0.296935E+02  0.579770E+01 -0.143058E+01  0.728932E+01  0.145691E+02  0.622581E+01 -0.342872E+01 -0.765460E+00 -0.458772E+01 -0.341957E+02 -0.397955E+01  0.269803E-02  0.203599E-01  0.307301E-02  0.103033E-01  0.237923E-01  0.288928E+03
  0.296935E+02  0.637737E+01 -0.143058E+01  0.728932E+01  0.145691E+02  0.622581E+01 -0.342872E+01  0.116767E+01 -0.458772E+01 -0.341957E+02 -0.281808E+01  0.318892E-02  0.204902E-01  0.314188E-02  0.113720E-01  0.235628E-01  0.288298E+03
  0.296935E+02  0.637737E+01 -0.143058E+01  0.728932E+01  0.145691E+02  0.622581E+01 -0.342872E+01  0.116767E+01 -0.458772E+01 -0.301861E+02 -0.281808E+01  0.258533E-02  0.208452E-01  0.451674E-02  0.119603E-01  0.239432E-01  0.289773E+03
  0.296935E+02  0.637737E+01 -0.143058E+01  0.728932E+01  0.145691E+02  0.622581E+01 -0.402057E+01  0.116767E+01 -0.458772E+01 -0.301861E+02 -0.281808E+01  0.190287E-02  0.199845E-01  0.448481E-02  0.128259E-01  0.229786E-01  0.289573E+03
  0.296935E+02  0.631475E+01 -0.143058E+01  0.728932E+01  0.145691E+02  0.802583E+01 -0.402057E+01  0.116767E+01 -0.458772E+01 -0.286495E+02 -0.281808E+01  0.302442E-02  0.183508E-01  0.304462E-02  0.125077E-01  0.226402E-01  0.290705E+03
  0.303865E+02  0.631475E+01 -0.143058E+01  0.728932E+01  0.145691E+02  0.802583E+01 -0.717311E+00 -0.198526E+01 -0.458772E+01 -0.286495E+02 -0.281808E+01  0.305292E-02  0.165733E-01  0.432556E-02  0.126312E-01  0.235067E-01  0.292875E+03
  0.303865E+02  0.631475E+01 -0.143058E+01  0.728932E+01  0.145691E+02  0.806353E+01 -0.717311E+00 -0.198526E+01 -0.593417E+01 -0.286495E+02 -0.281808E+01  0.305564E-02  0.170275E-01  0.372825E-02  0.107201E-01  0.220483E-01  0.294698E+03
  0.301598E+02  0.631475E+01 -0.143058E+01  0.657848E+01  0.145691E+02  0.996835E+01 -0.717311E+00 -0.198526E+01 -0.593417E+01 -0.284507E+02 -0.453128E+01  0.189122E-02  0.194195E-01  0.455185E-02  0.109922E-01  0.230736E-01  0.293806E+03
  0.301598E+02  0.631475E+01 -0.143058E+01  0.687692E+01  0.145691E+02  0.996835E+01 -0.717311E+00 -0.146482E+01 -0.371964E+01 -0.284507E+02 -0.453128E+01  0.118513E-02  0.187161E-01  0.300634E-02  0.105162E-01  0.229393E-01  0.292583E+03
  0.301598E+02  0.631475E+01 -0.143058E+01  0.687692E+01  0.165453E+02  0.925664E+01 -0.717311E+00 -0.146482E+01 -0.371964E+01 -0.251455E+02 -0.462442E+01  0.131687E-02  0.216177E-01  0.294027E-02  0.919557E-02  0.204277E-01  0.292742E+03
  0.301598E+02  0.631475E+01 -0.143058E+01  0.687692E+01  0.170497E+02  0.925664E+01  0.162445E+01 -0.146482E+01 -0.666691E+01 -0.257554E+02 -0.462442E+01  0.130897E-02  0.211162E-01  0.493454E-02  0.730091E-02  0.210740E-01  0.291184E+03
  0.306577E+02  0.631475E+01 -0.346853E+01  0.859119E+01  0.143964E+02  0.925664E+01  0.162445E+01 -0.399004E+01 -0.666691E+01 -0.257554E+02 -0.462442E+01  0.140912E-02  0.191804E-01  0.762592E-02  0.766398E-02  0.217419E-01  0.291946E+03
  0.306577E+02  0.631475E+01 -0.346853E+01  0.630272E+01  0.143964E+02  0.925664E+01  0.162445E+01 -0.682719E+01 -0.666691E+01 -0.257554E+02 -0.462442E+01  0.205910E-02  0.191307E-01  0.760987E-02  0.800509E-02  0.218001E-01  0.292279E+03
  0.306577E+02  0.631475E+01 -0.346853E+01  0.630272E+01  0.143964E+02  0.925664E+01 -0.293138E+01 -0.682719E+01 -0.666691E+01 -0.240377E+02 -0.779690E+01  0.296772E-02  0.187473E-01  0.100725E-01  0.807237E-02  0.212089E-01  0.290820E+03
  0.306577E+02  0.631475E+01 -0.346853E+01  0.654584E+01  0.143964E+02  0.953521E+01 -0.293138E+01 -0.682719E+01 -0.666691E+01 -0.240377E+02 -0.779690E+01  0.242751E-02  0.184633E-01  0.991071E-02  0.958141E-02  0.219361E-01  0.291260E+03
  0.306577E+02  0.631475E+01 -0.346853E+01  0.654584E+01  0.143964E+02  0.953521E+01 -0.293138E+01 -0.682719E+01 -0.666691E+01 -0.240377E+02 -0.168852E+01  0.298064E-02  0.177279E-01  0.107969E-01  0.946814E-02  0.204106E-01  0.291159E+03
  0.307688E+02  0.699607E+01 -0.346853E+01  0.654584E+01  0.143964E+02  0.999412E+01 -0.293138E+01 -0.682719E+01 -0.799666E+01 -0.240377E+02 -0.688964E+01  0.197388E-02  0.190423E-01  0.118643E-01  0.956742E-02  0.217528E-01  0.292387E+03
  0.307688E+02  0.699607E+01 -0.346853E+01  0.654584E+01  0.143964E+02  0.100958E+02 -0.293138E+01 -0.682719E+01 -0.799666E+01 -0.240377E+02 -0.485174E+01  0.133105E-02  0.206525E-01  0.120604E-01  0.948247E-02  0.208574E-01  0.293020E+03
  0.307688E+02  0.699607E+01 -0.279674E+01  0.654584E+01  0.143964E+02  0.100958E+02 -0.293138E+01 -0.682719E+01 -0.799666E+01 -0.256142E+02 -0.485174E+01  0.129260E-02  0.210056E-01  0.121994E-01  0.103516E-01  0.202843E-01  0.293358E+03
  0.307688E+02  0.699607E+01 -0.279674E+01  0.654584E+01  0.143964E+02  0.100958E+02 -0.293138E+01 -0.682719E+01 -0.799666E+01 -0.256142E+02 -0.524396E+01  0.284713E-02  0.213091E-01  0.116530E-01  0.964510E-02  0.205668E-01  0.293240E+03
  0.307688E+02  0.699607E+01 -0.279674E+01  0.654584E+01  0.143964E+02  0.100958E+02 -0.473697E+00 -0.682719E+01 -0.799666E+01 -0.249930E+02 -0.524396E+01  0.284713E-02  0.206368E-01  0.126625E-01  0.100073E-01  0.207193E-01  0.293758E+03
  0.307688E+02  0.699607E+01 -0.279674E+01  0.654584E+01  0.143964E+02  0.100958E+02 -0.473697E+00 -0.599499E+01 -0.799666E+01 -0.260954E+02 -0.474011E+01  0.366790E-02  0.211615E-01  0.133243E-01  0.911352E-02  0.207692E-01  0.294041E+03
  0.307688E+02  0.699607E+01 -0.222127E+01  0.654584E+01  0.143964E+02  0.100958E+02 -0.473697E+00 -0.599499E+01 -0.799666E+01 -0.260954E+02 -0.528003E+01  0.481946E-02  0.233443E-01  0.135108E-01  0.957118E-02  0.200666E-01  0.293616E+03
  0.307688E+02  0.699607E+01 -0.222127E+01  0.654584E+01  0.143964E+02  0.103201E+02  0.147959E+00 -0.599499E+01 -0.799666E+01 -0.283337E+02 -0.528003E+01  0.481946E-02  0.240347E-01  0.980620E-02  0.942478E-02  0.205460E-01  0.293684E+03
  0.307688E+02  0.699607E+01 -0.222127E+01  0.654584E+01  0.143964E+02  0.103201E+02  0.147959E+00 -0.599499E+01 -0.799666E+01 -0.245993E+02 -0.454699E+01  0.360411E-02  0.237839E-01  0.102448E-01  0.842685E-02  0.207896E-01  0.293801E+03
  0.307688E+02  0.699607E+01 -0.222127E+01  0.654584E+01  0.143964E+02  0.103201E+02  0.147959E+00 -0.826073E+01 -0.799666E+01 -0.245993E+02 -0.454699E+01  0.410571E-02  0.239483E-01  0.888074E-02  0.808814E-02  0.217014E-01  0.293079E+03
  0.307688E+02  0.699607E+01 -0.222127E+01  0.654584E+01  0.143964E+02  0.103201E+02  0.147959E+00 -0.826073E+01 -0.799666E+01 -0.245993E+02  0.203836E+00  0.390696E-02  0.226761E-01  0.101473E-01  0.791199E-02  0.214664E-01  0.289291E+03
  0.320861E+02  0.699607E+01 -0.222127E+01  0.654584E+01  0.143964E+02  0.103201E+02  0.147959E+00 -0.826073E+01 -0.100771E+02 -0.261797E+02 -0.394804E+01  0.486276E-02  0.237015E-01  0.945115E-02  0.696897E-02  0.200246E-01  0.290965E+03
  0.320861E+02  0.699607E+01 -0.363807E+01  0.651700E+01  0.143964E+02  0.120921E+02  0.147959E+00 -0.501666E+01 -0.100771E+02 -0.288651E+02 -0.277902E+01  0.531937E-02  0.245210E-01  0.960873E-02  0.100852E-01  0.210185E-01  0.292054E+03
  0.320861E+02  0.699607E+01 -0.363807E+01  0.640591E+01  0.143964E+02  0.120921E+02  0.228375E+01 -0.365875E+01 -0.100771E+02 -0.288651E+02 -0.277902E+01  0.496410E-02  0.260852E-01  0.915837E-02  0.797212E-02  0.202520E-01  0.290728E+03
  0.320861E+02  0.655923E+01 -0.280800E+01  0.726852E+01  0.143142E+02  0.120921E+02  0.228375E+01 -0.365875E+01 -0.100771E+02 -0.288651E+02 -0.277902E+01  0.496410E-02  0.266048E-01  0.966040E-02  0.642807E-02  0.182012E-01  0.290806E+03
  0.320861E+02  0.655923E+01 -0.280800E+01  0.726852E+01  0.141895E+02  0.120921E+02 -0.608202E+00 -0.425807E+01 -0.100771E+02 -0.288651E+02 -0.166802E+01  0.509213E-02  0.258433E-01  0.836515E-02  0.591223E-02  0.214464E-01  0.291260E+03
  0.320861E+02  0.655923E+01 -0.245853E+01  0.569703E+01  0.141895E+02  0.120921E+02  0.284845E+01 -0.425807E+01 -0.100771E+02 -0.288651E+02  0.924258E+00  0.611467E-02  0.248917E-01  0.717970E-02  0.506633E-02  0.198628E-01  0.291571E+03
  0.320861E+02  0.655923E+01 -0.245853E+01  0.569703E+01  0.141895E+02  0.120921E+02 -0.617232E+00 -0.425807E+01 -0.857647E+01 -0.288651E+02  0.924258E+00  0.642897E-02  0.249452E-01  0.871650E-02  0.584625E-02  0.184581E-01  0.289791E+03
  0.310648E+02  0.655923E+01 -0.245853E+01  0.577808E+01  0.141895E+02  0.101492E+02 -0.617232E+00 -0.425807E+01 -0.857647E+01 -0.288651E+02  0.924258E+00  0.642897E-02  0.236598E-01  0.109779E-01  0.608996E-02  0.165823E-01  0.293034E+03
  0.310452E+02  0.655923E+01 -0.242964E+01  0.577808E+01  0.141895E+02  0.101492E+02 -0.617232E+00 -0.425807E+01 -0.857647E+01 -0.288651E+02  0.924258E+00  0.740437E-02  0.241665E-01  0.102405E-01  0.638317E-02  0.152525E-01  0.292804E+03
  0.310452E+02  0.655923E+01 -0.242964E+01  0.577808E+01  0.141895E+02  0.101492E+02  0.154610E+01 -0.153042E+01 -0.857647E+01 -0.286288E+02  0.924258E+00  0.723775E-02  0.246009E-01  0.960777E-02  0.789363E-02  0.154948E-01  0.292302E+03
  0.310452E+02  0.655923E+01 -0.242964E+01  0.577808E+01  0.141895E+02  0.101492E+02  0.154610E+01 -0.446919E+01 -0.858073E+01 -0.286288E+02 -0.318544E+01  0.847408E-02  0.236553E-01  0.914777E-02  0.733722E-02  0.158539E-01  0.292838E+03
  0.310452E+02  0.655923E+01 -0.242964E+01  0.577808E+01  0.141895E+02  0.101492E+02  0.154610E+01 -0.446919E+01 -0.858073E+01 -0.286288E+02 -0.475294E+01  0.847408E-02  0.230405E-01  0.914777E-02  0.737998E-02  0.158539E-01  0.291838E+03
  0.312900E+02  0.655923E+01 -0.294795E+01  0.561987E+01  0.165097E+02  0.101492E+02  0.154610E+01 -0.446919E+01 -0.817319E+01 -0.298812E+02  0.430170E-01  0.847408E-02  0.242303E-01  0.107796E-01  0.792812E-02  0.180916E-01  0.290949E+03
  0.312900E+02  0.655923E+01 -0.294795E+01  0.561987E+01  0.165097E+02  0.911150E+01 -0.862015E-01 -0.145468E+01 -0.817319E+01 -0.315164E+02  0.180603E+01  0.638788E-02  0.241562E-01  0.103861E-01  0.801159E-02  0.169492E-01  0.292765E+03
  0.312900E+02  0.655923E+01 -0.294795E+01  0.561987E+01  0.165097E+02  0.911150E+01 -0.132472E+01 -0.801550E+00 -0.817319E+01 -0.315164E+02  0.139026E+01  0.736314E-02  0.235268E-01  0.100083E-01  0.747169E-02  0.150847E-01  0.292315E+03
  0.312900E+02  0.655923E+01 -0.271706E+01  0.561987E+01  0.170864E+02  0.911150E+01 -0.132472E+01 -0.801550E+00 -0.573749E+01 -0.315164E+02  0.139026E+01  0.606980E-02  0.245877E-01  0.104428E-01  0.681489E-02  0.138552E-01  0.292044E+03
  0.312900E+02  0.655923E+01 -0.271706E+01  0.670654E+01  0.170864E+02  0.700033E+01 -0.132472E+01 -0.801550E+00 -0.573749E+01 -0.315164E+02  0.139026E+01  0.592653E-02  0.239950E-01  0.876599E-02  0.684963E-02  0.139467E-01  0.292419E+03
  0.312900E+02  0.655923E+01 -0.235743E+01  0.667770E+01  0.170864E+02  0.700033E+01  0.299165E+01 -0.801550E+00 -0.573749E+01 -0.315164E+02  0.139026E+01  0.718018E-02  0.255301E-01  0.913852E-02  0.683070E-02  0.140513E-01  0.290849E+03
  0.312900E+02  0.655923E+01 -0.235743E+01  0.667770E+01  0.188391E+02  0.700033E+01  0.299165E+01 -0.117541E+01 -0.573749E+01 -0.301748E+02  0.139026E+01  0.718018E-02  0.269895E-01  0.104407E-01  0.862011E-02  0.133159E-01  0.291815E+03
  0.312900E+02  0.679556E+01 -0.276642E+01  0.667770E+01  0.188391E+02  0.914208E+01  0.307588E+01 -0.233482E+01 -0.573749E+01 -0.302203E+02  0.139026E+01  0.718018E-02  0.262499E-01  0.102422E-01  0.863899E-02  0.143652E-01  0.290421E+03
  0.312900E+02  0.679556E+01  0.212243E+01  0.667770E+01  0.188391E+02  0.914208E+01  0.240415E+01 -0.269600E+01 -0.744627E+01 -0.302203E+02  0.139026E+01  0.682511E-02  0.271973E-01  0.116513E-01  0.112085E-01  0.161350E-01  0.284692E+03
  0.312900E+02  0.679556E+01 -0.371638E-01  0.667770E+01  0.188391E+02  0.603513E+01  0.472697E+01 -0.297197E+01 -0.744627E+01 -0.302203E+02  0.159278E+00  0.787109E-02  0.245733E-01  0.124663E-01  0.888840E-02  0.176474E-01  0.290519E+03
  0.312900E+02  0.743246E+01 -0.371638E-01  0.667770E+01  0.188391E+02  0.748880E+01  0.329401E+01 -0.297197E+01 -0.671680E+01 -0.302203E+02 -0.135238E+00  0.469270E-02  0.251398E-01  0.138093E-01  0.101226E-01  0.164686E-01  0.292781E+03
  0.312900E+02  0.739615E+01 -0.371638E-01  0.721776E+01  0.188391E+02  0.748880E+01  0.329401E+01 -0.472505E+01 -0.775723E+01 -0.275925E+02 -0.155122E+01  0.379287E-02  0.264740E-01  0.140335E-01  0.835007E-02  0.181933E-01  0.292135E+03
  0.315525E+02  0.625802E+01 -0.371638E-01  0.721776E+01  0.188391E+02  0.748880E+01  0.522297E+01 -0.472505E+01 -0.775723E+01 -0.271175E+02 -0.155122E+01  0.379287E-02  0.266626E-01  0.141913E-01  0.835007E-02  0.173994E-01  0.288220E+03
  0.315525E+02  0.625802E+01 -0.177526E+01  0.751633E+01  0.188391E+02  0.748880E+01  0.358164E+00 -0.472505E+01 -0.775723E+01 -0.271175E+02 -0.155122E+01  0.237970E-02  0.266626E-01  0.155914E-01  0.837822E-02  0.172978E-01  0.289126E+03
  0.315525E+02  0.625802E+01 -0.177526E+01  0.732846E+01  0.188391E+02  0.748880E+01  0.358164E+00 -0.232320E+01 -0.775723E+01 -0.254778E+02 -0.118212E+01  0.101239E-02  0.254857E-01  0.129051E-01  0.104638E-01  0.185390E-01  0.288174E+03
  0.315525E+02  0.625802E+01 -0.177526E+01  0.732846E+01  0.188391E+02  0.688930E+01  0.588047E+00 -0.232320E+01 -0.775723E+01 -0.278785E+02 -0.381945E+00  0.101239E-02  0.262656E-01  0.134394E-01  0.115149E-01  0.166610E-01  0.290590E+03
  0.315525E+02  0.625802E+01 -0.177526E+01  0.732846E+01  0.188391E+02  0.688930E+01  0.588047E+00 -0.232320E+01 -0.445656E+01 -0.357231E+02 -0.381945E+00  0.182301E-02  0.268382E-01  0.128331E-01  0.131288E-01  0.155106E-01  0.290846E+03
  0.315525E+02  0.626404E+01 -0.177526E+01  0.732846E+01  0.188391E+02  0.688930E+01 -0.168277E+01 -0.232320E+01 -0.361949E+01 -0.357231E+02 -0.381945E+00  0.991901E-03  0.261288E-01  0.118124E-01  0.143656E-01  0.165255E-01  0.291038E+03
  0.315525E+02  0.626404E+01 -0.177526E+01  0.682471E+01  0.188391E+02  0.688930E+01  0.153499E+01 -0.232320E+01 -0.361949E+01 -0.357231E+02 -0.381945E+00  0.439919E-02  0.247861E-01  0.137619E-01  0.148937E-01  0.185077E-01  0.289385E+03
  0.315525E+02  0.637731E+01 -0.177526E+01  0.682471E+01  0.188391E+02  0.688930E+01 -0.391191E+01 -0.232320E+01 -0.361949E+01 -0.357231E+02 -0.381945E+00  0.467278E-02  0.258648E-01  0.146701E-01  0.149229E-01  0.195374E-01  0.289227E+03
  0.315525E+02  0.637731E+01 -0.177767E+01  0.682471E+01  0.188391E+02  0.672874E+01 -0.391191E+01 -0.166225E+01 -0.361949E+01 -0.357231E+02 -0.493220E+00  0.574335E-02  0.266662E-01  0.155733E-01  0.143882E-01  0.193198E-01  0.289020E+03
  0.315525E+02  0.637731E+01 -0.177767E+01  0.682471E+01  0.188391E+02  0.672874E+01 -0.391191E+01 -0.166225E+01 -0.443956E+01 -0.357231E+02 -0.181159E+01  0.508933E-02  0.258931E-01  0.164918E-01  0.127693E-01  0.178075E-01  0.290560E+03
  0.315525E+02  0.637731E+01 -0.177767E+01  0.682471E+01  0.188391E+02  0.672874E+01 -0.391191E+01 -0.166225E+01 -0.443956E+01 -0.357231E+02 -0.220713E+01  0.543527E-02  0.257255E-01  0.142187E-01  0.150676E-01  0.161700E-01  0.290766E+03
  0.315525E+02  0.637731E+01 -0.177767E+01  0.685025E+01  0.188391E+02  0.672874E+01 -0.160875E+01 -0.166225E+01 -0.742837E+01 -0.314949E+02 -0.220713E+01  0.662258E-02  0.257568E-01  0.167050E-01  0.137056E-01  0.134809E-01  0.290707E+03
  0.315354E+02  0.637731E+01 -0.177767E+01  0.897900E+01  0.171376E+02  0.520496E+01 -0.235861E+00 -0.166225E+01 -0.742837E+01 -0.314949E+02 -0.224794E+01  0.718633E-02  0.259165E-01  0.165052E-01  0.151514E-01  0.130381E-01  0.292714E+03
  0.315354E+02  0.637731E+01 -0.306274E+01  0.884855E+01  0.169311E+02  0.520496E+01 -0.235861E+00 -0.166225E+01 -0.742837E+01 -0.314949E+02 -0.224794E+01  0.720240E-02  0.265235E-01  0.155029E-01  0.135118E-01  0.147636E-01  0.292379E+03
  0.315354E+02  0.637731E+01 -0.306274E+01  0.882448E+01  0.169311E+02  0.803197E+01 -0.235861E+00  0.181700E+01 -0.742837E+01 -0.314949E+02 -0.224794E+01  0.581317E-02  0.265961E-01  0.149063E-01  0.133973E-01  0.147490E-01  0.291722E+03
  0.315354E+02  0.637731E+01 -0.306274E+01  0.888713E+01  0.169311E+02  0.967715E+01 -0.235861E+00  0.181700E+01 -0.895670E+01 -0.314949E+02 -0.152905E+01  0.581317E-02  0.281336E-01  0.152091E-01  0.138572E-01  0.151198E-01  0.289878E+03
  0.315354E+02  0.637731E+01 -0.306274E+01  0.888713E+01  0.148940E+02  0.967715E+01 -0.230745E+00  0.181700E+01 -0.895670E+01 -0.280109E+02  0.129754E+01  0.723374E-02  0.278343E-01  0.143794E-01  0.141785E-01  0.158677E-01  0.288636E+03
  0.315354E+02  0.637731E+01 -0.318113E+01  0.888713E+01  0.176810E+02  0.967715E+01 -0.230745E+00  0.181700E+01 -0.895670E+01 -0.280109E+02  0.129754E+01  0.849212E-02  0.245142E-01  0.153706E-01  0.142311E-01  0.175123E-01  0.288365E+03
  0.315354E+02  0.637731E+01 -0.405117E+01  0.897335E+01  0.169494E+02  0.967715E+01 -0.230745E+00  0.181700E+01 -0.895670E+01 -0.280109E+02  0.129754E+01  0.732441E-02  0.235036E-01  0.159136E-01  0.129438E-01  0.153227E-01  0.289968E+03
  0.315354E+02  0.637731E+01 -0.405117E+01  0.897335E+01  0.169494E+02  0.967715E+01  0.378935E+01  0.181700E+01 -0.895670E+01 -0.280109E+02  0.129754E+01  0.497880E-02  0.235214E-01  0.146366E-01  0.112569E-01  0.154392E-01  0.289757E+03
  0.315354E+02  0.637731E+01 -0.405117E+01  0.695231E+01  0.169494E+02  0.967715E+01  0.378935E+01  0.181700E+01 -0.645205E+01 -0.280109E+02  0.262158E+01  0.707563E-02  0.221223E-01  0.142133E-01  0.129041E-01  0.160205E-01  0.287541E+03
  0.315354E+02  0.587358E+01 -0.405117E+01  0.695231E+01  0.169494E+02  0.835062E+01  0.378935E+01  0.181700E+01 -0.645205E+01 -0.280109E+02  0.290499E+01  0.747522E-02  0.210786E-01  0.131203E-01  0.125551E-01  0.152070E-01  0.287924E+03
  0.315354E+02  0.587358E+01 -0.405117E+01  0.695231E+01  0.169494E+02  0.953898E+01  0.185110E+01  0.186831E+01 -0.645205E+01 -0.280109E+02  0.290499E+01  0.856265E-02  0.207718E-01  0.122724E-01  0.122721E-01  0.160594E-01  0.288988E+03
  0.315354E+02  0.587358E+01 -0.405117E+01  0.695231E+01  0.169494E+02  0.100680E+02  0.185110E+01  0.186831E+01 -0.708524E+01 -0.280109E+02  0.556440E+00  0.554650E-02  0.208491E-01  0.134987E-01  0.139571E-01  0.176951E-01  0.289125E+03
  0.315354E+02  0.587358E+01 -0.405117E+01  0.695231E+01  0.167788E+02  0.100680E+02 -0.392227E+00  0.186831E+01 -0.708524E+01 -0.280109E+02  0.556440E+00  0.530617E-02  0.217679E-01  0.123580E-01  0.129492E-01  0.183150E-01  0.289718E+03
  0.305844E+02  0.587358E+01 -0.405117E+01  0.695231E+01  0.167788E+02  0.730052E+01 -0.392227E+00  0.186831E+01 -0.708524E+01 -0.280109E+02  0.556440E+00  0.611170E-02  0.227513E-01  0.121198E-01  0.135261E-01  0.197646E-01  0.289591E+03
  0.305844E+02  0.587358E+01 -0.405117E+01  0.695231E+01  0.167788E+02  0.730052E+01 -0.392227E+00  0.186831E+01 -0.619653E+01 -0.280109E+02  0.332401E+00  0.628905E-02  0.221345E-01  0.843329E-02  0.135261E-01  0.209366E-01  0.290181E+03
  0.305844E+02  0.587358E+01 -0.405117E+01  0.695231E+01  0.167788E+02  0.730052E+01  0.289018E+01  0.262790E+01 -0.619653E+01 -0.280109E+02  0.332401E+00  0.628905E-02  0.223255E-01  0.706283E-02  0.149681E-01  0.202074E-01  0.287649E+03
  0.305844E+02  0.587358E+01 -0.405117E+01  0.819376E+01  0.167788E+02  0.730052E+01 -0.537448E+01  0.262790E+01 -0.619653E+01 -0.288441E+02  0.120494E+01  0.583590E-02  0.223868E-01  0.614051E-02  0.160542E-01  0.202074E-01  0.287250E+03
  0.305844E+02  0.587358E+01 -0.347998E+01  0.819376E+01  0.167788E+02  0.730052E+01 -0.482869E+01  0.262790E+01 -0.619653E+01 -0.288441E+02  0.498823E+00  0.692307E-02  0.245581E-01  0.569455E-02  0.170767E-01  0.188576E-01  0.288233E+03
  0.305844E+02  0.587358E+01 -0.347998E+01  0.819376E+01  0.167788E+02  0.629941E+01 -0.485340E+01  0.262790E+01 -0.619653E+01 -0.282164E+02 -0.539964E+00  0.669327E-02  0.263553E-01  0.569455E-02  0.166071E-01  0.209096E-01  0.288263E+03
  0.305844E+02  0.587358E+01 -0.514705E+01  0.819376E+01  0.167788E+02  0.629941E+01 -0.376553E+01  0.262790E+01 -0.619653E+01 -0.282164E+02 -0.296696E+01  0.945181E-02  0.253432E-01  0.560631E-02  0.154087E-01  0.231947E-01  0.288089E+03
  0.305844E+02  0.587358E+01 -0.514705E+01  0.819376E+01  0.167788E+02  0.629941E+01 -0.376553E+01  0.262790E+01 -0.619653E+01 -0.282164E+02 -0.296696E+01  0.897687E-02  0.261436E-01  0.340937E-02  0.162974E-01  0.250534E-01  0.288158E+03
  0.305844E+02  0.587358E+01 -0.514705E+01  0.819376E+01  0.167788E+02  0.629941E+01 -0.450874E+01  0.262790E+01 -0.619653E+01 -0.282164E+02 -0.296696E+01  0.706951E-02  0.271948E-01  0.340937E-02  0.156007E-01  0.232395E-01  0.288944E+03
  0.305844E+02  0.587358E+01 -0.514705E+01  0.819376E+01  0.167788E+02  0.664917E+01 -0.450874E+01  0.731248E-01 -0.334757E+01 -0.265453E+02 -0.296696E+01  0.788209E-02  0.264853E-01  0.392589E-02  0.157395E-01  0.231202E-01  0.289431E+03
  0.305844E+02  0.587358E+01 -0.514705E+01  0.819376E+01  0.167788E+02  0.664917E+01 -0.450874E+01  0.731248E-01 -0.334757E+01 -0.265453E+02 -0.128616E+01  0.937897E-02  0.246709E-01  0.392589E-02  0.131544E-01  0.231202E-01  0.288412E+03
  0.305844E+02  0.587358E+01 -0.514705E+01  0.819376E+01  0.176459E+02  0.664917E+01 -0.206623E+01  0.731248E-01 -0.485074E+01 -0.265453E+02 -0.128616E+01  0.937897E-02  0.242684E-01  0.354645E-02  0.131544E-01  0.220733E-01  0.289260E+03
  0.313500E+02  0.506298E+01 -0.514705E+01  0.831767E+01  0.176459E+02  0.624189E+01 -0.245518E+01  0.731248E-01 -0.485074E+01 -0.265453E+02 -0.502079E+01  0.825494E-02  0.258465E-01  0.574165E-02  0.141796E-01  0.216622E-01  0.288309E+03
