"X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15"
0 0 0 0 0 0 0 1 -0.652668600796938 0.138964453699349 0.283949507937184 -0.428541964348608 0 0
0 0 0 0 0 0 0 1 -0.642452971408612 0.119118730707632 0.300755010116507 -0.427475710382634 0 0
0 0 0 0 0 0 0 1 -0.632237342020286 0.099586084967315 0.316554825243622 -0.424930681028002 0 0
0 0 0 0 0 0 0 1 -0.622021712631961 0.0803665164783975 0.331364944724378 -0.420978220600191 0 0
0 0 0 0 0 0 0 1 -0.611806083243636 0.0614600252408787 0.345201359964629 -0.415688529878747 0 0
0 0 0 0 0 0 0 1 -0.601590453855311 0.0428666112547578 0.358080062370226 -0.409130666107292 0 0
0 0 0 0 0 0 0 1 -0.591374824466985 0.0245862745200359 0.370017043347018 -0.401372542993514 0 0
0 0 0 0 0 0 0 1 -0.58115919507866 0.0066190150367138 0.381028294300856 -0.392480930709176 0 0
0 0 0 0 0 0 0 1 -0.570943565690335 -0.0110351671952098 0.391129806637593 -0.38252145589011 0 0
0 0 0 0 0 0 0 1 -0.560727936302009 -0.0283762721757352 0.400337571763079 -0.371558601636219 0 0
0 0 0 0 0 0 0 1 -0.550512306913684 -0.0454042999048608 0.408667581083165 -0.359655707511479 0 0
0 0 0 0 0 0 0 1 -0.540296677525358 -0.0621192503825884 0.416135826003703 -0.346874969543933 0 0
0 0 0 0 0 0 0 1 -0.530081048137033 -0.0785211236089164 0.422758297930542 -0.3332774402257 0 0
0 0 0 0 0 0 0 1 -0.519865418748708 -0.0946099195838465 0.428550988269535 -0.318923028512965 0 0
0 0 0 0 0 0 0 1 -0.509649789360382 -0.110385638307377 0.433529888426532 -0.303870499825988 0 0
0 0 0 0 0 0 0 1 -0.499434159972057 -0.125848279779509 0.437710989807384 -0.288177476049098 0 0
0 0 0 0 0 0 0 1 -0.489218530583732 -0.140997844000242 0.441110283817942 -0.271900435530695 0 0
0 0 0 0 0 0 0 1 -0.479002901195406 -0.155834330969576 0.443743761864057 -0.25509471308325 0 0
0 0 0 0 0 0 0 1 -0.468787271807081 -0.170357740687511 0.445627415351581 -0.237814499983307 0 0
0 0 0 0 0 0 0 1 -0.458571642418756 -0.184568073154047 0.446777235686365 -0.220112843971478 0 0
0 0 0 0 0 0 0 1 -0.44835601303043 -0.198465328369185 0.447209214274258 -0.202041649252447 0 0
0 0 0 0 0 0 0 1 -0.438140383642105 -0.212049506332924 0.446939342521114 -0.183651676494971 0 0
0 0 0 0 0 0 0 1 -0.427924754253779 -0.225320607045264 0.445983611832781 -0.164992542831875 0 0
0 0 0 0 0 0 0 1 -0.417709124865454 -0.238278630506205 0.444358013615112 -0.146112721860057 0 0
0 0 0 0 0 0 0 1 -0.407493495477129 -0.250923576715747 0.442078539273958 -0.127059543640484 0 0
0 0 0 0 0 0 0 1 -0.397277866088803 -0.263255445673891 0.439161180215169 -0.107879194698197 0 0
0 0 0 0 0 0 0 1 -0.387062236700478 -0.275274237380635 0.435621927844597 -0.0886167180223055 0 0
0 0 0 0 0 0 0 1 -0.376846607312153 -0.28697995183598 0.431476773568092 -0.0693160130659912 0 0
0 0 0 0 0 0 0 1 -0.366630977923827 -0.298372589039927 0.426741708791506 -0.0500198357465057 0 0
0 0 0 0 0 0 0 1 -0.356415348535502 -0.309452148992475 0.42143272492069 -0.0307697984451732 0 0
0 0 0 0 0 0 0 1 -0.346199719147176 -0.320218631693624 0.415565813361494 -0.0116063700073868 0 0
0 0 0 0 0 0 0 1 -0.335984089758851 -0.330672037143374 0.40915696551977 0.00743112425738687 0 0
0 0 0 0 0 0 0 1 -0.325768460370526 -0.340812365341726 0.402222172801369 0.0263045025756128 0 0
0 0 0 0 0 0 0 1 -0.3155528309822 -0.350639616288678 0.394777426612142 0.0449767267096826 0 0
0 0 0 0 0 0 0 1 -0.305337201593875 -0.360153789984232 0.38683871835794 0.0634119019579183 0 0
0 0 0 0 0 0 0 1 -0.29512157220555 -0.369354886428387 0.378422039444613 0.081575277154572 0 0
0 0 0 0 0 0 0 1 -0.284905942817224 -0.378242905621143 0.369543381278013 0.0994332446698221 0 0
0 0 0 0 0 0 0 1 -0.274690313428899 -0.3868178475625 0.360218735263991 0.116953340409777 0 0
0 0 0 0 0 0 0 1 -0.264474684040574 -0.395079712252458 0.350464092808399 0.134104243816475 0 0
0 0 0 0 0 0 0 1 -0.254259054652248 -0.403028499691018 0.340295445317085 0.150855777867884 0 0
0 0 0 0 0 0 0 1 -0.244043425263923 -0.410664209878178 0.329728784195904 0.167178909077899 0 0
0 0 0 0 0 0 0 1 -0.233827795875597 -0.41798684281394 0.318780100850704 0.183045747496344 0 0
0 0 0 0 0 0 0 1 -0.223612166487272 -0.424996398498303 0.307465386687338 0.198429546708973 0 0
0 0 0 0 0 0 0 1 -0.213396537098947 -0.431692876931267 0.295800633111655 0.21330470383747 0 0
0 0 0 0 0 0 0 1 -0.203180907710622 -0.438076278112832 0.283801831529507 0.227646759539445 0 0
0 0 0 0 0 0 0 1 -0.192965278322296 -0.444146602042998 0.271484973346746 0.241432398008441 0 0
0 0 0 0 0 0 0 1 -0.182749648933971 -0.449903848721766 0.258866049969222 0.254639446973926 0 0
0 0 0 0 0 0 0 1 -0.172534019545645 -0.455348018149134 0.245961052802786 0.2672468777013 0 0
0 0 0 0 0 0 0 1 -0.16231839015732 -0.460479110325104 0.23278597325329 0.27923480499189 0 0
0 0 0 0 0 0 0 1 -0.152102760768994 -0.465297125249675 0.219356802726583 0.290584487182954 0 0
0 0 0 0 0 0 0 1 -0.141887131380669 -0.469802062922847 0.205689532628519 0.301278326147676 0 0
0 0 0 0 0 0 0 1 -0.131671501992344 -0.47399392334462 0.191800154364946 0.311299867295173 0 0
0 0 0 0 0 0 0 1 -0.121455872604019 -0.477872706514995 0.177704659341717 0.320633799570487 0 0
0 0 0 0 0 0 0 1 -0.111240243215693 -0.48143841243397 0.163419038964682 0.329265955454592 0 0
0 0 0 0 0 0 0 1 -0.101024613827368 -0.484691041101547 0.148959284639693 0.33718331096439 0 0
0 0 0 0 0 0 0 1 -0.0908089844390426 -0.487630592517725 0.1343413877726 0.344373985652711 0 0
0 0 0 0 0 0 0 1 -0.0805933550507171 -0.490257066682504 0.119581339769255 0.350827242608316 0 0
0 0 0 0 0 0 0 1 -0.0703777256623919 -0.492570463595884 0.104695132035508 0.356533488455893 0 0
0 0 0 0 0 0 0 1 -0.0601620962740663 -0.494570783257865 0.089698755977211 0.36148427335606 0 0
0 0 0 0 0 0 0 1 -0.0499464668857411 -0.496258025668447 0.0746082030002147 0.365672291005364 0 0
0 0 0 0 0 0 0 1 -0.0397308374974156 -0.497632190827631 0.0594394645103695 0.369091378636282 0 0
0 0 0 0 0 0 0 1 -0.0295152081090904 -0.498693278735416 0.0442085319135276 0.371736517017218 0 0
0 0 0 0 0 0 0 1 -0.0192995787207648 -0.499441289391801 0.0289313966155388 0.373603830452505 0 0
0 0 0 0 0 0 0 1 -0.00908394933243961 -0.499876222796789 0.0136240500222553 0.374690586782408 0 0
0 0 0 0 0 0 0 1 0.00113168005588604 -0.499998078950377 -0.00169751646047315 0.374995197383118 0 0
0 0 0 0 0 0 0 1 0.0113473094442111 -0.499806857852566 -0.017017311426794 0.374517217166755 0 0
0 0 0 0 0 0 0 1 0.0215629388325367 -0.499302559503356 -0.0323193434708576 0.37325734458137 0 0
0 0 0 0 0 0 0 1 0.0317785682208618 -0.498485183902748 -0.0475876211868117 0.371217421610942 0 0
0 0 0 0 0 0 0 1 0.0419941976091875 -0.497354731050741 -0.0628061531688069 0.368400433775379 0 0
0 0 0 0 0 0 0 1 0.0522098269975126 -0.495911200947335 -0.0779589480109902 0.364810510130518 0 0
0 0 0 0 0 0 0 1 0.0624254563858382 -0.49415459359253 -0.0930300143075122 0.360452923268124 0 0
0 0 0 0 0 0 0 1 0.0726410857741633 -0.492084908986326 -0.108003360652521 0.355334089315894 0 0
0 0 0 0 0 0 0 1 0.0828567151624886 -0.489702147128723 -0.122862995640165 0.34946156793745 0 0
0 0 0 0 0 0 0 1 0.0930723445508141 -0.487006308019722 -0.137592927864595 0.342844062332346 0 0
0 0 0 0 0 0 0 1 0.103287973939139 -0.483997391659322 -0.152177165919958 0.335491419236064 0 0
0 0 0 0 0 0 0 1 0.113503603327465 -0.480675398047522 -0.166599718400406 0.327414628920014 0 0
0 0 0 0 0 0 0 1 0.12371923271579 -0.477040327184324 -0.180844593900084 0.318625825191538 0 0
0 0 0 0 0 0 0 1 0.133934862104116 -0.473092179069727 -0.194895801013143 0.309138285393904 0 0
0 0 0 0 0 0 0 1 0.144150491492441 -0.468830953703731 -0.208737348333732 0.29896643040631 0 0
0 0 0 0 0 0 0 1 0.154366120880766 -0.464256651086337 -0.222353244455999 0.288125824643883 0 0
0 0 0 0 0 0 0 1 0.164581750269092 -0.459369271217544 -0.235727497974095 0.27663317605768 0 0
0 0 0 0 0 0 0 1 0.174797379657417 -0.454168814097351 -0.248844117482167 0.264506336134684 0 0
0 0 0 0 0 0 0 1 0.185013009045742 -0.44865527972576 -0.261687111574365 0.251764299897812 0 0
0 0 0 0 0 0 0 1 0.195228638434068 -0.44282866810277 -0.274240488844838 0.238427205905903 0 0
0 0 0 0 0 0 0 1 0.205444267822393 -0.436688979228381 -0.286488257887734 0.224516336253734 0 0
0 0 0 0 0 0 0 1 0.215659897210719 -0.430236213102593 -0.298414427297203 0.210054116572002 0 0
0 0 0 0 0 0 0 1 0.225875526599044 -0.423470369725407 -0.310003005667393 0.195064116027339 0 0
0 0 0 0 0 0 0 1 0.236091155987369 -0.416391449096822 -0.321238001592453 0.179571047322306 0 0
0 0 0 0 0 0 0 1 0.246306785375695 -0.408999451216837 -0.332103423666534 0.163600766695387 0 0
0 0 0 0 0 0 0 1 0.25652241476402 -0.401294376085454 -0.342583280483783 0.147180273921001 0 0
0 0 0 0 0 0 0 1 0.266738044152345 -0.393276223702672 -0.352661580638348 0.130337712309496 0 0
0 0 0 0 0 0 0 1 0.276953673540671 -0.384944994068491 -0.362322332724381 0.113102368707144 0 0
0 0 0 0 0 0 0 1 0.287169302928996 -0.376300687182912 -0.371549545336029 0.0955046734961512 0 0
0 0 0 0 0 0 0 1 0.297384932317321 -0.367343303045934 -0.380327227067441 0.0775762005946514 0 0
0 0 0 0 0 0 0 1 0.307600561705647 -0.358072841657555 -0.388639386512767 0.0593496674567023 0 0
0 0 0 0 0 0 0 1 0.317816191093972 -0.34848930301778 -0.396470032266154 0.0408589350723014 0 0
0 0 0 0 0 0 0 1 0.328031820482298 -0.338592687126605 -0.403803172921754 0.0221390079673644 0 0
0 0 0 0 0 0 0 1 0.338247449870623 -0.32838299398403 -0.410622817073713 0.00322603420374196 0 0
0 0 0 0 0 0 0 1 0.348463079258948 -0.317860223590058 -0.416912973316181 -0.0158426946207861 0 0
0 0 0 0 0 0 0 1 0.358678708647274 -0.307024375944686 -0.422657650243308 -0.0350287433725163 0 0
0 0 0 0 0 0 0 1 0.368894338035599 -0.295875451047916 -0.427840856449241 -0.0542925333818099 0 0
0 0 0 0 0 0 0 1 0.379109967423924 -0.284413448899747 -0.432446600528131 -0.0735933424431005 0 0
0 0 0 0 0 0 0 1 0.389325596812249 -0.272638369500179 -0.436458891074126 -0.0928893048148972 0 0
0 0 0 0 0 0 0 1 0.399541226200575 -0.260550212849211 -0.439861736681375 -0.112137411219776 0 0
0 0 0 0 0 0 0 1 0.4097568555889 -0.248148978946846 -0.442639145944026 -0.131293508844381 0 0
0 0 0 0 0 0 0 1 0.419972484977226 -0.23543466779308 -0.44477512745623 -0.150312301339437 0 0
0 0 0 0 0 0 0 1 0.430188114365551 -0.222407279387918 -0.446253689812135 -0.169147348819727 0 0
0 0 0 0 0 0 0 1 0.440403743753877 -0.209066813731355 -0.447058841605889 -0.187751067864118 0 0
0 0 0 0 0 0 0 1 0.450619373142202 -0.195413270823393 -0.447174591431643 -0.206074731515538 0 0
0 0 0 0 0 0 0 1 0.460835002530527 -0.181446650664034 -0.446584947883544 -0.224068469280989 0 0
0 0 0 0 0 0 0 1 0.471050631918852 -0.167166953253275 -0.445273919555742 -0.241681267131548 0 0
0 0 0 0 0 0 0 1 0.481266261307178 -0.152574178591116 -0.443225515042386 -0.258860967502358 0 0
0 0 0 0 0 0 0 1 0.491481890695503 -0.137668326677561 -0.440423742937625 -0.275554269292634 0 0
0 0 0 0 0 0 0 1 0.501697520083829 -0.122449397512604 -0.436852611835607 -0.291706727865665 0 0
0 0 0 0 0 0 0 1 0.511913149472154 -0.10691739109625 -0.432496130330482 -0.307262755048805 0 0
0 0 0 0 0 0 0 1 0.52212877886048 -0.0910723074284966 -0.427338307016398 -0.322165619133487 0 0
0 0 0 0 0 0 0 1 0.532344408248805 -0.0749141465093442 -0.421363150487505 -0.336357444875207 0 0
0 0 0 0 0 0 0 1 0.54256003763713 -0.0584429083387945 -0.414554669337953 -0.349779213493537 0 0
0 0 0 0 0 0 0 1 0.552775667025455 -0.0416585929168444 -0.406896872161888 -0.36237076267212 0 0
0 0 0 0 0 0 0 1 0.562991296413781 -0.0245612002434951 -0.39837376755346 -0.374070786558667 0 0
0 0 0 0 0 0 0 1 0.573206925802106 -0.00715073031874885 -0.38896936410682 -0.384816835764962 0 0
0 0 0 0 0 0 0 1 0.583422555190431 0.0105728168573977 -0.378667670416115 -0.39454531736686 0 0
0 0 0 0 0 0 0 1 0.593638184578757 0.0286094412849432 -0.367452695075494 -0.403191494904286 0 0
0 0 0 0 0 0 0 1 0.603853813967082 0.0469591429638864 -0.355308446679107 -0.410689488381237 0 0
