KP,Cote,ID_Cal,Date
51080,194.1315,1350,08/12/10
51075,194.1311,1350,08/12/10
51070,194.1265,1350,08/12/10
51065,194.1306,1350,08/12/10
51060,194.1273,1350,08/12/10
51055,194.1211,1350,08/12/10
51050,194.1193,1350,08/12/10
51045,194.1146,1350,08/12/10
51040,194.1241,1350,08/12/10
51035,194.1277,1350,08/12/10
51030,194.1224,1350,08/12/10
51025,194.1091,1350,08/12/10
51020,194.1209,1350,08/12/10
51015,194.1259,1350,08/12/10
51010,194.1221,1350,08/12/10
51005,194.1387,1350,08/12/10
51000,194.1437,1350,08/12/10
50995,194.1333,1350,08/12/10
50990,194.127,1350,08/12/10
50985,194.1254,1350,08/12/10
50980,194.106,1350,08/12/10
50975,194.0985,1350,08/12/10
50970,194.0943,1350,08/12/10
50965,194.1055,1350,08/12/10
50960,194.1264,1350,08/12/10
50955,194.1152,1350,08/12/10
50950,194.1234,1350,08/12/10
50945,194.1232,1350,08/12/10
50940,194.1088,1350,08/12/10
50935,194.1022,1350,08/12/10
50930,194.0954,1350,08/12/10
50925,194.081,1350,08/12/10
50920,194.086,1350,08/12/10
50915,194.1003,1350,08/12/10
50910,194.0877,1350,08/12/10
50905,194.0924,1350,08/12/10
50900,194.0856,1350,08/12/10
50895,194.0943,1350,08/12/10
50890,194.0851,1350,08/12/10
50885,194.0827,1350,08/12/10
50880,194.0885,1350,08/12/10
50875,194.0901,1350,08/12/10
50870,194.0797,1350,08/12/10
50865,194.083,1350,08/12/10
50860,194.0797,1350,08/12/10
50855,194.07,1350,08/12/10
50850,194.0802,1350,08/12/10
50845,194.0886,1350,08/12/10
50840,194.0889,1350,08/12/10
50835,194.0891,1350,08/12/10
50830,194.0731,1350,08/12/10
50825,194.0707,1350,08/12/10
50820,194.0767,1350,08/12/10
50815,194.1202,1350,08/12/10
50810,194.0917,1350,08/12/10
50805,194.1065,1350,08/12/10
50800,194.1306,1350,08/12/10
50795,194.1626,1350,08/12/10
50790,194.1449,1350,08/12/10
50785,194.1142,1350,08/12/10
50780,194.1394,1350,08/12/10
50775,194.1359,1350,08/12/10
50770,194.1205,1350,08/12/10
50765,194.0649,1350,08/12/10
50760,194.062,1350,08/12/10
50755,194.0969,1350,08/12/10
50750,194.0845,1350,08/12/10
50745,194.0495,1350,08/12/10
50740,194.0462,1350,08/12/10
50735,194.0413,1350,08/12/10
50730,194.0401,1350,08/12/10
50725,194.06,1350,08/12/10
50720,194.0646,1350,08/12/10
50715,194.0804,1350,08/12/10
50710,194.0699,1350,08/12/10
50705,194.0591,1350,08/12/10
50700,194.0652,1350,08/12/10
50695,194.067,1350,08/12/10
50690,194.0672,1350,08/12/10
50685,194.0623,1350,08/12/10
50680,194.064,1350,08/12/10
50675,194.0507,1350,08/12/10
50670,194.0516,1350,08/12/10
50665,194.0612,1350,08/12/10
50660,194.0602,1350,08/12/10
50655,194.0514,1350,08/12/10
50650,194.0391,1350,08/12/10
50645,194.0579,1350,08/12/10
50640,194.0559,1350,08/12/10
50635,194.0448,1350,08/12/10
50630,194.0328,1350,08/12/10
50625,194.0378,1350,08/12/10
50620,194.0416,1350,08/12/10
50615,194.0391,1350,08/12/10
50610,194.0321,1350,08/12/10
50605,194.0328,1350,08/12/10
50600,194.0455,1350,08/12/10
50595,194.0517,1350,08/12/10
50590,194.0522,1350,08/12/10
50585,194.0564,1350,08/12/10
50580,194.0508,1350,08/12/10
50575,194.0497,1350,08/12/10
50570,194.0472,1350,08/12/10
50565,194.0398,1350,08/12/10
50560,194.0475,1350,08/12/10
50555,194.0427,1350,08/12/10
50550,194.0447,1350,08/12/10
50545,194.034,1350,08/12/10
50540,194.0292,1350,08/12/10
50535,194.0295,1350,08/12/10
50530,194.0344,1350,08/12/10
50525,194.0288,1350,08/12/10
50520,194.0263,1350,08/12/10
50515,194.0272,1350,08/12/10
50510,194.0401,1350,08/12/10
50505,194.0353,1350,08/12/10
50500,194.0434,1350,08/12/10
50495,194.0392,1350,08/12/10
50490,194.0331,1350,08/12/10
50485,194.0231,1350,08/12/10
50480,194.0336,1350,08/12/10
50475,194.0348,1350,08/12/10
50470,194.0347,1350,08/12/10
50465,194.0335,1350,08/12/10
50460,194.0229,1350,08/12/10
50455,194.0212,1350,08/12/10
50450,194.0278,1350,08/12/10
50445,194.0298,1350,08/12/10
50440,194.0292,1350,08/12/10
50435,194.0236,1350,08/12/10
50430,194.0261,1350,08/12/10
50425,194.0226,1350,08/12/10
50420,194.0135,1350,08/12/10
50415,194.001,1350,08/12/10
50410,194.018,1350,08/12/10
50405,194.0154,1350,08/12/10
50400,194.0101,1350,08/12/10
50395,194.0067,1350,08/12/10
50390,194.01,1350,08/12/10
50385,194.0033,1350,08/12/10
50380,194.0005,1350,08/12/10
50375,193.9988,1350,08/12/10
50370,194.0079,1350,08/12/10
50365,194.0026,1350,08/12/10
50360,194.0087,1350,08/12/10
50355,193.9921,1350,08/12/10
50350,194.0054,1350,08/12/10
50345,193.9953,1350,08/12/10
50340,193.9751,1350,08/12/10
50335,193.9892,1350,08/12/10
50330,193.9848,1350,08/12/10
50325,193.9775,1350,08/12/10
50320,193.983,1350,08/12/10
50315,193.9673,1350,08/12/10
50310,193.9802,1350,08/12/10
50305,193.9727,1350,08/12/10
50300,193.9606,1350,08/12/10
50295,193.9749,1350,08/12/10
50290,193.9709,1350,08/12/10
50285,193.9706,1350,08/12/10
50280,193.968,1350,08/12/10
50275,193.9694,1350,08/12/10
50270,193.9605,1350,08/12/10
50265,193.9611,1350,08/12/10
50260,193.97,1350,08/12/10
50255,193.9588,1350,08/12/10
50250,193.9549,1350,08/12/10
50245,193.9483,1350,08/12/10
50240,193.9434,1350,08/12/10
50235,193.9425,1350,08/12/10
50230,193.9483,1350,08/12/10
50225,193.9448,1350,08/12/10
50220,193.9424,1350,08/12/10
50215,193.9429,1350,08/12/10
50210,193.9288,1350,08/12/10
50205,193.9378,1350,08/12/10
50200,193.929,1350,08/12/10
50195,193.9389,1350,08/12/10
50190,193.9329,1350,08/12/10
50185,193.9277,1350,08/12/10
50180,193.9267,1350,08/12/10
50175,193.9399,1350,08/12/10
50170,193.9364,1350,08/12/10
50165,193.9259,1350,08/12/10
50160,193.9242,1350,08/12/10
50155,193.9284,1350,08/12/10
50150,193.9239,1350,08/12/10
50145,193.9273,1350,08/12/10
50140,193.9147,1350,08/12/10
50135,193.9267,1350,08/12/10
50130,193.9063,1350,08/12/10
50125,193.9167,1350,08/12/10
50120,193.9253,1350,08/12/10
50115,193.9202,1350,08/12/10
50110,193.9108,1350,08/12/10
50105,193.9065,1350,08/12/10
50100,193.9068,1350,08/12/10
50095,193.9014,1350,08/12/10
50090,193.9027,1350,08/12/10
50085,193.8972,1350,08/12/10
50080,193.8906,1350,08/12/10
50075,193.8938,1350,08/12/10
50070,193.8804,1350,08/12/10
50065,193.889,1350,08/12/10
50060,193.8814,1350,08/12/10
50055,193.8771,1350,08/12/10
50050,193.8815,1350,08/12/10
50045,193.8827,1350,08/12/10
50040,193.8709,1350,08/12/10
50035,193.8823,1350,08/12/10
50030,193.8685,1350,08/12/10
50025,193.8664,1350,08/12/10
50020,193.8669,1350,08/12/10
50015,193.8653,1350,08/12/10
50010,193.8656,1350,08/12/10
50005,193.8622,1350,08/12/10
50000,193.8648,1350,08/12/10
49995,193.8582,1350,08/12/10
49990,193.8597,1350,08/12/10
49985,193.8601,1350,08/12/10
49980,193.8567,1350,08/12/10
49975,193.8465,1350,08/12/10
49970,193.8496,1350,08/12/10
49965,193.8474,1350,08/12/10
49960,193.8569,1350,08/12/10
49955,193.8493,1350,08/12/10
49950,193.8358,1350,08/12/10
49945,193.8336,1350,08/12/10
49940,193.8301,1350,08/12/10
49935,193.8276,1350,08/12/10
49930,193.8349,1350,08/12/10
49925,193.8256,1350,08/12/10
49920,193.8286,1350,08/12/10
49915,193.8375,1350,08/12/10
49910,193.8224,1350,08/12/10
49905,193.8263,1350,08/12/10
49900,193.8195,1350,08/12/10
49895,193.8146,1350,08/12/10
49890,193.8155,1350,08/12/10
49885,193.8112,1350,08/12/10
49880,193.8084,1350,08/12/10
49875,193.8077,1350,08/12/10
49870,193.7994,1350,08/12/10
49865,193.7977,1350,08/12/10
49860,193.7916,1350,08/12/10
49855,193.7933,1350,08/12/10
49850,193.7969,1350,08/12/10
49845,193.7974,1350,08/12/10
49840,193.8075,1350,08/12/10
49835,193.8014,1350,08/12/10
49830,193.7978,1350,08/12/10
49825,193.8018,1350,08/12/10
49820,193.7991,1350,08/12/10
49815,193.789,1350,08/12/10
49810,193.7974,1350,08/12/10
49805,193.8012,1350,08/12/10
49800,193.7752,1350,08/12/10
49795,193.7921,1350,08/12/10
49790,193.8077,1350,08/12/10
49785,193.7896,1350,08/12/10
49780,193.7748,1350,08/12/10
49775,193.7896,1350,08/12/10
49770,193.799,1350,08/12/10
49765,193.7847,1350,08/12/10
49760,193.7871,1350,08/12/10
49755,193.777,1350,08/12/10
49750,193.7747,1350,08/12/10
49745,193.7838,1350,08/12/10
49740,193.7697,1350,08/12/10
49735,193.7712,1350,08/12/10
49730,193.7938,1350,08/12/10
49725,193.7799,1350,08/12/10
49720,193.7658,1350,08/12/10
49715,193.7784,1350,08/12/10
49710,193.7719,1350,08/12/10
49705,193.7658,1350,08/12/10
49700,193.749,1350,08/12/10
49695,193.7483,1350,08/12/10
49690,193.7473,1350,08/12/10
49685,193.7392,1350,08/12/10
49680,193.74,1350,08/12/10
49675,193.7382,1350,08/12/10
49670,193.7426,1350,08/12/10
49665,193.7457,1350,08/12/10
49660,193.7422,1350,08/12/10
49655,193.752,1350,08/12/10
49650,193.7394,1350,08/12/10
49645,193.745,1350,08/12/10
49640,193.7504,1350,08/12/10
49635,193.7358,1350,08/12/10
49630,193.7396,1350,08/12/10
49625,193.7243,1350,08/12/10
49620,193.734,1350,08/12/10
49615,193.7239,1350,08/12/10
49610,193.7345,1350,08/12/10
49605,193.7235,1350,08/12/10
49600,193.7187,1350,08/12/10
49595,193.7033,1350,08/12/10
49590,193.6994,1350,08/12/10
49585,193.7006,1350,08/12/10
49580,193.6941,1350,08/12/10
49575,193.6964,1350,08/12/10
49570,193.6974,1350,08/12/10
49565,193.7072,1350,08/12/10
49560,193.7109,1350,08/12/10
49555,193.7017,1350,08/12/10
49550,193.7112,1350,08/12/10
49545,193.6871,1350,08/12/10
49540,193.6908,1350,08/12/10
49535,193.6797,1350,08/12/10
49530,193.6763,1350,08/12/10
49525,193.6962,1350,08/12/10
49520,193.6881,1350,08/12/10
49515,193.6855,1350,08/12/10
49510,193.6965,1350,08/12/10
49505,193.6742,1350,08/12/10
49500,193.6609,1350,08/12/10
49495,193.6768,1350,08/12/10
48935,193.5331,1350,08/12/10
48930,193.5244,1350,08/12/10
48925,193.5332,1350,08/12/10
48920,193.5322,1350,08/12/10
48915,193.5182,1350,08/12/10
48910,193.5428,1350,08/12/10
48905,193.5224,1350,08/12/10
48900,193.5363,1350,08/12/10
48895,193.4951,1350,08/12/10
48890,193.4781,1350,08/12/10
48885,193.4908,1350,08/12/10
48880,193.5073,1350,08/12/10
48875,193.5381,1350,08/12/10
48870,193.5173,1350,08/12/10
48865,193.5342,1350,08/12/10
48860,193.532,1350,08/12/10
48855,193.5206,1350,08/12/10
48850,193.5254,1350,08/12/10
48845,193.5234,1350,08/12/10
48840,193.5247,1350,08/12/10
48835,193.5105,1350,08/12/10
48830,193.5281,1350,08/12/10
48825,193.5131,1350,08/12/10
48820,193.5129,1350,08/12/10
48815,193.5262,1350,08/12/10
48810,193.5175,1350,08/12/10
48805,193.5196,1350,08/12/10
48800,193.5138,1350,08/12/10
48795,193.5007,1350,08/12/10
48790,193.5064,1350,08/12/10
48785,193.5092,1350,08/12/10
48780,193.5309,1350,08/12/10
48775,193.5199,1350,08/12/10
48770,193.5213,1350,08/12/10
48765,193.5066,1350,08/12/10
48760,193.5163,1350,08/12/10
48755,193.5098,1350,08/12/10
48750,193.5016,1350,08/12/10
48745,193.4961,1350,08/12/10
48740,193.5025,1350,08/12/10
48735,193.5073,1350,08/12/10
48730,193.5029,1350,08/12/10
48725,193.5062,1350,08/12/10
48720,193.5159,1350,08/12/10
48715,193.4973,1350,08/12/10
48710,193.5112,1350,08/12/10
48705,193.4955,1350,08/12/10
48700,193.4907,1350,08/12/10
48695,193.4921,1350,08/12/10
48690,193.5029,1350,08/12/10
48685,193.4986,1350,08/12/10
48680,193.494,1350,08/12/10
48675,193.4911,1350,08/12/10
48670,193.4844,1350,08/12/10
48665,193.4902,1350,08/12/10
48660,193.4873,1350,08/12/10
48655,193.4903,1350,08/12/10
48650,193.4893,1350,08/12/10
48645,193.4894,1350,08/12/10
48640,193.4742,1350,08/12/10
48635,193.4823,1350,08/12/10
48630,193.4796,1350,08/12/10
48625,193.4731,1350,08/12/10
48620,193.4726,1350,08/12/10
48615,193.4775,1350,08/12/10
48610,193.4601,1350,08/12/10
48605,193.4572,1350,08/12/10
48600,193.4551,1350,08/12/10
48595,193.4502,1350,08/12/10
48590,193.4571,1350,08/12/10
48585,193.4469,1350,08/12/10
48580,193.4445,1350,08/12/10
48575,193.4336,1350,08/12/10
48570,193.4345,1350,08/12/10
48565,193.4219,1350,08/12/10
48560,193.4248,1350,08/12/10
48555,193.4167,1350,08/12/10
48550,193.4203,1350,08/12/10
48545,193.3992,1350,08/12/10
48540,193.4112,1350,08/12/10
48535,193.4084,1350,08/12/10
48530,193.4098,1350,08/12/10
48525,193.4073,1350,08/12/10
48520,193.4008,1350,08/12/10
48515,193.3926,1350,08/12/10
48510,193.3985,1350,08/12/10
48505,193.4123,1350,08/12/10
48500,193.4077,1350,08/12/10
48495,193.4033,1350,08/12/10
48490,193.4038,1350,08/12/10
48485,193.3963,1350,08/12/10
48480,193.3832,1350,08/12/10
48475,193.4034,1350,08/12/10
48470,193.4162,1350,08/12/10
48465,193.4137,1350,08/12/10
48460,193.4045,1350,08/12/10
48455,193.4129,1350,08/12/10
48450,193.3966,1350,08/12/10
48445,193.395,1350,08/12/10
48440,193.3908,1350,08/12/10
48435,193.377,1350,08/12/10
48430,193.3819,1350,08/12/10
48425,193.3676,1350,08/12/10
48420,193.3587,1350,08/12/10
48415,193.3748,1350,08/12/10
48410,193.3697,1350,08/12/10
48405,193.3769,1350,08/12/10
48400,193.3868,1350,08/12/10
48395,193.3853,1350,08/12/10
48390,193.3705,1350,08/12/10
48385,193.3623,1350,08/12/10
48380,193.3832,1350,08/12/10
48375,193.3666,1350,08/12/10
48370,193.3764,1350,08/12/10
48365,193.3732,1350,08/12/10
48360,193.3842,1350,08/12/10
48355,193.3775,1350,08/12/10
48350,193.3819,1350,08/12/10
48345,193.3679,1350,08/12/10
48340,193.3829,1350,08/12/10
48335,193.3974,1350,08/12/10
48330,193.3656,1350,08/12/10
48325,193.35,1350,08/12/10
48320,193.3612,1350,08/12/10
48315,193.3807,1350,08/12/10
48310,193.3698,1350,08/12/10
48305,193.3528,1350,08/12/10
48300,193.3347,1350,08/12/10
48295,193.3438,1350,08/12/10
48290,193.3416,1350,08/12/10
48285,193.3532,1350,08/12/10
48280,193.3361,1350,08/12/10
48275,193.3379,1350,08/12/10
48270,193.3478,1350,08/12/10
48265,193.3381,1350,08/12/10
48260,193.3318,1350,08/12/10
48255,193.3448,1350,08/12/10
48250,193.328,1350,08/12/10
48245,193.3328,1350,08/12/10
48240,193.3333,1350,08/12/10
48235,193.3285,1350,08/12/10
48230,193.3296,1350,08/12/10
48225,193.321,1350,08/12/10
48220,193.3367,1350,08/12/10
48215,193.3285,1350,08/12/10
48210,193.3432,1350,08/12/10
48205,193.339,1350,08/12/10
48200,193.343,1350,08/12/10
48195,193.3243,1350,08/12/10
48190,193.3374,1350,08/12/10
48185,193.3262,1350,08/12/10
48180,193.3212,1350,08/12/10
48175,193.3295,1350,08/12/10
48170,193.3213,1350,08/12/10
48165,193.3267,1350,08/12/10
48160,193.2156,1350,08/12/10
48155,193.2688,1350,08/12/10
48150,193.3055,1350,08/12/10
48145,193.2735,1350,08/12/10
48140,193.2489,1350,08/12/10
48135,193.2566,1350,08/12/10
48130,193.2341,1350,08/12/10
48125,193.2121,1350,08/12/10
48120,193.2163,1350,08/12/10
48115,193.1927,1350,08/12/10
48110,193.1979,1350,08/12/10
48105,193.2154,1350,08/12/10
48100,193.2142,1350,08/12/10
48095,193.2044,1350,08/12/10
48090,193.1997,1350,08/12/10
48085,193.2126,1350,08/12/10
48080,193.2171,1350,08/12/10
48075,193.2115,1350,08/12/10
48070,193.2341,1350,08/12/10
48065,193.2198,1350,08/12/10
48060,193.2216,1350,08/12/10
48055,193.2063,1350,08/12/10
48050,193.2294,1350,08/12/10
48045,193.2159,1350,08/12/10
48040,193.2025,1350,08/12/10
48035,193.197,1350,08/12/10
48030,193.1996,1350,08/12/10
48025,193.2058,1350,08/12/10
48020,193.2153,1350,08/12/10
48015,193.1979,1350,08/12/10
48010,193.2015,1350,08/12/10
48005,193.2148,1350,08/12/10
48000,193.2131,1350,08/12/10
47995,193.2183,1350,08/12/10
47990,193.2317,1350,08/12/10
47985,193.1991,1350,08/12/10
47980,193.2188,1350,08/12/10
47975,193.2233,1350,08/12/10
47970,193.1993,1350,08/12/10
47965,193.1847,1350,08/12/10
47960,193.1939,1350,08/12/10
47955,193.21,1350,08/12/10
47950,193.1903,1350,08/12/10
47945,193.1959,1350,08/12/10
47940,193.1956,1350,08/12/10
47935,193.1795,1350,08/12/10
47930,193.1842,1350,08/12/10
47925,193.1839,1350,08/12/10
47920,193.174,1350,08/12/10
47915,193.1746,1350,08/12/10
47910,193.1907,1350,08/12/10
47905,193.1775,1350,08/12/10
47900,193.1515,1350,08/12/10
47895,193.1762,1350,08/12/10
47890,193.1735,1350,08/12/10
47885,193.156,1350,08/12/10
47880,193.1664,1350,08/12/10
47875,193.1592,1350,08/12/10
47870,193.1684,1350,08/12/10
47865,193.1684,1350,08/12/10
47860,193.1581,1350,08/12/10
47855,193.1402,1350,08/12/10
47850,193.156,1350,08/12/10
47845,193.15,1350,08/12/10
47840,193.1489,1350,08/12/10
47835,193.1479,1350,08/12/10
47830,193.1618,1350,08/12/10
47825,193.1767,1350,08/12/10
47820,193.1892,1350,08/12/10
47815,193.2047,1350,08/12/10
47810,193.1764,1350,08/12/10
47805,193.1859,1350,08/12/10
47800,193.1855,1350,08/12/10
47795,193.1867,1350,08/12/10
47790,193.1875,1350,08/12/10
47785,193.1708,1350,08/12/10
47780,193.1753,1350,08/12/10
47775,193.1842,1350,08/12/10
47770,193.1835,1350,08/12/10
47765,193.1891,1350,08/12/10
47760,193.1817,1350,08/12/10
47755,193.1739,1350,08/12/10
47750,193.194,1350,08/12/10
47745,193.1893,1350,08/12/10
47740,193.188,1350,08/12/10
47735,193.1723,1350,08/12/10
47730,193.1681,1350,08/12/10
47725,193.1816,1350,08/12/10
47720,193.1654,1350,08/12/10
47715,193.1787,1350,08/12/10
47710,193.1666,1350,08/12/10
47705,193.1607,1350,08/12/10
47700,193.1652,1350,08/12/10
47695,193.1495,1350,08/12/10
47690,193.1345,1350,08/12/10
47685,193.1532,1350,08/12/10
47680,193.1599,1350,08/12/10
47675,193.1411,1350,08/12/10
47670,193.1453,1350,08/12/10
47665,193.1463,1350,08/12/10
47660,193.1539,1350,08/12/10
47655,193.1383,1350,08/12/10
47650,193.1417,1350,08/12/10
47645,193.1235,1350,08/12/10
47640,193.1277,1350,08/12/10
47635,193.1277,1350,08/12/10
47630,193.1189,1350,08/12/10
47625,193.1158,1350,08/12/10
47620,193.1067,1350,08/12/10
47615,193.117,1350,08/12/10
47610,193.1162,1350,08/12/10
47605,193.1268,1350,08/12/10
47600,193.1351,1350,08/12/10
47595,193.1211,1350,08/12/10
47590,193.1121,1350,08/12/10
47585,193.1266,1350,08/12/10
47580,193.1227,1350,08/12/10
47575,193.137,1350,08/12/10
47570,193.1259,1350,08/12/10
47565,193.1181,1350,08/12/10
47560,193.106,1350,08/12/10
47555,193.1099,1350,08/12/10
47550,193.1006,1350,08/12/10
47545,193.1007,1350,08/12/10
47540,193.074,1350,08/12/10
47535,193.0726,1350,08/12/10
47530,193.1059,1350,08/12/10
47525,193.087,1350,08/12/10
47520,193.0708,1350,08/12/10
47515,193.0664,1350,08/12/10
47510,193.0721,1350,08/12/10
47505,193.058,1350,08/12/10
47500,193.0653,1350,08/12/10
47495,193.0583,1350,08/12/10
47490,193.0902,1350,08/12/10
47485,193.0901,1350,08/12/10
47480,193.0715,1350,08/12/10
47475,193.0776,1350,08/12/10
47470,193.0739,1350,08/12/10
47465,193.0711,1350,08/12/10
47460,193.0748,1350,08/12/10
47455,193.0635,1350,08/12/10
47450,193.0807,1350,08/12/10
47445,193.0708,1350,08/12/10
47440,193.0874,1350,08/12/10
47435,193.073,1350,08/12/10
47430,193.0755,1350,08/12/10
47425,193.0693,1350,08/12/10
47420,193.0688,1350,08/12/10
47415,193.0705,1350,08/12/10
47410,193.0636,1350,08/12/10
47405,193.0772,1350,08/12/10
47400,193.072,1350,08/12/10
47395,193.0724,1350,08/12/10
47390,193.0735,1350,08/12/10
47385,193.0821,1350,08/12/10
47380,193.0499,1350,08/12/10
47375,193.0589,1350,08/12/10
47370,193.0578,1350,08/12/10
47365,193.0539,1350,08/12/10
47360,193.07,1350,08/12/10
47355,193.0603,1350,08/12/10
47350,193.0545,1350,08/12/10
47345,193.0628,1350,08/12/10
47340,193.0595,1350,08/12/10
47335,193.0521,1350,08/12/10
47330,193.0602,1350,08/12/10
47325,193.0474,1350,08/12/10
47320,193.05,1350,08/12/10
47315,193.0489,1350,08/12/10
47310,193.053,1350,08/12/10
47305,193.0517,1350,08/12/10
47300,193.067,1350,08/12/10
47295,193.045,1350,08/12/10
47290,193.0441,1350,08/12/10
47285,193.0398,1350,08/12/10
47280,193.0419,1350,08/12/10
47275,193.0297,1350,08/12/10
47270,193.0292,1350,08/12/10
47265,193.0424,1350,08/12/10
47260,193.0258,1350,08/12/10
47255,193.028,1350,08/12/10
47250,193.0284,1350,08/12/10
47245,193.0254,1350,08/12/10
47240,193.0247,1350,08/12/10
47235,193.0143,1350,08/12/10
47230,193.0322,1350,08/12/10
47225,193.0158,1350,08/12/10
47220,193.0239,1350,08/12/10
47215,193.0075,1350,08/12/10
47210,192.9894,1350,08/12/10
47205,192.9888,1350,08/12/10
47200,192.9856,1350,08/12/10
47195,193.0039,1350,08/12/10
47190,192.9876,1350,08/12/10
47185,192.9836,1350,08/12/10
47180,192.9837,1350,08/12/10
47175,192.9932,1350,08/12/10
47170,192.9774,1350,08/12/10
47165,192.9749,1350,08/12/10
47160,192.9786,1350,08/12/10
47155,192.9842,1350,08/12/10
47150,192.9869,1350,08/12/10
47145,192.9916,1350,08/12/10
47140,192.9884,1350,08/12/10
47135,192.9954,1350,08/12/10
47130,192.9848,1350,08/12/10
47125,192.9813,1350,08/12/10
47120,192.9782,1350,08/12/10
47115,192.9871,1350,08/12/10
47110,192.9835,1350,08/12/10
47105,192.9708,1350,08/12/10
47100,192.977,1350,08/12/10
47095,192.9819,1350,08/12/10
47090,192.9887,1350,08/12/10
47085,192.9776,1350,08/12/10
47080,192.9838,1350,08/12/10
47075,192.9797,1350,08/12/10
47070,192.9779,1350,08/12/10
47065,192.9629,1350,08/12/10
47060,192.982,1350,08/12/10
47055,192.9755,1350,08/12/10
47050,192.967,1350,08/12/10
47045,192.959,1350,08/12/10
47040,192.9528,1350,08/12/10
47035,192.9588,1350,08/12/10
47030,192.9679,1350,08/12/10
47025,192.9459,1350,08/12/10
47020,192.9459,1350,08/12/10
47015,192.938,1350,08/12/10
47010,192.9465,1350,08/12/10
47005,192.947,1350,08/12/10
47000,192.9368,1350,08/12/10
46995,192.9375,1350,08/12/10
46990,192.9463,1350,08/12/10
46985,192.9363,1350,08/12/10
46980,192.9364,1350,08/12/10
46975,192.9187,1350,08/12/10
46970,192.9099,1350,08/12/10
46965,192.9212,1350,08/12/10
46960,192.9095,1350,08/12/10
46955,192.9129,1350,08/12/10
46950,192.9125,1350,08/12/10
46945,192.9268,1350,08/12/10
46940,192.9047,1350,08/12/10
46935,192.9082,1350,08/12/10
46930,192.8964,1350,08/12/10
46925,192.9015,1350,08/12/10
46920,192.894,1350,08/12/10
46915,192.9067,1350,08/12/10
46910,192.8931,1350,08/12/10
46905,192.9046,1350,08/12/10
46900,192.8994,1350,08/12/10
46895,192.9136,1350,08/12/10
46890,192.9052,1350,08/12/10
46885,192.9146,1350,08/12/10
46880,192.9025,1350,08/12/10
46875,192.8975,1350,08/12/10
46870,192.8867,1350,08/12/10
46865,192.8937,1350,08/12/10
46860,192.8916,1350,08/12/10
46855,192.8829,1350,08/12/10
46850,192.8807,1350,08/12/10
46845,192.8805,1350,08/12/10
46840,192.8773,1350,08/12/10
46835,192.8822,1350,08/12/10
46830,192.8839,1350,08/12/10
46825,192.8732,1350,08/12/10
46820,192.8787,1350,08/12/10
46815,192.8777,1350,08/12/10
46810,192.8857,1350,08/12/10
46805,192.8764,1350,08/12/10
46800,192.8678,1350,08/12/10
46795,192.8684,1350,08/12/10
46790,192.8778,1350,08/12/10
46785,192.8698,1350,08/12/10
46780,192.8601,1350,08/12/10
46775,192.8436,1350,08/12/10
46770,192.866,1350,08/12/10
46765,192.846,1350,08/12/10
46760,192.8564,1350,08/12/10
46755,192.8322,1350,08/12/10
46750,192.843,1350,08/12/10
46745,192.8347,1350,08/12/10
46740,192.8337,1350,08/12/10
46735,192.8613,1350,08/12/10
46730,192.872,1350,08/12/10
46725,192.8769,1350,08/12/10
46720,192.8941,1350,08/12/10
46715,192.8831,1350,08/12/10
46710,192.8918,1350,08/12/10
46705,192.8786,1350,08/12/10
46700,192.8873,1350,08/12/10
46695,192.8852,1350,08/12/10
46690,192.8798,1350,08/12/10
46685,192.8712,1350,08/12/10
46680,192.8669,1350,08/12/10
46675,192.8704,1350,08/12/10
46670,192.8621,1350,08/12/10
46665,192.8528,1350,08/12/10
46660,192.8367,1350,08/12/10
46655,192.8474,1350,08/12/10
46650,192.8567,1350,08/12/10
46645,192.8409,1350,08/12/10
46640,192.8378,1350,08/12/10
46635,192.8413,1350,08/12/10
46630,192.8385,1350,08/12/10
46625,192.839,1350,08/12/10
46620,192.8372,1350,08/12/10
46615,192.8408,1350,08/12/10
46610,192.8398,1350,08/12/10
46605,192.8285,1350,08/12/10
46600,192.8385,1350,08/12/10
46595,192.8236,1350,08/12/10
46590,192.819,1350,08/12/10
46585,192.8077,1350,08/12/10
46580,192.8159,1350,08/12/10
46575,192.8097,1350,08/12/10
46570,192.803,1350,08/12/10
46565,192.7994,1350,08/12/10
46560,192.8022,1350,08/12/10
46555,192.804,1350,08/12/10
46550,192.8089,1350,08/12/10
46545,192.8036,1350,08/12/10
46540,192.8095,1350,08/12/10
46535,192.8064,1350,08/12/10
46530,192.8129,1350,08/12/10
46525,192.8039,1350,08/12/10
46520,192.7906,1350,08/12/10
46515,192.8133,1350,08/12/10
46510,192.8132,1350,08/12/10
46505,192.7837,1350,08/12/10
46500,192.7898,1350,08/12/10
46495,192.783,1350,08/12/10
46490,192.7749,1350,08/12/10
46485,192.7798,1350,08/12/10
46480,192.7632,1350,08/12/10
46475,192.7795,1350,08/12/10
46470,192.7791,1350,08/12/10
46465,192.807,1350,08/12/10
46460,192.7643,1350,08/12/10
46455,192.7914,1350,08/12/10
46450,192.8021,1350,08/12/10
46445,192.7801,1350,08/12/10
46440,192.793,1350,08/12/10
46435,192.7858,1350,08/12/10
46430,192.7881,1350,08/12/10
46425,192.7874,1350,08/12/10
46420,192.791,1350,08/12/10
46415,192.7829,1350,08/12/10
46410,192.806,1350,08/12/10
46405,192.8155,1350,08/12/10
46400,192.7869,1350,08/12/10
46395,192.7923,1350,08/12/10
