X,Y,Z,label,profile_id,header_val,90_Heures,90_wse,16_wse
873626.68,6527601,191.9876,axe,134,34725.8,13:01:01,194.3625,193.435833333333
873625.0741,6527600.7259,192.1736,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873624.4019,6527600.8498,192.2032,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873623.1796,6527601.0906,192.2728,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873622.1645,6527601.2776,192.3311,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873621.1262,6527601.4905,192.365,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873620.12,6527601.6,192.3952,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873618.565,6527600.7695,192.4952,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873617.6963,6527600.3033,192.5716,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873616.8935,6527599.8741,192.6377,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873615.32,6527599.6,192.705,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873614.19,6527599.0171,192.7834,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873613.4,6527598.6,192.8342,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873612.2025,6527599.2625,192.8824,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873611.2029,6527599.5791,192.9268,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873610.173,6527600.0451,192.9511,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873609.32,6527600.2,192.966,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873607.768,6527599.3929,192.9816,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873606.878,6527598.9042,193.0067,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873606.1039,6527598.4911,193.0128,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873604.44,6527598.2,192.9906,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873603.4691,6527597.6811,193.0524,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873602.58,6527597.2,193.1012,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873601.4298,6527597.9201,193.1238,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873600.3585,6527598.2649,193.1594,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873599.5438,6527598.7083,193.1682,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873598.9565,6527598.9536,193.1757,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873597.54,6527598.2,193.2274,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873596.2789,6527597.5377,193.2843,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873595.62,6527597.2,193.3278,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873593.8,6527596.8,193.4918,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873592.8434,6527596.2965,193.5243,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873592.2617,6527595.9903,193.5389,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873590.7906,6527596.4656,193.5198,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873589.6404,6527596.5805,193.5645,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873588.7425,6527596.8865,193.5803,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873587.8319,6527596.9957,193.6379,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873586.32,6527596.8,193.8636,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873585.2041,6527596.1867,193.9274,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873584.5,6527595.8,193.9676,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873582.888,6527594.9378,194.0951,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873581.9414,6527594.8,194.3352,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873581.2638,6527594.6611,194.5421,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873579.7934,6527595.0844,194.9595,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873578.7399,6527595.3076,195.2286,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873577.4,6527595.8,195.5896,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873576.6235,6527595.3691,195.7798,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873575.58,6527594.8,196.01,rd,134,34725.8,13:01:01,194.3625,193.435833333333
873574.1855,6527594.8,196.4682,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873573.6764,6527594.5561,196.6772,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873573.431,6527594.46,196.7672,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873573.3285,6527594.3658,196.8193,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873572.5722,6527593.7538,197.1215,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873571.3075,6527593.4671,197.2368,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873571.1189,6527593.3616,197.2468,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873570.9921,6527593.2895,197.2509,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873570.7291,6527593.1394,197.2613,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873570.0362,6527592.7423,197.2842,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873568.7,6527592,197.3346,NA,134,34725.8,13:01:01,194.3625,193.435833333333
873749.32,6527564.4,197.7636,NA,135,34781.4,13:01:26,194.35,193.415833333333
873747.9059,6527564.2,197.7811,NA,135,34781.4,13:01:26,194.35,193.415833333333
873746.94,6527564,197.7688,NA,135,34781.4,13:01:26,194.35,193.415833333333
873745.2687,6527564.396,197.7653,NA,135,34781.4,13:01:26,194.35,193.415833333333
873743.9489,6527564.6323,197.7606,NA,135,34781.4,13:01:26,194.35,193.415833333333
873742.6878,6527564.851,197.7875,NA,135,34781.4,13:01:26,194.35,193.415833333333
873741.3652,6527565.0886,197.8219,NA,135,34781.4,13:01:26,194.35,193.415833333333
873740.1007,6527565.3088,197.7818,NA,135,34781.4,13:01:26,194.35,193.415833333333
873738.7793,6527565.5458,197.7594,NA,135,34781.4,13:01:26,194.35,193.415833333333
873737.44,6527565.8,197.7952,NA,135,34781.4,13:01:26,194.35,193.415833333333
873736.2097,6527565.1649,197.7719,NA,135,34781.4,13:01:26,194.35,193.415833333333
873735.12,6527564.6,197.7024,NA,135,34781.4,13:01:26,194.35,193.415833333333
873733.26,6527563.6,197.743,NA,135,34781.4,13:01:26,194.35,193.415833333333
873732.2973,6527563.4,197.7266,NA,135,34781.4,13:01:26,194.35,193.415833333333
873731.04,6527563.2,197.682,NA,135,34781.4,13:01:26,194.35,193.415833333333
873729.6533,6527562.4867,197.7321,NA,135,34781.4,13:01:26,194.35,193.415833333333
873728.72,6527562,197.8058,NA,135,34781.4,13:01:26,194.35,193.415833333333
873727.063,6527562.4271,197.8714,NA,135,34781.4,13:01:26,194.35,193.415833333333
873725.7512,6527562.6804,197.8632,NA,135,34781.4,13:01:26,194.35,193.415833333333
873724.4987,6527562.9149,197.8654,NA,135,34781.4,13:01:26,194.35,193.415833333333
873723.1869,6527563.1681,197.8546,NA,135,34781.4,13:01:26,194.35,193.415833333333
873721.8652,6527563.4261,197.7783,NA,135,34781.4,13:01:26,194.35,193.415833333333
873720.6022,6527563.6656,197.6998,NA,135,34781.4,13:01:26,194.35,193.415833333333
873719.54,6527563.8,197.581,NA,135,34781.4,13:01:26,194.35,193.415833333333
873717.6,6527562.8,197.5938,NA,135,34781.4,13:01:26,194.35,193.415833333333
873716.7192,6527562.3259,197.6172,NA,135,34781.4,13:01:26,194.35,193.415833333333
873715.36,6527561.6,197.6404,NA,135,34781.4,13:01:26,194.35,193.415833333333
873714.0732,6527561.4,197.6988,NA,135,34781.4,13:01:26,194.35,193.415833333333
873713.14,6527561.2,197.7198,NA,135,34781.4,13:01:26,194.35,193.415833333333
873711.28,6527560.2,197.6859,NA,135,34781.4,13:01:26,194.35,193.415833333333
873710.1927,6527560.404,197.6663,NA,135,34781.4,13:01:26,194.35,193.415833333333
873708.9092,6527560.7171,197.6478,NA,135,34781.4,13:01:26,194.35,193.415833333333
873707.6851,6527561.0083,197.6336,NA,135,34781.4,13:01:26,194.35,193.415833333333
873706.4018,6527561.3212,197.6171,NA,135,34781.4,13:01:26,194.35,193.415833333333
873705.1779,6527561.6123,197.6048,NA,135,34781.4,13:01:26,194.35,193.415833333333
873703.891,6527561.9272,197.6585,NA,135,34781.4,13:01:26,194.35,193.415833333333
873703.04,6527562,197.6578,NA,135,34781.4,13:01:26,194.35,193.415833333333
873701.26,6527561,197.7172,NA,135,34781.4,13:01:26,194.35,193.415833333333
873700.0863,6527560.3932,197.7366,NA,135,34781.4,13:01:26,194.35,193.415833333333
873698.96,6527560,197.783,rg,135,34781.4,13:01:26,194.35,193.415833333333
873697.5157,6527559.6,197.7755,NA,135,34781.4,13:01:26,194.35,193.415833333333
873696.74,6527559.6,197.7492,NA,135,34781.4,13:01:26,194.35,193.415833333333
873695.413,6527558.9165,197.6636,NA,135,34781.4,13:01:26,194.35,193.415833333333
873694.42,6527558.4,197.5886,NA,135,34781.4,13:01:26,194.35,193.415833333333
873693.3207,6527558.2,197.0484,NA,135,34781.4,13:01:26,194.35,193.415833333333
873692.4805,6527558.1441,196.5659,NA,135,34781.4,13:01:26,194.35,193.415833333333
873691.3797,6527558.2605,196.4594,NA,135,34781.4,13:01:26,194.35,193.415833333333
873685.9881,6527559.4635,195.9417,NA,135,34781.4,13:01:26,194.35,193.415833333333
873685.129,6527559.5666,195.8587,NA,135,34781.4,13:01:26,194.35,193.415833333333
873683.6592,6527559.4381,195.64,NA,135,34781.4,13:01:26,194.35,193.415833333333
873682.9066,6527559.3206,195.5376,NA,135,34781.4,13:01:26,194.35,193.415833333333
873681.552,6527558.686,194.7822,NA,135,34781.4,13:01:26,194.35,193.415833333333
873680.3896,6527558.1714,194.2505,NA,135,34781.4,13:01:26,194.35,193.415833333333
873679.5935,6527557.806,193.7356,NA,135,34781.4,13:01:26,194.35,193.415833333333
873678.9074,6527557.5037,193.3551,NA,135,34781.4,13:01:26,194.35,193.415833333333
873677.94,6527557,192.8319,NA,135,34781.4,13:01:26,194.35,193.415833333333
873676.7748,6527556.8,192.8206,NA,135,34781.4,13:01:26,194.35,193.415833333333
873675.7,6527556.6,192.777,NA,135,34781.4,13:01:26,194.35,193.415833333333
873674.5573,6527556.83,192.7242,NA,135,34781.4,13:01:26,194.35,193.415833333333
873673.4151,6527557.0383,192.6592,NA,135,34781.4,13:01:26,194.35,193.415833333333
873672.3755,6527557.2131,192.611,NA,135,34781.4,13:01:26,194.35,193.415833333333
873671.2852,6527557.4044,192.5652,NA,135,34781.4,13:01:26,194.35,193.415833333333
873670.1935,6527557.5964,192.4942,NA,135,34781.4,13:01:26,194.35,193.415833333333
873669.08,6527557.8,192.4439,NA,135,34781.4,13:01:26,194.35,193.415833333333
873667.9201,6527557.6,192.3619,NA,135,34781.4,13:01:26,194.35,193.415833333333
873666.92,6527557.4,192.3138,NA,135,34781.4,13:01:26,194.35,193.415833333333
873665.7316,6527556.7535,192.0962,NA,135,34781.4,13:01:26,194.35,193.415833333333
873664.68,6527556.2,191.924,NA,135,34781.4,13:01:26,194.35,193.415833333333
873663.5724,6527555.596,191.7604,NA,135,34781.4,13:01:26,194.35,193.415833333333
873662.44,6527555,191.5938,axe,135,34781.4,13:01:26,194.35,193.415833333333
873660.687,6527554.863,191.8233,NA,135,34781.4,13:01:26,194.35,193.415833333333
873659.9693,6527555.1331,191.8543,NA,135,34781.4,13:01:26,194.35,193.415833333333
873658.6619,6527555.6332,191.9186,NA,135,34781.4,13:01:26,194.35,193.415833333333
873657.5859,6527556.0368,191.9718,NA,135,34781.4,13:01:26,194.35,193.415833333333
873656.4691,6527556.4693,192.0141,NA,135,34781.4,13:01:26,194.35,193.415833333333
873655.46,6527556.8,192.0506,NA,135,34781.4,13:01:26,194.35,193.415833333333
873653.7325,6527555.8847,192.1711,NA,135,34781.4,13:01:26,194.35,193.415833333333
873652.8284,6527555.4044,192.2634,NA,135,34781.4,13:01:26,194.35,193.415833333333
873651.9467,6527554.9371,192.3519,NA,135,34781.4,13:01:26,194.35,193.415833333333
873650.26,6527554.8,192.442,NA,135,34781.4,13:01:26,194.35,193.415833333333
873649.0219,6527554.172,192.5324,NA,135,34781.4,13:01:26,194.35,193.415833333333
873648.3,6527553.8,192.5826,NA,135,34781.4,13:01:26,194.35,193.415833333333
873646.9405,6527554.8228,192.6324,NA,135,34781.4,13:01:26,194.35,193.415833333333
873645.9373,6527555.4389,192.6717,NA,135,34781.4,13:01:26,194.35,193.415833333333
873644.8371,6527556.2039,192.7037,NA,135,34781.4,13:01:26,194.35,193.415833333333
873644.06,6527556.6,192.723,NA,135,34781.4,13:01:26,194.35,193.415833333333
873642.284,6527555.6965,192.7298,NA,135,34781.4,13:01:26,194.35,193.415833333333
873641.3706,6527555.2056,192.7502,NA,135,34781.4,13:01:26,194.35,193.415833333333
873640.5019,6527554.7455,192.7614,NA,135,34781.4,13:01:26,194.35,193.415833333333
873638.72,6527554.6,192.7398,NA,135,34781.4,13:01:26,194.35,193.415833333333
873637.6504,6527554.0331,192.814,NA,135,34781.4,13:01:26,194.35,193.415833333333
873636.84,6527553.6,192.8656,NA,135,34781.4,13:01:26,194.35,193.415833333333
873635.5252,6527554.6817,192.8797,NA,135,34781.4,13:01:26,194.35,193.415833333333
873634.478,6527555.3532,192.8996,NA,135,34781.4,13:01:26,194.35,193.415833333333
873633.583,6527556.0507,192.9058,NA,135,34781.4,13:01:26,194.35,193.415833333333
873632.9782,6527556.4768,192.9108,NA,135,34781.4,13:01:26,194.35,193.415833333333
873631.32,6527555.6,192.9732,NA,135,34781.4,13:01:26,194.35,193.415833333333
873630.1141,6527554.9812,193.0517,NA,135,34781.4,13:01:26,194.35,193.415833333333
873629.36,6527554.6,193.1104,NA,135,34781.4,13:01:26,194.35,193.415833333333
873627.5,6527554.4,193.2824,NA,135,34781.4,13:01:26,194.35,193.415833333333
873626.4014,6527553.8218,193.3322,NA,135,34781.4,13:01:26,194.35,193.415833333333
873625.7808,6527553.4952,193.3574,NA,135,34781.4,13:01:26,194.35,193.415833333333
873624.1208,6527554.2875,193.3431,NA,135,34781.4,13:01:26,194.35,193.415833333333
873622.9906,6527554.678,193.3625,NA,135,34781.4,13:01:26,194.35,193.415833333333
873621.9566,6527555.182,193.3674,NA,135,34781.4,13:01:26,194.35,193.415833333333
873621.066,6527555.4979,193.3939,NA,135,34781.4,13:01:26,194.35,193.415833333333
873619.36,6527555.4,193.6468,NA,135,34781.4,13:01:26,194.35,193.415833333333
873618.2216,6527554.7878,193.7092,NA,135,34781.4,13:01:26,194.35,193.415833333333
873617.5,6527554.4,193.7488,NA,135,34781.4,13:01:26,194.35,193.415833333333
873615.744,6527553.4689,193.9065,NA,135,34781.4,13:01:26,194.35,193.415833333333
873614.6885,6527553.4,194.2202,NA,135,34781.4,13:01:26,194.35,193.415833333333
873613.9819,6527553.3305,194.4461,NA,135,34781.4,13:01:26,194.35,193.415833333333
873612.3912,6527554.1125,194.9084,NA,135,34781.4,13:01:26,194.35,193.415833333333
873611.3132,6527554.5916,195.2063,NA,135,34781.4,13:01:26,194.35,193.415833333333
873609.8,6527555.4,195.6368,NA,135,34781.4,13:01:26,194.35,193.415833333333
873609.0636,6527555.0013,195.7917,NA,135,34781.4,13:01:26,194.35,193.415833333333
873607.94,6527554.4,196.01,rd,135,34781.4,13:01:26,194.35,193.415833333333
873606.6806,6527554.4,196.335,NA,135,34781.4,13:01:26,194.35,193.415833333333
873606.1746,6527554.278,196.4824,NA,135,34781.4,13:01:26,194.35,193.415833333333
873605.9155,6527554.23,196.5506,NA,135,34781.4,13:01:26,194.35,193.415833333333
873605.8305,6527554.1651,196.5808,NA,135,34781.4,13:01:26,194.35,193.415833333333
873605.0962,6527553.6717,196.7754,NA,135,34781.4,13:01:26,194.35,193.415833333333
873604.01,6527553.2895,196.8884,NA,135,34781.4,13:01:26,194.35,193.415833333333
873603.8423,6527553.1981,196.9024,NA,135,34781.4,13:01:26,194.35,193.415833333333
873603.746,6527553.1447,196.9084,NA,135,34781.4,13:01:26,194.35,193.415833333333
873603.4963,6527553.004,196.9232,NA,135,34781.4,13:01:26,194.35,193.415833333333
873602.8815,6527552.6564,196.9562,NA,135,34781.4,13:01:26,194.35,193.415833333333
873601.7,6527552,197.0228,NA,135,34781.4,13:01:26,194.35,193.415833333333
873774.3,6527504,197.96,NA,136,34837,13:01:34,194.3375,193.425
873772.2,6527504,198.01,NA,136,34837,13:01:34,194.3375,193.425
873763.4,6527508,198.028,NA,136,34837,13:01:34,194.3375,193.425
873761.4,6527507,198.047,NA,136,34837,13:01:34,194.3375,193.425
873759.5,6527506,198.08,NA,136,34837,13:01:34,194.3375,193.425
873757.6,6527506,198,NA,136,34837,13:01:34,194.3375,193.425
873755.6,6527505,198.047,NA,136,34837,13:01:34,194.3375,193.425
873747.2,6527509,197.904,NA,136,34837,13:01:34,194.3375,193.425
873745.2,6527508,197.935,NA,136,34837,13:01:34,194.3375,193.425
873743.3,6527507,197.93,NA,136,34837,13:01:34,194.3375,193.425
873741.4,6527507,197.936,NA,136,34837,13:01:34,194.3375,193.425
873739.5,6527506,197.9199,NA,136,34837,13:01:34,194.3375,193.425
873732.3,6527510,197.989,NA,136,34837,13:01:34,194.3375,193.425
873730.5,6527509,198.059,NA,136,34837,13:01:34,194.3375,193.425
873728.5,6527508,198.054,rg,136,34837,13:01:34,194.3375,193.425
873726.6,6527508,198.023,NA,136,34837,13:01:34,194.3375,193.425
873724.6,6527507,197.91,NA,136,34837,13:01:34,194.3375,193.425
873722.8,6527507,196.6759,NA,136,34837,13:01:34,194.3375,193.425
873717.1,6527510,196.139,NA,136,34837,13:01:34,194.3375,193.425
873715.2,6527510,195.825,NA,136,34837,13:01:34,194.3375,193.425
873713.3,6527509,194.34,NA,136,34837,13:01:34,194.3375,193.425
873711.3,6527508,192.6339,NA,136,34837,13:01:34,194.3375,193.425
873709.4,6527508,192.6,NA,136,34837,13:01:34,194.3375,193.425
873703.8,6527511,192.2529,NA,136,34837,13:01:34,194.3375,193.425
873702,6527511,192.081,NA,136,34837,13:01:34,194.3375,193.425
873700.1,6527510,191.605,NA,136,34837,13:01:34,194.3375,193.425
873698.2,6527509,191.2,axe,136,34837,13:01:34,194.3375,193.425
873696.3,6527509,191.473,NA,136,34837,13:01:34,194.3375,193.425
873690.8,6527512,191.706,NA,136,34837,13:01:34,194.3375,193.425
873688.9,6527511,191.847,NA,136,34837,13:01:34,194.3375,193.425
873687,6527510,192.066,NA,136,34837,13:01:34,194.3375,193.425
873685.2,6527510,192.179,NA,136,34837,13:01:34,194.3375,193.425
873683.2,6527509,192.331,NA,136,34837,13:01:34,194.3375,193.425
873678.8,6527513,192.48,NA,136,34837,13:01:34,194.3375,193.425
873676.8,6527512,192.478,NA,136,34837,13:01:34,194.3375,193.425
873674.9,6527511,192.51,NA,136,34837,13:01:34,194.3375,193.425
873673,6527511,192.489,NA,136,34837,13:01:34,194.3375,193.425
873671.1,6527510,192.63,NA,136,34837,13:01:34,194.3375,193.425
873667,6527514,192.6459,NA,136,34837,13:01:34,194.3375,193.425
873665.1,6527513,192.719,NA,136,34837,13:01:34,194.3375,193.425
873663.1,6527512,192.893,NA,136,34837,13:01:34,194.3375,193.425
873661.2,6527512,193.073,NA,136,34837,13:01:34,194.3375,193.425
873659.3,6527511,193.1759,NA,136,34837,13:01:34,194.3375,193.425
873654.3,6527514,193.15,NA,136,34837,13:01:34,194.3375,193.425
873652.4,6527514,193.43,NA,136,34837,13:01:34,194.3375,193.425
873650.5,6527513,193.53,NA,136,34837,13:01:34,194.3375,193.425
873648.6,6527512,193.718,NA,136,34837,13:01:34,194.3375,193.425
873646.7,6527512,194.35,NA,136,34837,13:01:34,194.3375,193.425
873642.2,6527515,195.684,NA,136,34837,13:01:34,194.3375,193.425
873640.3,6527514,196.01,rd,136,34837,13:01:34,194.3375,193.425
873638.4,6527514,196.334,NA,136,34837,13:01:34,194.3375,193.425
873636.5,6527513,196.566,NA,136,34837,13:01:34,194.3375,193.425
873634.7,6527512,196.711,NA,136,34837,13:01:34,194.3375,193.425
873777.6667,6527441,197.8893,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873776.119,6527441,197.9274,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873772.2557,6527442.5738,197.9473,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873771.3673,6527442.924,197.9527,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873770.5089,6527443.3167,197.9554,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873769.5898,6527443.7384,197.9587,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873768.1159,6527443.1421,197.9741,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873766.7142,6527442.5429,197.9986,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873765.3279,6527442.6027,197.9476,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873764.3821,6527442.2201,197.9694,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873763.8667,6527442,197.9813,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873762.6267,6527442.5226,197.9631,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873758.2516,6527444.388,197.8977,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873757.5667,6527444.6667,197.888,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873756.1076,6527444,197.9041,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873754.69,6527443.3333,197.8954,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873753.2898,6527443.3333,197.8946,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873751.8722,6527442.6667,197.8784,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873751.1606,6527443.0034,197.8804,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873750.3365,6527443.4569,197.8897,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873746.5393,6527445.5368,197.9357,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873745.2086,6527444.9324,197.987,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873743.7333,6527444.3333,197.9887,rg,137,34902.666667,13:01:54,194.3175,193.415666666667
873742.0882,6527444.3333,197.9774,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873740.9942,6527443.9304,197.9391,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873740.309,6527443.6667,197.9039,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873739.4471,6527443.6667,197.4623,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873738.6,6527443.6667,197.0639,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873738.0448,6527443.9568,197.0203,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873736.4693,6527444.7764,196.9127,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873735.5399,6527445.2597,196.8498,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873734.8604,6527445.5457,196.6881,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873733.77,6527446,196.4225,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873732.6347,6527446,196.0952,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873732.1667,6527446,195.94,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873731.2212,6527445.6009,195.1648,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873730.5633,6527445.3333,194.6217,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873729.4873,6527444.9198,193.6734,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873728.9,6527444.6667,193.1626,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873727.9919,6527444.7795,193.0052,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873727.2557,6527444.8465,192.9084,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873726.4074,6527445.2903,192.7569,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873725.6293,6527445.6986,192.6298,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873724.8174,6527446.0109,192.5521,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873724.0055,6527446.337,192.4775,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873723.1612,6527446.6636,192.3972,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873722.3522,6527447,192.3414,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873720.7935,6527447,192.1935,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873719.9597,6527446.6279,192.0045,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873719.1223,6527446.4722,191.85,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873717.4667,6527446,191.56,axe,137,34902.666667,13:01:54,194.3175,193.415666666667
873715.5,6527446,191.7613,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873714.3244,6527446.2776,191.7802,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873712.6961,6527447.1173,191.8802,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873711.3049,6527447.5306,191.9573,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873709.8413,6527447.9654,192.0288,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873708.4667,6527448.6667,192.0583,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873706.5333,6527448,192.13,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873705.207,6527447.6704,192.1929,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873703.9,6527447.6667,192.2707,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873702.0333,6527447.6667,192.351,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873700.4692,6527447.5513,192.4048,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873699.3667,6527447.3333,192.442,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873697.6523,6527448.2554,192.4907,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873696.3144,6527448.8657,192.5347,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873694.8341,6527449.9084,192.5642,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873693.7,6527450.3333,192.575,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873691.7,6527450,192.5736,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873690.4089,6527449.6713,192.5965,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873689.1,6527449.3333,192.608,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873687.1333,6527449.3333,192.605,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873685.6878,6527449.2568,192.6938,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873684.5,6527449,192.769,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873682.8804,6527450.2955,192.8262,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873681.4983,6527450.961,192.8531,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873680.1814,6527451.5953,192.892,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873679.1,6527452,192.9426,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873677.1333,6527451.6667,193.016,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873675.6995,6527451.2831,193.0917,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873674.4667,6527451.3333,193.1947,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
873672.5333,6527451.3333,193.3537,NA,137,34902.666667,13:01:54,194.3175,193.415666666667
