a0_min         a1_min         a2_min         a3_min         a4_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.103575E+03   0.468316E+01   0.189148E+02   0.436620E+01   0.191974E+02   0.168067E-04   0.340114E-03   0.511505E-05   0.146819E-02   0.191973E+03   0.000000E+00   0.000000E+00   0.191973E+03  -0.383946E+03
   0.103575E+03   0.318121E+01   0.206944E+02   0.436620E+01   0.191974E+02   0.226253E-03   0.340114E-03   0.511505E-05   0.146819E-02   0.191713E+03   0.000000E+00   0.000000E+00   0.191713E+03  -0.383426E+03
   0.103575E+03   0.450535E+01   0.182358E+02   0.883858E+01   0.187820E+02   0.226253E-03   0.340114E-03   0.511505E-05   0.146819E-02   0.192617E+03   0.000000E+00   0.000000E+00   0.192617E+03  -0.385234E+03
   0.103575E+03   0.450535E+01   0.170297E+02   0.883858E+01   0.187820E+02   0.226253E-03   0.340114E-03   0.511505E-05   0.146819E-02   0.192676E+03   0.000000E+00   0.000000E+00   0.192676E+03  -0.385352E+03
   0.103575E+03   0.561736E+01   0.170297E+02   0.883858E+01   0.178509E+02   0.824852E-03   0.340114E-03   0.936733E-04   0.111199E-02   0.190943E+03   0.000000E+00   0.000000E+00   0.190943E+03  -0.381886E+03
   0.103575E+03   0.622112E+01   0.179721E+02   0.189412E+02   0.186499E+02   0.824852E-03   0.340114E-03   0.936733E-04   0.111199E-02   0.190932E+03   0.000000E+00   0.000000E+00   0.190932E+03  -0.381864E+03
   0.103575E+03   0.853778E+01   0.181501E+02   0.165110E+02   0.186499E+02   0.824852E-03   0.339782E-03   0.936733E-04   0.111199E-02   0.191502E+03   0.000000E+00   0.000000E+00   0.191502E+03  -0.383004E+03
   0.103575E+03   0.853778E+01   0.181501E+02   0.165110E+02   0.266437E+02   0.824852E-03   0.339782E-03   0.936733E-04   0.111199E-02   0.191568E+03   0.000000E+00   0.000000E+00   0.191568E+03  -0.383136E+03
   0.103575E+03   0.853778E+01   0.181501E+02   0.111086E+02   0.199650E+02   0.824852E-03   0.339782E-03   0.936733E-04   0.221460E-02   0.188152E+03   0.000000E+00   0.000000E+00   0.188152E+03  -0.376304E+03
   0.103575E+03   0.648344E+01   0.181501E+02   0.149823E+02   0.199650E+02   0.824852E-03   0.339782E-03   0.157507E-03   0.138063E-02   0.191063E+03   0.000000E+00   0.000000E+00   0.191063E+03  -0.382126E+03
   0.103575E+03   0.790146E+01   0.181501E+02   0.149254E+02   0.164310E+02   0.824852E-03   0.339782E-03   0.157507E-03   0.138063E-02   0.190690E+03   0.000000E+00   0.000000E+00   0.190690E+03  -0.381380E+03
   0.103575E+03   0.790146E+01   0.181501E+02   0.149254E+02   0.895888E+01   0.824852E-03   0.339782E-03   0.124993E-04   0.174948E-02   0.188608E+03   0.000000E+00   0.000000E+00   0.188608E+03  -0.377216E+03
   0.103575E+03   0.790146E+01   0.181501E+02   0.149254E+02   0.202119E+02   0.824852E-03   0.101639E-03   0.124993E-04   0.105977E-02   0.192562E+03   0.000000E+00   0.000000E+00   0.192562E+03  -0.385124E+03
   0.103575E+03   0.790146E+01   0.181501E+02   0.176286E+02   0.143942E+02   0.824852E-03   0.101639E-03   0.124993E-04   0.105977E-02   0.191822E+03   0.000000E+00   0.000000E+00   0.191822E+03  -0.383644E+03
   0.103670E+03   0.790146E+01   0.188002E+02   0.176286E+02   0.137646E+02   0.824852E-03   0.101639E-03   0.124993E-04   0.853690E-03   0.191191E+03   0.000000E+00   0.000000E+00   0.191191E+03  -0.382382E+03
   0.103670E+03   0.824963E+01   0.208647E+02   0.142691E+02   0.175330E+02   0.824852E-03   0.101639E-03   0.124993E-04   0.199092E-02   0.189668E+03   0.000000E+00   0.000000E+00   0.189668E+03  -0.379336E+03
   0.103670E+03   0.824963E+01   0.208647E+02   0.106309E+02   0.257922E+02   0.106482E-02   0.101639E-03   0.124993E-04   0.199092E-02   0.188242E+03   0.000000E+00   0.000000E+00   0.188242E+03  -0.376484E+03
   0.102618E+03   0.234795E+01   0.981334E+01   0.978062E+01   0.155592E+02   0.106482E-02   0.101639E-03   0.124993E-04   0.249055E-02   0.188163E+03   0.000000E+00   0.000000E+00   0.188163E+03  -0.376326E+03
   0.102618E+03   0.207511E+01   0.981334E+01   0.978062E+01   0.155592E+02   0.106482E-02   0.101639E-03   0.124993E-04   0.249055E-02   0.188017E+03   0.000000E+00   0.000000E+00   0.188017E+03  -0.376034E+03
   0.102618E+03   0.207511E+01   0.981334E+01   0.978062E+01   0.243384E+02   0.106482E-02   0.101639E-03   0.124993E-04   0.401760E-03   0.184219E+03   0.000000E+00   0.000000E+00   0.184219E+03  -0.368438E+03
   0.102618E+03   0.345357E+01   0.941922E+01   0.139476E+02   0.124071E+02   0.140573E-02   0.101639E-03   0.124993E-04   0.401760E-03   0.182303E+03   0.000000E+00   0.000000E+00   0.182303E+03  -0.364606E+03
   0.102900E+03   0.859708E+01   0.167915E+02   0.139476E+02   0.178740E+02   0.115296E-02   0.134614E-03   0.124993E-04   0.271720E-02   0.186600E+03   0.000000E+00   0.000000E+00   0.186600E+03  -0.373200E+03
   0.102900E+03   0.366802E+01   0.701406E+01   0.500939E+01   0.178740E+02   0.559572E-03   0.134614E-03   0.124993E-04   0.146147E-02   0.191461E+03   0.000000E+00   0.000000E+00   0.191461E+03  -0.382922E+03
   0.102900E+03   0.463508E+01   0.635566E+01   0.767488E+01   0.178740E+02   0.559572E-03   0.198773E-03   0.124993E-04   0.146147E-02   0.190971E+03   0.000000E+00   0.000000E+00   0.190971E+03  -0.381942E+03
   0.102900E+03   0.463508E+01   0.635566E+01   0.767488E+01   0.178740E+02   0.559572E-03   0.198773E-03   0.124993E-04   0.146147E-02   0.190971E+03   0.000000E+00   0.000000E+00   0.190971E+03  -0.381942E+03
   0.102900E+03   0.226530E+01   0.729352E+01   0.671761E+01   0.178740E+02   0.559572E-03   0.198773E-03   0.124993E-04   0.146147E-02   0.191542E+03   0.000000E+00   0.000000E+00   0.191542E+03  -0.383084E+03
   0.102698E+03   0.226530E+01   0.729352E+01   0.312492E+01   0.130195E+02   0.559572E-03   0.198773E-03   0.124993E-04   0.880077E-03   0.191262E+03   0.000000E+00   0.000000E+00   0.191262E+03  -0.382524E+03
   0.101368E+03   0.226530E+01   0.620760E+01   0.312492E+01   0.130195E+02   0.559572E-03   0.198773E-03   0.124993E-04   0.880077E-03   0.192920E+03   0.000000E+00   0.000000E+00   0.192920E+03  -0.385840E+03
   0.101368E+03   0.226530E+01   0.654015E+01  -0.248556E+00   0.130195E+02   0.553388E-03   0.198773E-03   0.124993E-04   0.993833E-03   0.192627E+03   0.000000E+00   0.000000E+00   0.192627E+03  -0.385254E+03
   0.101368E+03   0.226530E+01   0.400980E+01  -0.163796E+01   0.130195E+02   0.553388E-03   0.119487E-03   0.124993E-04   0.993833E-03   0.192393E+03   0.000000E+00   0.000000E+00   0.192393E+03  -0.384786E+03
   0.101034E+03   0.226530E+01   0.163378E+01   0.575376E+01  -0.681876E+01   0.192657E-02   0.454359E-03   0.124993E-04   0.143763E-02   0.185414E+03   0.000000E+00   0.000000E+00   0.185414E+03  -0.370828E+03
   0.100199E+03   0.226530E+01   0.393888E+01   0.575376E+01   0.586022E+01   0.748377E-03   0.454359E-03   0.124993E-04   0.683735E-03   0.189899E+03   0.000000E+00   0.000000E+00   0.189899E+03  -0.379798E+03
   0.100199E+03   0.226530E+01   0.393888E+01   0.575376E+01   0.586022E+01   0.748377E-03   0.454359E-03   0.124993E-04   0.683735E-03   0.189899E+03   0.000000E+00   0.000000E+00   0.189899E+03  -0.379798E+03
   0.100199E+03   0.226530E+01   0.393888E+01   0.137520E+02   0.934557E+01   0.877232E-03   0.454359E-03   0.124993E-04   0.192889E-02   0.185360E+03   0.000000E+00   0.000000E+00   0.185360E+03  -0.370720E+03
   0.100199E+03   0.226530E+01   0.595557E+01   0.433497E+01   0.147330E+02   0.877232E-03   0.454359E-03   0.124993E-04   0.413268E-03   0.185899E+03   0.000000E+00   0.000000E+00   0.185899E+03  -0.371798E+03
   0.100199E+03   0.226530E+01   0.564664E+01   0.108007E+02  -0.121824E+01   0.877232E-03   0.454359E-03   0.124993E-04   0.413268E-03   0.185108E+03   0.000000E+00   0.000000E+00   0.185108E+03  -0.370216E+03
   0.100370E+03   0.226530E+01   0.564664E+01  -0.429976E+01   0.119055E+02   0.877232E-03   0.454359E-03   0.124993E-04   0.413268E-03   0.184395E+03   0.000000E+00   0.000000E+00   0.184395E+03  -0.368790E+03
   0.100370E+03  -0.410206E-01   0.564664E+01   0.223395E+01   0.165481E+02   0.877232E-03   0.454359E-03   0.124993E-04   0.413268E-03   0.185455E+03   0.000000E+00   0.000000E+00   0.185455E+03  -0.370910E+03
   0.100370E+03  -0.410206E-01   0.940145E+01   0.223395E+01   0.135163E+02   0.877232E-03   0.454359E-03   0.124993E-04   0.413268E-03   0.185516E+03   0.000000E+00   0.000000E+00   0.185516E+03  -0.371032E+03
   0.100370E+03  -0.410206E-01   0.940145E+01  -0.217520E+01   0.972554E+01   0.877232E-03   0.454359E-03   0.124993E-04   0.413268E-03   0.185438E+03   0.000000E+00   0.000000E+00   0.185438E+03  -0.370876E+03
   0.100370E+03  -0.513545E+00   0.807536E+01  -0.130582E+00   0.972554E+01   0.877232E-03   0.454359E-03   0.124993E-04   0.413268E-03   0.185856E+03   0.000000E+00   0.000000E+00   0.185856E+03  -0.371712E+03
   0.100370E+03  -0.513545E+00   0.194373E+01  -0.130582E+00   0.645201E+01   0.877232E-03   0.454359E-03   0.124993E-04   0.413268E-03   0.185915E+03   0.000000E+00   0.000000E+00   0.185915E+03  -0.371830E+03
   0.100370E+03   0.245751E+01   0.405756E+01  -0.178749E+01   0.645201E+01   0.877232E-03   0.454359E-03   0.124993E-04   0.413268E-03   0.185508E+03   0.000000E+00   0.000000E+00   0.185508E+03  -0.371016E+03
   0.100370E+03   0.245751E+01   0.405756E+01   0.120656E+02   0.150772E+02   0.877232E-03   0.454359E-03   0.124993E-04   0.413268E-03   0.184911E+03   0.000000E+00   0.000000E+00   0.184911E+03  -0.369822E+03
   0.100370E+03   0.245751E+01   0.418031E+01   0.380418E+01   0.170867E+02   0.433706E-03   0.454359E-03   0.124993E-04   0.413268E-03   0.186811E+03   0.000000E+00   0.000000E+00   0.186811E+03  -0.373622E+03
   0.100370E+03   0.109382E+01   0.418031E+01   0.994317E+00   0.175209E+02   0.433706E-03   0.454359E-03   0.124993E-04   0.413268E-03   0.186607E+03   0.000000E+00   0.000000E+00   0.186607E+03  -0.373214E+03
   0.100370E+03   0.109382E+01   0.418031E+01   0.445805E+01  -0.152877E+02   0.433706E-03   0.454359E-03   0.590050E-04   0.413268E-03   0.183204E+03   0.000000E+00   0.000000E+00   0.183204E+03  -0.366408E+03
   0.100370E+03   0.360742E+01   0.418031E+01   0.445805E+01   0.425565E+01   0.433706E-03   0.454359E-03   0.247869E-03   0.174619E-02   0.189409E+03   0.000000E+00   0.000000E+00   0.189409E+03  -0.378818E+03
   0.100370E+03  -0.395612E+00   0.214951E+01   0.568375E+01   0.425565E+01   0.433706E-03   0.454359E-03   0.247869E-03   0.107345E-02   0.189990E+03   0.000000E+00   0.000000E+00   0.189990E+03  -0.379980E+03
