a0_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        
   0.100232E+03   0.591082E-03   0.102127E+02   0.106943E+02   0.184944E+03
   0.100232E+03   0.591082E-03   0.926064E+01   0.105049E+02   0.184891E+03
   0.100232E+03   0.591082E-03   0.926064E+01   0.105049E+02   0.184891E+03
   0.999947E+02   0.591082E-03   0.926064E+01   0.975072E+01   0.185042E+03
   0.100805E+03   0.591082E-03   0.926064E+01   0.975072E+01   0.184612E+03
   0.100805E+03   0.306958E-03   0.926064E+01   0.975072E+01   0.183604E+03
   0.100805E+03   0.306958E-03   0.926064E+01   0.975072E+01   0.183604E+03
   0.100805E+03   0.298865E-03   0.798744E+01   0.975072E+01   0.181402E+03
   0.997017E+02   0.558954E-03   0.861196E+01   0.854757E+01   0.183275E+03
   0.997017E+02   0.258582E-03   0.861196E+01   0.864391E+01   0.182529E+03
   0.997017E+02   0.196231E-03   0.861196E+01   0.864391E+01   0.181678E+03
   0.997017E+02   0.264932E-03   0.861196E+01   0.864391E+01   0.182608E+03
   0.997017E+02   0.264932E-03   0.966593E+01   0.111255E+02   0.183792E+03
   0.997017E+02   0.210923E-03   0.864586E+01   0.111255E+02   0.182182E+03
   0.997017E+02   0.615974E-03   0.864586E+01   0.916699E+01   0.183684E+03
   0.997017E+02   0.540977E-03   0.864586E+01   0.916699E+01   0.184216E+03
   0.997017E+02   0.540977E-03   0.829735E+01   0.958054E+01   0.183817E+03
   0.997017E+02   0.493557E-03   0.829735E+01   0.958054E+01   0.184007E+03
   0.997017E+02   0.493557E-03   0.829735E+01   0.958054E+01   0.184007E+03
   0.997017E+02   0.493557E-03   0.106596E+02   0.958054E+01   0.185295E+03
   0.997017E+02   0.283952E-03   0.106596E+02   0.106411E+02   0.184192E+03
   0.997017E+02   0.275910E-03   0.108835E+02   0.106411E+02   0.183924E+03
   0.997017E+02   0.275910E-03   0.108835E+02   0.106411E+02   0.183924E+03
   0.997017E+02   0.275910E-03   0.108261E+02   0.106411E+02   0.183973E+03
   0.997017E+02   0.430181E-03   0.108261E+02   0.106411E+02   0.185006E+03
   0.993912E+02   0.430181E-03   0.108261E+02   0.106411E+02   0.184590E+03
   0.993912E+02   0.430181E-03   0.108261E+02   0.106411E+02   0.184590E+03
   0.993912E+02   0.430181E-03   0.107505E+02   0.101186E+02   0.184886E+03
   0.993912E+02   0.430181E-03   0.107505E+02   0.102561E+02   0.184848E+03
   0.993912E+02   0.430181E-03   0.949870E+01   0.906629E+01   0.184776E+03
   0.993912E+02   0.579543E-03   0.949870E+01   0.906629E+01   0.184331E+03
   0.993912E+02   0.747397E-03   0.949870E+01   0.927757E+01   0.182835E+03
   0.993912E+02   0.747397E-03   0.881009E+01   0.880098E+01   0.181758E+03
   0.993912E+02   0.707104E-03   0.881009E+01   0.909032E+01   0.182568E+03
   0.993943E+02   0.700736E-03   0.881009E+01   0.909032E+01   0.182640E+03
   0.993943E+02   0.700736E-03   0.881009E+01   0.909032E+01   0.182640E+03
   0.993943E+02   0.336723E-03   0.881009E+01   0.909032E+01   0.183772E+03
   0.993943E+02   0.336723E-03   0.819820E+01   0.909032E+01   0.182673E+03
   0.993943E+02   0.336723E-03   0.832334E+01   0.980556E+01   0.183307E+03
   0.993943E+02   0.336723E-03   0.832334E+01   0.980556E+01   0.183307E+03
   0.993943E+02   0.336723E-03   0.832334E+01   0.980556E+01   0.183307E+03
   0.993943E+02   0.336723E-03   0.832334E+01   0.980556E+01   0.183307E+03
   0.992488E+02   0.336723E-03   0.832334E+01   0.861658E+01   0.182057E+03
   0.992488E+02   0.336723E-03   0.832334E+01   0.103479E+02   0.182924E+03
   0.100334E+03   0.336723E-03   0.102216E+02   0.101289E+02   0.185052E+03
   0.100334E+03   0.336723E-03   0.102216E+02   0.101289E+02   0.185052E+03
   0.100334E+03   0.336723E-03   0.951439E+01   0.106523E+02   0.184782E+03
   0.100334E+03   0.336723E-03   0.951439E+01   0.924653E+01   0.184817E+03
   0.100334E+03   0.336723E-03   0.951439E+01   0.998472E+01   0.185047E+03
   0.100334E+03   0.336723E-03   0.951439E+01   0.998472E+01   0.185047E+03
   0.100334E+03   0.336723E-03   0.951439E+01   0.998472E+01   0.185047E+03
   0.100334E+03   0.336723E-03   0.951439E+01   0.998472E+01   0.185047E+03
   0.100334E+03   0.336723E-03   0.951439E+01   0.998472E+01   0.185047E+03
   0.100334E+03   0.498983E-03   0.951439E+01   0.998472E+01   0.185624E+03
   0.100334E+03   0.498983E-03   0.951439E+01   0.998472E+01   0.185624E+03
   0.100334E+03   0.498983E-03   0.870896E+01   0.998472E+01   0.184881E+03
   0.100334E+03   0.421350E-03   0.870896E+01   0.998472E+01   0.184848E+03
   0.100334E+03   0.421350E-03   0.870896E+01   0.998472E+01   0.184848E+03
   0.100334E+03   0.421350E-03   0.934312E+01   0.109287E+02   0.185017E+03
   0.100334E+03   0.421350E-03   0.103253E+02   0.907786E+01   0.185209E+03
   0.100334E+03   0.265600E-03   0.103253E+02   0.856946E+01   0.183135E+03
   0.100334E+03   0.233750E-03   0.103253E+02   0.856946E+01   0.182653E+03
   0.100334E+03   0.754993E-03   0.103253E+02   0.856946E+01   0.182427E+03
   0.100334E+03   0.754993E-03   0.103253E+02   0.106785E+02   0.183183E+03
   0.100903E+03   0.754993E-03   0.103253E+02   0.106785E+02   0.182824E+03
   0.100903E+03   0.754993E-03   0.107110E+02   0.106785E+02   0.182603E+03
   0.100903E+03   0.441298E-03   0.107110E+02   0.106785E+02   0.184265E+03
   0.100903E+03   0.441298E-03   0.107110E+02   0.106785E+02   0.184265E+03
   0.999250E+02   0.441298E-03   0.107110E+02   0.106785E+02   0.185218E+03
   0.999250E+02   0.441298E-03   0.107110E+02   0.106785E+02   0.185218E+03
   0.999250E+02   0.441298E-03   0.107349E+02   0.106785E+02   0.185200E+03
   0.999250E+02   0.441298E-03   0.102538E+02   0.109933E+02   0.185204E+03
   0.999250E+02   0.441298E-03   0.102538E+02   0.980207E+01   0.185747E+03
   0.997238E+02   0.441298E-03   0.105647E+02   0.111581E+02   0.184769E+03
   0.997238E+02   0.441298E-03   0.105647E+02   0.111581E+02   0.184769E+03
   0.997238E+02   0.441298E-03   0.105647E+02   0.110231E+02   0.184907E+03
   0.997238E+02   0.441298E-03   0.105647E+02   0.130487E+02   0.181672E+03
   0.997238E+02   0.441298E-03   0.105647E+02   0.110078E+02   0.184922E+03
   0.997238E+02   0.441298E-03   0.105647E+02   0.110078E+02   0.184922E+03
   0.997238E+02   0.609586E-03   0.934048E+01   0.896688E+01   0.184311E+03
   0.997238E+02   0.609586E-03   0.934048E+01   0.942094E+01   0.184678E+03
   0.997238E+02   0.609586E-03   0.108839E+02   0.914694E+01   0.184209E+03
   0.997238E+02   0.609586E-03   0.924056E+01   0.914694E+01   0.184420E+03
   0.100328E+03   0.522767E-03   0.106078E+02   0.914694E+01   0.185086E+03
   0.100328E+03   0.446517E-03   0.106078E+02   0.914694E+01   0.185179E+03
   0.100176E+03   0.446517E-03   0.986976E+01   0.885856E+01   0.185195E+03
   0.100529E+03   0.446517E-03   0.111703E+02   0.885856E+01   0.184182E+03
   0.100529E+03   0.446517E-03   0.111703E+02   0.885856E+01   0.184182E+03
   0.100529E+03   0.603083E-03   0.110407E+02   0.885856E+01   0.183841E+03
   0.100734E+03   0.603083E-03   0.110407E+02   0.888229E+01   0.183675E+03
   0.100811E+03   0.603083E-03   0.110407E+02   0.888229E+01   0.183574E+03
   0.100811E+03   0.603083E-03   0.110407E+02   0.888229E+01   0.183574E+03
   0.995070E+02   0.613498E-03   0.119760E+02   0.888229E+01   0.182314E+03
   0.995070E+02   0.613498E-03   0.877759E+01   0.888229E+01   0.183400E+03
   0.995070E+02   0.321848E-03   0.877759E+01   0.954735E+01   0.184101E+03
   0.995070E+02   0.251274E-03   0.877759E+01   0.954735E+01   0.183338E+03
   0.995070E+02   0.251274E-03   0.991953E+01   0.954735E+01   0.184062E+03
   0.995070E+02   0.251274E-03   0.811937E+01   0.103028E+02   0.182082E+03
   0.995070E+02   0.438817E-03   0.109038E+02   0.103028E+02   0.184906E+03
   0.100584E+03   0.438817E-03   0.993618E+01   0.110308E+02   0.184857E+03
   0.100584E+03   0.438817E-03   0.104674E+02   0.992419E+01   0.185287E+03
   0.100584E+03   0.438817E-03   0.104674E+02   0.108651E+02   0.184855E+03
   0.100584E+03   0.448439E-03   0.104674E+02   0.102636E+02   0.185246E+03
   0.100608E+03   0.448439E-03   0.104674E+02   0.102636E+02   0.185203E+03
   0.100834E+03   0.522456E-03   0.965375E+01   0.978597E+01   0.185043E+03
   0.100834E+03   0.522456E-03   0.898236E+01   0.100158E+02   0.184602E+03
   0.100165E+03   0.522456E-03   0.909176E+01   0.100158E+02   0.185326E+03
   0.100351E+03   0.522456E-03   0.909176E+01   0.100158E+02   0.185257E+03
   0.100351E+03   0.522456E-03   0.909176E+01   0.100158E+02   0.185257E+03
   0.100606E+03   0.522456E-03   0.112616E+02   0.100158E+02   0.184560E+03
   0.100171E+03   0.535058E-03   0.112616E+02   0.100158E+02   0.184805E+03
   0.100171E+03   0.535058E-03   0.112616E+02   0.100158E+02   0.184805E+03
   0.100171E+03   0.535058E-03   0.112616E+02   0.911388E+01   0.184469E+03
   0.100171E+03   0.535058E-03   0.112616E+02   0.106973E+02   0.184512E+03
   0.100186E+03   0.535058E-03   0.112616E+02   0.872038E+01   0.184002E+03
   0.100186E+03   0.535058E-03   0.112616E+02   0.109727E+02   0.184279E+03
   0.100738E+03   0.437792E-03   0.112616E+02   0.109727E+02   0.183817E+03
   0.100738E+03   0.437792E-03   0.107487E+02   0.109727E+02   0.184309E+03
   0.100738E+03   0.437792E-03   0.106560E+02   0.109727E+02   0.184377E+03
   0.100738E+03   0.437792E-03   0.106560E+02   0.997727E+01   0.184902E+03
   0.100738E+03   0.381183E-03   0.111872E+02   0.997727E+01   0.184089E+03
   0.100845E+03   0.452910E-03   0.116863E+02   0.997727E+01   0.183633E+03
   0.100845E+03   0.452910E-03   0.114451E+02   0.997727E+01   0.183957E+03
   0.100144E+03   0.452910E-03   0.106503E+02   0.997727E+01   0.185560E+03
   0.100144E+03   0.452910E-03   0.105506E+02   0.997727E+01   0.185624E+03
   0.100144E+03   0.452910E-03   0.105506E+02   0.997727E+01   0.185624E+03
   0.100144E+03   0.452910E-03   0.105506E+02   0.997727E+01   0.185624E+03
   0.100144E+03   0.452910E-03   0.105506E+02   0.997727E+01   0.185624E+03
   0.100144E+03   0.452910E-03   0.114776E+02   0.997727E+01   0.184734E+03
   0.995974E+02   0.452910E-03   0.114776E+02   0.997727E+01   0.184479E+03
   0.995974E+02   0.452910E-03   0.114776E+02   0.892543E+01   0.183944E+03
   0.995974E+02   0.795804E-03   0.984916E+01   0.892543E+01   0.182196E+03
   0.101166E+03   0.795804E-03   0.984916E+01   0.102940E+02   0.182297E+03
   0.101166E+03   0.595732E-03   0.102330E+02   0.113677E+02   0.183179E+03
   0.101166E+03   0.595732E-03   0.104202E+02   0.113677E+02   0.183102E+03
   0.999164E+02   0.595732E-03   0.104202E+02   0.113677E+02   0.184129E+03
   0.999164E+02   0.595732E-03   0.104202E+02   0.113417E+02   0.184161E+03
   0.986570E+02   0.731500E-03   0.104202E+02   0.113417E+02   0.180840E+03
   0.101711E+03   0.731500E-03   0.104202E+02   0.113417E+02   0.180993E+03
   0.100390E+03   0.731500E-03   0.101601E+02   0.898796E+01   0.183336E+03
   0.100390E+03   0.731500E-03   0.101601E+02   0.764771E+01   0.180471E+03
   0.101255E+03   0.362867E-03   0.977945E+01   0.764771E+01   0.179792E+03
   0.100870E+03   0.362867E-03   0.977945E+01   0.108094E+02   0.183960E+03
   0.100870E+03   0.362867E-03   0.977945E+01   0.108094E+02   0.183960E+03
   0.100870E+03   0.633503E-03   0.977945E+01   0.108094E+02   0.184064E+03
   0.100774E+03   0.672331E-03   0.977945E+01   0.108094E+02   0.183843E+03
   0.100774E+03   0.348995E-03   0.977945E+01   0.108094E+02   0.184065E+03
   0.100774E+03   0.348995E-03   0.977945E+01   0.104123E+02   0.184324E+03
   0.100774E+03   0.348995E-03   0.977945E+01   0.104123E+02   0.184324E+03
   0.100846E+03   0.349145E-03   0.977945E+01   0.104123E+02   0.184120E+03
   0.100846E+03   0.349145E-03   0.977945E+01   0.104123E+02   0.184120E+03
   0.100846E+03   0.274599E-03   0.977945E+01   0.104123E+02   0.183039E+03
   0.997377E+02   0.274599E-03   0.977945E+01   0.928236E+01   0.184429E+03
   0.997377E+02   0.274599E-03   0.977945E+01   0.928236E+01   0.184429E+03
   0.997377E+02   0.245726E-03   0.975070E+01   0.928236E+01   0.184063E+03
   0.997377E+02   0.253066E-03   0.975070E+01   0.928236E+01   0.184158E+03
   0.100035E+03   0.253066E-03   0.975070E+01   0.981401E+01   0.184374E+03
   0.100035E+03   0.253066E-03   0.975070E+01   0.981401E+01   0.184374E+03
   0.100035E+03   0.387040E-03   0.975070E+01   0.108343E+02   0.185257E+03
   0.100740E+03   0.387040E-03   0.975070E+01   0.108343E+02   0.184468E+03
   0.998423E+02   0.368100E-03   0.117446E+02   0.108343E+02   0.183674E+03
   0.988922E+02   0.368100E-03   0.100307E+02   0.108343E+02   0.183310E+03
   0.988922E+02   0.368100E-03   0.100307E+02   0.101979E+02   0.183672E+03
   0.100986E+03   0.512393E-03   0.923760E+01   0.101716E+02   0.184517E+03
   0.100986E+03   0.512393E-03   0.923760E+01   0.101716E+02   0.184517E+03
   0.996228E+02   0.512393E-03   0.997965E+01   0.828308E+01   0.183885E+03
   0.996228E+02   0.512393E-03   0.997965E+01   0.828308E+01   0.183885E+03
   0.996228E+02   0.512393E-03   0.997965E+01   0.100037E+02   0.185471E+03
   0.996228E+02   0.512393E-03   0.997965E+01   0.100037E+02   0.185471E+03
   0.100169E+03   0.512393E-03   0.997965E+01   0.100037E+02   0.185724E+03
   0.100169E+03   0.469900E-03   0.103254E+02   0.100037E+02   0.185726E+03
   0.100154E+03   0.469900E-03   0.103254E+02   0.100037E+02   0.185731E+03
   0.100154E+03   0.469900E-03   0.848878E+01   0.100037E+02   0.184636E+03
   0.100481E+03   0.527293E-03   0.799309E+01   0.100037E+02   0.183219E+03
   0.100481E+03   0.692181E-03   0.799309E+01   0.100037E+02   0.181962E+03
   0.100810E+03   0.692181E-03   0.799309E+01   0.104596E+02   0.181554E+03
   0.100810E+03   0.692181E-03   0.125352E+02   0.104596E+02   0.181060E+03
   0.100844E+03   0.692181E-03   0.909917E+01   0.931728E+01   0.183422E+03
   0.100844E+03   0.346969E-03   0.108422E+02   0.108934E+02   0.183387E+03
   0.100844E+03   0.729411E-03   0.108422E+02   0.108934E+02   0.182691E+03
   0.100844E+03   0.914358E-03   0.108422E+02   0.117224E+02   0.179242E+03
   0.100844E+03   0.914358E-03   0.108422E+02   0.107529E+02   0.180327E+03
   0.100844E+03   0.385464E-03   0.108422E+02   0.107529E+02   0.183892E+03
   0.990141E+02   0.385464E-03   0.108422E+02   0.976317E+01   0.183786E+03
   0.990141E+02   0.385464E-03   0.117536E+02   0.106714E+02   0.182455E+03
   0.990141E+02   0.385464E-03   0.117536E+02   0.113351E+02   0.181821E+03
   0.990141E+02   0.401422E-03   0.869371E+01   0.113351E+02   0.182522E+03
