a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.988690E+02   0.440454E+01   0.832474E-03   0.115211E-02   0.102772E-02   0.703517E-04   0.748562E-03   0.946148E-03   0.194423E-02   0.515877E-03   0.179613E+03   0.000000E+00   0.000000E+00   0.179613E+03  -0.359226E+03
   0.100260E+03   0.440454E+01   0.832474E-03   0.115211E-02   0.102772E-02   0.703517E-04   0.454302E-03   0.946148E-03   0.194423E-02   0.515877E-03   0.180940E+03   0.000000E+00   0.000000E+00   0.180940E+03  -0.361880E+03
   0.100260E+03  -0.211160E+01   0.832474E-03   0.962647E-03   0.190532E-03   0.207816E-02   0.454302E-03   0.139485E-02   0.516209E-03   0.515877E-03   0.181043E+03   0.000000E+00   0.000000E+00   0.181043E+03  -0.362086E+03
   0.101056E+03  -0.162537E+01   0.692426E-03   0.631016E-03   0.834561E-03   0.207816E-02   0.454302E-03   0.139485E-02   0.516209E-03   0.515877E-03   0.182714E+03   0.000000E+00   0.000000E+00   0.182714E+03  -0.365428E+03
   0.101056E+03  -0.162537E+01   0.592158E-03   0.631016E-03   0.834561E-03   0.207816E-02   0.454302E-03   0.111535E-02   0.516209E-03   0.515877E-03   0.183310E+03   0.000000E+00   0.000000E+00   0.183310E+03  -0.366620E+03
   0.101056E+03   0.553520E+01   0.592158E-03   0.219444E-03   0.834561E-03   0.207816E-02   0.454302E-03   0.111535E-02   0.516209E-03   0.355142E-03   0.183599E+03   0.000000E+00   0.000000E+00   0.183599E+03  -0.367198E+03
   0.101056E+03   0.553520E+01   0.592158E-03   0.219444E-03   0.834561E-03   0.207816E-02   0.454302E-03   0.230004E-02   0.516209E-03   0.355142E-03   0.181965E+03   0.000000E+00   0.000000E+00   0.181965E+03  -0.363930E+03
   0.100822E+03  -0.165346E+01   0.699582E-03   0.219444E-03   0.868061E-03   0.207816E-02   0.977206E-04   0.230004E-02   0.516209E-03   0.355142E-03   0.181069E+03   0.000000E+00   0.000000E+00   0.181069E+03  -0.362138E+03
   0.100822E+03   0.575535E-01   0.699582E-03   0.236173E-03   0.150339E-02   0.946260E-03   0.977206E-04   0.158577E-02   0.516209E-03   0.355142E-03   0.183951E+03   0.000000E+00   0.000000E+00   0.183951E+03  -0.367902E+03
   0.100822E+03   0.200696E+01   0.699582E-03   0.236173E-03   0.150339E-02   0.946260E-03   0.977206E-04   0.158577E-02   0.516209E-03   0.355142E-03   0.184316E+03   0.000000E+00   0.000000E+00   0.184316E+03  -0.368632E+03
   0.100822E+03  -0.100056E+01   0.699582E-03   0.236173E-03   0.150339E-02   0.946260E-03   0.977206E-04   0.977174E-03   0.516209E-03   0.355142E-03   0.184500E+03   0.000000E+00   0.000000E+00   0.184500E+03  -0.369000E+03
   0.100822E+03  -0.103900E+01   0.699582E-03   0.236955E-03   0.150339E-02   0.946260E-03   0.977206E-04   0.977174E-03   0.516209E-03   0.355142E-03   0.184479E+03   0.000000E+00   0.000000E+00   0.184479E+03  -0.368958E+03
   0.100822E+03  -0.103900E+01   0.259959E-03   0.236955E-03   0.150339E-02   0.946260E-03   0.977206E-04   0.977174E-03   0.516209E-03   0.355142E-03   0.184588E+03   0.000000E+00   0.000000E+00   0.184588E+03  -0.369176E+03
   0.100822E+03   0.623434E+01   0.259959E-03   0.236955E-03   0.150339E-02   0.946260E-03   0.111145E-02   0.977174E-03   0.666183E-03   0.355142E-03   0.183232E+03   0.000000E+00   0.000000E+00   0.183232E+03  -0.366464E+03
   0.100822E+03  -0.877780E+00   0.603462E-03   0.236955E-03   0.101018E-02   0.873319E-03   0.111145E-02   0.977174E-03   0.666183E-03   0.355142E-03   0.184895E+03   0.000000E+00   0.000000E+00   0.184895E+03  -0.369790E+03
   0.100822E+03   0.326399E+01   0.603462E-03   0.236955E-03   0.101018E-02   0.873319E-03   0.111089E-02   0.977174E-03   0.666183E-03   0.355142E-03   0.185550E+03   0.000000E+00   0.000000E+00   0.185550E+03  -0.371100E+03
   0.100822E+03   0.326399E+01   0.603462E-03   0.236955E-03   0.101018E-02   0.873319E-03   0.111089E-02   0.977174E-03   0.666183E-03   0.355142E-03   0.185550E+03   0.000000E+00   0.000000E+00   0.185550E+03  -0.371100E+03
   0.990931E+02   0.326399E+01   0.603462E-03   0.236955E-03   0.101018E-02   0.375249E-02   0.111089E-02   0.652604E-03   0.666183E-03   0.355142E-03   0.181031E+03   0.000000E+00   0.000000E+00   0.181031E+03  -0.362062E+03
   0.994996E+02   0.326399E+01   0.603462E-03   0.236955E-03   0.933861E-04   0.375249E-02   0.124356E-02   0.772719E-03   0.666183E-03   0.355142E-03   0.181865E+03   0.000000E+00   0.000000E+00   0.181865E+03  -0.363730E+03
   0.994996E+02   0.155635E+01   0.603462E-03   0.219808E-03   0.323773E-03   0.111579E-02   0.124356E-02   0.772719E-03   0.666183E-03   0.355142E-03   0.185969E+03   0.000000E+00   0.000000E+00   0.185969E+03  -0.371938E+03
   0.994996E+02   0.155635E+01   0.603462E-03   0.219808E-03   0.323773E-03   0.111579E-02   0.474872E-03   0.122810E-02   0.666183E-03   0.355142E-03   0.186408E+03   0.000000E+00   0.000000E+00   0.186408E+03  -0.372816E+03
   0.994996E+02   0.155635E+01   0.603462E-03   0.219808E-03   0.323773E-03   0.172043E-02   0.715741E-04   0.122810E-02   0.666183E-03   0.355142E-03   0.185015E+03   0.000000E+00   0.000000E+00   0.185015E+03  -0.370030E+03
   0.100594E+03   0.155635E+01   0.603462E-03   0.219808E-03   0.323773E-03   0.664574E-03   0.715741E-04   0.122810E-02   0.244346E-03   0.402298E-03   0.186842E+03   0.000000E+00   0.000000E+00   0.186842E+03  -0.373684E+03
   0.100594E+03   0.220646E+01   0.603462E-03   0.902665E-04   0.323773E-03   0.664574E-03   0.302229E-02   0.973679E-03   0.244346E-03   0.402298E-03   0.183454E+03   0.000000E+00   0.000000E+00   0.183454E+03  -0.366908E+03
   0.100594E+03   0.220646E+01   0.603462E-03   0.902665E-04   0.323773E-03   0.664574E-03   0.415952E-02   0.973679E-03   0.244346E-03   0.516516E-03   0.182120E+03   0.000000E+00   0.000000E+00   0.182120E+03  -0.364240E+03
   0.988183E+02   0.220646E+01   0.142098E-02   0.368567E-03   0.323773E-03   0.664574E-03   0.385015E-02   0.973679E-03   0.244346E-03   0.516516E-03   0.180123E+03   0.000000E+00   0.000000E+00   0.180123E+03  -0.360246E+03
   0.989639E+02   0.234655E+01   0.142098E-02   0.368567E-03   0.878910E-03   0.664574E-03   0.304081E-02   0.973679E-03   0.244346E-03   0.516516E-03   0.180717E+03   0.000000E+00   0.000000E+00   0.180717E+03  -0.361434E+03
   0.991290E+02   0.234655E+01   0.142098E-02   0.368567E-03   0.878910E-03   0.664574E-03   0.304081E-02   0.973679E-03   0.244346E-03   0.516516E-03   0.180977E+03   0.000000E+00   0.000000E+00   0.180977E+03  -0.361954E+03
   0.998326E+02  -0.500705E+01   0.142098E-02   0.368567E-03   0.878910E-03   0.122285E-02   0.161641E-02   0.482509E-03   0.244346E-03   0.516516E-03   0.178975E+03   0.000000E+00   0.000000E+00   0.178975E+03  -0.357950E+03
   0.998326E+02  -0.500705E+01   0.142098E-02   0.368567E-03   0.878910E-03   0.122285E-02   0.803248E-03   0.661903E-03   0.244346E-03   0.566776E-03   0.180132E+03   0.000000E+00   0.000000E+00   0.180132E+03  -0.360264E+03
   0.998326E+02  -0.500705E+01   0.142098E-02   0.368567E-03   0.878910E-03   0.122285E-02   0.306204E-02   0.661903E-03   0.244346E-03   0.566776E-03   0.177023E+03   0.000000E+00   0.000000E+00   0.177023E+03  -0.354046E+03
   0.101677E+03  -0.500705E+01   0.132280E-02   0.102349E-02   0.103771E-02   0.122285E-02   0.386499E-02   0.661903E-03   0.244346E-03   0.813792E-03   0.175555E+03   0.000000E+00   0.000000E+00   0.175555E+03  -0.351110E+03
   0.101677E+03  -0.338756E+01   0.167530E-02   0.783500E-03   0.103771E-02   0.158058E-02   0.386499E-02   0.796043E-03   0.244346E-03   0.393715E-03   0.176273E+03   0.000000E+00   0.000000E+00   0.176273E+03  -0.352546E+03
   0.100112E+03   0.616957E+01   0.284941E-03   0.705525E-04   0.550483E-03   0.158058E-02   0.157138E-02   0.125210E-02   0.244346E-03   0.393715E-03   0.182343E+03   0.000000E+00   0.000000E+00   0.182343E+03  -0.364686E+03
   0.100112E+03   0.616957E+01   0.284941E-03   0.705525E-04   0.550483E-03   0.916673E-03   0.157138E-02   0.125210E-02   0.244346E-03   0.128859E-02   0.182246E+03   0.000000E+00   0.000000E+00   0.182246E+03  -0.364492E+03
   0.999302E+02   0.414166E+01   0.284941E-03   0.143145E-03   0.165549E-02   0.916673E-03   0.364656E-03   0.125210E-02   0.244346E-03   0.128859E-02   0.183262E+03   0.000000E+00   0.000000E+00   0.183262E+03  -0.366524E+03
   0.999302E+02   0.414166E+01   0.284941E-03   0.143145E-03   0.877979E-03   0.916673E-03   0.364656E-03   0.125210E-02   0.105609E-02   0.128859E-02   0.183895E+03   0.000000E+00   0.000000E+00   0.183895E+03  -0.367790E+03
   0.999302E+02   0.414166E+01   0.284941E-03   0.264357E-03   0.877979E-03   0.916673E-03   0.364656E-03   0.876534E-04   0.105609E-02   0.139097E-02   0.182121E+03   0.000000E+00   0.000000E+00   0.182121E+03  -0.364242E+03
   0.999302E+02   0.414166E+01   0.284941E-03   0.264357E-03   0.877979E-03   0.916673E-03   0.364656E-03   0.876534E-04   0.338159E-02   0.190136E-02   0.177359E+03   0.000000E+00   0.000000E+00   0.177359E+03  -0.354718E+03
   0.999302E+02   0.535921E+01   0.997789E-04   0.264357E-03   0.877979E-03   0.819576E-04   0.364656E-03   0.876534E-04   0.376674E-02   0.190136E-02   0.175086E+03   0.000000E+00   0.000000E+00   0.175086E+03  -0.350172E+03
   0.999302E+02   0.408654E+01   0.997789E-04   0.264357E-03   0.877979E-03   0.819576E-04   0.364656E-03   0.876534E-04   0.376674E-02   0.190136E-02   0.175939E+03   0.000000E+00   0.000000E+00   0.175939E+03  -0.351878E+03
   0.999302E+02   0.408654E+01   0.278991E-03   0.264357E-03   0.109620E-02   0.819576E-04   0.364656E-03   0.162488E-02   0.286616E-02   0.147704E-02   0.178448E+03   0.000000E+00   0.000000E+00   0.178448E+03  -0.356896E+03
   0.999302E+02   0.729727E+01   0.278991E-03   0.137283E-02   0.109620E-02   0.819576E-04   0.364656E-03   0.162488E-02   0.286616E-02   0.123036E-02   0.176174E+03   0.000000E+00   0.000000E+00   0.176174E+03  -0.352348E+03
   0.100188E+03   0.639702E+01   0.278991E-03   0.137283E-02   0.601554E-03   0.161914E-02   0.364656E-03   0.162488E-02   0.118214E-02   0.123036E-02   0.180097E+03   0.000000E+00   0.000000E+00   0.180097E+03  -0.360194E+03
   0.100188E+03   0.512490E+01   0.278991E-03   0.137283E-02   0.601554E-03   0.656092E-03   0.364656E-03   0.162488E-02   0.118214E-02   0.103688E-02   0.182471E+03   0.000000E+00   0.000000E+00   0.182471E+03  -0.364942E+03
   0.100188E+03   0.512490E+01   0.278991E-03   0.137283E-02   0.601554E-03   0.656092E-03   0.364656E-03   0.162488E-02   0.118214E-02   0.299404E-02   0.179141E+03   0.000000E+00   0.000000E+00   0.179141E+03  -0.358282E+03
   0.100188E+03   0.512490E+01   0.224720E-02   0.137283E-02   0.601554E-03   0.656092E-03   0.364656E-03   0.524056E-03   0.118214E-02   0.299404E-02   0.176614E+03   0.000000E+00   0.000000E+00   0.176614E+03  -0.353228E+03
   0.991341E+02   0.321232E+01   0.224720E-02   0.256445E-02   0.601554E-03   0.656092E-03   0.364656E-03   0.524056E-03   0.118214E-02   0.299404E-02   0.174505E+03   0.000000E+00   0.000000E+00   0.174505E+03  -0.349010E+03
   0.991341E+02   0.321232E+01   0.224720E-02   0.156991E-02   0.846662E-03   0.119027E-03   0.980576E-03   0.524056E-03   0.118214E-02   0.299404E-02   0.173940E+03   0.000000E+00   0.000000E+00   0.173940E+03  -0.347880E+03
   0.991341E+02   0.137593E+01   0.224720E-02   0.902925E-03   0.128878E-02   0.819606E-03   0.980576E-03   0.524056E-03   0.118214E-02   0.299404E-02   0.175287E+03   0.000000E+00   0.000000E+00   0.175287E+03  -0.350574E+03
   0.991341E+02   0.137593E+01   0.224720E-02   0.902925E-03   0.734196E-03   0.819606E-03   0.751856E-03   0.524056E-03   0.952237E-03   0.151533E-02   0.179633E+03   0.000000E+00   0.000000E+00   0.179633E+03  -0.359266E+03
   0.100847E+03   0.137593E+01   0.224720E-02   0.902925E-03   0.734196E-03   0.819606E-03   0.751856E-03   0.524056E-03   0.952237E-03   0.151533E-02   0.179657E+03   0.000000E+00   0.000000E+00   0.179657E+03  -0.359314E+03
   0.101036E+03   0.467899E+01   0.198465E-02   0.902925E-03   0.734196E-03   0.819606E-03   0.751856E-03   0.265143E-02   0.952237E-03   0.145070E-02   0.177730E+03   0.000000E+00   0.000000E+00   0.177730E+03  -0.355460E+03
   0.100408E+03   0.395204E+01   0.198465E-02   0.565889E-03   0.734196E-03   0.819606E-03   0.254792E-03   0.265143E-02   0.952237E-03   0.145070E-02   0.179000E+03   0.000000E+00   0.000000E+00   0.179000E+03  -0.358000E+03
   0.993182E+02   0.395204E+01   0.198465E-02   0.782246E-03   0.734196E-03   0.819606E-03   0.254792E-03   0.265143E-02   0.952237E-03   0.145070E-02   0.178033E+03   0.000000E+00   0.000000E+00   0.178033E+03  -0.356066E+03
   0.993182E+02   0.248440E+00   0.198465E-02   0.782246E-03   0.734196E-03   0.819606E-03   0.254792E-03   0.265143E-02   0.952237E-03   0.145070E-02   0.177204E+03   0.000000E+00   0.000000E+00   0.177204E+03  -0.354408E+03
   0.993182E+02   0.248440E+00   0.709492E-03   0.782246E-03   0.734196E-03   0.819606E-03   0.624022E-03   0.350039E-02   0.952237E-03   0.145070E-02   0.178951E+03   0.000000E+00   0.000000E+00   0.178951E+03  -0.357902E+03
   0.993182E+02   0.666024E+01   0.709492E-03   0.572170E-03   0.734196E-03   0.232117E-02   0.156197E-02   0.339352E-02   0.952237E-03   0.145070E-02   0.174601E+03   0.000000E+00   0.000000E+00   0.174601E+03  -0.349202E+03
   0.993182E+02   0.459636E+01   0.709492E-03   0.572170E-03   0.734196E-03   0.171858E-03   0.124015E-02   0.889570E-03   0.952237E-03   0.145070E-02   0.181406E+03   0.000000E+00   0.000000E+00   0.181406E+03  -0.362812E+03
   0.100859E+03   0.374563E+01   0.744402E-03   0.315387E-03   0.734196E-03   0.264870E-03   0.207155E-02   0.889570E-03   0.952237E-03   0.145070E-02   0.180863E+03   0.000000E+00   0.000000E+00   0.180863E+03  -0.361726E+03
   0.101184E+03   0.241660E+01   0.744402E-03   0.315387E-03   0.752995E-03   0.715539E-03   0.122023E-02   0.889570E-03   0.285037E-03   0.118913E-02   0.183925E+03   0.000000E+00   0.000000E+00   0.183925E+03  -0.367850E+03
   0.101184E+03   0.241660E+01   0.744402E-03   0.315387E-03   0.752995E-03   0.715539E-03   0.243933E-02   0.757759E-03   0.285037E-03   0.118913E-02   0.181800E+03   0.000000E+00   0.000000E+00   0.181800E+03  -0.363600E+03
   0.101184E+03   0.241660E+01   0.762012E-03   0.315387E-03   0.186889E-02   0.715539E-03   0.243933E-02   0.757759E-03   0.285037E-03   0.118913E-02   0.179839E+03   0.000000E+00   0.000000E+00   0.179839E+03  -0.359678E+03
   0.101332E+03   0.241660E+01   0.762012E-03   0.315387E-03   0.220679E-02   0.715539E-03   0.243933E-02   0.757759E-03   0.110015E-02   0.118913E-02   0.178089E+03   0.000000E+00   0.000000E+00   0.178089E+03  -0.356178E+03
