Km_a0         Km_a1         Km_a2         Km_a3         Km_a4         Km_a5         Km_a6         Km_a7         Km_a8         Km_a9         Km_a10        Km_a11        Km_a12        Km_a13        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.312233E+02  0.756539E+01  0.136839E+01  0.101448E+02  0.167563E+02  0.467055E+01 -0.930824E+01 -0.117620E+02 -0.533078E+01 -0.187248E+02 -0.743881E+01 -0.884931E+01  0.685413E+01  0.274485E+02  0.105971E-02  0.324358E-01  0.488662E-02  0.433292E-02  0.682673E-02  0.271209E+03
  0.312233E+02  0.756539E+01  0.136839E+01  0.101448E+02  0.167563E+02  0.413620E+01 -0.930824E+01 -0.117620E+02 -0.533078E+01 -0.187248E+02 -0.743881E+01 -0.105281E+02  0.102286E+02  0.274485E+02  0.105363E-02  0.284266E-01  0.295173E-02  0.184874E-01  0.682673E-02  0.269411E+03
  0.312233E+02  0.756539E+01  0.136839E+01  0.101448E+02  0.167563E+02  0.413620E+01 -0.117951E+02 -0.118319E+02 -0.324803E+01 -0.183614E+02 -0.992995E+01 -0.103221E+02  0.132061E+02  0.274485E+02  0.423581E-02  0.219540E-02  0.295173E-02  0.184874E-01  0.682673E-02  0.271165E+03
  0.312233E+02  0.756539E+01  0.136839E+01  0.101448E+02  0.167563E+02  0.413620E+01 -0.152894E+02 -0.118319E+02 -0.273580E+01 -0.216450E+02 -0.992995E+01 -0.103221E+02  0.760570E+01  0.274485E+02  0.127513E-02  0.219540E-02  0.295173E-02  0.184874E-01  0.682673E-02  0.272023E+03
  0.312233E+02  0.616666E+01  0.136839E+01  0.101448E+02  0.167563E+02  0.257239E+01 -0.152894E+02 -0.118319E+02 -0.273580E+01 -0.226292E+02 -0.120424E+02 -0.103221E+02  0.585628E+01  0.245324E+02  0.127513E-02  0.546309E-02  0.295173E-02  0.184874E-01  0.682673E-02  0.270744E+03
  0.309565E+02  0.616666E+01 -0.208731E+01  0.101448E+02  0.167563E+02  0.257239E+01 -0.193969E+02 -0.118319E+02 -0.273580E+01 -0.226292E+02 -0.120424E+02 -0.740504E+01  0.612347E+01  0.245324E+02  0.448242E-02  0.546309E-02  0.295173E-02  0.146027E-01  0.148493E-01  0.267765E+03
  0.310737E+02  0.616666E+01 -0.208731E+01  0.704009E+01  0.167563E+02  0.257239E+01 -0.163697E+02 -0.118319E+02 -0.273580E+01 -0.226292E+02 -0.120424E+02 -0.740504E+01  0.612347E+01  0.245324E+02  0.429323E-02  0.546309E-02  0.295173E-02  0.146027E-01  0.136224E-01  0.271872E+03
  0.311144E+02  0.616666E+01 -0.208731E+01  0.704009E+01  0.171361E+02  0.406504E+01 -0.125454E+02 -0.118319E+02 -0.273580E+01 -0.226292E+02 -0.120424E+02 -0.663829E+01  0.612347E+01  0.245324E+02  0.429323E-02  0.546309E-02  0.295173E-02  0.684689E-02  0.136224E-01  0.273165E+03
  0.311144E+02  0.616666E+01 -0.208731E+01  0.704009E+01  0.171361E+02  0.406504E+01 -0.159648E+02 -0.118319E+02 -0.273580E+01 -0.215250E+02 -0.120424E+02 -0.663829E+01  0.612347E+01  0.245324E+02  0.900978E-03  0.546309E-02  0.295173E-02  0.684689E-02  0.136224E-01  0.273931E+03
  0.311144E+02  0.616666E+01 -0.296127E+01  0.704009E+01  0.171361E+02  0.406504E+01 -0.159648E+02 -0.120004E+02 -0.273580E+01 -0.215250E+02 -0.117022E+02 -0.769535E+01  0.612347E+01  0.232508E+02  0.900978E-03  0.546309E-02  0.295173E-02  0.172976E-01  0.640244E-03  0.274105E+03
  0.311144E+02  0.616666E+01 -0.296127E+01  0.704009E+01  0.171361E+02  0.406504E+01 -0.159648E+02 -0.120004E+02 -0.273580E+01 -0.215250E+02 -0.117022E+02 -0.769535E+01  0.612347E+01  0.232508E+02  0.900978E-03  0.346081E-02  0.295173E-02  0.768541E-02  0.640244E-03  0.275267E+03
  0.312820E+02  0.616666E+01 -0.296127E+01  0.704009E+01  0.171361E+02  0.406504E+01 -0.159648E+02 -0.120004E+02 -0.143367E+01 -0.215250E+02 -0.124147E+02 -0.678052E+01  0.911225E+01  0.232508E+02  0.633373E-03  0.277105E-01  0.295173E-02  0.768541E-02  0.102607E-01  0.272236E+03
  0.312820E+02  0.616666E+01 -0.296127E+01  0.704009E+01  0.171361E+02  0.406504E+01 -0.159648E+02 -0.120004E+02 -0.143367E+01 -0.215250E+02 -0.956136E+01 -0.678052E+01  0.911225E+01  0.232508E+02  0.633373E-03  0.277105E-01  0.295173E-02  0.768541E-02  0.102607E-01  0.272057E+03
  0.312820E+02  0.616666E+01 -0.296127E+01  0.704009E+01  0.171361E+02  0.406504E+01 -0.185660E+02 -0.120004E+02 -0.143367E+01 -0.216596E+02 -0.956136E+01 -0.678052E+01  0.910507E+01  0.265183E+02  0.633373E-03  0.277105E-01  0.295173E-02  0.768541E-02  0.102607E-01  0.270141E+03
  0.319385E+02  0.616666E+01 -0.296127E+01  0.704009E+01  0.171361E+02  0.406504E+01 -0.185660E+02 -0.138595E+02 -0.280096E+01 -0.216596E+02 -0.956136E+01 -0.678052E+01  0.945505E+01  0.265183E+02  0.633373E-03  0.124153E-01  0.295173E-02  0.555188E-02  0.102607E-01  0.270853E+03
  0.319385E+02  0.772726E+01 -0.296127E+01  0.704009E+01  0.171361E+02  0.730304E+01 -0.185660E+02 -0.138595E+02 -0.280096E+01 -0.216596E+02 -0.956136E+01 -0.678052E+01  0.945505E+01  0.267321E+02  0.993147E-04  0.217883E-01  0.295173E-02  0.555188E-02  0.102607E-01  0.270096E+03
  0.319385E+02  0.752934E+01 -0.296127E+01  0.520872E+01  0.171361E+02  0.708937E+01 -0.183457E+02 -0.138595E+02 -0.280096E+01 -0.251568E+02 -0.512438E+01 -0.678052E+01  0.945505E+01  0.284880E+02  0.993147E-04  0.217883E-01  0.126812E-02  0.555188E-02  0.102607E-01  0.262193E+03
  0.319385E+02  0.752934E+01 -0.296127E+01  0.377263E+01  0.171361E+02  0.708937E+01 -0.190828E+02 -0.138595E+02 -0.280096E+01 -0.248593E+02 -0.512438E+01 -0.678052E+01  0.945505E+01  0.262964E+02  0.993147E-04  0.217883E-01  0.126812E-02  0.555188E-02  0.948486E-03  0.265962E+03
  0.319385E+02  0.752934E+01 -0.266306E+01  0.296777E+01  0.171361E+02  0.708937E+01 -0.957027E+01 -0.138595E+02 -0.280096E+01 -0.200075E+02 -0.512438E+01 -0.678052E+01  0.945505E+01  0.298712E+02  0.993147E-04  0.186386E-01  0.126812E-02  0.663570E-03  0.948486E-03  0.269394E+03
  0.316402E+02  0.752934E+01  0.738528E+00  0.296777E+01  0.171361E+02  0.708937E+01 -0.919382E+01 -0.138595E+02 -0.280096E+01 -0.247411E+02 -0.512438E+01 -0.678052E+01  0.104467E+02  0.255918E+02  0.993147E-04  0.186386E-01  0.126812E-02  0.663570E-03  0.948486E-03  0.272172E+03
  0.316098E+02  0.752934E+01  0.738528E+00  0.296777E+01  0.157487E+02  0.708937E+01 -0.919382E+01 -0.138595E+02 -0.448640E+01 -0.247411E+02 -0.512438E+01 -0.164935E+01  0.879141E+01  0.255918E+02  0.993147E-04  0.375235E-01  0.126812E-02  0.663570E-03  0.948486E-03  0.270455E+03
  0.316098E+02  0.752934E+01  0.371082E+00  0.296777E+01  0.157487E+02  0.771691E+01 -0.919382E+01 -0.127510E+02 -0.448640E+01 -0.247411E+02 -0.751052E+01 -0.751356E+01  0.879141E+01  0.255918E+02  0.993147E-04  0.410961E-01  0.126812E-02  0.663570E-03  0.948486E-03  0.268466E+03
  0.316098E+02  0.752934E+01  0.371082E+00  0.296777E+01  0.167917E+02  0.771691E+01 -0.919382E+01 -0.155351E+02 -0.448640E+01 -0.200116E+02 -0.751052E+01 -0.751356E+01  0.797435E+01  0.254015E+02  0.993147E-04  0.410961E-01  0.126812E-02  0.663570E-03  0.948486E-03  0.270042E+03
  0.313931E+02  0.752934E+01 -0.875835E+00  0.402299E+01  0.157365E+02  0.771691E+01 -0.919382E+01 -0.155351E+02 -0.448640E+01 -0.200116E+02 -0.792187E+01 -0.751356E+01  0.763609E+01  0.254015E+02  0.440723E-02  0.410961E-01  0.126812E-02  0.663570E-03  0.948486E-03  0.271509E+03
  0.313931E+02  0.752934E+01 -0.106122E+01  0.402299E+01  0.157365E+02  0.771691E+01 -0.919382E+01 -0.155351E+02 -0.562193E+01 -0.214680E+02 -0.996997E+01 -0.751356E+01  0.573333E+01  0.228824E+02  0.440723E-02  0.338970E-01  0.126812E-02  0.663570E-03  0.948486E-03  0.271777E+03
  0.307109E+02  0.752934E+01 -0.106122E+01  0.402299E+01  0.157365E+02  0.771691E+01 -0.919382E+01 -0.155351E+02 -0.562193E+01 -0.214680E+02 -0.996997E+01 -0.751356E+01  0.573333E+01  0.212348E+02  0.440723E-02  0.338970E-01  0.529713E-02  0.663570E-03  0.948486E-03  0.272266E+03
  0.307109E+02  0.752934E+01 -0.106122E+01  0.402299E+01  0.157365E+02  0.771691E+01 -0.919382E+01 -0.155351E+02 -0.310649E+01 -0.214680E+02 -0.996997E+01 -0.751356E+01  0.573333E+01  0.221624E+02  0.195531E-02  0.338970E-01  0.158681E-02  0.663570E-03  0.948486E-03  0.270588E+03
  0.301746E+02  0.752934E+01 -0.106122E+01  0.225616E+01  0.157365E+02  0.771691E+01 -0.106727E+02 -0.155351E+02 -0.310649E+01 -0.235370E+02 -0.996997E+01 -0.496815E+01  0.438927E+01  0.204994E+02  0.541314E-03  0.295054E-01  0.158681E-02  0.663570E-03  0.750190E-02  0.268407E+03
  0.303876E+02  0.712604E+01 -0.106122E+01  0.225616E+01  0.146767E+02  0.771691E+01 -0.106727E+02 -0.155351E+02 -0.310649E+01 -0.235370E+02 -0.835436E+01 -0.496815E+01  0.438927E+01  0.204994E+02  0.316927E-02  0.439278E-01  0.158681E-02  0.663570E-03  0.401143E-02  0.268652E+03
  0.303876E+02  0.721344E+01 -0.150236E+01  0.225616E+01  0.146767E+02  0.773385E+01 -0.106727E+02 -0.155351E+02 -0.310649E+01 -0.235370E+02 -0.806102E+01 -0.478157E+01  0.438927E+01  0.204994E+02  0.725102E-02  0.328523E-01  0.158681E-02  0.663570E-03  0.401143E-02  0.267790E+03
  0.303876E+02  0.721344E+01 -0.150236E+01  0.225616E+01  0.146767E+02  0.984242E+01 -0.106727E+02 -0.155351E+02 -0.310649E+01 -0.235370E+02 -0.806102E+01 -0.478157E+01  0.438927E+01  0.204994E+02  0.725102E-02  0.425048E-01  0.158681E-02  0.663570E-03  0.401143E-02  0.266352E+03
  0.313055E+02  0.721344E+01 -0.150236E+01  0.255321E+01  0.148816E+02  0.984242E+01 -0.106727E+02 -0.167086E+02 -0.644414E+01 -0.235370E+02 -0.806102E+01 -0.478157E+01  0.438927E+01  0.204994E+02  0.641403E-02  0.425048E-01  0.919016E-02  0.663570E-03  0.401143E-02  0.267072E+03
  0.313055E+02  0.721344E+01 -0.150236E+01  0.255321E+01  0.137467E+02  0.984242E+01 -0.106727E+02 -0.144692E+02 -0.838205E+01 -0.235370E+02 -0.791922E+01 -0.478157E+01  0.438927E+01  0.204994E+02  0.641403E-02  0.565181E-01  0.919016E-02  0.663570E-03  0.401143E-02  0.266066E+03
  0.313055E+02  0.721344E+01 -0.150236E+01  0.255321E+01  0.137467E+02  0.984242E+01 -0.710929E+01 -0.144692E+02 -0.838205E+01 -0.235370E+02 -0.791922E+01 -0.478157E+01  0.438927E+01  0.198613E+02  0.850391E-02  0.489722E-01  0.919016E-02  0.663570E-03  0.401143E-02  0.267233E+03
  0.313055E+02  0.721344E+01 -0.150236E+01  0.252903E+01  0.137467E+02  0.986520E+01 -0.710929E+01 -0.144692E+02 -0.838205E+01 -0.235370E+02 -0.791922E+01 -0.478157E+01  0.438927E+01  0.198613E+02  0.948994E-02  0.538860E-01  0.117165E-01  0.663570E-03  0.401143E-02  0.265978E+03
  0.313055E+02  0.702171E+01 -0.150236E+01  0.252903E+01  0.137467E+02  0.986520E+01 -0.786236E+01 -0.144692E+02 -0.847426E+01 -0.235370E+02 -0.791922E+01 -0.478157E+01  0.438927E+01  0.198613E+02  0.727315E-02  0.538860E-01  0.242303E-02  0.350480E-02  0.401143E-02  0.266766E+03
  0.313055E+02  0.702171E+01 -0.150236E+01  0.252903E+01  0.137467E+02  0.726327E+01 -0.786236E+01 -0.151670E+02 -0.847426E+01 -0.235370E+02 -0.791922E+01 -0.478157E+01  0.438927E+01  0.251642E+02  0.727315E-02  0.538860E-01  0.242303E-02  0.128138E-01  0.401143E-02  0.266456E+03
  0.313055E+02  0.702171E+01 -0.150236E+01  0.366751E+01  0.137467E+02  0.726327E+01 -0.786236E+01 -0.151670E+02 -0.847426E+01 -0.207981E+02 -0.791922E+01 -0.478157E+01  0.438927E+01  0.251642E+02  0.519831E-02  0.538860E-01  0.242303E-02  0.767417E-02  0.401143E-02  0.269033E+03
  0.313055E+02  0.702171E+01 -0.150236E+01  0.366751E+01  0.132759E+02  0.726327E+01 -0.786236E+01 -0.151670E+02 -0.847426E+01 -0.207981E+02 -0.791922E+01 -0.698115E+01  0.438927E+01  0.271555E+02  0.519831E-02  0.463926E-01  0.242303E-02  0.143289E-02  0.401143E-02  0.268806E+03
  0.313055E+02  0.702171E+01 -0.150236E+01  0.366751E+01  0.132759E+02  0.726327E+01 -0.121844E+02 -0.151670E+02 -0.847426E+01 -0.207981E+02 -0.722430E+01 -0.534205E+01  0.603132E+01  0.277657E+02  0.303287E-02  0.463926E-01  0.471698E-02  0.143289E-02  0.401143E-02  0.270492E+03
  0.313055E+02  0.665132E+01 -0.150236E+01  0.366751E+01  0.132759E+02  0.726327E+01 -0.110925E+02 -0.151670E+02 -0.847426E+01 -0.207981E+02 -0.722430E+01 -0.534205E+01  0.603132E+01  0.231821E+02  0.303287E-02  0.610131E-01  0.141436E-01  0.143289E-02  0.401143E-02  0.267385E+03
  0.313055E+02  0.665132E+01 -0.150236E+01  0.366751E+01  0.132759E+02  0.726327E+01 -0.110925E+02 -0.150838E+02 -0.847426E+01 -0.231906E+02 -0.686754E+01 -0.534205E+01  0.603132E+01  0.231821E+02  0.303287E-02  0.608579E-01  0.573020E-02  0.143289E-02  0.401143E-02  0.267686E+03
  0.313055E+02  0.731484E+01 -0.150236E+01  0.376374E+01  0.132759E+02  0.726327E+01 -0.110925E+02 -0.150838E+02 -0.847426E+01 -0.232628E+02 -0.686754E+01 -0.534205E+01  0.603132E+01  0.231821E+02  0.303287E-02  0.670299E-01  0.573020E-02  0.143289E-02  0.401143E-02  0.268975E+03
  0.316356E+02  0.731484E+01 -0.150236E+01  0.376374E+01  0.132759E+02  0.726327E+01 -0.110925E+02 -0.150838E+02 -0.103488E+02 -0.232628E+02 -0.781994E+01 -0.534205E+01  0.603132E+01  0.231821E+02  0.303287E-02  0.487059E-01  0.573020E-02  0.143289E-02  0.280751E-02  0.268992E+03
  0.316356E+02  0.731484E+01 -0.150236E+01  0.376374E+01  0.132759E+02  0.726327E+01 -0.110925E+02 -0.150838E+02 -0.103488E+02 -0.218517E+02 -0.727316E+01 -0.419223E+01  0.355557E+01  0.231821E+02  0.303287E-02  0.393120E-01  0.573020E-02  0.143289E-02  0.280751E-02  0.269806E+03
  0.316356E+02  0.731484E+01 -0.341259E+01  0.376374E+01  0.132759E+02  0.726327E+01 -0.728250E+01 -0.150838E+02 -0.103488E+02 -0.218517E+02 -0.727316E+01 -0.419223E+01  0.355557E+01  0.236740E+02  0.263817E-02  0.393120E-01  0.573020E-02  0.143289E-02  0.280751E-02  0.268446E+03
  0.316356E+02  0.731484E+01 -0.341259E+01  0.376374E+01  0.132759E+02  0.775558E+01 -0.133168E+02 -0.150838E+02 -0.103488E+02 -0.218517E+02 -0.727316E+01 -0.419223E+01  0.355557E+01  0.254193E+02  0.282709E-02  0.238915E-01  0.815904E-02  0.545994E-02  0.280751E-02  0.269057E+03
  0.317674E+02  0.731484E+01 -0.341259E+01  0.376374E+01  0.132759E+02  0.775558E+01 -0.133168E+02 -0.149311E+02 -0.103488E+02 -0.218517E+02 -0.727316E+01 -0.730743E+01  0.355557E+01  0.254193E+02  0.282709E-02  0.222128E-01  0.815904E-02  0.640666E-02  0.280751E-02  0.267448E+03
  0.317674E+02  0.731484E+01 -0.341259E+01  0.628437E+01  0.132759E+02  0.775558E+01 -0.133168E+02 -0.149311E+02 -0.103488E+02 -0.198078E+02 -0.727316E+01 -0.730743E+01  0.355557E+01  0.221145E+02  0.553686E-04  0.222128E-01  0.815904E-02  0.640666E-02  0.227652E-01  0.266321E+03
  0.317674E+02  0.731484E+01 -0.341259E+01  0.628437E+01  0.156318E+02  0.586443E+01 -0.133168E+02 -0.149311E+02 -0.103488E+02 -0.198078E+02 -0.727316E+01 -0.765158E+01  0.355557E+01  0.221145E+02  0.553686E-04  0.222128E-01  0.815904E-02  0.640666E-02  0.227652E-01  0.267968E+03
  0.317674E+02  0.731484E+01 -0.341259E+01  0.628437E+01  0.150399E+02  0.586443E+01 -0.717295E+01 -0.149311E+02 -0.103488E+02 -0.198078E+02 -0.727316E+01 -0.765158E+01  0.355557E+01  0.215279E+02  0.553686E-04  0.173528E-01  0.700466E-02  0.640666E-02  0.923845E-02  0.269268E+03
  0.317674E+02  0.731484E+01 -0.564799E+00  0.831093E+01  0.150399E+02  0.528324E+01 -0.717295E+01 -0.149311E+02 -0.103488E+02 -0.198078E+02 -0.662509E+01 -0.765158E+01  0.355557E+01  0.255183E+02  0.553686E-04  0.173528E-01  0.106389E-01  0.415003E-02  0.310583E-02  0.271631E+03
  0.317674E+02  0.731484E+01 -0.564799E+00  0.831093E+01  0.150399E+02  0.528324E+01 -0.717295E+01 -0.128556E+02 -0.103488E+02 -0.198078E+02 -0.781806E+01 -0.765158E+01  0.413760E+01  0.255183E+02  0.553686E-04  0.173528E-01  0.188225E-01  0.956565E-02  0.310583E-02  0.270795E+03
  0.315792E+02  0.731484E+01 -0.564799E+00  0.816517E+01  0.147381E+02  0.545701E+01 -0.717295E+01 -0.125071E+02 -0.103488E+02 -0.195500E+02 -0.434357E+01 -0.765158E+01  0.413760E+01  0.255183E+02  0.155764E-02  0.125046E-01  0.257305E-01  0.956565E-02  0.310583E-02  0.271477E+03
  0.315792E+02  0.731484E+01 -0.564799E+00  0.816517E+01  0.147381E+02  0.689667E+01 -0.717295E+01 -0.125071E+02 -0.103488E+02 -0.195500E+02 -0.902016E+01 -0.765158E+01  0.413760E+01  0.255183E+02  0.155764E-02  0.125046E-01  0.257305E-01  0.956565E-02  0.310583E-02  0.270093E+03
  0.315792E+02  0.731484E+01 -0.564799E+00  0.816517E+01  0.147381E+02  0.503421E+01 -0.717295E+01 -0.125071E+02 -0.103488E+02 -0.195500E+02 -0.617485E+01 -0.808646E+01  0.770977E+01  0.224787E+02  0.155764E-02  0.125046E-01  0.260224E-01  0.236916E-02  0.310583E-02  0.271052E+03
  0.315792E+02  0.700146E+01 -0.564799E+00  0.816517E+01  0.144661E+02  0.503421E+01 -0.704302E+01 -0.125071E+02 -0.103488E+02 -0.234599E+02 -0.617485E+01 -0.741713E+01  0.770977E+01  0.133541E+02  0.155764E-02  0.312788E-02  0.260224E-01  0.236916E-02  0.310583E-02  0.269378E+03
  0.318405E+02  0.627077E+01 -0.564799E+00  0.816517E+01  0.145828E+02  0.503421E+01 -0.704302E+01 -0.125071E+02 -0.103488E+02 -0.240622E+02 -0.617485E+01 -0.741713E+01  0.637414E+01  0.157430E+02  0.155764E-02  0.329446E-01  0.260224E-01  0.236916E-02  0.109134E-01  0.265045E+03
  0.318405E+02  0.627077E+01 -0.630323E+00  0.816517E+01  0.145828E+02  0.452367E+01 -0.704302E+01 -0.124132E+02 -0.749225E+01 -0.240622E+02 -0.617485E+01 -0.741713E+01  0.637414E+01  0.253060E+02  0.155764E-02  0.262765E-02  0.210798E-01  0.236916E-02  0.109134E-01  0.270725E+03
  0.320354E+02  0.627077E+01 -0.630323E+00  0.816517E+01  0.145828E+02  0.452367E+01 -0.704302E+01 -0.124132E+02 -0.749225E+01 -0.240622E+02 -0.410156E+01 -0.741713E+01  0.637414E+01  0.214465E+02  0.728612E-03  0.262765E-02  0.167299E-01  0.556604E-02  0.109134E-01  0.271173E+03
  0.320354E+02  0.627077E+01 -0.630323E+00  0.816517E+01  0.145828E+02  0.350817E+01 -0.704302E+01 -0.105490E+02 -0.105869E+02 -0.240622E+02 -0.410156E+01 -0.741713E+01  0.637414E+01  0.214465E+02  0.148877E-02  0.262765E-02  0.213730E-01  0.556604E-02  0.109134E-01  0.270678E+03
  0.320354E+02  0.627077E+01 -0.630323E+00  0.816517E+01  0.145828E+02  0.350817E+01 -0.704302E+01 -0.105490E+02 -0.105869E+02 -0.252735E+02 -0.410156E+01 -0.741713E+01  0.637414E+01  0.214465E+02  0.148877E-02  0.262765E-02  0.160284E-01  0.556604E-02  0.109134E-01  0.271721E+03
  0.320354E+02  0.661956E+01 -0.630323E+00  0.816517E+01  0.145828E+02  0.593207E+01 -0.364539E+01 -0.105490E+02 -0.105869E+02 -0.197205E+02  0.276280E+01 -0.668012E+01  0.637414E+01  0.214465E+02  0.885891E-03  0.487783E-02  0.132372E-01  0.513756E-02  0.109134E-01  0.269232E+03
  0.320354E+02  0.661956E+01 -0.630323E+00  0.816517E+01  0.145828E+02  0.593207E+01 -0.364539E+01 -0.105490E+02 -0.105869E+02 -0.197205E+02  0.276280E+01 -0.908120E+01  0.637414E+01  0.214465E+02  0.885891E-03  0.487783E-02  0.132372E-01  0.513756E-02  0.109134E-01  0.268806E+03
  0.320354E+02  0.661956E+01 -0.630323E+00  0.717415E+01  0.145828E+02  0.593207E+01  0.130810E+00 -0.105490E+02 -0.105869E+02 -0.197205E+02 -0.319046E+01 -0.908120E+01  0.856802E+01  0.214465E+02  0.739334E-03  0.487783E-02  0.404095E-01  0.203980E-01  0.109134E-01  0.262324E+03
  0.320354E+02  0.661956E+01 -0.630323E+00  0.717415E+01  0.145828E+02  0.593207E+01 -0.535530E+00 -0.105490E+02 -0.105869E+02 -0.197205E+02 -0.319046E+01 -0.796793E+01  0.841301E+01  0.214465E+02  0.739334E-03  0.487783E-02  0.304245E-01  0.100427E-01  0.904258E-02  0.265839E+03
  0.320354E+02  0.661956E+01 -0.630323E+00  0.941432E+01  0.145828E+02  0.593207E+01 -0.275080E+01 -0.111169E+02 -0.105869E+02 -0.181096E+02 -0.407599E+01 -0.796793E+01  0.638310E+01  0.214465E+02  0.237542E-02  0.487783E-02  0.138691E-01  0.100427E-01  0.904258E-02  0.268652E+03
  0.313738E+02  0.661956E+01  0.676731E+00  0.941432E+01  0.145828E+02  0.593207E+01 -0.275080E+01 -0.111169E+02 -0.105869E+02 -0.181096E+02 -0.457392E+01 -0.988752E+01  0.638310E+01  0.214465E+02  0.237542E-02  0.487783E-02  0.138691E-01  0.100427E-01  0.904258E-02  0.269864E+03
  0.313738E+02  0.641503E+01  0.676731E+00  0.941432E+01  0.145828E+02  0.593207E+01 -0.275080E+01 -0.111169E+02 -0.105869E+02 -0.181096E+02 -0.639505E+00 -0.109134E+02  0.742460E+01  0.214465E+02  0.237542E-02  0.487783E-02  0.138691E-01  0.100427E-01  0.104485E-01  0.268386E+03
  0.311333E+02  0.641503E+01  0.159432E+01  0.941432E+01  0.120261E+02  0.593207E+01 -0.275080E+01 -0.130358E+02 -0.105869E+02 -0.181096E+02 -0.732117E+01 -0.109134E+02  0.742460E+01  0.286786E+02  0.237542E-02  0.487783E-02  0.920891E-02  0.100427E-01  0.365557E-02  0.268498E+03
  0.311333E+02  0.641503E+01  0.159432E+01  0.941432E+01  0.120261E+02  0.593207E+01 -0.275080E+01 -0.130358E+02 -0.950622E+01 -0.181096E+02 -0.732117E+01 -0.109134E+02  0.833723E+01  0.286786E+02  0.237542E-02  0.487783E-02  0.920891E-02  0.212453E-02  0.365557E-02  0.269430E+03
  0.314472E+02  0.641503E+01  0.159432E+01  0.941432E+01  0.115359E+02  0.593207E+01 -0.275080E+01 -0.107948E+02 -0.121663E+02 -0.155862E+02 -0.539350E+01 -0.944871E+01  0.833723E+01  0.286786E+02  0.237542E-02  0.487783E-02  0.920891E-02  0.212453E-02  0.365557E-02  0.267782E+03
  0.314472E+02  0.641503E+01  0.159432E+01  0.108083E+02  0.987091E+01  0.643392E+01 -0.379177E+01 -0.107948E+02 -0.121663E+02 -0.155862E+02  0.322964E+01 -0.115106E+02  0.749333E+01  0.380664E+02  0.237542E-02  0.487783E-02  0.920891E-02  0.212453E-02  0.365557E-02  0.263013E+03
  0.314472E+02  0.694313E+01  0.159432E+01  0.789670E+01  0.987091E+01  0.643392E+01 -0.379177E+01 -0.107948E+02 -0.121663E+02 -0.155862E+02  0.322964E+01 -0.113704E+02  0.736039E+01  0.403663E+02  0.656988E-02  0.118626E-01  0.920891E-02  0.212453E-02  0.365557E-02  0.261323E+03
  0.310419E+02  0.711112E+01  0.159432E+01  0.789670E+01  0.987091E+01  0.643392E+01 -0.379177E+01 -0.107948E+02 -0.121663E+02 -0.152826E+02  0.322964E+01 -0.113704E+02  0.736039E+01  0.313143E+02  0.656988E-02  0.151866E-01  0.920891E-02  0.212453E-02  0.216720E-01  0.261065E+03
  0.306177E+02  0.711112E+01  0.159432E+01  0.789670E+01  0.987091E+01  0.643392E+01 -0.379177E+01 -0.141994E+02 -0.121663E+02 -0.113127E+02  0.322964E+01 -0.113704E+02  0.913952E+01  0.313143E+02  0.656988E-02  0.149332E-01  0.920891E-02  0.212453E-02  0.534100E-02  0.265177E+03
  0.306177E+02  0.711112E+01  0.266547E+01  0.789670E+01  0.118185E+02  0.643392E+01  0.442061E+00 -0.141994E+02 -0.121663E+02 -0.113127E+02  0.322964E+01 -0.128485E+02  0.891425E+01  0.313143E+02  0.421064E-02  0.149332E-01  0.920891E-02  0.212453E-02  0.516816E-02  0.264567E+03
  0.306794E+02  0.711112E+01  0.266547E+01  0.789670E+01  0.102645E+02  0.643392E+01  0.442061E+00 -0.141994E+02 -0.121663E+02 -0.981791E+01 -0.337915E-01 -0.128485E+02  0.891425E+01  0.284760E+02  0.609705E-02  0.108606E-01  0.111326E-01  0.102326E-01  0.516816E-02  0.261046E+03
  0.305815E+02  0.711112E+01  0.332032E+01  0.789670E+01  0.102645E+02  0.856248E+01  0.442061E+00 -0.141994E+02 -0.120450E+02 -0.147425E+02 -0.337915E-01 -0.128485E+02  0.891425E+01  0.284760E+02  0.635049E-02  0.206257E-01  0.114810E-01  0.136014E-01  0.516816E-02  0.266317E+03
  0.305815E+02  0.711112E+01  0.332032E+01  0.688088E+01  0.114505E+02  0.856248E+01  0.448077E+00 -0.141994E+02 -0.934288E+01 -0.120981E+02  0.771092E+00 -0.120910E+02  0.910495E+01  0.284760E+02  0.635049E-02  0.206257E-01  0.114810E-01  0.176553E-01  0.516816E-02  0.264147E+03
  0.305815E+02  0.711112E+01  0.332032E+01  0.688088E+01  0.114505E+02  0.875345E+01  0.274795E+00 -0.167717E+02 -0.125839E+02 -0.120981E+02  0.130885E+01 -0.120733E+02  0.910495E+01  0.294743E+02  0.635049E-02  0.229584E-01  0.100507E-01  0.176553E-01  0.516816E-02  0.260553E+03
  0.306636E+02  0.711112E+01  0.332032E+01  0.641183E+01  0.114505E+02  0.875345E+01 -0.375360E+00 -0.167717E+02 -0.676175E+01 -0.120981E+02  0.130885E+01 -0.120733E+02  0.910495E+01  0.294743E+02  0.635049E-02  0.229584E-01  0.238539E-01  0.176553E-01  0.516816E-02  0.259960E+03
