a0_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.997696E+02  0.112757E-03  0.841613E+01  0.118107E+02  0.138684E+02  0.182772E+02  0.392063E+02
  0.997696E+02  0.112757E-03  0.841613E+01  0.118107E+02  0.140045E+02  0.153096E+02  0.398746E+02
  0.997696E+02  0.112757E-03  0.102158E+02  0.132549E+02  0.124203E+02  0.153096E+02  0.390189E+02
  0.997696E+02  0.112757E-03  0.860736E+01  0.166425E+02  0.124203E+02  0.153096E+02  0.364364E+02
  0.997696E+02  0.112757E-03  0.860736E+01  0.103338E+02  0.167714E+02  0.126800E+02  0.399726E+02
  0.997696E+02  0.112757E-03  0.860736E+01  0.124825E+02  0.167714E+02  0.153154E+02  0.393413E+02
  0.997696E+02  0.112757E-03  0.860736E+01  0.805225E+01  0.167714E+02  0.153154E+02  0.398076E+02
  0.983912E+02  0.112757E-03  0.776037E+01  0.805225E+01  0.191180E+02  0.137932E+02  0.384440E+02
  0.983912E+02  0.112757E-03  0.115195E+02  0.894285E+01  0.191180E+02  0.137932E+02  0.389282E+02
  0.981456E+02  0.112757E-03  0.115195E+02  0.894285E+01  0.191180E+02  0.137932E+02  0.387304E+02
  0.981456E+02  0.112757E-03  0.115195E+02  0.894285E+01  0.191180E+02  0.137932E+02  0.387304E+02
  0.101548E+03  0.112757E-03  0.115195E+02  0.894285E+01  0.191180E+02  0.137932E+02  0.374081E+02
  0.101548E+03  0.112757E-03  0.115195E+02  0.894285E+01  0.135635E+02  0.137932E+02  0.383602E+02
  0.100271E+03  0.112757E-03  0.111355E+02  0.894285E+01  0.135635E+02  0.137932E+02  0.400098E+02
  0.100271E+03  0.112757E-03  0.112325E+02  0.889184E+01  0.140650E+02  0.137932E+02  0.400047E+02
  0.100271E+03  0.112757E-03  0.112325E+02  0.112343E+02  0.140650E+02  0.137932E+02  0.397740E+02
  0.100271E+03  0.112757E-03  0.131190E+02  0.735517E+01  0.156223E+02  0.103536E+02  0.368628E+02
  0.100271E+03  0.112757E-03  0.131190E+02  0.777128E+01  0.121996E+02  0.103536E+02  0.369267E+02
  0.100271E+03  0.112757E-03  0.648742E+01  0.673077E+01  0.121996E+02  0.103536E+02  0.351909E+02
  0.100271E+03  0.112757E-03  0.648742E+01  0.654811E+01  0.121996E+02  0.211245E+02  0.344760E+02
  0.100271E+03  0.112757E-03  0.648742E+01  0.133608E+02  0.138942E+02  0.211245E+02  0.352849E+02
  0.100271E+03  0.550447E-03  0.125580E+02  0.862140E+01  0.182263E+02  0.211245E+02  0.359256E+02
  0.100271E+03  0.502987E-03  0.125580E+02  0.862140E+01  0.182263E+02  0.159619E+02  0.377694E+02
  0.100271E+03  0.502987E-03  0.125580E+02  0.130820E+02  0.182263E+02  0.184628E+02  0.360887E+02
  0.978898E+02  0.502987E-03  0.125580E+02  0.829066E+01  0.182263E+02  0.184628E+02  0.366526E+02
  0.978898E+02  0.502987E-03  0.107980E+02  0.829066E+01  0.182263E+02  0.184628E+02  0.373784E+02
  0.978898E+02  0.245881E-04  0.107980E+02  0.829066E+01  0.182263E+02  0.184628E+02  0.380999E+02
  0.978898E+02  0.245881E-04  0.891107E+01  0.829066E+01  0.182263E+02  0.183306E+02  0.382434E+02
  0.978898E+02  0.245881E-04  0.918867E+01  0.130620E+02  0.182263E+02  0.183306E+02  0.373821E+02
  0.978898E+02  0.245881E-04  0.993498E+01  0.130620E+02  0.182263E+02  0.194546E+02  0.369909E+02
  0.978898E+02  0.245881E-04  0.993498E+01  0.130620E+02  0.182263E+02  0.194546E+02  0.369909E+02
  0.978898E+02  0.245881E-04  0.993498E+01  0.130620E+02  0.182263E+02  0.194546E+02  0.369909E+02
  0.978898E+02  0.146872E-03  0.760679E+01  0.142672E+02  0.136235E+02  0.172369E+02  0.368585E+02
  0.978898E+02  0.146872E-03  0.911885E+01  0.119640E+02  0.136235E+02  0.172369E+02  0.388590E+02
  0.978898E+02  0.419764E-04  0.911885E+01  0.119640E+02  0.995624E+01  0.172369E+02  0.372491E+02
  0.978898E+02  0.123336E-03  0.911885E+01  0.119640E+02  0.995624E+01  0.166924E+02  0.373388E+02
  0.100563E+03  0.123336E-03  0.911885E+01  0.119640E+02  0.995624E+01  0.166924E+02  0.375541E+02
  0.100563E+03  0.123336E-03  0.834019E+01  0.122153E+02  0.888260E+01  0.194502E+02  0.351470E+02
  0.973514E+02  0.123336E-03  0.834019E+01  0.122153E+02  0.145599E+02  0.148452E+02  0.382399E+02
  0.973514E+02  0.123336E-03  0.864345E+01  0.119176E+02  0.145599E+02  0.150068E+02  0.384813E+02
  0.973514E+02  0.123336E-03  0.864345E+01  0.119176E+02  0.145599E+02  0.150068E+02  0.384813E+02
  0.977021E+02  0.123336E-03  0.879789E+01  0.929235E+01  0.137114E+02  0.150068E+02  0.395618E+02
  0.977021E+02  0.123336E-03  0.879789E+01  0.929235E+01  0.156893E+02  0.150068E+02  0.395027E+02
  0.977021E+02  0.123336E-03  0.104084E+02  0.929235E+01  0.156893E+02  0.150068E+02  0.395196E+02
  0.977021E+02  0.123336E-03  0.104084E+02  0.929235E+01  0.156893E+02  0.150068E+02  0.395196E+02
  0.977021E+02  0.123336E-03  0.814940E+01  0.929235E+01  0.162561E+02  0.150068E+02  0.391697E+02
  0.977021E+02  0.101881E-03  0.814940E+01  0.929235E+01  0.162561E+02  0.150068E+02  0.391831E+02
  0.980063E+02  0.101881E-03  0.744910E+01  0.958057E+01  0.162561E+02  0.150068E+02  0.390876E+02
  0.976939E+02  0.101881E-03  0.744910E+01  0.958057E+01  0.236607E+02  0.150068E+02  0.358223E+02
  0.976939E+02  0.101881E-03  0.103002E+02  0.958057E+01  0.188926E+02  0.149770E+02  0.387294E+02
  0.976939E+02  0.101881E-03  0.103002E+02  0.130445E+02  0.188926E+02  0.162339E+02  0.374021E+02
  0.976939E+02  0.101881E-03  0.103002E+02  0.130445E+02  0.188926E+02  0.162339E+02  0.374021E+02
  0.976939E+02  0.188949E-03  0.954124E+01  0.103114E+02  0.188926E+02  0.162339E+02  0.384987E+02
  0.993260E+02  0.188949E-03  0.111695E+02  0.923664E+01  0.146148E+02  0.162339E+02  0.401878E+02
  0.982778E+02  0.199470E-03  0.111695E+02  0.923664E+01  0.146148E+02  0.162339E+02  0.397653E+02
  0.982619E+02  0.199470E-03  0.111695E+02  0.923664E+01  0.190992E+02  0.162339E+02  0.387606E+02
  0.982619E+02  0.199470E-03  0.795905E+01  0.923664E+01  0.173242E+02  0.162339E+02  0.391688E+02
  0.982619E+02  0.199470E-03  0.795905E+01  0.923664E+01  0.173242E+02  0.162339E+02  0.391688E+02
  0.982619E+02  0.153439E-04  0.766796E+01  0.923664E+01  0.173242E+02  0.162339E+02  0.391126E+02
  0.982619E+02  0.153439E-04  0.100511E+02  0.782161E+01  0.173242E+02  0.162339E+02  0.392135E+02
  0.982619E+02  0.153439E-04  0.106205E+02  0.782161E+01  0.173242E+02  0.111030E+02  0.384401E+02
  0.982619E+02  0.153439E-04  0.106205E+02  0.782161E+01  0.173242E+02  0.202591E+02  0.378409E+02
  0.982619E+02  0.280395E-04  0.106205E+02  0.782161E+01  0.179918E+02  0.202591E+02  0.376471E+02
  0.982619E+02  0.280395E-04  0.106205E+02  0.782161E+01  0.179918E+02  0.196594E+02  0.378917E+02
  0.982619E+02  0.280395E-04  0.106205E+02  0.782161E+01  0.137266E+02  0.196594E+02  0.384773E+02
  0.982619E+02  0.280395E-04  0.940115E+01  0.113652E+02  0.137266E+02  0.145384E+02  0.399773E+02
  0.982619E+02  0.280395E-04  0.102028E+02  0.113652E+02  0.137266E+02  0.145384E+02  0.399381E+02
  0.982619E+02  0.280395E-04  0.892215E+01  0.113652E+02  0.137266E+02  0.145384E+02  0.399147E+02
  0.982619E+02  0.280395E-04  0.969701E+01  0.932876E+01  0.147253E+02  0.191706E+02  0.393311E+02
  0.982619E+02  0.412473E-03  0.813513E+01  0.921222E+01  0.147253E+02  0.191706E+02  0.384178E+02
  0.982619E+02  0.412473E-03  0.813513E+01  0.921222E+01  0.147253E+02  0.191706E+02  0.384178E+02
  0.982619E+02  0.412473E-03  0.813513E+01  0.921222E+01  0.147253E+02  0.191706E+02  0.384178E+02
  0.982619E+02  0.412473E-03  0.813513E+01  0.921222E+01  0.147253E+02  0.191706E+02  0.384178E+02
  0.982619E+02  0.381105E-03  0.813513E+01  0.115854E+02  0.147253E+02  0.169363E+02  0.387716E+02
  0.982619E+02  0.381105E-03  0.813513E+01  0.115854E+02  0.154486E+02  0.169363E+02  0.387171E+02
  0.982619E+02  0.381105E-03  0.851054E+01  0.126095E+02  0.117709E+02  0.169363E+02  0.379414E+02
  0.982619E+02  0.309847E-03  0.851054E+01  0.722020E+01  0.117709E+02  0.169363E+02  0.380027E+02
  0.982619E+02  0.309847E-03  0.851054E+01  0.736575E+01  0.117709E+02  0.136662E+02  0.384306E+02
  0.982619E+02  0.309847E-03  0.851054E+01  0.127775E+02  0.117709E+02  0.118248E+02  0.378433E+02
  0.982619E+02  0.309847E-03  0.826949E+01  0.985282E+01  0.132407E+02  0.118248E+02  0.391764E+02
  0.982619E+02  0.309847E-03  0.826949E+01  0.985282E+01  0.132407E+02  0.118248E+02  0.391764E+02
  0.982619E+02  0.309847E-03  0.831651E+01  0.126310E+02  0.132407E+02  0.118248E+02  0.382697E+02
  0.982619E+02  0.309847E-03  0.831651E+01  0.116163E+02  0.132407E+02  0.118248E+02  0.387548E+02
  0.982619E+02  0.309847E-03  0.100528E+02  0.116163E+02  0.139099E+02  0.116206E+02  0.389737E+02
  0.982619E+02  0.309847E-03  0.739823E+01  0.116163E+02  0.139099E+02  0.116206E+02  0.381456E+02
  0.982619E+02  0.309847E-03  0.106145E+02  0.116163E+02  0.156628E+02  0.145185E+02  0.393829E+02
  0.982619E+02  0.309847E-03  0.106145E+02  0.116163E+02  0.156628E+02  0.145185E+02  0.393829E+02
  0.982619E+02  0.309847E-03  0.106145E+02  0.116163E+02  0.156628E+02  0.145185E+02  0.393829E+02
  0.989793E+02  0.309847E-03  0.778245E+01  0.116163E+02  0.156628E+02  0.144930E+02  0.393098E+02
  0.989793E+02  0.486825E-05  0.778245E+01  0.825828E+01  0.156628E+02  0.144930E+02  0.398390E+02
  0.989793E+02  0.486825E-05  0.778245E+01  0.976874E+01  0.156628E+02  0.144930E+02  0.401219E+02
  0.989793E+02  0.486825E-05  0.778245E+01  0.976874E+01  0.156628E+02  0.114560E+02  0.394638E+02
  0.989793E+02  0.486825E-05  0.939997E+01  0.976874E+01  0.144940E+02  0.117603E+02  0.402408E+02
  0.989793E+02  0.486825E-05  0.939997E+01  0.976874E+01  0.110510E+02  0.117603E+02  0.393599E+02
  0.989793E+02  0.486825E-05  0.939997E+01  0.976874E+01  0.112396E+02  0.117603E+02  0.394687E+02
  0.989793E+02  0.486825E-05  0.887575E+01  0.895520E+01  0.142848E+02  0.117603E+02  0.401093E+02
  0.983236E+02  0.509359E-03  0.129555E+02  0.895520E+01  0.142848E+02  0.165221E+02  0.381663E+02
  0.983236E+02  0.509359E-03  0.794071E+01  0.895520E+01  0.142848E+02  0.165221E+02  0.388293E+02
  0.983236E+02  0.151961E-03  0.794071E+01  0.895520E+01  0.142848E+02  0.165221E+02  0.395867E+02
  0.983236E+02  0.283741E-03  0.794071E+01  0.895520E+01  0.164904E+02  0.165221E+02  0.391643E+02
  0.983236E+02  0.555618E-04  0.794071E+01  0.895520E+01  0.151289E+02  0.165221E+02  0.396287E+02
  0.983236E+02  0.555618E-04  0.794071E+01  0.113330E+02  0.151289E+02  0.165221E+02  0.393497E+02
  0.983236E+02  0.555618E-04  0.984089E+01  0.113330E+02  0.234460E+02  0.165221E+02  0.368657E+02
  0.983236E+02  0.148603E-03  0.107951E+02  0.113330E+02  0.234460E+02  0.165221E+02  0.366362E+02
  0.983236E+02  0.148603E-03  0.107053E+02  0.113330E+02  0.252962E+02  0.165221E+02  0.356634E+02
  0.996394E+02  0.148603E-03  0.751218E+01  0.113330E+02  0.166331E+02  0.165221E+02  0.390962E+02
  0.996394E+02  0.148603E-03  0.751218E+01  0.113330E+02  0.166331E+02  0.119489E+02  0.388906E+02
  0.996394E+02  0.148603E-03  0.751218E+01  0.113330E+02  0.166331E+02  0.119489E+02  0.388906E+02
  0.989159E+02  0.148603E-03  0.866674E+01  0.113330E+02  0.166331E+02  0.158940E+02  0.398134E+02
  0.989159E+02  0.425950E-03  0.866674E+01  0.113330E+02  0.166331E+02  0.158940E+02  0.392378E+02
  0.989159E+02  0.769509E-03  0.106443E+02  0.103108E+02  0.145317E+02  0.158940E+02  0.385819E+02
  0.989159E+02  0.769509E-03  0.106443E+02  0.103108E+02  0.145317E+02  0.169943E+02  0.383621E+02
  0.989159E+02  0.769509E-03  0.989935E+01  0.116146E+02  0.145317E+02  0.148961E+02  0.384206E+02
  0.989159E+02  0.678961E-03  0.876458E+01  0.116146E+02  0.145317E+02  0.148961E+02  0.386704E+02
  0.994589E+02  0.678961E-03  0.102911E+02  0.116146E+02  0.145317E+02  0.174449E+02  0.383092E+02
  0.994589E+02  0.678961E-03  0.102911E+02  0.104155E+02  0.145317E+02  0.174449E+02  0.386775E+02
  0.994589E+02  0.678961E-03  0.102911E+02  0.104155E+02  0.145317E+02  0.174449E+02  0.386775E+02
  0.994589E+02  0.678961E-03  0.102911E+02  0.104155E+02  0.145317E+02  0.174449E+02  0.386775E+02
  0.980115E+02  0.678961E-03  0.759429E+01  0.104155E+02  0.134294E+02  0.174449E+02  0.375496E+02
  0.975275E+02  0.178227E-03  0.749168E+01  0.104155E+02  0.184068E+02  0.174449E+02  0.373927E+02
  0.975275E+02  0.141026E-03  0.102991E+02  0.104155E+02  0.184068E+02  0.174449E+02  0.381358E+02
  0.100763E+03  0.141026E-03  0.102991E+02  0.104155E+02  0.184068E+02  0.174449E+02  0.386090E+02
  0.100013E+03  0.141026E-03  0.102991E+02  0.104155E+02  0.184068E+02  0.156138E+02  0.395807E+02
  0.100013E+03  0.162542E-03  0.109330E+02  0.104155E+02  0.184068E+02  0.156138E+02  0.394080E+02
  0.100013E+03  0.162542E-03  0.109330E+02  0.104155E+02  0.163031E+02  0.156138E+02  0.399662E+02
  0.100013E+03  0.162542E-03  0.931801E+01  0.104155E+02  0.147704E+02  0.156138E+02  0.403456E+02
  0.100013E+03  0.162542E-03  0.951670E+01  0.104155E+02  0.170539E+02  0.121214E+02  0.397154E+02
  0.100013E+03  0.162542E-03  0.120841E+02  0.104155E+02  0.170539E+02  0.121214E+02  0.390592E+02
  0.100013E+03  0.315079E-03  0.120841E+02  0.104155E+02  0.170539E+02  0.121258E+02  0.387980E+02
  0.100013E+03  0.315079E-03  0.107656E+02  0.144812E+02  0.170539E+02  0.121258E+02  0.372709E+02
  0.990521E+02  0.221751E-03  0.107656E+02  0.131648E+02  0.170539E+02  0.121258E+02  0.384632E+02
  0.988168E+02  0.221751E-03  0.112342E+02  0.105683E+02  0.107783E+02  0.121258E+02  0.386797E+02
  0.988168E+02  0.221751E-03  0.112342E+02  0.105683E+02  0.107783E+02  0.148309E+02  0.390423E+02
  0.988168E+02  0.221751E-03  0.768861E+01  0.105683E+02  0.107783E+02  0.148309E+02  0.387273E+02
  0.988168E+02  0.221751E-03  0.768861E+01  0.105683E+02  0.107783E+02  0.148309E+02  0.387273E+02
  0.988168E+02  0.587517E-03  0.768861E+01  0.105683E+02  0.107783E+02  0.148309E+02  0.377459E+02
  0.988168E+02  0.587517E-03  0.768861E+01  0.105683E+02  0.107783E+02  0.148309E+02  0.377459E+02
  0.988168E+02  0.460426E-03  0.111503E+02  0.102839E+02  0.118029E+02  0.148309E+02  0.391146E+02
  0.100306E+03  0.460426E-03  0.959075E+01  0.121239E+02  0.118029E+02  0.151969E+02  0.385224E+02
  0.100306E+03  0.460426E-03  0.959075E+01  0.110844E+02  0.118029E+02  0.151969E+02  0.389432E+02
  0.100306E+03  0.360616E-04  0.959075E+01  0.106957E+02  0.133670E+02  0.151969E+02  0.401778E+02
  0.100306E+03  0.360616E-04  0.959075E+01  0.119948E+02  0.126683E+02  0.151969E+02  0.395692E+02
  0.100306E+03  0.378621E-03  0.959075E+01  0.811506E+01  0.126683E+02  0.119477E+02  0.389430E+02
  0.100306E+03  0.378621E-03  0.105428E+02  0.117338E+02  0.126683E+02  0.152684E+02  0.390901E+02
  0.100306E+03  0.378621E-03  0.105428E+02  0.115833E+02  0.126683E+02  0.152684E+02  0.391525E+02
  0.100833E+03  0.378621E-03  0.920409E+01  0.115833E+02  0.126683E+02  0.152684E+02  0.388147E+02
  0.100833E+03  0.529060E-03  0.974773E+01  0.849508E+01  0.173928E+02  0.152684E+02  0.384836E+02
  0.100833E+03  0.233039E-03  0.974773E+01  0.847231E+01  0.173928E+02  0.152684E+02  0.390937E+02
  0.100833E+03  0.353792E-03  0.813367E+01  0.847231E+01  0.173928E+02  0.152684E+02  0.385470E+02
  0.100833E+03  0.353792E-03  0.813367E+01  0.983338E+01  0.173928E+02  0.152684E+02  0.387380E+02
  0.100833E+03  0.353792E-03  0.813367E+01  0.983338E+01  0.125098E+02  0.152684E+02  0.389294E+02
  0.100833E+03  0.147731E-03  0.918256E+01  0.111109E+02  0.138142E+02  0.152684E+02  0.395192E+02
  0.100833E+03  0.147731E-03  0.918256E+01  0.111109E+02  0.138142E+02  0.152684E+02  0.395192E+02
  0.100833E+03  0.147731E-03  0.918256E+01  0.746291E+01  0.138142E+02  0.152684E+02  0.389854E+02
  0.100833E+03  0.181954E-04  0.918256E+01  0.109510E+02  0.138142E+02  0.152684E+02  0.396332E+02
  0.100833E+03  0.181954E-04  0.688833E+01  0.960759E+01  0.138142E+02  0.152684E+02  0.384887E+02
  0.100833E+03  0.181954E-04  0.735041E+01  0.960759E+01  0.138142E+02  0.137306E+02  0.389885E+02
  0.980527E+02  0.181954E-04  0.735041E+01  0.960759E+01  0.954070E+01  0.137946E+02  0.371252E+02
  0.980527E+02  0.112050E-03  0.766097E+01  0.960759E+01  0.954070E+01  0.137946E+02  0.373411E+02
  0.976844E+02  0.112050E-03  0.766097E+01  0.135092E+02  0.989188E+01  0.137946E+02  0.358187E+02
  0.978392E+02  0.112050E-03  0.766097E+01  0.135092E+02  0.989188E+01  0.122432E+02  0.357087E+02
  0.978392E+02  0.781049E-04  0.766097E+01  0.137293E+02  0.989188E+01  0.122432E+02  0.355870E+02
  0.978392E+02  0.601662E-03  0.766097E+01  0.781905E+01  0.120075E+02  0.122432E+02  0.370347E+02
  0.978392E+02  0.601662E-03  0.106093E+02  0.106086E+02  0.122618E+02  0.122432E+02  0.380507E+02
  0.978392E+02  0.238709E-03  0.106093E+02  0.106086E+02  0.149301E+02  0.122432E+02  0.391797E+02
  0.978392E+02  0.240723E-03  0.920426E+01  0.106086E+02  0.151754E+02  0.122432E+02  0.392590E+02
  0.978392E+02  0.240723E-03  0.806857E+01  0.106086E+02  0.211016E+02  0.148694E+02  0.374371E+02
  0.978392E+02  0.240723E-03  0.806857E+01  0.106086E+02  0.901080E+01  0.148694E+02  0.364976E+02
  0.978392E+02  0.240723E-03  0.806857E+01  0.106086E+02  0.901080E+01  0.198135E+02  0.352433E+02
  0.978392E+02  0.240723E-03  0.806857E+01  0.106086E+02  0.901080E+01  0.114615E+02  0.358540E+02
  0.100119E+03  0.240723E-03  0.760920E+01  0.602509E+01  0.129632E+02  0.114615E+02  0.361536E+02
  0.100119E+03  0.240723E-03  0.109388E+02  0.602509E+01  0.188824E+02  0.114615E+02  0.358510E+02
  0.100119E+03  0.240723E-03  0.107103E+02  0.602509E+01  0.188824E+02  0.178230E+02  0.360055E+02
  0.100119E+03  0.240723E-03  0.107103E+02  0.643731E+01  0.188824E+02  0.203045E+02  0.358181E+02
  0.100119E+03  0.240723E-03  0.676662E+01  0.643731E+01  0.141069E+02  0.218495E+02  0.346404E+02
  0.100119E+03  0.190005E-03  0.912968E+01  0.688769E+01  0.141069E+02  0.218495E+02  0.368424E+02
  0.100119E+03  0.190005E-03  0.912968E+01  0.688769E+01  0.141069E+02  0.217376E+02  0.368955E+02
  0.100119E+03  0.190005E-03  0.912968E+01  0.688769E+01  0.113588E+02  0.154468E+02  0.382441E+02
  0.987455E+02  0.190005E-03  0.912968E+01  0.688769E+01  0.693950E+01  0.154468E+02  0.323940E+02
  0.987455E+02  0.190005E-03  0.811559E+01  0.688769E+01  0.802315E+01  0.154468E+02  0.344583E+02
  0.987455E+02  0.190005E-03  0.963598E+01  0.688769E+01  0.802315E+01  0.154468E+02  0.348144E+02
  0.987455E+02  0.190005E-03  0.890052E+01  0.688769E+01  0.802315E+01  0.151596E+02  0.347695E+02
  0.987455E+02  0.479158E-04  0.786224E+01  0.688769E+01  0.180951E+02  0.151596E+02  0.381098E+02
  0.987455E+02  0.479158E-04  0.786224E+01  0.994934E+01  0.180951E+02  0.151596E+02  0.394794E+02
  0.987455E+02  0.479158E-04  0.786224E+01  0.102573E+02  0.113433E+02  0.151596E+02  0.393721E+02
  0.987455E+02  0.143099E-03  0.786224E+01  0.102573E+02  0.191219E+02  0.117472E+02  0.385288E+02
  0.987455E+02  0.143099E-03  0.786224E+01  0.108300E+02  0.148558E+02  0.117472E+02  0.393912E+02
  0.987455E+02  0.143099E-03  0.116966E+02  0.108300E+02  0.148558E+02  0.117472E+02  0.394101E+02
  0.987455E+02  0.286523E-03  0.116966E+02  0.108300E+02  0.136165E+02  0.117472E+02  0.391530E+02
  0.987455E+02  0.286523E-03  0.116966E+02  0.108300E+02  0.136165E+02  0.203567E+02  0.381844E+02
  0.101221E+03  0.286523E-03  0.116966E+02  0.878560E+01  0.136165E+02  0.203567E+02  0.371263E+02
  0.964283E+02  0.286523E-03  0.116966E+02  0.878560E+01  0.136165E+02  0.170895E+02  0.364078E+02
  0.964283E+02  0.286523E-03  0.116966E+02  0.878560E+01  0.144502E+02  0.112314E+02  0.360339E+02
  0.964283E+02  0.286523E-03  0.116966E+02  0.878560E+01  0.144502E+02  0.151188E+02  0.367824E+02
  0.974002E+02  0.286523E-03  0.116966E+02  0.834804E+01  0.125174E+02  0.129745E+02  0.380315E+02
  0.974002E+02  0.286523E-03  0.116966E+02  0.934748E+01  0.194722E+02  0.129745E+02  0.373852E+02
  0.974002E+02  0.286523E-03  0.782437E+01  0.110029E+02  0.194722E+02  0.129745E+02  0.371215E+02
  0.974002E+02  0.286523E-03  0.782437E+01  0.919389E+01  0.190968E+02  0.129745E+02  0.374687E+02
  0.974002E+02  0.286523E-03  0.104779E+02  0.919389E+01  0.931361E+01  0.129745E+02  0.365097E+02
  0.974002E+02  0.286523E-03  0.105086E+02  0.919389E+01  0.931361E+01  0.167079E+02  0.363681E+02
  0.974002E+02  0.220554E-03  0.105086E+02  0.874422E+01  0.187518E+02  0.167079E+02  0.378740E+02
  0.974002E+02  0.220554E-03  0.105086E+02  0.915832E+01  0.188302E+02  0.167079E+02  0.379285E+02
  0.974002E+02  0.220554E-03  0.105086E+02  0.915832E+01  0.188302E+02  0.167079E+02  0.379285E+02
  0.974002E+02  0.220554E-03  0.105086E+02  0.630122E+01  0.188302E+02  0.167079E+02  0.357329E+02
  0.998429E+02  0.220554E-03  0.105086E+02  0.718786E+01  0.188302E+02  0.167079E+02  0.381999E+02
  0.998429E+02  0.220554E-03  0.121295E+02  0.744608E+01  0.188302E+02  0.167079E+02  0.378618E+02
  0.998429E+02  0.220554E-03  0.121295E+02  0.744608E+01  0.188302E+02  0.167079E+02  0.378618E+02
  0.998429E+02  0.115327E-03  0.144895E+02  0.744608E+01  0.225627E+02  0.167079E+02  0.349473E+02
  0.100271E+03  0.115327E-03  0.144895E+02  0.636227E+01  0.217716E+02  0.117556E+02  0.335342E+02
  0.100271E+03  0.115327E-03  0.144895E+02  0.636227E+01  0.190309E+02  0.145562E+02  0.352131E+02
  0.100271E+03  0.115327E-03  0.144895E+02  0.117948E+02  0.186380E+02  0.145562E+02  0.369508E+02
  0.100271E+03  0.115327E-03  0.780074E+01  0.117948E+02  0.186380E+02  0.145562E+02  0.385180E+02
  0.100271E+03  0.115327E-03  0.780074E+01  0.117948E+02  0.186380E+02  0.145562E+02  0.385180E+02
  0.100271E+03  0.115327E-03  0.780074E+01  0.117948E+02  0.186380E+02  0.144018E+02  0.385192E+02
  0.100271E+03  0.260525E-03  0.633764E+01  0.117948E+02  0.893724E+01  0.144018E+02  0.346796E+02
  0.100271E+03  0.260525E-03  0.765031E+01  0.117948E+02  0.893724E+01  0.144018E+02  0.361947E+02
  0.964663E+02  0.260525E-03  0.795571E+01  0.117948E+02  0.893724E+01  0.122639E+02  0.333382E+02
  0.981312E+02  0.260525E-03  0.795571E+01  0.830195E+01  0.893724E+01  0.122639E+02  0.361379E+02
  0.996467E+02  0.865759E-04  0.110984E+02  0.830195E+01  0.893724E+01  0.164155E+02  0.371464E+02
  0.996467E+02  0.865759E-04  0.110984E+02  0.830195E+01  0.964595E+01  0.189342E+02  0.372659E+02
  0.996467E+02  0.865759E-04  0.775804E+01  0.830195E+01  0.964595E+01  0.172321E+02  0.374860E+02
  0.996467E+02  0.865759E-04  0.117673E+02  0.830195E+01  0.168744E+02  0.172321E+02  0.392480E+02
  0.996467E+02  0.865759E-04  0.117673E+02  0.830195E+01  0.168744E+02  0.172321E+02  0.392480E+02
  0.986796E+02  0.865759E-04  0.117673E+02  0.830195E+01  0.153814E+02  0.150710E+02  0.397650E+02
  0.986796E+02  0.865759E-04  0.136225E+02  0.826817E+01  0.168691E+02  0.150710E+02  0.384832E+02
  0.986796E+02  0.865759E-04  0.136225E+02  0.826817E+01  0.198985E+02  0.150710E+02  0.374921E+02
  0.977251E+02  0.865759E-04  0.168064E+02  0.112829E+02  0.198985E+02  0.150710E+02  0.342272E+02
  0.977251E+02  0.865759E-04  0.179893E+02  0.860797E+01  0.128307E+02  0.125196E+02  0.342997E+02
  0.979200E+02  0.865759E-04  0.179893E+02  0.105826E+02  0.128307E+02  0.125196E+02  0.345609E+02
  0.979200E+02  0.534798E-04  0.117817E+02  0.105826E+02  0.128307E+02  0.133212E+02  0.391426E+02
  0.999334E+02  0.534798E-04  0.117817E+02  0.105826E+02  0.128307E+02  0.149024E+02  0.398357E+02
  0.999334E+02  0.534798E-04  0.117817E+02  0.818637E+01  0.133513E+02  0.121410E+02  0.393742E+02
  0.999334E+02  0.534798E-04  0.117817E+02  0.818637E+01  0.133513E+02  0.121410E+02  0.393742E+02
  0.999334E+02  0.492844E-04  0.117817E+02  0.114000E+02  0.169653E+02  0.119829E+02  0.390128E+02
  0.999334E+02  0.818309E-04  0.109867E+02  0.107611E+02  0.155421E+02  0.937566E+01  0.378733E+02
  0.999334E+02  0.818309E-04  0.109867E+02  0.107611E+02  0.155421E+02  0.185072E+02  0.394019E+02
  0.999334E+02  0.818309E-04  0.979383E+01  0.895064E+01  0.182780E+02  0.114780E+02  0.392195E+02
  0.999334E+02  0.818309E-04  0.149817E+02  0.707775E+01  0.206376E+02  0.114780E+02  0.347467E+02
  0.999334E+02  0.818309E-04  0.140365E+02  0.707775E+01  0.237397E+02  0.172674E+02  0.341545E+02
  0.999334E+02  0.174214E-03  0.140365E+02  0.707775E+01  0.225672E+02  0.172674E+02  0.346647E+02
  0.999334E+02  0.174214E-03  0.140365E+02  0.707775E+01  0.225672E+02  0.172674E+02  0.346647E+02
  0.999334E+02  0.174214E-03  0.140365E+02  0.694276E+01  0.221080E+02  0.946513E+01  0.329370E+02
  0.999334E+02  0.174214E-03  0.140365E+02  0.694276E+01  0.201031E+02  0.198624E+02  0.347643E+02
  0.999334E+02  0.174214E-03  0.140365E+02  0.694276E+01  0.187011E+02  0.198624E+02  0.353005E+02
