a0_min         a1_min         a2_min         a3_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   Y9_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.101876E+03   0.245960E+00  -0.112536E+02  -0.191377E+02   0.341589E-03   0.112658E-02   0.961542E-03   0.129390E-02   0.388480E-03   0.822663E-03   0.148011E-02   0.483742E-03   0.738390E-03   0.203166E+03   0.000000E+00   0.000000E+00   0.203166E+03  -0.406332E+03
   0.101876E+03  -0.969317E+00  -0.121938E+02  -0.191377E+02   0.319364E-03   0.112658E-02   0.961542E-03   0.129390E-02   0.388480E-03   0.822663E-03   0.148011E-02   0.483742E-03   0.211269E-03   0.203508E+03   0.000000E+00   0.000000E+00   0.203508E+03  -0.407016E+03
   0.101876E+03  -0.969317E+00  -0.374744E+01  -0.156959E+02   0.596376E-03   0.112658E-02   0.961542E-03   0.129390E-02   0.388480E-03   0.822663E-03   0.148011E-02   0.118360E-02   0.211269E-03   0.204805E+03   0.000000E+00   0.000000E+00   0.204805E+03  -0.409610E+03
   0.101876E+03  -0.969317E+00  -0.302313E+00  -0.303968E+02   0.495807E-03   0.563959E-03   0.479482E-04   0.129390E-02   0.388480E-03   0.822663E-03   0.148011E-02   0.815022E-03   0.211269E-03   0.205823E+03   0.000000E+00   0.000000E+00   0.205823E+03  -0.411646E+03
   0.102082E+03  -0.849620E+00  -0.290277E+01  -0.248456E+02   0.495807E-03   0.457437E-03   0.479482E-04   0.118689E-02   0.388480E-03   0.822663E-03   0.148011E-02   0.815022E-03   0.211269E-03   0.207581E+03   0.000000E+00   0.000000E+00   0.207581E+03  -0.415162E+03
   0.102082E+03  -0.849620E+00  -0.290277E+01  -0.174869E+02   0.495807E-03   0.190895E-03   0.479482E-04   0.580359E-03   0.388480E-03   0.822663E-03   0.148011E-02   0.657120E-03   0.211269E-03   0.208117E+03   0.000000E+00   0.000000E+00   0.208117E+03  -0.416234E+03
   0.102082E+03  -0.849620E+00  -0.322732E-01  -0.257534E+02   0.495807E-03   0.190895E-03   0.479482E-04   0.580359E-03   0.113394E-02   0.822663E-03   0.125085E-02   0.657120E-03   0.211269E-03   0.208022E+03   0.000000E+00   0.000000E+00   0.208022E+03  -0.416044E+03
   0.102802E+03   0.485186E+00  -0.479766E+01  -0.246165E+02   0.495807E-03   0.190895E-03   0.149549E-03   0.580359E-03   0.544433E-03   0.822663E-03   0.125085E-02   0.657120E-03   0.211269E-03   0.207756E+03   0.000000E+00   0.000000E+00   0.207756E+03  -0.415512E+03
   0.102802E+03  -0.455956E+01   0.709126E+01  -0.246165E+02   0.134013E-02   0.190895E-03   0.149549E-03   0.225010E-02   0.273814E-02   0.822663E-03   0.125085E-02   0.657120E-03   0.211269E-03   0.201127E+03   0.000000E+00   0.000000E+00   0.201127E+03  -0.402254E+03
   0.101148E+03  -0.306274E+01   0.477863E+01  -0.173758E+02   0.134013E-02   0.190895E-03   0.783139E-03   0.225010E-02   0.145342E-02   0.822663E-03   0.125085E-02   0.657120E-03   0.211269E-03   0.204500E+03   0.000000E+00   0.000000E+00   0.204500E+03  -0.409000E+03
   0.101148E+03  -0.306274E+01   0.477863E+01  -0.162801E+02   0.134013E-02   0.190895E-03   0.783139E-03   0.240417E-02   0.195455E-02   0.822663E-03   0.125085E-02   0.657120E-03   0.211269E-03   0.203404E+03   0.000000E+00   0.000000E+00   0.203404E+03  -0.406808E+03
   0.101148E+03   0.519273E-01  -0.962858E+00  -0.164230E+02   0.134013E-02   0.636628E-03   0.783139E-03   0.181314E-02   0.195455E-02   0.822663E-03   0.218783E-02   0.657120E-03   0.211269E-03   0.202298E+03   0.000000E+00   0.000000E+00   0.202298E+03  -0.404596E+03
   0.101148E+03   0.154598E+01  -0.726124E+01  -0.164230E+02   0.134013E-02   0.636628E-03   0.783139E-03   0.195879E-02   0.195455E-02   0.822663E-03   0.161972E-02   0.435431E-04   0.211269E-03   0.202772E+03   0.000000E+00   0.000000E+00   0.202772E+03  -0.405544E+03
   0.101148E+03   0.154598E+01  -0.726124E+01  -0.256577E+01   0.487141E-03   0.636628E-03   0.589659E-03   0.195879E-02   0.195455E-02   0.131362E-02   0.161972E-02   0.435431E-04   0.211269E-03   0.204319E+03   0.000000E+00   0.000000E+00   0.204319E+03  -0.408638E+03
   0.101148E+03   0.239951E+01  -0.726124E+01  -0.256577E+01   0.487141E-03   0.636628E-03   0.589659E-03   0.121897E-02   0.795677E-03   0.131362E-02   0.168538E-02   0.435431E-04   0.211269E-03   0.207259E+03   0.000000E+00   0.000000E+00   0.207259E+03  -0.414518E+03
   0.101148E+03   0.239951E+01  -0.726124E+01  -0.208590E+02   0.487141E-03   0.636628E-03   0.589659E-03   0.121897E-02   0.795677E-03   0.131362E-02   0.168538E-02   0.435431E-04   0.211269E-03   0.207529E+03   0.000000E+00   0.000000E+00   0.207529E+03  -0.415058E+03
   0.101148E+03  -0.420023E+01  -0.726124E+01  -0.166395E+02   0.487141E-03   0.636628E-03   0.750610E-04   0.121897E-02   0.795677E-03   0.159021E-02   0.168538E-02   0.435431E-04   0.211269E-03   0.204391E+03   0.000000E+00   0.000000E+00   0.204391E+03  -0.408782E+03
   0.101148E+03  -0.329469E+01   0.810995E+01  -0.166395E+02   0.487141E-03   0.636628E-03   0.750610E-04   0.133798E-02   0.795677E-03   0.159021E-02   0.164828E-02   0.435431E-04   0.211269E-03   0.205637E+03   0.000000E+00   0.000000E+00   0.205637E+03  -0.411274E+03
   0.101148E+03  -0.329469E+01   0.220564E+01  -0.166395E+02   0.323242E-03   0.636628E-03   0.904352E-03   0.133798E-02   0.707616E-03   0.159021E-02   0.164828E-02   0.435431E-04   0.211269E-03   0.206702E+03   0.000000E+00   0.000000E+00   0.206702E+03  -0.413404E+03
   0.101148E+03  -0.240843E+01  -0.127566E+01  -0.635491E+01   0.234153E-03   0.252038E-02   0.904352E-03   0.876427E-03   0.175860E-03   0.159021E-02   0.164828E-02   0.788386E-03   0.437927E-04   0.202424E+03   0.000000E+00   0.000000E+00   0.202424E+03  -0.404848E+03
   0.101148E+03  -0.104164E+01  -0.127566E+01  -0.635491E+01   0.234153E-03   0.176019E-02   0.904352E-03   0.953498E-03   0.175860E-03   0.176086E-02   0.174820E-02   0.788386E-03   0.437927E-04   0.203627E+03   0.000000E+00   0.000000E+00   0.203627E+03  -0.407254E+03
   0.101148E+03  -0.104164E+01  -0.127566E+01  -0.273471E+02   0.439011E-03   0.176019E-02   0.169662E-02   0.144322E-02   0.175860E-03   0.176086E-02   0.174820E-02   0.247725E-03   0.437927E-04   0.201930E+03   0.000000E+00   0.000000E+00   0.201930E+03  -0.403860E+03
   0.101148E+03  -0.104164E+01  -0.127566E+01  -0.183764E+02   0.439011E-03   0.176019E-02   0.469267E-03   0.144322E-02   0.175860E-03   0.176086E-02   0.175731E-02   0.247725E-03   0.437927E-04   0.205486E+03   0.000000E+00   0.000000E+00   0.205486E+03  -0.410972E+03
   0.101148E+03  -0.104164E+01   0.145242E+01  -0.183764E+02   0.439011E-03   0.533483E-03   0.469267E-03   0.132432E-03   0.175860E-03   0.176086E-02   0.175731E-02   0.247725E-03   0.437927E-04   0.207915E+03   0.000000E+00   0.000000E+00   0.207915E+03  -0.415830E+03
   0.101148E+03   0.178480E+01   0.145242E+01  -0.183764E+02   0.439011E-03   0.533483E-03   0.238459E-02   0.132432E-03   0.629609E-03   0.176086E-02   0.144702E-02   0.247725E-03   0.437927E-04   0.204407E+03   0.000000E+00   0.000000E+00   0.204407E+03  -0.408814E+03
   0.102212E+03   0.178480E+01  -0.451279E+01  -0.169931E+02   0.439011E-03   0.533483E-03   0.238459E-02   0.132432E-03   0.629609E-03   0.185172E-02   0.123211E-02   0.247725E-03   0.437927E-04   0.204393E+03   0.000000E+00   0.000000E+00   0.204393E+03  -0.408786E+03
   0.102212E+03   0.178480E+01  -0.129561E+02  -0.284048E+02   0.900139E-03   0.533483E-03   0.173224E-02   0.132432E-03   0.629609E-03   0.185172E-02   0.734456E-04   0.247725E-03   0.105175E-02   0.199155E+03   0.000000E+00   0.000000E+00   0.199155E+03  -0.398310E+03
   0.102212E+03  -0.359604E+01  -0.413290E+01  -0.222400E+02   0.122475E-02   0.533483E-03   0.992117E-03   0.132432E-03   0.629609E-03   0.185172E-02   0.932781E-03   0.247725E-03   0.345302E-02   0.199853E+03   0.000000E+00   0.000000E+00   0.199853E+03  -0.399706E+03
   0.102212E+03  -0.359604E+01  -0.413290E+01  -0.183755E+02   0.122475E-02   0.533483E-03   0.992117E-03   0.132432E-03   0.629609E-03   0.185172E-02   0.932781E-03   0.247725E-03   0.426916E-02   0.198519E+03   0.000000E+00   0.000000E+00   0.198519E+03  -0.397038E+03
   0.102212E+03   0.717003E+00  -0.413290E+01  -0.220770E+02   0.122475E-02   0.533483E-03   0.992117E-03   0.132432E-03   0.629609E-03   0.185172E-02   0.466371E-03   0.247725E-03   0.426916E-02   0.199123E+03   0.000000E+00   0.000000E+00   0.199123E+03  -0.398246E+03
   0.102212E+03   0.717003E+00  -0.413290E+01  -0.220770E+02   0.122475E-02   0.447212E-03   0.321162E-02   0.132432E-03   0.629609E-03   0.185172E-02   0.512723E-03   0.247725E-03   0.514759E-02   0.194901E+03   0.000000E+00   0.000000E+00   0.194901E+03  -0.389802E+03
   0.102212E+03   0.717003E+00  -0.413290E+01  -0.220770E+02   0.618082E-03   0.447212E-03   0.223277E-02   0.132432E-03   0.629609E-03   0.185172E-02   0.470067E-03   0.247725E-03   0.552379E-02   0.197064E+03   0.000000E+00   0.000000E+00   0.197064E+03  -0.394128E+03
   0.102212E+03  -0.414059E+00  -0.413290E+01  -0.220770E+02   0.618082E-03   0.447212E-03   0.223277E-02   0.132432E-03   0.142729E-02   0.185172E-02   0.470067E-03   0.247725E-03   0.488875E-03   0.203586E+03   0.000000E+00   0.000000E+00   0.203586E+03  -0.407172E+03
   0.102212E+03   0.399649E-01  -0.589084E+01  -0.173559E+02   0.618082E-03   0.447212E-03   0.223277E-02   0.132432E-03   0.142729E-02   0.342389E-02   0.470067E-03   0.247725E-03   0.488875E-03   0.201363E+03   0.000000E+00   0.000000E+00   0.201363E+03  -0.402726E+03
   0.102212E+03   0.399649E-01   0.141947E+01  -0.194224E+02   0.618082E-03   0.447212E-03   0.226641E-02   0.132432E-03   0.142729E-02   0.527775E-02   0.470067E-03   0.247725E-03   0.488875E-03   0.199406E+03   0.000000E+00   0.000000E+00   0.199406E+03  -0.398812E+03
   0.101703E+03   0.210869E+01  -0.644305E+01  -0.115354E+02   0.618082E-03   0.310689E-03   0.226641E-02   0.132432E-03   0.158835E-02   0.666067E-03   0.331846E-03   0.247725E-03   0.488875E-03   0.202204E+03   0.000000E+00   0.000000E+00   0.202204E+03  -0.404408E+03
   0.101722E+03   0.210869E+01  -0.148242E+02  -0.115354E+02   0.618082E-03   0.110638E-03   0.226641E-02   0.158557E-02   0.183345E-02   0.198154E-02   0.331846E-03   0.247725E-03   0.488875E-03   0.202363E+03   0.000000E+00   0.000000E+00   0.202363E+03  -0.404726E+03
   0.101722E+03   0.607671E+01  -0.586791E+01  -0.121877E+02   0.618082E-03   0.110638E-03   0.381232E-02   0.375091E-03   0.183345E-02   0.205006E-02   0.157003E-02   0.247725E-03   0.488875E-03   0.198551E+03   0.000000E+00   0.000000E+00   0.198551E+03  -0.397102E+03
   0.101722E+03   0.475582E+01  -0.733821E+01  -0.206447E+02   0.618082E-03   0.110638E-03   0.381232E-02   0.375091E-03   0.183345E-02   0.205006E-02   0.157003E-02   0.247725E-03   0.488875E-03   0.199356E+03   0.000000E+00   0.000000E+00   0.199356E+03  -0.398712E+03
   0.101722E+03   0.470952E+01  -0.733821E+01  -0.206447E+02   0.618082E-03   0.413026E-03   0.381232E-02   0.375091E-03   0.183345E-02   0.205006E-02   0.157003E-02   0.958246E-03   0.255093E-03   0.199576E+03   0.000000E+00   0.000000E+00   0.199576E+03  -0.399152E+03
   0.101563E+03  -0.272771E+01  -0.383421E+01  -0.199041E+02   0.618082E-03   0.413026E-03   0.387307E-02   0.375091E-03   0.111441E-02   0.205006E-02   0.157003E-02   0.958246E-03   0.255093E-03   0.200735E+03   0.000000E+00   0.000000E+00   0.200735E+03  -0.401470E+03
   0.102509E+03  -0.272771E+01  -0.383421E+01  -0.237535E+02   0.618082E-03   0.413026E-03   0.697844E-02   0.375091E-03   0.150604E-02   0.205006E-02   0.157003E-02   0.958246E-03   0.576324E-04   0.197122E+03   0.000000E+00   0.000000E+00   0.197122E+03  -0.394244E+03
   0.102509E+03  -0.335218E+01  -0.421240E+01  -0.237535E+02   0.618082E-03   0.271834E-03   0.406616E-02   0.375091E-03   0.150604E-02   0.266327E-02   0.157003E-02   0.958246E-03   0.576324E-04   0.197914E+03   0.000000E+00   0.000000E+00   0.197914E+03  -0.395828E+03
   0.102509E+03  -0.139951E+01  -0.421240E+01  -0.237535E+02   0.618082E-03   0.271834E-03   0.430657E-02   0.375091E-03   0.300892E-02   0.133814E-02   0.126447E-02   0.732661E-03   0.576324E-04   0.199053E+03   0.000000E+00   0.000000E+00   0.199053E+03  -0.398106E+03
   0.102509E+03  -0.139951E+01  -0.421240E+01  -0.161775E+02   0.984536E-03   0.428571E-03   0.236056E-02   0.375091E-03   0.300892E-02   0.133814E-02   0.126447E-02   0.732661E-03   0.576324E-04   0.200290E+03   0.000000E+00   0.000000E+00   0.200290E+03  -0.400580E+03
   0.100390E+03   0.164068E+01  -0.110727E+02  -0.161775E+02   0.984536E-03   0.428571E-03   0.236056E-02   0.375091E-03   0.509514E-02   0.133814E-02   0.126447E-02   0.732661E-03   0.576324E-04   0.198788E+03   0.000000E+00   0.000000E+00   0.198788E+03  -0.397576E+03
   0.100390E+03   0.164068E+01  -0.220348E+01  -0.161775E+02   0.984536E-03   0.428571E-03   0.111515E-02   0.375091E-03   0.661895E-02   0.101088E-02   0.126447E-02   0.732661E-03   0.621233E-04   0.200821E+03   0.000000E+00   0.000000E+00   0.200821E+03  -0.401642E+03
   0.100390E+03   0.164068E+01   0.212640E+01  -0.161775E+02   0.984536E-03   0.428571E-03   0.101801E-02   0.375091E-03   0.634387E-03   0.101088E-02   0.126447E-02   0.170538E-02   0.621233E-04   0.205032E+03   0.000000E+00   0.000000E+00   0.205032E+03  -0.410064E+03
   0.994337E+02  -0.148533E+01  -0.259164E+01  -0.112728E+02   0.984536E-03   0.438122E-03   0.508431E-03   0.375091E-03   0.634387E-03   0.559738E-03   0.991702E-03   0.170538E-02   0.621233E-04   0.207111E+03   0.000000E+00   0.000000E+00   0.207111E+03  -0.414222E+03
   0.994337E+02  -0.451450E+01  -0.259164E+01  -0.321439E+01   0.984536E-03   0.405692E-03   0.508431E-03   0.973445E-03   0.634387E-03   0.559738E-03   0.991702E-03   0.170538E-02   0.621233E-04   0.205825E+03   0.000000E+00   0.000000E+00   0.205825E+03  -0.411650E+03
   0.994337E+02  -0.231323E+01  -0.655914E+01  -0.321439E+01   0.984536E-03   0.405692E-03   0.508431E-03   0.973445E-03   0.634387E-03   0.559738E-03   0.991702E-03   0.170538E-02   0.621233E-04   0.207195E+03   0.000000E+00   0.000000E+00   0.207195E+03  -0.414390E+03
   0.998699E+02  -0.214969E+01  -0.655914E+01  -0.510578E+01   0.111722E-02   0.405692E-03   0.508431E-03   0.515219E-03   0.634387E-03   0.559738E-03   0.139501E-02   0.170538E-02   0.621233E-04   0.206474E+03   0.000000E+00   0.000000E+00   0.206474E+03  -0.412948E+03
   0.998699E+02   0.440856E+01  -0.513968E+01  -0.142003E+02   0.111722E-02   0.405692E-03   0.508431E-03   0.515219E-03   0.634387E-03   0.220429E-02   0.139501E-02   0.170538E-02   0.139956E-02   0.200783E+03   0.000000E+00   0.000000E+00   0.200783E+03  -0.401566E+03
   0.100448E+03   0.314383E+01  -0.109808E+02  -0.142003E+02   0.111722E-02   0.405692E-03   0.508431E-03   0.515219E-03   0.634387E-03   0.636983E-03   0.202757E-03   0.965169E-03   0.114852E-02   0.204097E+03   0.000000E+00   0.000000E+00   0.204097E+03  -0.408194E+03
   0.100448E+03   0.314383E+01  -0.242215E+01   0.562265E+01   0.124791E-02   0.405692E-03   0.508431E-03   0.515219E-03   0.634387E-03   0.636983E-03   0.202757E-03   0.965169E-03   0.619198E-03   0.208237E+03   0.000000E+00   0.000000E+00   0.208237E+03  -0.416474E+03
   0.100448E+03   0.658400E+00  -0.242215E+01   0.562265E+01   0.124791E-02   0.405692E-03   0.905448E-03   0.515219E-03   0.634387E-03   0.636983E-03   0.202757E-03   0.965169E-03   0.619198E-03   0.207644E+03   0.000000E+00   0.000000E+00   0.207644E+03  -0.415288E+03
   0.100448E+03   0.658400E+00  -0.375938E+01   0.562265E+01   0.124791E-02   0.405692E-03   0.905448E-03   0.515219E-03   0.634387E-03   0.107786E-02   0.202757E-03   0.965169E-03   0.619198E-03   0.206984E+03   0.000000E+00   0.000000E+00   0.206984E+03  -0.413968E+03
   0.100288E+03   0.658400E+00  -0.375938E+01  -0.190310E+02   0.124791E-02   0.405692E-03   0.905448E-03   0.515219E-03   0.634387E-03   0.261328E-02   0.202757E-03   0.965169E-03   0.619198E-03   0.204221E+03   0.000000E+00   0.000000E+00   0.204221E+03  -0.408442E+03
   0.100288E+03   0.658400E+00  -0.849862E+01  -0.146678E+02   0.124791E-02   0.405692E-03   0.905448E-03   0.863779E-03   0.634387E-03   0.675256E-03   0.202757E-03   0.965169E-03   0.619198E-03   0.206691E+03   0.000000E+00   0.000000E+00   0.206691E+03  -0.413382E+03
   0.997452E+02   0.658400E+00  -0.105777E+02  -0.121179E+02   0.124791E-02   0.139204E-02   0.905448E-03   0.863779E-03   0.634387E-03   0.675256E-03   0.710482E-03   0.806526E-03   0.714573E-03   0.204962E+03   0.000000E+00   0.000000E+00   0.204962E+03  -0.409924E+03
   0.997452E+02   0.658400E+00   0.226216E+00  -0.136997E+02   0.124791E-02   0.139204E-02   0.905448E-03   0.863779E-03   0.188639E-03   0.675256E-03   0.710482E-03   0.806526E-03   0.714573E-03   0.205473E+03   0.000000E+00   0.000000E+00   0.205473E+03  -0.410946E+03
   0.997452E+02  -0.396439E+01  -0.252085E+01  -0.840422E+01   0.124791E-02   0.139204E-02   0.555118E-03   0.863779E-03   0.906891E-03   0.239933E-02   0.710482E-03   0.806526E-03   0.714573E-03   0.202508E+03   0.000000E+00   0.000000E+00   0.202508E+03  -0.405016E+03
   0.997452E+02  -0.125940E+01  -0.704475E+01  -0.980042E+00   0.124791E-02   0.139204E-02   0.555118E-03   0.863779E-03   0.906891E-03   0.169359E-02   0.385691E-03   0.806526E-03   0.714573E-03   0.204213E+03   0.000000E+00   0.000000E+00   0.204213E+03  -0.408426E+03
   0.997452E+02  -0.125940E+01   0.128059E+00  -0.980042E+00   0.124791E-02   0.139204E-02   0.555118E-03   0.863779E-03   0.906891E-03   0.473906E-03   0.385691E-03   0.806526E-03   0.117061E-02   0.205068E+03   0.000000E+00   0.000000E+00   0.205068E+03  -0.410136E+03
   0.997452E+02   0.407468E+01   0.128059E+00   0.345073E+00   0.124791E-02   0.139204E-02   0.124624E-03   0.863779E-03   0.906891E-03   0.473906E-03   0.385691E-03   0.590908E-03   0.117061E-02   0.205798E+03   0.000000E+00   0.000000E+00   0.205798E+03  -0.411596E+03
   0.997452E+02   0.400235E+01   0.128059E+00   0.301170E+01   0.124791E-02   0.139204E-02   0.124624E-03   0.863779E-03   0.906891E-03   0.910305E-03   0.385691E-03   0.590908E-03   0.952311E-03   0.206274E+03   0.000000E+00   0.000000E+00   0.206274E+03  -0.412548E+03
   0.101260E+03   0.400235E+01  -0.698669E+01   0.160146E+01   0.124791E-02   0.537071E-04   0.208269E-02   0.863779E-03   0.906891E-03   0.960722E-03   0.385691E-03   0.109561E-03   0.619484E-04   0.205078E+03   0.000000E+00   0.000000E+00   0.205078E+03  -0.410156E+03
   0.101260E+03   0.400235E+01  -0.698669E+01  -0.116854E+02   0.124791E-02   0.478408E-03   0.717386E-03   0.863779E-03   0.124655E-02   0.405131E-02   0.971731E-03   0.109561E-03   0.493482E-04   0.204170E+03   0.000000E+00   0.000000E+00   0.204170E+03  -0.408340E+03
   0.101260E+03   0.129226E+01  -0.416954E+01  -0.103673E+02   0.154196E-03   0.478408E-03   0.717386E-03   0.863779E-03   0.124655E-02   0.198216E-02   0.822150E-03   0.152519E-02   0.493482E-04   0.206690E+03   0.000000E+00   0.000000E+00   0.206690E+03  -0.413380E+03
   0.101260E+03   0.228479E+01  -0.416954E+01  -0.103673E+02   0.154196E-03   0.548566E-03   0.717386E-03   0.863779E-03   0.124655E-02   0.198216E-02   0.822150E-03   0.769521E-03   0.493482E-04   0.208257E+03   0.000000E+00   0.000000E+00   0.208257E+03  -0.416514E+03
   0.101260E+03   0.228479E+01  -0.416954E+01  -0.779196E+01   0.548239E-03   0.548566E-03   0.717386E-03   0.863779E-03   0.127205E-02   0.198216E-02   0.822150E-03   0.769521E-03   0.493482E-04   0.207785E+03   0.000000E+00   0.000000E+00   0.207785E+03  -0.415570E+03
   0.101260E+03  -0.453335E+01   0.396043E+01  -0.779196E+01   0.548239E-03   0.548566E-03   0.911607E-03   0.145458E-02   0.127205E-02   0.198216E-02   0.822150E-03   0.769521E-03   0.433766E-04   0.204384E+03   0.000000E+00   0.000000E+00   0.204384E+03  -0.408768E+03
   0.101260E+03  -0.453335E+01  -0.328500E+01  -0.106970E+02   0.548239E-03   0.548566E-03   0.911607E-03   0.446653E-03   0.127205E-02   0.198216E-02   0.822150E-03   0.769521E-03   0.433766E-04   0.205835E+03   0.000000E+00   0.000000E+00   0.205835E+03  -0.411670E+03
   0.996502E+02  -0.214896E+01  -0.379152E+01  -0.106970E+02   0.166090E-02   0.536969E-03   0.911607E-03   0.446653E-03   0.127205E-02   0.198216E-02   0.822150E-03   0.151744E-02   0.433766E-04   0.203377E+03   0.000000E+00   0.000000E+00   0.203377E+03  -0.406754E+03
   0.100519E+03  -0.214896E+01  -0.746485E-02  -0.106970E+02   0.166090E-02   0.536969E-03   0.911607E-03   0.446653E-03   0.127205E-02   0.198216E-02   0.132475E-03   0.164542E-02   0.433766E-04   0.203803E+03   0.000000E+00   0.000000E+00   0.203803E+03  -0.407606E+03
   0.100519E+03  -0.337638E+01   0.116726E+01  -0.501610E+01   0.166090E-02   0.104157E-02   0.911607E-03   0.446653E-03   0.127205E-02   0.198216E-02   0.132475E-03   0.164542E-02   0.433766E-04   0.201902E+03   0.000000E+00   0.000000E+00   0.201902E+03  -0.403804E+03
   0.100115E+03  -0.637037E+01   0.116726E+01  -0.117890E+02   0.103020E-02   0.226537E-02   0.911607E-03   0.446653E-03   0.967838E-03   0.478423E-03   0.132475E-03   0.164542E-02   0.433766E-04   0.201807E+03   0.000000E+00   0.000000E+00   0.201807E+03  -0.403614E+03
   0.100115E+03  -0.637037E+01   0.535297E+01  -0.117890E+02   0.685975E-03   0.226537E-02   0.911607E-03   0.446653E-03   0.967838E-03   0.478423E-03   0.132475E-03   0.321660E-03   0.433766E-04   0.203978E+03   0.000000E+00   0.000000E+00   0.203978E+03  -0.407956E+03
   0.100115E+03  -0.637037E+01   0.530837E+01  -0.117890E+02   0.115788E-02   0.412631E-02   0.911607E-03   0.446653E-03   0.280295E-03   0.478423E-03   0.132475E-03   0.321660E-03   0.433766E-04   0.200343E+03   0.000000E+00   0.000000E+00   0.200343E+03  -0.400686E+03
   0.103084E+03  -0.637037E+01   0.514655E+01  -0.117890E+02   0.115788E-02   0.978094E-03   0.103421E-02   0.446653E-03   0.280295E-03   0.478423E-03   0.132475E-03   0.321660E-03   0.433766E-04   0.205914E+03   0.000000E+00   0.000000E+00   0.205914E+03  -0.411828E+03
   0.103084E+03  -0.384880E+01   0.803475E+01  -0.190216E+02   0.115788E-02   0.978094E-03   0.103421E-02   0.446653E-03   0.280295E-03   0.478423E-03   0.121789E-02   0.321660E-03   0.191820E-03   0.205187E+03   0.000000E+00   0.000000E+00   0.205187E+03  -0.410374E+03
   0.103084E+03  -0.249490E+01   0.803475E+01  -0.340118E+01   0.106946E-02   0.978094E-03   0.103421E-02   0.446653E-03   0.109952E-02   0.478423E-03   0.121789E-02   0.115042E-03   0.191820E-03   0.202311E+03   0.000000E+00   0.000000E+00   0.202311E+03  -0.404622E+03
   0.103084E+03  -0.182452E+01   0.772752E+01  -0.241256E+02   0.106946E-02   0.733759E-03   0.103421E-02   0.446653E-03   0.126123E-02   0.589694E-03   0.294778E-02   0.113853E-02   0.191820E-03   0.200537E+03   0.000000E+00   0.000000E+00   0.200537E+03  -0.401074E+03
   0.103084E+03  -0.182452E+01   0.545051E+01  -0.241256E+02   0.106946E-02   0.741602E-03   0.940397E-03   0.872223E-03   0.126123E-02   0.123105E-02   0.431670E-02   0.858605E-03   0.191820E-03   0.200922E+03   0.000000E+00   0.000000E+00   0.200922E+03  -0.401844E+03
   0.102764E+03  -0.182452E+01   0.333356E+01  -0.250381E+02   0.203741E-02   0.948514E-03   0.368406E-02   0.872223E-03   0.126123E-02   0.123105E-02   0.502788E-02   0.858605E-03   0.191820E-03   0.194214E+03   0.000000E+00   0.000000E+00   0.194214E+03  -0.388428E+03
   0.102749E+03  -0.470614E+01  -0.350603E+01  -0.218104E+02   0.203741E-02   0.948514E-03   0.368406E-02   0.351054E-03   0.126123E-02   0.123105E-02   0.216027E-03   0.858605E-03   0.191820E-03   0.198619E+03   0.000000E+00   0.000000E+00   0.198619E+03  -0.397238E+03
   0.102749E+03  -0.470614E+01  -0.774206E+00  -0.220422E+02   0.203741E-02   0.773691E-03   0.437024E-02   0.351054E-03   0.126123E-02   0.123105E-02   0.216027E-03   0.858605E-03   0.191820E-03   0.198748E+03   0.000000E+00   0.000000E+00   0.198748E+03  -0.397496E+03
   0.102749E+03  -0.935607E+01   0.613042E+01  -0.220422E+02   0.203741E-02   0.437807E-03   0.183036E-02   0.351054E-03   0.126123E-02   0.123105E-02   0.216027E-03   0.858605E-03   0.191820E-03   0.201298E+03   0.000000E+00   0.000000E+00   0.201298E+03  -0.402596E+03
   0.102749E+03  -0.935607E+01   0.857286E+01  -0.220422E+02   0.192683E-02   0.626994E-03   0.183036E-02   0.726838E-03   0.126123E-02   0.110147E-02   0.216027E-03   0.362703E-03   0.191820E-03   0.203406E+03   0.000000E+00   0.000000E+00   0.203406E+03  -0.406812E+03
   0.102749E+03  -0.947450E+01   0.857286E+01  -0.248376E+02   0.192683E-02   0.273767E-02   0.425667E-03   0.726838E-03   0.126123E-02   0.183402E-02   0.183425E-04   0.362703E-03   0.191820E-03   0.200568E+03   0.000000E+00   0.000000E+00   0.200568E+03  -0.401136E+03
   0.102749E+03  -0.951879E+01   0.788110E+01  -0.270968E+02   0.192683E-02   0.393616E-03   0.425667E-03   0.841465E-03   0.126123E-02   0.183402E-02   0.183425E-04   0.540774E-03   0.646913E-03   0.202191E+03   0.000000E+00   0.000000E+00   0.202191E+03  -0.404382E+03
   0.102749E+03  -0.951879E+01   0.106737E+02  -0.325011E+02   0.192683E-02   0.393616E-03   0.425667E-03   0.841465E-03   0.165288E-02   0.183402E-02   0.183425E-04   0.402180E-03   0.646913E-03   0.200452E+03   0.000000E+00   0.000000E+00   0.200452E+03  -0.400904E+03
   0.102749E+03  -0.951879E+01   0.106737E+02  -0.325011E+02   0.771744E-02   0.176553E-02   0.425667E-03   0.841465E-03   0.165288E-02   0.183402E-02   0.183425E-04   0.402180E-03   0.646913E-03   0.193213E+03   0.000000E+00   0.000000E+00   0.193213E+03  -0.386426E+03
