a0_min        a1_min        a2_min        a3_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  Y6_intercept  Y7_intercept  Y8_intercept  Y9_intercept  LogPost       
  0.100850E+03 -0.147947E+01 -0.869209E+01  0.950555E+00  0.427931E-04  0.584416E-03  0.180594E-02  0.924542E-03  0.100753E-02  0.144558E-02  0.691528E-03  0.741536E-03  0.189945E-04  0.206223E+03
  0.100850E+03 -0.147947E+01  0.241025E+01  0.950555E+00  0.427931E-04  0.584416E-03  0.186455E-02  0.924542E-03  0.100753E-02  0.144558E-02  0.482274E-03  0.741536E-03  0.189945E-04  0.205051E+03
  0.100850E+03 -0.147947E+01  0.419281E+01 -0.478404E+01  0.427931E-04  0.584416E-03  0.286385E-03  0.924542E-03  0.100753E-02  0.144558E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.208250E+03
  0.101562E+03 -0.147947E+01  0.321594E+01 -0.508378E+01  0.427931E-04  0.584416E-03  0.286385E-03  0.924542E-03  0.100753E-02  0.144558E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.206582E+03
  0.101562E+03 -0.147947E+01 -0.133784E+02 -0.122504E+02  0.427931E-04  0.584416E-03  0.286385E-03  0.924542E-03  0.100753E-02  0.144558E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.206879E+03
  0.101562E+03 -0.126985E+01 -0.133784E+02 -0.122504E+02  0.427931E-04  0.584416E-03  0.874235E-03  0.924542E-03  0.100753E-02  0.144558E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.207551E+03
  0.101562E+03 -0.126985E+01 -0.981301E+01 -0.173690E+02  0.427931E-04  0.584416E-03  0.874235E-03  0.924542E-03  0.100753E-02  0.706627E-03  0.482274E-03  0.157878E-03  0.189945E-04  0.208223E+03
  0.101562E+03 -0.126985E+01 -0.981301E+01 -0.164252E+02  0.427931E-04  0.584416E-03  0.874235E-03  0.924542E-03  0.100753E-02  0.316774E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.206400E+03
  0.101562E+03 -0.126985E+01 -0.630652E+01 -0.164252E+02  0.117329E-02  0.584416E-03  0.874235E-03  0.118386E-02  0.100753E-02  0.316774E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.205832E+03
  0.101562E+03 -0.197590E+01 -0.508136E+01 -0.121260E+02  0.117329E-02  0.584416E-03  0.874235E-03  0.118386E-02  0.100753E-02  0.316774E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.205725E+03
  0.101562E+03 -0.197590E+01 -0.508136E+01 -0.121260E+02  0.117329E-02  0.584416E-03  0.874235E-03  0.118386E-02  0.440344E-03  0.316774E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.206242E+03
  0.101562E+03 -0.446770E+01 -0.239197E+01 -0.121260E+02  0.117329E-02  0.584416E-03  0.874235E-03  0.118386E-02  0.440344E-03  0.316774E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.205646E+03
  0.101562E+03 -0.446770E+01  0.469495E+01 -0.121260E+02  0.117329E-02  0.584416E-03  0.874235E-03  0.118386E-02  0.440344E-03  0.316774E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.205786E+03
  0.101562E+03 -0.446770E+01 -0.140067E+01 -0.235323E+02  0.117329E-02  0.584416E-03  0.874235E-03  0.487796E-03  0.440344E-03  0.316774E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.205752E+03
  0.101562E+03 -0.144883E+01  0.266101E+01 -0.235323E+02  0.117329E-02  0.161589E-02  0.874235E-03  0.210415E-02  0.440344E-03  0.316774E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.202229E+03
  0.101562E+03 -0.144883E+01  0.266101E+01 -0.235323E+02  0.117329E-02  0.161589E-02  0.574325E-03  0.210415E-02  0.440344E-03  0.127290E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.205149E+03
  0.101562E+03 -0.144883E+01 -0.772450E+01 -0.235323E+02  0.117329E-02  0.161589E-02  0.574325E-03  0.210415E-02  0.440344E-03  0.127290E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.203579E+03
  0.101562E+03 -0.269900E+01 -0.772450E+01 -0.174100E+00  0.117329E-02  0.161589E-02  0.574325E-03  0.210415E-02  0.440344E-03  0.127290E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.202513E+03
  0.101562E+03 -0.160376E+01 -0.772450E+01 -0.297245E+01  0.512631E-03  0.161589E-02  0.574325E-03  0.210415E-02  0.440344E-03  0.127290E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.204706E+03
  0.984680E+02  0.388912E+00 -0.772450E+01 -0.696140E+00  0.512631E-03  0.100762E-02  0.574325E-03  0.210415E-02  0.440344E-03  0.127290E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.206424E+03
  0.984680E+02  0.148408E+01 -0.772450E+01 -0.545464E+01  0.512631E-03  0.100762E-02  0.574325E-03  0.210415E-02  0.440344E-03  0.127290E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.207111E+03
  0.984680E+02  0.148408E+01 -0.772450E+01 -0.545464E+01  0.512631E-03  0.801750E-03  0.170009E-02  0.210415E-02  0.440344E-03  0.127290E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.205257E+03
  0.984680E+02  0.148408E+01 -0.571730E+00 -0.545464E+01  0.512631E-03  0.453786E-03  0.170009E-02  0.210415E-02  0.440344E-03  0.127290E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.205297E+03
  0.984680E+02  0.148408E+01 -0.571730E+00 -0.671413E+01  0.512631E-03  0.453786E-03  0.170009E-02  0.210415E-02  0.440344E-03  0.127290E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.205247E+03
  0.984680E+02  0.148408E+01 -0.571730E+00 -0.671413E+01  0.512631E-03  0.453786E-03  0.170009E-02  0.210415E-02  0.440344E-03  0.127290E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.205247E+03
  0.984680E+02  0.148408E+01 -0.571730E+00 -0.410893E+01  0.512631E-03  0.453786E-03  0.227976E-02  0.210415E-02  0.440344E-03  0.127290E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.204342E+03
  0.984680E+02  0.148408E+01 -0.571730E+00 -0.410893E+01  0.512631E-03  0.453786E-03  0.259278E-02  0.210415E-02  0.440344E-03  0.127290E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.203892E+03
  0.984680E+02  0.148408E+01  0.128074E+01 -0.410893E+01  0.512631E-03  0.453786E-03  0.259278E-02  0.210415E-02  0.108278E-02  0.127290E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.202938E+03
  0.101580E+03  0.148408E+01  0.792940E+01  0.220564E+01  0.309721E-04  0.453786E-03  0.259278E-02  0.210415E-02  0.490925E-03  0.127290E-02  0.482274E-03  0.157878E-03  0.189945E-04  0.201604E+03
  0.101580E+03  0.148408E+01 -0.958535E-02  0.220564E+01  0.309721E-04  0.453786E-03  0.115776E-02  0.210415E-02  0.490925E-03  0.127290E-02  0.482274E-03  0.332194E-03  0.189945E-04  0.206133E+03
  0.101580E+03  0.148408E+01  0.291371E+01  0.306747E+01  0.309721E-04  0.453786E-03  0.115776E-02  0.210415E-02  0.490925E-03  0.127290E-02  0.482274E-03  0.332194E-03  0.189945E-04  0.205522E+03
  0.101580E+03  0.148408E+01  0.291371E+01 -0.264424E+00  0.309721E-04  0.453786E-03  0.115776E-02  0.148796E-02  0.490925E-03  0.127290E-02  0.482274E-03  0.332194E-03  0.189945E-04  0.206852E+03
  0.101580E+03  0.148408E+01  0.898072E+01 -0.264424E+00  0.309721E-04  0.453786E-03  0.115776E-02  0.148796E-02  0.490925E-03  0.127290E-02  0.482274E-03  0.332194E-03  0.208496E-03  0.205511E+03
  0.101580E+03  0.148408E+01 -0.150309E+01 -0.134688E+02  0.309721E-04  0.453786E-03  0.115776E-02  0.148796E-02  0.490925E-03  0.127290E-02  0.482274E-03  0.332194E-03  0.208496E-03  0.208156E+03
  0.101580E+03 -0.353491E+01 -0.150309E+01 -0.134688E+02  0.480300E-03  0.453786E-03  0.115776E-02  0.148796E-02  0.811355E-03  0.127290E-02  0.482274E-03  0.332194E-03  0.208496E-03  0.208097E+03
  0.101580E+03 -0.353491E+01 -0.150309E+01 -0.134688E+02  0.480300E-03  0.453786E-03  0.115776E-02  0.148796E-02  0.811355E-03  0.127290E-02  0.780714E-03  0.332194E-03  0.208496E-03  0.207728E+03
  0.101580E+03 -0.249403E+01  0.292597E+01 -0.134688E+02  0.480300E-03  0.453786E-03  0.115776E-02  0.148796E-02  0.811355E-03  0.127290E-02  0.780714E-03  0.332194E-03  0.208496E-03  0.207940E+03
  0.101580E+03 -0.249403E+01 -0.705678E+01 -0.912114E+01  0.480300E-03  0.453786E-03  0.115776E-02  0.148796E-02  0.811355E-03  0.127290E-02  0.780714E-03  0.248368E-03  0.208496E-03  0.207375E+03
  0.101580E+03 -0.309464E+01 -0.705678E+01 -0.912114E+01  0.480300E-03  0.453786E-03  0.115776E-02  0.148796E-02  0.811355E-03  0.127290E-02  0.780714E-03  0.248368E-03  0.208496E-03  0.206961E+03
  0.101580E+03 -0.431441E+01 -0.705678E+01 -0.920007E+01  0.480300E-03  0.453786E-03  0.115776E-02  0.148796E-02  0.811355E-03  0.127290E-02  0.780714E-03  0.248368E-03  0.208496E-03  0.205893E+03
  0.101580E+03 -0.376913E+01  0.762520E+01 -0.920007E+01  0.480300E-03  0.453786E-03  0.115776E-02  0.148796E-02  0.811355E-03  0.127290E-02  0.780714E-03  0.248368E-03  0.208496E-03  0.206299E+03
  0.101580E+03 -0.218071E+01 -0.101147E+02 -0.920007E+01  0.480300E-03  0.453786E-03  0.115776E-02  0.986130E-03  0.177903E-02  0.127290E-02  0.780714E-03  0.177923E-03  0.208496E-03  0.206114E+03
  0.101580E+03 -0.218071E+01 -0.228916E+01 -0.920007E+01  0.480300E-03  0.250493E-03  0.108484E-02  0.986130E-03  0.204346E-02  0.127290E-02  0.780714E-03  0.177923E-03  0.208496E-03  0.206303E+03
  0.101580E+03 -0.218071E+01 -0.228916E+01 -0.387403E+01  0.825392E-03  0.250493E-03  0.108484E-02  0.986130E-03  0.204346E-02  0.127290E-02  0.780714E-03  0.177923E-03  0.208496E-03  0.205113E+03
  0.101580E+03 -0.260390E+01 -0.228916E+01 -0.387403E+01  0.825392E-03  0.250493E-03  0.108484E-02  0.986130E-03  0.204346E-02  0.152361E-02  0.780714E-03  0.177923E-03  0.208496E-03  0.204491E+03
  0.101580E+03 -0.260390E+01  0.856491E+01 -0.387403E+01  0.707833E-03  0.250493E-03  0.349494E-03  0.986130E-03  0.204346E-02  0.152361E-02  0.780714E-03  0.177923E-03  0.208496E-03  0.203955E+03
  0.101580E+03  0.341954E+01 -0.337953E+01 -0.141559E+02  0.707833E-03  0.250493E-03  0.349494E-03  0.802331E-03  0.116767E-02  0.200754E-02  0.751337E-03  0.177923E-03  0.208496E-03  0.208070E+03
  0.100434E+03  0.171121E+01 -0.251436E+01 -0.141559E+02  0.707833E-03  0.250493E-03  0.349494E-03  0.126124E-02  0.116767E-02  0.200754E-02  0.969511E-03  0.177923E-03  0.208496E-03  0.208148E+03
  0.100434E+03  0.183126E+01 -0.947493E+01 -0.801511E+01  0.707833E-03  0.250493E-03  0.349494E-03  0.126124E-02  0.116767E-02  0.200754E-02  0.725898E-03  0.177923E-03  0.208496E-03  0.208894E+03
  0.100617E+03  0.183126E+01 -0.947493E+01 -0.801511E+01  0.707833E-03  0.250493E-03  0.349494E-03  0.126124E-02  0.116767E-02  0.200754E-02  0.339746E-03  0.177923E-03  0.208496E-03  0.208919E+03
  0.100617E+03  0.220289E+01 -0.947493E+01 -0.801511E+01  0.707833E-03  0.250493E-03  0.349494E-03  0.126124E-02  0.116767E-02  0.179437E-02  0.339746E-03  0.177923E-03  0.208496E-03  0.209156E+03
  0.100617E+03  0.220289E+01 -0.740287E+01 -0.801511E+01  0.153699E-03  0.250493E-03  0.349494E-03  0.126124E-02  0.116767E-02  0.179437E-02  0.339746E-03  0.102493E-02  0.208496E-03  0.208441E+03
  0.100617E+03  0.220289E+01 -0.740287E+01 -0.887798E+01  0.153699E-03  0.250493E-03  0.349494E-03  0.126124E-02  0.116767E-02  0.281237E-02  0.339746E-03  0.102493E-02  0.208496E-03  0.207137E+03
  0.100617E+03  0.220289E+01 -0.414312E+01 -0.887798E+01  0.153699E-03  0.250493E-03  0.349494E-03  0.126124E-02  0.116767E-02  0.281237E-02  0.339746E-03  0.102493E-02  0.208496E-03  0.207037E+03
  0.100617E+03  0.220289E+01 -0.275721E+01 -0.984810E+01  0.153699E-03  0.250493E-03  0.349494E-03  0.221160E-02  0.757390E-03  0.324767E-02  0.339746E-03  0.102493E-02  0.208496E-03  0.205585E+03
  0.100617E+03 -0.193876E-02 -0.275721E+01 -0.984810E+01  0.153699E-03  0.250493E-03  0.349494E-03  0.221160E-02  0.757390E-03  0.324767E-02  0.339746E-03  0.102493E-02  0.208496E-03  0.205740E+03
  0.100617E+03 -0.193876E-02 -0.786318E+01 -0.146506E+02  0.153699E-03  0.250493E-03  0.349494E-03  0.167168E-02  0.757390E-03  0.324767E-02  0.111029E-02  0.102493E-02  0.208496E-03  0.205770E+03
  0.100617E+03 -0.193876E-02 -0.805584E+01 -0.146506E+02  0.153699E-03  0.250493E-03  0.349494E-03  0.189601E-02  0.137905E-02  0.324767E-02  0.111029E-02  0.102493E-02  0.208496E-03  0.204248E+03
  0.100617E+03 -0.193876E-02 -0.235070E+01 -0.146506E+02  0.153699E-03  0.250493E-03  0.349494E-03  0.189601E-02  0.137905E-02  0.324767E-02  0.111029E-02  0.102493E-02  0.208496E-03  0.204189E+03
  0.100617E+03  0.461238E+01 -0.235070E+01 -0.146506E+02  0.153699E-03  0.250493E-03  0.349494E-03  0.189601E-02  0.137905E-02  0.231508E-02  0.111029E-02  0.102493E-02  0.208496E-03  0.203746E+03
  0.100617E+03  0.461238E+01 -0.109230E+02 -0.146506E+02  0.153699E-03  0.250493E-03  0.349494E-03  0.189601E-02  0.137905E-02  0.231508E-02  0.111029E-02  0.102493E-02  0.208496E-03  0.203834E+03
  0.100617E+03  0.212264E+01 -0.132622E+02 -0.146506E+02  0.153699E-03  0.250493E-03  0.349494E-03  0.189601E-02  0.137905E-02  0.231508E-02  0.111029E-02  0.102493E-02  0.496039E-03  0.203945E+03
  0.100617E+03  0.212264E+01 -0.132622E+02 -0.157117E+02  0.153699E-03  0.250493E-03  0.349494E-03  0.189601E-02  0.137905E-02  0.231508E-02  0.382381E-03  0.150893E-03  0.496039E-03  0.205391E+03
  0.100617E+03  0.212264E+01 -0.787270E+01 -0.157117E+02  0.153699E-03  0.250493E-03  0.349494E-03  0.189601E-02  0.137905E-02  0.231508E-02  0.382381E-03  0.150893E-03  0.375630E-03  0.206579E+03
  0.100617E+03  0.212264E+01 -0.787270E+01 -0.700884E+01  0.153699E-03  0.250493E-03  0.349494E-03  0.479214E-03  0.135021E-02  0.231508E-02  0.382381E-03  0.150893E-03  0.375630E-03  0.208964E+03
  0.100617E+03  0.212264E+01 -0.553468E+01 -0.700884E+01  0.153699E-03  0.250493E-03  0.349494E-03  0.479214E-03  0.135021E-02  0.231508E-02  0.382381E-03  0.150893E-03  0.375630E-03  0.209111E+03
  0.100417E+03  0.212264E+01 -0.553468E+01 -0.231010E+01  0.153699E-03  0.250493E-03  0.349494E-03  0.479214E-03  0.135021E-02  0.231508E-02  0.382381E-03  0.150893E-03  0.375630E-03  0.208770E+03
  0.100417E+03  0.212264E+01 -0.553468E+01 -0.231010E+01  0.153699E-03  0.250493E-03  0.117956E-02  0.134182E-02  0.126798E-02  0.231508E-02  0.382381E-03  0.150893E-03  0.375630E-03  0.207479E+03
  0.100417E+03  0.212264E+01 -0.691571E+01 -0.231010E+01  0.153699E-03  0.250493E-03  0.117956E-02  0.350835E-02  0.126798E-02  0.728510E-03  0.382381E-03  0.150893E-03  0.375630E-03  0.206295E+03
  0.100417E+03  0.187328E+01 -0.691571E+01 -0.867239E+01  0.153699E-03  0.250493E-03  0.117956E-02  0.350835E-02  0.126798E-02  0.728510E-03  0.139935E-03  0.150893E-03  0.375630E-03  0.205333E+03
  0.100417E+03  0.187328E+01 -0.433052E+01 -0.867239E+01  0.484841E-03  0.250493E-03  0.117956E-02  0.350835E-02  0.126798E-02  0.728510E-03  0.139935E-03  0.150893E-03  0.375630E-03  0.205294E+03
  0.100417E+03  0.187328E+01 -0.433052E+01 -0.867239E+01  0.484841E-03  0.250493E-03  0.117956E-02  0.350835E-02  0.126798E-02  0.728510E-03  0.139935E-03  0.150893E-03  0.375630E-03  0.205294E+03
  0.100417E+03  0.187328E+01 -0.433052E+01 -0.768608E+01  0.484841E-03  0.250493E-03  0.117956E-02  0.350835E-02  0.126798E-02  0.728510E-03  0.139935E-03  0.349590E-03  0.375630E-03  0.205465E+03
  0.100417E+03  0.187328E+01 -0.773469E+01 -0.768608E+01  0.484841E-03  0.263059E-03  0.117956E-02  0.350835E-02  0.126798E-02  0.728510E-03  0.139935E-03  0.349590E-03  0.375630E-03  0.205333E+03
  0.100417E+03  0.187328E+01 -0.773469E+01  0.105588E+02  0.484841E-03  0.263059E-03  0.117956E-02  0.350835E-02  0.126798E-02  0.699017E-03  0.139935E-03  0.375590E-03  0.375630E-03  0.205079E+03
  0.100417E+03  0.187328E+01 -0.773469E+01  0.105588E+02  0.484841E-03  0.263059E-03  0.117956E-02  0.354415E-03  0.126798E-02  0.861112E-03  0.693722E-03  0.375590E-03  0.375630E-03  0.206088E+03
  0.100417E+03  0.187328E+01 -0.261128E+01 -0.591966E+01  0.484841E-03  0.263059E-03  0.117956E-02  0.354415E-03  0.126798E-02  0.861112E-03  0.693722E-03  0.588257E-03  0.375630E-03  0.209315E+03
  0.100417E+03  0.187328E+01 -0.784039E+01 -0.591966E+01  0.484841E-03  0.263059E-03  0.117956E-02  0.354415E-03  0.126798E-02  0.861112E-03  0.693722E-03  0.588257E-03  0.186160E-03  0.209108E+03
  0.100417E+03  0.187328E+01 -0.213475E+01 -0.591966E+01  0.933352E-04  0.263059E-03  0.117956E-02  0.354415E-03  0.126798E-02  0.861112E-03  0.693722E-03  0.588257E-03  0.186160E-03  0.209474E+03
  0.100417E+03  0.187328E+01 -0.213475E+01 -0.591966E+01  0.933352E-04  0.263059E-03  0.117956E-02  0.354415E-03  0.126798E-02  0.861112E-03  0.693722E-03  0.144914E-03  0.186160E-03  0.209729E+03
  0.100417E+03 -0.320742E+01 -0.213475E+01 -0.553093E+01  0.933352E-04  0.630343E-03  0.117956E-02  0.354415E-03  0.749674E-03  0.718724E-03  0.693722E-03  0.144914E-03  0.186160E-03  0.208878E+03
  0.100417E+03 -0.239234E+01 -0.463938E+01 -0.553093E+01  0.933352E-04  0.630343E-03  0.117956E-02  0.354415E-03  0.749674E-03  0.718724E-03  0.693722E-03  0.144914E-03  0.186160E-03  0.209355E+03
  0.100417E+03  0.280093E+01 -0.463938E+01 -0.553093E+01  0.933352E-04  0.630343E-03  0.117956E-02  0.354415E-03  0.749674E-03  0.718724E-03  0.693722E-03  0.144914E-03  0.186160E-03  0.209920E+03
  0.998531E+02  0.280093E+01 -0.463938E+01 -0.553093E+01  0.933352E-04  0.630343E-03  0.117956E-02  0.354415E-03  0.749674E-03  0.718724E-03  0.693722E-03  0.438301E-03  0.186160E-03  0.209936E+03
  0.998531E+02  0.280093E+01 -0.555408E+01  0.333503E+01  0.933352E-04  0.132331E-03  0.117956E-02  0.354415E-03  0.749674E-03  0.718724E-03  0.693722E-03  0.438301E-03  0.373179E-03  0.209437E+03
  0.998531E+02  0.395431E+01 -0.555408E+01  0.333503E+01  0.933352E-04  0.132331E-03  0.117956E-02  0.354415E-03  0.749674E-03  0.718724E-03  0.693722E-03  0.438301E-03  0.373179E-03  0.208863E+03
  0.998531E+02  0.395431E+01 -0.504776E+01  0.333503E+01  0.933352E-04  0.132331E-03  0.117956E-02  0.354415E-03  0.749674E-03  0.718724E-03  0.693722E-03  0.438301E-03  0.373179E-03  0.208994E+03
  0.998531E+02  0.395431E+01  0.475996E+01  0.203260E+01  0.933352E-04  0.132331E-03  0.117956E-02  0.354415E-03  0.749674E-03  0.718724E-03  0.693722E-03  0.438301E-03  0.373179E-03  0.208398E+03
  0.100436E+03  0.389663E+01 -0.123068E+00  0.203260E+01  0.933352E-04  0.132331E-03  0.117956E-02  0.354415E-03  0.749674E-03  0.718724E-03  0.693722E-03  0.438301E-03  0.373179E-03  0.209741E+03
  0.100309E+03  0.389663E+01 -0.123068E+00  0.203260E+01  0.933352E-04  0.132331E-03  0.117956E-02  0.354415E-03  0.749674E-03  0.163955E-03  0.693722E-03  0.438301E-03  0.373179E-03  0.207915E+03
  0.100309E+03  0.389663E+01  0.168966E+01  0.847732E+01  0.933352E-04  0.132331E-03  0.117956E-02  0.354415E-03  0.832395E-02  0.163955E-03  0.693722E-03  0.702154E-04  0.373179E-03  0.200467E+03
  0.100309E+03  0.389663E+01  0.168966E+01  0.137895E+02  0.933352E-04  0.132331E-03  0.113407E-02  0.354415E-03  0.832395E-02  0.163955E-03  0.693722E-03  0.702154E-04  0.436364E-03  0.200166E+03
  0.100309E+03  0.389663E+01  0.168966E+01  0.137895E+02  0.933352E-04  0.132331E-03  0.113407E-02  0.354415E-03  0.837215E-02  0.163955E-03  0.693722E-03  0.702154E-04  0.436364E-03  0.200143E+03
  0.100309E+03  0.389663E+01  0.168966E+01  0.137895E+02  0.933352E-04  0.132331E-03  0.113407E-02  0.343506E-03  0.527146E-02  0.163955E-03  0.693722E-03  0.702154E-04  0.436364E-03  0.201907E+03
  0.100309E+03  0.491293E+01  0.168966E+01  0.151177E+02  0.933352E-04  0.132331E-03  0.113407E-02  0.202102E-02  0.527146E-02  0.163955E-03  0.693722E-03  0.312091E-03  0.436364E-03  0.200271E+03
  0.100309E+03  0.491293E+01  0.168966E+01  0.151177E+02  0.933352E-04  0.132331E-03  0.113407E-02  0.202102E-02  0.527146E-02  0.820483E-03  0.693722E-03  0.470264E-04  0.436364E-03  0.200677E+03
  0.100309E+03  0.491293E+01  0.168966E+01  0.151177E+02  0.933352E-04  0.132331E-03  0.113407E-02  0.202102E-02  0.527146E-02  0.820483E-03  0.693722E-03  0.470264E-04  0.436364E-03  0.200677E+03
  0.100309E+03  0.491293E+01  0.168966E+01  0.151177E+02  0.933352E-04  0.132331E-03  0.113407E-02  0.202102E-02  0.527146E-02  0.820483E-03  0.693722E-03  0.470264E-04  0.436364E-03  0.200677E+03
  0.100892E+03  0.491293E+01  0.168966E+01  0.151177E+02  0.933352E-04  0.132331E-03  0.113407E-02  0.202102E-02  0.527146E-02  0.820483E-03  0.693722E-03  0.470264E-04  0.436364E-03  0.200816E+03
  0.100306E+03  0.491293E+01  0.168966E+01  0.623818E+01  0.933352E-04  0.132331E-03  0.113407E-02  0.202102E-02  0.486343E-02  0.820483E-03  0.538610E-03  0.470264E-04  0.436364E-03  0.201772E+03
  0.100306E+03  0.491293E+01 -0.111574E+02  0.623818E+01  0.933352E-04  0.226534E-03  0.714409E-03  0.202102E-02  0.486343E-02  0.820483E-03  0.538610E-03  0.470264E-04  0.436364E-03  0.201294E+03
  0.100306E+03  0.491293E+01 -0.111574E+02  0.623818E+01  0.933352E-04  0.226534E-03  0.714409E-03  0.239012E-02  0.486343E-02  0.820483E-03  0.538610E-03  0.470264E-04  0.436364E-03  0.200787E+03
  0.100306E+03  0.491293E+01 -0.111574E+02  0.623818E+01  0.933352E-04  0.226534E-03  0.714409E-03  0.179062E-02  0.509331E-02  0.820483E-03  0.538610E-03  0.470264E-04  0.436364E-03  0.201447E+03
  0.101602E+03  0.491293E+01 -0.111574E+02  0.623818E+01  0.933352E-04  0.226534E-03  0.156439E-03  0.160286E-02  0.509331E-02  0.820483E-03  0.538610E-03  0.470264E-04  0.111864E-02  0.196926E+03
  0.101602E+03  0.491293E+01 -0.111094E+02  0.479900E+01  0.933352E-04  0.226534E-03  0.252268E-02  0.160286E-02  0.509331E-02  0.224329E-02  0.538610E-03  0.470264E-04  0.111864E-02  0.196878E+03
  0.101613E+03  0.491293E+01 -0.637484E+01  0.479900E+01  0.933352E-04  0.226534E-03  0.251862E-03  0.160286E-02  0.593039E-02  0.224329E-02  0.538610E-03  0.470264E-04  0.111864E-02  0.196999E+03
  0.101613E+03  0.491293E+01 -0.267329E+01 -0.587830E+01  0.933352E-04  0.226534E-03  0.251862E-03  0.109911E-02  0.180710E-02  0.224329E-02  0.538610E-03  0.470264E-04  0.111864E-02  0.202902E+03
  0.101613E+03  0.269833E+01 -0.361322E+01 -0.606725E+01  0.129067E-03  0.226534E-03  0.251862E-03  0.109911E-02  0.180710E-02  0.224329E-02  0.664472E-03  0.470264E-04  0.407325E-02  0.199184E+03
  0.101613E+03  0.269833E+01 -0.128059E+02 -0.734353E+01  0.129067E-03  0.226534E-03  0.251862E-03  0.109911E-02  0.180710E-02  0.224329E-02  0.664472E-03  0.155703E-03  0.407325E-02  0.199246E+03
