a0_min         a1_min         a2_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.968162E+02   0.346700E+01  -0.271347E+01   0.406720E-03   0.101990E+02   0.115705E+02   0.138199E+02   0.197105E+02   0.172051E+03  -0.890309E+01   0.000000E+00   0.180954E+03  -0.361908E+03
   0.975604E+02   0.346700E+01  -0.987893E+00   0.369688E-03   0.101990E+02   0.105780E+02   0.138199E+02   0.145170E+02   0.173375E+03  -0.736214E+01   0.000000E+00   0.180737E+03  -0.361474E+03
   0.975604E+02  -0.251299E+01   0.315816E+01   0.928517E-03   0.111619E+02   0.105780E+02   0.124926E+02   0.111214E+02   0.171382E+03  -0.867086E+01   0.000000E+00   0.180053E+03  -0.360106E+03
   0.980152E+02  -0.251299E+01   0.226860E+00   0.835739E-03   0.111619E+02   0.105780E+02   0.124926E+02   0.172610E+02   0.173222E+03  -0.823799E+01   0.000000E+00   0.181460E+03  -0.362920E+03
   0.980152E+02   0.498842E+01   0.226860E+00   0.577063E-03   0.111619E+02   0.105780E+02   0.185901E+02   0.172610E+02   0.173168E+03  -0.879282E+01   0.000000E+00   0.181961E+03  -0.363922E+03
   0.980152E+02   0.498842E+01   0.226860E+00   0.577063E-03   0.111619E+02   0.134401E+02   0.185901E+02   0.104557E+02   0.170995E+03  -0.109659E+02   0.000000E+00   0.181961E+03  -0.363922E+03
   0.980152E+02  -0.278349E+01  -0.292459E+01   0.577063E-03   0.939712E+01   0.843295E+01   0.189628E+02   0.104557E+02   0.172592E+03  -0.962673E+01   0.000000E+00   0.182219E+03  -0.364437E+03
   0.980152E+02   0.257275E+01  -0.292459E+01   0.577063E-03   0.939712E+01   0.843295E+01   0.189628E+02   0.154673E+02   0.174544E+03  -0.840193E+01   0.000000E+00   0.182946E+03  -0.365892E+03
   0.980152E+02   0.257275E+01  -0.292459E+01   0.577063E-03   0.939712E+01   0.953377E+01   0.156016E+02   0.154673E+02   0.175618E+03  -0.732727E+01   0.000000E+00   0.182945E+03  -0.365891E+03
   0.980152E+02   0.257275E+01  -0.292459E+01   0.577063E-03   0.939712E+01   0.953377E+01   0.156016E+02   0.154673E+02   0.175618E+03  -0.732727E+01   0.000000E+00   0.182945E+03  -0.365891E+03
   0.980152E+02   0.257275E+01  -0.292459E+01   0.577063E-03   0.112225E+02   0.953377E+01   0.156016E+02   0.154673E+02   0.175323E+03  -0.762273E+01   0.000000E+00   0.182946E+03  -0.365891E+03
   0.980152E+02   0.257275E+01   0.350259E+01   0.577063E-03   0.106804E+02   0.794457E+01   0.156016E+02   0.154673E+02   0.175320E+03  -0.791206E+01   0.000000E+00   0.183232E+03  -0.366464E+03
   0.976602E+02   0.257275E+01   0.350259E+01   0.577063E-03   0.106804E+02   0.794457E+01   0.149577E+02   0.154673E+02   0.175325E+03  -0.785069E+01   0.000000E+00   0.183176E+03  -0.366351E+03
   0.976602E+02   0.257275E+01   0.350259E+01   0.577063E-03   0.958780E+01   0.794457E+01   0.149577E+02   0.156641E+02   0.175440E+03  -0.773509E+01   0.000000E+00   0.183175E+03  -0.366350E+03
   0.976602E+02   0.257275E+01   0.350259E+01   0.577063E-03   0.958780E+01   0.794457E+01   0.149577E+02   0.160340E+02   0.175385E+03  -0.779052E+01   0.000000E+00   0.183176E+03  -0.366351E+03
   0.976602E+02  -0.148570E+00   0.350259E+01   0.577063E-03   0.958780E+01   0.794457E+01   0.149577E+02   0.160340E+02   0.175508E+03  -0.779052E+01   0.000000E+00   0.183299E+03  -0.366597E+03
   0.976602E+02  -0.148570E+00   0.350259E+01   0.970705E-03   0.108321E+02   0.794457E+01   0.149577E+02   0.141793E+02   0.172374E+03  -0.783135E+01   0.000000E+00   0.180205E+03  -0.360411E+03
   0.976602E+02  -0.148570E+00  -0.125854E+02   0.970705E-03   0.108321E+02   0.107130E+02   0.188556E+02   0.141793E+02   0.170706E+03  -0.841343E+01   0.000000E+00   0.179119E+03  -0.358239E+03
   0.976602E+02  -0.148570E+00  -0.437517E+01   0.970705E-03   0.108321E+02   0.107130E+02   0.188556E+02   0.141793E+02   0.171954E+03  -0.841343E+01   0.000000E+00   0.180367E+03  -0.360735E+03
   0.976602E+02  -0.222830E+01   0.101837E+02   0.970705E-03   0.102264E+02   0.107130E+02   0.188556E+02   0.141793E+02   0.169929E+03  -0.828230E+01   0.000000E+00   0.178211E+03  -0.356423E+03
   0.976602E+02  -0.222830E+01   0.707458E+01   0.970705E-03   0.102264E+02   0.107130E+02   0.188556E+02   0.141793E+02   0.170808E+03  -0.828230E+01   0.000000E+00   0.179090E+03  -0.358181E+03
   0.976602E+02  -0.174413E+01   0.707458E+01   0.416969E-03   0.102264E+02   0.107130E+02   0.168183E+02   0.141793E+02   0.172794E+03  -0.767746E+01   0.000000E+00   0.180471E+03  -0.360943E+03
   0.976602E+02  -0.260632E+01   0.500725E+01   0.540153E-03   0.102264E+02   0.769806E+01   0.208719E+02   0.127870E+02   0.172069E+03  -0.973524E+01   0.000000E+00   0.181804E+03  -0.363608E+03
   0.976602E+02   0.248901E+01   0.500725E+01   0.540153E-03   0.869342E+01   0.140573E+02   0.105739E+02   0.127870E+02   0.172304E+03  -0.104921E+02   0.000000E+00   0.182796E+03  -0.365592E+03
   0.976602E+02   0.248901E+01   0.500725E+01   0.807565E-03   0.869342E+01   0.140573E+02   0.105739E+02   0.127870E+02   0.171337E+03  -0.104921E+02   0.000000E+00   0.181829E+03  -0.363658E+03
   0.976602E+02   0.331660E+01  -0.323665E+01   0.723020E-03   0.840509E+01   0.140573E+02   0.105739E+02   0.127870E+02   0.172037E+03  -0.105907E+02   0.000000E+00   0.182628E+03  -0.365255E+03
   0.976602E+02   0.331660E+01  -0.323665E+01   0.723020E-03   0.840509E+01   0.119561E+02   0.105739E+02   0.162294E+02   0.173252E+03  -0.937548E+01   0.000000E+00   0.182627E+03  -0.365255E+03
   0.976602E+02   0.331660E+01  -0.323665E+01   0.723020E-03   0.840509E+01   0.119561E+02   0.105739E+02   0.180258E+02   0.172803E+03  -0.982496E+01   0.000000E+00   0.182628E+03  -0.365256E+03
   0.976602E+02   0.331660E+01   0.668356E+01   0.723020E-03   0.840509E+01   0.775150E+01   0.105739E+02   0.115746E+02   0.172107E+03  -0.977851E+01   0.000000E+00   0.181886E+03  -0.363771E+03
   0.976602E+02   0.331660E+01   0.668356E+01   0.549130E-03   0.840509E+01   0.131384E+02   0.105739E+02   0.151588E+02   0.172183E+03  -0.985768E+01   0.000000E+00   0.182041E+03  -0.364081E+03
   0.976602E+02   0.315899E+01  -0.330933E+01   0.549130E-03   0.840509E+01   0.117035E+02   0.105739E+02   0.151588E+02   0.173709E+03  -0.912003E+01   0.000000E+00   0.182829E+03  -0.365658E+03
   0.976602E+02   0.315899E+01   0.230658E+01   0.471658E-03   0.807106E+01   0.117035E+02   0.105739E+02   0.151588E+02   0.173249E+03  -0.927618E+01   0.000000E+00   0.182525E+03  -0.365050E+03
   0.976602E+02   0.315899E+01   0.230658E+01   0.471658E-03   0.807106E+01   0.117035E+02   0.105739E+02   0.119140E+02   0.172828E+03  -0.969711E+01   0.000000E+00   0.182525E+03  -0.365050E+03
   0.976602E+02   0.315899E+01   0.230658E+01   0.471658E-03   0.807106E+01   0.117035E+02   0.105739E+02   0.119140E+02   0.172828E+03  -0.969711E+01   0.000000E+00   0.182525E+03  -0.365050E+03
   0.976602E+02   0.315899E+01   0.230658E+01   0.680341E-03   0.722273E+01   0.117035E+02   0.155912E+02   0.149487E+02   0.174183E+03  -0.877776E+01   0.000000E+00   0.182961E+03  -0.365922E+03
   0.976602E+02   0.315899E+01   0.293177E+01   0.680341E-03   0.722273E+01   0.117035E+02   0.128515E+02   0.149487E+02   0.174031E+03  -0.886456E+01   0.000000E+00   0.182896E+03  -0.365791E+03
   0.976602E+02   0.315899E+01   0.293177E+01   0.680341E-03   0.884954E+01   0.117035E+02   0.128515E+02   0.155474E+02   0.174909E+03  -0.798642E+01   0.000000E+00   0.182895E+03  -0.365791E+03
   0.976602E+02   0.315899E+01   0.293177E+01   0.680341E-03   0.884954E+01   0.117035E+02   0.128515E+02   0.124253E+02   0.174706E+03  -0.818948E+01   0.000000E+00   0.182895E+03  -0.365791E+03
   0.976602E+02   0.315899E+01  -0.330885E+01   0.532295E-03   0.931500E+01   0.770318E+01   0.104337E+02   0.124253E+02   0.173352E+03  -0.938066E+01   0.000000E+00   0.182733E+03  -0.365465E+03
   0.976602E+02   0.180284E+01  -0.330885E+01   0.532295E-03   0.931500E+01   0.857005E+01   0.104337E+02   0.124253E+02   0.174315E+03  -0.893375E+01   0.000000E+00   0.183249E+03  -0.366497E+03
   0.976602E+02   0.180284E+01  -0.330885E+01   0.532295E-03   0.931500E+01   0.857005E+01   0.192890E+02   0.122452E+02   0.174500E+03  -0.874841E+01   0.000000E+00   0.183248E+03  -0.366497E+03
   0.976602E+02   0.180284E+01   0.300939E-01   0.532295E-03   0.931500E+01   0.857005E+01   0.221000E+02   0.141962E+02   0.173881E+03  -0.964218E+01   0.000000E+00   0.183523E+03  -0.367046E+03
   0.976602E+02   0.180284E+01   0.300939E-01   0.532295E-03   0.941456E+01   0.131400E+02   0.221000E+02   0.179513E+02   0.172226E+03  -0.112973E+02   0.000000E+00   0.183523E+03  -0.367047E+03
   0.976602E+02   0.180284E+01   0.300939E-01   0.532295E-03   0.941456E+01   0.120734E+02   0.221000E+02   0.179513E+02   0.172799E+03  -0.107242E+02   0.000000E+00   0.183523E+03  -0.367046E+03
   0.976602E+02  -0.170903E+01   0.406810E+01   0.532295E-03   0.941456E+01   0.120734E+02   0.220514E+02   0.179513E+02   0.171835E+03  -0.107008E+02   0.000000E+00   0.182536E+03  -0.365072E+03
   0.976602E+02   0.263041E+01   0.406810E+01   0.549037E-03   0.723102E+01   0.107241E+02   0.235869E+02   0.179513E+02   0.171020E+03  -0.119765E+02   0.000000E+00   0.182996E+03  -0.365993E+03
   0.976602E+02   0.263041E+01   0.520238E+01   0.549037E-03   0.723102E+01   0.102334E+02   0.235869E+02   0.126401E+02   0.171251E+03  -0.114874E+02   0.000000E+00   0.182738E+03  -0.365477E+03
   0.976602E+02   0.263041E+01   0.520238E+01   0.549037E-03   0.723102E+01   0.102334E+02   0.241948E+02   0.126401E+02   0.170929E+03  -0.118089E+02   0.000000E+00   0.182738E+03  -0.365476E+03
   0.976602E+02   0.263041E+01  -0.933591E+00   0.549037E-03   0.723102E+01   0.102334E+02   0.178057E+02   0.126401E+02   0.174308E+03  -0.901273E+01   0.000000E+00   0.183321E+03  -0.366641E+03
   0.986094E+02  -0.168909E+01  -0.933591E+00   0.549037E-03   0.723102E+01   0.102334E+02   0.178057E+02   0.126401E+02   0.173160E+03  -0.901273E+01   0.000000E+00   0.182173E+03  -0.364345E+03
   0.986094E+02  -0.192342E+01  -0.933591E+00   0.549037E-03   0.723102E+01   0.169751E+02   0.113949E+02   0.126401E+02   0.168936E+03  -0.131430E+02   0.000000E+00   0.182079E+03  -0.364158E+03
   0.986094E+02  -0.192342E+01  -0.228756E+01   0.744087E-03   0.723102E+01   0.169751E+02   0.135609E+02   0.147291E+02   0.169593E+03  -0.122905E+02   0.000000E+00   0.181883E+03  -0.363767E+03
   0.986094E+02  -0.192342E+01  -0.574980E+01   0.744087E-03   0.723102E+01   0.169973E+02   0.120356E+02   0.177199E+02   0.168128E+03  -0.131964E+02   0.000000E+00   0.181324E+03  -0.362649E+03
   0.986094E+02  -0.192342E+01  -0.574980E+01   0.744087E-03   0.723102E+01   0.148346E+02   0.154516E+02   0.151116E+02   0.170689E+03  -0.106362E+02   0.000000E+00   0.181325E+03  -0.362650E+03
   0.986094E+02  -0.192342E+01  -0.535862E+01   0.744087E-03   0.723102E+01   0.165789E+02   0.160842E+02   0.116677E+02   0.168783E+03  -0.126176E+02   0.000000E+00   0.181401E+03  -0.362801E+03
   0.986094E+02  -0.313309E+00   0.634930E+01   0.744087E-03   0.979076E+01   0.165789E+02   0.141492E+02   0.116677E+02   0.170915E+03  -0.114659E+02   0.000000E+00   0.182381E+03  -0.364762E+03
   0.986094E+02  -0.313309E+00   0.113115E+02   0.816397E-03   0.979076E+01   0.165789E+02   0.141492E+02   0.116677E+02   0.169372E+03  -0.114659E+02   0.000000E+00   0.180838E+03  -0.361676E+03
   0.986094E+02  -0.313309E+00   0.113115E+02   0.816397E-03   0.979076E+01   0.177692E+02   0.141492E+02   0.166989E+02   0.168653E+03  -0.121851E+02   0.000000E+00   0.180838E+03  -0.361676E+03
   0.986094E+02  -0.313309E+00   0.113115E+02   0.870099E-03   0.979076E+01   0.109772E+02   0.141492E+02   0.149478E+02   0.172939E+03  -0.742651E+01   0.000000E+00   0.180366E+03  -0.360731E+03
   0.100985E+03  -0.313309E+00   0.113115E+02   0.870099E-03   0.979076E+01   0.877698E+01   0.125465E+02   0.149478E+02   0.170387E+03  -0.754281E+01   0.000000E+00   0.177930E+03  -0.355860E+03
   0.976335E+02  -0.313309E+00   0.113115E+02   0.599472E-03   0.979076E+01   0.119787E+02   0.136192E+02   0.173434E+02   0.171866E+03  -0.826028E+01   0.000000E+00   0.180126E+03  -0.360253E+03
   0.976335E+02  -0.313309E+00   0.102317E+02   0.599472E-03   0.979076E+01   0.119787E+02   0.129116E+02   0.173434E+02   0.172413E+03  -0.837132E+01   0.000000E+00   0.180784E+03  -0.361569E+03
   0.976335E+02  -0.313309E+00  -0.581319E+00   0.612781E-03   0.979076E+01   0.119787E+02   0.129116E+02   0.173434E+02   0.175190E+03  -0.837132E+01   0.000000E+00   0.183561E+03  -0.367123E+03
   0.976335E+02   0.213218E+01  -0.581319E+00   0.612781E-03   0.983177E+01   0.114850E+02   0.133800E+02   0.173434E+02   0.175472E+03  -0.808154E+01   0.000000E+00   0.183554E+03  -0.367107E+03
   0.976335E+02   0.213218E+01  -0.581319E+00   0.612781E-03   0.983177E+01   0.832221E+01   0.133800E+02   0.173434E+02   0.175612E+03  -0.794142E+01   0.000000E+00   0.183553E+03  -0.367107E+03
   0.976335E+02  -0.167085E+01  -0.581319E+00   0.612781E-03   0.983177E+01   0.832221E+01   0.133800E+02   0.145183E+02   0.175585E+03  -0.751354E+01   0.000000E+00   0.183099E+03  -0.366197E+03
   0.966962E+02  -0.106661E+01   0.263376E+01   0.612781E-03   0.983177E+01   0.986168E+01   0.146210E+02   0.145183E+02   0.174329E+03  -0.719767E+01   0.000000E+00   0.181527E+03  -0.363053E+03
   0.966962E+02  -0.214840E+00   0.263376E+01   0.612781E-03   0.103911E+02   0.986168E+01   0.146210E+02   0.101914E+02   0.173089E+03  -0.876796E+01   0.000000E+00   0.181857E+03  -0.363714E+03
   0.966962E+02  -0.214840E+00   0.263376E+01   0.612781E-03   0.103911E+02   0.986168E+01   0.146210E+02   0.101914E+02   0.173089E+03  -0.876796E+01   0.000000E+00   0.181857E+03  -0.363714E+03
   0.966962E+02  -0.214840E+00  -0.358105E+01   0.612781E-03   0.827569E+01   0.986168E+01   0.146210E+02   0.101914E+02   0.173672E+03  -0.896969E+01   0.000000E+00   0.182642E+03  -0.365283E+03
   0.966962E+02  -0.214840E+00   0.714967E+00   0.612781E-03   0.827569E+01   0.986168E+01   0.145251E+02   0.152717E+02   0.174811E+03  -0.750901E+01   0.000000E+00   0.182320E+03  -0.364640E+03
   0.966962E+02  -0.214840E+00  -0.477267E+01   0.612781E-03   0.827569E+01   0.986168E+01   0.144789E+02   0.152717E+02   0.175061E+03  -0.750851E+01   0.000000E+00   0.182570E+03  -0.365139E+03
   0.966962E+02  -0.214840E+00  -0.477267E+01   0.612781E-03   0.827569E+01   0.986168E+01   0.185887E+02   0.152717E+02   0.174251E+03  -0.831789E+01   0.000000E+00   0.182569E+03  -0.365138E+03
   0.966962E+02   0.393143E+00  -0.477267E+01   0.612781E-03   0.827569E+01   0.986168E+01   0.185887E+02   0.152717E+02   0.174396E+03  -0.831789E+01   0.000000E+00   0.182714E+03  -0.365428E+03
   0.966962E+02   0.393143E+00  -0.477267E+01   0.496181E-03   0.827569E+01   0.918499E+01   0.249091E+02   0.152717E+02   0.171127E+03  -0.112677E+02   0.000000E+00   0.182395E+03  -0.364789E+03
   0.966962E+02   0.393143E+00  -0.477267E+01   0.496181E-03   0.827569E+01   0.102968E+02   0.249091E+02   0.152717E+02   0.171092E+03  -0.113023E+02   0.000000E+00   0.182394E+03  -0.364789E+03
   0.966962E+02   0.264243E+01  -0.477267E+01   0.496181E-03   0.138991E+02   0.102968E+02   0.249091E+02   0.145051E+02   0.169427E+03  -0.126866E+02   0.000000E+00   0.182114E+03  -0.364227E+03
   0.975446E+02   0.264243E+01  -0.225762E+01   0.496181E-03   0.109297E+02   0.101700E+02   0.249091E+02   0.129658E+02   0.171617E+03  -0.113097E+02   0.000000E+00   0.182927E+03  -0.365853E+03
   0.975446E+02   0.264243E+01  -0.225762E+01   0.571727E-03   0.855306E+01   0.749784E+01   0.249091E+02   0.163489E+02   0.171250E+03  -0.120584E+02   0.000000E+00   0.183308E+03  -0.366617E+03
   0.971385E+02  -0.164274E+00  -0.225762E+01   0.556125E-03   0.855306E+01   0.749784E+01   0.249091E+02   0.134917E+02   0.171384E+03  -0.119140E+02   0.000000E+00   0.183298E+03  -0.366596E+03
   0.971385E+02   0.394783E-01  -0.225762E+01   0.556125E-03   0.109908E+02   0.736356E+01   0.249091E+02   0.134917E+02   0.171257E+03  -0.120871E+02   0.000000E+00   0.183344E+03  -0.366688E+03
   0.971385E+02   0.394783E-01  -0.225762E+01   0.556125E-03   0.899397E+01   0.626935E+01   0.163541E+02   0.134917E+02   0.173577E+03  -0.976616E+01   0.000000E+00   0.183343E+03  -0.366686E+03
   0.978073E+02   0.394783E-01  -0.225762E+01   0.556125E-03   0.899397E+01   0.104958E+02   0.163541E+02   0.134917E+02   0.175892E+03  -0.758565E+01   0.000000E+00   0.183478E+03  -0.366955E+03
   0.978073E+02   0.394783E-01  -0.225762E+01   0.556125E-03   0.131660E+02   0.104958E+02   0.163541E+02   0.174938E+02   0.174291E+03  -0.918692E+01   0.000000E+00   0.183478E+03  -0.366956E+03
   0.978073E+02   0.394783E-01   0.251212E+01   0.556125E-03   0.870927E+01   0.104958E+02   0.159627E+02   0.174938E+02   0.175513E+03  -0.799750E+01   0.000000E+00   0.183511E+03  -0.367021E+03
   0.978073E+02  -0.413387E+00   0.251212E+01   0.556125E-03   0.122666E+02   0.104958E+02   0.154417E+02   0.136022E+02   0.175299E+03  -0.812427E+01   0.000000E+00   0.183423E+03  -0.366847E+03
   0.978073E+02  -0.233993E+01   0.107998E+01   0.556125E-03   0.109009E+02   0.955197E+01   0.154417E+02   0.146142E+02   0.175279E+03  -0.744095E+01   0.000000E+00   0.182720E+03  -0.365440E+03
   0.978073E+02  -0.177517E+01   0.107998E+01   0.556125E-03   0.109009E+02   0.769041E+01   0.154417E+02   0.146142E+02   0.174969E+03  -0.805997E+01   0.000000E+00   0.183029E+03  -0.366058E+03
   0.978073E+02  -0.351006E+01   0.261895E+01   0.556125E-03   0.909125E+01   0.769041E+01   0.129472E+02   0.146142E+02   0.173792E+03  -0.798291E+01   0.000000E+00   0.181775E+03  -0.363550E+03
   0.979045E+02   0.508370E+01  -0.434933E+00   0.556125E-03   0.909125E+01   0.112278E+02   0.129472E+02   0.177245E+02   0.173585E+03  -0.819956E+01   0.000000E+00   0.181785E+03  -0.363569E+03
   0.979045E+02   0.508370E+01  -0.434933E+00   0.556125E-03   0.102393E+02   0.137210E+02   0.160956E+02   0.177245E+02   0.172280E+03  -0.950486E+01   0.000000E+00   0.181785E+03  -0.363570E+03
   0.979045E+02   0.379863E+01  -0.434933E+00   0.556125E-03   0.136974E+02   0.121930E+02   0.160956E+02   0.177245E+02   0.172553E+03  -0.101486E+02   0.000000E+00   0.182702E+03  -0.365403E+03
   0.979045E+02   0.335782E+01   0.399514E+01   0.556125E-03   0.136974E+02   0.121930E+02   0.143761E+02   0.177245E+02   0.172836E+03  -0.999608E+01   0.000000E+00   0.182832E+03  -0.365664E+03
   0.979045E+02   0.335782E+01   0.399514E+01   0.556125E-03   0.143443E+02   0.121930E+02   0.147289E+02   0.177245E+02   0.172394E+03  -0.104377E+02   0.000000E+00   0.182832E+03  -0.365663E+03
   0.979045E+02   0.335782E+01   0.399514E+01   0.556125E-03   0.143443E+02   0.107683E+02   0.147289E+02   0.105222E+02   0.172239E+03  -0.105923E+02   0.000000E+00   0.182831E+03  -0.365663E+03
   0.979045E+02  -0.129101E+00   0.399514E+01   0.556125E-03   0.143443E+02   0.107683E+02   0.138666E+02   0.210770E+02   0.172140E+03  -0.111743E+02   0.000000E+00   0.183314E+03  -0.366629E+03
   0.979045E+02   0.343879E+01   0.399514E+01   0.556125E-03   0.106341E+02   0.107683E+02   0.138666E+02   0.111314E+02   0.174472E+03  -0.832297E+01   0.000000E+00   0.182795E+03  -0.365590E+03
   0.979045E+02   0.343879E+01   0.399514E+01   0.556125E-03   0.100633E+02   0.107683E+02   0.165077E+02   0.111314E+02   0.174362E+03  -0.843289E+01   0.000000E+00   0.182795E+03  -0.365590E+03
   0.979045E+02   0.343879E+01   0.734284E+01   0.556125E-03   0.100633E+02   0.858799E+01   0.148256E+02   0.111314E+02   0.173837E+03  -0.820737E+01   0.000000E+00   0.182044E+03  -0.364089E+03
   0.979045E+02   0.249315E+01   0.734284E+01   0.556125E-03   0.100633E+02   0.858799E+01   0.148256E+02   0.111314E+02   0.174174E+03  -0.820737E+01   0.000000E+00   0.182381E+03  -0.364763E+03
   0.979045E+02   0.249315E+01  -0.558802E+01   0.556125E-03   0.997347E+01   0.858799E+01   0.148256E+02   0.111314E+02   0.174250E+03  -0.819800E+01   0.000000E+00   0.182448E+03  -0.364896E+03
   0.979045E+02  -0.453187E+01  -0.558802E+01   0.556125E-03   0.997347E+01   0.106103E+02   0.148256E+02   0.111314E+02   0.171955E+03  -0.816369E+01   0.000000E+00   0.180119E+03  -0.360237E+03
