Km_SU1_Rh_a0  Km_SU1_Rh_a1  Km_SU1_Rh_a2  Km_SU1_Rh_a3  Km_SU1_Rh_a4  Km_SU2_Rh_a0  Km_SU2_Rh_a1  Km_SU2_Rh_a2  Km_SU1_Ai_a0  Km_SU1_Ai_a1  Km_SU1_Ai_a2  Km_SU1_Ai_a3  Km_SU1_Ai_a4  Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.399610E+02 -0.135628E+01  0.232886E+01  0.309579E+01  0.211059E+01  0.370278E+02  0.704537E+00 -0.780904E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.298571E+00  0.901855E-03  0.106249E-01  0.460323E-02  0.595269E-03 -0.111056E+03
  0.399610E+02 -0.135628E+01  0.232886E+01  0.360762E+01  0.645638E+01  0.370278E+02  0.704537E+00 -0.780904E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.298718E+00  0.901855E-03  0.919236E-02  0.388473E-02  0.595269E-03 -0.110240E+03
  0.399610E+02 -0.135628E+01  0.232886E+01  0.371243E+01  0.645638E+01  0.370278E+02 -0.401577E+00 -0.722119E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.297323E+00  0.326726E-03  0.878009E-02  0.427692E-02  0.834073E-04 -0.109335E+03
  0.399610E+02 -0.135628E+01  0.396057E+01  0.371243E+01  0.645638E+01  0.366279E+02 -0.401577E+00 -0.722119E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.296247E+00  0.326726E-03  0.775071E-02  0.533691E-02  0.834073E-04 -0.108828E+03
  0.399610E+02 -0.135628E+01  0.396057E+01  0.371243E+01  0.645638E+01  0.366279E+02 -0.401577E+00 -0.722119E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.295345E+00  0.326726E-03  0.870040E-02  0.382878E-02  0.574173E-05 -0.108510E+03
  0.403286E+02 -0.135628E+01  0.396057E+01  0.371243E+01  0.645638E+01  0.360949E+02  0.100334E+00 -0.722119E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.295345E+00  0.512339E-03  0.783715E-02  0.480326E-02  0.142779E-02 -0.108635E+03
  0.403286E+02 -0.135628E+01  0.519881E+01  0.572836E+01  0.645638E+01  0.367484E+02 -0.114557E+01 -0.587650E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.294788E+00  0.203155E-02  0.750533E-02  0.557421E-02  0.237330E-02 -0.109928E+03
  0.403286E+02 -0.135628E+01  0.519881E+01  0.354843E+01  0.174161E+01  0.361279E+02 -0.114557E+01 -0.587650E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.294118E+00  0.890923E-03  0.856689E-02  0.701630E-02  0.210319E-02 -0.111760E+03
  0.403286E+02 -0.135628E+01  0.519881E+01  0.354843E+01  0.578936E+01  0.367015E+02 -0.114557E+01 -0.587650E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.291686E+00  0.147229E-02  0.752031E-02  0.662682E-02  0.308141E-02 -0.108971E+03
  0.403286E+02 -0.135628E+01  0.519881E+01  0.354843E+01  0.578936E+01  0.367015E+02 -0.114557E+01 -0.587650E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.290195E+00  0.329886E-03  0.714752E-02  0.667496E-02  0.229470E-02 -0.108378E+03
  0.403286E+02 -0.135628E+01  0.346654E+01  0.354843E+01  0.578936E+01  0.367015E+02 -0.114557E+01 -0.587650E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.289422E+00  0.133127E-04  0.714752E-02  0.635574E-02  0.332079E-02 -0.107495E+03
  0.403286E+02 -0.700689E+00  0.346654E+01  0.550602E+01  0.578936E+01  0.376642E+02 -0.114557E+01 -0.587650E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.288478E+00  0.126634E-02  0.676940E-02  0.657493E-02  0.438212E-02 -0.108371E+03
  0.403286E+02 -0.111532E+01  0.279069E+01  0.550602E+01  0.529228E+01  0.361871E+02 -0.114557E+01 -0.587650E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.287031E+00  0.126634E-02  0.655143E-02  0.851980E-02  0.224024E-02 -0.107455E+03
  0.403286E+02 -0.154224E+01  0.279069E+01  0.399562E+01  0.529228E+01  0.361871E+02 -0.114557E+01 -0.587650E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.285741E+00  0.273767E-02  0.640011E-02  0.956739E-02  0.149345E-02 -0.107137E+03
  0.403286E+02 -0.154224E+01  0.573409E+01  0.360899E+01  0.529228E+01  0.361871E+02 -0.114557E+01 -0.587650E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.285741E+00  0.435437E-02  0.684447E-02  0.107018E-01  0.208665E-02 -0.108781E+03
  0.403286E+02 -0.154224E+01  0.191756E+01  0.454743E+01  0.529228E+01  0.361871E+02 -0.114557E+01 -0.587650E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.287470E+00  0.592012E-02  0.364317E-02  0.102896E-01  0.387641E-02 -0.108332E+03
  0.403286E+02 -0.154224E+01  0.191756E+01  0.632952E+01  0.529228E+01  0.361871E+02 -0.114557E+01 -0.587650E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.284590E+00  0.442411E-02  0.389869E-02  0.107805E-01  0.400678E-02 -0.108462E+03
  0.405164E+02 -0.154224E+01  0.191756E+01  0.632952E+01  0.529228E+01  0.361871E+02 -0.114557E+01 -0.587650E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.284670E+00  0.442411E-02  0.316853E-02  0.101769E-01  0.436179E-02 -0.108708E+03
  0.405164E+02 -0.154224E+01  0.364656E+01  0.300907E+01  0.894905E+01  0.372778E+02 -0.168074E+01 -0.587650E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.285106E+00  0.260316E-02  0.242820E-02  0.949440E-02  0.350109E-02 -0.108005E+03
  0.404293E+02 -0.154224E+01  0.364656E+01  0.300907E+01  0.888017E+01  0.372778E+02 -0.168074E+01 -0.568281E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.284464E+00  0.222549E-02  0.113791E-02  0.885939E-02  0.295582E-02 -0.107548E+03
  0.404293E+02 -0.154224E+01  0.364656E+01  0.300907E+01  0.888017E+01  0.368541E+02 -0.229694E+01 -0.568281E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.283501E+00  0.295960E-02  0.134324E-02  0.101508E-01  0.176731E-02 -0.107185E+03
  0.404979E+02 -0.154224E+01  0.364656E+01  0.300907E+01  0.888017E+01  0.369341E+02 -0.229694E+01 -0.568281E+01  0.186529E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.284674E+00  0.178783E-02  0.339458E-02  0.123746E-01  0.148966E-02 -0.107777E+03
  0.404979E+02 -0.154224E+01  0.364656E+01  0.300907E+01  0.942934E+01  0.369341E+02 -0.229694E+01 -0.568281E+01  0.187625E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.284259E+00  0.506962E-03  0.602583E-02  0.132805E-01  0.178893E-02 -0.110584E+03
  0.404979E+02 -0.154224E+01  0.364656E+01  0.688914E+01  0.975763E+01  0.374761E+02 -0.229694E+01 -0.568281E+01  0.187625E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.836740E+01  0.283483E+00  0.506962E-03  0.720517E-02  0.118237E-01  0.390946E-02 -0.111701E+03
  0.404979E+02 -0.154224E+01  0.421963E+01  0.269723E+01  0.975763E+01  0.374552E+02 -0.229694E+01 -0.568281E+01  0.187625E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.283627E+00  0.369875E-02  0.713249E-02  0.103710E-01  0.114672E-02 -0.110547E+03
  0.404979E+02 -0.154224E+01  0.421963E+01  0.269723E+01  0.103124E+02  0.369428E+02  0.448242E-01 -0.568281E+01  0.187625E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.283227E+00  0.502348E-02  0.636803E-02  0.106923E-01  0.278420E-02 -0.112475E+03
  0.404979E+02 -0.154224E+01  0.421963E+01  0.390172E+01  0.106123E+02  0.369428E+02  0.448242E-01 -0.568281E+01  0.187625E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.281754E+00  0.513364E-02  0.423874E-02  0.136529E-01  0.318358E-02 -0.112156E+03
  0.404979E+02 -0.154224E+01  0.421963E+01  0.390172E+01  0.809501E+01  0.369428E+02  0.448242E-01 -0.568281E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.282701E+00  0.628423E-02  0.495372E-02  0.135982E-01  0.316593E-02 -0.110430E+03
  0.404979E+02 -0.127781E+01  0.246735E+01  0.390172E+01  0.809501E+01  0.369428E+02  0.448242E-01 -0.568281E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.283116E+00  0.551649E-02  0.595320E-02  0.131764E-01  0.587480E-02 -0.111094E+03
  0.406814E+02 -0.127781E+01  0.246735E+01  0.390172E+01  0.809501E+01  0.369428E+02  0.448242E-01 -0.568281E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.282504E+00  0.682984E-02  0.683918E-02  0.131448E-01  0.443003E-02 -0.111472E+03
  0.406814E+02 -0.127781E+01  0.246735E+01  0.251125E+01  0.730333E+01  0.369428E+02  0.448242E-01 -0.623128E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.284089E+00  0.678536E-02  0.662724E-02  0.132749E-01  0.442292E-02 -0.111477E+03
  0.393087E+02 -0.191477E+01  0.161318E+01  0.298709E+01  0.730333E+01  0.351780E+02  0.448242E-01 -0.623128E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.283573E+00  0.552669E-02  0.551981E-02  0.147207E-01  0.559705E-02 -0.111238E+03
  0.395795E+02 -0.191477E+01  0.161318E+01  0.298709E+01  0.730333E+01  0.360821E+02  0.448242E-01 -0.612959E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.284066E+00  0.481958E-02  0.729106E-02  0.149364E-01  0.550360E-02 -0.110679E+03
  0.395795E+02 -0.191477E+01  0.161318E+01  0.372606E+01  0.730333E+01  0.360821E+02  0.448242E-01 -0.612959E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.284638E+00  0.549689E-02  0.787817E-02  0.157657E-01  0.364842E-02 -0.110717E+03
  0.402011E+02 -0.191477E+01  0.997477E+00  0.466965E+01  0.730333E+01  0.360821E+02  0.448242E-01 -0.612959E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.283574E+00  0.447320E-02  0.778326E-02  0.174756E-01  0.398225E-02 -0.111204E+03
  0.402011E+02 -0.191477E+01  0.228173E+01  0.466965E+01  0.730333E+01  0.353298E+02  0.448242E-01 -0.612959E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.281982E+00  0.450460E-02  0.100122E-01  0.157408E-01  0.384073E-02 -0.109944E+03
  0.402011E+02 -0.191477E+01  0.228173E+01  0.289865E+01  0.834873E+01  0.351739E+02  0.528489E+00 -0.612959E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.282104E+00  0.540745E-02  0.105894E-01  0.164688E-01  0.285756E-02 -0.110693E+03
  0.403372E+02 -0.191477E+01  0.379937E+01  0.353167E+01  0.834873E+01  0.351739E+02  0.528489E+00 -0.612959E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.281973E+00  0.655902E-02  0.127722E-01  0.166552E-01  0.331522E-02 -0.110464E+03
  0.403372E+02 -0.191477E+01  0.379937E+01  0.353167E+01  0.834873E+01  0.344681E+02  0.752821E+00 -0.550793E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.281558E+00  0.820634E-02  0.124751E-01  0.172108E-01  0.216244E-02 -0.111203E+03
  0.403372E+02 -0.191477E+01  0.379937E+01  0.353167E+01  0.834873E+01  0.344681E+02  0.752821E+00 -0.550793E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.280343E+00  0.795558E-02  0.129136E-01  0.162129E-01  0.240602E-02 -0.110956E+03
  0.413382E+02 -0.191477E+01  0.379937E+01  0.353167E+01  0.834873E+01  0.354997E+02  0.752821E+00 -0.777367E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.280508E+00  0.659156E-02  0.125749E-01  0.171248E-01  0.363085E-02 -0.112567E+03
  0.413382E+02 -0.191477E+01  0.379937E+01  0.353167E+01  0.834873E+01  0.369762E+02  0.752821E+00 -0.777367E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.828358E+01  0.281221E+00  0.693435E-02  0.111501E-01  0.159429E-01  0.332715E-02 -0.113224E+03
  0.413382E+02 -0.329861E+01  0.379937E+01  0.554151E+01  0.834873E+01  0.369762E+02  0.752821E+00 -0.777367E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.281900E+00  0.745447E-02  0.122758E-01  0.169002E-01  0.383841E-02 -0.115390E+03
  0.403855E+02 -0.183456E+01  0.545547E+01  0.554151E+01  0.916265E+01  0.369762E+02  0.752821E+00 -0.777367E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.282720E+00  0.761205E-02  0.153920E-01  0.178942E-01  0.336655E-02 -0.111687E+03
  0.403855E+02 -0.183456E+01  0.534437E+01  0.554151E+01  0.916265E+01  0.369762E+02  0.752821E+00 -0.777367E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.281776E+00  0.840169E-02  0.153838E-01  0.181240E-01  0.359425E-02 -0.111563E+03
  0.403855E+02 -0.183456E+01  0.396042E+01  0.251924E+01  0.916265E+01  0.369762E+02  0.752821E+00 -0.777367E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.282296E+00  0.892129E-02  0.158858E-01  0.165800E-01  0.154341E-02 -0.111073E+03
  0.403855E+02 -0.288900E+01  0.396042E+01  0.251924E+01  0.902550E+01  0.369762E+02  0.752821E+00 -0.777367E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.283146E+00  0.886262E-02  0.143263E-01  0.160275E-01  0.183137E-02 -0.111905E+03
  0.403855E+02 -0.288900E+01  0.432835E+01  0.251924E+01  0.902550E+01  0.369762E+02  0.752821E+00 -0.777367E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.283239E+00  0.965860E-02  0.138491E-01  0.137916E-01  0.714563E-03 -0.111676E+03
  0.403855E+02 -0.288900E+01  0.432835E+01  0.251924E+01  0.951866E+01  0.369762E+02  0.752821E+00 -0.777367E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.284776E+00  0.104385E-01  0.124445E-01  0.133796E-01  0.756079E-04 -0.112067E+03
  0.403855E+02 -0.280796E+01  0.432835E+01  0.382033E+00  0.951866E+01  0.369762E+02  0.752821E+00 -0.777367E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.287037E+00  0.106822E-01  0.105687E-01  0.133717E-01  0.122316E-02 -0.113461E+03
  0.404028E+02 -0.519866E+00  0.432835E+01  0.721987E+01  0.515119E+01  0.369762E+02  0.752821E+00 -0.777367E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.287171E+00  0.115842E-01  0.119432E-01  0.125735E-01  0.122316E-02 -0.111109E+03
  0.404028E+02 -0.519866E+00  0.432835E+01  0.721987E+01  0.515119E+01  0.369762E+02  0.752821E+00 -0.777367E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.286539E+00  0.130946E-01  0.121855E-01  0.125735E-01  0.616571E-03 -0.111090E+03
  0.404028E+02 -0.519866E+00  0.432835E+01  0.389019E+01  0.515119E+01  0.369762E+02  0.752821E+00 -0.777793E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.285861E+00  0.121603E-01  0.111144E-01  0.112619E-01  0.616571E-03 -0.109830E+03
  0.404028E+02 -0.519866E+00  0.432835E+01  0.389019E+01  0.515119E+01  0.369762E+02  0.752821E+00 -0.777793E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.284743E+00  0.139956E-01  0.927155E-02  0.127247E-01  0.450384E-03 -0.109735E+03
  0.404028E+02 -0.519866E+00  0.432835E+01  0.368969E+01  0.455306E+01  0.369762E+02  0.752821E+00 -0.777793E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.285904E+00  0.148358E-01  0.104614E-01  0.143565E-01  0.998529E-03 -0.110584E+03
  0.404028E+02 -0.519866E+00  0.432835E+01  0.368969E+01  0.455306E+01  0.369762E+02  0.752821E+00 -0.777793E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.286330E+00  0.127496E-01  0.103872E-01  0.139630E-01  0.108199E-02 -0.110424E+03
  0.404028E+02  0.115215E+01  0.412310E+01  0.368969E+01  0.455306E+01  0.369762E+02  0.752821E+00 -0.777793E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.288074E+00  0.126490E-01  0.113625E-01  0.133336E-01  0.704208E-03 -0.112547E+03
  0.404028E+02  0.115215E+01  0.412310E+01  0.608626E+01  0.480704E+01  0.365763E+02  0.132951E+01 -0.777793E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.287326E+00  0.133135E-01  0.117519E-01  0.131569E-01  0.704208E-03 -0.112088E+03
  0.404028E+02  0.115215E+01  0.412310E+01  0.608626E+01  0.600237E+01  0.348437E+02  0.132951E+01 -0.777793E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.287421E+00  0.113084E-01  0.121435E-01  0.125919E-01  0.597832E-03 -0.112180E+03
  0.404028E+02  0.115215E+01  0.412310E+01  0.608626E+01  0.600237E+01  0.368463E+02  0.132951E+01 -0.847661E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.288738E+00  0.113084E-01  0.133971E-01  0.141269E-01  0.970362E-03 -0.112287E+03
  0.403559E+02  0.115215E+01  0.412310E+01  0.608626E+01  0.335671E+01  0.368463E+02  0.132951E+01 -0.847661E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.287834E+00  0.116330E-01  0.144650E-01  0.157135E-01  0.242974E-02 -0.113293E+03
  0.403559E+02  0.115215E+01  0.412310E+01  0.608626E+01  0.364556E+01  0.366909E+02  0.132951E+01 -0.847661E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.288246E+00  0.116220E-01  0.151165E-01  0.162540E-01  0.169016E-02 -0.113164E+03
  0.398637E+02  0.115215E+01  0.412310E+01  0.608626E+01  0.774143E+01  0.385487E+02  0.132951E+01 -0.847661E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.286188E+00  0.101613E-01  0.146969E-01  0.183113E-01  0.677602E-03 -0.115730E+03
  0.398637E+02  0.115215E+01  0.363263E+01  0.607426E+01  0.433067E+01  0.385487E+02  0.132951E+01 -0.110724E+02  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.286334E+00  0.933379E-02  0.157815E-01  0.187172E-01  0.130916E-02 -0.114565E+03
  0.398637E+02  0.115215E+01  0.363263E+01  0.607426E+01  0.433067E+01  0.385487E+02  0.132951E+01 -0.919108E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.288116E+00  0.926252E-02  0.126031E-01  0.192837E-01  0.265209E-02 -0.115362E+03
  0.398637E+02  0.115215E+01  0.363263E+01  0.602988E+01  0.433067E+01  0.385487E+02  0.132951E+01 -0.919108E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.287238E+00  0.715078E-02  0.136313E-01  0.182300E-01  0.249827E-02 -0.114958E+03
  0.398637E+02  0.115215E+01  0.363263E+01  0.734705E+01  0.433067E+01  0.385487E+02  0.132951E+01 -0.919108E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.287652E+00  0.656993E-02  0.167274E-01  0.206930E-01  0.241077E-02 -0.116019E+03
  0.398637E+02  0.115215E+01  0.363263E+01  0.734705E+01  0.781296E+01  0.385487E+02  0.132951E+01 -0.959910E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.286769E+00  0.758206E-02  0.153143E-01  0.206930E-01  0.381094E-02 -0.115813E+03
  0.399335E+02  0.732487E+00  0.363263E+01  0.734705E+01  0.781296E+01  0.384773E+02  0.132951E+01 -0.959910E+01  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.285009E+00  0.641942E-02  0.158181E-01  0.222127E-01  0.270447E-02 -0.114500E+03
  0.399335E+02  0.732487E+00  0.363263E+01  0.734705E+01  0.781296E+01  0.384773E+02  0.132951E+01 -0.101986E+02  0.187357E+02 -0.597459E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.285203E+00  0.462851E-02  0.155425E-01  0.227400E-01  0.382653E-02 -0.114266E+03
  0.399335E+02  0.174518E+00  0.344487E+01  0.734705E+01  0.655682E+01  0.382053E+02  0.208760E+01 -0.101986E+02  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.285833E+00  0.396159E-02  0.173178E-01  0.214746E-01  0.345254E-02 -0.114217E+03
  0.399375E+02  0.174518E+00  0.344487E+01  0.734705E+01  0.655682E+01  0.373423E+02  0.208760E+01 -0.936152E+01  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.284710E+00  0.532210E-02  0.184341E-01  0.211526E-01  0.345254E-02 -0.113219E+03
  0.399375E+02  0.174518E+00  0.344487E+01  0.409964E+01  0.655682E+01  0.364007E+02  0.208760E+01 -0.936152E+01  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.284307E+00  0.530236E-02  0.176066E-01  0.207289E-01  0.294358E-02 -0.111477E+03
  0.399375E+02  0.174518E+00  0.344487E+01  0.409964E+01  0.655682E+01  0.364007E+02  0.208760E+01 -0.936152E+01  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.285494E+00  0.630143E-02  0.176388E-01  0.218616E-01  0.424590E-02 -0.112052E+03
  0.399375E+02  0.172109E+00  0.344487E+01  0.161490E+01  0.638021E+01  0.364007E+02  0.208760E+01 -0.870057E+01  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.284901E+00  0.580758E-02  0.198295E-01  0.202240E-01  0.284545E-02 -0.113588E+03
  0.399375E+02  0.172109E+00  0.344487E+01  0.161490E+01  0.638021E+01  0.364007E+02  0.208760E+01 -0.870057E+01  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.283941E+00  0.680305E-02  0.194934E-01  0.209569E-01  0.268652E-02 -0.113544E+03
  0.399375E+02 -0.240456E+01  0.344487E+01  0.161490E+01  0.638021E+01  0.365776E+02  0.208760E+01 -0.913095E+01  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.285203E+00  0.706235E-02  0.185215E-01  0.198762E-01  0.342566E-02 -0.112299E+03
  0.399375E+02 -0.240456E+01  0.344487E+01  0.161490E+01  0.638021E+01  0.365776E+02  0.208760E+01 -0.913095E+01  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.285238E+00  0.979736E-02  0.170232E-01  0.169181E-01  0.341809E-02 -0.112133E+03
  0.399375E+02 -0.240456E+01  0.557361E+01 -0.256718E+00  0.470405E+01  0.370993E+02  0.208760E+01 -0.913095E+01  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.285018E+00  0.113878E-01  0.165361E-01  0.170089E-01  0.368526E-02 -0.116450E+03
  0.399375E+02 -0.253500E+01  0.536712E+01 -0.256718E+00  0.957295E+01  0.370993E+02  0.208760E+01 -0.102022E+02  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.284724E+00  0.123034E-01  0.183149E-01  0.170773E-01  0.545991E-02 -0.116633E+03
  0.399375E+02 -0.253500E+01  0.536712E+01 -0.152832E+00  0.957295E+01  0.370993E+02  0.208760E+01 -0.102022E+02  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.284598E+00  0.122873E-01  0.179262E-01  0.158106E-01  0.414010E-02 -0.116196E+03
  0.399751E+02 -0.253500E+01  0.536712E+01 -0.152832E+00  0.957295E+01  0.370993E+02  0.208760E+01 -0.102022E+02  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.283775E+00  0.140119E-01  0.205576E-01  0.158106E-01  0.103136E-02 -0.116108E+03
  0.399751E+02 -0.253500E+01  0.536712E+01  0.263892E+01  0.611361E+01  0.370993E+02  0.208760E+01 -0.102022E+02  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.283511E+00  0.138775E-01  0.227179E-01  0.157645E-01  0.275895E-02 -0.113951E+03
  0.399751E+02 -0.253500E+01  0.536712E+01  0.263892E+01  0.611361E+01  0.370993E+02  0.208760E+01 -0.102022E+02  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.280558E+00  0.152760E-01  0.217716E-01  0.141443E-01  0.329075E-02 -0.113414E+03
  0.397873E+02 -0.253500E+01  0.554901E+01  0.263892E+01  0.535833E+01  0.370993E+02  0.492341E+00 -0.755139E+01  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.280100E+00  0.170252E-01  0.231925E-01  0.161551E-01  0.428313E-02 -0.114762E+03
  0.397873E+02 -0.253500E+01  0.247204E+01  0.263892E+01  0.535833E+01  0.370993E+02  0.492341E+00 -0.715409E+01  0.187357E+02 -0.595868E+01 -0.758497E+01 -0.606664E+01  0.816317E+01  0.280838E+00  0.168200E-01  0.209593E-01  0.138998E-01  0.439289E-02 -0.112275E+03
