Kmin_a0       Kmin_a1       Kmin_a2       Kmin_a3       Kmin_a4       Kmin_a5       Kmin_a6       Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.302303E+02  0.127034E+01 -0.433285E+01  0.631233E+01  0.765621E+01  0.351498E+01 -0.161290E+01  0.219076E-01  0.330698E-03  0.153580E-01  0.320865E-02  0.102701E-02 -0.848723E+03
  0.295925E+02  0.127034E+01 -0.433285E+01  0.631233E+01  0.765621E+01  0.351498E+01 -0.161290E+01  0.235158E-01  0.330698E-03  0.138470E-01  0.292449E-02  0.102701E-02 -0.848907E+03
  0.295925E+02  0.127034E+01 -0.433285E+01  0.631233E+01  0.765621E+01  0.351498E+01 -0.161290E+01  0.249349E-01  0.272242E-02  0.133011E-01  0.278697E-02  0.649228E-03 -0.849379E+03
  0.295925E+02  0.127034E+01 -0.433285E+01  0.631233E+01  0.765621E+01  0.351498E+01 -0.161290E+01  0.234224E-01  0.286665E-02  0.152586E-01  0.321764E-02  0.649228E-03 -0.849273E+03
  0.295925E+02 -0.163842E-02 -0.506692E+01  0.631233E+01  0.765621E+01  0.351498E+01 -0.161290E+01  0.224790E-01  0.411968E-02  0.148805E-01  0.343683E-02  0.171055E-02 -0.848191E+03
  0.302133E+02 -0.416271E+00 -0.506692E+01  0.631233E+01  0.720432E+01  0.351498E+01 -0.161290E+01  0.234932E-01  0.495555E-02  0.146746E-01  0.262918E-02  0.269121E-02 -0.847410E+03
  0.296188E+02 -0.416271E+00 -0.506692E+01  0.631233E+01  0.677740E+01  0.351498E+01 -0.161290E+01  0.216385E-01  0.354686E-02  0.160129E-01  0.257886E-02  0.293888E-02 -0.848461E+03
  0.296188E+02 -0.416271E+00 -0.506692E+01  0.562450E+01  0.677740E+01  0.351498E+01 -0.161290E+01  0.193050E-01  0.419441E-02  0.159278E-01  0.148214E-02  0.203284E-02 -0.848276E+03
  0.296188E+02  0.101616E+01 -0.506692E+01  0.562450E+01  0.109341E+02  0.351498E+01 -0.218539E+01  0.193050E-01  0.202358E-02  0.156692E-01  0.848729E-03  0.247015E-02 -0.849979E+03
  0.296188E+02  0.101616E+01 -0.528101E+01  0.562450E+01  0.109341E+02  0.351498E+01 -0.218539E+01  0.190487E-01  0.375199E-02  0.172349E-01  0.848729E-03  0.202770E-02 -0.850332E+03
  0.297869E+02  0.362802E+00 -0.358623E+01  0.562450E+01  0.109341E+02  0.159864E+01 -0.160572E+01  0.222715E-01  0.444360E-02  0.160442E-01  0.599724E-03  0.148824E-02 -0.851041E+03
  0.309467E+02  0.362802E+00 -0.358623E+01  0.562450E+01  0.109341E+02  0.159864E+01 -0.460006E-01  0.222715E-01  0.577150E-02  0.156268E-01  0.946265E-04  0.148824E-02 -0.851614E+03
  0.309467E+02  0.362802E+00 -0.265999E+01  0.562450E+01  0.109341E+02  0.587502E+01 -0.460006E-01  0.248950E-01  0.591284E-02  0.164413E-01  0.946265E-04  0.286310E-02 -0.850694E+03
  0.309467E+02  0.362802E+00 -0.598044E+01  0.894883E+01  0.109341E+02  0.533985E+01 -0.460006E-01  0.262491E-01  0.578263E-02  0.167172E-01  0.530259E-03  0.104215E-02 -0.851109E+03
  0.309467E+02  0.362802E+00 -0.598044E+01  0.880370E+01  0.109341E+02  0.533985E+01 -0.460006E-01  0.262353E-01  0.815854E-02  0.142674E-01  0.530259E-03  0.218659E-02 -0.850966E+03
  0.309467E+02  0.362802E+00 -0.451879E+01  0.880370E+01  0.801583E+01  0.362316E+01 -0.460006E-01  0.256003E-01  0.761327E-02  0.149789E-01  0.105378E-02  0.183635E-03 -0.848625E+03
  0.300381E+02  0.362802E+00 -0.563375E+01  0.818750E+01  0.801583E+01  0.362316E+01 -0.460006E-01  0.268983E-01  0.827819E-02  0.141039E-01  0.172115E-02  0.370298E-03 -0.849571E+03
  0.300381E+02  0.362802E+00 -0.551948E+01  0.818750E+01  0.801583E+01  0.788803E+00 -0.460006E-01  0.269447E-01  0.953690E-02  0.127625E-01  0.567930E-03  0.370298E-03 -0.850988E+03
  0.300381E+02  0.362802E+00 -0.551948E+01  0.818750E+01  0.801583E+01  0.788803E+00 -0.119333E+01  0.285486E-01  0.898482E-02  0.116097E-01  0.141574E-02  0.480134E-03 -0.851307E+03
  0.300381E+02  0.362802E+00 -0.519905E+01  0.588176E+01  0.801583E+01  0.788803E+00  0.103737E+01  0.285486E-01  0.805474E-02  0.118884E-01  0.187582E-02  0.647011E-03 -0.852017E+03
  0.300381E+02  0.362802E+00 -0.519905E+01  0.588176E+01  0.801583E+01  0.788803E+00  0.103737E+01  0.275142E-01  0.525709E-02  0.125753E-01  0.308517E-02  0.215514E-02 -0.851901E+03
  0.300381E+02  0.362802E+00 -0.519905E+01  0.588176E+01  0.801583E+01  0.136187E+01 -0.277345E+01  0.280280E-01  0.524501E-02  0.120856E-01  0.389482E-02  0.257252E-02 -0.850323E+03
  0.300381E+02  0.362802E+00 -0.519905E+01  0.588176E+01  0.828601E+01  0.129704E+01 -0.277345E+01  0.280723E-01  0.627409E-02  0.129507E-01  0.389482E-02  0.313524E-02 -0.850592E+03
  0.300381E+02  0.362802E+00 -0.519905E+01  0.634925E+01  0.828601E+01  0.129704E+01 -0.277345E+01  0.292766E-01  0.557913E-02  0.132429E-01  0.538343E-02  0.425548E-02 -0.850972E+03
  0.300381E+02  0.362802E+00 -0.410405E+01  0.662189E+01  0.828601E+01  0.129704E+01 -0.277345E+01  0.300275E-01  0.506012E-02  0.143349E-01  0.633700E-02  0.351804E-02 -0.850642E+03
  0.300381E+02  0.362802E+00 -0.410405E+01  0.662189E+01  0.828601E+01  0.129704E+01 -0.327528E+01  0.302404E-01  0.418023E-02  0.143177E-01  0.495056E-02  0.468445E-02 -0.850900E+03
  0.300381E+02  0.120720E+00 -0.410405E+01  0.662189E+01  0.828601E+01  0.129704E+01 -0.327528E+01  0.303237E-01  0.451694E-02  0.134401E-01  0.527499E-02  0.573302E-02 -0.850930E+03
  0.300381E+02  0.120720E+00 -0.372062E+01  0.662189E+01  0.828601E+01  0.129704E+01 -0.327528E+01  0.308997E-01  0.451694E-02  0.133935E-01  0.317836E-02  0.600764E-02 -0.850926E+03
  0.300381E+02  0.120720E+00 -0.372062E+01  0.662189E+01  0.828601E+01  0.129704E+01 -0.327528E+01  0.308997E-01  0.395999E-02  0.145875E-01  0.398381E-02  0.597890E-02 -0.851067E+03
  0.300381E+02  0.120720E+00 -0.372062E+01  0.662189E+01  0.702194E+01  0.129704E+01 -0.327528E+01  0.308997E-01  0.383933E-02  0.138037E-01  0.267667E-02  0.585676E-02 -0.850850E+03
  0.300381E+02 -0.630798E-01 -0.459641E+01  0.715958E+01  0.699257E+01  0.129704E+01 -0.391224E+01  0.307118E-01  0.393449E-02  0.170767E-01  0.165491E-02  0.457688E-02 -0.851768E+03
  0.300381E+02  0.395832E+00 -0.459641E+01  0.715958E+01  0.699257E+01  0.129704E+01 -0.391224E+01  0.297051E-01  0.524882E-02  0.181441E-01  0.175419E-02  0.591909E-02 -0.852124E+03
  0.300381E+02  0.395832E+00 -0.459641E+01  0.691597E+01  0.762900E+01  0.129704E+01 -0.331811E+01  0.314472E-01  0.537353E-02  0.194890E-01  0.398320E-02  0.725081E-02 -0.852385E+03
  0.305417E+02  0.395832E+00 -0.459641E+01  0.691597E+01  0.762900E+01  0.129704E+01 -0.313230E+01  0.324064E-01  0.478719E-02  0.197184E-01  0.556950E-02  0.769092E-02 -0.852075E+03
  0.305417E+02  0.158985E+00 -0.459641E+01  0.691597E+01  0.762900E+01  0.472392E+01 -0.313230E+01  0.326343E-01  0.294087E-02  0.195830E-01  0.575822E-02  0.539746E-02 -0.850544E+03
  0.305417E+02  0.158985E+00 -0.365530E+01  0.455939E+01  0.762900E+01  0.472392E+01 -0.311881E+01  0.329749E-01  0.349390E-02  0.213900E-01  0.726266E-02  0.666449E-02 -0.852016E+03
  0.305417E+02  0.158985E+00 -0.365530E+01  0.710499E+01  0.762900E+01  0.472392E+01 -0.311881E+01  0.323100E-01  0.362904E-02  0.214711E-01  0.581543E-02  0.669303E-02 -0.850729E+03
  0.305417E+02  0.158985E+00 -0.365530E+01  0.875137E+01  0.832196E+01  0.428296E+01 -0.311881E+01  0.309030E-01  0.194948E-02  0.209557E-01  0.495387E-02  0.669303E-02 -0.851823E+03
  0.310411E+02  0.158985E+00 -0.475771E+01  0.875137E+01  0.832196E+01  0.428296E+01 -0.110490E+00  0.300092E-01  0.199938E-02  0.197915E-01  0.528775E-02  0.681964E-02 -0.850355E+03
  0.310411E+02  0.158985E+00 -0.475771E+01  0.875137E+01  0.893870E+01  0.593952E+01 -0.110490E+00  0.300092E-01  0.197162E-02  0.190779E-01  0.604481E-02  0.643551E-02 -0.850915E+03
  0.310411E+02  0.158985E+00 -0.475771E+01  0.875137E+01  0.893870E+01  0.593952E+01 -0.196803E+01  0.300586E-01  0.210838E-02  0.178079E-01  0.697463E-02  0.594309E-02 -0.851188E+03
  0.310411E+02  0.158985E+00 -0.475771E+01  0.875137E+01  0.833376E+01  0.593952E+01  0.184980E+01  0.289978E-01  0.185064E-02  0.185760E-01  0.749524E-02  0.645067E-02 -0.851669E+03
  0.310411E+02  0.158985E+00 -0.475771E+01  0.875137E+01  0.833376E+01  0.453200E+01  0.184980E+01  0.287230E-01  0.645151E-03  0.188970E-01  0.899260E-02  0.472531E-02 -0.851064E+03
  0.310411E+02  0.158985E+00 -0.475771E+01  0.875137E+01  0.833376E+01  0.453200E+01 -0.127925E+01  0.289824E-01  0.645151E-03  0.188638E-01  0.871873E-02  0.446800E-02 -0.849918E+03
  0.310411E+02  0.158985E+00 -0.475771E+01  0.875137E+01  0.833376E+01  0.453200E+01 -0.127925E+01  0.267415E-01  0.645151E-03  0.207562E-01  0.788902E-02  0.371937E-02 -0.849419E+03
  0.307517E+02  0.158985E+00 -0.475771E+01  0.875137E+01  0.833376E+01  0.453200E+01 -0.127925E+01  0.264654E-01  0.645151E-03  0.194831E-01  0.634687E-02  0.431221E-02 -0.848820E+03
  0.307517E+02  0.158985E+00 -0.475771E+01  0.875137E+01  0.833376E+01  0.453200E+01 -0.127925E+01  0.273344E-01  0.157727E-02  0.188502E-01  0.548957E-02  0.300141E-02 -0.848868E+03
  0.307517E+02  0.158985E+00 -0.475771E+01  0.872253E+01  0.833376E+01  0.453200E+01 -0.127925E+01  0.280480E-01  0.169264E-02  0.182594E-01  0.574675E-02  0.341651E-02 -0.849077E+03
  0.307517E+02  0.158985E+00 -0.475771E+01  0.872253E+01  0.638396E+01  0.453200E+01 -0.127925E+01  0.280236E-01  0.169264E-02  0.206253E-01  0.621663E-02  0.371525E-02 -0.850649E+03
  0.307517E+02  0.158985E+00 -0.475771E+01  0.872253E+01  0.638396E+01  0.453200E+01 -0.131323E+01  0.282325E-01  0.189964E-02  0.221500E-01  0.595972E-02  0.341078E-02 -0.850806E+03
  0.307517E+02  0.158985E+00 -0.475771E+01  0.789543E+01  0.966516E+01  0.453200E+01 -0.131323E+01  0.280806E-01  0.320659E-02  0.217998E-01  0.708243E-02  0.388741E-02 -0.849299E+03
  0.307517E+02  0.158985E+00 -0.475771E+01  0.897157E+01  0.966516E+01  0.688346E+01 -0.131323E+01  0.267136E-01  0.416388E-02  0.219885E-01  0.785048E-02  0.426021E-02 -0.852410E+03
  0.307517E+02 -0.834600E-01 -0.475771E+01  0.668885E+01  0.966516E+01  0.688346E+01 -0.276651E+01  0.267946E-01  0.332586E-02  0.225099E-01  0.825999E-02  0.649591E-02 -0.850644E+03
  0.307517E+02 -0.834600E-01 -0.475771E+01  0.668885E+01  0.966516E+01  0.726989E+01  0.522687E+00  0.263607E-01  0.129315E-02  0.214946E-01  0.770838E-02  0.625884E-02 -0.850107E+03
  0.307517E+02 -0.834600E-01 -0.430939E+01  0.668885E+01  0.966516E+01  0.604743E+01  0.522687E+00  0.277179E-01  0.263787E-03  0.214901E-01  0.747830E-02  0.484423E-02 -0.849231E+03
  0.307517E+02 -0.834600E-01 -0.430939E+01  0.670281E+01  0.966516E+01  0.604743E+01 -0.142023E+01  0.291402E-01  0.153693E-02  0.211796E-01  0.857821E-02  0.227209E-02 -0.849337E+03
  0.307517E+02 -0.834600E-01 -0.430939E+01  0.670281E+01  0.966516E+01  0.601466E+01 -0.142023E+01  0.291466E-01  0.204032E-02  0.205663E-01  0.994578E-02  0.139860E-02 -0.849350E+03
  0.307517E+02 -0.834600E-01 -0.430939E+01  0.670281E+01  0.966516E+01  0.601466E+01 -0.142023E+01  0.294131E-01  0.831413E-03  0.194580E-01  0.825907E-02  0.307324E-02 -0.849196E+03
  0.307517E+02 -0.834600E-01 -0.430939E+01  0.670281E+01  0.966516E+01  0.601466E+01 -0.118393E+01  0.307125E-01  0.679938E-03  0.198528E-01  0.768387E-02  0.444639E-02 -0.849685E+03
  0.313523E+02 -0.834600E-01 -0.430939E+01  0.670281E+01  0.966516E+01  0.601466E+01 -0.118393E+01  0.291949E-01  0.334099E-04  0.198519E-01  0.548505E-02  0.354226E-02 -0.850022E+03
  0.313523E+02 -0.834600E-01 -0.621023E+01  0.670281E+01  0.111490E+02  0.292978E+01 -0.118393E+01  0.321508E-01  0.334099E-04  0.199212E-01  0.584032E-02  0.221638E-02 -0.852363E+03
  0.313523E+02 -0.834600E-01 -0.388793E+01  0.621021E+01  0.111490E+02  0.292978E+01 -0.118393E+01  0.334806E-01  0.334099E-04  0.199212E-01  0.593010E-02  0.880352E-03 -0.851596E+03
  0.310413E+02 -0.241669E+00 -0.388793E+01  0.621021E+01  0.111490E+02  0.292978E+01 -0.776393E+00  0.332051E-01  0.108852E-02  0.206851E-01  0.701177E-02  0.236382E-02 -0.851359E+03
  0.310413E+02 -0.241669E+00 -0.388793E+01  0.621021E+01  0.111490E+02  0.292978E+01 -0.776393E+00  0.329768E-01  0.729414E-03  0.213483E-01  0.393609E-02  0.200407E-02 -0.850985E+03
  0.310413E+02 -0.241669E+00 -0.419440E+01  0.621021E+01  0.114939E+02  0.292978E+01  0.895626E+00  0.329317E-01  0.336153E-02  0.222544E-01  0.469750E-02  0.693568E-03 -0.852272E+03
  0.310413E+02  0.411461E+00 -0.419440E+01  0.621021E+01  0.110782E+02  0.695976E+01 -0.170522E+01  0.325882E-01  0.287072E-02  0.205594E-01  0.593405E-02  0.117288E-02 -0.852117E+03
  0.311799E+02  0.411461E+00 -0.361771E+01  0.621021E+01  0.110782E+02  0.695976E+01 -0.170522E+01  0.319583E-01  0.452345E-02  0.193836E-01  0.689850E-02  0.156790E-02 -0.852427E+03
  0.311799E+02  0.411461E+00 -0.361771E+01  0.621021E+01  0.110782E+02  0.695976E+01 -0.170522E+01  0.314938E-01  0.364142E-02  0.204349E-01  0.743942E-02  0.267800E-02 -0.852471E+03
  0.311799E+02 -0.180554E+00 -0.606664E+01  0.621021E+01  0.110782E+02  0.695976E+01 -0.493334E+01  0.316591E-01  0.372054E-02  0.204286E-01  0.695112E-02  0.267800E-02 -0.855479E+03
  0.315172E+02 -0.180554E+00 -0.606664E+01  0.621021E+01  0.110782E+02  0.695976E+01 -0.493334E+01  0.294922E-01  0.370480E-02  0.184643E-01  0.818961E-02  0.189776E-02 -0.854691E+03
  0.315172E+02 -0.180554E+00 -0.606664E+01  0.621021E+01  0.104617E+02  0.236133E+01 -0.493334E+01  0.288762E-01  0.498365E-02  0.186456E-01  0.883408E-02  0.519856E-03 -0.853781E+03
  0.304821E+02 -0.180554E+00 -0.606664E+01  0.601484E+01  0.104617E+02  0.176345E+01 -0.493334E+01  0.280047E-01  0.451137E-02  0.191768E-01  0.737780E-02  0.101678E-02 -0.853319E+03
  0.304821E+02 -0.180554E+00 -0.606664E+01  0.601484E+01  0.104617E+02  0.176345E+01 -0.192525E+01  0.271939E-01  0.620967E-02  0.170914E-01  0.558347E-02  0.435269E-03 -0.850649E+03
  0.307671E+02 -0.132356E+00 -0.606664E+01  0.601484E+01  0.104617E+02  0.176345E+01 -0.192525E+01  0.262734E-01  0.542924E-02  0.158946E-01  0.547557E-02  0.432869E-03 -0.850220E+03
  0.307671E+02 -0.132356E+00 -0.356955E+01  0.601484E+01  0.104617E+02  0.227160E+01 -0.192525E+01  0.264062E-01  0.467699E-02  0.168806E-01  0.584462E-02  0.100701E-02 -0.849552E+03
  0.307671E+02  0.136394E+00 -0.356955E+01  0.601484E+01  0.104617E+02  0.227160E+01 -0.192525E+01  0.256898E-01  0.627886E-02  0.163187E-01  0.796955E-02  0.264125E-03 -0.849784E+03
  0.307671E+02  0.136394E+00 -0.356955E+01  0.601484E+01  0.104617E+02  0.779917E+01 -0.614845E+00  0.271235E-01  0.668460E-02  0.172156E-01  0.945774E-02  0.547220E-03 -0.851094E+03
  0.307671E+02  0.136394E+00 -0.576536E+01  0.601484E+01  0.104617E+02  0.779917E+01 -0.614845E+00  0.269697E-01  0.610542E-02  0.177992E-01  0.818811E-02  0.836997E-03 -0.851209E+03
  0.307671E+02  0.136394E+00 -0.468466E+01  0.601484E+01  0.101343E+02  0.779917E+01 -0.259768E+01  0.273834E-01  0.552457E-02  0.208953E-01  0.106510E-01  0.749501E-03 -0.851364E+03
  0.307671E+02  0.136394E+00 -0.468466E+01  0.601484E+01  0.101343E+02  0.779917E+01  0.287841E+00  0.272847E-01  0.617896E-02  0.208578E-01  0.110859E-01  0.749501E-03 -0.851312E+03
  0.307671E+02  0.136394E+00 -0.468466E+01  0.601484E+01  0.101343E+02  0.791547E+01 -0.131825E+00  0.287180E-01  0.485981E-02  0.218505E-01  0.110404E-01  0.749501E-03 -0.851672E+03
  0.307671E+02  0.136394E+00 -0.468466E+01  0.601484E+01  0.101343E+02  0.791547E+01 -0.131825E+00  0.292218E-01  0.637953E-02  0.207440E-01  0.120676E-01  0.153014E-02 -0.852059E+03
  0.307671E+02  0.136394E+00 -0.468466E+01  0.601484E+01  0.101343E+02  0.731597E+01  0.980586E-01  0.304755E-01  0.438803E-02  0.201630E-01  0.122613E-01  0.153014E-02 -0.851684E+03
  0.307671E+02  0.136394E+00 -0.468466E+01  0.601484E+01  0.857645E+01  0.731597E+01  0.980586E-01  0.331299E-01  0.765467E-02  0.165680E-01  0.113500E-01  0.153014E-02 -0.852173E+03
  0.307671E+02  0.158218E+00 -0.468466E+01  0.601484E+01  0.874171E+01  0.743219E+01  0.980586E-01  0.335125E-01  0.522463E-02  0.136381E-01  0.114402E-01  0.153014E-02 -0.851888E+03
  0.307671E+02  0.158218E+00 -0.468466E+01  0.601484E+01  0.874171E+01  0.743219E+01  0.980586E-01  0.335125E-01  0.439352E-02  0.129286E-01  0.104195E-01  0.276697E-02 -0.851756E+03
  0.307671E+02  0.158218E+00 -0.468466E+01  0.601484E+01  0.823796E+01  0.330889E+01  0.980586E-01  0.342912E-01  0.212283E-02  0.145133E-01  0.101686E-01  0.334580E-02 -0.850861E+03
  0.307671E+02  0.202331E+00 -0.468466E+01  0.594070E+01  0.823796E+01  0.330889E+01 -0.181388E+01  0.350104E-01  0.300556E-02  0.135424E-01  0.999535E-02  0.233460E-02 -0.850499E+03
  0.304190E+02  0.202331E+00 -0.468466E+01  0.594070E+01  0.823796E+01  0.371809E+01 -0.181388E+01  0.331991E-01  0.171034E-02  0.136831E-01  0.989231E-02  0.250994E-02 -0.849560E+03
  0.304190E+02  0.202331E+00 -0.468466E+01  0.578014E+01  0.823796E+01  0.437904E+01 -0.181388E+01  0.350446E-01  0.168341E-02  0.147537E-01  0.106937E-01  0.341311E-02 -0.850550E+03
  0.304190E+02 -0.696918E+00 -0.468466E+01  0.490442E+01  0.823796E+01  0.370059E+01 -0.181388E+01  0.338010E-01  0.893945E-03  0.160415E-01  0.104952E-01  0.239667E-02 -0.850373E+03
  0.296280E+02 -0.696918E+00 -0.468466E+01  0.490442E+01  0.823796E+01  0.370059E+01 -0.871299E+00  0.335549E-01  0.117795E-02  0.173603E-01  0.106664E-01  0.304556E-02 -0.852827E+03
  0.296280E+02 -0.696918E+00 -0.468466E+01  0.490442E+01  0.784242E+01  0.513008E+01 -0.156383E+01  0.312818E-01  0.347624E-02  0.157229E-01  0.919833E-02  0.443126E-02 -0.852335E+03
  0.296280E+02 -0.671374E+00 -0.468466E+01  0.490442E+01  0.101456E+02  0.513008E+01 -0.455264E+01  0.312818E-01  0.110683E-02  0.169102E-01  0.922960E-02  0.691762E-02 -0.858449E+03
  0.296280E+02 -0.671374E+00 -0.471308E+01  0.202751E+01  0.101456E+02  0.725882E+01 -0.625412E+01  0.309131E-01  0.143907E-02  0.163646E-01  0.743513E-02  0.564604E-02 -0.862655E+03
  0.296280E+02  0.165818E+01 -0.405314E+01  0.202751E+01  0.101456E+02  0.542913E+01 -0.591329E+01  0.311560E-01  0.112809E-02  0.163331E-01  0.738516E-02  0.547201E-02 -0.860083E+03
  0.296280E+02  0.165818E+01 -0.405314E+01  0.202751E+01  0.101456E+02  0.549552E+01 -0.340514E+01  0.301537E-01  0.112809E-02  0.160663E-01  0.821750E-02  0.708911E-02 -0.858206E+03
  0.297823E+02  0.165818E+01 -0.405314E+01  0.202751E+01  0.101456E+02  0.558997E+01 -0.340514E+01  0.294121E-01  0.199582E-02  0.148675E-01  0.835448E-02  0.830994E-02 -0.857765E+03
  0.297823E+02  0.165818E+01 -0.405314E+01  0.409873E+01  0.114842E+02  0.558997E+01 -0.340514E+01  0.292249E-01  0.939425E-03  0.149387E-01  0.799938E-02  0.797364E-02 -0.855534E+03
  0.297823E+02  0.165818E+01 -0.405314E+01  0.409873E+01  0.114842E+02  0.558997E+01 -0.340514E+01  0.316171E-01  0.939425E-03  0.121126E-01  0.733381E-02  0.973362E-02 -0.856378E+03
  0.297823E+02  0.165818E+01 -0.405314E+01  0.409873E+01  0.672239E+01  0.558997E+01 -0.416400E+01  0.333041E-01  0.222946E-02  0.129828E-01  0.709450E-02  0.961148E-02 -0.856852E+03
  0.297823E+02  0.148512E+01 -0.405314E+01  0.409873E+01  0.672239E+01  0.558997E+01 -0.416400E+01  0.333041E-01  0.395488E-02  0.134442E-01  0.618287E-02  0.115910E-01 -0.856649E+03
  0.297823E+02  0.281440E+00 -0.405314E+01  0.409873E+01  0.672239E+01  0.558997E+01 -0.216626E+01  0.332283E-01  0.527550E-02  0.134882E-01  0.663761E-02  0.114248E-01 -0.853559E+03
  0.297823E+02  0.281440E+00 -0.405314E+01  0.409873E+01  0.896616E+01  0.558997E+01 -0.216626E+01  0.328112E-01  0.686571E-02  0.147798E-01  0.846562E-02  0.123270E-01 -0.853563E+03
  0.297823E+02  0.281440E+00 -0.405314E+01  0.409873E+01  0.896616E+01  0.384930E+01 -0.216626E+01  0.328290E-01  0.558873E-02  0.130929E-01  0.858217E-02  0.119826E-01 -0.853007E+03
  0.305474E+02  0.281440E+00 -0.607417E+01  0.524458E+01  0.896616E+01  0.384930E+01 -0.216626E+01  0.334351E-01  0.558873E-02  0.134133E-01  0.106790E-01  0.105836E-01 -0.852794E+03
  0.305474E+02  0.281440E+00 -0.367223E+01  0.524458E+01  0.840646E+01  0.384930E+01 -0.216626E+01  0.344642E-01  0.526771E-02  0.152242E-01  0.116042E-01  0.788004E-02 -0.851374E+03
  0.305474E+02  0.281440E+00 -0.202102E+01  0.524458E+01  0.840646E+01  0.240733E+01 -0.216626E+01  0.338348E-01  0.545138E-02  0.164657E-01  0.127900E-01  0.893539E-02 -0.853305E+03
  0.305474E+02 -0.165682E+01 -0.196971E+01  0.524458E+01  0.840646E+01  0.583843E+01 -0.216626E+01  0.335281E-01  0.460350E-02  0.161826E-01  0.136424E-01  0.105338E-01 -0.855729E+03
  0.305474E+02 -0.165682E+01 -0.196971E+01  0.524458E+01  0.663825E+01  0.583843E+01  0.101247E+01  0.311640E-01  0.445027E-02  0.156699E-01  0.130740E-01  0.751765E-02 -0.854652E+03
  0.305474E+02 -0.165682E+01 -0.196971E+01  0.524458E+01  0.739567E+01  0.583843E+01  0.101247E+01  0.307947E-01  0.440900E-02  0.174365E-01  0.125311E-01  0.778648E-02 -0.854519E+03
  0.305474E+02 -0.626999E+00 -0.196971E+01  0.524458E+01  0.739567E+01  0.583843E+01 -0.315240E+01  0.314146E-01  0.402542E-02  0.170130E-01  0.132453E-01  0.778648E-02 -0.853343E+03
  0.305474E+02 -0.626999E+00 -0.196971E+01  0.692688E+01  0.739567E+01  0.583843E+01 -0.315240E+01  0.322201E-01  0.500878E-02  0.167748E-01  0.138222E-01  0.923608E-02 -0.853784E+03
  0.305474E+02 -0.626999E+00 -0.196971E+01  0.485052E+01  0.100831E+02  0.455676E+01 -0.315240E+01  0.343372E-01  0.544180E-02  0.157389E-01  0.144126E-01  0.893812E-02 -0.855155E+03
  0.305474E+02  0.413240E+00 -0.391680E+01  0.485052E+01  0.100831E+02  0.455676E+01 -0.315240E+01  0.341579E-01  0.547304E-02  0.148002E-01  0.151965E-01  0.789576E-02 -0.852700E+03
  0.305474E+02  0.413240E+00 -0.527533E+01  0.485052E+01  0.100831E+02  0.455676E+01 -0.315240E+01  0.335256E-01  0.442771E-02  0.146974E-01  0.140670E-01  0.872702E-02 -0.852851E+03
  0.305474E+02  0.413240E+00 -0.527533E+01  0.386672E+01  0.100831E+02  0.301240E+01 -0.315240E+01  0.329527E-01  0.325607E-02  0.127437E-01  0.157355E-01  0.931620E-02 -0.854100E+03
  0.305474E+02  0.413240E+00 -0.667584E+01  0.443791E+01  0.100831E+02  0.631827E+01 -0.315240E+01  0.330848E-01  0.347978E-02  0.113856E-01  0.163328E-01  0.914532E-02 -0.855331E+03
  0.305474E+02  0.413240E+00 -0.667584E+01  0.443791E+01  0.100831E+02  0.631827E+01 -0.315240E+01  0.317880E-01  0.415307E-02  0.119111E-01  0.160905E-01  0.913934E-02 -0.854860E+03
  0.305474E+02  0.413240E+00 -0.604818E+01  0.443791E+01  0.913349E+01  0.631827E+01 -0.315240E+01  0.313183E-01  0.620500E-02  0.116880E-01  0.149553E-01  0.873591E-02 -0.853584E+03
  0.305474E+02  0.413240E+00 -0.604818E+01  0.552579E+01  0.913349E+01  0.631827E+01 -0.315240E+01  0.307310E-01  0.871277E-02  0.107678E-01  0.148751E-01  0.764649E-02 -0.852714E+03
