Km_SU1_Rh_a0   Km_SU1_Rh_a1   Km_SU1_Rh_a2   Km_SU1_Rh_a3   Km_SU1_Rh_a4   Km_SU2_Rh_a0   Km_SU2_Rh_a1   Km_SU1_Ai_a0   Km_SU1_Ai_a1   Km_SU1_Ai_a2   Km_SU1_Ai_a3   Km_SU1_Ai_a4   Km_SU2_Ai_a0   Km_SU2_Ai_a1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.404991E+02   0.798317E+00   0.461864E+01   0.962256E+01   0.818435E+01   0.370751E+02   0.889372E+01   0.232956E+02  -0.975710E+01  -0.145237E+02  -0.456456E+01   0.724635E+01   0.437040E+02   0.436074E+02   0.151021E+00   0.215665E-01   0.121101E-01   0.122594E-01   0.277770E-01   0.221670E+03
   0.404991E+02   0.798317E+00   0.461864E+01   0.962256E+01   0.818435E+01   0.376999E+02   0.889372E+01   0.232956E+02  -0.975710E+01  -0.145237E+02  -0.456456E+01   0.724635E+01   0.437040E+02   0.436074E+02   0.144591E+00   0.227758E-01   0.121101E-01   0.122594E-01   0.327436E-01   0.221119E+03
   0.404451E+02   0.946325E+00   0.461864E+01   0.778671E+01   0.683122E+01   0.376999E+02   0.889372E+01   0.232956E+02  -0.975710E+01  -0.145237E+02  -0.456456E+01   0.724635E+01   0.437040E+02   0.436074E+02   0.138154E+00   0.213037E-01   0.121101E-01   0.195493E-01   0.370295E-01   0.219519E+03
   0.404451E+02   0.946325E+00   0.347534E+01   0.712643E+01   0.683122E+01   0.376999E+02   0.889372E+01   0.232956E+02  -0.975710E+01  -0.145237E+02  -0.456456E+01   0.724635E+01   0.437040E+02   0.436074E+02   0.138154E+00   0.213037E-01   0.167694E-01   0.195493E-01   0.369875E-01   0.218949E+03
   0.404451E+02   0.946325E+00   0.347534E+01   0.712643E+01   0.683122E+01   0.379522E+02   0.889372E+01   0.232956E+02  -0.975710E+01  -0.145237E+02  -0.456456E+01   0.803182E+01   0.437040E+02   0.436074E+02   0.144443E+00   0.213037E-01   0.167694E-01   0.195493E-01   0.477036E-01   0.215380E+03
   0.404451E+02   0.946325E+00   0.170665E+01   0.886039E+01   0.546453E+01   0.379522E+02   0.105757E+02   0.232956E+02  -0.975710E+01  -0.145237E+02  -0.451975E+01   0.803182E+01   0.437040E+02   0.436074E+02   0.144443E+00   0.878460E-02   0.167694E-01   0.195493E-01   0.366974E-01   0.214207E+03
   0.404451E+02   0.946325E+00   0.170665E+01   0.886039E+01   0.591116E+01   0.379522E+02   0.105757E+02   0.230980E+02  -0.975710E+01  -0.145237E+02  -0.451975E+01   0.803182E+01   0.437040E+02   0.436074E+02   0.144984E+00   0.653838E-02   0.167694E-01   0.247856E-01   0.448876E-01   0.215007E+03
   0.404451E+02   0.946325E+00   0.170665E+01   0.886039E+01   0.591116E+01   0.374523E+02   0.105757E+02   0.230980E+02  -0.975710E+01  -0.144704E+02  -0.451975E+01   0.803182E+01   0.437040E+02   0.436074E+02   0.143293E+00   0.653838E-02   0.167694E-01   0.133802E-01   0.448876E-01   0.216721E+03
   0.404451E+02   0.946325E+00   0.170665E+01   0.886039E+01   0.693974E+01   0.376879E+02   0.105757E+02   0.230980E+02  -0.975710E+01  -0.142277E+02  -0.451975E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.146115E+00   0.653838E-02   0.108682E-01   0.525424E-02   0.227677E-01   0.218901E+03
   0.404451E+02   0.946325E+00   0.342246E+01   0.886039E+01   0.747146E+01   0.369147E+02   0.109266E+02   0.230980E+02  -0.975810E+01  -0.142277E+02  -0.451975E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.146475E+00   0.153640E-01   0.173249E-01   0.576864E-02   0.125429E-01   0.223124E+03
   0.404451E+02   0.946325E+00   0.342246E+01   0.886039E+01   0.747146E+01   0.369147E+02   0.109266E+02   0.229709E+02  -0.975810E+01  -0.142277E+02  -0.435575E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.146475E+00   0.292644E-02   0.173249E-01   0.734036E-03   0.125429E-01   0.225299E+03
   0.402413E+02   0.946325E+00   0.342246E+01   0.705537E+01   0.747146E+01   0.369147E+02   0.986983E+01   0.229709E+02  -0.975810E+01  -0.142277E+02  -0.439066E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.146144E+00   0.292644E-02   0.173249E-01   0.734036E-03   0.125429E-01   0.224816E+03
   0.403435E+02   0.149156E+01   0.342246E+01   0.705537E+01   0.686117E+01   0.369147E+02   0.986983E+01   0.230651E+02  -0.975966E+01  -0.144711E+02  -0.439066E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.146144E+00   0.292644E-02   0.192340E-01   0.734036E-03   0.125429E-01   0.223151E+03
   0.404330E+02   0.149156E+01   0.342246E+01   0.837019E+01   0.686117E+01   0.369147E+02   0.988592E+01   0.230771E+02  -0.975966E+01  -0.144711E+02  -0.439066E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.146144E+00   0.292644E-02   0.235950E-01   0.734036E-03   0.125429E-01   0.223803E+03
   0.404330E+02   0.108431E+01   0.399806E+01   0.837019E+01   0.686117E+01   0.366490E+02   0.952448E+01   0.230864E+02  -0.975966E+01  -0.144711E+02  -0.439066E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.146144E+00   0.157396E-01   0.110467E-01   0.305006E-02   0.125429E-01   0.224714E+03
   0.404330E+02   0.108431E+01   0.399806E+01   0.837019E+01   0.686117E+01   0.366490E+02   0.106435E+02   0.229239E+02  -0.975966E+01  -0.144711E+02  -0.444194E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.146144E+00   0.142198E-01   0.258758E-02   0.305006E-02   0.810787E-02   0.227465E+03
   0.404330E+02   0.285163E+00   0.399806E+01   0.837019E+01   0.686117E+01   0.366490E+02   0.106435E+02   0.229239E+02  -0.975966E+01  -0.144711E+02  -0.440697E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.146144E+00   0.142198E-01   0.116603E-01   0.305006E-02   0.810787E-02   0.226301E+03
   0.404330E+02   0.285163E+00   0.399806E+01   0.837019E+01   0.686117E+01   0.364218E+02   0.106435E+02   0.229239E+02  -0.975966E+01  -0.144711E+02  -0.440697E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.146144E+00   0.215588E-01   0.296848E-02   0.102058E-01   0.810787E-02   0.225658E+03
   0.404330E+02   0.285163E+00   0.399806E+01   0.837019E+01   0.686117E+01   0.364218E+02   0.106435E+02   0.229239E+02  -0.975966E+01  -0.144711E+02  -0.441005E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.152838E+00   0.951167E-02   0.296848E-02   0.102058E-01   0.810787E-02   0.225621E+03
   0.404330E+02   0.285163E+00   0.399806E+01   0.837019E+01   0.713586E+01   0.364218E+02   0.915797E+01   0.229239E+02  -0.975966E+01  -0.144711E+02  -0.441005E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.143707E+00   0.951167E-02   0.296848E-02   0.124022E-01   0.813626E-02   0.226529E+03
   0.403122E+02   0.285163E+00   0.398519E+01   0.837019E+01   0.713586E+01   0.367035E+02   0.915797E+01   0.229239E+02  -0.975966E+01  -0.144711E+02  -0.441005E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.143707E+00   0.818941E-02   0.336139E-02   0.124022E-01   0.813626E-02   0.226809E+03
   0.403122E+02   0.285163E+00   0.398519E+01   0.678718E+01   0.713586E+01   0.367035E+02   0.915797E+01   0.229239E+02  -0.975966E+01  -0.144711E+02  -0.441005E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.143707E+00   0.110931E-01   0.336139E-02   0.130014E-01   0.813626E-02   0.226419E+03
   0.403122E+02   0.888192E+00   0.398519E+01   0.678718E+01   0.713586E+01   0.367035E+02   0.915797E+01   0.229239E+02  -0.975966E+01  -0.144711E+02  -0.441005E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.145482E+00   0.197142E-01   0.336139E-02   0.332424E-02   0.813626E-02   0.225831E+03
   0.403122E+02   0.888192E+00   0.398519E+01   0.678718E+01   0.795508E+01   0.367035E+02   0.915797E+01   0.229239E+02  -0.975966E+01  -0.144711E+02  -0.441005E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.147862E+00   0.959319E-02   0.336139E-02   0.487095E-02   0.813626E-02   0.226198E+03
   0.403122E+02   0.888192E+00   0.398519E+01   0.678718E+01   0.795508E+01   0.367035E+02   0.915797E+01   0.229239E+02  -0.975966E+01  -0.144711E+02  -0.441005E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.151952E+00   0.959319E-02   0.336139E-02   0.574982E-02   0.136439E-01   0.224805E+03
   0.400682E+02   0.888192E+00   0.412393E+01   0.678718E+01   0.811679E+01   0.367570E+02   0.107149E+02   0.229239E+02  -0.975966E+01  -0.144711E+02  -0.441005E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.151952E+00   0.220769E-01   0.105689E-01   0.547650E-02   0.146685E-01   0.221549E+03
   0.400682E+02   0.169652E+01   0.384401E+01   0.678718E+01   0.449493E+01   0.367570E+02   0.107149E+02   0.229239E+02  -0.975966E+01  -0.144711E+02  -0.441005E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.153821E+00   0.220769E-01   0.105689E-01   0.148669E-01   0.251766E-01   0.216083E+03
   0.400682E+02   0.130079E+00   0.282027E+01   0.826250E+01   0.564285E+01   0.375323E+02   0.880047E+01   0.229239E+02  -0.973768E+01  -0.144711E+02  -0.441005E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.153821E+00   0.220769E-01   0.975179E-02   0.175487E-01   0.257917E-01   0.219177E+03
   0.403524E+02   0.130079E+00   0.282027E+01   0.696301E+01   0.564285E+01   0.375323E+02   0.755658E+01   0.228522E+02  -0.973768E+01  -0.144711E+02  -0.441005E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.153821E+00   0.971429E-02   0.975179E-02   0.211344E-01   0.129188E-01   0.221309E+03
   0.403524E+02   0.124716E+00   0.263639E+01   0.696301E+01   0.654472E+01   0.375323E+02   0.967261E+01   0.228522E+02  -0.973768E+01  -0.144711E+02  -0.441005E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.136088E+00   0.971429E-02   0.114176E-01   0.185929E-01   0.129188E-01   0.222619E+03
   0.402281E+02   0.124716E+00   0.263639E+01   0.696301E+01   0.654472E+01   0.375323E+02   0.967261E+01   0.228522E+02  -0.973768E+01  -0.144711E+02  -0.441005E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.141749E+00   0.194789E-01   0.114176E-01   0.185929E-01   0.154057E-01   0.222921E+03
   0.402281E+02   0.124716E+00   0.263639E+01   0.696301E+01   0.654472E+01   0.375323E+02   0.967261E+01   0.228522E+02  -0.973768E+01  -0.144711E+02  -0.441005E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.141749E+00   0.183612E-02   0.114176E-01   0.124969E-01   0.171995E-01   0.225116E+03
   0.402281E+02   0.124716E+00   0.233410E+01   0.696301E+01   0.773557E+01   0.359270E+02   0.101561E+02   0.228522E+02  -0.973768E+01  -0.144711E+02  -0.441005E+01   0.803831E+01   0.437040E+02   0.436074E+02   0.141307E+00   0.183612E-02   0.114176E-01   0.124969E-01   0.171995E-01   0.223583E+03
   0.401955E+02  -0.490716E+00   0.233410E+01   0.696301E+01   0.662816E+01   0.365625E+02   0.108575E+02   0.228522E+02  -0.973768E+01  -0.144361E+02  -0.441005E+01   0.812428E+01   0.437040E+02   0.436074E+02   0.141307E+00   0.344890E-04   0.114176E-01   0.124969E-01   0.170712E-01   0.224197E+03
   0.401955E+02  -0.490716E+00   0.233410E+01   0.696301E+01   0.662816E+01   0.365625E+02   0.108575E+02   0.228522E+02  -0.973768E+01  -0.144361E+02  -0.441005E+01   0.812428E+01   0.437040E+02   0.436074E+02   0.141307E+00   0.344890E-04   0.488474E-02   0.200884E-01   0.136891E-01   0.224429E+03
   0.401955E+02  -0.490716E+00   0.233410E+01   0.696301E+01   0.662816E+01   0.365625E+02   0.108575E+02   0.231808E+02  -0.973768E+01  -0.144361E+02  -0.441005E+01   0.806648E+01   0.437040E+02   0.436074E+02   0.141307E+00   0.344890E-04   0.488474E-02   0.804256E-03   0.136891E-01   0.224345E+03
   0.401955E+02  -0.490716E+00   0.214655E+01   0.626161E+01   0.662816E+01   0.365625E+02   0.980047E+01   0.231808E+02  -0.973768E+01  -0.144361E+02  -0.441005E+01   0.812236E+01   0.437040E+02   0.436074E+02   0.147767E+00   0.344890E-04   0.602398E-02   0.804256E-03   0.124118E-01   0.224090E+03
   0.401955E+02  -0.490716E+00   0.214655E+01   0.669679E+01   0.662816E+01   0.365625E+02   0.981009E+01   0.231808E+02  -0.973768E+01  -0.144361E+02  -0.419946E+01   0.748397E+01   0.437040E+02   0.436074E+02   0.146827E+00   0.344890E-04   0.165708E-01   0.804256E-03   0.124118E-01   0.224192E+03
   0.401478E+02  -0.490716E+00   0.214655E+01   0.669679E+01   0.662816E+01   0.365625E+02   0.158375E+02   0.231808E+02  -0.973768E+01  -0.144361E+02  -0.419946E+01   0.748397E+01   0.437040E+02   0.436074E+02   0.146827E+00   0.344890E-04   0.165708E-01   0.804256E-03   0.124118E-01   0.215224E+03
   0.401478E+02  -0.490716E+00   0.214655E+01   0.669679E+01   0.662816E+01   0.372192E+02   0.140063E+02   0.230782E+02  -0.973768E+01  -0.140640E+02  -0.419946E+01   0.748397E+01   0.437040E+02   0.436074E+02   0.146827E+00   0.344890E-04   0.165708E-01   0.804256E-03   0.124118E-01   0.219560E+03
   0.401478E+02  -0.490716E+00   0.214655E+01   0.669679E+01   0.523249E+01   0.372192E+02   0.992334E+01   0.230782E+02  -0.973768E+01  -0.140640E+02  -0.454806E+01   0.748397E+01   0.437040E+02   0.436074E+02   0.148571E+00   0.344890E-04   0.165708E-01   0.154436E-01   0.121072E-01   0.223477E+03
   0.401478E+02  -0.490716E+00   0.214655E+01   0.669679E+01   0.523249E+01   0.372192E+02   0.992334E+01   0.230782E+02  -0.973768E+01  -0.140553E+02  -0.507592E+01   0.748397E+01   0.437040E+02   0.436074E+02   0.145147E+00   0.344890E-04   0.165708E-01   0.924552E-02   0.123033E-01   0.226599E+03
   0.401478E+02  -0.490716E+00   0.214655E+01   0.659351E+01   0.752710E+01   0.369829E+02   0.102342E+02   0.230782E+02  -0.973768E+01  -0.140553E+02  -0.507592E+01   0.748397E+01   0.437040E+02   0.436074E+02   0.145147E+00   0.344890E-04   0.165708E-01   0.924552E-02   0.387684E-03   0.227165E+03
   0.401478E+02   0.340769E+00   0.214736E+01   0.659351E+01   0.330938E+01   0.369829E+02   0.113164E+02   0.230782E+02  -0.973768E+01  -0.140553E+02  -0.507592E+01   0.748397E+01   0.437040E+02   0.436074E+02   0.145147E+00   0.766828E-02   0.240484E-01   0.130261E-02   0.387684E-03   0.225533E+03
   0.401478E+02   0.340769E+00   0.214736E+01   0.729499E+01   0.330938E+01   0.375890E+02   0.113164E+02   0.230782E+02  -0.977089E+01  -0.140553E+02  -0.507592E+01   0.748397E+01   0.437040E+02   0.436074E+02   0.148595E+00   0.698256E-02   0.240484E-01   0.130261E-02   0.387684E-03   0.225025E+03
   0.401478E+02   0.501613E+00   0.159073E+01   0.729499E+01   0.330938E+01   0.375890E+02   0.111493E+02   0.231196E+02  -0.977089E+01  -0.140553E+02  -0.507592E+01   0.738085E+01   0.437040E+02   0.436074E+02   0.148595E+00   0.698256E-02   0.327344E-01   0.130261E-02   0.387684E-03   0.223476E+03
   0.401478E+02   0.501613E+00   0.327807E+01   0.729499E+01   0.330938E+01   0.375890E+02   0.111493E+02   0.231196E+02  -0.977089E+01  -0.140553E+02  -0.507592E+01   0.738085E+01   0.437040E+02   0.436074E+02   0.148595E+00   0.282443E-01   0.334462E-01   0.540398E-02   0.387684E-03   0.221138E+03
   0.401478E+02   0.501613E+00   0.308967E+01   0.729499E+01   0.400253E+01   0.367454E+02   0.989890E+01   0.231196E+02  -0.978877E+01  -0.140553E+02  -0.507592E+01   0.738085E+01   0.437040E+02   0.436074E+02   0.150248E+00   0.264318E-01   0.334462E-01   0.718658E-02   0.387684E-03   0.223009E+03
   0.401478E+02   0.501613E+00   0.308967E+01   0.678730E+01   0.563010E+01   0.367454E+02   0.106527E+02   0.231196E+02  -0.978877E+01  -0.140553E+02  -0.507445E+01   0.738085E+01   0.437040E+02   0.436074E+02   0.136273E+00   0.844355E-02   0.275579E-01   0.980335E-02   0.387684E-03   0.226585E+03
   0.401869E+02   0.604785E+00   0.287483E+01   0.678730E+01   0.563010E+01   0.367454E+02   0.106527E+02   0.231196E+02  -0.979183E+01  -0.140553E+02  -0.507445E+01   0.738085E+01   0.437040E+02   0.436074E+02   0.136273E+00   0.248283E-01   0.275579E-01   0.980335E-02   0.711392E-02   0.224097E+03
   0.401869E+02   0.604785E+00   0.287483E+01   0.678730E+01   0.587946E+01   0.367454E+02   0.106527E+02   0.230811E+02  -0.979183E+01  -0.140553E+02  -0.507445E+01   0.738085E+01   0.437040E+02   0.436074E+02   0.136273E+00   0.248283E-01   0.275579E-01   0.980335E-02   0.604535E-02   0.224748E+03
   0.402794E+02   0.604785E+00   0.287483E+01   0.678730E+01   0.587946E+01   0.375523E+02   0.106527E+02   0.230811E+02  -0.979183E+01  -0.140553E+02  -0.507445E+01   0.738085E+01   0.437040E+02   0.436074E+02   0.140719E+00   0.163649E-01   0.157247E-01   0.980335E-02   0.604535E-02   0.226881E+03
   0.402794E+02  -0.421091E+00   0.287483E+01   0.678730E+01   0.630216E+01   0.375523E+02   0.104384E+02   0.230811E+02  -0.979183E+01  -0.140553E+02  -0.507445E+01   0.738085E+01   0.437040E+02   0.436074E+02   0.140719E+00   0.249857E-01   0.612198E-02   0.980335E-02   0.604535E-02   0.226613E+03
   0.401769E+02  -0.421091E+00   0.287483E+01   0.572385E+01   0.630216E+01   0.375523E+02   0.911701E+01   0.230811E+02  -0.979183E+01  -0.138535E+02  -0.474203E+01   0.704175E+01   0.437040E+02   0.436074E+02   0.140719E+00   0.249857E-01   0.612198E-02   0.852696E-02   0.604535E-02   0.224645E+03
   0.399567E+02  -0.421091E+00   0.337285E+01   0.601542E+01   0.630216E+01   0.375523E+02   0.911701E+01   0.230811E+02  -0.979183E+01  -0.139161E+02  -0.474203E+01   0.704175E+01   0.437040E+02   0.436074E+02   0.142265E+00   0.265281E-01   0.612198E-02   0.950489E-03   0.610156E-02   0.225337E+03
   0.399567E+02  -0.421091E+00   0.263796E+01   0.601542E+01   0.630216E+01   0.380430E+02   0.103195E+02   0.230811E+02  -0.973291E+01  -0.139161E+02  -0.429417E+01   0.704175E+01   0.437040E+02   0.436074E+02   0.142265E+00   0.263580E-01   0.164742E-01   0.950489E-03   0.610156E-02   0.220742E+03
   0.400004E+02  -0.675992E+00   0.248771E+01   0.601542E+01   0.630216E+01   0.361842E+02   0.120875E+02   0.230811E+02  -0.973291E+01  -0.131179E+02  -0.429417E+01   0.704175E+01   0.437040E+02   0.436074E+02   0.142265E+00   0.329618E-01   0.246908E-01   0.950489E-03   0.610156E-02   0.220206E+03
   0.398205E+02  -0.675992E+00   0.248771E+01   0.601542E+01   0.630216E+01   0.361842E+02   0.120875E+02   0.230811E+02  -0.973291E+01  -0.131179E+02  -0.429417E+01   0.704175E+01   0.437040E+02   0.436074E+02   0.142265E+00   0.262201E-01   0.246908E-01   0.718128E-02   0.610156E-02   0.219755E+03
   0.398521E+02  -0.675992E+00   0.248771E+01   0.495102E+01   0.630216E+01   0.361842E+02   0.138364E+02   0.230811E+02  -0.979463E+01  -0.132372E+02  -0.431795E+01   0.704175E+01   0.437040E+02   0.436074E+02   0.142265E+00   0.329916E-01   0.110609E-01   0.718128E-02   0.610156E-02   0.214420E+03
   0.398521E+02  -0.103776E+01   0.248771E+01   0.495102E+01   0.630216E+01   0.361842E+02   0.129892E+02   0.230811E+02  -0.979463E+01  -0.132372E+02  -0.431795E+01   0.704175E+01   0.437040E+02   0.436074E+02   0.142265E+00   0.245640E-01   0.110609E-01   0.718128E-02   0.165908E-01   0.214524E+03
   0.398521E+02  -0.132868E+01   0.248771E+01   0.457710E+01   0.630216E+01   0.361842E+02   0.129892E+02   0.227802E+02  -0.925567E+01  -0.132372E+02  -0.431795E+01   0.704175E+01   0.437040E+02   0.436074E+02   0.140385E+00   0.245640E-01   0.138104E-01   0.718128E-02   0.565888E-02   0.216187E+03
   0.398521E+02  -0.132868E+01   0.248771E+01   0.457710E+01   0.605666E+01   0.361842E+02   0.129892E+02   0.227802E+02  -0.925567E+01  -0.132372E+02  -0.431795E+01   0.704175E+01   0.437040E+02   0.436074E+02   0.141738E+00   0.182033E-01   0.138104E-01   0.718128E-02   0.565888E-02   0.217301E+03
   0.398521E+02  -0.132868E+01   0.248771E+01   0.457710E+01   0.605666E+01   0.361842E+02   0.129892E+02   0.227802E+02  -0.925567E+01  -0.132372E+02  -0.431795E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.141738E+00   0.182090E-02   0.138104E-01   0.718128E-02   0.565888E-02   0.218922E+03
   0.398521E+02  -0.132868E+01   0.248771E+01   0.457710E+01   0.605666E+01   0.361842E+02   0.111267E+02   0.227802E+02  -0.925567E+01  -0.133797E+02  -0.431795E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.141738E+00   0.182090E-02   0.138104E-01   0.718128E-02   0.565888E-02   0.222749E+03
   0.398521E+02  -0.132868E+01   0.248771E+01   0.457710E+01   0.605666E+01   0.361842E+02   0.889443E+01   0.227802E+02  -0.925567E+01  -0.133797E+02  -0.431795E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.141738E+00   0.135435E-01   0.138104E-01   0.718128E-02   0.565888E-02   0.220732E+03
   0.398521E+02  -0.132868E+01   0.133303E+01   0.457710E+01   0.508806E+01   0.361842E+02   0.889443E+01   0.228557E+02  -0.925567E+01  -0.133797E+02  -0.431795E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.141222E+00   0.135435E-01   0.101437E-01   0.718128E-02   0.150568E-02   0.220561E+03
   0.398521E+02  -0.162259E+01   0.133303E+01   0.514993E+01   0.508806E+01   0.361842E+02   0.123231E+02   0.228557E+02  -0.925567E+01  -0.133797E+02  -0.431795E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.141222E+00   0.101431E-01   0.991612E-02   0.718128E-02   0.150568E-02   0.221379E+03
   0.398521E+02  -0.124182E+01   0.133303E+01   0.514993E+01   0.508806E+01   0.361842E+02   0.121959E+02   0.228557E+02  -0.933353E+01  -0.133797E+02  -0.431795E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.148201E+00   0.403248E-02   0.991612E-02   0.149870E-01   0.150568E-02   0.222476E+03
   0.398521E+02  -0.353210E+00   0.133303E+01   0.514993E+01   0.462030E+01   0.361842E+02   0.121959E+02   0.228557E+02  -0.933353E+01  -0.133797E+02  -0.431795E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.148201E+00   0.403248E-02   0.991612E-02   0.178254E-01   0.150568E-02   0.223682E+03
   0.399895E+02  -0.353210E+00   0.133303E+01   0.556441E+01   0.536767E+01   0.361842E+02   0.121959E+02   0.228813E+02  -0.933353E+01  -0.133797E+02  -0.431795E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.148201E+00   0.165345E-01   0.991612E-02   0.649505E-02   0.206228E-02   0.224246E+03
   0.399895E+02  -0.353210E+00   0.133303E+01   0.556441E+01   0.536767E+01   0.361842E+02   0.121959E+02   0.223525E+02  -0.947626E+01  -0.133797E+02  -0.431795E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.150408E+00   0.165345E-01   0.991612E-02   0.649505E-02   0.206228E-02   0.223480E+03
   0.398855E+02  -0.353210E+00   0.272637E+01   0.556441E+01   0.536767E+01   0.361842E+02   0.121959E+02   0.223525E+02  -0.947626E+01  -0.133797E+02  -0.431795E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.150408E+00   0.165345E-01   0.991612E-02   0.137476E-02   0.206228E-02   0.224925E+03
   0.398855E+02  -0.353210E+00   0.272637E+01   0.633255E+01   0.536767E+01   0.361842E+02   0.121959E+02   0.223525E+02  -0.947626E+01  -0.133797E+02  -0.431795E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.150408E+00   0.165345E-01   0.991612E-02   0.195990E-02   0.399828E-02   0.225307E+03
   0.398855E+02  -0.353210E+00   0.272637E+01   0.607810E+01   0.536767E+01   0.361842E+02   0.121959E+02   0.223624E+02  -0.947626E+01  -0.133797E+02  -0.433199E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.150408E+00   0.539689E-02   0.991612E-02   0.195990E-02   0.399828E-02   0.226394E+03
   0.398855E+02  -0.353210E+00   0.337928E+01   0.607810E+01   0.581580E+01   0.361842E+02   0.121959E+02   0.223624E+02  -0.947626E+01  -0.133797E+02  -0.433199E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.150408E+00   0.539689E-02   0.196289E-01   0.195990E-02   0.399828E-02   0.224864E+03
   0.398855E+02  -0.353210E+00   0.239155E+01   0.607810E+01   0.581580E+01   0.356519E+02   0.968067E+01   0.223624E+02  -0.947626E+01  -0.133797E+02  -0.433199E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.150408E+00   0.539689E-02   0.222065E-01   0.195990E-02   0.811207E-02   0.224379E+03
   0.398855E+02  -0.353210E+00   0.239155E+01   0.607810E+01   0.581580E+01   0.359252E+02   0.968067E+01   0.223624E+02  -0.947626E+01  -0.133797E+02  -0.433199E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.151336E+00   0.539689E-02   0.279134E-01   0.153959E-01   0.890636E-02   0.222928E+03
   0.403480E+02  -0.353210E+00   0.405409E+01   0.607810E+01   0.581580E+01   0.376969E+02   0.968067E+01   0.223624E+02  -0.947626E+01  -0.133797E+02  -0.433199E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.151336E+00   0.656420E-02   0.371621E-01   0.153959E-01   0.886002E-02   0.221136E+03
   0.397268E+02  -0.201855E+00   0.405409E+01   0.607810E+01   0.872553E+01   0.373450E+02   0.968067E+01   0.223624E+02  -0.947626E+01  -0.133797E+02  -0.433199E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.151336E+00   0.404220E-02   0.570838E-01   0.210348E-01   0.146591E-02   0.217017E+03
   0.402018E+02  -0.201855E+00   0.321289E+01   0.607810E+01   0.480059E+01   0.373450E+02   0.968067E+01   0.223624E+02  -0.947626E+01  -0.133493E+02  -0.433199E+01   0.630283E+01   0.437040E+02   0.436074E+02   0.151336E+00   0.404220E-02   0.608472E-01   0.231177E-01   0.223519E-04   0.220117E+03
   0.399690E+02  -0.201855E+00   0.383054E+01   0.607810E+01   0.615801E+01   0.364771E+02   0.780915E+01   0.223624E+02  -0.947626E+01  -0.133493E+02  -0.433199E+01   0.632010E+01   0.437040E+02   0.436074E+02   0.151336E+00   0.503757E-02   0.644210E-01   0.650988E-02   0.223519E-04   0.219991E+03
   0.399690E+02  -0.201855E+00   0.383054E+01   0.607810E+01   0.615801E+01   0.364771E+02   0.780915E+01   0.223624E+02  -0.947626E+01  -0.133493E+02  -0.433199E+01   0.632010E+01   0.437040E+02   0.436074E+02   0.152766E+00   0.503757E-02   0.638028E-01   0.146903E-01   0.223519E-04   0.218887E+03
   0.399690E+02  -0.201855E+00   0.383054E+01   0.607810E+01   0.615801E+01   0.364771E+02   0.780915E+01   0.223624E+02  -0.947626E+01  -0.133493E+02  -0.433199E+01   0.632010E+01   0.437040E+02   0.436074E+02   0.152766E+00   0.490024E-02   0.414099E-01   0.146903E-01   0.223519E-04   0.221140E+03
