Kmin_a0        Kmin_a1        Kmin_a2        Kmin_a3        Kmin_a4        Kmin_a5        Kmin_a6        Kmin_a7        Kmin_a8        Kmin_a9        Kmin_a10       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.311499E+02   0.200722E+01  -0.587359E+01   0.657536E+01   0.804165E+01   0.708586E+01   0.333717E+01  -0.157659E+01  -0.671005E+01  -0.103425E+02   0.970391E+01   0.512320E-02   0.407270E-02   0.152995E-01   0.122566E-01   0.732171E-02  -0.827221E+03
   0.308867E+02   0.200722E+01  -0.571461E+01   0.409300E+01   0.106089E+02   0.431866E+01   0.134822E+01  -0.589746E+01  -0.511761E+01  -0.146268E+02   0.625087E+01   0.197808E-02   0.407270E-02   0.422297E-01   0.147837E-01   0.277084E-01  -0.826530E+03
   0.311895E+02   0.778860E+00  -0.635115E+01   0.372944E+01   0.729065E+01   0.503192E+01   0.435575E+01  -0.802596E+01  -0.382134E+01  -0.121983E+02   0.714695E+01   0.221250E-02   0.631278E-03   0.554317E-01   0.262429E-02   0.185246E-02  -0.823158E+03
   0.314285E+02   0.721929E+00  -0.515342E+01   0.473221E+01   0.729065E+01   0.794287E+01   0.247075E+01  -0.735228E+01  -0.419179E+01  -0.927394E+01   0.112041E+02   0.377136E-02   0.631278E-03   0.383184E-03   0.387633E-02   0.440296E-03  -0.822081E+03
   0.317320E+02   0.131325E+01  -0.443103E+01   0.591078E+01   0.107024E+02   0.360189E+01   0.349016E+01  -0.885407E+01  -0.367000E+01  -0.135047E+02   0.353277E+01   0.646299E-02   0.132566E-01   0.969442E-02   0.272254E-01   0.126800E-01  -0.825743E+03
   0.308437E+02   0.137797E+01  -0.440368E+01   0.591078E+01   0.664539E+01   0.361228E+01   0.417952E+01  -0.733477E+01  -0.455499E+01  -0.810608E+01   0.687217E+01   0.215375E-02   0.545979E-02   0.121261E-01   0.124535E-01   0.335452E-02  -0.820571E+03
   0.310538E+02   0.155710E+01  -0.431528E+01   0.546349E+01   0.697085E+01   0.426108E+01   0.179119E+01  -0.110256E+02  -0.670899E+01  -0.111528E+02   0.414948E+01   0.655628E-02   0.116714E-01   0.539313E-02   0.182175E-01   0.208571E-01  -0.825091E+03
   0.307859E+02   0.155710E+01  -0.431528E+01   0.242724E+01   0.812817E+01   0.550745E+01   0.211834E+01  -0.759550E+01  -0.160767E+01  -0.126243E+02   0.657445E+01   0.411063E-02   0.283391E-02   0.163098E-01   0.959788E-02   0.785582E-02  -0.822462E+03
   0.309622E+02   0.155710E+01  -0.558950E+01   0.385640E+01   0.911737E+01   0.444489E+01   0.376377E+01  -0.733874E+01  -0.312868E+01  -0.988428E+01   0.118227E+02   0.591475E-02   0.112358E-01   0.228760E-01   0.431871E-02   0.275248E-01  -0.827098E+03
   0.311591E+02   0.165139E+01  -0.383041E+01   0.621495E+01   0.102744E+02   0.360767E+01   0.259419E+01  -0.526170E+01  -0.153423E+01  -0.122626E+02   0.647705E+01   0.105243E-01   0.295305E-02   0.111636E-03   0.459928E-02   0.143338E-02  -0.820679E+03
   0.311591E+02   0.135236E+01  -0.483498E+01   0.308721E+01   0.114336E+02   0.693185E+01  -0.422177E+00  -0.713155E+01  -0.211452E+01  -0.128553E+02   0.476110E+01   0.221652E-02   0.371289E-01   0.175943E-02   0.536014E-02   0.112367E-01  -0.825736E+03
   0.305009E+02   0.111234E+01  -0.551658E+01   0.521557E+01   0.969370E+01   0.503476E+01  -0.749861E+00  -0.603142E+01  -0.206945E+01  -0.133065E+02   0.443508E+01   0.180752E-02   0.204704E-01   0.143758E-01   0.182953E-01   0.478811E-02  -0.823955E+03
   0.312795E+02   0.135400E+01  -0.493857E+01   0.338810E+01   0.932506E+01   0.478489E+01  -0.818046E+00  -0.498535E+01  -0.715452E+01  -0.109519E+02   0.623503E+01   0.481875E-02   0.252648E-02   0.153595E-01   0.326315E-01   0.176706E-01  -0.827617E+03
   0.306147E+02   0.135400E+01  -0.504702E+01   0.459274E+01   0.647591E+01   0.262216E+01   0.233401E+01  -0.498535E+01  -0.658611E+01  -0.963064E+01   0.574962E+01   0.880634E-02   0.858672E-02   0.384983E-01   0.739723E-02   0.630870E-02  -0.826118E+03
   0.306994E+02   0.191526E+00  -0.504702E+01   0.552819E+01   0.627873E+01   0.249310E+01   0.255944E+01  -0.785176E+01  -0.206662E+01  -0.110009E+02   0.829583E+01   0.195669E-02   0.734551E-02   0.504119E-02   0.210191E-01   0.110865E-01  -0.822628E+03
   0.307136E+02  -0.460234E+00  -0.624926E+01   0.436714E+01   0.756745E+01   0.523645E+01   0.436652E+01  -0.811544E+01  -0.256969E+01  -0.100200E+02   0.507853E+01   0.221480E-02   0.910454E-02   0.764296E-02   0.321982E-02   0.226397E-02  -0.820908E+03
   0.307136E+02  -0.454737E+00  -0.461376E+01   0.449044E+01   0.755653E+01   0.557177E+01   0.501515E+01  -0.668728E+01  -0.300489E+01  -0.100467E+02   0.291277E+01   0.227491E-02   0.429126E-02   0.987379E-02   0.987009E-03   0.654682E-02  -0.821785E+03
   0.308002E+02  -0.775527E+00  -0.368757E+01   0.711358E+01   0.639843E+01   0.522854E+01   0.255812E+01  -0.791314E+01  -0.227525E+01  -0.846236E+01   0.134327E+01   0.223813E-02   0.963304E-02   0.549962E-02   0.351644E-02   0.130863E-01  -0.825006E+03
   0.308693E+02   0.236786E+01  -0.389193E+01   0.661242E+01   0.984091E+01   0.457535E+01   0.171588E+01  -0.786072E+01  -0.502314E+01  -0.117551E+02   0.589821E+01   0.502197E-02   0.423905E-02   0.317317E-02   0.149529E-02   0.127766E-01  -0.821399E+03
   0.314161E+02   0.252749E+01  -0.534799E+01   0.488809E+01   0.106027E+02   0.461606E+01   0.640863E+01  -0.786072E+01  -0.782953E+01  -0.116067E+02   0.542377E+01   0.546012E-02   0.160496E-01   0.563712E-02   0.149529E-02   0.305858E-02  -0.823773E+03
   0.318353E+02   0.207627E+01  -0.516213E+01   0.488809E+01   0.771596E+01   0.647959E+01   0.139322E+01  -0.699015E+01  -0.444940E+01  -0.112791E+02   0.919234E+01   0.276994E-02   0.241461E-02   0.623126E-02   0.114788E-02   0.236893E-01  -0.822070E+03
   0.321685E+02   0.119241E+01  -0.599112E+01   0.531854E+01   0.576313E+01   0.434272E+01   0.621809E+01  -0.105020E+02  -0.109364E+02  -0.123518E+02   0.102278E+02   0.344359E-02   0.107478E-01   0.623126E-02   0.313472E-01   0.835012E-02  -0.831143E+03
   0.318444E+02   0.119241E+01  -0.583859E+01   0.760185E+01   0.576313E+01   0.508963E+01   0.231620E+01  -0.679412E+01  -0.736856E+01  -0.706346E+01   0.736838E+01   0.963513E-02   0.866959E-02   0.651846E-03   0.271884E-03   0.487780E-02  -0.823380E+03
   0.309770E+02   0.163164E+01  -0.501315E+01   0.454980E+01   0.790363E+01   0.518283E+01  -0.722052E+00  -0.803639E+01  -0.437911E+01  -0.122765E+02   0.739789E+01   0.929965E-02   0.657715E-02   0.198828E-01   0.355816E-02   0.128408E-01  -0.822058E+03
   0.309770E+02   0.163164E+01  -0.501315E+01   0.412568E+01   0.876498E+01   0.451686E+01   0.427183E+01  -0.950067E+01  -0.343161E+01  -0.123859E+02   0.764794E+01   0.341885E-02   0.395511E-02   0.198145E-02   0.233748E-02   0.300038E-01  -0.820634E+03
   0.310179E+02   0.890411E+00  -0.590354E+01   0.515183E+01   0.655383E+01   0.611240E+01   0.319149E+01  -0.522518E+01  -0.690923E+01  -0.865375E+01   0.106006E+02   0.783051E-03   0.586729E-03   0.193793E-03   0.149821E-02   0.136369E-02  -0.820236E+03
   0.312821E+02   0.335372E+00  -0.542117E+01   0.574367E+01   0.786894E+01   0.620408E+01   0.141569E+00  -0.209884E+01  -0.566067E+01  -0.149833E+02   0.914990E+01   0.419445E-02   0.737821E-02   0.117685E-01   0.774376E-02   0.399159E-02  -0.825154E+03
   0.312821E+02   0.181472E+01  -0.323303E+01   0.636504E+01   0.871376E+01   0.305241E+01   0.170726E+01  -0.556765E+01  -0.559970E+01  -0.138305E+02   0.849651E+01   0.134151E-02   0.335360E-02   0.225044E-02   0.159173E-02   0.444043E-05  -0.819547E+03
   0.302498E+02   0.212648E+01  -0.459181E+01   0.719314E+01   0.871376E+01   0.495775E+01   0.758271E+00  -0.726098E+01   0.220650E+00  -0.116688E+02   0.545260E+00   0.412198E-03   0.110262E-01   0.185653E-02   0.275028E-02   0.444043E-05  -0.823315E+03
   0.310837E+02   0.231672E+01  -0.379565E+01   0.520345E+01   0.105595E+02   0.463996E+01   0.135785E+01  -0.105945E+02  -0.275234E+01  -0.148630E+02   0.375975E+01   0.427659E-03   0.944818E-02   0.716501E-02   0.567372E-02   0.417800E-02  -0.822654E+03
   0.305299E+02   0.216903E+01  -0.362264E+01   0.505337E+01   0.803544E+01   0.476165E+01   0.122085E+01  -0.968846E+01  -0.551108E+00  -0.929179E+01   0.642227E+01   0.363872E-02   0.113589E-01   0.340622E-01   0.185891E-01   0.113476E-01  -0.826471E+03
   0.308764E+02   0.216903E+01  -0.362264E+01   0.505337E+01   0.904195E+01   0.594916E+01   0.264282E+01  -0.918529E+01  -0.316880E+01  -0.123067E+02   0.779541E+01   0.268944E-02   0.316478E-01   0.199144E-02   0.808729E-03   0.174665E-01  -0.822959E+03
   0.306528E+02   0.894932E+00  -0.362264E+01   0.568606E+01   0.788374E+01   0.631082E+01   0.696327E+01  -0.605040E+01  -0.276997E+01  -0.126836E+02   0.659321E+01   0.513852E-02   0.234143E-01   0.785666E-03   0.128212E-01   0.428616E-02  -0.823181E+03
   0.306528E+02   0.686416E+00  -0.480783E+01   0.555494E+01   0.649411E+01   0.638070E+01   0.286646E+01  -0.761316E+01  -0.131060E+01  -0.118639E+02   0.638876E+01   0.333502E-02   0.817833E-02   0.137807E-01   0.155004E-01   0.230119E-01  -0.822475E+03
   0.307081E+02  -0.164604E+00  -0.533310E+01   0.547727E+01   0.756885E+01   0.561081E+01   0.196664E+01  -0.836957E+01  -0.285260E+01  -0.125195E+02   0.406653E+01   0.118180E-02   0.178352E-02   0.108810E-01   0.153745E-03   0.261188E-02  -0.820061E+03
   0.308056E+02   0.944609E+00  -0.411240E+01   0.488416E+01   0.924947E+01   0.563786E+01   0.578335E+00  -0.738376E+01  -0.547132E+00  -0.137867E+02   0.953377E+01   0.107649E-02   0.148529E-01   0.836665E-02   0.362791E-02   0.158464E-01  -0.825343E+03
   0.319454E+02   0.687551E+00  -0.411240E+01   0.279047E+01   0.980435E+01   0.842263E+01   0.223789E+01  -0.932764E+01  -0.366667E+00  -0.125180E+02   0.405498E+01   0.634054E-04   0.288433E-01   0.297669E-02   0.264319E-02   0.104825E-01  -0.828999E+03
   0.311645E+02   0.104924E+01  -0.411240E+01   0.540973E+01   0.585809E+01   0.642817E+01   0.341329E+01  -0.123136E+02  -0.228649E+01  -0.131450E+02   0.440396E+01   0.461045E-02   0.519171E-03   0.123343E-01   0.111779E-01   0.229439E-01  -0.824345E+03
   0.311247E+02   0.988774E+00  -0.297839E+01   0.698492E+01   0.611061E+01   0.823310E+01   0.206736E+01  -0.891889E+01  -0.360843E+01  -0.108020E+02   0.350193E+01   0.366334E-02   0.324835E-03   0.117073E-01   0.145988E-01   0.175657E-01  -0.823633E+03
   0.313175E+02   0.922144E+00  -0.222301E+01   0.660040E+01   0.749636E+01   0.474896E+01   0.106837E+01  -0.711079E+01  -0.522097E+01  -0.126340E+02   0.276326E+01   0.101315E-02   0.324835E-03   0.240439E-01   0.154891E-02   0.110392E-01  -0.823960E+03
   0.307415E+02   0.141502E+01  -0.400917E+01   0.573618E+01   0.749636E+01   0.471038E+01   0.462078E+01  -0.681194E+01  -0.685320E+01  -0.149212E+02   0.355472E+01   0.351986E-02   0.850427E-03   0.633961E-02   0.156142E-01   0.313164E-02  -0.820109E+03
   0.301600E+02   0.218199E+01  -0.597233E+01   0.188478E+01   0.749636E+01   0.100364E+02  -0.151431E+01  -0.111397E+02   0.794495E+00  -0.861792E+01   0.557540E+00   0.699589E-02   0.265499E-02   0.286944E-01   0.425607E-02   0.795038E-02  -0.834342E+03
   0.307481E+02   0.175154E+01  -0.443336E+01   0.301784E+01   0.771967E+01   0.564790E+01   0.156085E+01  -0.100475E+02  -0.270600E+01  -0.119736E+02   0.711711E+01   0.105015E-02   0.528759E-02   0.462323E-02   0.321729E-01   0.133022E-02  -0.821179E+03
   0.303410E+02   0.117855E+01  -0.474105E+01   0.299949E+01   0.718544E+01   0.467911E+01   0.130268E+01  -0.827277E+01  -0.384714E+01  -0.119457E+02   0.659080E+01   0.109195E-01   0.936803E-02   0.462323E-02   0.179479E-01   0.133022E-02  -0.821620E+03
   0.311734E+02   0.134256E+01  -0.434084E+01   0.574139E+01   0.865072E+01   0.559470E+01   0.291110E+01  -0.963559E+01  -0.317820E+01  -0.111191E+02   0.442951E+00   0.284542E-02   0.335632E-02   0.683171E-02   0.248421E-02   0.134967E-01  -0.820147E+03
   0.315973E+02   0.134256E+01  -0.406983E+01   0.366983E+01   0.102068E+02   0.391597E+01   0.152747E+01  -0.851886E+01  -0.390587E+01  -0.140574E+02   0.449980E+01   0.162580E-02   0.490727E-02   0.246219E-01   0.248421E-02   0.147839E-01  -0.824747E+03
   0.315156E+02   0.307044E+01  -0.340478E+01   0.545847E+01   0.950504E+01   0.555248E+01   0.371169E+01  -0.750228E+01  -0.735671E+01  -0.184573E+02   0.482800E+01   0.674815E-02   0.912569E-03   0.176629E-01   0.399865E-02   0.511218E-03  -0.825076E+03
   0.317858E+02   0.292650E+01  -0.601967E+01   0.708159E+01   0.123680E+02   0.489985E+01   0.766483E+00  -0.547595E+01  -0.303749E+01  -0.118025E+02   0.532716E+01   0.787738E-02   0.912569E-03   0.469286E-02   0.179884E-01   0.192975E-01  -0.827962E+03
   0.306431E+02   0.163629E+01  -0.601967E+01   0.262399E+01   0.835573E+01   0.734935E+01   0.239216E+01  -0.680423E+01  -0.512819E+01  -0.114340E+02   0.630075E+01   0.494506E-02   0.320713E-02   0.974002E-02   0.544074E-02   0.778889E-02  -0.819856E+03
   0.314376E+02   0.187247E+01  -0.572896E+01   0.494264E+01   0.105822E+02   0.557813E+01   0.325107E+01  -0.104261E+02  -0.315554E+01  -0.117202E+02   0.644025E+01   0.876052E-02   0.404467E-02   0.604098E-02   0.243737E-01   0.386667E-02  -0.823908E+03
   0.315620E+02   0.243348E+01  -0.370175E+01   0.279425E+01   0.824262E+01   0.671984E+01   0.283870E+01  -0.103087E+02  -0.742934E+01  -0.151081E+02   0.505400E+01   0.596735E-02   0.391635E-02   0.272758E-01   0.948985E-02   0.240210E-02  -0.826142E+03
   0.311959E+02   0.257811E+01  -0.370175E+01   0.647017E+01   0.100736E+02   0.664751E+01   0.208235E+01  -0.636016E+01  -0.410946E+01  -0.144337E+02   0.505400E+01   0.172708E-02   0.442593E-02   0.144405E-01   0.229608E-02   0.293401E-02  -0.819958E+03
   0.318273E+02   0.190295E+01  -0.458440E+01   0.772446E+01   0.860685E+01   0.505144E+01   0.335762E+01  -0.850187E+01  -0.557392E+01  -0.888943E+01   0.505400E+01   0.760207E-02   0.170611E-02   0.603262E-02   0.132620E-01   0.112609E-01  -0.822326E+03
   0.311692E+02   0.698617E+00  -0.532840E+01   0.424242E+01   0.878394E+01   0.537658E+01   0.453628E+01  -0.115907E+02  -0.371010E+01  -0.106484E+02   0.512220E+01   0.167600E-03   0.223652E-01   0.121340E-01   0.124745E-01   0.398925E-02  -0.823791E+03
   0.307063E+02   0.698617E+00  -0.612934E+01   0.352973E+01   0.878394E+01   0.356331E+01   0.300373E+01  -0.700796E+01  -0.410695E+01  -0.118448E+02   0.658694E+01   0.468229E-02   0.164770E-03   0.218168E-01   0.810104E-03   0.398925E-02  -0.819858E+03
   0.307063E+02  -0.174782E+00  -0.548066E+01   0.525988E+01   0.843373E+01   0.530899E+01  -0.300195E+00  -0.240443E+01  -0.394459E+01  -0.115753E+02   0.215810E+01   0.209423E-02   0.195773E-01   0.557793E-02   0.117679E-01   0.253287E-03  -0.826101E+03
   0.315267E+02  -0.174782E+00  -0.420803E+01   0.764887E+01   0.570794E+01   0.744676E+01   0.514011E+01  -0.592639E+01  -0.606796E+01  -0.121909E+02   0.396452E+01   0.107647E-01   0.775283E-02   0.112352E-02   0.142640E-01   0.201441E-02  -0.824773E+03
   0.319726E+02   0.953187E+00  -0.617820E+01   0.643561E+01   0.747267E+01   0.597401E+01   0.436610E+01  -0.111689E+02  -0.442673E+01  -0.124949E+02   0.566536E+01   0.336876E-02   0.456006E-02   0.112352E-02   0.240229E-02   0.601378E-02  -0.821116E+03
   0.320957E+02   0.224533E+01  -0.564779E+01   0.634740E+01   0.981520E+01   0.548417E+01   0.849720E+00  -0.712814E+01  -0.522266E+01  -0.138814E+02   0.243447E+01   0.947484E-03   0.770955E-02   0.791736E-03   0.355419E-02   0.189836E-01  -0.824479E+03
   0.316004E+02   0.224533E+01  -0.288298E+01   0.550091E+01   0.920557E+01   0.668690E+01   0.184394E+01  -0.722582E+01  -0.452407E+01  -0.153986E+02   0.929807E+01   0.636623E-02   0.146246E-01   0.178227E-01   0.133561E-02   0.653865E-02  -0.824731E+03
   0.317060E+02   0.253574E+01  -0.277239E+01   0.761760E+01   0.791327E+01   0.835985E+01   0.377659E+01  -0.385046E+01  -0.939990E+01  -0.124675E+02   0.588820E+01   0.759419E-02   0.634835E-02   0.767724E-02   0.681806E-02   0.797158E-02  -0.828060E+03
   0.307848E+02   0.252603E+00  -0.438681E+01   0.512872E+01   0.791327E+01   0.688226E+01   0.274337E+01  -0.861813E+01  -0.428380E+01  -0.119939E+02   0.302987E+01   0.779613E-03   0.305591E-01   0.260605E-02   0.145416E-02   0.315333E-02  -0.822384E+03
   0.318825E+02   0.324693E+01  -0.411414E+01   0.365001E+01   0.816317E+01   0.781856E+01   0.323986E+01  -0.117870E+02  -0.698324E+01  -0.140103E+02   0.782722E+01   0.550710E-03   0.660153E-03   0.242948E-01   0.887058E-02   0.404692E-03  -0.825761E+03
   0.313053E+02   0.820986E+00  -0.639144E+01   0.604140E+01   0.110315E+02   0.594388E+01   0.262256E+01  -0.311898E+01  -0.422394E+01  -0.782579E+01   0.372134E+01   0.232552E-02   0.378835E-01   0.881342E-02   0.142119E-01   0.783794E-02  -0.829457E+03
   0.315085E+02   0.869412E+00  -0.643526E+01   0.604140E+01   0.707227E+01   0.392639E+01   0.393128E+01  -0.744526E+01  -0.457780E+01  -0.133706E+02   0.919224E+01   0.360304E-02   0.763570E-02   0.857587E-02   0.196480E-02   0.189674E-02  -0.820933E+03
   0.312510E+02   0.199921E+01  -0.367425E+01   0.722532E+01   0.832085E+01   0.611460E+01   0.317041E+01  -0.863813E+01  -0.257931E+01  -0.120343E+02   0.216122E+01   0.230548E-02   0.290708E-03   0.464109E-02   0.223357E-01   0.191260E-01  -0.822112E+03
   0.302447E+02   0.262305E+01  -0.384081E+01   0.544519E+01   0.817312E+01   0.472121E+01   0.314442E+01  -0.592780E+01  -0.451097E+01  -0.118889E+02   0.669551E+01   0.861567E-02   0.462012E-02   0.143760E-01   0.634777E-02   0.749362E-02  -0.821550E+03
   0.304887E+02   0.138400E+01  -0.499802E+01   0.288667E+01   0.739322E+01   0.728545E+01   0.466201E+01  -0.763971E+01  -0.675949E+01  -0.929561E+01   0.589893E+01   0.528976E-02   0.665014E-02   0.999338E-03   0.134753E-02   0.179031E-02  -0.819738E+03
   0.304887E+02   0.145595E+01  -0.188981E+01   0.400777E+01   0.739322E+01   0.656021E+01   0.258215E+01  -0.591667E+01  -0.224655E+01  -0.140779E+02   0.845657E+01   0.709946E-02   0.904309E-03   0.135841E-02   0.142596E-01   0.171072E-01  -0.824471E+03
   0.303967E+02   0.268266E+01  -0.417792E+01   0.361543E+01   0.887765E+01   0.806022E+01   0.137876E+01  -0.692685E+01  -0.367258E+01  -0.121116E+02   0.549572E+01   0.505866E-02   0.918869E-02   0.110388E-01   0.197948E-02   0.130101E-02  -0.820039E+03
   0.316455E+02   0.117681E+01  -0.484926E+01   0.745569E+01   0.826959E+01   0.605506E+01   0.133879E+01  -0.800649E+01  -0.387637E+01  -0.949348E+01   0.455360E+01   0.632049E-02   0.810718E-02   0.153914E-01   0.125353E-01   0.816977E-02  -0.822177E+03
   0.317503E+02   0.446738E+00  -0.409821E+01   0.649537E+01   0.720438E+01   0.487669E+01   0.531410E+01  -0.107364E+02  -0.332487E+01  -0.108860E+02   0.657658E+01   0.142964E-02   0.162327E-01   0.203862E-01   0.316243E-02   0.806098E-03  -0.822879E+03
   0.309013E+02   0.166569E+01  -0.394456E+01   0.436418E+01   0.818698E+01   0.479818E+01   0.487398E+01  -0.972937E+01  -0.359781E+01  -0.153736E+02   0.411131E+01   0.690841E-02   0.390915E-01   0.108554E-01   0.631052E-02   0.131078E-01  -0.825787E+03
   0.309013E+02   0.231806E+01  -0.524973E+01   0.500111E+01   0.795158E+01   0.519307E+01   0.144664E+01  -0.731973E+01  -0.172466E+01  -0.131150E+02   0.670113E+01   0.343627E-02   0.804407E-02   0.620768E-02   0.143302E-01   0.102875E-01  -0.822483E+03
   0.319508E+02   0.188559E+01  -0.332672E+01   0.500111E+01   0.866040E+01   0.752685E+01   0.300798E+00  -0.817782E+01  -0.364551E+01  -0.131331E+02   0.430395E+01   0.702162E-02   0.807195E-02   0.105696E-01   0.152320E-01   0.218183E-02  -0.824690E+03
   0.309703E+02   0.160865E+01  -0.333536E+01   0.386673E+01   0.725141E+01   0.598380E+01   0.455207E+01  -0.964680E+01  -0.165064E+01  -0.149112E+02   0.318272E+01   0.803338E-03   0.132756E-01   0.286277E-01   0.101979E-01   0.156210E-01  -0.827681E+03
   0.311426E+02   0.160865E+01  -0.383231E+01   0.659724E+01   0.927740E+01   0.327527E+01   0.162202E+01  -0.721558E+01  -0.392486E+01  -0.110364E+02   0.224105E+01   0.228112E-02   0.286124E-01   0.223373E-01   0.912003E-02   0.134301E-01  -0.825302E+03
   0.312838E+02   0.149048E+01  -0.744973E+01   0.390639E+01   0.875822E+01   0.379525E+01  -0.885565E+00  -0.585306E+01  -0.743808E+01  -0.123028E+02   0.542400E+01   0.976128E-02   0.381644E-01   0.199315E-01   0.261556E-01   0.417129E-02  -0.831625E+03
   0.312539E+02   0.736553E+00  -0.744973E+01   0.390639E+01   0.821673E+01   0.647866E+01   0.520937E+00  -0.562817E+01  -0.245190E+01  -0.114305E+02   0.795715E+01   0.394278E-02   0.130501E-01   0.340012E-01   0.437885E-02   0.175532E-01  -0.826091E+03
   0.310936E+02   0.196107E+01  -0.321892E+01   0.460712E+01   0.866566E+01   0.600594E+01   0.234363E+01  -0.861029E+01  -0.440362E+01  -0.161861E+02   0.559234E+01   0.152098E-02   0.175467E-02   0.106675E-01   0.582351E-02   0.753451E-02  -0.820103E+03
   0.310523E+02   0.138161E+01  -0.567560E+01   0.446624E+01   0.866566E+01   0.464181E+01   0.188002E+01  -0.921507E+01  -0.356062E+01  -0.948918E+01   0.747857E+01   0.747221E-02   0.314605E-02   0.214030E-02   0.232860E-01   0.118757E-01  -0.821250E+03
   0.305447E+02   0.937460E+00  -0.421817E+01   0.446624E+01   0.597547E+01   0.482452E+01   0.323131E+01  -0.971396E+01  -0.255458E+01  -0.948918E+01   0.694383E+01   0.827848E-02   0.653921E-02   0.226422E-02   0.116787E-02   0.139055E-01  -0.819925E+03
   0.308694E+02   0.145199E+01  -0.615758E+01   0.365454E+01   0.834567E+01   0.377231E+01   0.278712E+01  -0.702563E+01  -0.398838E+01  -0.117958E+02   0.652145E+01   0.135825E-02   0.313574E-01   0.559816E-02   0.296678E-01   0.162617E-01  -0.824900E+03
   0.308694E+02   0.192264E+01  -0.472306E+01   0.416081E+01   0.105825E+02   0.527709E+01   0.123005E+01  -0.923244E+01  -0.450250E+01  -0.110690E+02   0.141905E+01   0.241371E-02   0.255005E-02   0.216749E-01   0.903352E-02   0.554949E-02  -0.823045E+03
   0.313063E+02   0.225010E+01  -0.287023E+01   0.676119E+01   0.865078E+01   0.373836E+01   0.479724E+01  -0.117200E+02  -0.317572E+01  -0.110690E+02   0.454117E+01   0.150849E-01   0.813818E-02   0.169182E-01   0.740122E-02   0.300837E-02  -0.826895E+03
   0.299855E+02   0.256832E+01  -0.550302E+01   0.308092E+01   0.674163E+01   0.621437E+01   0.151034E+01  -0.715477E+01  -0.634013E+01  -0.925727E+01   0.639654E+01   0.209831E-02   0.143746E-01   0.185310E-02   0.949958E-02   0.108812E-02  -0.822571E+03
   0.308495E+02   0.149449E+01  -0.572714E+01   0.719490E+01   0.748406E+01   0.294483E+01   0.258290E+01  -0.725141E+01  -0.543069E+00  -0.128052E+02   0.532622E+01   0.725134E-03   0.325783E-02   0.667545E-02   0.367492E-01   0.411766E-02  -0.827755E+03
   0.307029E+02   0.112247E+01  -0.572714E+01   0.483041E+01   0.790338E+01   0.528835E+01   0.276174E+01  -0.747636E+01  -0.156822E+01  -0.141777E+02   0.281251E+01   0.768967E-03   0.169015E-01   0.522012E-02   0.192117E-01   0.838444E-02  -0.823037E+03
   0.308224E+02   0.256706E+01  -0.351772E+01   0.583565E+01   0.832854E+01   0.600115E+01   0.128522E+01  -0.964720E+01  -0.153154E+01  -0.119516E+02   0.491363E+01   0.605383E-02   0.162016E-02   0.403353E-02   0.179116E-01   0.587109E-03  -0.820882E+03
   0.306359E+02   0.133441E+01  -0.360660E+01   0.484026E+01   0.929326E+01   0.423928E+01   0.314052E+01  -0.696848E+01  -0.153154E+01  -0.131388E+02   0.727657E+01   0.407375E-02   0.233717E-02   0.143036E-01   0.563370E-02   0.407052E-01  -0.823452E+03
   0.306359E+02   0.133441E+01  -0.357710E+01   0.455258E+01   0.683217E+01   0.360780E+01  -0.767073E+00  -0.903783E+01  -0.404254E+01  -0.107039E+02   0.751583E+01   0.489043E-02   0.189926E-01   0.102249E-01   0.892590E-02   0.183887E-01  -0.825649E+03
   0.300668E+02   0.167667E+01  -0.396668E+01   0.290154E+01   0.661163E+01   0.360780E+01   0.256105E+01  -0.956131E+01  -0.301258E+01  -0.117065E+02   0.574448E+01   0.339103E-02   0.878514E-02   0.937827E-02   0.184784E-01   0.373763E-02  -0.823297E+03
   0.314608E+02   0.167667E+01  -0.637251E+01   0.617434E+01   0.751083E+01   0.511209E+01   0.134438E+01  -0.436816E+01  -0.375490E+01  -0.128502E+02   0.854364E+01   0.134878E-01   0.585743E-02   0.164508E-03   0.483684E-02   0.129521E-02  -0.823266E+03
   0.312029E+02   0.106512E+01  -0.421328E+01   0.603580E+01   0.338383E+01   0.689061E+01   0.230179E+01  -0.103778E+02  -0.500308E+01  -0.931430E+01   0.357536E+01   0.112573E-01   0.266891E-01   0.105213E-01   0.206242E-01   0.129521E-02  -0.828405E+03
   0.304226E+02   0.665837E+00  -0.601178E+01   0.222998E+01   0.618913E+01   0.457805E+01   0.238866E+01  -0.109724E+02  -0.244622E+01  -0.916849E+01   0.459875E+01   0.136972E-02   0.399864E-02   0.106931E-01   0.276822E-01   0.100284E-01  -0.826369E+03
   0.306001E+02   0.665837E+00  -0.594168E+01   0.505991E+01   0.969661E+01   0.612380E+01   0.375884E+01  -0.640304E+01  -0.494799E+01  -0.102147E+02   0.365882E+01   0.598719E-03   0.118430E-01   0.744632E-03   0.664169E-02   0.102206E-01  -0.822452E+03
   0.311247E+02   0.269977E+01  -0.478165E+01   0.417568E+01   0.986488E+01   0.712561E+01   0.858349E+00  -0.629026E+01  -0.437328E+01  -0.145794E+02   0.473016E+01   0.149260E-02   0.118755E-01   0.202923E-02   0.180973E-01   0.126995E-02  -0.820882E+03
