a0_min        a1_min        a2_min        a3_min        Y1_intercept  Y2_intercept  Y3_intercept  LogPost       
  0.102306E+03 -0.508945E+01  0.680178E+01 -0.110141E+02  0.460051E-03  0.361848E-04  0.209049E-03  0.147154E+03
  0.102306E+03 -0.508945E+01  0.680178E+01 -0.111243E+02  0.460051E-03  0.206301E-03  0.209049E-03  0.147094E+03
  0.102306E+03 -0.508945E+01  0.790199E+01  0.985409E+01  0.460051E-03  0.206301E-03  0.209049E-03  0.139498E+03
  0.102306E+03 -0.706295E+00  0.399531E+01  0.985409E+01  0.460051E-03  0.206301E-03  0.262337E-03  0.146234E+03
  0.102306E+03  0.521295E+01  0.399531E+01  0.581639E+01  0.264066E-03  0.206301E-03  0.262337E-03  0.148712E+03
  0.102306E+03  0.521295E+01  0.399531E+01  0.581639E+01  0.264066E-03  0.206301E-03  0.262337E-03  0.148712E+03
  0.100561E+03  0.367449E+01 -0.403106E+01  0.581639E+01  0.264066E-03  0.206301E-03  0.262337E-03  0.149376E+03
  0.100561E+03  0.367449E+01  0.101091E+01  0.546666E+01  0.264066E-03  0.206301E-03  0.183241E-03  0.150087E+03
  0.100561E+03  0.199795E+01  0.101091E+01  0.546666E+01  0.264066E-03  0.206301E-03  0.183241E-03  0.150028E+03
  0.100561E+03  0.199795E+01 -0.633153E+01 -0.479682E+01  0.363755E-03  0.206301E-03  0.183241E-03  0.149278E+03
  0.100561E+03  0.199795E+01 -0.328230E+01  0.290409E+01  0.116544E-03  0.206301E-03  0.183241E-03  0.150479E+03
  0.100748E+03  0.199795E+01 -0.328230E+01  0.208045E+01  0.169859E-03  0.206301E-03  0.183241E-03  0.150585E+03
  0.100748E+03  0.199795E+01 -0.497788E+01 -0.303497E+01  0.169859E-03  0.206301E-03  0.183241E-03  0.150237E+03
  0.100748E+03  0.199795E+01 -0.497788E+01 -0.303497E+01  0.169859E-03  0.206301E-03  0.183241E-03  0.150237E+03
  0.100748E+03 -0.766507E+00 -0.541678E+00 -0.508228E+01  0.169859E-03  0.206301E-03  0.183241E-03  0.150398E+03
  0.100748E+03 -0.766507E+00 -0.541678E+00 -0.508228E+01  0.169859E-03  0.206301E-03  0.183241E-03  0.150398E+03
  0.100748E+03 -0.766507E+00 -0.983592E+01  0.286657E+01  0.169859E-03  0.206301E-03  0.183241E-03  0.147246E+03
  0.100748E+03 -0.106091E+01 -0.886069E+01  0.286657E+01  0.169859E-03  0.206301E-03  0.183241E-03  0.147504E+03
  0.100748E+03  0.239459E+01  0.199064E+01  0.286657E+01  0.169859E-03  0.157690E-03  0.183241E-03  0.150735E+03
  0.100748E+03  0.239459E+01  0.199064E+01  0.286657E+01  0.169859E-03  0.157690E-03  0.183241E-03  0.150735E+03
  0.100748E+03  0.284660E+01 -0.227568E+01  0.304241E+01  0.169859E-03  0.157690E-03  0.183241E-03  0.150754E+03
  0.100748E+03  0.284660E+01 -0.254061E+01  0.604866E+00  0.169859E-03  0.157690E-03  0.183241E-03  0.150710E+03
  0.100748E+03  0.284660E+01 -0.254061E+01  0.604866E+00  0.169859E-03  0.244139E-03  0.183241E-03  0.150394E+03
  0.100748E+03  0.284660E+01 -0.254061E+01  0.604866E+00  0.169859E-03  0.244139E-03  0.353617E-04  0.150593E+03
  0.100748E+03  0.284660E+01 -0.254061E+01  0.604866E+00  0.169859E-03  0.244139E-03  0.353617E-04  0.150593E+03
  0.100748E+03  0.284660E+01 -0.254061E+01  0.604866E+00  0.169859E-03  0.244139E-03  0.353617E-04  0.150593E+03
  0.100748E+03  0.284660E+01 -0.254061E+01  0.105856E+02  0.169859E-03  0.244139E-03  0.353617E-04  0.149495E+03
  0.100748E+03  0.597137E+01 -0.254061E+01  0.655846E+01  0.169859E-03  0.244139E-03  0.353617E-04  0.148581E+03
  0.100748E+03  0.597137E+01 -0.210199E+01  0.989510E+01  0.169859E-03  0.244139E-03  0.353617E-04  0.148707E+03
  0.100748E+03  0.597137E+01 -0.210199E+01  0.989510E+01  0.169859E-03  0.244139E-03  0.353617E-04  0.148707E+03
  0.100748E+03  0.597137E+01 -0.266854E+01  0.682766E+01  0.169859E-03  0.244139E-03  0.353617E-04  0.148544E+03
  0.100748E+03  0.597137E+01 -0.266854E+01  0.682766E+01  0.169859E-03  0.244139E-03  0.353617E-04  0.148544E+03
  0.100245E+03  0.597137E+01 -0.266854E+01  0.682766E+01  0.169859E-03  0.244139E-03  0.353617E-04  0.148063E+03
  0.100245E+03  0.597137E+01  0.824804E+00  0.353864E+01  0.169859E-03  0.510663E-03  0.353617E-04  0.146959E+03
  0.100245E+03  0.179509E+01 -0.181766E+01  0.472442E+01  0.169859E-03  0.510663E-03  0.353617E-04  0.149042E+03
  0.100245E+03  0.398216E+01 -0.181766E+01  0.172939E+01  0.169859E-03  0.510663E-03  0.353617E-04  0.148345E+03
  0.100245E+03  0.398216E+01 -0.181766E+01  0.172939E+01  0.169859E-03  0.510663E-03  0.353617E-04  0.148345E+03
  0.100245E+03  0.398216E+01  0.178812E+01  0.172939E+01  0.169859E-03  0.510663E-03  0.177378E-03  0.147976E+03
  0.100245E+03  0.398216E+01 -0.634973E+01  0.172939E+01  0.169859E-03  0.510663E-03  0.177378E-03  0.147296E+03
  0.100245E+03  0.398216E+01 -0.807491E+01  0.172939E+01  0.169859E-03  0.274155E-03  0.177378E-03  0.147751E+03
  0.100245E+03  0.398216E+01 -0.807491E+01  0.172939E+01  0.169859E-03  0.274155E-03  0.177378E-03  0.147751E+03
  0.100245E+03  0.398216E+01 -0.463225E+01 -0.690482E+01  0.169859E-03  0.274155E-03  0.177378E-03  0.147178E+03
  0.100245E+03  0.220024E+01 -0.463225E+01 -0.776124E+01  0.169859E-03  0.274155E-03  0.177378E-03  0.148550E+03
  0.100245E+03  0.320927E+00 -0.367277E+01 -0.776124E+01  0.169859E-03  0.274155E-03  0.177378E-03  0.149267E+03
  0.100245E+03  0.233309E+01 -0.367277E+01 -0.270596E+01  0.169859E-03  0.274155E-03  0.177378E-03  0.149574E+03
  0.100245E+03  0.160147E+01 -0.111126E+02 -0.348065E+01  0.169859E-03  0.658641E-03  0.177378E-03  0.145959E+03
  0.100245E+03 -0.959238E+00 -0.111126E+02 -0.348065E+01  0.169859E-03  0.658641E-03  0.177378E-03  0.146099E+03
  0.100245E+03 -0.959238E+00 -0.111126E+02 -0.348065E+01  0.169859E-03  0.658641E-03  0.177378E-03  0.146099E+03
  0.100245E+03 -0.959238E+00 -0.110288E+02 -0.348065E+01  0.169859E-03  0.658641E-03  0.177378E-03  0.146134E+03
  0.100245E+03 -0.959238E+00 -0.159249E+02 -0.228039E+01  0.169859E-03  0.658641E-03  0.177378E-03  0.143387E+03
  0.100245E+03 -0.959238E+00 -0.138523E+02 -0.385124E+01  0.169859E-03  0.658641E-03  0.177378E-03  0.144817E+03
  0.100245E+03 -0.959238E+00 -0.151474E+02 -0.470559E+01  0.169859E-03  0.658641E-03  0.177378E-03  0.144151E+03
  0.100245E+03 -0.631801E+00 -0.303164E+01 -0.470559E+01  0.169859E-03  0.658641E-03  0.177378E-03  0.147995E+03
  0.100245E+03 -0.631801E+00 -0.303164E+01 -0.384408E+01  0.441710E-03  0.115178E-03  0.177378E-03  0.149198E+03
  0.100245E+03 -0.631801E+00 -0.671434E+01 -0.384408E+01  0.441710E-03  0.115178E-03  0.177378E-03  0.148820E+03
  0.100245E+03 -0.631801E+00 -0.189748E+01 -0.384408E+01  0.496662E-03  0.115178E-03  0.177378E-03  0.148965E+03
  0.100245E+03 -0.631801E+00 -0.189748E+01 -0.617856E+01  0.496662E-03  0.115178E-03  0.177378E-03  0.148799E+03
  0.101991E+03  0.160707E+01 -0.277618E+01 -0.254278E+00  0.496662E-03  0.115178E-03  0.177378E-03  0.148518E+03
  0.100448E+03  0.596308E+00 -0.124826E+01 -0.607523E+01  0.496662E-03  0.115178E-03  0.177378E-03  0.149405E+03
  0.100448E+03  0.596308E+00 -0.368849E+01  0.187311E+01  0.496662E-03  0.549853E-05  0.177378E-03  0.149619E+03
  0.100448E+03  0.183897E+00 -0.107510E+02  0.187311E+01  0.496662E-03  0.549853E-05  0.177378E-03  0.146977E+03
  0.998900E+02  0.423463E+01 -0.107510E+02  0.187311E+01  0.496662E-03  0.549853E-05  0.177378E-03  0.145157E+03
  0.998900E+02  0.444503E+01 -0.747312E+01  0.187311E+01  0.496662E-03  0.549853E-05  0.177378E-03  0.146696E+03
  0.998900E+02  0.444503E+01 -0.747312E+01  0.487604E+01  0.496662E-03  0.549853E-05  0.177378E-03  0.146622E+03
  0.998900E+02  0.444503E+01 -0.747312E+01  0.266877E+01  0.496662E-03  0.549853E-05  0.177378E-03  0.146711E+03
  0.998900E+02  0.444503E+01 -0.747312E+01 -0.496567E+01  0.496662E-03  0.549853E-05  0.177378E-03  0.145500E+03
  0.998900E+02  0.444503E+01 -0.281415E+01 -0.496567E+01  0.496662E-03  0.549853E-05  0.177378E-03  0.145871E+03
  0.998900E+02  0.444503E+01 -0.281415E+01 -0.496567E+01  0.496662E-03  0.549853E-05  0.768883E-03  0.144066E+03
  0.998900E+02  0.444503E+01 -0.281415E+01 -0.101492E+02  0.496662E-03  0.549853E-05  0.741305E-03  0.142222E+03
  0.998900E+02  0.444503E+01 -0.281415E+01 -0.896590E+01  0.496662E-03  0.549853E-05  0.741305E-03  0.142767E+03
  0.998900E+02  0.444503E+01 -0.516733E+01 -0.789354E+01  0.496662E-03  0.549853E-05  0.741305E-03  0.143570E+03
  0.100119E+03  0.444503E+01 -0.436278E+01 -0.922310E+00  0.496662E-03  0.262601E-03  0.741305E-03  0.145340E+03
  0.100119E+03  0.444503E+01 -0.436278E+01 -0.922310E+00  0.496662E-03  0.262601E-03  0.741305E-03  0.145340E+03
  0.100119E+03  0.273089E+01 -0.408275E+01 -0.922310E+00  0.496662E-03  0.118473E-03  0.741305E-03  0.146031E+03
  0.100119E+03  0.273089E+01 -0.408275E+01 -0.922310E+00  0.496662E-03  0.118473E-03  0.741305E-03  0.146031E+03
  0.100119E+03  0.273089E+01 -0.408275E+01 -0.922310E+00  0.496662E-03  0.134191E-03  0.741305E-03  0.146005E+03
  0.100319E+03  0.273089E+01  0.142403E+01 -0.922310E+00  0.496662E-03  0.134191E-03  0.741305E-03  0.145579E+03
  0.101602E+03  0.765920E+00  0.142403E+01  0.497657E+01  0.496662E-03  0.134191E-03  0.350494E-03  0.148897E+03
  0.101602E+03  0.383059E+01  0.142403E+01  0.458344E+01  0.496662E-03  0.134191E-03  0.350494E-03  0.149393E+03
  0.101602E+03  0.383059E+01  0.505655E+01  0.458344E+01  0.496662E-03  0.142688E-03  0.350494E-03  0.149295E+03
  0.101852E+03  0.527963E+01  0.680610E+01  0.795440E+01  0.496662E-03  0.142688E-03  0.166636E-03  0.149558E+03
  0.101852E+03  0.252189E+01  0.680610E+01  0.795440E+01  0.496662E-03  0.142688E-03  0.166636E-03  0.149583E+03
  0.101852E+03  0.252189E+01  0.728665E+01  0.795440E+01  0.496662E-03  0.142688E-03  0.166636E-03  0.149485E+03
  0.101852E+03  0.935134E+01  0.728665E+01  0.128780E+02  0.496662E-03  0.142688E-03  0.166636E-03  0.147434E+03
  0.103043E+03  0.935134E+01  0.774626E+01  0.476345E+01  0.687666E-03  0.142688E-03  0.166636E-03  0.142437E+03
  0.103043E+03  0.935134E+01  0.774626E+01  0.154607E+02  0.687666E-03  0.142688E-03  0.166636E-03  0.145710E+03
  0.103043E+03  0.935134E+01  0.774626E+01  0.154607E+02  0.687666E-03  0.142688E-03  0.166636E-03  0.145710E+03
  0.103043E+03  0.294461E+01  0.107728E+02  0.154607E+02  0.687666E-03  0.142688E-03  0.166636E-03  0.146140E+03
  0.103043E+03  0.354106E+01  0.107728E+02  0.891982E+01  0.687666E-03  0.142688E-03  0.166636E-03  0.147222E+03
  0.103043E+03  0.495620E+01  0.107728E+02  0.879833E+01  0.687666E-03  0.142688E-03  0.166636E-03  0.147234E+03
  0.103043E+03  0.495620E+01  0.107728E+02  0.113818E+02  0.687666E-03  0.142688E-03  0.166636E-03  0.147348E+03
  0.103043E+03  0.495620E+01  0.986122E+01  0.113818E+02  0.687666E-03  0.142688E-03  0.166636E-03  0.147324E+03
  0.103043E+03  0.258687E+00  0.136021E+02  0.146965E+01  0.365355E-03  0.142688E-03  0.166636E-03  0.146840E+03
  0.102150E+03  0.258687E+00  0.204021E+01  0.146965E+01  0.365355E-03  0.142688E-03  0.166636E-03  0.149413E+03
  0.102150E+03  0.258687E+00  0.204021E+01  0.874673E+01  0.365355E-03  0.142688E-03  0.761494E-04  0.148189E+03
  0.102150E+03  0.258687E+00  0.204021E+01 -0.143195E+01  0.365355E-03  0.142688E-03  0.761494E-04  0.149791E+03
  0.102150E+03  0.258687E+00  0.204021E+01 -0.143195E+01  0.365355E-03  0.142688E-03  0.761494E-04  0.149791E+03
  0.102150E+03  0.258687E+00  0.775049E+01 -0.105678E+01  0.366165E-03  0.142688E-03  0.761494E-04  0.149685E+03
  0.102150E+03  0.258687E+00  0.251411E+01 -0.105678E+01  0.366165E-03  0.142688E-03  0.761494E-04  0.149842E+03
  0.102150E+03  0.258687E+00  0.251411E+01 -0.747048E+01  0.366165E-03  0.142688E-03  0.761494E-04  0.149711E+03
  0.102332E+03 -0.687685E+00  0.251411E+01 -0.747048E+01  0.366165E-03  0.142688E-03  0.761494E-04  0.149430E+03
  0.102332E+03 -0.202503E-01  0.297830E+01 -0.118372E+02  0.366165E-03  0.142688E-03  0.355846E-03  0.148354E+03
  0.101305E+03 -0.202503E-01  0.297830E+01 -0.118372E+02  0.366165E-03  0.142688E-03  0.355846E-03  0.148264E+03
  0.101305E+03  0.981721E+00  0.297830E+01  0.999947E+00  0.366165E-03  0.142688E-03  0.355846E-03  0.149687E+03
  0.101305E+03  0.981721E+00  0.422567E+01  0.999947E+00  0.366165E-03  0.142688E-03  0.355846E-03  0.149440E+03
  0.101305E+03  0.981721E+00 -0.178141E+01  0.999947E+00  0.366165E-03  0.142688E-03  0.355846E-03  0.149740E+03
  0.101305E+03 -0.124897E+01 -0.178141E+01  0.487983E+01  0.366165E-03  0.142688E-03  0.333839E-03  0.147765E+03
  0.101305E+03 -0.124897E+01 -0.178141E+01 -0.246924E+01  0.366165E-03  0.142688E-03  0.333839E-03  0.149320E+03
  0.101305E+03 -0.124897E+01 -0.178141E+01 -0.246924E+01  0.366165E-03  0.142688E-03  0.333839E-03  0.149320E+03
  0.101305E+03 -0.124897E+01 -0.178141E+01  0.406757E+01  0.205248E-03  0.142688E-03  0.333839E-03  0.148267E+03
  0.101305E+03 -0.124897E+01 -0.341553E+01  0.406757E+01  0.205248E-03  0.142688E-03  0.333839E-03  0.148003E+03
  0.101305E+03 -0.124897E+01 -0.271315E+01  0.406757E+01  0.205248E-03  0.142688E-03  0.333839E-03  0.148134E+03
  0.101305E+03 -0.124897E+01 -0.129689E+01  0.561081E+01  0.205248E-03  0.142688E-03  0.333839E-03  0.147848E+03
  0.101305E+03  0.208209E+01 -0.129689E+01 -0.398850E+01  0.205248E-03  0.142688E-03  0.333839E-03  0.150213E+03
  0.101305E+03  0.208209E+01 -0.915791E+01 -0.398850E+01  0.205248E-03  0.142688E-03  0.333839E-03  0.148291E+03
  0.101305E+03  0.208209E+01 -0.915791E+01 -0.398850E+01  0.205248E-03  0.142688E-03  0.333839E-03  0.148291E+03
  0.101305E+03  0.208209E+01 -0.915791E+01 -0.398850E+01  0.205248E-03  0.142688E-03  0.333839E-03  0.148291E+03
  0.101305E+03  0.208209E+01 -0.471187E+01 -0.619574E+01  0.205248E-03  0.142688E-03  0.333839E-03  0.149590E+03
  0.101305E+03  0.208209E+01 -0.471187E+01 -0.619574E+01  0.205248E-03  0.142688E-03  0.333839E-03  0.149590E+03
  0.101305E+03  0.208209E+01 -0.151722E+01 -0.195868E+01  0.205248E-03  0.142688E-03  0.333839E-03  0.150331E+03
  0.101305E+03  0.208209E+01 -0.151722E+01 -0.127501E+01  0.205248E-03  0.142688E-03  0.217987E-03  0.150769E+03
  0.101305E+03  0.147794E+01 -0.151722E+01 -0.127501E+01  0.205248E-03  0.142688E-03  0.217987E-03  0.150870E+03
  0.101305E+03  0.147794E+01 -0.151722E+01 -0.127501E+01  0.205248E-03  0.142688E-03  0.217987E-03  0.150870E+03
  0.101305E+03  0.333052E+01 -0.151722E+01  0.182853E+02  0.205248E-03  0.142688E-03  0.217987E-03  0.147076E+03
  0.101305E+03  0.333052E+01 -0.151722E+01  0.157480E+02  0.205248E-03  0.142688E-03  0.217987E-03  0.148183E+03
  0.101305E+03  0.333052E+01 -0.151722E+01  0.850575E+01  0.205248E-03  0.142688E-03  0.217987E-03  0.150081E+03
  0.101305E+03  0.333052E+01  0.676906E+01  0.684188E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.150026E+03
  0.101305E+03  0.333052E+01  0.676906E+01  0.737588E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.149983E+03
  0.101305E+03  0.333052E+01  0.676906E+01  0.568381E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.150077E+03
  0.101305E+03  0.333052E+01  0.676906E+01  0.533759E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.150083E+03
  0.101305E+03  0.333052E+01  0.676906E+01  0.533759E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.150083E+03
  0.101305E+03  0.368609E+01  0.676906E+01  0.533759E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.150073E+03
  0.101305E+03  0.368609E+01  0.676906E+01  0.533759E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.150073E+03
  0.101305E+03  0.368609E+01  0.676906E+01  0.533759E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.150073E+03
  0.101305E+03  0.448872E+01  0.676906E+01  0.533759E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.149935E+03
  0.101305E+03  0.448872E+01  0.279570E+01  0.111399E+02  0.205248E-03  0.142688E-03  0.204911E-03  0.150368E+03
  0.101305E+03  0.448872E+01  0.279570E+01  0.789026E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.150672E+03
  0.101305E+03  0.448872E+01  0.279570E+01  0.789026E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.150672E+03
  0.101305E+03  0.448872E+01  0.279570E+01  0.789026E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.150672E+03
  0.101305E+03  0.316323E+01  0.279570E+01 -0.132465E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.150473E+03
  0.101305E+03  0.316323E+01  0.279570E+01 -0.132465E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.150473E+03
  0.101305E+03  0.316323E+01  0.279570E+01 -0.133914E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.150471E+03
  0.100975E+03  0.316323E+01 -0.916072E+01 -0.133914E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.148109E+03
  0.100975E+03  0.316323E+01 -0.916072E+01 -0.634145E+01  0.205248E-03  0.142688E-03  0.204911E-03  0.147876E+03
  0.100975E+03  0.316323E+01 -0.129299E+01  0.118025E+02  0.205248E-03  0.142688E-03  0.204911E-03  0.149527E+03
  0.100975E+03  0.316323E+01 -0.129299E+01  0.118025E+02  0.205248E-03  0.142688E-03  0.204911E-03  0.149527E+03
  0.100975E+03  0.586740E+01  0.537326E+01  0.118025E+02  0.205248E-03  0.142688E-03  0.204911E-03  0.149370E+03
  0.101302E+03  0.586740E+01 -0.258115E+01  0.995652E+01  0.205248E-03  0.142688E-03  0.149152E-03  0.148656E+03
  0.101302E+03  0.153042E+01 -0.253264E+00  0.131823E+02  0.205248E-03  0.142688E-03  0.149152E-03  0.148581E+03
  0.101302E+03  0.188539E+01  0.530318E+01  0.727593E+01  0.205248E-03  0.142688E-03  0.149152E-03  0.150252E+03
  0.101302E+03  0.188539E+01  0.530318E+01  0.727593E+01  0.205248E-03  0.142688E-03  0.149152E-03  0.150252E+03
  0.101302E+03  0.439718E+01  0.439884E+01  0.727593E+01  0.205248E-03  0.142688E-03  0.149152E-03  0.150761E+03
  0.101302E+03  0.439718E+01  0.439884E+01  0.727593E+01  0.205248E-03  0.142688E-03  0.149152E-03  0.150761E+03
  0.101302E+03  0.317064E+01  0.439884E+01  0.727593E+01  0.205248E-03  0.142688E-03  0.149152E-03  0.150823E+03
  0.101302E+03  0.317064E+01  0.365702E+01  0.727593E+01  0.678010E-03  0.142688E-03  0.149152E-03  0.149610E+03
  0.101302E+03  0.317064E+01  0.365702E+01  0.727593E+01  0.678010E-03  0.142688E-03  0.149152E-03  0.149610E+03
  0.101302E+03  0.317064E+01  0.365702E+01 -0.144209E+01  0.678010E-03  0.904576E-04  0.149152E-03  0.149179E+03
  0.101302E+03  0.317064E+01  0.365702E+01 -0.144209E+01  0.678010E-03  0.904576E-04  0.149152E-03  0.149179E+03
  0.101302E+03  0.317064E+01  0.365702E+01 -0.144209E+01  0.678010E-03  0.904576E-04  0.149152E-03  0.149179E+03
  0.101302E+03  0.317064E+01  0.146194E+01  0.353249E+01  0.678010E-03  0.904576E-04  0.149152E-03  0.149868E+03
  0.101302E+03  0.317064E+01  0.204587E+00  0.353249E+01  0.322073E-03  0.904576E-04  0.149152E-03  0.150894E+03
  0.101302E+03  0.317064E+01  0.204587E+00  0.254545E+01  0.322073E-03  0.904576E-04  0.700166E-03  0.148164E+03
  0.101059E+03  0.317064E+01  0.204587E+00 -0.528974E+01  0.322073E-03  0.904576E-04  0.700166E-03  0.147466E+03
  0.101059E+03  0.317064E+01  0.204587E+00  0.114472E+02  0.322073E-03  0.904576E-04  0.700166E-03  0.146857E+03
  0.101249E+03  0.317064E+01  0.433672E+01  0.144398E+02  0.322073E-03  0.904576E-04  0.700166E-03  0.145541E+03
  0.101249E+03  0.317064E+01  0.489322E+01  0.144398E+02  0.322073E-03  0.904576E-04  0.700166E-03  0.145369E+03
  0.101249E+03  0.317064E+01  0.489322E+01  0.144398E+02  0.322073E-03  0.904576E-04  0.700166E-03  0.145369E+03
  0.101249E+03  0.317064E+01  0.489322E+01  0.144398E+02  0.373819E-03  0.904576E-04  0.700166E-03  0.145263E+03
  0.101249E+03  0.522665E+01  0.489322E+01  0.114859E+02  0.373819E-03  0.904576E-04  0.700166E-03  0.146951E+03
  0.101249E+03  0.522665E+01  0.670404E+01 -0.894912E-01  0.373819E-03  0.904576E-04  0.700166E-03  0.146000E+03
  0.102046E+03  0.522665E+01  0.670404E+01 -0.894912E-01  0.373819E-03  0.904576E-04  0.263048E-04  0.148338E+03
  0.102046E+03  0.383696E+01  0.670404E+01  0.744334E+01  0.373819E-03  0.910693E-04  0.263048E-04  0.150345E+03
  0.102046E+03  0.383696E+01  0.703280E+01  0.400509E+01  0.373819E-03  0.910693E-04  0.263048E-04  0.150131E+03
  0.102046E+03  0.781268E+00  0.703280E+01  0.400509E+01  0.373819E-03  0.339674E-03  0.263048E-04  0.149239E+03
  0.102080E+03  0.781268E+00  0.895372E+01  0.400509E+01  0.373819E-03  0.339674E-03  0.263048E-04  0.148874E+03
  0.102080E+03  0.781268E+00  0.644274E+01  0.400509E+01  0.373819E-03  0.339674E-03  0.263048E-04  0.149245E+03
  0.102080E+03  0.781268E+00  0.644274E+01  0.400509E+01  0.232500E-03  0.339674E-03  0.263048E-04  0.149500E+03
  0.102080E+03  0.268820E+01  0.653904E+01  0.400509E+01  0.232500E-03  0.339674E-03  0.244098E-03  0.149239E+03
  0.102080E+03  0.268820E+01  0.625446E+00 -0.183026E+01  0.232500E-03  0.339674E-03  0.244098E-03  0.148426E+03
  0.102080E+03  0.268820E+01  0.625446E+00 -0.183026E+01  0.232500E-03  0.339674E-03  0.244098E-03  0.148426E+03
  0.100819E+03  0.268820E+01  0.625446E+00 -0.183026E+01  0.232500E-03  0.406104E-03  0.244098E-03  0.149269E+03
  0.100819E+03  0.268820E+01  0.625446E+00 -0.169306E+01  0.232500E-03  0.406104E-03  0.244098E-03  0.149286E+03
  0.100819E+03  0.268820E+01  0.625446E+00 -0.169306E+01  0.232500E-03  0.406104E-03  0.244098E-03  0.149286E+03
  0.100819E+03  0.268820E+01  0.625446E+00 -0.169306E+01  0.232500E-03  0.406104E-03  0.244098E-03  0.149286E+03
  0.100819E+03 -0.444325E+00 -0.217086E+01 -0.102133E+02  0.232500E-03  0.406104E-03  0.244098E-03  0.149004E+03
  0.100819E+03 -0.444325E+00  0.231979E+01  0.102521E+01  0.232500E-03  0.406104E-03  0.244098E-03  0.148908E+03
  0.100819E+03  0.209474E+01  0.277885E+01  0.102521E+01  0.232500E-03  0.406104E-03  0.244098E-03  0.149380E+03
  0.100819E+03  0.209474E+01 -0.835026E+01 -0.266951E+01  0.232500E-03  0.435773E-03  0.244098E-03  0.147845E+03
  0.100819E+03  0.209474E+01 -0.936466E+01 -0.266951E+01  0.232500E-03  0.435773E-03  0.244098E-03  0.147456E+03
  0.100819E+03  0.209474E+01 -0.936466E+01 -0.244586E+01  0.232500E-03  0.435773E-03  0.244098E-03  0.147450E+03
  0.101422E+03  0.209474E+01 -0.690767E+01 -0.511423E+01  0.232500E-03  0.435773E-03  0.244098E-03  0.147536E+03
  0.101422E+03  0.415744E+01 -0.690767E+01 -0.556838E+01  0.232500E-03  0.435773E-03  0.244098E-03  0.145878E+03
  0.101422E+03  0.474090E+01  0.292626E+01  0.215587E+02  0.232500E-03  0.435773E-03  0.244098E-03  0.146242E+03
  0.101422E+03  0.474090E+01  0.842598E+00  0.215587E+02  0.232500E-03  0.166835E-03  0.244098E-03  0.146583E+03
  0.101422E+03  0.474090E+01  0.234930E+01  0.215587E+02  0.232500E-03  0.166835E-03  0.244098E-03  0.146735E+03
  0.101422E+03  0.624584E+01  0.234930E+01  0.215587E+02  0.232500E-03  0.166835E-03  0.244098E-03  0.147240E+03
  0.101422E+03  0.563833E+01  0.296848E+01  0.142737E+02  0.232500E-03  0.166835E-03  0.244098E-03  0.149602E+03
  0.101422E+03  0.563833E+01  0.296848E+01  0.109651E+02  0.232500E-03  0.166835E-03  0.244098E-03  0.150008E+03
  0.101422E+03  0.563833E+01  0.612316E+01  0.124793E+02  0.232500E-03  0.166835E-03  0.244098E-03  0.149658E+03
  0.101422E+03  0.563833E+01  0.758645E+01  0.821870E+01  0.232500E-03  0.166835E-03  0.244098E-03  0.149417E+03
  0.101422E+03  0.629406E+01  0.550328E+01  0.821870E+01  0.232500E-03  0.166835E-03  0.493746E-03  0.148576E+03
  0.102599E+03  0.629406E+01  0.550328E+01  0.821870E+01  0.232500E-03  0.166835E-03  0.493746E-03  0.147658E+03
  0.102599E+03  0.629406E+01  0.550328E+01  0.143023E+02  0.232500E-03  0.166835E-03  0.493746E-03  0.147771E+03
  0.101473E+03  0.629406E+01  0.832257E+01  0.143023E+02  0.232500E-03  0.166835E-03  0.127878E-03  0.149149E+03
  0.101473E+03  0.559571E+01  0.977226E+00  0.143023E+02  0.232500E-03  0.166835E-03  0.127878E-03  0.149460E+03
  0.101473E+03  0.559571E+01  0.502626E+01  0.143023E+02  0.232500E-03  0.166835E-03  0.127878E-03  0.149930E+03
  0.101473E+03  0.559571E+01 -0.159626E+00  0.143023E+02  0.232500E-03  0.233764E-03  0.127878E-03  0.148835E+03
  0.101473E+03  0.559571E+01 -0.159626E+00  0.143023E+02  0.232500E-03  0.233764E-03  0.251022E-03  0.148711E+03
  0.101473E+03  0.559571E+01 -0.159626E+00  0.143023E+02  0.232500E-03  0.233764E-03  0.251022E-03  0.148711E+03
  0.101473E+03  0.559571E+01 -0.159626E+00  0.111623E+02  0.232500E-03  0.233764E-03  0.251022E-03  0.149096E+03
  0.101045E+03  0.559571E+01 -0.159626E+00  0.149131E+02  0.232500E-03  0.233764E-03  0.251022E-03  0.148622E+03
