a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   Y9_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.995446E+02  -0.896389E+00   0.195851E-02   0.185259E-02   0.842539E-03   0.191863E-02   0.113494E-02   0.242119E-02   0.229817E-03   0.949416E-03   0.302307E-03   0.199023E+03   0.000000E+00   0.000000E+00   0.199023E+03  -0.398046E+03
   0.974938E+02   0.879185E+01   0.195851E-02   0.101158E-02   0.112927E-02   0.567840E-03   0.113494E-02   0.258497E-02   0.327110E-03   0.115438E-03   0.302307E-03   0.197713E+03   0.000000E+00   0.000000E+00   0.197713E+03  -0.395426E+03
   0.974938E+02   0.527643E+01   0.347462E-02   0.101158E-02   0.112927E-02   0.102322E-02   0.113494E-02   0.258497E-02   0.327110E-03   0.115438E-03   0.302307E-03   0.198268E+03   0.000000E+00   0.000000E+00   0.198268E+03  -0.396536E+03
   0.974938E+02   0.527643E+01   0.325361E-02   0.101158E-02   0.446429E-03   0.102322E-02   0.113494E-02   0.139443E-02   0.871282E-03   0.115438E-03   0.302307E-03   0.200122E+03   0.000000E+00   0.000000E+00   0.200122E+03  -0.400244E+03
   0.974938E+02   0.712934E+01   0.325361E-02   0.101158E-02   0.446429E-03   0.102322E-02   0.113494E-02   0.139443E-02   0.871282E-03   0.115438E-03   0.360525E-03   0.199184E+03   0.000000E+00   0.000000E+00   0.199184E+03  -0.398368E+03
   0.974938E+02   0.777946E+01   0.325361E-02   0.894992E-03   0.372500E-02   0.102322E-02   0.113494E-02   0.114001E-02   0.871282E-03   0.641377E-03   0.320985E-03   0.195180E+03   0.000000E+00   0.000000E+00   0.195180E+03  -0.390360E+03
   0.974938E+02   0.777946E+01   0.325361E-02   0.101127E-02   0.155302E-02   0.117989E-02   0.113494E-02   0.114001E-02   0.871282E-03   0.641377E-03   0.320985E-03   0.197897E+03   0.000000E+00   0.000000E+00   0.197897E+03  -0.395794E+03
   0.969370E+02  -0.260890E-01   0.149742E-02   0.101127E-02   0.126843E-02   0.117989E-02   0.113494E-02   0.629384E-03   0.871282E-03   0.366325E-03   0.320985E-03   0.200050E+03   0.000000E+00   0.000000E+00   0.200050E+03  -0.400100E+03
   0.969370E+02  -0.260890E-01   0.158730E-02   0.105722E-02   0.126843E-02   0.117989E-02   0.169007E-02   0.629384E-03   0.336996E-03   0.366325E-03   0.320985E-03   0.199196E+03   0.000000E+00   0.000000E+00   0.199196E+03  -0.398392E+03
   0.996553E+02  -0.260890E-01   0.227604E-02   0.105722E-02   0.126843E-02   0.117989E-02   0.169007E-02   0.629384E-03   0.771309E-03   0.366325E-03   0.320985E-03   0.203280E+03   0.000000E+00   0.000000E+00   0.203280E+03  -0.406560E+03
   0.996553E+02   0.121214E+01   0.277849E-02   0.105722E-02   0.126843E-02   0.688725E-03   0.169007E-02   0.629384E-03   0.771309E-03   0.366325E-03   0.320985E-03   0.203188E+03   0.000000E+00   0.000000E+00   0.203188E+03  -0.406376E+03
   0.996553E+02   0.121214E+01   0.277849E-02   0.325374E-03   0.142989E-02   0.688725E-03   0.175212E-02   0.629384E-03   0.771309E-03   0.523084E-03   0.320985E-03   0.203757E+03   0.000000E+00   0.000000E+00   0.203757E+03  -0.407514E+03
   0.996553E+02   0.121214E+01   0.367256E-02   0.325374E-03   0.555143E-03   0.567524E-03   0.247981E-02   0.629384E-03   0.771309E-03   0.146895E-02   0.320985E-03   0.200992E+03   0.000000E+00   0.000000E+00   0.200992E+03  -0.401984E+03
   0.998509E+02   0.121214E+01   0.583016E-02   0.325374E-03   0.555143E-03   0.107167E-02   0.413829E-03   0.629384E-03   0.771309E-03   0.179090E-02   0.320985E-03   0.201488E+03   0.000000E+00   0.000000E+00   0.201488E+03  -0.402976E+03
   0.990107E+02   0.121214E+01   0.199113E-02   0.633040E-03   0.555143E-03   0.107167E-02   0.413829E-03   0.629384E-03   0.771309E-03   0.101939E-02   0.731440E-03   0.205489E+03   0.000000E+00   0.000000E+00   0.205489E+03  -0.410978E+03
   0.990107E+02   0.906410E+00   0.138481E-02   0.104903E-03   0.555143E-03   0.105847E-02   0.413829E-03   0.629384E-03   0.659193E-03   0.101939E-02   0.731440E-03   0.206748E+03   0.000000E+00   0.000000E+00   0.206748E+03  -0.413496E+03
   0.991414E+02   0.770699E+01   0.138481E-02   0.891654E-03   0.555143E-03   0.105847E-02   0.413829E-03   0.629384E-03   0.659193E-03   0.190371E-02   0.291644E-03   0.203739E+03   0.000000E+00   0.000000E+00   0.203739E+03  -0.407478E+03
   0.100456E+03   0.137632E+01   0.193581E-02   0.891654E-03   0.689823E-03   0.105847E-02   0.413829E-03   0.629384E-03   0.659193E-03   0.190371E-02   0.291644E-03   0.204491E+03   0.000000E+00   0.000000E+00   0.204491E+03  -0.408982E+03
   0.100661E+03   0.137632E+01   0.193581E-02   0.615751E-04   0.689823E-03   0.105847E-02   0.413829E-03   0.629384E-03   0.659193E-03   0.190371E-02   0.291644E-03   0.205065E+03   0.000000E+00   0.000000E+00   0.205065E+03  -0.410130E+03
   0.991023E+02   0.137632E+01   0.193581E-02   0.615751E-04   0.689823E-03   0.479640E-03   0.104395E-02   0.629384E-03   0.659193E-03   0.171854E-02   0.291644E-03   0.204439E+03   0.000000E+00   0.000000E+00   0.204439E+03  -0.408878E+03
   0.991023E+02   0.582648E+01   0.228244E-02   0.615751E-04   0.689823E-03   0.479640E-03   0.528518E-03   0.629384E-03   0.659193E-03   0.171854E-02   0.291644E-03   0.203394E+03   0.000000E+00   0.000000E+00   0.203394E+03  -0.406788E+03
   0.991023E+02   0.602965E+01   0.742499E-03   0.248655E-03   0.689823E-03   0.700890E-03   0.528518E-03   0.871846E-03   0.659193E-03   0.171854E-02   0.167515E-02   0.203722E+03   0.000000E+00   0.000000E+00   0.203722E+03  -0.407444E+03
   0.991023E+02   0.602965E+01   0.742499E-03   0.124628E-02   0.689823E-03   0.700890E-03   0.528518E-03   0.871846E-03   0.659193E-03   0.144445E-02   0.100851E-02   0.205021E+03   0.000000E+00   0.000000E+00   0.205021E+03  -0.410042E+03
   0.991023E+02  -0.337758E+01   0.297322E-03   0.124628E-02   0.689823E-03   0.700890E-03   0.528518E-03   0.605767E-03   0.818506E-03   0.144445E-02   0.100851E-02   0.203286E+03   0.000000E+00   0.000000E+00   0.203286E+03  -0.406572E+03
   0.991023E+02  -0.337758E+01   0.391911E-03   0.124628E-02   0.345859E-03   0.217409E-04   0.528518E-03   0.605767E-03   0.818506E-03   0.521238E-03   0.454674E-04   0.204673E+03   0.000000E+00   0.000000E+00   0.204673E+03  -0.409346E+03
   0.991023E+02  -0.337758E+01   0.391911E-03   0.130368E-03   0.253276E-02   0.124034E-02   0.528518E-03   0.605767E-03   0.818506E-03   0.521238E-03   0.454674E-04   0.204329E+03   0.000000E+00   0.000000E+00   0.204329E+03  -0.408658E+03
   0.991023E+02   0.188888E+01   0.391911E-03   0.130368E-03   0.253276E-02   0.124034E-02   0.528518E-03   0.605767E-03   0.818506E-03   0.521238E-03   0.454674E-04   0.206212E+03   0.000000E+00   0.000000E+00   0.206212E+03  -0.412424E+03
   0.991023E+02  -0.450856E+00   0.397409E-03   0.130368E-03   0.142771E-02   0.151268E-02   0.528518E-03   0.605767E-03   0.818506E-03   0.521238E-03   0.454674E-04   0.207602E+03   0.000000E+00   0.000000E+00   0.207602E+03  -0.415204E+03
   0.991023E+02  -0.450856E+00   0.397409E-03   0.130368E-03   0.142771E-02   0.915942E-03   0.121287E-02   0.605767E-03   0.818506E-03   0.521238E-03   0.454674E-04   0.207658E+03   0.000000E+00   0.000000E+00   0.207658E+03  -0.415316E+03
   0.101052E+03  -0.450856E+00   0.397409E-03   0.108029E-03   0.979312E-03   0.915942E-03   0.121287E-02   0.605767E-03   0.818506E-03   0.521238E-03   0.454674E-04   0.208142E+03   0.000000E+00   0.000000E+00   0.208142E+03  -0.416284E+03
   0.101052E+03  -0.450856E+00   0.397409E-03   0.108029E-03   0.749410E-03   0.915942E-03   0.121287E-02   0.605767E-03   0.818506E-03   0.521238E-03   0.454674E-04   0.208398E+03   0.000000E+00   0.000000E+00   0.208398E+03  -0.416796E+03
   0.101052E+03  -0.450856E+00   0.397409E-03   0.433998E-04   0.749410E-03   0.815535E-03   0.104371E-02   0.111620E-02   0.818506E-03   0.521238E-03   0.454674E-04   0.208345E+03   0.000000E+00   0.000000E+00   0.208345E+03  -0.416690E+03
   0.101052E+03  -0.450856E+00   0.397409E-03   0.433998E-04   0.848675E-03   0.815535E-03   0.104371E-02   0.700105E-03   0.818506E-03   0.521238E-03   0.454674E-04   0.208711E+03   0.000000E+00   0.000000E+00   0.208711E+03  -0.417422E+03
   0.101052E+03  -0.229705E+01   0.397409E-03   0.918597E-03   0.687036E-03   0.108264E-02   0.104371E-02   0.700105E-03   0.818506E-03   0.521238E-03   0.454674E-04   0.207577E+03   0.000000E+00   0.000000E+00   0.207577E+03  -0.415154E+03
   0.101052E+03   0.135980E+01   0.397409E-03   0.918597E-03   0.687036E-03   0.108264E-02   0.104371E-02   0.700105E-03   0.818506E-03   0.521238E-03   0.454674E-04   0.208367E+03   0.000000E+00   0.000000E+00   0.208367E+03  -0.416734E+03
   0.999393E+02  -0.264324E+01   0.397409E-03   0.486895E-03   0.186135E-02   0.108264E-02   0.104371E-02   0.700105E-03   0.818506E-03   0.521238E-03   0.454674E-04   0.206939E+03   0.000000E+00   0.000000E+00   0.206939E+03  -0.413878E+03
   0.999393E+02   0.106433E+01   0.133536E-02   0.408992E-03   0.186135E-02   0.108264E-02   0.104371E-02   0.797610E-03   0.818506E-03   0.521238E-03   0.454674E-04   0.206084E+03   0.000000E+00   0.000000E+00   0.206084E+03  -0.412168E+03
   0.999393E+02  -0.103215E+01   0.133536E-02   0.150867E-02   0.186135E-02   0.108264E-02   0.104371E-02   0.797610E-03   0.818506E-03   0.521238E-03   0.454674E-04   0.203707E+03   0.000000E+00   0.000000E+00   0.203707E+03  -0.407414E+03
   0.993893E+02  -0.103215E+01   0.265040E-03   0.217303E-02   0.132309E-02   0.108264E-02   0.107862E-02   0.480594E-03   0.225014E-02   0.115394E-03   0.337743E-03   0.202634E+03   0.000000E+00   0.000000E+00   0.202634E+03  -0.405268E+03
   0.993893E+02   0.333954E+01   0.265040E-03   0.881856E-03   0.132309E-02   0.108264E-02   0.107862E-02   0.501482E-03   0.118355E-02   0.838779E-03   0.230977E-03   0.205669E+03   0.000000E+00   0.000000E+00   0.205669E+03  -0.411338E+03
   0.993893E+02   0.333954E+01   0.265040E-03   0.881856E-03   0.132309E-02   0.232253E-02   0.930206E-04   0.501482E-03   0.257408E-03   0.838779E-03   0.230977E-03   0.205765E+03   0.000000E+00   0.000000E+00   0.205765E+03  -0.411530E+03
   0.993893E+02  -0.131875E+01   0.265040E-03   0.881856E-03   0.132309E-02   0.232253E-02   0.930206E-04   0.501482E-03   0.339721E-03   0.838779E-03   0.230977E-03   0.205297E+03   0.000000E+00   0.000000E+00   0.205297E+03  -0.410594E+03
   0.993893E+02  -0.131875E+01   0.265040E-03   0.881856E-03   0.132309E-02   0.232253E-02   0.118818E-02   0.501482E-03   0.339721E-03   0.838779E-03   0.230977E-03   0.205157E+03   0.000000E+00   0.000000E+00   0.205157E+03  -0.410314E+03
   0.993893E+02   0.408706E+01   0.265040E-03   0.707897E-03   0.739165E-03   0.232253E-02   0.118818E-02   0.166720E-02   0.339721E-03   0.838779E-03   0.230977E-03   0.204722E+03   0.000000E+00   0.000000E+00   0.204722E+03  -0.409444E+03
   0.993893E+02   0.374766E+00   0.539012E-03   0.707897E-03   0.739165E-03   0.137128E-02   0.118818E-02   0.166720E-02   0.339721E-03   0.621893E-03   0.230977E-03   0.207431E+03   0.000000E+00   0.000000E+00   0.207431E+03  -0.414862E+03
   0.993893E+02   0.374766E+00   0.539012E-03   0.401758E-03   0.739165E-03   0.137128E-02   0.118818E-02   0.166720E-02   0.412823E-03   0.688438E-03   0.230977E-03   0.207666E+03   0.000000E+00   0.000000E+00   0.207666E+03  -0.415332E+03
   0.993893E+02   0.650484E+01   0.442989E-03   0.401758E-03   0.739165E-03   0.137128E-02   0.118818E-02   0.166720E-02   0.412823E-03   0.147698E-03   0.230977E-03   0.204897E+03   0.000000E+00   0.000000E+00   0.204897E+03  -0.409794E+03
   0.993893E+02   0.432743E+01   0.718293E-03   0.105770E-02   0.739165E-03   0.137128E-02   0.118818E-02   0.166720E-02   0.949798E-03   0.147698E-03   0.157901E-02   0.203083E+03   0.000000E+00   0.000000E+00   0.203083E+03  -0.406166E+03
   0.993893E+02  -0.276230E+00   0.259551E-03   0.105770E-02   0.739165E-03   0.824402E-03   0.904973E-03   0.166720E-02   0.185380E-02   0.147698E-03   0.125941E-03   0.205768E+03   0.000000E+00   0.000000E+00   0.205768E+03  -0.411536E+03
   0.993493E+02  -0.276230E+00   0.259551E-03   0.105770E-02   0.332057E-03   0.824402E-03   0.904973E-03   0.166720E-02   0.185380E-02   0.147698E-03   0.125941E-03   0.205850E+03   0.000000E+00   0.000000E+00   0.205850E+03  -0.411700E+03
   0.993493E+02  -0.276230E+00   0.536563E-03   0.175876E-02   0.332057E-03   0.824402E-03   0.904973E-03   0.166720E-02   0.185380E-02   0.847561E-03   0.125941E-03   0.203259E+03   0.000000E+00   0.000000E+00   0.203259E+03  -0.406518E+03
   0.993493E+02  -0.276230E+00   0.167981E-03   0.714316E-02   0.148518E-02   0.824402E-03   0.904973E-03   0.166720E-02   0.276759E-03   0.847561E-03   0.253725E-04   0.198939E+03   0.000000E+00   0.000000E+00   0.198939E+03  -0.397878E+03
   0.993493E+02  -0.276230E+00   0.167981E-03   0.411482E-02   0.268320E-03   0.824402E-03   0.904973E-03   0.166720E-02   0.276759E-03   0.847561E-03   0.253725E-04   0.202574E+03   0.000000E+00   0.000000E+00   0.202574E+03  -0.405148E+03
   0.995349E+02  -0.156533E+00   0.167981E-03   0.558701E-03   0.268320E-03   0.824402E-03   0.798451E-03   0.166720E-02   0.276759E-03   0.581020E-03   0.253725E-04   0.209156E+03   0.000000E+00   0.000000E+00   0.209156E+03  -0.418312E+03
   0.995349E+02  -0.156533E+00   0.299618E-03   0.416589E-03   0.268320E-03   0.824402E-03   0.270836E-03   0.166720E-02   0.276759E-03   0.384138E-03   0.253725E-04   0.209812E+03   0.000000E+00   0.000000E+00   0.209812E+03  -0.419624E+03
   0.995349E+02  -0.156533E+00   0.299618E-03   0.170025E-03   0.268320E-03   0.569665E-03   0.270836E-03   0.170192E-03   0.276759E-03   0.384138E-03   0.253725E-04   0.210473E+03   0.000000E+00   0.000000E+00   0.210473E+03  -0.420946E+03
   0.100183E+03  -0.156533E+00   0.299618E-03   0.933008E-03   0.268320E-03   0.569665E-03   0.507358E-03   0.271793E-03   0.276759E-03   0.384138E-03   0.253725E-04   0.210167E+03   0.000000E+00   0.000000E+00   0.210167E+03  -0.420334E+03
   0.100183E+03   0.399612E+01   0.299618E-03   0.933008E-03   0.269548E-03   0.569665E-03   0.507358E-03   0.160465E-02   0.276759E-03   0.384138E-03   0.936072E-03   0.208942E+03   0.000000E+00   0.000000E+00   0.208942E+03  -0.417884E+03
   0.100183E+03  -0.117935E+01   0.299618E-03   0.933008E-03   0.269548E-03   0.120325E-02   0.507358E-03   0.319940E-03   0.276759E-03   0.384138E-03   0.936072E-03   0.208187E+03   0.000000E+00   0.000000E+00   0.208187E+03  -0.416374E+03
   0.100183E+03   0.331947E+01   0.299618E-03   0.933008E-03   0.269548E-03   0.120325E-02   0.507358E-03   0.319940E-03   0.276759E-03   0.384138E-03   0.936072E-03   0.208699E+03   0.000000E+00   0.000000E+00   0.208699E+03  -0.417398E+03
   0.984704E+02   0.532434E+00   0.299618E-03   0.933008E-03   0.269548E-03   0.170438E-02   0.507358E-03   0.319940E-03   0.276759E-03   0.384138E-03   0.936072E-03   0.206035E+03   0.000000E+00   0.000000E+00   0.206035E+03  -0.412070E+03
   0.997039E+02   0.402972E+01   0.143491E-02   0.962961E-03   0.113216E-02   0.170438E-02   0.522229E-03   0.319940E-03   0.276759E-03   0.384138E-03   0.936072E-03   0.204765E+03   0.000000E+00   0.000000E+00   0.204765E+03  -0.409530E+03
   0.998950E+02   0.402972E+01   0.143491E-02   0.962961E-03   0.113216E-02   0.170438E-02   0.522229E-03   0.319940E-03   0.226569E-03   0.384138E-03   0.936072E-03   0.204572E+03   0.000000E+00   0.000000E+00   0.204572E+03  -0.409144E+03
   0.998950E+02   0.402972E+01   0.581926E-03   0.962961E-03   0.113216E-02   0.107314E-02   0.522229E-03   0.319940E-03   0.226569E-03   0.384138E-03   0.936072E-03   0.207389E+03   0.000000E+00   0.000000E+00   0.207389E+03  -0.414778E+03
   0.998950E+02   0.402972E+01   0.581926E-03   0.168764E-02   0.113216E-02   0.107314E-02   0.365510E-03   0.319940E-03   0.226569E-03   0.781814E-03   0.936072E-03   0.205302E+03   0.000000E+00   0.000000E+00   0.205302E+03  -0.410604E+03
   0.998950E+02   0.402972E+01   0.641020E-03   0.168764E-02   0.113216E-02   0.107314E-02   0.365510E-03   0.319940E-03   0.226569E-03   0.462797E-03   0.936072E-03   0.205756E+03   0.000000E+00   0.000000E+00   0.205756E+03  -0.411512E+03
   0.998950E+02   0.431332E+01   0.641020E-03   0.168764E-02   0.113216E-02   0.796185E-04   0.365510E-03   0.319940E-03   0.226569E-03   0.462797E-03   0.936072E-03   0.204956E+03   0.000000E+00   0.000000E+00   0.204956E+03  -0.409912E+03
   0.998950E+02   0.431332E+01   0.641020E-03   0.109930E-03   0.113216E-02   0.125861E-02   0.365510E-03   0.174932E-02   0.530602E-04   0.462797E-03   0.936072E-03   0.206925E+03   0.000000E+00   0.000000E+00   0.206925E+03  -0.413850E+03
   0.998950E+02   0.431332E+01   0.641020E-03   0.109930E-03   0.113216E-02   0.125861E-02   0.365510E-03   0.174932E-02   0.530602E-04   0.462797E-03   0.936072E-03   0.206925E+03   0.000000E+00   0.000000E+00   0.206925E+03  -0.413850E+03
   0.998950E+02  -0.566285E+00   0.745560E-03   0.109930E-03   0.113216E-02   0.208790E-02   0.365510E-03   0.162005E-02   0.530602E-04   0.462797E-03   0.936072E-03   0.205678E+03   0.000000E+00   0.000000E+00   0.205678E+03  -0.411356E+03
   0.998950E+02  -0.182775E+01   0.745560E-03   0.118842E-02   0.113216E-02   0.208790E-02   0.365510E-03   0.162005E-02   0.174844E-02   0.462797E-03   0.149440E-03   0.202726E+03   0.000000E+00   0.000000E+00   0.202726E+03  -0.405452E+03
   0.991197E+02  -0.275085E+01   0.745560E-03   0.118842E-02   0.113216E-02   0.300746E-02   0.502468E-03   0.325351E-03   0.174844E-02   0.373708E-03   0.149440E-03   0.201618E+03   0.000000E+00   0.000000E+00   0.201618E+03  -0.403236E+03
   0.100016E+03  -0.275085E+01   0.745560E-03   0.118842E-02   0.119459E-02   0.300746E-02   0.136483E-02   0.522790E-03   0.187284E-02   0.463630E-03   0.149440E-03   0.201330E+03   0.000000E+00   0.000000E+00   0.201330E+03  -0.402660E+03
   0.100016E+03   0.654803E+01   0.745560E-03   0.721478E-03   0.119459E-02   0.300746E-02   0.136483E-02   0.522790E-03   0.187284E-02   0.361062E-03   0.149440E-03   0.199656E+03   0.000000E+00   0.000000E+00   0.199656E+03  -0.399312E+03
   0.100659E+03   0.654803E+01   0.745560E-03   0.721478E-03   0.593855E-03   0.118994E-02   0.347820E-04   0.522790E-03   0.187284E-02   0.361062E-03   0.149440E-03   0.204274E+03   0.000000E+00   0.000000E+00   0.204274E+03  -0.408548E+03
   0.983056E+02   0.654803E+01   0.745560E-03   0.721478E-03   0.593855E-03   0.118994E-02   0.347820E-04   0.522790E-03   0.101284E-02   0.361062E-03   0.149440E-03   0.204949E+03   0.000000E+00   0.000000E+00   0.204949E+03  -0.409898E+03
   0.983056E+02  -0.119138E+01   0.745560E-03   0.253984E-04   0.593855E-03   0.118994E-02   0.347820E-04   0.522790E-03   0.101284E-02   0.361062E-03   0.149440E-03   0.205179E+03   0.000000E+00   0.000000E+00   0.205179E+03  -0.410358E+03
   0.100155E+03  -0.119138E+01   0.111310E-02   0.253984E-04   0.593855E-03   0.118994E-02   0.347820E-04   0.522790E-03   0.101284E-02   0.361062E-03   0.149440E-03   0.208210E+03   0.000000E+00   0.000000E+00   0.208210E+03  -0.416420E+03
   0.100155E+03  -0.119138E+01   0.142617E-02   0.253984E-04   0.593855E-03   0.118994E-02   0.347820E-04   0.522790E-03   0.107908E-02   0.361062E-03   0.149440E-03   0.207395E+03   0.000000E+00   0.000000E+00   0.207395E+03  -0.414790E+03
   0.100155E+03  -0.201730E+00   0.392196E-03   0.253984E-04   0.593855E-03   0.118994E-02   0.119429E-02   0.522790E-03   0.107908E-02   0.361062E-03   0.149440E-03   0.209184E+03   0.000000E+00   0.000000E+00   0.209184E+03  -0.418368E+03
   0.100155E+03  -0.201730E+00   0.392196E-03   0.625598E-03   0.593855E-03   0.449813E-03   0.119429E-02   0.522790E-03   0.107908E-02   0.361062E-03   0.401112E-03   0.209480E+03   0.000000E+00   0.000000E+00   0.209480E+03  -0.418960E+03
   0.100155E+03  -0.483693E-01   0.392196E-03   0.625598E-03   0.593855E-03   0.449813E-03   0.119429E-02   0.522790E-03   0.107908E-02   0.361062E-03   0.401112E-03   0.209520E+03   0.000000E+00   0.000000E+00   0.209520E+03  -0.419040E+03
   0.100155E+03  -0.483693E-01   0.392196E-03   0.625598E-03   0.593855E-03   0.449813E-03   0.119429E-02   0.522790E-03   0.579905E-03   0.361062E-03   0.401112E-03   0.210519E+03   0.000000E+00   0.000000E+00   0.210519E+03  -0.421038E+03
   0.100155E+03  -0.483693E-01   0.392196E-03   0.625598E-03   0.593855E-03   0.449813E-03   0.119429E-02   0.719898E-03   0.579905E-03   0.361062E-03   0.401112E-03   0.210538E+03   0.000000E+00   0.000000E+00   0.210538E+03  -0.421076E+03
   0.100155E+03  -0.120000E+01   0.392196E-03   0.625598E-03   0.593855E-03   0.449813E-03   0.119429E-02   0.719898E-03   0.579905E-03   0.731668E-03   0.314841E-03   0.209432E+03   0.000000E+00   0.000000E+00   0.209432E+03  -0.418864E+03
   0.100155E+03  -0.120000E+01   0.392196E-03   0.625598E-03   0.593855E-03   0.449813E-03   0.123601E-02   0.719898E-03   0.155593E-02   0.731668E-03   0.276450E-03   0.207476E+03   0.000000E+00   0.000000E+00   0.207476E+03  -0.414952E+03
   0.100155E+03  -0.120000E+01   0.392196E-03   0.625598E-03   0.593855E-03   0.449813E-03   0.123601E-02   0.719898E-03   0.988058E-04   0.731668E-03   0.276450E-03   0.209481E+03   0.000000E+00   0.000000E+00   0.209481E+03  -0.418962E+03
   0.100155E+03  -0.120000E+01   0.392196E-03   0.625598E-03   0.593855E-03   0.449813E-03   0.123601E-02   0.719898E-03   0.988058E-04   0.572637E-03   0.276450E-03   0.209826E+03   0.000000E+00   0.000000E+00   0.209826E+03  -0.419652E+03
