a0_min        a1_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  Y6_intercept  Y7_intercept  Y8_intercept  Y9_intercept  LogPost       
  0.995906E+02  0.101029E+01  0.421392E-04  0.226005E-02  0.300599E-03  0.610697E-03  0.141728E-02  0.682190E-03  0.195370E-03  0.169475E-03  0.228701E-02  0.203496E+03
  0.995906E+02  0.101029E+01  0.421392E-04  0.226005E-02  0.300599E-03  0.610697E-03  0.141728E-02  0.682190E-03  0.195370E-03  0.136532E-03  0.228701E-02  0.203495E+03
  0.995906E+02  0.101029E+01  0.421392E-04  0.226005E-02  0.300599E-03  0.610697E-03  0.141728E-02  0.682190E-03  0.195370E-03  0.136532E-03  0.228701E-02  0.203495E+03
  0.995906E+02  0.101029E+01  0.421392E-04  0.173950E-02  0.300599E-03  0.610697E-03  0.141728E-02  0.682190E-03  0.195370E-03  0.136532E-03  0.353732E-03  0.208073E+03
  0.995906E+02  0.101029E+01  0.421392E-04  0.173950E-02  0.300599E-03  0.610697E-03  0.141728E-02  0.682190E-03  0.195370E-03  0.136532E-03  0.353732E-03  0.208073E+03
  0.995906E+02  0.101029E+01  0.421392E-04  0.173950E-02  0.300599E-03  0.610697E-03  0.195550E-03  0.682190E-03  0.195370E-03  0.136532E-03  0.353732E-03  0.209281E+03
  0.995906E+02  0.101029E+01  0.421392E-04  0.173950E-02  0.300599E-03  0.610697E-03  0.195550E-03  0.682190E-03  0.195370E-03  0.136532E-03  0.353732E-03  0.209281E+03
  0.995906E+02  0.101029E+01  0.421392E-04  0.173950E-02  0.300599E-03  0.610697E-03  0.195550E-03  0.682190E-03  0.195370E-03  0.136532E-03  0.353732E-03  0.209281E+03
  0.995906E+02  0.101029E+01  0.421392E-04  0.173950E-02  0.263358E-03  0.610697E-03  0.483643E-03  0.682190E-03  0.195370E-03  0.136532E-03  0.353732E-03  0.209459E+03
  0.995906E+02  0.101029E+01  0.421392E-04  0.173950E-02  0.263358E-03  0.610697E-03  0.483643E-03  0.682190E-03  0.195370E-03  0.136532E-03  0.353732E-03  0.209459E+03
  0.997222E+02  0.101029E+01  0.421392E-04  0.173950E-02  0.263358E-03  0.610697E-03  0.483643E-03  0.383477E-03  0.195370E-03  0.136532E-03  0.353732E-03  0.209260E+03
  0.997222E+02  0.101029E+01  0.421392E-04  0.173950E-02  0.263358E-03  0.610697E-03  0.483643E-03  0.383477E-03  0.195370E-03  0.136532E-03  0.353732E-03  0.209260E+03
  0.997222E+02  0.101029E+01  0.421392E-04  0.173950E-02  0.263358E-03  0.610697E-03  0.483643E-03  0.265237E-03  0.195370E-03  0.136532E-03  0.219782E-03  0.208847E+03
  0.997222E+02 -0.666257E+00  0.421392E-04  0.173950E-02  0.263358E-03  0.610697E-03  0.483643E-03  0.265237E-03  0.195370E-03  0.136532E-03  0.219782E-03  0.208255E+03
  0.997222E+02 -0.666257E+00  0.178887E-03  0.173950E-02  0.263358E-03  0.610697E-03  0.483643E-03  0.265237E-03  0.195370E-03  0.693007E-03  0.219782E-03  0.207676E+03
  0.997222E+02 -0.380404E+00  0.178887E-03  0.109944E-02  0.263358E-03  0.610697E-03  0.483643E-03  0.265237E-03  0.195370E-03  0.693007E-03  0.219782E-03  0.209172E+03
  0.997222E+02 -0.380404E+00  0.178887E-03  0.109944E-02  0.263358E-03  0.610697E-03  0.190738E-03  0.265237E-03  0.195370E-03  0.693007E-03  0.219782E-03  0.208870E+03
  0.997222E+02 -0.380404E+00  0.178887E-03  0.109944E-02  0.263358E-03  0.610697E-03  0.190738E-03  0.265237E-03  0.195370E-03  0.693007E-03  0.219782E-03  0.208870E+03
  0.997222E+02 -0.380404E+00  0.178887E-03  0.109944E-02  0.263358E-03  0.610697E-03  0.190738E-03  0.265237E-03  0.195370E-03  0.693007E-03  0.219782E-03  0.208870E+03
  0.997222E+02 -0.380404E+00  0.178887E-03  0.109944E-02  0.263358E-03  0.610697E-03  0.582576E-04  0.664194E-03  0.195370E-03  0.693007E-03  0.219782E-03  0.209269E+03
  0.997222E+02 -0.380404E+00  0.178887E-03  0.109944E-02  0.263358E-03  0.610697E-03  0.582576E-04  0.581871E-03  0.195370E-03  0.693007E-03  0.219782E-03  0.209284E+03
  0.997222E+02 -0.380404E+00  0.178887E-03  0.654064E-03  0.263358E-03  0.610697E-03  0.261664E-03  0.581871E-03  0.195370E-03  0.741163E-03  0.219782E-03  0.210462E+03
  0.997222E+02 -0.380404E+00  0.178887E-03  0.654064E-03  0.154977E-03  0.610697E-03  0.261664E-03  0.581871E-03  0.195370E-03  0.741163E-03  0.219782E-03  0.210172E+03
  0.997222E+02 -0.380404E+00  0.178887E-03  0.654064E-03  0.301380E-03  0.610697E-03  0.261664E-03  0.581871E-03  0.195370E-03  0.741163E-03  0.219782E-03  0.210550E+03
  0.997222E+02 -0.936927E+00  0.135699E-02  0.654064E-03  0.301380E-03  0.610697E-03  0.261664E-03  0.581871E-03  0.195370E-03  0.741163E-03  0.219782E-03  0.208472E+03
  0.997222E+02  0.473503E+01  0.135699E-02  0.654064E-03  0.237700E-03  0.610697E-03  0.261664E-03  0.581871E-03  0.195370E-03  0.741163E-03  0.219782E-03  0.208765E+03
  0.997222E+02  0.255616E+01  0.135699E-02  0.654064E-03  0.237700E-03  0.610697E-03  0.261664E-03  0.581871E-03  0.195370E-03  0.305043E-04  0.219782E-03  0.210000E+03
  0.997222E+02  0.255616E+01  0.151848E-02  0.654064E-03  0.237700E-03  0.610697E-03  0.261664E-03  0.581871E-03  0.195370E-03  0.305043E-04  0.219782E-03  0.209669E+03
  0.997222E+02  0.255616E+01  0.151848E-02  0.654064E-03  0.237700E-03  0.610697E-03  0.298961E-04  0.581871E-03  0.195370E-03  0.350046E-03  0.219782E-03  0.209428E+03
  0.997222E+02  0.255616E+01  0.151848E-02  0.654064E-03  0.237700E-03  0.610697E-03  0.298961E-04  0.581871E-03  0.195370E-03  0.350046E-03  0.219782E-03  0.209428E+03
  0.997222E+02  0.255616E+01  0.151848E-02  0.654064E-03  0.237700E-03  0.610697E-03  0.393966E-03  0.845247E-03  0.195370E-03  0.994245E-03  0.671142E-03  0.208109E+03
  0.997222E+02  0.255616E+01  0.151848E-02  0.654064E-03  0.237700E-03  0.610697E-03  0.393966E-03  0.845247E-03  0.195370E-03  0.994245E-03  0.671142E-03  0.208109E+03
  0.997222E+02  0.255616E+01  0.607144E-03  0.654064E-03  0.237700E-03  0.610697E-03  0.393966E-03  0.845247E-03  0.195370E-03  0.179540E-02  0.671142E-03  0.208275E+03
  0.997222E+02  0.255616E+01  0.607144E-03  0.654064E-03  0.237700E-03  0.610697E-03  0.393966E-03  0.845247E-03  0.241606E-03  0.199021E-02  0.671142E-03  0.207953E+03
  0.997222E+02  0.255616E+01  0.607144E-03  0.654064E-03  0.237700E-03  0.610697E-03  0.393966E-03  0.845247E-03  0.241606E-03  0.485570E-03  0.671142E-03  0.211151E+03
  0.991382E+02  0.255616E+01  0.607144E-03  0.654064E-03  0.237700E-03  0.610697E-03  0.393966E-03  0.845247E-03  0.158156E-02  0.485570E-03  0.671142E-03  0.208142E+03
  0.991382E+02  0.255616E+01  0.607144E-03  0.654064E-03  0.104142E-02  0.610697E-03  0.393966E-03  0.433848E-04  0.158156E-02  0.485570E-03  0.265809E-03  0.206434E+03
  0.991382E+02  0.255616E+01  0.607144E-03  0.654064E-03  0.104142E-02  0.610697E-03  0.393966E-03  0.433848E-04  0.158156E-02  0.485570E-03  0.265809E-03  0.206434E+03
  0.991382E+02  0.255616E+01  0.607144E-03  0.654064E-03  0.104142E-02  0.610697E-03  0.946943E-03  0.220385E-02  0.158156E-02  0.273418E-03  0.265809E-03  0.205085E+03
  0.100088E+03  0.255616E+01  0.607144E-03  0.654064E-03  0.104142E-02  0.610697E-03  0.946943E-03  0.220385E-02  0.158156E-02  0.273418E-03  0.265809E-03  0.205910E+03
  0.100088E+03  0.255616E+01  0.607144E-03  0.654064E-03  0.104142E-02  0.610697E-03  0.946943E-03  0.220385E-02  0.158156E-02  0.273418E-03  0.265809E-03  0.205910E+03
  0.100088E+03  0.102321E+01  0.105406E-02  0.654064E-03  0.144721E-02  0.610697E-03  0.946943E-03  0.324980E-03  0.126101E-02  0.273418E-03  0.711544E-03  0.206214E+03
  0.100088E+03  0.102321E+01  0.105406E-02  0.654064E-03  0.144721E-02  0.610697E-03  0.946943E-03  0.324980E-03  0.126101E-02  0.273418E-03  0.711544E-03  0.206214E+03
  0.100088E+03  0.135065E+01  0.105406E-02  0.654064E-03  0.144721E-02  0.610697E-03  0.946943E-03  0.324980E-03  0.126101E-02  0.273418E-03  0.711544E-03  0.206175E+03
  0.100692E+03 -0.694597E+00  0.105406E-02  0.654064E-03  0.144721E-02  0.610697E-03  0.946943E-03  0.324980E-03  0.126101E-02  0.273418E-03  0.711544E-03  0.205846E+03
  0.100692E+03 -0.694597E+00  0.105406E-02  0.654064E-03  0.144721E-02  0.610697E-03  0.946943E-03  0.324980E-03  0.126101E-02  0.273418E-03  0.711544E-03  0.205846E+03
  0.100692E+03 -0.694597E+00  0.105406E-02  0.654064E-03  0.144721E-02  0.610697E-03  0.195444E-02  0.324980E-03  0.126101E-02  0.273418E-03  0.711544E-03  0.203948E+03
  0.100692E+03 -0.304611E+01  0.644702E-03  0.654064E-03  0.144721E-02  0.610697E-03  0.195444E-02  0.324980E-03  0.126101E-02  0.273418E-03  0.711544E-03  0.204029E+03
  0.100692E+03  0.292559E+01  0.644702E-03  0.468322E-03  0.143262E-03  0.101353E-02  0.195444E-02  0.324980E-03  0.126101E-02  0.273418E-03  0.711544E-03  0.204918E+03
  0.100692E+03  0.207487E+01  0.644702E-03  0.468322E-03  0.143262E-03  0.101353E-02  0.195444E-02  0.324980E-03  0.126101E-02  0.273418E-03  0.806225E-03  0.204891E+03
  0.100692E+03  0.207487E+01  0.644702E-03  0.468322E-03  0.143262E-03  0.101353E-02  0.195444E-02  0.324980E-03  0.126101E-02  0.273418E-03  0.806225E-03  0.204891E+03
  0.100692E+03  0.207487E+01  0.644702E-03  0.468322E-03  0.143262E-03  0.101353E-02  0.195444E-02  0.324980E-03  0.273462E-02  0.273418E-03  0.806225E-03  0.202360E+03
  0.100692E+03  0.207487E+01  0.644702E-03  0.468322E-03  0.133474E-02  0.101353E-02  0.195444E-02  0.324980E-03  0.273462E-02  0.273418E-03  0.806225E-03  0.201887E+03
  0.100692E+03  0.207487E+01  0.644702E-03  0.468322E-03  0.133474E-02  0.101353E-02  0.209101E-03  0.324980E-03  0.273462E-02  0.108481E-02  0.806225E-03  0.202936E+03
  0.100692E+03  0.207487E+01  0.644702E-03  0.468322E-03  0.133474E-02  0.101353E-02  0.162397E-03  0.324980E-03  0.273462E-02  0.108481E-02  0.806225E-03  0.202855E+03
  0.101275E+03  0.357016E+01  0.644702E-03  0.468322E-03  0.133474E-02  0.101353E-02  0.162397E-03  0.324980E-03  0.273462E-02  0.137848E-02  0.806225E-03  0.200744E+03
  0.101275E+03 -0.314372E+01  0.644702E-03  0.468322E-03  0.133474E-02  0.101353E-02  0.597802E-03  0.324980E-03  0.273462E-02  0.137848E-02  0.806225E-03  0.200718E+03
  0.996726E+02 -0.314372E+01  0.644702E-03  0.468322E-03  0.133474E-02  0.101353E-02  0.597802E-03  0.324980E-03  0.283772E-02  0.137848E-02  0.806225E-03  0.201603E+03
  0.993168E+02 -0.314372E+01  0.644702E-03  0.468322E-03  0.133474E-02  0.101353E-02  0.597802E-03  0.324980E-03  0.283772E-02  0.137848E-02  0.806225E-03  0.201238E+03
  0.993168E+02 -0.314372E+01  0.644702E-03  0.468322E-03  0.136136E-02  0.101353E-02  0.750492E-03  0.324980E-03  0.283772E-02  0.137848E-02  0.806225E-03  0.201152E+03
  0.993168E+02 -0.314372E+01  0.519981E-03  0.468322E-03  0.477125E-03  0.101353E-02  0.750492E-03  0.324980E-03  0.283772E-02  0.137848E-02  0.708450E-04  0.203683E+03
  0.993168E+02 -0.790518E-01  0.519981E-03  0.468322E-03  0.724634E-03  0.101353E-02  0.750492E-03  0.324980E-03  0.283772E-02  0.137848E-02  0.708450E-04  0.204343E+03
  0.993168E+02 -0.790518E-01  0.519981E-03  0.482712E-03  0.724634E-03  0.122520E-02  0.140256E-02  0.104070E-02  0.283772E-02  0.137848E-02  0.708450E-04  0.202805E+03
  0.993168E+02 -0.790518E-01  0.519981E-03  0.482712E-03  0.724634E-03  0.122520E-02  0.140256E-02  0.104070E-02  0.203020E-02  0.126270E-02  0.708450E-04  0.204218E+03
  0.993168E+02 -0.790518E-01  0.519981E-03  0.482712E-03  0.724634E-03  0.122520E-02  0.242804E-02  0.104070E-02  0.203020E-02  0.126270E-02  0.708450E-04  0.202582E+03
  0.993168E+02 -0.105244E+01  0.133688E-02  0.482712E-03  0.912655E-03  0.122520E-02  0.242804E-02  0.136417E-02  0.106434E-03  0.126270E-02  0.708450E-04  0.202537E+03
  0.993168E+02 -0.105244E+01  0.133688E-02  0.482712E-03  0.912655E-03  0.122520E-02  0.242804E-02  0.448139E-02  0.106434E-03  0.126270E-02  0.708450E-04  0.198556E+03
  0.993168E+02  0.242199E+01  0.133688E-02  0.482712E-03  0.912655E-03  0.122520E-02  0.609201E-03  0.448139E-02  0.163058E-02  0.126270E-02  0.708450E-04  0.199526E+03
  0.993168E+02 -0.490890E+01  0.133688E-02  0.482712E-03  0.912655E-03  0.122520E-02  0.609201E-03  0.448139E-02  0.163058E-02  0.126270E-02  0.708450E-04  0.198023E+03
  0.992569E+02 -0.986346E+01  0.244771E-02  0.482712E-03  0.912655E-03  0.122520E-02  0.148264E-02  0.448139E-02  0.163058E-02  0.126270E-02  0.708450E-04  0.192639E+03
  0.992569E+02 -0.915253E+01  0.244771E-02  0.286756E-03  0.912655E-03  0.122520E-02  0.148264E-02  0.236751E-02  0.300792E-02  0.126270E-02  0.708450E-04  0.193551E+03
  0.992569E+02 -0.915253E+01  0.183546E-02  0.286756E-03  0.116482E-02  0.122520E-02  0.483088E-02  0.317551E-02  0.238703E-02  0.245623E-02  0.708450E-04  0.188984E+03
  0.992569E+02 -0.915253E+01  0.183546E-02  0.286756E-03  0.116482E-02  0.124742E-02  0.483088E-02  0.238022E-02  0.238703E-02  0.245623E-02  0.708450E-04  0.189883E+03
  0.992569E+02  0.287881E+01  0.183546E-02  0.286756E-03  0.116482E-02  0.620963E-03  0.483088E-02  0.238022E-02  0.238703E-02  0.245623E-02  0.197687E-03  0.191844E+03
  0.992589E+02  0.287881E+01  0.183546E-02  0.286756E-03  0.116482E-02  0.620963E-03  0.483088E-02  0.238022E-02  0.238703E-02  0.180087E-03  0.197687E-03  0.196016E+03
  0.992589E+02 -0.148076E+01  0.183546E-02  0.286756E-03  0.116482E-02  0.620963E-03  0.304878E-02  0.238022E-02  0.200375E-02  0.180087E-03  0.197687E-03  0.198421E+03
  0.992589E+02 -0.148076E+01  0.159923E-02  0.249648E-03  0.116482E-02  0.921309E-03  0.323867E-02  0.903857E-03  0.465734E-03  0.588520E-03  0.197687E-03  0.203081E+03
  0.992589E+02 -0.148076E+01  0.159923E-02  0.249648E-03  0.116482E-02  0.921309E-03  0.323867E-02  0.903857E-03  0.465734E-03  0.588520E-03  0.197687E-03  0.203081E+03
  0.992589E+02 -0.148076E+01  0.159923E-02  0.249648E-03  0.116482E-02  0.921309E-03  0.323867E-02  0.141415E-02  0.465734E-03  0.588520E-03  0.197687E-03  0.202199E+03
  0.992589E+02 -0.521848E+01  0.531450E-03  0.249648E-03  0.116482E-02  0.921309E-03  0.293952E-02  0.141415E-02  0.168165E-02  0.588520E-03  0.197687E-03  0.200892E+03
  0.101171E+03 -0.521848E+01  0.494181E-03  0.249648E-03  0.116482E-02  0.921309E-03  0.199098E-02  0.141415E-02  0.168165E-02  0.588520E-03  0.197687E-03  0.200596E+03
  0.101171E+03 -0.509203E+01  0.494181E-03  0.249648E-03  0.116482E-02  0.921309E-03  0.199098E-02  0.141415E-02  0.168165E-02  0.588520E-03  0.197687E-03  0.200707E+03
  0.101171E+03 -0.509203E+01  0.494181E-03  0.249648E-03  0.116482E-02  0.921309E-03  0.199098E-02  0.141415E-02  0.168165E-02  0.588520E-03  0.197687E-03  0.200707E+03
  0.100608E+03 -0.399047E+01  0.494181E-03  0.224752E-03  0.116482E-02  0.921309E-03  0.199098E-02  0.141415E-02  0.353928E-02  0.588520E-03  0.197687E-03  0.200061E+03
  0.100608E+03 -0.270296E+01  0.963763E-03  0.224752E-03  0.116482E-02  0.921309E-03  0.199098E-02  0.141415E-02  0.353928E-02  0.588520E-03  0.197687E-03  0.200212E+03
  0.100608E+03 -0.270296E+01  0.963763E-03  0.224752E-03  0.116482E-02  0.921309E-03  0.199098E-02  0.141415E-02  0.353928E-02  0.588520E-03  0.197687E-03  0.200212E+03
  0.100608E+03 -0.270296E+01  0.963763E-03  0.224752E-03  0.116482E-02  0.921309E-03  0.199098E-02  0.141415E-02  0.376681E-02  0.588520E-03  0.197687E-03  0.199978E+03
  0.998284E+02 -0.270296E+01  0.963763E-03  0.224752E-03  0.116482E-02  0.119746E-02  0.199098E-02  0.141415E-02  0.376681E-02  0.588520E-03  0.197687E-03  0.200017E+03
  0.998284E+02  0.452719E+00  0.963763E-03  0.224752E-03  0.116482E-02  0.119746E-02  0.199098E-02  0.141415E-02  0.478695E-02  0.588520E-03  0.197687E-03  0.199699E+03
  0.998284E+02  0.531758E+01  0.213997E-02  0.224752E-03  0.116482E-02  0.119746E-02  0.199098E-02  0.141415E-02  0.572904E-02  0.588520E-03  0.197687E-03  0.195413E+03
  0.100040E+03 -0.443226E+01  0.213997E-02  0.285560E-04  0.116482E-02  0.925591E-03  0.199098E-02  0.141415E-02  0.572904E-02  0.588520E-03  0.197687E-03  0.195372E+03
  0.100040E+03 -0.443226E+01  0.213997E-02  0.285560E-04  0.116482E-02  0.925591E-03  0.199098E-02  0.141415E-02  0.572904E-02  0.588520E-03  0.197687E-03  0.195372E+03
  0.100040E+03 -0.443226E+01  0.809183E-02  0.855233E-03  0.116482E-02  0.925591E-03  0.118148E-02  0.141415E-02  0.341480E-02  0.588520E-03  0.197687E-03  0.193703E+03
  0.100040E+03 -0.443226E+01  0.567916E-02  0.855233E-03  0.116482E-02  0.925591E-03  0.118148E-02  0.141415E-02  0.341480E-02  0.588520E-03  0.197687E-03  0.195096E+03
  0.100040E+03 -0.443226E+01  0.151079E-02  0.855233E-03  0.116482E-02  0.925591E-03  0.115687E-02  0.141415E-02  0.351451E-02  0.588520E-03  0.197687E-03  0.199783E+03
  0.100040E+03 -0.443226E+01  0.151079E-02  0.855233E-03  0.116482E-02  0.925591E-03  0.115687E-02  0.331483E-03  0.247806E-02  0.588520E-03  0.197687E-03  0.201770E+03
  0.100040E+03  0.303597E+01  0.151079E-02  0.855233E-03  0.401480E-03  0.925591E-03  0.115687E-02  0.331483E-03  0.247806E-02  0.588520E-03  0.197687E-03  0.203220E+03
  0.100040E+03 -0.978480E+00  0.151079E-02  0.855233E-03  0.401480E-03  0.108560E-02  0.115687E-02  0.331483E-03  0.211294E-02  0.588520E-03  0.197687E-03  0.203854E+03
  0.100040E+03 -0.978480E+00  0.151079E-02  0.855233E-03  0.401480E-03  0.108560E-02  0.115687E-02  0.331483E-03  0.171643E-02  0.588520E-03  0.197687E-03  0.204525E+03
  0.100040E+03 -0.978480E+00  0.151079E-02  0.855233E-03  0.401480E-03  0.108560E-02  0.151805E-02  0.101582E-02  0.171643E-02  0.588520E-03  0.197687E-03  0.203823E+03
  0.100040E+03 -0.978480E+00  0.151079E-02  0.855233E-03  0.401480E-03  0.108560E-02  0.151805E-02  0.101582E-02  0.171643E-02  0.588520E-03  0.197687E-03  0.203823E+03
  0.100040E+03 -0.978480E+00  0.151079E-02  0.855233E-03  0.401480E-03  0.108560E-02  0.151805E-02  0.101582E-02  0.533944E-02  0.588520E-03  0.197687E-03  0.199733E+03
  0.100040E+03 -0.978480E+00  0.151079E-02  0.855233E-03  0.401480E-03  0.108560E-02  0.151805E-02  0.101582E-02  0.533944E-02  0.588520E-03  0.277249E-03  0.199732E+03
  0.100040E+03  0.133043E+01  0.141984E-03  0.855233E-03  0.401480E-03  0.108560E-02  0.151805E-02  0.101582E-02  0.639753E-03  0.130642E-02  0.277249E-03  0.206850E+03
  0.100040E+03  0.133043E+01  0.141984E-03  0.855233E-03  0.401480E-03  0.108560E-02  0.151805E-02  0.101092E-02  0.639753E-03  0.130642E-02  0.277249E-03  0.206857E+03
  0.996732E+02  0.133043E+01  0.141984E-03  0.855233E-03  0.401480E-03  0.108560E-02  0.151805E-02  0.101092E-02  0.639753E-03  0.130642E-02  0.277249E-03  0.206769E+03
  0.996732E+02  0.133043E+01  0.141984E-03  0.855233E-03  0.401480E-03  0.108560E-02  0.151805E-02  0.101092E-02  0.639753E-03  0.130642E-02  0.277249E-03  0.206769E+03
  0.996732E+02  0.133043E+01  0.141984E-03  0.855233E-03  0.401480E-03  0.108560E-02  0.514966E-03  0.101092E-02  0.639753E-03  0.130642E-02  0.277249E-03  0.208447E+03
  0.996732E+02  0.133043E+01  0.141984E-03  0.855233E-03  0.401480E-03  0.108560E-02  0.764115E-03  0.101092E-02  0.639753E-03  0.130642E-02  0.277249E-03  0.208176E+03
  0.996732E+02  0.133043E+01  0.475561E-04  0.855233E-03  0.401480E-03  0.108560E-02  0.764115E-03  0.196324E-02  0.639753E-03  0.130642E-02  0.277249E-03  0.206443E+03
  0.996732E+02  0.133043E+01  0.475561E-04  0.855233E-03  0.401480E-03  0.108560E-02  0.764115E-03  0.196324E-02  0.639753E-03  0.893526E-03  0.277249E-03  0.207422E+03
  0.996732E+02  0.133043E+01  0.475561E-04  0.855233E-03  0.401480E-03  0.108560E-02  0.764115E-03  0.309354E-02  0.306794E-03  0.893526E-03  0.277249E-03  0.206198E+03
  0.996732E+02  0.133043E+01  0.261607E-02  0.858327E-03  0.401480E-03  0.108560E-02  0.764115E-03  0.309354E-02  0.306794E-03  0.893526E-03  0.277249E-03  0.202354E+03
  0.999146E+02  0.133043E+01  0.261607E-02  0.858327E-03  0.401480E-03  0.108560E-02  0.764115E-03  0.279007E-02  0.306794E-03  0.893526E-03  0.277249E-03  0.202772E+03
  0.999146E+02  0.133043E+01  0.261607E-02  0.858327E-03  0.401480E-03  0.108560E-02  0.764115E-03  0.279007E-02  0.306794E-03  0.893526E-03  0.277249E-03  0.202772E+03
  0.999146E+02  0.133043E+01  0.913891E-03  0.858327E-03  0.401480E-03  0.108560E-02  0.764115E-03  0.279007E-02  0.306794E-03  0.893526E-03  0.277249E-03  0.205960E+03
  0.999146E+02  0.133043E+01  0.913891E-03  0.858327E-03  0.401480E-03  0.108560E-02  0.764115E-03  0.279007E-02  0.306794E-03  0.893526E-03  0.277249E-03  0.205960E+03
  0.100221E+03  0.133043E+01  0.913891E-03  0.858327E-03  0.401480E-03  0.108560E-02  0.764115E-03  0.104607E-02  0.306794E-03  0.476885E-03  0.277249E-03  0.209578E+03
  0.993419E+02  0.133043E+01  0.913891E-03  0.858327E-03  0.401480E-03  0.687405E-03  0.764115E-03  0.104607E-02  0.306794E-03  0.323661E-03  0.277249E-03  0.209971E+03
  0.990719E+02  0.133043E+01  0.913891E-03  0.858327E-03  0.401480E-03  0.687405E-03  0.764115E-03  0.104607E-02  0.306794E-03  0.323661E-03  0.277249E-03  0.209607E+03
  0.990719E+02  0.133043E+01  0.913891E-03  0.858327E-03  0.401480E-03  0.687405E-03  0.909395E-03  0.104607E-02  0.306794E-03  0.114318E-02  0.277249E-03  0.207668E+03
  0.990719E+02  0.516357E+01  0.913891E-03  0.858327E-03  0.401480E-03  0.687405E-03  0.113705E-02  0.104607E-02  0.306794E-03  0.114318E-02  0.277249E-03  0.206643E+03
  0.990719E+02  0.219705E+01  0.913891E-03  0.858327E-03  0.401480E-03  0.687405E-03  0.113705E-02  0.104607E-02  0.306794E-03  0.114318E-02  0.277249E-03  0.207341E+03
  0.991996E+02  0.219705E+01  0.913891E-03  0.858327E-03  0.401480E-03  0.687405E-03  0.138382E-03  0.104607E-02  0.306794E-03  0.114318E-02  0.277249E-03  0.208095E+03
  0.991996E+02  0.219705E+01  0.913891E-03  0.858327E-03  0.401480E-03  0.687405E-03  0.138382E-03  0.104607E-02  0.853273E-03  0.114318E-02  0.277249E-03  0.207320E+03
  0.991996E+02  0.219705E+01  0.913891E-03  0.858327E-03  0.401480E-03  0.687405E-03  0.138382E-03  0.420713E-03  0.853273E-03  0.114318E-02  0.277249E-03  0.207618E+03
  0.992011E+02  0.219705E+01  0.500051E-03  0.858327E-03  0.401480E-03  0.687405E-03  0.158319E-03  0.420713E-03  0.853273E-03  0.114318E-02  0.277249E-03  0.208276E+03
  0.992011E+02  0.534546E+01  0.500051E-03  0.858327E-03  0.822494E-03  0.687405E-03  0.184271E-03  0.420713E-03  0.853273E-03  0.114662E-02  0.277249E-03  0.206726E+03
  0.992011E+02  0.534546E+01  0.500051E-03  0.858327E-03  0.822494E-03  0.845937E-03  0.184271E-03  0.420713E-03  0.853273E-03  0.114662E-02  0.277249E-03  0.206590E+03
  0.100830E+03  0.534546E+01  0.500051E-03  0.858327E-03  0.822494E-03  0.575499E-03  0.184271E-03  0.420713E-03  0.258887E-02  0.114662E-02  0.277249E-03  0.203404E+03
  0.100830E+03  0.635736E+01  0.500051E-03  0.858327E-03  0.822494E-03  0.575499E-03  0.184271E-03  0.420713E-03  0.258887E-02  0.114662E-02  0.277249E-03  0.202763E+03
  0.100830E+03  0.635736E+01  0.200923E-03  0.858327E-03  0.822494E-03  0.575499E-03  0.184271E-03  0.420713E-03  0.172373E-02  0.114662E-02  0.277249E-03  0.204196E+03
  0.100830E+03  0.635736E+01  0.313422E-03  0.858327E-03  0.822494E-03  0.575499E-03  0.184271E-03  0.191280E-02  0.172373E-02  0.114662E-02  0.277249E-03  0.204262E+03
  0.100830E+03  0.635736E+01  0.313422E-03  0.858327E-03  0.822494E-03  0.575499E-03  0.184271E-03  0.191280E-02  0.172373E-02  0.827328E-03  0.277249E-03  0.204826E+03
  0.100830E+03  0.143790E+01  0.313422E-03  0.858327E-03  0.822494E-03  0.575499E-03  0.184271E-03  0.804785E-03  0.172373E-02  0.827328E-03  0.277249E-03  0.207335E+03
  0.100830E+03  0.143790E+01  0.313422E-03  0.858327E-03  0.822494E-03  0.575499E-03  0.184271E-03  0.804785E-03  0.172373E-02  0.341396E-03  0.277249E-03  0.208162E+03
  0.101104E+03  0.143790E+01  0.313422E-03  0.858327E-03  0.822494E-03  0.575499E-03  0.184271E-03  0.804785E-03  0.172373E-02  0.341396E-03  0.277249E-03  0.207669E+03
  0.101104E+03  0.143790E+01  0.313422E-03  0.858327E-03  0.822494E-03  0.160516E-03  0.184271E-03  0.804785E-03  0.284812E-02  0.341396E-03  0.277249E-03  0.204540E+03
  0.101104E+03  0.143790E+01  0.375289E-03  0.858327E-03  0.822494E-03  0.160516E-03  0.644354E-03  0.804785E-03  0.284812E-02  0.341396E-03  0.277249E-03  0.204720E+03
  0.101104E+03  0.143790E+01  0.375289E-03  0.858327E-03  0.822494E-03  0.144164E-02  0.644354E-03  0.804785E-03  0.925675E-03  0.341396E-03  0.277249E-03  0.208502E+03
  0.101486E+03  0.143790E+01  0.375289E-03  0.858327E-03  0.822494E-03  0.144164E-02  0.644354E-03  0.804785E-03  0.925675E-03  0.341396E-03  0.277249E-03  0.207736E+03
  0.101486E+03  0.143790E+01  0.375289E-03  0.858327E-03  0.822494E-03  0.144164E-02  0.644354E-03  0.804785E-03  0.925675E-03  0.341396E-03  0.277249E-03  0.207736E+03
