a0_min         a1_min         a2_min         a3_min         a4_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   Y9_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.100278E+03   0.904380E+00  -0.103061E+02  -0.119004E+02   0.236926E+01   0.746880E-03   0.548952E-03   0.783005E-03   0.605809E-03   0.120650E-02   0.288271E-02   0.105501E-01   0.581762E-03   0.550426E-03   0.197569E+03   0.000000E+00   0.000000E+00   0.197569E+03  -0.395138E+03
   0.100278E+03   0.904380E+00  -0.103061E+02  -0.168332E+02  -0.182838E+02   0.746880E-03   0.548952E-03   0.783005E-03   0.145201E-02   0.120650E-02   0.140078E-02   0.920143E-02   0.581762E-03   0.550426E-03   0.195420E+03   0.000000E+00   0.000000E+00   0.195420E+03  -0.390840E+03
   0.100278E+03   0.904380E+00  -0.103061E+02  -0.126166E+02   0.592977E+01   0.746880E-03   0.548952E-03   0.783005E-03   0.216169E-02   0.120650E-02   0.140078E-02   0.100379E-01   0.252414E-03   0.550426E-03   0.197277E+03   0.000000E+00   0.000000E+00   0.197277E+03  -0.394554E+03
   0.102213E+03   0.904380E+00  -0.103061E+02  -0.542934E+01   0.560161E+01   0.746880E-03   0.548952E-03   0.783005E-03   0.216169E-02   0.120650E-02   0.140078E-02   0.100379E-01   0.252414E-03   0.550426E-03   0.195902E+03   0.000000E+00   0.000000E+00   0.195902E+03  -0.391804E+03
   0.102213E+03   0.904380E+00  -0.745922E+01  -0.194092E+02   0.560161E+01   0.746880E-03   0.548952E-03   0.783005E-03   0.216169E-02   0.120650E-02   0.140078E-02   0.741772E-02   0.252414E-03   0.550426E-03   0.198477E+03   0.000000E+00   0.000000E+00   0.198477E+03  -0.396954E+03
   0.103041E+03  -0.801333E+00  -0.745922E+01  -0.213068E+02   0.491242E+01   0.746880E-03   0.806942E-03   0.783005E-03   0.216169E-02   0.120650E-02   0.170068E-02   0.441098E-02   0.252414E-03   0.550426E-03   0.198746E+03   0.000000E+00   0.000000E+00   0.198746E+03  -0.397492E+03
   0.103016E+03  -0.629984E+01   0.427502E+01  -0.213068E+02   0.491242E+01   0.746880E-03   0.581333E-03   0.783005E-03   0.216169E-02   0.113652E-02   0.170068E-02   0.441098E-02   0.252414E-03   0.550426E-03   0.198413E+03   0.000000E+00   0.000000E+00   0.198413E+03  -0.396826E+03
   0.103016E+03  -0.822356E+01   0.226619E+02  -0.215267E+02   0.281129E+02   0.746880E-03   0.581333E-03   0.783005E-03   0.281165E-02   0.645969E-03   0.147749E-02   0.353739E-02   0.938702E-03   0.550426E-03   0.197115E+03   0.000000E+00   0.000000E+00   0.197115E+03  -0.394230E+03
   0.103016E+03   0.792100E-01  -0.281918E+01  -0.280041E+02   0.596130E+01   0.814809E-03   0.581333E-03   0.783005E-03   0.611910E-03   0.645969E-03   0.147749E-02   0.731380E-03   0.938702E-03   0.550426E-03   0.206116E+03   0.000000E+00   0.000000E+00   0.206116E+03  -0.412232E+03
   0.103016E+03   0.792100E-01  -0.338977E+01  -0.188683E+02   0.575716E+01   0.814809E-03   0.581333E-03   0.783005E-03   0.611910E-03   0.645969E-03   0.147749E-02   0.731380E-03   0.938702E-03   0.550426E-03   0.205643E+03   0.000000E+00   0.000000E+00   0.205643E+03  -0.411286E+03
   0.103016E+03  -0.309750E+01  -0.427227E+01  -0.188683E+02   0.575716E+01   0.814809E-03   0.581333E-03   0.783005E-03   0.611910E-03   0.753636E-03   0.197311E-02   0.731380E-03   0.938702E-03   0.550426E-03   0.204922E+03   0.000000E+00   0.000000E+00   0.204922E+03  -0.409844E+03
   0.103016E+03  -0.368018E+01   0.908217E+00  -0.247719E+02   0.163995E+02   0.814809E-03   0.581333E-03   0.783005E-03   0.611910E-03   0.753636E-03   0.197311E-02   0.731380E-03   0.938702E-03   0.550426E-03   0.206434E+03   0.000000E+00   0.000000E+00   0.206434E+03  -0.412868E+03
   0.103016E+03  -0.368018E+01   0.275585E+01  -0.247719E+02   0.163995E+02   0.814809E-03   0.581333E-03   0.783005E-03   0.611910E-03   0.753636E-03   0.197311E-02   0.970242E-03   0.938702E-03   0.550426E-03   0.206151E+03   0.000000E+00   0.000000E+00   0.206151E+03  -0.412302E+03
   0.103016E+03  -0.500618E+01   0.202848E+01  -0.269614E+02   0.329207E+01   0.911501E-03   0.581333E-03   0.724134E-03   0.611910E-03   0.753636E-03   0.197311E-02   0.970242E-03   0.388712E-03   0.550426E-03   0.206685E+03   0.000000E+00   0.000000E+00   0.206685E+03  -0.413370E+03
   0.103016E+03  -0.444420E+01   0.202848E+01  -0.275819E+02   0.329207E+01   0.740483E-03   0.439653E-03   0.724134E-03   0.616402E-03   0.591141E-03   0.197311E-02   0.970242E-03   0.388712E-03   0.894098E-03   0.206299E+03   0.000000E+00   0.000000E+00   0.206299E+03  -0.412598E+03
   0.103016E+03  -0.452342E+01   0.202848E+01  -0.275819E+02   0.165620E+02   0.740483E-03   0.439653E-03   0.724134E-03   0.616402E-03   0.591141E-03   0.619430E-03   0.970242E-03   0.388712E-03   0.894098E-03   0.205543E+03   0.000000E+00   0.000000E+00   0.205543E+03  -0.411086E+03
   0.103016E+03  -0.452342E+01   0.127120E+02  -0.275819E+02   0.874462E+00   0.740483E-03   0.388308E-03   0.724134E-03   0.616402E-03   0.142494E-02   0.619430E-03   0.970242E-03   0.388712E-03   0.241351E-03   0.204784E+03   0.000000E+00   0.000000E+00   0.204784E+03  -0.409568E+03
   0.101400E+03  -0.380303E+01   0.127120E+02  -0.165237E+02   0.784865E+01   0.740483E-03   0.388308E-03   0.724134E-03   0.130687E-02   0.142494E-02   0.619430E-03   0.970242E-03   0.179737E-03   0.241351E-03   0.206522E+03   0.000000E+00   0.000000E+00   0.206522E+03  -0.413044E+03
   0.101400E+03   0.765139E+00  -0.288239E+00  -0.511413E+01   0.215971E+01   0.244019E-03   0.388308E-03   0.724134E-03   0.130687E-02   0.142494E-02   0.182963E-02   0.970242E-03   0.179737E-03   0.241351E-03   0.206568E+03   0.000000E+00   0.000000E+00   0.206568E+03  -0.413136E+03
   0.101400E+03   0.583450E+00  -0.639911E+01  -0.926582E+01  -0.165507E+02   0.244019E-03   0.388308E-03   0.724134E-03   0.130687E-02   0.171953E-03   0.163676E-02   0.970242E-03   0.179737E-03   0.241351E-03   0.207862E+03   0.000000E+00   0.000000E+00   0.207862E+03  -0.415724E+03
   0.991369E+02   0.583450E+00  -0.680382E+01  -0.926582E+01  -0.500481E+01   0.244019E-03   0.388308E-03   0.724134E-03   0.130687E-02   0.653713E-03   0.392270E-03   0.970242E-03   0.179737E-03   0.241351E-03   0.209292E+03   0.000000E+00   0.000000E+00   0.209292E+03  -0.418584E+03
   0.988563E+02   0.583450E+00  -0.680382E+01   0.644080E+00  -0.500481E+01   0.244019E-03   0.388308E-03   0.724134E-03   0.130687E-02   0.653713E-03   0.392270E-03   0.682086E-03   0.115789E-02   0.241351E-03   0.208381E+03   0.000000E+00   0.000000E+00   0.208381E+03  -0.416762E+03
   0.999210E+02   0.583450E+00  -0.680382E+01  -0.307139E+01  -0.500481E+01   0.244019E-03   0.388308E-03   0.724134E-03   0.130687E-02   0.241909E-03   0.392270E-03   0.682086E-03   0.115789E-02   0.241351E-03   0.209311E+03   0.000000E+00   0.000000E+00   0.209311E+03  -0.418622E+03
   0.997154E+02   0.583450E+00   0.100213E+01  -0.307139E+01   0.688376E+01   0.244019E-03   0.388308E-03   0.673714E-03   0.130687E-02   0.241909E-03   0.392270E-03   0.682086E-03   0.339131E-03   0.241351E-03   0.209951E+03   0.000000E+00   0.000000E+00   0.209951E+03  -0.419902E+03
   0.997154E+02   0.140109E+01   0.100213E+01   0.797242E+01   0.116746E+02   0.244019E-03   0.388308E-03   0.673714E-03   0.130687E-02   0.882180E-03   0.200479E-02   0.682086E-03   0.422558E-03   0.241351E-03   0.205196E+03   0.000000E+00   0.000000E+00   0.205196E+03  -0.410392E+03
   0.997154E+02   0.201165E+01   0.100213E+01  -0.154480E+01   0.197881E+00   0.873407E-03   0.388308E-03   0.673714E-03   0.142408E-02   0.100626E-02   0.200479E-02   0.682086E-03   0.422558E-03   0.241351E-03   0.207232E+03   0.000000E+00   0.000000E+00   0.207232E+03  -0.414464E+03
   0.100648E+03   0.201165E+01  -0.904252E+01  -0.883382E+01   0.197881E+00   0.873407E-03   0.388308E-03   0.673714E-03   0.142408E-02   0.100626E-02   0.102826E-02   0.682086E-03   0.422558E-03   0.241351E-03   0.209272E+03   0.000000E+00   0.000000E+00   0.209272E+03  -0.418544E+03
   0.101096E+03  -0.171539E+01  -0.108563E+01  -0.220268E+02   0.197881E+00   0.873407E-03   0.388308E-03   0.673714E-03   0.156555E-02   0.100626E-02   0.965851E-03   0.101630E-02   0.422558E-03   0.241351E-03   0.208100E+03   0.000000E+00   0.000000E+00   0.208100E+03  -0.416200E+03
   0.101096E+03  -0.171539E+01  -0.108563E+01  -0.220268E+02   0.374411E+01   0.873407E-03   0.307538E-03   0.673714E-03   0.156555E-02   0.100626E-02   0.965851E-03   0.101630E-02   0.422558E-03   0.241351E-03   0.208061E+03   0.000000E+00   0.000000E+00   0.208061E+03  -0.416122E+03
   0.101096E+03  -0.171539E+01   0.658435E+01  -0.184949E+02  -0.127495E+02   0.873407E-03   0.307538E-03   0.673714E-03   0.111547E-02   0.100626E-02   0.965851E-03   0.101630E-02   0.102706E-02   0.241351E-03   0.206139E+03   0.000000E+00   0.000000E+00   0.206139E+03  -0.412278E+03
   0.101096E+03  -0.293627E+01   0.113049E+01  -0.176490E+02  -0.117269E+02   0.524873E-03   0.307538E-03   0.673714E-03   0.111547E-02   0.134490E-02   0.965851E-03   0.237773E-03   0.102706E-02   0.241351E-03   0.206928E+03   0.000000E+00   0.000000E+00   0.206928E+03  -0.413856E+03
   0.101096E+03  -0.207005E+01   0.113049E+01  -0.110267E+02  -0.117269E+02   0.524873E-03   0.307538E-03   0.673714E-03   0.111547E-02   0.672345E-03   0.965851E-03   0.237773E-03   0.381494E-03   0.241351E-03   0.209804E+03   0.000000E+00   0.000000E+00   0.209804E+03  -0.419608E+03
   0.999917E+02  -0.207005E+01   0.123435E+01  -0.110267E+02   0.169600E+02   0.524873E-03   0.307538E-03   0.673714E-03   0.111547E-02   0.672345E-03   0.965851E-03   0.237773E-03   0.685645E-03   0.241351E-03   0.208176E+03   0.000000E+00   0.000000E+00   0.208176E+03  -0.416352E+03
   0.100034E+03  -0.207005E+01   0.370221E+01  -0.912889E+01   0.169600E+02   0.524873E-03   0.751036E-03   0.673714E-03   0.111547E-02   0.672345E-03   0.965851E-03   0.237773E-03   0.685645E-03   0.241351E-03   0.207791E+03   0.000000E+00   0.000000E+00   0.207791E+03  -0.415582E+03
   0.101220E+03  -0.207005E+01  -0.110304E+01  -0.111108E+02   0.134028E+02   0.524873E-03   0.751036E-03   0.673714E-03   0.111547E-02   0.672345E-03   0.965851E-03   0.315353E-03   0.685645E-03   0.241351E-03   0.209479E+03   0.000000E+00   0.000000E+00   0.209479E+03  -0.418958E+03
   0.100859E+03  -0.207005E+01  -0.110304E+01  -0.111108E+02   0.410686E+01   0.524873E-03   0.751036E-03   0.673714E-03   0.111547E-02   0.672345E-03   0.965851E-03   0.315353E-03   0.685645E-03   0.719500E-03   0.209300E+03   0.000000E+00   0.000000E+00   0.209300E+03  -0.418600E+03
   0.100859E+03  -0.207005E+01  -0.110304E+01  -0.111108E+02   0.634237E+01   0.524873E-03   0.103988E-03   0.673714E-03   0.111547E-02   0.672345E-03   0.965851E-03   0.315353E-03   0.333811E-03   0.719500E-03   0.210242E+03   0.000000E+00   0.000000E+00   0.210242E+03  -0.420484E+03
   0.101147E+03  -0.796763E+00   0.195452E+01  -0.111108E+02   0.634237E+01   0.524873E-03   0.103988E-03   0.673714E-03   0.111547E-02   0.546115E-03   0.965851E-03   0.315353E-03   0.333811E-03   0.719500E-03   0.210344E+03   0.000000E+00   0.000000E+00   0.210344E+03  -0.420688E+03
   0.101147E+03  -0.414525E+00  -0.682060E+01  -0.111108E+02   0.634237E+01   0.524873E-03   0.103988E-03   0.673714E-03   0.111547E-02   0.853980E-03   0.965851E-03   0.315353E-03   0.333811E-03   0.746350E-03   0.209359E+03   0.000000E+00   0.000000E+00   0.209359E+03  -0.418718E+03
   0.101147E+03  -0.414525E+00  -0.768858E+01  -0.111108E+02   0.547911E+01   0.524873E-03   0.103988E-03   0.673714E-03   0.111547E-02   0.853980E-03   0.965851E-03   0.985355E-03   0.430645E-03   0.746350E-03   0.208537E+03   0.000000E+00   0.000000E+00   0.208537E+03  -0.417074E+03
   0.101147E+03  -0.294315E+01   0.608474E+01  -0.186847E+02   0.127426E+02   0.132492E-02   0.103988E-03   0.901845E-04   0.111547E-02   0.324870E-04   0.965851E-03   0.985355E-03   0.430645E-03   0.746350E-03   0.206180E+03   0.000000E+00   0.000000E+00   0.206180E+03  -0.412360E+03
   0.101147E+03  -0.237184E+01   0.103548E+02  -0.947867E+01   0.985392E+01   0.132492E-02   0.103988E-03   0.901845E-04   0.161569E-02   0.270163E-03   0.965851E-03   0.985355E-03   0.430645E-03   0.746350E-03   0.206014E+03   0.000000E+00   0.000000E+00   0.206014E+03  -0.412028E+03
   0.101147E+03  -0.237184E+01   0.103548E+02  -0.131606E+02   0.985392E+01   0.132492E-02   0.504199E-03   0.483714E-04   0.161569E-02   0.270163E-03   0.965851E-03   0.985355E-03   0.430645E-03   0.746350E-03   0.206008E+03   0.000000E+00   0.000000E+00   0.206008E+03  -0.412016E+03
   0.101147E+03  -0.237184E+01   0.407187E+01  -0.217130E+02  -0.631532E+01   0.132492E-02   0.504199E-03   0.483714E-04   0.161569E-02   0.270163E-03   0.965851E-03   0.985355E-03   0.430645E-03   0.746350E-03   0.205315E+03   0.000000E+00   0.000000E+00   0.205315E+03  -0.410630E+03
   0.101147E+03  -0.237184E+01   0.193541E+01  -0.219340E+02   0.754020E+01   0.132492E-02   0.504199E-03   0.483714E-04   0.228042E-02   0.270163E-03   0.965851E-03   0.985355E-03   0.430645E-03   0.746350E-03   0.205088E+03   0.000000E+00   0.000000E+00   0.205088E+03  -0.410176E+03
   0.101651E+03  -0.250849E+01   0.193541E+01  -0.221294E+02   0.480336E+01   0.132492E-02   0.504199E-03   0.689124E-03   0.121691E-02   0.472937E-03   0.965851E-03   0.985355E-03   0.430645E-03   0.746350E-03   0.207207E+03   0.000000E+00   0.000000E+00   0.207207E+03  -0.414414E+03
   0.101651E+03   0.156577E+01   0.647146E+01  -0.108729E+02   0.158555E+02   0.132492E-02   0.504199E-03   0.689124E-03   0.121691E-02   0.472937E-03   0.965851E-03   0.985355E-03   0.430645E-03   0.746350E-03   0.206312E+03   0.000000E+00   0.000000E+00   0.206312E+03  -0.412624E+03
   0.101651E+03   0.245012E+01   0.115789E+02   0.482691E+01   0.133744E+02   0.132492E-02   0.504199E-03   0.689124E-03   0.121691E-02   0.472937E-03   0.965851E-03   0.985355E-03   0.430645E-03   0.746350E-03   0.206829E+03   0.000000E+00   0.000000E+00   0.206829E+03  -0.413658E+03
   0.101651E+03   0.245012E+01   0.773450E+01   0.482691E+01   0.112561E+02   0.792794E-03   0.504199E-03   0.689124E-03   0.121691E-02   0.472937E-03   0.965851E-03   0.985355E-03   0.457825E-03   0.583849E-03   0.207995E+03   0.000000E+00   0.000000E+00   0.207995E+03  -0.415990E+03
   0.101651E+03   0.680079E+01   0.773450E+01   0.108670E+02   0.142756E+02   0.105270E-02   0.504199E-03   0.689124E-03   0.121691E-02   0.472937E-03   0.965851E-03   0.102524E-02   0.925258E-03   0.583849E-03   0.205782E+03   0.000000E+00   0.000000E+00   0.205782E+03  -0.411564E+03
   0.100900E+03   0.634966E+01   0.192283E+01   0.111960E+02   0.181658E+02   0.105270E-02   0.504199E-03   0.689124E-03   0.153989E-02   0.472937E-03   0.965851E-03   0.318385E-03   0.925258E-03   0.583849E-03   0.205613E+03   0.000000E+00   0.000000E+00   0.205613E+03  -0.411226E+03
