a0_min         a1_min         a2_min         a3_min         a4_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.103916E+03   0.103662E+02   0.205326E+02   0.216631E+02   0.226104E+02   0.930841E-03   0.103407E-03   0.847415E-04   0.119878E-02   0.191192E+03   0.000000E+00   0.000000E+00   0.191192E+03  -0.382384E+03
   0.103916E+03   0.868019E+01   0.205326E+02   0.126085E+02   0.151382E+02   0.930841E-03   0.103407E-03   0.847415E-04   0.119878E-02   0.189584E+03   0.000000E+00   0.000000E+00   0.189584E+03  -0.379168E+03
   0.103916E+03   0.868019E+01   0.205326E+02   0.126085E+02   0.300671E+02   0.930841E-03   0.103407E-03   0.406070E-03   0.119878E-02   0.189112E+03   0.000000E+00   0.000000E+00   0.189112E+03  -0.378224E+03
   0.103916E+03   0.868019E+01   0.205326E+02   0.126085E+02   0.300671E+02   0.930841E-03   0.103407E-03   0.329577E-03   0.119878E-02   0.189536E+03   0.000000E+00   0.000000E+00   0.189536E+03  -0.379072E+03
   0.103916E+03   0.811482E+01   0.174537E+02   0.133258E+02   0.251483E+02   0.930841E-03   0.103407E-03   0.329577E-03   0.119878E-02   0.190278E+03   0.000000E+00   0.000000E+00   0.190278E+03  -0.380556E+03
   0.103916E+03   0.811482E+01   0.174537E+02   0.133258E+02   0.311816E+02   0.930841E-03   0.103407E-03   0.329577E-03   0.119878E-02   0.189743E+03   0.000000E+00   0.000000E+00   0.189743E+03  -0.379486E+03
   0.103916E+03   0.811482E+01   0.174537E+02   0.133258E+02   0.181551E+02   0.930841E-03   0.103407E-03   0.329577E-03   0.156453E-02   0.189488E+03   0.000000E+00   0.000000E+00   0.189488E+03  -0.378976E+03
   0.103916E+03   0.597665E+01   0.174537E+02   0.186600E+02   0.899176E+01   0.100515E-02   0.162378E-03   0.329577E-03   0.156453E-02   0.186969E+03   0.000000E+00   0.000000E+00   0.186969E+03  -0.373938E+03
   0.103916E+03   0.597665E+01   0.171535E+02   0.186600E+02   0.277952E+02   0.100515E-02   0.162378E-03   0.329577E-03   0.156453E-02   0.188297E+03   0.000000E+00   0.000000E+00   0.188297E+03  -0.376594E+03
   0.105155E+03   0.597665E+01   0.186698E+02   0.139316E+02   0.277952E+02   0.100515E-02   0.162378E-03   0.329577E-03   0.156453E-02   0.188057E+03   0.000000E+00   0.000000E+00   0.188057E+03  -0.376114E+03
   0.105155E+03   0.721488E+01   0.186698E+02   0.139316E+02   0.322071E+02   0.111108E-02   0.162378E-03   0.362552E-03   0.130505E-02   0.188171E+03   0.000000E+00   0.000000E+00   0.188171E+03  -0.376342E+03
   0.105155E+03   0.228582E+01   0.189116E+02   0.647108E+01   0.431854E+02   0.251680E-03   0.162378E-03   0.362552E-03   0.130505E-02   0.189163E+03   0.000000E+00   0.000000E+00   0.189163E+03  -0.378326E+03
   0.105155E+03   0.228582E+01   0.189116E+02   0.913656E+01   0.431854E+02   0.451762E-03   0.162378E-03   0.362552E-03   0.130505E-02   0.188172E+03   0.000000E+00   0.000000E+00   0.188172E+03  -0.376344E+03
   0.105155E+03   0.487238E+01   0.181873E+02   0.358655E+01   0.431854E+02   0.451762E-03   0.233666E-03   0.869396E-04   0.130505E-02   0.188044E+03   0.000000E+00   0.000000E+00   0.188044E+03  -0.376088E+03
   0.105155E+03   0.105795E+01   0.265722E+02  -0.235815E+00   0.431854E+02   0.451762E-03   0.233666E-03   0.869396E-04   0.130505E-02   0.189047E+03   0.000000E+00   0.000000E+00   0.189047E+03  -0.378094E+03
   0.106945E+03   0.105795E+01   0.265722E+02   0.117362E+01   0.431854E+02   0.451762E-03   0.233666E-03   0.869396E-04   0.130505E-02   0.188492E+03   0.000000E+00   0.000000E+00   0.188492E+03  -0.376984E+03
   0.105413E+03   0.105795E+01   0.253776E+02  -0.241906E+01   0.431854E+02   0.451762E-03   0.233666E-03   0.869396E-04   0.130505E-02   0.189115E+03   0.000000E+00   0.000000E+00   0.189115E+03  -0.378230E+03
   0.105413E+03   0.105795E+01   0.253776E+02   0.778238E+01   0.431854E+02   0.444892E-03   0.233666E-03   0.869396E-04   0.130505E-02   0.189096E+03   0.000000E+00   0.000000E+00   0.189096E+03  -0.378192E+03
   0.105413E+03   0.105795E+01   0.229601E+02  -0.812474E+00   0.431854E+02   0.444892E-03   0.233666E-03   0.869396E-04   0.141881E-02   0.189490E+03   0.000000E+00   0.000000E+00   0.189490E+03  -0.378980E+03
   0.105413E+03   0.105795E+01   0.229601E+02  -0.220188E+01   0.431854E+02   0.197065E-02   0.517650E-03   0.869396E-04   0.186261E-02   0.181889E+03   0.000000E+00   0.000000E+00   0.181889E+03  -0.363778E+03
   0.105080E+03   0.105795E+01   0.228821E+02   0.518984E+01   0.267352E+02   0.661546E-03   0.517650E-03   0.869396E-04   0.110871E-02   0.188421E+03   0.000000E+00   0.000000E+00   0.188421E+03  -0.376842E+03
   0.104245E+03   0.105795E+01   0.228821E+02   0.518984E+01   0.211045E+02   0.661546E-03   0.517650E-03   0.869396E-04   0.110871E-02   0.188962E+03   0.000000E+00   0.000000E+00   0.188962E+03  -0.377924E+03
   0.104245E+03   0.105795E+01   0.228821E+02   0.578476E+01   0.211045E+02   0.661546E-03   0.517650E-03   0.869396E-04   0.235386E-02   0.186823E+03   0.000000E+00   0.000000E+00   0.186823E+03  -0.373646E+03
   0.104245E+03   0.105795E+01   0.251004E+02   0.137830E+02   0.264919E+02   0.661546E-03   0.517650E-03   0.869396E-04   0.235386E-02   0.184183E+03   0.000000E+00   0.000000E+00   0.184183E+03  -0.368366E+03
   0.104245E+03   0.105795E+01   0.255770E+02   0.108317E+02   0.337955E+02   0.661546E-03   0.517650E-03   0.869396E-04   0.838243E-03   0.187237E+03   0.000000E+00   0.000000E+00   0.187237E+03  -0.374474E+03
   0.104245E+03   0.105795E+01   0.247606E+02   0.108317E+02   0.337955E+02   0.661546E-03   0.517650E-03   0.869396E-04   0.838243E-03   0.187496E+03   0.000000E+00   0.000000E+00   0.187496E+03  -0.374992E+03
   0.104415E+03   0.916280E+01   0.247606E+02   0.108317E+02   0.336408E+02   0.661546E-03   0.517650E-03   0.869396E-04   0.838243E-03   0.188495E+03   0.000000E+00   0.000000E+00   0.188495E+03  -0.376990E+03
   0.104415E+03   0.916280E+01   0.288909E+02   0.173654E+02   0.354063E+02   0.661546E-03   0.517650E-03   0.869396E-04   0.838243E-03   0.188693E+03   0.000000E+00   0.000000E+00   0.188693E+03  -0.377386E+03
   0.106395E+03   0.916280E+01   0.288909E+02   0.145343E+02   0.354331E+02   0.980140E-06   0.517650E-03   0.869396E-04   0.838243E-03   0.189592E+03   0.000000E+00   0.000000E+00   0.189592E+03  -0.379184E+03
   0.106395E+03   0.916280E+01   0.288909E+02   0.145343E+02   0.389226E+02   0.980140E-06   0.517650E-03   0.869396E-04   0.185971E-02   0.190082E+03   0.000000E+00   0.000000E+00   0.190082E+03  -0.380164E+03
   0.105525E+03   0.108526E+02   0.252211E+02   0.145343E+02   0.389226E+02   0.980140E-06   0.138815E-03   0.869396E-04   0.185971E-02   0.190679E+03   0.000000E+00   0.000000E+00   0.190679E+03  -0.381358E+03
   0.106241E+03   0.103729E+02   0.252211E+02   0.271972E+02   0.389226E+02   0.980140E-06   0.138815E-03   0.869396E-04   0.185971E-02   0.190692E+03   0.000000E+00   0.000000E+00   0.190692E+03  -0.381384E+03
   0.106241E+03   0.103729E+02   0.252211E+02   0.207339E+02   0.309372E+02   0.980140E-06   0.138815E-03   0.869396E-04   0.185971E-02   0.191216E+03   0.000000E+00   0.000000E+00   0.191216E+03  -0.382432E+03
   0.106241E+03   0.103729E+02   0.252211E+02   0.207339E+02   0.366737E+02   0.980140E-06   0.138815E-03   0.869396E-04   0.227316E-02   0.191044E+03   0.000000E+00   0.000000E+00   0.191044E+03  -0.382088E+03
   0.106241E+03   0.103729E+02   0.252211E+02   0.207339E+02   0.342579E+02   0.980140E-06   0.138815E-03   0.869396E-04   0.236250E-02   0.190650E+03   0.000000E+00   0.000000E+00   0.190650E+03  -0.381300E+03
   0.106241E+03   0.103729E+02   0.242040E+02   0.207339E+02   0.382512E+02   0.980140E-06   0.138815E-03   0.869396E-04   0.236250E-02   0.190570E+03   0.000000E+00   0.000000E+00   0.190570E+03  -0.381140E+03
   0.105029E+03   0.103729E+02   0.192613E+02   0.207339E+02   0.282129E+02   0.980140E-06   0.138815E-03   0.869396E-04   0.236250E-02   0.190904E+03   0.000000E+00   0.000000E+00   0.190904E+03  -0.381808E+03
   0.105029E+03   0.111626E+02   0.232839E+02   0.185520E+02   0.282129E+02   0.980140E-06   0.381067E-03   0.869396E-04   0.236250E-02   0.190033E+03   0.000000E+00   0.000000E+00   0.190033E+03  -0.380066E+03
   0.105029E+03   0.931699E+01   0.232839E+02   0.185520E+02   0.282129E+02   0.980140E-06   0.381067E-03   0.869396E-04   0.227594E-02   0.190672E+03   0.000000E+00   0.000000E+00   0.190672E+03  -0.381344E+03
