a0_min         a1_min         a2_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   Y9_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.101026E+03   0.290722E+01   0.580849E+01   0.580272E-03   0.506604E-03   0.147693E-02   0.801080E-03   0.278940E-02   0.201795E-02   0.155339E-03   0.865244E-03   0.553241E-03   0.202393E+03   0.000000E+00   0.000000E+00   0.202393E+03  -0.404786E+03
   0.101026E+03   0.290722E+01   0.580849E+01   0.580272E-03   0.506604E-03   0.147693E-02   0.801080E-03   0.278940E-02   0.201795E-02   0.155339E-03   0.152400E-03   0.553241E-03   0.202430E+03   0.000000E+00   0.000000E+00   0.202430E+03  -0.404860E+03
   0.101365E+03   0.242757E+01  -0.119399E+02   0.580272E-03   0.506604E-03   0.147693E-02   0.801080E-03   0.278940E-02   0.201795E-02   0.155339E-03   0.152400E-03   0.346329E-03   0.203302E+03   0.000000E+00   0.000000E+00   0.203302E+03  -0.406604E+03
   0.101365E+03   0.242757E+01  -0.732423E+01   0.580272E-03   0.506604E-03   0.147693E-02   0.801080E-03   0.278940E-02   0.201795E-02   0.155339E-03   0.121868E-02   0.194078E-03   0.201855E+03   0.000000E+00   0.000000E+00   0.201855E+03  -0.403710E+03
   0.102191E+03   0.242757E+01  -0.974399E+01   0.580272E-03   0.506604E-03   0.104654E-02   0.721290E-03   0.278940E-02   0.179808E-02   0.155339E-03   0.121868E-02   0.194078E-03   0.200373E+03   0.000000E+00   0.000000E+00   0.200373E+03  -0.400746E+03
   0.102191E+03   0.242757E+01  -0.132777E+02   0.796629E-03   0.506604E-03   0.104654E-02   0.721290E-03   0.278940E-02   0.179808E-02   0.917937E-04   0.121868E-02   0.194078E-03   0.199410E+03   0.000000E+00   0.000000E+00   0.199410E+03  -0.398820E+03
   0.102191E+03   0.202846E+01   0.530189E+01   0.796629E-03   0.506604E-03   0.104654E-02   0.721290E-03   0.314478E-02   0.179808E-02   0.917937E-04   0.121868E-02   0.194078E-03   0.199875E+03   0.000000E+00   0.000000E+00   0.199875E+03  -0.399750E+03
   0.102191E+03  -0.116054E+01  -0.242957E+01   0.796629E-03   0.506604E-03   0.104654E-02   0.721290E-03   0.233336E-02   0.126511E-02   0.855851E-03   0.121868E-02   0.563308E-03   0.200897E+03   0.000000E+00   0.000000E+00   0.200897E+03  -0.401794E+03
   0.102191E+03   0.525127E+01   0.826597E+01   0.214804E-02   0.144455E-02   0.104654E-02   0.721290E-03   0.222649E-02   0.126511E-02   0.943605E-03   0.121868E-02   0.563308E-03   0.197639E+03   0.000000E+00   0.000000E+00   0.197639E+03  -0.395278E+03
   0.102191E+03   0.436835E+01   0.153313E+01   0.214804E-02   0.266641E-02   0.104654E-02   0.721290E-03   0.350977E-03   0.126511E-02   0.943605E-03   0.132202E-02   0.563308E-03   0.198084E+03   0.000000E+00   0.000000E+00   0.198084E+03  -0.396168E+03
   0.996321E+02   0.303932E+01   0.153313E+01   0.183795E-02   0.270132E-02   0.252868E-02   0.721290E-03   0.711811E-03   0.218889E-02   0.511088E-03   0.132202E-02   0.563308E-03   0.196843E+03   0.000000E+00   0.000000E+00   0.196843E+03  -0.393686E+03
   0.996321E+02   0.703883E+01   0.153313E+01   0.185487E-02   0.140945E-02   0.333244E-02   0.721290E-03   0.711811E-03   0.218889E-02   0.511088E-03   0.132202E-02   0.563308E-03   0.197241E+03   0.000000E+00   0.000000E+00   0.197241E+03  -0.394482E+03
   0.980132E+02   0.103834E+02  -0.518572E+01   0.155591E-02   0.676125E-03   0.493011E-02   0.721290E-03   0.711811E-03   0.330479E-02   0.511088E-03   0.132202E-02   0.563308E-03   0.192315E+03   0.000000E+00   0.000000E+00   0.192315E+03  -0.384630E+03
   0.980132E+02   0.567683E+01  -0.275043E+01   0.155591E-02   0.676125E-03   0.123810E-02   0.822911E-03   0.711811E-03   0.508532E-02   0.511088E-03   0.132202E-02   0.867410E-03   0.197327E+03   0.000000E+00   0.000000E+00   0.197327E+03  -0.394654E+03
   0.980132E+02   0.567683E+01  -0.609269E+01   0.756201E-03   0.676125E-03   0.683144E-03   0.822911E-03   0.711811E-03   0.487055E-02   0.511088E-03   0.132202E-02   0.867410E-03   0.199135E+03   0.000000E+00   0.000000E+00   0.199135E+03  -0.398270E+03
   0.980132E+02   0.336723E+01   0.583983E+00   0.756201E-03   0.676125E-03   0.792337E-03   0.822911E-03   0.105005E-02   0.487055E-02   0.511088E-03   0.370768E-03   0.867410E-03   0.200527E+03   0.000000E+00   0.000000E+00   0.200527E+03  -0.401054E+03
   0.980132E+02  -0.659278E+00  -0.835351E+01   0.756201E-03   0.676125E-03   0.414387E-03   0.822911E-03   0.105005E-02   0.303394E-02   0.547230E-03   0.370768E-03   0.933954E-03   0.201536E+03   0.000000E+00   0.000000E+00   0.201536E+03  -0.403072E+03
   0.980132E+02  -0.659278E+00  -0.835351E+01   0.756201E-03   0.676125E-03   0.414387E-03   0.822911E-03   0.382468E-03   0.740557E-03   0.547230E-03   0.370768E-03   0.120926E-02   0.204566E+03   0.000000E+00   0.000000E+00   0.204566E+03  -0.409132E+03
   0.995166E+02   0.317989E+01   0.218752E+00   0.756201E-03   0.127276E-02   0.414387E-03   0.232073E-02   0.382468E-03   0.740557E-03   0.547230E-03   0.370768E-03   0.165292E-02   0.205109E+03   0.000000E+00   0.000000E+00   0.205109E+03  -0.410218E+03
   0.995166E+02   0.317989E+01   0.218752E+00   0.710069E-03   0.127276E-02   0.695051E-03   0.166996E-02   0.382468E-03   0.740557E-03   0.232560E-03   0.370768E-03   0.265736E-02   0.204442E+03   0.000000E+00   0.000000E+00   0.204442E+03  -0.408884E+03
   0.988781E+02   0.317989E+01  -0.482393E+01   0.710069E-03   0.906367E-03   0.695051E-03   0.166996E-02   0.382468E-03   0.151818E-02   0.232560E-03   0.370768E-03   0.265736E-02   0.203282E+03   0.000000E+00   0.000000E+00   0.203282E+03  -0.406564E+03
   0.988781E+02   0.317989E+01  -0.223810E+01   0.710069E-03   0.906367E-03   0.695051E-03   0.166996E-02   0.382468E-03   0.332994E-03   0.232560E-03   0.370768E-03   0.347401E-03   0.208359E+03   0.000000E+00   0.000000E+00   0.208359E+03  -0.416718E+03
   0.100315E+03   0.217395E+01   0.572682E+01   0.710069E-03   0.906367E-03   0.695051E-03   0.155822E-02   0.382468E-03   0.332994E-03   0.232560E-03   0.370768E-03   0.269391E-03   0.208410E+03   0.000000E+00   0.000000E+00   0.208410E+03  -0.416820E+03
   0.100315E+03   0.217395E+01  -0.796682E+01   0.710069E-03   0.906367E-03   0.743529E-03   0.155822E-02   0.382468E-03   0.764531E-03   0.232560E-03   0.239258E-03   0.269391E-03   0.208892E+03   0.000000E+00   0.000000E+00   0.208892E+03  -0.417784E+03
   0.100315E+03   0.217395E+01   0.301940E+01   0.710069E-03   0.748465E-03   0.743529E-03   0.971981E-03   0.382468E-03   0.764531E-03   0.232560E-03   0.239258E-03   0.269391E-03   0.210525E+03   0.000000E+00   0.000000E+00   0.210525E+03  -0.421050E+03
   0.100315E+03   0.165775E+01   0.105496E+00   0.375224E-03   0.748465E-03   0.514265E-03   0.971981E-03   0.382468E-03   0.764531E-03   0.232560E-03   0.239258E-03   0.155500E-02   0.209483E+03   0.000000E+00   0.000000E+00   0.209483E+03  -0.418966E+03
   0.100315E+03   0.165775E+01   0.162539E+01   0.375224E-03   0.748465E-03   0.777067E-03   0.971981E-03   0.382468E-03   0.764531E-03   0.232560E-03   0.683484E-03   0.155500E-02   0.208675E+03   0.000000E+00   0.000000E+00   0.208675E+03  -0.417350E+03
   0.100317E+03   0.165775E+01   0.162539E+01   0.375224E-03   0.748465E-03   0.777067E-03   0.971981E-03   0.282412E-02   0.764531E-03   0.940192E-05   0.683484E-03   0.155500E-02   0.204670E+03   0.000000E+00   0.000000E+00   0.204670E+03  -0.409340E+03
   0.100317E+03   0.165775E+01  -0.111888E+01   0.375224E-03   0.748465E-03   0.777067E-03   0.971981E-03   0.142893E-02   0.764531E-03   0.579633E-03   0.683484E-03   0.514386E-03   0.209003E+03   0.000000E+00   0.000000E+00   0.209003E+03  -0.418006E+03
   0.100542E+03   0.165775E+01  -0.927829E+01   0.375224E-03   0.748465E-03   0.777067E-03   0.971981E-03   0.142893E-02   0.764531E-03   0.579633E-03   0.683484E-03   0.615882E-04   0.208641E+03   0.000000E+00   0.000000E+00   0.208641E+03  -0.417282E+03
   0.100542E+03  -0.903089E+00  -0.372817E+01   0.375224E-03   0.748465E-03   0.153849E-02   0.971981E-03   0.283053E-02   0.764531E-03   0.579633E-03   0.724572E-03   0.507320E-03   0.204799E+03   0.000000E+00   0.000000E+00   0.204799E+03  -0.409598E+03
   0.100542E+03   0.909980E+00  -0.374863E+01   0.375224E-03   0.748465E-03   0.153849E-02   0.432151E-03   0.131121E-02   0.764531E-03   0.517669E-03   0.724572E-03   0.507320E-03   0.207525E+03   0.000000E+00   0.000000E+00   0.207525E+03  -0.415050E+03
   0.100542E+03   0.530401E+01  -0.374863E+01   0.686613E-03   0.237159E-03   0.856739E-03   0.432151E-03   0.131121E-02   0.764531E-03   0.517669E-03   0.724572E-03   0.507320E-03   0.207861E+03   0.000000E+00   0.000000E+00   0.207861E+03  -0.415722E+03
   0.100542E+03   0.530401E+01   0.587526E+01   0.686613E-03   0.804394E-04   0.856739E-03   0.432151E-03   0.131121E-02   0.764531E-03   0.517669E-03   0.724572E-03   0.507320E-03   0.207648E+03   0.000000E+00   0.000000E+00   0.207648E+03  -0.415296E+03
   0.100542E+03  -0.188573E+01   0.196074E+01   0.686613E-03   0.351608E-03   0.856739E-03   0.432151E-03   0.131121E-02   0.764531E-03   0.517669E-03   0.724572E-03   0.566415E-03   0.208005E+03   0.000000E+00   0.000000E+00   0.208005E+03  -0.416010E+03
   0.100542E+03  -0.188573E+01   0.196074E+01   0.686613E-03   0.351608E-03   0.856739E-03   0.432151E-03   0.131121E-02   0.764531E-03   0.517669E-03   0.724572E-03   0.566415E-03   0.208005E+03   0.000000E+00   0.000000E+00   0.208005E+03  -0.416010E+03
   0.100542E+03  -0.188573E+01   0.196074E+01   0.686613E-03   0.575645E-03   0.856739E-03   0.432151E-03   0.131121E-02   0.764531E-03   0.517669E-03   0.724572E-03   0.566415E-03   0.207936E+03   0.000000E+00   0.000000E+00   0.207936E+03  -0.415872E+03
   0.981358E+02   0.296589E+01   0.196074E+01   0.686613E-03   0.575645E-03   0.856739E-03   0.150463E-02   0.131121E-02   0.764531E-03   0.480576E-03   0.724572E-03   0.566415E-03   0.204812E+03   0.000000E+00   0.000000E+00   0.204812E+03  -0.409624E+03
   0.993962E+02   0.296589E+01  -0.394358E+01   0.686613E-03   0.575645E-03   0.856739E-03   0.225099E-02   0.131121E-02   0.685276E-03   0.480576E-03   0.724572E-03   0.566415E-03   0.206491E+03   0.000000E+00   0.000000E+00   0.206491E+03  -0.412982E+03
   0.999448E+02   0.296589E+01  -0.394358E+01   0.686613E-03   0.898688E-03   0.856739E-03   0.225099E-02   0.363683E-02   0.586288E-03   0.480576E-03   0.192816E-03   0.229946E-03   0.203447E+03   0.000000E+00   0.000000E+00   0.203447E+03  -0.406894E+03
   0.999448E+02   0.312004E+01  -0.134509E+02   0.660454E-03   0.898688E-03   0.856739E-03   0.225099E-02   0.425189E-02   0.586288E-03   0.480576E-03   0.192816E-03   0.229946E-03   0.201625E+03   0.000000E+00   0.000000E+00   0.201625E+03  -0.403250E+03
   0.999448E+02   0.312004E+01   0.723910E+01   0.660454E-03   0.988610E-03   0.856739E-03   0.225099E-02   0.843638E-02   0.586288E-03   0.480576E-03   0.192816E-03   0.229946E-03   0.198593E+03   0.000000E+00   0.000000E+00   0.198593E+03  -0.397186E+03
   0.999448E+02   0.312004E+01   0.723910E+01   0.617141E-03   0.134561E-02   0.856739E-03   0.752149E-03   0.843638E-02   0.586288E-03   0.480576E-03   0.202939E-03   0.229946E-03   0.199903E+03   0.000000E+00   0.000000E+00   0.199903E+03  -0.399806E+03
   0.999448E+02  -0.467057E+00   0.723910E+01   0.617141E-03   0.250822E-03   0.856739E-03   0.752149E-03   0.429084E-02   0.586288E-03   0.215694E-02   0.202939E-03   0.229946E-03   0.201834E+03   0.000000E+00   0.000000E+00   0.201834E+03  -0.403668E+03
   0.999448E+02   0.310657E+01  -0.475222E+01   0.617141E-03   0.250822E-03   0.856739E-03   0.752149E-03   0.429084E-02   0.586288E-03   0.215694E-02   0.202939E-03   0.229946E-03   0.203020E+03   0.000000E+00   0.000000E+00   0.203020E+03  -0.406040E+03
   0.100680E+03   0.310657E+01  -0.567926E+01   0.617141E-03   0.250822E-03   0.856739E-03   0.752149E-03   0.104250E-02   0.818600E-03   0.248310E-02   0.202939E-03   0.229946E-03   0.206762E+03   0.000000E+00   0.000000E+00   0.206762E+03  -0.413524E+03
   0.100680E+03   0.310657E+01  -0.341131E+01   0.753298E-03   0.250822E-03   0.856739E-03   0.752149E-03   0.104250E-02   0.818600E-03   0.721267E-03   0.202939E-03   0.229946E-03   0.209783E+03   0.000000E+00   0.000000E+00   0.209783E+03  -0.419566E+03
   0.100680E+03   0.310657E+01  -0.341131E+01   0.224897E-03   0.635602E-03   0.856739E-03   0.752149E-03   0.104250E-02   0.818600E-03   0.721267E-03   0.513645E-03   0.229946E-03   0.209869E+03   0.000000E+00   0.000000E+00   0.209869E+03  -0.419738E+03
   0.100680E+03   0.310657E+01  -0.235828E+01   0.232298E-03   0.360989E-04   0.856739E-03   0.752149E-03   0.104250E-02   0.818600E-03   0.721267E-03   0.513645E-03   0.229946E-03   0.210240E+03   0.000000E+00   0.000000E+00   0.210240E+03  -0.420480E+03
   0.100680E+03   0.310657E+01  -0.789868E+01   0.232298E-03   0.354288E-03   0.856739E-03   0.752149E-03   0.104250E-02   0.818600E-03   0.721267E-03   0.513645E-03   0.229946E-03   0.209906E+03   0.000000E+00   0.000000E+00   0.209906E+03  -0.419812E+03
   0.100680E+03   0.310657E+01  -0.789868E+01   0.232298E-03   0.354288E-03   0.856739E-03   0.752149E-03   0.104250E-02   0.818600E-03   0.721267E-03   0.513645E-03   0.229946E-03   0.209906E+03   0.000000E+00   0.000000E+00   0.209906E+03  -0.419812E+03
   0.996439E+02  -0.542790E+00   0.599923E+00   0.232298E-03   0.354288E-03   0.856739E-03   0.752149E-03   0.104250E-02   0.123038E-02   0.625410E-03   0.513645E-03   0.202774E-02   0.206072E+03   0.000000E+00   0.000000E+00   0.206072E+03  -0.412144E+03
   0.996439E+02   0.354307E+00  -0.828900E+00   0.130094E-03   0.143876E-02   0.856739E-03   0.126820E-02   0.104250E-02   0.123038E-02   0.918316E-03   0.513645E-03   0.541167E-03   0.206261E+03   0.000000E+00   0.000000E+00   0.206261E+03  -0.412522E+03
   0.996439E+02   0.354307E+00  -0.706349E+01   0.130094E-03   0.336890E-02   0.856739E-03   0.126820E-02   0.218236E-03   0.123038E-02   0.918316E-03   0.513645E-03   0.541167E-03   0.203521E+03   0.000000E+00   0.000000E+00   0.203521E+03  -0.407042E+03
   0.996439E+02   0.764256E+00  -0.480556E+00   0.130094E-03   0.208488E-02   0.856739E-03   0.107556E-02   0.218236E-03   0.123038E-02   0.918316E-03   0.513645E-03   0.563904E-03   0.205889E+03   0.000000E+00   0.000000E+00   0.205889E+03  -0.411778E+03
   0.996439E+02   0.764256E+00  -0.480556E+00   0.130094E-03   0.852257E-03   0.856739E-03   0.110583E-02   0.179041E-02   0.123038E-02   0.918316E-03   0.513645E-03   0.563904E-03   0.206436E+03   0.000000E+00   0.000000E+00   0.206436E+03  -0.412872E+03
   0.996439E+02   0.764256E+00  -0.465321E+01   0.130094E-03   0.384540E-03   0.856739E-03   0.110583E-02   0.139115E-03   0.123038E-02   0.918316E-03   0.513645E-03   0.563904E-03   0.209113E+03   0.000000E+00   0.000000E+00   0.209113E+03  -0.418226E+03
   0.996439E+02  -0.282574E+00  -0.109742E+01   0.231505E-03   0.384540E-03   0.856739E-03   0.110583E-02   0.139115E-03   0.123038E-02   0.918316E-03   0.513645E-03   0.133482E-03   0.209194E+03   0.000000E+00   0.000000E+00   0.209194E+03  -0.418388E+03
   0.996439E+02  -0.831410E+00  -0.259721E+01   0.231505E-03   0.583073E-03   0.856739E-03   0.602150E-03   0.139115E-03   0.123038E-02   0.918316E-03   0.875812E-03   0.133482E-03   0.208619E+03   0.000000E+00   0.000000E+00   0.208619E+03  -0.417238E+03
   0.996439E+02   0.273160E+01  -0.259721E+01   0.231505E-03   0.113908E-02   0.856739E-03   0.137568E-02   0.139115E-03   0.123038E-02   0.979980E-03   0.875812E-03   0.133482E-03   0.206643E+03   0.000000E+00   0.000000E+00   0.206643E+03  -0.413286E+03
   0.996439E+02   0.273160E+01  -0.259721E+01   0.231505E-03   0.106269E-02   0.856739E-03   0.851148E-03   0.139115E-03   0.797538E-03   0.979980E-03   0.875812E-03   0.133482E-03   0.208222E+03   0.000000E+00   0.000000E+00   0.208222E+03  -0.416444E+03
   0.996439E+02   0.273160E+01  -0.259721E+01   0.209292E-03   0.248769E-05   0.856739E-03   0.832397E-03   0.139115E-03   0.797538E-03   0.979980E-03   0.875812E-03   0.435869E-03   0.209275E+03   0.000000E+00   0.000000E+00   0.209275E+03  -0.418550E+03
   0.996439E+02   0.273160E+01  -0.259721E+01   0.209292E-03   0.248769E-05   0.856739E-03   0.347689E-02   0.299418E-04   0.797538E-03   0.979980E-03   0.875812E-03   0.435869E-03   0.205342E+03   0.000000E+00   0.000000E+00   0.205342E+03  -0.410684E+03
   0.996439E+02  -0.626235E+00  -0.692313E+01   0.209292E-03   0.248769E-05   0.856739E-03   0.347689E-02   0.421574E-03   0.797538E-03   0.979980E-03   0.875812E-03   0.961462E-03   0.204348E+03   0.000000E+00   0.000000E+00   0.204348E+03  -0.408696E+03
   0.996439E+02  -0.626235E+00  -0.953741E+01   0.209292E-03   0.248769E-05   0.856739E-03   0.347689E-02   0.421574E-03   0.797538E-03   0.979980E-03   0.875812E-03   0.961462E-03   0.203949E+03   0.000000E+00   0.000000E+00   0.203949E+03  -0.407898E+03
   0.100637E+03  -0.626235E+00  -0.391725E+01   0.209292E-03   0.248769E-05   0.139466E-02   0.143961E-02   0.421574E-03   0.797538E-03   0.823101E-03   0.875812E-03   0.961462E-03   0.206266E+03   0.000000E+00   0.000000E+00   0.206266E+03  -0.412532E+03
   0.100637E+03   0.271351E+01  -0.391725E+01   0.157020E-03   0.248769E-05   0.139466E-02   0.143961E-02   0.421574E-03   0.705365E-03   0.823101E-03   0.875812E-03   0.961462E-03   0.206907E+03   0.000000E+00   0.000000E+00   0.206907E+03  -0.413814E+03
   0.100637E+03   0.301844E+01  -0.193872E+01   0.202608E-03   0.248769E-05   0.463667E-03   0.143961E-02   0.421574E-03   0.705365E-03   0.823101E-03   0.875812E-03   0.961462E-03   0.208479E+03   0.000000E+00   0.000000E+00   0.208479E+03  -0.416958E+03
   0.100637E+03   0.301844E+01  -0.199655E+01   0.202608E-03   0.248769E-05   0.463667E-03   0.143961E-02   0.421574E-03   0.705365E-03   0.823101E-03   0.875812E-03   0.961462E-03   0.208471E+03   0.000000E+00   0.000000E+00   0.208471E+03  -0.416942E+03
   0.100637E+03   0.301844E+01   0.342655E+01   0.164085E-02   0.248769E-05   0.463667E-03   0.143961E-02   0.421574E-03   0.828003E-03   0.142652E-03   0.875812E-03   0.961462E-03   0.206528E+03   0.000000E+00   0.000000E+00   0.206528E+03  -0.413056E+03
   0.100107E+03   0.301844E+01   0.392467E+01   0.164085E-02   0.248769E-05   0.324400E-03   0.143961E-02   0.421574E-03   0.828003E-03   0.142652E-03   0.875812E-03   0.882777E-03   0.206699E+03   0.000000E+00   0.000000E+00   0.206699E+03  -0.413398E+03
   0.100107E+03   0.201590E+01   0.303095E+00   0.246907E-02   0.248769E-05   0.324400E-03   0.143961E-02   0.421574E-03   0.794068E-03   0.107332E-02   0.886424E-03   0.470022E-03   0.205146E+03   0.000000E+00   0.000000E+00   0.205146E+03  -0.410292E+03
   0.100042E+03   0.201590E+01   0.175111E+01   0.246907E-02   0.248769E-05   0.324400E-03   0.217431E-02   0.421574E-03   0.794068E-03   0.107332E-02   0.886424E-03   0.470022E-03   0.203833E+03   0.000000E+00   0.000000E+00   0.203833E+03  -0.407666E+03
   0.100042E+03   0.201590E+01   0.175111E+01   0.246907E-02   0.248769E-05   0.324400E-03   0.217431E-02   0.421574E-03   0.794068E-03   0.107332E-02   0.886424E-03   0.470022E-03   0.203833E+03   0.000000E+00   0.000000E+00   0.203833E+03  -0.407666E+03
   0.100042E+03   0.201590E+01   0.175111E+01   0.246907E-02   0.148023E-03   0.324400E-03   0.217431E-02   0.421574E-03   0.794068E-03   0.107332E-02   0.886424E-03   0.470022E-03   0.203905E+03   0.000000E+00   0.000000E+00   0.203905E+03  -0.407810E+03
   0.100768E+03   0.613022E+01  -0.322571E+01   0.246907E-02   0.148023E-03   0.324400E-03   0.217431E-02   0.141094E-02   0.794068E-03   0.702159E-03   0.886424E-03   0.470022E-03   0.201634E+03   0.000000E+00   0.000000E+00   0.201634E+03  -0.403268E+03
   0.100768E+03   0.282061E+00   0.225548E+01   0.246907E-02   0.148023E-03   0.324400E-03   0.248611E-02   0.117001E-02   0.219488E-02   0.702159E-03   0.886424E-03   0.470022E-03   0.199975E+03   0.000000E+00   0.000000E+00   0.199975E+03  -0.399950E+03
   0.982292E+02   0.702725E+00   0.225548E+01   0.661931E-03   0.148023E-03   0.324400E-03   0.147642E-02   0.275384E-02   0.219488E-02   0.100187E-02   0.886424E-03   0.470022E-03   0.199607E+03   0.000000E+00   0.000000E+00   0.199607E+03  -0.399214E+03
   0.984228E+02   0.702725E+00  -0.659565E+01   0.661931E-03   0.148023E-03   0.324400E-03   0.996653E-03   0.275384E-02   0.146878E-02   0.136856E-02   0.603892E-03   0.470022E-03   0.202917E+03   0.000000E+00   0.000000E+00   0.202917E+03  -0.405834E+03
   0.984228E+02   0.702725E+00  -0.659565E+01   0.661931E-03   0.148023E-03   0.324400E-03   0.996653E-03   0.275384E-02   0.146878E-02   0.136856E-02   0.603892E-03   0.470022E-03   0.202917E+03   0.000000E+00   0.000000E+00   0.202917E+03  -0.405834E+03
   0.100349E+03   0.702725E+00  -0.116085E+01   0.661931E-03   0.148023E-03   0.324400E-03   0.996653E-03   0.275384E-02   0.146878E-02   0.727759E-03   0.603892E-03   0.470022E-03   0.205712E+03   0.000000E+00   0.000000E+00   0.205712E+03  -0.411424E+03
   0.101063E+03   0.411477E+01  -0.330866E+01   0.661931E-03   0.587219E-04   0.324400E-03   0.996653E-03   0.275384E-02   0.390709E-02   0.727759E-03   0.603892E-03   0.470022E-03   0.202065E+03   0.000000E+00   0.000000E+00   0.202065E+03  -0.404130E+03
   0.101063E+03   0.411477E+01  -0.330866E+01   0.661931E-03   0.587219E-04   0.209525E-03   0.996653E-03   0.268356E-03   0.478373E-02   0.421303E-03   0.603892E-03   0.470022E-03   0.204241E+03   0.000000E+00   0.000000E+00   0.204241E+03  -0.408482E+03
   0.101063E+03   0.481189E+01   0.577428E+00   0.661931E-03   0.587219E-04   0.209525E-03   0.150438E-02   0.268356E-03   0.478373E-02   0.421303E-03   0.445971E-03   0.470022E-03   0.203858E+03   0.000000E+00   0.000000E+00   0.203858E+03  -0.407716E+03
   0.998106E+02   0.541301E+01   0.577428E+00   0.661931E-03   0.587219E-04   0.209525E-03   0.110321E-02   0.268356E-03   0.460746E-02   0.552133E-03   0.445971E-03   0.470022E-03   0.205015E+03   0.000000E+00   0.000000E+00   0.205015E+03  -0.410030E+03
   0.998106E+02  -0.249023E+00   0.545252E+00   0.822855E-03   0.587219E-04   0.209525E-03   0.787909E-03   0.268356E-03   0.354445E-02   0.552133E-03   0.445971E-03   0.470022E-03   0.206076E+03   0.000000E+00   0.000000E+00   0.206076E+03  -0.412152E+03
   0.998106E+02   0.790221E+00   0.110340E+01   0.605482E-03   0.587219E-04   0.209525E-03   0.787909E-03   0.268356E-03   0.651155E-03   0.146864E-02   0.433549E-03   0.470022E-03   0.209251E+03   0.000000E+00   0.000000E+00   0.209251E+03  -0.418502E+03
   0.992484E+02   0.790221E+00  -0.363827E+01   0.605482E-03   0.587219E-04   0.209525E-03   0.787909E-03   0.268356E-03   0.651155E-03   0.146864E-02   0.433549E-03   0.470022E-03   0.209149E+03   0.000000E+00   0.000000E+00   0.209149E+03  -0.418298E+03
   0.992484E+02  -0.168495E+01  -0.363827E+01   0.605482E-03   0.587219E-04   0.209525E-03   0.787909E-03   0.268356E-03   0.651155E-03   0.146864E-02   0.433549E-03   0.470022E-03   0.207811E+03   0.000000E+00   0.000000E+00   0.207811E+03  -0.415622E+03
   0.992484E+02   0.350903E+01  -0.702644E+01   0.389863E-03   0.587219E-04   0.107922E-02   0.758617E-03   0.268356E-03   0.486180E-03   0.146864E-02   0.433549E-03   0.121322E-03   0.207506E+03   0.000000E+00   0.000000E+00   0.207506E+03  -0.415012E+03
   0.992484E+02   0.350903E+01  -0.994694E+01   0.389863E-03   0.587219E-04   0.175756E-02   0.169365E-02   0.268356E-03   0.146120E-02   0.171929E-02   0.433549E-03   0.121322E-03   0.203070E+03   0.000000E+00   0.000000E+00   0.203070E+03  -0.406140E+03
   0.992484E+02  -0.270728E+01  -0.981138E+01   0.389863E-03   0.587219E-04   0.536211E-03   0.169365E-02   0.268356E-03   0.146120E-02   0.171929E-02   0.433549E-03   0.121322E-03   0.204804E+03   0.000000E+00   0.000000E+00   0.204804E+03  -0.409608E+03
   0.992484E+02   0.356920E+01  -0.184916E+01   0.389863E-03   0.587219E-04   0.121759E-02   0.169365E-02   0.268806E-03   0.176689E-02   0.345776E-02   0.433549E-03   0.121322E-03   0.201746E+03   0.000000E+00   0.000000E+00   0.201746E+03  -0.403492E+03
   0.992484E+02   0.356920E+01  -0.184916E+01   0.389863E-03   0.254592E-03   0.121759E-02   0.169365E-02   0.268806E-03   0.176689E-02   0.486227E-02   0.433549E-03   0.121322E-03   0.200640E+03   0.000000E+00   0.000000E+00   0.200640E+03  -0.401280E+03
   0.992484E+02   0.356920E+01  -0.184916E+01   0.389863E-03   0.254592E-03   0.339893E-02   0.475512E-02   0.268806E-03   0.176689E-02   0.214780E-02   0.433549E-03   0.121322E-03   0.196684E+03   0.000000E+00   0.000000E+00   0.196684E+03  -0.393368E+03
   0.992484E+02   0.356920E+01  -0.184916E+01   0.389863E-03   0.254592E-03   0.231341E-02   0.123128E-02   0.268806E-03   0.168219E-02   0.599758E-03   0.433549E-03   0.121322E-03   0.205654E+03   0.000000E+00   0.000000E+00   0.205654E+03  -0.411308E+03
   0.997793E+02   0.475080E+01  -0.356468E+01   0.740811E-03   0.254592E-03   0.230522E-02   0.123128E-02   0.268806E-03   0.168219E-02   0.599758E-03   0.433549E-03   0.121322E-03   0.205532E+03   0.000000E+00   0.000000E+00   0.205532E+03  -0.411064E+03
   0.997793E+02   0.635845E+00   0.728693E+00   0.740811E-03   0.254592E-03   0.230522E-02   0.123128E-02   0.268806E-03   0.168219E-02   0.148594E-02   0.433549E-03   0.121322E-03   0.204144E+03   0.000000E+00   0.000000E+00   0.204144E+03  -0.408288E+03
   0.994741E+02   0.347128E+01   0.114361E+01   0.740811E-03   0.254592E-03   0.230522E-02   0.123128E-02   0.268806E-03   0.168219E-02   0.240930E-02   0.433549E-03   0.121322E-03   0.201679E+03   0.000000E+00   0.000000E+00   0.201679E+03  -0.403358E+03
   0.994741E+02   0.479506E+01  -0.684102E+01   0.740811E-03   0.136589E-02   0.229233E-02   0.123128E-02   0.268806E-03   0.168219E-02   0.240930E-02   0.433549E-03   0.121322E-03   0.200209E+03   0.000000E+00   0.000000E+00   0.200209E+03  -0.400418E+03
