a0_min        a1_min        a2_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  Y6_intercept  Y7_intercept  Y8_intercept  Y9_intercept  LogPost       
  0.100225E+03  0.311220E+01 -0.583354E+00  0.435689E-03  0.506604E-03  0.101105E-02  0.713046E-03  0.735807E-03  0.103315E-02  0.231468E-03  0.865945E-03  0.331230E-04  0.209780E+03
  0.100225E+03  0.311220E+01 -0.670873E+01  0.435689E-03  0.506604E-03  0.101105E-02  0.713046E-03  0.735807E-03  0.109137E-02  0.231468E-03  0.115849E-02  0.331230E-04  0.208971E+03
  0.999659E+02  0.311220E+01 -0.670873E+01  0.206713E-03  0.506604E-03  0.101105E-02  0.713046E-03  0.735807E-03  0.109137E-02  0.231468E-03  0.115849E-02  0.331230E-04  0.208989E+03
  0.999659E+02  0.311220E+01 -0.670873E+01  0.206713E-03  0.506604E-03  0.971507E-03  0.713046E-03  0.735807E-03  0.109137E-02  0.231468E-03  0.115849E-02  0.331230E-04  0.209067E+03
  0.100220E+03  0.311220E+01 -0.159570E+02  0.106821E-02  0.506604E-03  0.971507E-03  0.713046E-03  0.213980E-02  0.109137E-02  0.179926E-02  0.115849E-02  0.331230E-04  0.201730E+03
  0.100220E+03  0.311220E+01 -0.159570E+02  0.106821E-02  0.506604E-03  0.971507E-03  0.713046E-03  0.213980E-02  0.109137E-02  0.581522E-03  0.115849E-02  0.398878E-03  0.203537E+03
  0.100220E+03  0.311220E+01 -0.630309E+01  0.106821E-02  0.506604E-03  0.971507E-03  0.713046E-03  0.182359E-02  0.109137E-02  0.581522E-03  0.196321E-03  0.398878E-03  0.207494E+03
  0.996696E+02  0.311220E+01 -0.628482E+01  0.106821E-02  0.506604E-03  0.971507E-03  0.713046E-03  0.182359E-02  0.164650E-02  0.581522E-03  0.196321E-03  0.398878E-03  0.206757E+03
  0.996696E+02  0.339186E+01 -0.142038E+02  0.106821E-02  0.506604E-03  0.971507E-03  0.713046E-03  0.182359E-02  0.164650E-02  0.581522E-03  0.196321E-03  0.398878E-03  0.205382E+03
  0.996696E+02  0.339186E+01 -0.149408E+02  0.106821E-02  0.506604E-03  0.971507E-03  0.713046E-03  0.182359E-02  0.164650E-02  0.581522E-03  0.196321E-03  0.398878E-03  0.205133E+03
  0.996696E+02  0.339186E+01 -0.149408E+02  0.106821E-02  0.506604E-03  0.971507E-03  0.713046E-03  0.131133E-02  0.164650E-02  0.581522E-03  0.196321E-03  0.398878E-03  0.206004E+03
  0.100675E+03 -0.515964E+00 -0.149408E+02  0.106821E-02  0.506604E-03  0.971507E-03  0.713046E-03  0.131133E-02  0.164650E-02  0.581522E-03  0.196321E-03  0.398878E-03  0.204627E+03
  0.100675E+03  0.420540E+01 -0.104856E+02  0.106821E-02  0.506604E-03  0.971507E-03  0.713046E-03  0.131133E-02  0.164650E-02  0.581522E-03  0.196321E-03  0.398878E-03  0.206524E+03
  0.100675E+03  0.314842E+01 -0.103002E+02  0.779899E-03  0.506604E-03  0.114568E-02  0.713046E-03  0.131133E-02  0.164650E-02  0.309129E-02  0.196321E-03  0.398878E-03  0.202990E+03
  0.100675E+03  0.314842E+01 -0.103002E+02  0.779899E-03  0.506604E-03  0.114568E-02  0.713046E-03  0.131133E-02  0.233496E-02  0.309129E-02  0.196321E-03  0.398878E-03  0.202041E+03
  0.100675E+03  0.314842E+01 -0.982575E+01  0.779899E-03  0.506604E-03  0.114568E-02  0.713046E-03  0.165018E-02  0.233496E-02  0.221654E-02  0.751199E-04  0.105380E-02  0.201084E+03
  0.100675E+03  0.314842E+01 -0.982575E+01  0.779899E-03  0.506604E-03  0.114568E-02  0.713046E-03  0.165018E-02  0.233496E-02  0.221654E-02  0.751199E-04  0.813810E-03  0.201705E+03
  0.100675E+03  0.314842E+01 -0.982575E+01  0.779899E-03  0.506604E-03  0.114568E-02  0.713046E-03  0.165018E-02  0.233496E-02  0.150560E-03  0.751199E-04  0.813810E-03  0.204494E+03
  0.100675E+03  0.314842E+01 -0.113752E+02  0.779899E-03  0.506604E-03  0.114568E-02  0.713046E-03  0.165018E-02  0.233496E-02  0.150560E-03  0.751199E-04  0.813810E-03  0.204211E+03
  0.100675E+03  0.416189E+01  0.220103E+01  0.779899E-03  0.506604E-03  0.185920E-03  0.113509E-02  0.769993E-03  0.233496E-02  0.150560E-03  0.751199E-04  0.813810E-03  0.205904E+03
  0.100675E+03  0.174408E+01  0.220103E+01  0.779899E-03  0.506604E-03  0.185920E-03  0.113509E-02  0.756789E-03  0.233496E-02  0.150560E-03  0.751199E-04  0.813810E-03  0.206702E+03
  0.100675E+03  0.174408E+01 -0.710996E+01  0.779899E-03  0.506604E-03  0.185920E-03  0.113509E-02  0.756789E-03  0.168898E-02  0.259863E-04  0.751199E-04  0.813810E-03  0.206770E+03
  0.100820E+03 -0.107138E+01 -0.710996E+01  0.779899E-03  0.506604E-03  0.185920E-03  0.113509E-02  0.756789E-03  0.168898E-02  0.259863E-04  0.751199E-04  0.180831E-02  0.202724E+03
  0.100820E+03 -0.107138E+01 -0.710996E+01  0.779899E-03  0.506604E-03  0.185920E-03  0.113509E-02  0.756789E-03  0.267154E-02  0.259863E-04  0.751199E-04  0.180831E-02  0.201284E+03
  0.100820E+03 -0.107138E+01 -0.710996E+01  0.779899E-03  0.506604E-03  0.185920E-03  0.113509E-02  0.756789E-03  0.267154E-02  0.259863E-04  0.751199E-04  0.180831E-02  0.201284E+03
  0.100820E+03 -0.107138E+01 -0.710996E+01  0.779899E-03  0.506604E-03  0.185920E-03  0.113509E-02  0.756789E-03  0.267154E-02  0.152382E-03  0.751199E-04  0.180831E-02  0.201360E+03
  0.100820E+03  0.291946E+01 -0.710996E+01  0.779899E-03  0.506604E-03  0.298828E-02  0.113509E-02  0.756789E-03  0.267154E-02  0.152382E-03  0.751199E-04  0.138977E-02  0.201276E+03
  0.100820E+03  0.291946E+01 -0.710996E+01  0.779899E-03  0.506604E-03  0.298828E-02  0.113509E-02  0.756789E-03  0.163279E-02  0.158715E-02  0.751199E-04  0.348271E-02  0.197763E+03
  0.101954E+03  0.291946E+01 -0.563671E+01  0.574163E-03  0.506604E-03  0.202599E-02  0.113509E-02  0.756789E-03  0.163279E-02  0.158715E-02  0.751199E-04  0.758082E-03  0.202487E+03
  0.101954E+03  0.291946E+01 -0.284754E+01  0.574163E-03  0.506604E-03  0.202599E-02  0.113509E-02  0.756789E-03  0.201795E-02  0.158715E-02  0.751199E-04  0.758082E-03  0.201928E+03
  0.101026E+03  0.291946E+01 -0.284754E+01  0.574163E-03  0.506604E-03  0.202599E-02  0.113509E-02  0.756789E-03  0.201795E-02  0.150063E-03  0.751199E-04  0.758082E-03  0.205245E+03
  0.101026E+03  0.291946E+01 -0.284754E+01  0.574163E-03  0.506604E-03  0.202599E-02  0.113509E-02  0.756789E-03  0.201795E-02  0.150063E-03  0.751199E-04  0.758082E-03  0.205245E+03
  0.101026E+03  0.291946E+01 -0.553814E+01  0.574163E-03  0.506604E-03  0.202599E-02  0.113509E-02  0.978039E-03  0.201795E-02  0.368278E-03  0.751199E-04  0.758082E-03  0.205249E+03
  0.101026E+03  0.291946E+01 -0.553814E+01  0.574163E-03  0.506604E-03  0.202599E-02  0.113509E-02  0.978039E-03  0.201795E-02  0.368278E-03  0.751199E-04  0.758082E-03  0.205249E+03
  0.101026E+03  0.493614E+01  0.245115E+01  0.574163E-03  0.506604E-03  0.202599E-02  0.113509E-02  0.978039E-03  0.201795E-02  0.637257E-04  0.751199E-04  0.758082E-03  0.202628E+03
  0.101026E+03  0.493614E+01  0.245115E+01  0.574163E-03  0.506604E-03  0.341966E-03  0.113509E-02  0.117472E-02  0.201795E-02  0.637257E-04  0.751199E-04  0.758082E-03  0.204893E+03
  0.101026E+03  0.375652E+01 -0.173370E+01  0.574163E-03  0.506604E-03  0.341966E-03  0.801080E-03  0.117472E-02  0.201795E-02  0.637257E-04  0.751199E-04  0.758082E-03  0.206409E+03
  0.101026E+03  0.290722E+01 -0.173370E+01  0.574163E-03  0.506604E-03  0.341966E-03  0.801080E-03  0.104673E-03  0.201795E-02  0.155339E-03  0.751199E-04  0.852670E-03  0.207116E+03
  0.101026E+03  0.290722E+01 -0.173370E+01  0.574163E-03  0.506604E-03  0.341966E-03  0.801080E-03  0.104673E-03  0.201795E-02  0.155339E-03  0.751199E-04  0.852670E-03  0.207116E+03
  0.101026E+03  0.290722E+01 -0.173370E+01  0.574163E-03  0.506604E-03  0.341966E-03  0.801080E-03  0.278940E-02  0.201795E-02  0.155339E-03  0.250501E-02  0.852670E-03  0.200257E+03
  0.101026E+03  0.290722E+01 -0.469370E+01  0.574163E-03  0.506604E-03  0.341966E-03  0.801080E-03  0.278940E-02  0.201795E-02  0.155339E-03  0.250501E-02  0.852670E-03  0.199868E+03
  0.101026E+03  0.290722E+01 -0.469370E+01  0.574163E-03  0.506604E-03  0.341966E-03  0.801080E-03  0.278940E-02  0.201795E-02  0.155339E-03  0.250501E-02  0.852670E-03  0.199868E+03
  0.101026E+03  0.290722E+01 -0.752477E+01  0.580272E-03  0.506604E-03  0.341966E-03  0.801080E-03  0.278940E-02  0.201795E-02  0.155339E-03  0.865244E-03  0.553241E-03  0.203304E+03
  0.101026E+03  0.290722E+01  0.580849E+01  0.580272E-03  0.506604E-03  0.147693E-02  0.801080E-03  0.278940E-02  0.201795E-02  0.155339E-03  0.865244E-03  0.553241E-03  0.202393E+03
  0.101026E+03  0.290722E+01  0.580849E+01  0.580272E-03  0.506604E-03  0.147693E-02  0.801080E-03  0.278940E-02  0.201795E-02  0.155339E-03  0.152400E-03  0.553241E-03  0.202430E+03
  0.101026E+03  0.290722E+01  0.580849E+01  0.580272E-03  0.506604E-03  0.147693E-02  0.801080E-03  0.278940E-02  0.201795E-02  0.155339E-03  0.152400E-03  0.553241E-03  0.202430E+03
  0.101822E+03  0.242757E+01 -0.152277E+00  0.580272E-03  0.506604E-03  0.147693E-02  0.801080E-03  0.278940E-02  0.201795E-02  0.155339E-03  0.152400E-03  0.553241E-03  0.201848E+03
  0.101365E+03  0.242757E+01 -0.119399E+02  0.580272E-03  0.506604E-03  0.147693E-02  0.801080E-03  0.278940E-02  0.201795E-02  0.155339E-03  0.152400E-03  0.346329E-03  0.203302E+03
  0.101365E+03  0.242757E+01 -0.615069E+00  0.580272E-03  0.506604E-03  0.147693E-02  0.801080E-03  0.278940E-02  0.201795E-02  0.155339E-03  0.121868E-02  0.346329E-03  0.201778E+03
  0.101365E+03  0.242757E+01 -0.732423E+01  0.580272E-03  0.506604E-03  0.147693E-02  0.801080E-03  0.278940E-02  0.201795E-02  0.155339E-03  0.121868E-02  0.194078E-03  0.201855E+03
  0.102191E+03  0.242757E+01 -0.189041E+02  0.580272E-03  0.506604E-03  0.147693E-02  0.721290E-03  0.278940E-02  0.179808E-02  0.155339E-03  0.121868E-02  0.194078E-03  0.198903E+03
  0.102191E+03  0.242757E+01 -0.974399E+01  0.580272E-03  0.506604E-03  0.104654E-02  0.721290E-03  0.278940E-02  0.179808E-02  0.155339E-03  0.121868E-02  0.194078E-03  0.200373E+03
  0.102191E+03  0.242757E+01 -0.231429E+02  0.580272E-03  0.506604E-03  0.104654E-02  0.721290E-03  0.278940E-02  0.179808E-02  0.155339E-03  0.121868E-02  0.194078E-03  0.198029E+03
  0.102191E+03  0.242757E+01 -0.132777E+02  0.796629E-03  0.506604E-03  0.104654E-02  0.721290E-03  0.278940E-02  0.179808E-02  0.917937E-04  0.121868E-02  0.194078E-03  0.199410E+03
  0.102191E+03  0.202846E+01  0.355005E+01  0.796629E-03  0.506604E-03  0.104654E-02  0.721290E-03  0.278940E-02  0.179808E-02  0.917937E-04  0.121868E-02  0.194078E-03  0.200343E+03
  0.102191E+03  0.202846E+01  0.530189E+01  0.796629E-03  0.506604E-03  0.104654E-02  0.721290E-03  0.314478E-02  0.179808E-02  0.917937E-04  0.121868E-02  0.194078E-03  0.199875E+03
  0.102191E+03  0.202846E+01 -0.242957E+01  0.796629E-03  0.506604E-03  0.104654E-02  0.721290E-03  0.233336E-02  0.179808E-02  0.917937E-04  0.121868E-02  0.563308E-03  0.200732E+03
  0.102191E+03 -0.116054E+01 -0.242957E+01  0.796629E-03  0.506604E-03  0.104654E-02  0.721290E-03  0.233336E-02  0.126511E-02  0.855851E-03  0.121868E-02  0.563308E-03  0.200897E+03
  0.102191E+03  0.525127E+01  0.826597E+01  0.796629E-03  0.506604E-03  0.104654E-02  0.721290E-03  0.222649E-02  0.126511E-02  0.855851E-03  0.121868E-02  0.563308E-03  0.202413E+03
  0.102191E+03  0.525127E+01  0.826597E+01  0.214804E-02  0.144455E-02  0.104654E-02  0.721290E-03  0.222649E-02  0.126511E-02  0.943605E-03  0.121868E-02  0.563308E-03  0.197639E+03
  0.102191E+03  0.525127E+01  0.826597E+01  0.214804E-02  0.266641E-02  0.104654E-02  0.721290E-03  0.222649E-02  0.126511E-02  0.943605E-03  0.121868E-02  0.563308E-03  0.195565E+03
  0.102191E+03  0.436835E+01  0.153313E+01  0.214804E-02  0.266641E-02  0.104654E-02  0.721290E-03  0.350977E-03  0.126511E-02  0.943605E-03  0.132202E-02  0.563308E-03  0.198084E+03
  0.996321E+02  0.436835E+01  0.153313E+01  0.183795E-02  0.270132E-02  0.761222E-03  0.721290E-03  0.350977E-03  0.218889E-02  0.511088E-03  0.132202E-02  0.563308E-03  0.200367E+03
  0.996321E+02  0.303932E+01  0.153313E+01  0.183795E-02  0.270132E-02  0.252868E-02  0.721290E-03  0.711811E-03  0.218889E-02  0.511088E-03  0.132202E-02  0.563308E-03  0.196843E+03
  0.996321E+02  0.303932E+01  0.153313E+01  0.185487E-02  0.151621E-02  0.333244E-02  0.721290E-03  0.711811E-03  0.218889E-02  0.511088E-03  0.132202E-02  0.563308E-03  0.197750E+03
  0.996321E+02  0.703883E+01  0.153313E+01  0.185487E-02  0.140945E-02  0.333244E-02  0.721290E-03  0.711811E-03  0.218889E-02  0.511088E-03  0.132202E-02  0.563308E-03  0.197241E+03
  0.996321E+02  0.103834E+02 -0.518572E+01  0.153830E-02  0.140945E-02  0.333244E-02  0.721290E-03  0.711811E-03  0.330479E-02  0.511088E-03  0.132202E-02  0.563308E-03  0.194703E+03
  0.980132E+02  0.103834E+02 -0.518572E+01  0.155591E-02  0.676125E-03  0.493011E-02  0.721290E-03  0.711811E-03  0.330479E-02  0.511088E-03  0.132202E-02  0.563308E-03  0.192315E+03
  0.980132E+02  0.567683E+01 -0.518572E+01  0.155591E-02  0.676125E-03  0.123810E-02  0.822911E-03  0.711811E-03  0.330479E-02  0.511088E-03  0.132202E-02  0.867410E-03  0.199225E+03
  0.980132E+02  0.567683E+01 -0.275043E+01  0.155591E-02  0.676125E-03  0.123810E-02  0.822911E-03  0.711811E-03  0.508532E-02  0.511088E-03  0.132202E-02  0.867410E-03  0.197327E+03
  0.980132E+02  0.567683E+01 -0.609269E+01  0.119428E-02  0.676125E-03  0.123810E-02  0.822911E-03  0.711811E-03  0.508532E-02  0.511088E-03  0.132202E-02  0.867410E-03  0.197986E+03
  0.980132E+02  0.567683E+01 -0.609269E+01  0.756201E-03  0.676125E-03  0.683144E-03  0.822911E-03  0.711811E-03  0.487055E-02  0.511088E-03  0.132202E-02  0.867410E-03  0.199135E+03
  0.980132E+02  0.336723E+01  0.583983E+00  0.756201E-03  0.676125E-03  0.683144E-03  0.822911E-03  0.105005E-02  0.487055E-02  0.511088E-03  0.370768E-03  0.867410E-03  0.200673E+03
  0.980132E+02  0.336723E+01  0.583983E+00  0.756201E-03  0.676125E-03  0.792337E-03  0.822911E-03  0.105005E-02  0.487055E-02  0.511088E-03  0.370768E-03  0.867410E-03  0.200527E+03
  0.980132E+02 -0.659278E+00 -0.835351E+01  0.756201E-03  0.676125E-03  0.414387E-03  0.822911E-03  0.105005E-02  0.487055E-02  0.511088E-03  0.370768E-03  0.933954E-03  0.199761E+03
  0.980132E+02 -0.659278E+00 -0.835351E+01  0.756201E-03  0.676125E-03  0.414387E-03  0.822911E-03  0.105005E-02  0.303394E-02  0.547230E-03  0.370768E-03  0.933954E-03  0.201536E+03
  0.980132E+02 -0.659278E+00 -0.835351E+01  0.756201E-03  0.676125E-03  0.414387E-03  0.822911E-03  0.105005E-02  0.303394E-02  0.547230E-03  0.370768E-03  0.933954E-03  0.201536E+03
  0.980132E+02 -0.659278E+00 -0.835351E+01  0.756201E-03  0.676125E-03  0.414387E-03  0.822911E-03  0.382468E-03  0.740557E-03  0.547230E-03  0.370768E-03  0.120926E-02  0.204566E+03
  0.995166E+02 -0.659278E+00  0.712430E+01  0.756201E-03  0.127276E-02  0.414387E-03  0.232073E-02  0.382468E-03  0.740557E-03  0.547230E-03  0.370768E-03  0.165292E-02  0.202750E+03
  0.995166E+02  0.317989E+01  0.218752E+00  0.756201E-03  0.127276E-02  0.414387E-03  0.232073E-02  0.382468E-03  0.740557E-03  0.547230E-03  0.370768E-03  0.165292E-02  0.205109E+03
  0.995166E+02  0.317989E+01  0.218752E+00  0.756201E-03  0.127276E-02  0.695051E-03  0.232073E-02  0.382468E-03  0.740557E-03  0.232560E-03  0.370768E-03  0.265736E-02  0.203355E+03
  0.995166E+02  0.317989E+01  0.218752E+00  0.710069E-03  0.127276E-02  0.695051E-03  0.166996E-02  0.382468E-03  0.740557E-03  0.232560E-03  0.370768E-03  0.265736E-02  0.204442E+03
  0.994721E+02  0.317989E+01  0.218752E+00  0.710069E-03  0.906367E-03  0.695051E-03  0.166996E-02  0.382468E-03  0.740557E-03  0.232560E-03  0.370768E-03  0.265736E-02  0.205205E+03
  0.988781E+02  0.317989E+01 -0.482393E+01  0.710069E-03  0.906367E-03  0.695051E-03  0.166996E-02  0.382468E-03  0.151818E-02  0.232560E-03  0.370768E-03  0.265736E-02  0.203282E+03
  0.988781E+02  0.317989E+01 -0.223810E+01  0.710069E-03  0.906367E-03  0.695051E-03  0.166996E-02  0.382468E-03  0.332994E-03  0.232560E-03  0.370768E-03  0.715983E-03  0.207784E+03
  0.988781E+02  0.317989E+01 -0.223810E+01  0.710069E-03  0.906367E-03  0.695051E-03  0.166996E-02  0.382468E-03  0.332994E-03  0.232560E-03  0.370768E-03  0.347401E-03  0.208359E+03
  0.100315E+03  0.317989E+01 -0.286036E+00  0.710069E-03  0.906367E-03  0.695051E-03  0.155822E-02  0.382468E-03  0.332994E-03  0.232560E-03  0.370768E-03  0.347401E-03  0.208379E+03
  0.100315E+03  0.217395E+01  0.572682E+01  0.710069E-03  0.906367E-03  0.695051E-03  0.155822E-02  0.382468E-03  0.332994E-03  0.232560E-03  0.370768E-03  0.269391E-03  0.208410E+03
  0.100315E+03  0.217395E+01  0.572682E+01  0.710069E-03  0.906367E-03  0.743529E-03  0.155822E-02  0.382468E-03  0.172896E-02  0.232560E-03  0.239258E-03  0.269391E-03  0.206826E+03
  0.100315E+03  0.217395E+01 -0.796682E+01  0.710069E-03  0.906367E-03  0.743529E-03  0.155822E-02  0.382468E-03  0.764531E-03  0.232560E-03  0.239258E-03  0.269391E-03  0.208892E+03
  0.100315E+03  0.217395E+01 -0.796682E+01  0.710069E-03  0.748465E-03  0.743529E-03  0.155822E-02  0.382468E-03  0.764531E-03  0.232560E-03  0.239258E-03  0.269391E-03  0.209273E+03
  0.100315E+03  0.217395E+01  0.301940E+01  0.710069E-03  0.748465E-03  0.743529E-03  0.971981E-03  0.382468E-03  0.764531E-03  0.232560E-03  0.239258E-03  0.269391E-03  0.210525E+03
  0.100315E+03  0.165775E+01  0.301940E+01  0.710069E-03  0.748465E-03  0.514265E-03  0.971981E-03  0.382468E-03  0.764531E-03  0.232560E-03  0.239258E-03  0.269391E-03  0.210881E+03
  0.100315E+03  0.165775E+01  0.105496E+00  0.375224E-03  0.748465E-03  0.514265E-03  0.971981E-03  0.382468E-03  0.764531E-03  0.232560E-03  0.239258E-03  0.155500E-02  0.209483E+03
  0.100315E+03  0.165775E+01  0.162539E+01  0.375224E-03  0.748465E-03  0.777067E-03  0.971981E-03  0.382468E-03  0.764531E-03  0.232560E-03  0.683484E-03  0.155500E-02  0.208675E+03
  0.100315E+03  0.165775E+01  0.162539E+01  0.375224E-03  0.748465E-03  0.777067E-03  0.971981E-03  0.382468E-03  0.764531E-03  0.232560E-03  0.683484E-03  0.155500E-02  0.208675E+03
  0.100317E+03  0.165775E+01  0.162539E+01  0.375224E-03  0.748465E-03  0.777067E-03  0.971981E-03  0.282412E-02  0.764531E-03  0.232560E-03  0.683484E-03  0.155500E-02  0.204807E+03
  0.100317E+03  0.165775E+01  0.162539E+01  0.375224E-03  0.748465E-03  0.777067E-03  0.971981E-03  0.282412E-02  0.764531E-03  0.940192E-05  0.683484E-03  0.155500E-02  0.204670E+03
  0.100317E+03  0.165775E+01 -0.111888E+01  0.375224E-03  0.748465E-03  0.777067E-03  0.971981E-03  0.282412E-02  0.764531E-03  0.579633E-03  0.683484E-03  0.514386E-03  0.206759E+03
  0.100317E+03  0.165775E+01 -0.111888E+01  0.375224E-03  0.748465E-03  0.777067E-03  0.971981E-03  0.142893E-02  0.764531E-03  0.579633E-03  0.683484E-03  0.514386E-03  0.209003E+03
  0.100317E+03  0.165775E+01 -0.111888E+01  0.375224E-03  0.748465E-03  0.777067E-03  0.971981E-03  0.142893E-02  0.764531E-03  0.579633E-03  0.683484E-03  0.514386E-03  0.209003E+03
  0.100542E+03  0.165775E+01 -0.927829E+01  0.375224E-03  0.748465E-03  0.777067E-03  0.971981E-03  0.142893E-02  0.764531E-03  0.579633E-03  0.683484E-03  0.615882E-04  0.208641E+03
  0.100542E+03  0.165775E+01 -0.927829E+01  0.375224E-03  0.748465E-03  0.777067E-03  0.971981E-03  0.142893E-02  0.764531E-03  0.579633E-03  0.724572E-03  0.615882E-04  0.208550E+03
  0.100542E+03 -0.903089E+00 -0.372817E+01  0.375224E-03  0.748465E-03  0.153849E-02  0.971981E-03  0.283053E-02  0.764531E-03  0.579633E-03  0.724572E-03  0.507320E-03  0.204799E+03
  0.100542E+03  0.909980E+00  0.311876E+01  0.375224E-03  0.748465E-03  0.153849E-02  0.432151E-03  0.131121E-02  0.764531E-03  0.579633E-03  0.724572E-03  0.507320E-03  0.207435E+03
  0.100542E+03  0.909980E+00 -0.374863E+01  0.375224E-03  0.748465E-03  0.153849E-02  0.432151E-03  0.131121E-02  0.764531E-03  0.517669E-03  0.724572E-03  0.507320E-03  0.207525E+03
  0.100542E+03  0.909980E+00 -0.374863E+01  0.686613E-03  0.237159E-03  0.856739E-03  0.432151E-03  0.131121E-02  0.764531E-03  0.517669E-03  0.724572E-03  0.507320E-03  0.208849E+03
  0.100542E+03  0.530401E+01 -0.374863E+01  0.686613E-03  0.237159E-03  0.856739E-03  0.432151E-03  0.131121E-02  0.764531E-03  0.517669E-03  0.724572E-03  0.507320E-03  0.207861E+03
  0.100542E+03  0.530401E+01 -0.374863E+01  0.686613E-03  0.804394E-04  0.856739E-03  0.432151E-03  0.131121E-02  0.764531E-03  0.517669E-03  0.724572E-03  0.507320E-03  0.207811E+03
  0.100542E+03  0.530401E+01  0.587526E+01  0.686613E-03  0.804394E-04  0.856739E-03  0.432151E-03  0.131121E-02  0.764531E-03  0.517669E-03  0.724572E-03  0.507320E-03  0.207648E+03
  0.100542E+03 -0.188573E+01  0.587526E+01  0.686613E-03  0.351608E-03  0.856739E-03  0.432151E-03  0.131121E-02  0.764531E-03  0.517669E-03  0.724572E-03  0.566415E-03  0.207582E+03
  0.100542E+03 -0.188573E+01  0.196074E+01  0.686613E-03  0.351608E-03  0.856739E-03  0.432151E-03  0.131121E-02  0.764531E-03  0.517669E-03  0.724572E-03  0.566415E-03  0.208005E+03
  0.100542E+03 -0.188573E+01  0.196074E+01  0.686613E-03  0.351608E-03  0.856739E-03  0.432151E-03  0.131121E-02  0.764531E-03  0.517669E-03  0.724572E-03  0.566415E-03  0.208005E+03
  0.100542E+03 -0.188573E+01  0.196074E+01  0.686613E-03  0.351608E-03  0.856739E-03  0.432151E-03  0.131121E-02  0.764531E-03  0.517669E-03  0.724572E-03  0.566415E-03  0.208005E+03
  0.100542E+03 -0.188573E+01  0.196074E+01  0.686613E-03  0.575645E-03  0.856739E-03  0.432151E-03  0.131121E-02  0.764531E-03  0.517669E-03  0.724572E-03  0.566415E-03  0.207936E+03
  0.100542E+03 -0.188573E+01  0.196074E+01  0.686613E-03  0.575645E-03  0.856739E-03  0.432151E-03  0.131121E-02  0.764531E-03  0.517669E-03  0.724572E-03  0.566415E-03  0.207936E+03
  0.100542E+03 -0.188573E+01  0.196074E+01  0.686613E-03  0.575645E-03  0.856739E-03  0.140823E-02  0.131121E-02  0.764531E-03  0.517669E-03  0.724572E-03  0.566415E-03  0.207270E+03
  0.981358E+02  0.296589E+01  0.196074E+01  0.686613E-03  0.575645E-03  0.856739E-03  0.150463E-02  0.131121E-02  0.764531E-03  0.480576E-03  0.724572E-03  0.566415E-03  0.204812E+03
  0.981358E+02  0.296589E+01 -0.394358E+01  0.686613E-03  0.575645E-03  0.856739E-03  0.225099E-02  0.131121E-02  0.685276E-03  0.480576E-03  0.724572E-03  0.566415E-03  0.204410E+03
  0.993962E+02  0.296589E+01 -0.394358E+01  0.686613E-03  0.575645E-03  0.856739E-03  0.225099E-02  0.131121E-02  0.685276E-03  0.480576E-03  0.724572E-03  0.566415E-03  0.206491E+03
  0.993962E+02  0.296589E+01 -0.394358E+01  0.686613E-03  0.575645E-03  0.856739E-03  0.225099E-02  0.363683E-02  0.685276E-03  0.480576E-03  0.192816E-03  0.566415E-03  0.203823E+03
  0.999448E+02  0.296589E+01 -0.394358E+01  0.686613E-03  0.898688E-03  0.856739E-03  0.225099E-02  0.363683E-02  0.586288E-03  0.480576E-03  0.192816E-03  0.229946E-03  0.203447E+03
  0.999448E+02  0.296589E+01 -0.147099E+01  0.500528E-03  0.898688E-03  0.856739E-03  0.225099E-02  0.363683E-02  0.586288E-03  0.480576E-03  0.192816E-03  0.229946E-03  0.203672E+03
  0.999448E+02  0.312004E+01 -0.134509E+02  0.660454E-03  0.898688E-03  0.856739E-03  0.225099E-02  0.425189E-02  0.586288E-03  0.480576E-03  0.192816E-03  0.229946E-03  0.201625E+03
  0.999448E+02  0.312004E+01 -0.147212E+02  0.660454E-03  0.988610E-03  0.856739E-03  0.225099E-02  0.843638E-02  0.586288E-03  0.480576E-03  0.192816E-03  0.229946E-03  0.198371E+03
  0.999448E+02  0.312004E+01  0.723910E+01  0.660454E-03  0.988610E-03  0.856739E-03  0.225099E-02  0.843638E-02  0.586288E-03  0.480576E-03  0.192816E-03  0.229946E-03  0.198593E+03
  0.999448E+02  0.312004E+01  0.723910E+01  0.130219E-02  0.134561E-02  0.856739E-03  0.752149E-03  0.843638E-02  0.586288E-03  0.480576E-03  0.192816E-03  0.229946E-03  0.198470E+03
  0.999448E+02  0.312004E+01  0.723910E+01  0.617141E-03  0.134561E-02  0.856739E-03  0.752149E-03  0.843638E-02  0.586288E-03  0.480576E-03  0.202939E-03  0.229946E-03  0.199903E+03
  0.999448E+02  0.312004E+01  0.723910E+01  0.617141E-03  0.134561E-02  0.856739E-03  0.752149E-03  0.720903E-02  0.586288E-03  0.480576E-03  0.202939E-03  0.229946E-03  0.200521E+03
  0.999448E+02 -0.467057E+00  0.723910E+01  0.617141E-03  0.250822E-03  0.856739E-03  0.752149E-03  0.429084E-02  0.586288E-03  0.215694E-02  0.202939E-03  0.229946E-03  0.201834E+03
  0.999448E+02  0.310657E+01 -0.475222E+01  0.617141E-03  0.250822E-03  0.856739E-03  0.752149E-03  0.429084E-02  0.586288E-03  0.215694E-02  0.202939E-03  0.229946E-03  0.203020E+03
