a0_min         a1_min         a2_min         a3_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.997353E+02  -0.582521E+00  -0.730266E+01  -0.281860E+01   0.117965E-03   0.507244E-03   0.393117E-03   0.213663E-02   0.186565E+03   0.000000E+00   0.000000E+00   0.186565E+03  -0.373130E+03
   0.997353E+02   0.913502E+00  -0.760588E+01  -0.281860E+01   0.117965E-03   0.269952E-03   0.393117E-03   0.213663E-02   0.187636E+03   0.000000E+00   0.000000E+00   0.187636E+03  -0.375272E+03
   0.997353E+02   0.913502E+00  -0.760588E+01  -0.303372E+01   0.117965E-03   0.269952E-03   0.393117E-03   0.213663E-02   0.187630E+03   0.000000E+00   0.000000E+00   0.187630E+03  -0.375260E+03
   0.997353E+02   0.913502E+00  -0.419007E+01  -0.630427E+00   0.117965E-03   0.269952E-03   0.393117E-03   0.213663E-02   0.187948E+03   0.000000E+00   0.000000E+00   0.187948E+03  -0.375896E+03
   0.997353E+02   0.913502E+00  -0.574295E+01  -0.630427E+00   0.117965E-03   0.269952E-03   0.393117E-03   0.213663E-02   0.187883E+03   0.000000E+00   0.000000E+00   0.187883E+03  -0.375766E+03
   0.101510E+03   0.309461E+01  -0.343348E+01  -0.479050E+01   0.117965E-03   0.269952E-03   0.393117E-03   0.229775E-02   0.188282E+03   0.000000E+00   0.000000E+00   0.188282E+03  -0.376564E+03
   0.100224E+03   0.251599E+01  -0.343348E+01  -0.186153E+01   0.117965E-03   0.269952E-03   0.393117E-03   0.229775E-02   0.188770E+03   0.000000E+00   0.000000E+00   0.188770E+03  -0.377540E+03
   0.100224E+03   0.251599E+01  -0.343348E+01   0.774343E+01   0.117965E-03   0.269952E-03   0.393117E-03   0.229775E-02   0.188137E+03   0.000000E+00   0.000000E+00   0.188137E+03  -0.376274E+03
   0.100224E+03   0.251599E+01  -0.334713E+01   0.579071E+01   0.117965E-03   0.269952E-03   0.393117E-03   0.229775E-02   0.188505E+03   0.000000E+00   0.000000E+00   0.188505E+03  -0.377010E+03
   0.100224E+03   0.251599E+01  -0.334713E+01  -0.168382E+01   0.117965E-03   0.269952E-03   0.393117E-03   0.195796E-02   0.189601E+03   0.000000E+00   0.000000E+00   0.189601E+03  -0.379202E+03
   0.100224E+03   0.419532E+00  -0.258493E+01  -0.168382E+01   0.117965E-03   0.269952E-03   0.393117E-03   0.195796E-02   0.189449E+03   0.000000E+00   0.000000E+00   0.189449E+03  -0.378898E+03
   0.100224E+03   0.419532E+00  -0.258493E+01  -0.168382E+01   0.117965E-03   0.269952E-03   0.393117E-03   0.202422E-02   0.189288E+03   0.000000E+00   0.000000E+00   0.189288E+03  -0.378576E+03
   0.100159E+03   0.419532E+00  -0.258493E+01  -0.214035E+01   0.117965E-03   0.269952E-03   0.393117E-03   0.839275E-03   0.190139E+03   0.000000E+00   0.000000E+00   0.190139E+03  -0.380278E+03
   0.100405E+03  -0.816548E-01  -0.258493E+01   0.516658E+01   0.117965E-03   0.269952E-03   0.393117E-03   0.839275E-03   0.189106E+03   0.000000E+00   0.000000E+00   0.189106E+03  -0.378212E+03
   0.100405E+03   0.122261E+01  -0.403538E+01  -0.702532E+01   0.117965E-03   0.269952E-03   0.393117E-03   0.200353E-02   0.189373E+03   0.000000E+00   0.000000E+00   0.189373E+03  -0.378746E+03
   0.100405E+03  -0.981625E+00  -0.403538E+01  -0.894537E+01   0.117965E-03   0.175567E-04   0.393117E-03   0.200353E-02   0.189183E+03   0.000000E+00   0.000000E+00   0.189183E+03  -0.378366E+03
   0.101690E+03   0.338795E+01  -0.404586E+01   0.325214E+01   0.117965E-03   0.175567E-04   0.393117E-03   0.200353E-02   0.189119E+03   0.000000E+00   0.000000E+00   0.189119E+03  -0.378238E+03
   0.101042E+03   0.338795E+01  -0.404586E+01   0.325214E+01   0.117965E-03   0.175567E-04   0.393117E-03   0.200353E-02   0.190261E+03   0.000000E+00   0.000000E+00   0.190261E+03  -0.380522E+03
