a0_min_r_1     a0_flood_r_1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.110874E+03   0.413460E+02   0.289847E-03   0.983578E+01   0.140085E+02   0.232689E+02   0.131419E+02   0.446487E+02  -0.119387E+02   0.000000E+00   0.565874E+02  -0.113175E+03
   0.110874E+03   0.413460E+02   0.330326E-03   0.102116E+02   0.151517E+02   0.202969E+02   0.136626E+02   0.451188E+02  -0.113208E+02   0.000000E+00   0.564396E+02  -0.112879E+03
   0.111083E+03   0.413460E+02   0.330326E-03   0.929607E+01   0.145531E+02   0.229806E+02   0.133392E+02   0.445912E+02  -0.121442E+02   0.000000E+00   0.567354E+02  -0.113471E+03
   0.111083E+03   0.413460E+02   0.330326E-03   0.665524E+01   0.140876E+02   0.268143E+02   0.171301E+02   0.408480E+02  -0.158873E+02   0.000000E+00   0.567353E+02  -0.113471E+03
   0.111083E+03   0.413460E+02   0.330326E-03   0.665524E+01   0.130647E+02   0.268143E+02   0.171301E+02   0.414982E+02  -0.152371E+02   0.000000E+00   0.567353E+02  -0.113471E+03
   0.111083E+03   0.413460E+02   0.330326E-03   0.813356E+01   0.102677E+02   0.283951E+02   0.171301E+02   0.430320E+02  -0.137034E+02   0.000000E+00   0.567354E+02  -0.113471E+03
   0.111083E+03   0.423297E+02   0.330326E-03   0.885911E+01   0.111455E+02   0.283951E+02   0.171301E+02   0.435998E+02  -0.136591E+02   0.000000E+00   0.572589E+02  -0.114518E+03
   0.111083E+03   0.423297E+02   0.442160E-03   0.104956E+02   0.794525E+01   0.239048E+02   0.192213E+02   0.445931E+02  -0.119656E+02   0.000000E+00   0.565587E+02  -0.113117E+03
   0.111083E+03   0.423297E+02   0.442160E-03   0.937370E+01   0.664449E+01   0.239048E+02   0.186980E+02   0.436235E+02  -0.129352E+02   0.000000E+00   0.565587E+02  -0.113117E+03
   0.111083E+03   0.423297E+02   0.442160E-03   0.789963E+01   0.664217E+01   0.222355E+02   0.180320E+02   0.442187E+02  -0.123400E+02   0.000000E+00   0.565587E+02  -0.113117E+03
   0.111083E+03   0.423297E+02   0.342015E-03   0.114538E+02   0.574783E+01   0.221022E+02   0.185563E+02   0.432428E+02  -0.139491E+02   0.000000E+00   0.571919E+02  -0.114384E+03
   0.111083E+03   0.423297E+02   0.342015E-03   0.925220E+01   0.574783E+01   0.221022E+02   0.180124E+02   0.437880E+02  -0.134039E+02   0.000000E+00   0.571919E+02  -0.114384E+03
   0.111083E+03   0.423297E+02   0.526827E-03   0.112699E+02   0.574783E+01   0.192406E+02   0.199362E+02   0.428081E+02  -0.131568E+02   0.000000E+00   0.559649E+02  -0.111930E+03
   0.111071E+03   0.423297E+02   0.286867E-03   0.113919E+02   0.574783E+01   0.195229E+02   0.199362E+02   0.441810E+02  -0.133091E+02   0.000000E+00   0.574901E+02  -0.114980E+03
   0.111071E+03   0.423297E+02   0.286867E-03   0.117041E+02   0.100312E+02   0.187684E+02   0.174347E+02   0.484755E+02  -0.901460E+01   0.000000E+00   0.574901E+02  -0.114980E+03
   0.111071E+03   0.413369E+02   0.286867E-03   0.104211E+02   0.110235E+02   0.204345E+02   0.183671E+02   0.471382E+02  -0.975710E+01   0.000000E+00   0.568953E+02  -0.113791E+03
   0.111071E+03   0.413369E+02   0.286867E-03   0.104394E+02   0.859414E+01   0.204345E+02   0.184355E+02   0.471926E+02  -0.970269E+01   0.000000E+00   0.568953E+02  -0.113791E+03
   0.111071E+03   0.433329E+02   0.286867E-03   0.139279E+02   0.898296E+01   0.171818E+02   0.158186E+02   0.476518E+02  -0.945395E+01   0.000000E+00   0.571057E+02  -0.114211E+03
   0.111071E+03   0.433329E+02   0.286867E-03   0.133342E+02   0.898296E+01   0.171818E+02   0.181640E+02   0.474716E+02  -0.963414E+01   0.000000E+00   0.571057E+02  -0.114211E+03
   0.111071E+03   0.433329E+02   0.286867E-03   0.133342E+02   0.104409E+02   0.173556E+02   0.181640E+02   0.473962E+02  -0.970951E+01   0.000000E+00   0.571057E+02  -0.114211E+03
   0.111071E+03   0.433329E+02   0.286867E-03   0.108993E+02   0.128330E+02   0.203786E+02   0.119196E+02   0.467297E+02  -0.103761E+02   0.000000E+00   0.571058E+02  -0.114212E+03
   0.111071E+03   0.433329E+02   0.286867E-03   0.956409E+01   0.985755E+01   0.175362E+02   0.131552E+02   0.493327E+02  -0.777307E+01   0.000000E+00   0.571058E+02  -0.114212E+03
   0.111140E+03   0.433329E+02   0.286867E-03   0.956409E+01   0.985755E+01   0.175362E+02   0.144499E+02   0.493541E+02  -0.766911E+01   0.000000E+00   0.570232E+02  -0.114046E+03
   0.111140E+03   0.433329E+02   0.274272E-03   0.121078E+02   0.985755E+01   0.175362E+02   0.158591E+02   0.486221E+02  -0.845177E+01   0.000000E+00   0.570739E+02  -0.114148E+03
   0.111140E+03   0.433329E+02   0.274272E-03   0.119237E+02   0.855911E+01   0.193344E+02   0.127162E+02   0.478696E+02  -0.920427E+01   0.000000E+00   0.570739E+02  -0.114148E+03
   0.111140E+03   0.433329E+02   0.274272E-03   0.103056E+02   0.836347E+01   0.201829E+02   0.118789E+02   0.477079E+02  -0.936602E+01   0.000000E+00   0.570739E+02  -0.114148E+03
   0.111140E+03   0.433329E+02   0.274272E-03   0.103056E+02   0.803922E+01   0.202667E+02   0.124424E+02   0.477132E+02  -0.936068E+01   0.000000E+00   0.570739E+02  -0.114148E+03
   0.111140E+03   0.421251E+02   0.274272E-03   0.948116E+01   0.803922E+01   0.181485E+02   0.173561E+02   0.488597E+02  -0.867496E+01   0.000000E+00   0.575347E+02  -0.115069E+03
   0.111140E+03   0.421251E+02   0.274272E-03   0.948116E+01   0.107728E+02   0.167403E+02   0.173561E+02   0.494771E+02  -0.805752E+01   0.000000E+00   0.575346E+02  -0.115069E+03
   0.111140E+03   0.421251E+02   0.274272E-03   0.854737E+01   0.107728E+02   0.175202E+02   0.148951E+02   0.495302E+02  -0.800437E+01   0.000000E+00   0.575346E+02  -0.115069E+03
   0.111140E+03   0.421251E+02   0.274272E-03   0.884945E+01   0.107728E+02   0.174105E+02   0.158401E+02   0.495489E+02  -0.798574E+01   0.000000E+00   0.575346E+02  -0.115069E+03
   0.111140E+03   0.421251E+02   0.274272E-03   0.933113E+01   0.107728E+02   0.174105E+02   0.111554E+02   0.489143E+02  -0.862029E+01   0.000000E+00   0.575346E+02  -0.115069E+03
   0.111140E+03   0.421251E+02   0.274272E-03   0.100140E+02   0.952174E+01   0.124932E+02   0.127602E+02   0.498926E+02  -0.764204E+01   0.000000E+00   0.575346E+02  -0.115069E+03
   0.111140E+03   0.421251E+02   0.274272E-03   0.100140E+02   0.952174E+01   0.124932E+02   0.132618E+02   0.499913E+02  -0.754329E+01   0.000000E+00   0.575346E+02  -0.115069E+03
   0.111140E+03   0.443747E+02   0.149381E-03   0.104123E+02   0.101758E+02   0.124932E+02   0.132618E+02   0.479368E+02  -0.764289E+01   0.000000E+00   0.555797E+02  -0.111159E+03
   0.111140E+03   0.443747E+02   0.167056E-03   0.104123E+02   0.114746E+02   0.124932E+02   0.111353E+02   0.468460E+02  -0.874087E+01   0.000000E+00   0.555869E+02  -0.111174E+03
   0.111140E+03   0.443747E+02   0.167056E-03   0.110820E+02   0.107970E+02   0.124932E+02   0.132110E+02   0.476330E+02  -0.795388E+01   0.000000E+00   0.555869E+02  -0.111174E+03
   0.111140E+03   0.443747E+02   0.167056E-03   0.110820E+02   0.926913E+01   0.137156E+02   0.109502E+02   0.471629E+02  -0.842390E+01   0.000000E+00   0.555868E+02  -0.111174E+03
   0.111140E+03   0.428984E+02   0.167056E-03   0.110820E+02   0.813882E+01   0.156015E+02   0.129152E+02   0.497878E+02  -0.800706E+01   0.000000E+00   0.577949E+02  -0.115590E+03
   0.111140E+03   0.428984E+02   0.167056E-03   0.113900E+02   0.856226E+01   0.135821E+02   0.129152E+02   0.498935E+02  -0.790134E+01   0.000000E+00   0.577948E+02  -0.115590E+03
   0.111140E+03   0.428984E+02   0.167056E-03   0.113900E+02   0.856226E+01   0.133618E+02   0.185775E+02   0.492103E+02  -0.858447E+01   0.000000E+00   0.577948E+02  -0.115590E+03
   0.109427E+03   0.450393E+02   0.167056E-03   0.109554E+02   0.830686E+01   0.100462E+02   0.165466E+02   0.483435E+02  -0.952545E+01   0.000000E+00   0.578689E+02  -0.115738E+03
   0.109427E+03   0.456884E+02   0.167056E-03   0.109554E+02   0.115119E+02   0.100462E+02   0.166846E+02   0.476214E+02  -0.969894E+01   0.000000E+00   0.573203E+02  -0.114641E+03
   0.109427E+03   0.456884E+02   0.167056E-03   0.832799E+01   0.914505E+01   0.123494E+02   0.170046E+02   0.492149E+02  -0.810548E+01   0.000000E+00   0.573204E+02  -0.114641E+03
   0.109427E+03   0.456884E+02   0.167056E-03   0.978097E+01   0.914505E+01   0.123475E+02   0.170046E+02   0.494658E+02  -0.785458E+01   0.000000E+00   0.573204E+02  -0.114641E+03
   0.109427E+03   0.456884E+02   0.270172E-03   0.835307E+01   0.914505E+01   0.178679E+02   0.161543E+02   0.488264E+02  -0.819500E+01   0.000000E+00   0.570214E+02  -0.114043E+03
   0.109427E+03   0.456884E+02   0.738053E-03   0.835307E+01   0.914505E+01   0.178679E+02   0.178905E+02   0.455868E+02  -0.861655E+01   0.000000E+00   0.542033E+02  -0.108407E+03
   0.109427E+03   0.456884E+02   0.738053E-03   0.124441E+02   0.914359E+01   0.130157E+02   0.137031E+02   0.459956E+02  -0.820783E+01   0.000000E+00   0.542034E+02  -0.108407E+03
   0.109427E+03   0.456884E+02   0.738053E-03   0.110968E+02   0.123107E+02   0.130157E+02   0.178541E+02   0.452933E+02  -0.891002E+01   0.000000E+00   0.542033E+02  -0.108407E+03
   0.109427E+03   0.456884E+02   0.738053E-03   0.909843E+01   0.123107E+02   0.130157E+02   0.176668E+02   0.455707E+02  -0.863259E+01   0.000000E+00   0.542033E+02  -0.108407E+03
   0.107825E+03   0.461330E+02   0.565502E-03   0.909843E+01   0.123107E+02   0.130157E+02   0.174583E+02   0.470081E+02  -0.857391E+01   0.000000E+00   0.555820E+02  -0.111164E+03
   0.107825E+03   0.461330E+02   0.171220E-03   0.757733E+01   0.129438E+02   0.169442E+02   0.215775E+02   0.463812E+02  -0.113579E+02   0.000000E+00   0.577391E+02  -0.115478E+03
   0.107825E+03   0.461330E+02   0.601474E-04   0.757733E+01   0.116222E+02   0.169442E+02   0.146017E+02   0.492737E+02  -0.866642E+01   0.000000E+00   0.579401E+02  -0.115880E+03
   0.108375E+03   0.461330E+02   0.601474E-04   0.757733E+01   0.988546E+01   0.142379E+02   0.122737E+02   0.499726E+02  -0.821825E+01   0.000000E+00   0.581909E+02  -0.116382E+03
   0.108375E+03   0.461330E+02   0.601474E-04   0.105728E+02   0.826706E+01   0.183988E+02   0.179834E+02   0.492563E+02  -0.893451E+01   0.000000E+00   0.581908E+02  -0.116382E+03
   0.108375E+03   0.461330E+02   0.601474E-04   0.105728E+02   0.107990E+02   0.183988E+02   0.169148E+02   0.496601E+02  -0.853067E+01   0.000000E+00   0.581908E+02  -0.116382E+03
   0.108375E+03   0.461330E+02   0.601474E-04   0.106142E+02   0.127397E+02   0.198880E+02   0.124220E+02   0.483200E+02  -0.987086E+01   0.000000E+00   0.581909E+02  -0.116382E+03
   0.108375E+03   0.452432E+02   0.601474E-04   0.894026E+01   0.134406E+02   0.198880E+02   0.111537E+02   0.470588E+02  -0.107703E+02   0.000000E+00   0.578291E+02  -0.115658E+03
   0.108375E+03   0.452432E+02   0.601474E-04   0.759196E+01   0.134406E+02   0.185437E+02   0.111537E+02   0.469327E+02  -0.108964E+02   0.000000E+00   0.578291E+02  -0.115658E+03
   0.108375E+03   0.452432E+02   0.601474E-04   0.749391E+01   0.140140E+02   0.177421E+02   0.105826E+02   0.463643E+02  -0.114647E+02   0.000000E+00   0.578290E+02  -0.115658E+03
   0.108375E+03   0.452432E+02   0.601474E-04   0.749391E+01   0.148266E+02   0.155427E+02   0.105826E+02   0.462616E+02  -0.115674E+02   0.000000E+00   0.578290E+02  -0.115658E+03
   0.108375E+03   0.452432E+02   0.601474E-04   0.749391E+01   0.148266E+02   0.155427E+02   0.126934E+02   0.472524E+02  -0.105767E+02   0.000000E+00   0.578291E+02  -0.115658E+03
   0.108312E+03   0.452432E+02   0.601474E-04   0.739347E+01   0.148266E+02   0.117598E+02   0.126934E+02   0.466245E+02  -0.111084E+02   0.000000E+00   0.577329E+02  -0.115466E+03
   0.108312E+03   0.452432E+02   0.601474E-04   0.981304E+01   0.148266E+02   0.137341E+02   0.160069E+02   0.480286E+02  -0.970428E+01   0.000000E+00   0.577329E+02  -0.115466E+03
   0.108312E+03   0.452432E+02   0.601474E-04   0.981304E+01   0.156745E+02   0.143765E+02   0.130290E+02   0.474262E+02  -0.103066E+02   0.000000E+00   0.577328E+02  -0.115466E+03
   0.108312E+03   0.452432E+02   0.601474E-04   0.981304E+01   0.116081E+02   0.143765E+02   0.138268E+02   0.500794E+02  -0.765347E+01   0.000000E+00   0.577329E+02  -0.115466E+03
   0.109067E+03   0.452432E+02   0.601474E-04   0.830688E+01   0.100071E+02   0.153776E+02   0.138268E+02   0.506422E+02  -0.753868E+01   0.000000E+00   0.581809E+02  -0.116362E+03
   0.109067E+03   0.452432E+02   0.601474E-04   0.117824E+02   0.100071E+02   0.153776E+02   0.114305E+02   0.497366E+02  -0.844433E+01   0.000000E+00   0.581809E+02  -0.116362E+03
   0.109067E+03   0.452432E+02   0.601474E-04   0.124205E+02   0.100071E+02   0.126095E+02   0.114305E+02   0.492623E+02  -0.891863E+01   0.000000E+00   0.581809E+02  -0.116362E+03
   0.109067E+03   0.445903E+02   0.601474E-04   0.964625E+01   0.100071E+02   0.154598E+02   0.114305E+02   0.501187E+02  -0.793321E+01   0.000000E+00   0.580519E+02  -0.116104E+03
   0.109067E+03   0.445903E+02   0.601474E-04   0.120231E+02   0.995003E+01   0.112707E+02   0.143696E+02   0.494732E+02  -0.857875E+01   0.000000E+00   0.580519E+02  -0.116104E+03
   0.109067E+03   0.445903E+02   0.601474E-04   0.120231E+02   0.115522E+02   0.999277E+01   0.158214E+02   0.480345E+02  -0.100174E+02   0.000000E+00   0.580519E+02  -0.116104E+03
   0.109067E+03   0.445903E+02   0.601474E-04   0.124595E+02   0.132803E+02   0.999277E+01   0.158214E+02   0.469336E+02  -0.111184E+02   0.000000E+00   0.580520E+02  -0.116104E+03
   0.110628E+03   0.445903E+02   0.601474E-04   0.124595E+02   0.149123E+02   0.130120E+02   0.144540E+02   0.460163E+02  -0.105698E+02   0.000000E+00   0.565861E+02  -0.113172E+03
   0.110628E+03   0.445903E+02   0.601474E-04   0.766171E+01   0.162177E+02   0.138171E+02   0.139110E+02   0.453027E+02  -0.112834E+02   0.000000E+00   0.565861E+02  -0.113172E+03
   0.110628E+03   0.445903E+02   0.601474E-04   0.806581E+01   0.157390E+02   0.138171E+02   0.153205E+02   0.459104E+02  -0.106758E+02   0.000000E+00   0.565862E+02  -0.113172E+03
   0.110628E+03   0.445903E+02   0.601474E-04   0.806581E+01   0.152425E+02   0.146620E+02   0.131388E+02   0.462514E+02  -0.103348E+02   0.000000E+00   0.565862E+02  -0.113172E+03
   0.110628E+03   0.445903E+02   0.601474E-04   0.121288E+02   0.132155E+02   0.136976E+02   0.131388E+02   0.473187E+02  -0.926754E+01   0.000000E+00   0.565862E+02  -0.113172E+03
   0.110628E+03   0.445903E+02   0.601474E-04   0.806642E+01   0.110763E+02   0.171736E+02   0.131388E+02   0.482807E+02  -0.830552E+01   0.000000E+00   0.565862E+02  -0.113172E+03
   0.110628E+03   0.445903E+02   0.601474E-04   0.107799E+02   0.141537E+02   0.139844E+02   0.131388E+02   0.472472E+02  -0.933900E+01   0.000000E+00   0.565862E+02  -0.113172E+03
   0.110628E+03   0.445903E+02   0.251337E-03   0.107799E+02   0.141537E+02   0.139844E+02   0.184769E+02   0.463995E+02  -0.100038E+02   0.000000E+00   0.564033E+02  -0.112807E+03
   0.110628E+03   0.445903E+02   0.251337E-03   0.107799E+02   0.141537E+02   0.149363E+02   0.184769E+02   0.463949E+02  -0.100085E+02   0.000000E+00   0.564034E+02  -0.112807E+03
   0.110628E+03   0.445903E+02   0.251337E-03   0.107799E+02   0.138204E+02   0.139700E+02   0.140381E+02   0.473855E+02  -0.901782E+01   0.000000E+00   0.564033E+02  -0.112807E+03
   0.110628E+03   0.445903E+02   0.251337E-03   0.107799E+02   0.138204E+02   0.139968E+02   0.134530E+02   0.473364E+02  -0.906700E+01   0.000000E+00   0.564034E+02  -0.112807E+03
   0.110628E+03   0.445903E+02   0.251337E-03   0.107799E+02   0.143172E+02   0.155668E+02   0.134530E+02   0.469362E+02  -0.946719E+01   0.000000E+00   0.564034E+02  -0.112807E+03
   0.110254E+03   0.445903E+02   0.251337E-03   0.107799E+02   0.143172E+02   0.193360E+02   0.132240E+02   0.465682E+02  -0.105060E+02   0.000000E+00   0.570742E+02  -0.114148E+03
   0.110254E+03   0.445903E+02   0.251337E-03   0.113193E+02   0.143172E+02   0.193360E+02   0.132240E+02   0.463979E+02  -0.106763E+02   0.000000E+00   0.570742E+02  -0.114148E+03
   0.110254E+03   0.427524E+02   0.251337E-03   0.914334E+01   0.139493E+02   0.184486E+02   0.132240E+02   0.475761E+02  -0.980235E+01   0.000000E+00   0.573785E+02  -0.114757E+03
   0.110254E+03   0.427524E+02   0.251337E-03   0.849167E+01   0.845994E+01   0.130773E+02   0.141289E+02   0.496832E+02  -0.769525E+01   0.000000E+00   0.573785E+02  -0.114757E+03
   0.110254E+03   0.427524E+02   0.251337E-03   0.849167E+01   0.749964E+01   0.188877E+02   0.126980E+02   0.481266E+02  -0.925178E+01   0.000000E+00   0.573784E+02  -0.114757E+03
   0.110254E+03   0.427524E+02   0.251337E-03   0.867658E+01   0.749964E+01   0.169230E+02   0.126980E+02   0.487792E+02  -0.859920E+01   0.000000E+00   0.573784E+02  -0.114757E+03
   0.110254E+03   0.427524E+02   0.251337E-03   0.867658E+01   0.820099E+01   0.136411E+02   0.161883E+02   0.495492E+02  -0.782922E+01   0.000000E+00   0.573784E+02  -0.114757E+03
   0.110254E+03   0.434430E+02   0.569853E-03   0.111732E+02   0.630579E+01   0.136411E+02   0.161883E+02   0.457658E+02  -0.988743E+01   0.000000E+00   0.556532E+02  -0.111306E+03
   0.110254E+03   0.434430E+02   0.569853E-03   0.102818E+02   0.630579E+01   0.136411E+02   0.184235E+02   0.454082E+02  -0.102451E+02   0.000000E+00   0.556533E+02  -0.111307E+03
   0.110254E+03   0.447250E+02   0.569853E-03   0.114456E+02   0.117842E+02   0.136411E+02   0.177207E+02   0.466213E+02  -0.865500E+01   0.000000E+00   0.552763E+02  -0.110553E+03
   0.110288E+03   0.439720E+02   0.416739E-03   0.112716E+02   0.128580E+02   0.136411E+02   0.147751E+02   0.480279E+02  -0.860487E+01   0.000000E+00   0.566328E+02  -0.113266E+03
   0.110288E+03   0.439720E+02   0.416739E-03   0.722148E+01   0.109316E+02   0.136411E+02   0.934051E+01   0.458374E+02  -0.107954E+02   0.000000E+00   0.566328E+02  -0.113266E+03
   0.110946E+03   0.439720E+02   0.416739E-03   0.804087E+01   0.110219E+02   0.136411E+02   0.934051E+01   0.458363E+02  -0.102000E+02   0.000000E+00   0.560363E+02  -0.112073E+03
   0.110946E+03   0.439720E+02   0.416739E-03   0.797358E+01   0.110219E+02   0.144873E+02   0.131300E+02   0.480781E+02  -0.795827E+01   0.000000E+00   0.560364E+02  -0.112073E+03
   0.110946E+03   0.440259E+02   0.416739E-03   0.748250E+01   0.799655E+01   0.140027E+02   0.116563E+02   0.470205E+02  -0.895513E+01   0.000000E+00   0.559756E+02  -0.111951E+03
   0.110946E+03   0.440259E+02   0.416739E-03   0.748250E+01   0.792238E+01   0.139713E+02   0.138994E+02   0.475215E+02  -0.845417E+01   0.000000E+00   0.559757E+02  -0.111951E+03
   0.110946E+03   0.440259E+02   0.416739E-03   0.748250E+01   0.800796E+01   0.168124E+02   0.138994E+02   0.472872E+02  -0.868846E+01   0.000000E+00   0.559757E+02  -0.111951E+03
   0.110946E+03   0.440259E+02   0.416739E-03   0.881029E+01   0.800796E+01   0.131097E+02   0.169964E+02   0.478356E+02  -0.814009E+01   0.000000E+00   0.559757E+02  -0.111951E+03
   0.110946E+03   0.440259E+02   0.416739E-03   0.881029E+01   0.800796E+01   0.131097E+02   0.113862E+02   0.474816E+02  -0.849411E+01   0.000000E+00   0.559757E+02  -0.111951E+03
   0.110946E+03   0.440259E+02   0.416739E-03   0.881029E+01   0.800796E+01   0.135072E+02   0.113862E+02   0.475411E+02  -0.843454E+01   0.000000E+00   0.559756E+02  -0.111951E+03
   0.110946E+03   0.440259E+02   0.416739E-03   0.103731E+02   0.809780E+01   0.151020E+02   0.118789E+02   0.478631E+02  -0.811250E+01   0.000000E+00   0.559756E+02  -0.111951E+03
   0.111078E+03   0.440259E+02   0.416739E-03   0.108708E+02   0.809780E+01   0.129452E+02   0.118789E+02   0.474412E+02  -0.834637E+01   0.000000E+00   0.557876E+02  -0.111575E+03
   0.111078E+03   0.422162E+02   0.416739E-03   0.135892E+02   0.809780E+01   0.155115E+02   0.118789E+02   0.471345E+02  -0.958176E+01   0.000000E+00   0.567163E+02  -0.113433E+03
   0.111078E+03   0.422162E+02   0.458734E-03   0.118014E+02   0.914566E+01   0.173476E+02   0.104780E+02   0.469966E+02  -0.943810E+01   0.000000E+00   0.564347E+02  -0.112869E+03
