a0_min         a0_flood       a1_flood       a2_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.537552E+02   0.116495E+03   0.369706E+03  -0.758736E+02   0.617643E-02   0.109756E+02   0.104398E+02   0.169880E+02   0.954558E+01   0.686345E+02  -0.107366E+02   0.000000E+00   0.793711E+02  -0.158742E+03
   0.537552E+02   0.116495E+03   0.363712E+03  -0.849919E+02   0.617643E-02   0.109756E+02   0.104398E+02   0.100218E+02   0.121994E+02   0.720780E+02  -0.741101E+01   0.000000E+00   0.794890E+02  -0.158978E+03
   0.537552E+02   0.111887E+03   0.357731E+03  -0.967664E+02   0.182316E-02   0.109756E+02   0.104363E+02   0.100218E+02   0.121994E+02   0.730089E+02  -0.741032E+01   0.000000E+00   0.804192E+02  -0.160838E+03
   0.537552E+02   0.148103E+03   0.366939E+03  -0.970639E+02   0.182316E-02   0.109756E+02   0.118019E+02   0.100218E+02   0.124826E+02   0.723247E+02  -0.799719E+01   0.000000E+00   0.803219E+02  -0.160644E+03
   0.537552E+02   0.163160E+03   0.377186E+03  -0.958115E+02   0.182316E-02   0.877267E+01   0.103217E+02   0.120474E+02   0.121754E+02   0.720933E+02  -0.787698E+01   0.000000E+00   0.799703E+02  -0.159941E+03
   0.667469E+02   0.163160E+03   0.374502E+03  -0.971474E+02   0.218959E-02   0.877267E+01   0.103217E+02   0.117754E+02   0.139822E+02   0.712714E+02  -0.881290E+01   0.000000E+00   0.800843E+02  -0.160169E+03
   0.667469E+02   0.163160E+03   0.374502E+03  -0.946251E+02   0.570039E-02   0.877267E+01   0.103217E+02   0.896290E+01   0.139822E+02   0.709945E+02  -0.835597E+01   0.000000E+00   0.793505E+02  -0.158701E+03
   0.667469E+02   0.176810E+03   0.376073E+03  -0.876886E+02   0.570039E-02   0.877267E+01   0.103217E+02   0.918900E+01   0.139822E+02   0.711025E+02  -0.832045E+01   0.000000E+00   0.794230E+02  -0.158846E+03
   0.667469E+02   0.176810E+03   0.377285E+03  -0.551941E+02   0.570039E-02   0.121698E+02   0.103217E+02   0.918900E+01   0.139822E+02   0.704624E+02  -0.891547E+01   0.000000E+00   0.793779E+02  -0.158756E+03
   0.667469E+02   0.197935E+03   0.372229E+03  -0.597922E+02   0.550584E-02   0.121512E+02   0.103217E+02   0.105110E+02   0.914318E+01   0.722273E+02  -0.725354E+01   0.000000E+00   0.794808E+02  -0.158962E+03
   0.667469E+02   0.197935E+03   0.384325E+03  -0.547402E+02   0.550584E-02   0.121512E+02   0.103217E+02   0.105110E+02   0.914318E+01   0.722831E+02  -0.725354E+01   0.000000E+00   0.795366E+02  -0.159073E+03
   0.667469E+02   0.197935E+03   0.381428E+03  -0.673283E+02   0.550584E-02   0.121512E+02   0.103217E+02   0.105110E+02   0.914318E+01   0.722224E+02  -0.725354E+01   0.000000E+00   0.794759E+02  -0.158952E+03
   0.667469E+02   0.197935E+03   0.366421E+03  -0.757985E+02   0.550584E-02   0.121512E+02   0.103217E+02   0.940814E+01   0.796843E+01   0.718797E+02  -0.756501E+01   0.000000E+00   0.794447E+02  -0.158889E+03
   0.667469E+02   0.197935E+03   0.392432E+03  -0.795727E+02   0.394426E-02   0.920968E+01   0.103217E+02   0.940814E+01   0.796843E+01   0.729458E+02  -0.689802E+01   0.000000E+00   0.798438E+02  -0.159688E+03
   0.667469E+02   0.207565E+03   0.400904E+03  -0.593500E+02   0.394426E-02   0.920968E+01   0.104318E+02   0.940814E+01   0.127285E+02   0.725267E+02  -0.746970E+01   0.000000E+00   0.799964E+02  -0.159993E+03
   0.667469E+02   0.181874E+03   0.407709E+03  -0.715058E+02   0.394426E-02   0.879154E+01   0.104318E+02   0.113089E+02   0.127285E+02   0.718517E+02  -0.787247E+01   0.000000E+00   0.797242E+02  -0.159448E+03
   0.667469E+02   0.181874E+03   0.417013E+03  -0.699912E+02   0.394426E-02   0.879154E+01   0.104318E+02   0.113089E+02   0.127285E+02   0.717705E+02  -0.787247E+01   0.000000E+00   0.796430E+02  -0.159286E+03
   0.667469E+02   0.186836E+03   0.410649E+03  -0.759655E+02   0.394426E-02   0.879154E+01   0.804543E+01   0.113089E+02   0.127285E+02   0.716228E+02  -0.818161E+01   0.000000E+00   0.798044E+02  -0.159609E+03
   0.667469E+02   0.186836E+03   0.410025E+03  -0.104826E+03   0.394426E-02   0.879154E+01   0.804543E+01   0.899624E+01   0.127285E+02   0.718889E+02  -0.790356E+01   0.000000E+00   0.797925E+02  -0.159585E+03
   0.667469E+02   0.128871E+03   0.395615E+03  -0.100343E+03   0.394426E-02   0.879154E+01   0.804543E+01   0.899624E+01   0.101937E+02   0.731435E+02  -0.695851E+01   0.000000E+00   0.801020E+02  -0.160204E+03
   0.667469E+02   0.128871E+03   0.398430E+03  -0.890773E+02   0.394426E-02   0.884607E+01   0.100860E+02   0.108321E+02   0.101937E+02   0.733381E+02  -0.670670E+01   0.000000E+00   0.800448E+02  -0.160090E+03
   0.667469E+02   0.128871E+03   0.398199E+03  -0.108691E+03   0.645182E-02   0.884607E+01   0.100860E+02   0.108321E+02   0.101937E+02   0.727203E+02  -0.670670E+01   0.000000E+00   0.794270E+02  -0.158854E+03
   0.667469E+02   0.216495E+02   0.390255E+03  -0.108691E+03   0.686073E-03   0.884607E+01   0.100860E+02   0.100407E+02   0.101937E+02   0.740393E+02  -0.655119E+01   0.000000E+00   0.805905E+02  -0.161181E+03
   0.667469E+02   0.216495E+02   0.404537E+03  -0.103286E+03   0.686073E-03   0.117981E+02   0.120418E+02   0.100407E+02   0.101937E+02   0.729380E+02  -0.760084E+01   0.000000E+00   0.805388E+02  -0.161078E+03
   0.667469E+02   0.131353E+03   0.420671E+03  -0.119869E+03   0.686073E-03   0.131199E+02   0.120418E+02   0.963948E+01   0.101937E+02   0.722208E+02  -0.826283E+01   0.000000E+00   0.804836E+02  -0.160967E+03
   0.667469E+02   0.131353E+03   0.420569E+03  -0.131070E+03   0.686073E-03   0.935975E+01   0.940468E+01   0.106392E+02   0.101937E+02   0.739474E+02  -0.655635E+01   0.000000E+00   0.805037E+02  -0.161007E+03
   0.667469E+02   0.131353E+03   0.417532E+03  -0.143336E+03   0.686073E-03   0.992686E+01   0.857937E+01   0.106392E+02   0.101937E+02   0.737982E+02  -0.671566E+01   0.000000E+00   0.805139E+02  -0.161028E+03
   0.667469E+02   0.131353E+03   0.416004E+03  -0.165923E+03   0.686073E-03   0.992686E+01   0.857937E+01   0.896111E+01   0.103793E+02   0.738241E+02  -0.667719E+01   0.000000E+00   0.805013E+02  -0.161003E+03
   0.667469E+02   0.131353E+03   0.414780E+03  -0.165923E+03   0.686073E-03   0.104503E+02   0.650784E+01   0.127221E+02   0.120518E+02   0.705202E+02  -0.998108E+01   0.000000E+00   0.805013E+02  -0.161003E+03
   0.667469E+02   0.129039E+03   0.410016E+03  -0.146788E+03   0.384328E-02   0.104503E+02   0.650784E+01   0.127393E+02   0.965917E+01   0.707838E+02  -0.934893E+01   0.000000E+00   0.801327E+02  -0.160265E+03
   0.667469E+02   0.741992E+02   0.409722E+03  -0.130936E+03   0.396964E-02   0.104503E+02   0.650784E+01   0.117101E+02   0.965917E+01   0.713768E+02  -0.884352E+01   0.000000E+00   0.802203E+02  -0.160441E+03
   0.667469E+02   0.678818E+02   0.405892E+03  -0.132086E+03   0.500950E-02   0.104503E+02   0.650784E+01   0.977665E+01   0.104356E+02   0.715208E+02  -0.844292E+01   0.000000E+00   0.799637E+02  -0.159927E+03
   0.667469E+02   0.184389E+03   0.418930E+03  -0.140489E+03   0.337334E-02   0.104503E+02   0.650784E+01   0.977665E+01   0.101950E+02   0.714978E+02  -0.840154E+01   0.000000E+00   0.798993E+02  -0.159799E+03
   0.667469E+02   0.184389E+03   0.418930E+03  -0.138646E+03   0.337334E-02   0.104503E+02   0.650784E+01   0.977665E+01   0.101950E+02   0.714958E+02  -0.840154E+01   0.000000E+00   0.798973E+02  -0.159795E+03
   0.667469E+02   0.184389E+03   0.423345E+03  -0.972645E+02   0.337334E-02   0.104503E+02   0.650784E+01   0.977665E+01   0.101950E+02   0.714107E+02  -0.840154E+01   0.000000E+00   0.798122E+02  -0.159624E+03
   0.667469E+02   0.184389E+03   0.427082E+03  -0.935461E+02   0.337334E-02   0.104503E+02   0.650784E+01   0.977665E+01   0.143225E+02   0.694289E+02  -0.103500E+02   0.000000E+00   0.797789E+02  -0.159558E+03
   0.667469E+02   0.101134E+03   0.419012E+03  -0.918501E+02   0.337334E-02   0.104503E+02   0.650784E+01   0.977665E+01   0.149184E+02   0.695490E+02  -0.107777E+02   0.000000E+00   0.803267E+02  -0.160653E+03
   0.667469E+02   0.101134E+03   0.415457E+03  -0.939483E+02   0.337334E-02   0.111850E+02   0.650784E+01   0.861247E+01   0.149184E+02   0.692019E+02  -0.111239E+02   0.000000E+00   0.803258E+02  -0.160652E+03
   0.667469E+02   0.101134E+03   0.409965E+03  -0.935941E+02   0.337334E-02   0.111850E+02   0.650784E+01   0.861247E+01   0.793866E+01   0.711676E+02  -0.915902E+01   0.000000E+00   0.803266E+02  -0.160653E+03
   0.667469E+02   0.101134E+03   0.426442E+03  -0.941435E+02   0.170542E-02   0.111850E+02   0.110385E+02   0.105723E+02   0.793866E+01   0.730891E+02  -0.746755E+01   0.000000E+00   0.805566E+02  -0.161113E+03
   0.667469E+02   0.101134E+03   0.445917E+03  -0.102206E+03   0.320210E-02   0.111850E+02   0.110385E+02   0.105723E+02   0.793866E+01   0.728759E+02  -0.746755E+01   0.000000E+00   0.803434E+02  -0.160687E+03
   0.667469E+02   0.101134E+03   0.451481E+03  -0.106298E+03   0.320210E-02   0.111850E+02   0.110385E+02   0.105723E+02   0.793866E+01   0.728716E+02  -0.746755E+01   0.000000E+00   0.803391E+02  -0.160678E+03
   0.667469E+02   0.101134E+03   0.465814E+03  -0.113556E+03   0.323102E-02   0.108507E+02   0.110385E+02   0.105723E+02   0.793866E+01   0.729605E+02  -0.736376E+01   0.000000E+00   0.803243E+02  -0.160649E+03
   0.567614E+02   0.760951E+02   0.480165E+03  -0.117841E+03   0.323102E-02   0.868120E+01   0.103759E+02   0.105723E+02   0.112336E+02   0.732262E+02  -0.699069E+01   0.000000E+00   0.802169E+02  -0.160434E+03
   0.567614E+02   0.760951E+02   0.490898E+03  -0.126625E+03   0.323102E-02   0.868120E+01   0.603358E+01   0.906234E+01   0.112336E+02   0.706927E+02  -0.955077E+01   0.000000E+00   0.802435E+02  -0.160487E+03
   0.567614E+02   0.729714E+02   0.479562E+03  -0.115061E+03   0.323102E-02   0.868120E+01   0.808371E+01   0.102597E+02   0.100666E+02   0.731701E+02  -0.695094E+01   0.000000E+00   0.801210E+02  -0.160242E+03
   0.567614E+02   0.911369E+02   0.481858E+03  -0.113762E+03   0.449892E-02   0.124884E+02   0.122262E+02   0.102597E+02   0.108675E+02   0.717538E+02  -0.819735E+01   0.000000E+00   0.799511E+02  -0.159902E+03
   0.567614E+02   0.911369E+02   0.468256E+03  -0.120483E+03   0.227660E-02   0.124884E+02   0.122262E+02   0.102597E+02   0.108675E+02   0.723327E+02  -0.819735E+01   0.000000E+00   0.805300E+02  -0.161060E+03
   0.567614E+02   0.911369E+02   0.452352E+03  -0.127162E+03   0.227660E-02   0.810560E+01   0.122262E+02   0.102597E+02   0.108675E+02   0.728658E+02  -0.769927E+01   0.000000E+00   0.805651E+02  -0.161130E+03
   0.567614E+02   0.911369E+02   0.455268E+03  -0.117532E+03   0.990124E-03   0.810560E+01   0.110422E+02   0.102597E+02   0.108675E+02   0.734480E+02  -0.721527E+01   0.000000E+00   0.806633E+02  -0.161327E+03
   0.567614E+02   0.244578E+02   0.455916E+03  -0.127369E+03   0.664272E-02   0.139170E+02   0.110422E+02   0.830126E+01   0.108675E+02   0.704381E+02  -0.878326E+01   0.000000E+00   0.792214E+02  -0.158443E+03
   0.720025E+02   0.244578E+02   0.442848E+03  -0.131338E+03   0.654822E-03   0.115142E+02   0.110422E+02   0.830126E+01   0.108675E+02   0.730978E+02  -0.747663E+01   0.000000E+00   0.805744E+02  -0.161149E+03
   0.720025E+02   0.903290E+02   0.445286E+03  -0.117206E+03   0.654822E-03   0.100581E+02   0.106712E+02   0.754642E+01   0.986513E+01   0.731660E+02  -0.727010E+01   0.000000E+00   0.804361E+02  -0.160872E+03
   0.720025E+02   0.774815E+02   0.452822E+03  -0.124320E+03   0.405314E-02   0.100581E+02   0.106712E+02   0.102107E+02   0.986513E+01   0.734006E+02  -0.658728E+01   0.000000E+00   0.799879E+02  -0.159976E+03
   0.720025E+02   0.912289E+02   0.445035E+03  -0.134431E+03   0.405314E-02   0.100581E+02   0.104606E+02   0.933641E+01   0.986513E+01   0.734825E+02  -0.650393E+01   0.000000E+00   0.799864E+02  -0.159973E+03
   0.720025E+02   0.912289E+02   0.471959E+03  -0.154880E+03   0.405314E-02   0.107312E+02   0.870098E+01   0.933641E+01   0.986513E+01   0.732899E+02  -0.666304E+01   0.000000E+00   0.799529E+02  -0.159906E+03
   0.720025E+02   0.912289E+02   0.461632E+03  -0.152427E+03   0.405314E-02   0.828585E+01   0.870098E+01   0.933641E+01   0.777625E+01   0.726248E+02  -0.733464E+01   0.000000E+00   0.799594E+02  -0.159919E+03
   0.720025E+02   0.912289E+02   0.453728E+03  -0.135491E+03   0.405314E-02   0.828585E+01   0.870098E+01   0.933641E+01   0.114664E+02   0.728153E+02  -0.716631E+01   0.000000E+00   0.799816E+02  -0.159963E+03
   0.720025E+02   0.912289E+02   0.454827E+03  -0.139108E+03   0.365234E-02   0.828585E+01   0.100860E+02   0.933641E+01   0.949051E+01   0.733759E+02  -0.668391E+01   0.000000E+00   0.800598E+02  -0.160120E+03
   0.736469E+02   0.912289E+02   0.442990E+03  -0.148539E+03   0.365234E-02   0.828585E+01   0.113432E+02   0.117303E+02   0.886176E+01   0.724053E+02  -0.756650E+01   0.000000E+00   0.799718E+02  -0.159944E+03
   0.736469E+02   0.661790E+02   0.426246E+03  -0.149009E+03   0.365234E-02   0.828585E+01   0.113432E+02   0.126036E+02   0.886176E+01   0.720548E+02  -0.798926E+01   0.000000E+00   0.800441E+02  -0.160088E+03
   0.579572E+02   0.136025E+03   0.445508E+03  -0.154893E+03   0.366824E-02   0.828585E+01   0.826218E+01   0.126036E+02   0.132916E+02   0.712030E+02  -0.916424E+01   0.000000E+00   0.803672E+02  -0.160734E+03
   0.579572E+02   0.136025E+03   0.433259E+03  -0.150595E+03   0.366824E-02   0.828585E+01   0.997231E+01   0.134525E+02   0.132916E+02   0.709788E+02  -0.939231E+01   0.000000E+00   0.803711E+02  -0.160742E+03
   0.579572E+02   0.167910E+03   0.421868E+03  -0.150121E+03   0.366824E-02   0.828585E+01   0.997231E+01   0.134525E+02   0.181083E+02   0.671036E+02  -0.130967E+02   0.000000E+00   0.802003E+02  -0.160401E+03
   0.579572E+02   0.167910E+03   0.421752E+03  -0.151185E+03   0.366824E-02   0.828585E+01   0.997231E+01   0.118848E+02   0.169737E+02   0.689302E+02  -0.112731E+02   0.000000E+00   0.802033E+02  -0.160407E+03
   0.579572E+02   0.167910E+03   0.418563E+03  -0.157602E+03   0.366824E-02   0.828585E+01   0.997231E+01   0.118848E+02   0.169577E+02   0.689685E+02  -0.112597E+02   0.000000E+00   0.802282E+02  -0.160456E+03
   0.579572E+02   0.425548E+02   0.417209E+03  -0.172335E+03   0.709623E-02   0.110312E+02   0.997231E+01   0.103251E+02   0.169577E+02   0.684196E+02  -0.107237E+02   0.000000E+00   0.791433E+02  -0.158287E+03
   0.634988E+02   0.425548E+02   0.401002E+03  -0.186706E+03   0.333390E-02   0.770273E+01   0.789034E+01   0.968906E+01   0.169577E+02   0.688601E+02  -0.114994E+02   0.000000E+00   0.803595E+02  -0.160719E+03
   0.634988E+02   0.425548E+02   0.388910E+03  -0.182353E+03   0.736526E-02   0.770273E+01   0.789034E+01   0.968906E+01   0.752629E+01   0.710155E+02  -0.820996E+01   0.000000E+00   0.792255E+02  -0.158451E+03
   0.634988E+02   0.425548E+02   0.387492E+03  -0.186857E+03   0.410529E-02   0.119846E+02   0.789034E+01   0.968906E+01   0.114971E+02   0.723425E+02  -0.786759E+01   0.000000E+00   0.802101E+02  -0.160420E+03
   0.634988E+02   0.425548E+02   0.383511E+03  -0.187235E+03   0.561988E-02   0.119846E+02   0.789034E+01   0.968906E+01   0.139522E+02   0.706143E+02  -0.920439E+01   0.000000E+00   0.798187E+02  -0.159637E+03
   0.634988E+02   0.199298E+02   0.383511E+03  -0.190625E+03   0.561988E-02   0.119846E+02   0.789034E+01   0.968906E+01   0.139522E+02   0.704049E+02  -0.920439E+01   0.000000E+00   0.796093E+02  -0.159219E+03
   0.634988E+02   0.160350E+03   0.388487E+03  -0.206801E+03   0.561988E-02   0.119846E+02   0.789034E+01   0.847264E+01   0.101369E+02   0.719212E+02  -0.769746E+01   0.000000E+00   0.796187E+02  -0.159237E+03
   0.634988E+02   0.437778E+02   0.381563E+03  -0.202722E+03   0.382616E-02   0.101652E+02   0.926830E+01   0.867931E+01   0.101369E+02   0.736976E+02  -0.658932E+01   0.000000E+00   0.802869E+02  -0.160574E+03
   0.634988E+02   0.437778E+02   0.373586E+03  -0.190201E+03   0.354916E-02   0.101652E+02   0.926830E+01   0.119446E+02   0.101369E+02   0.732825E+02  -0.705256E+01   0.000000E+00   0.803351E+02  -0.160670E+03
   0.544017E+02   0.669482E+02   0.394541E+03  -0.192322E+03   0.354916E-02   0.101652E+02   0.106137E+02   0.117992E+02   0.101369E+02   0.730963E+02  -0.709550E+01   0.000000E+00   0.801918E+02  -0.160384E+03
   0.544017E+02   0.669482E+02   0.404981E+03  -0.190908E+03   0.648185E-02   0.107334E+02   0.106137E+02   0.124709E+02   0.116254E+02   0.714700E+02  -0.795007E+01   0.000000E+00   0.794201E+02  -0.158840E+03
   0.544017E+02   0.173006E+03   0.404981E+03  -0.216749E+03   0.648185E-02   0.798059E+01   0.106137E+02   0.116337E+02   0.116254E+02   0.716257E+02  -0.783440E+01   0.000000E+00   0.794601E+02  -0.158920E+03
   0.544017E+02   0.173006E+03   0.406444E+03  -0.218156E+03   0.452729E-02   0.798059E+01   0.915400E+01   0.116337E+02   0.116254E+02   0.722811E+02  -0.773977E+01   0.000000E+00   0.800209E+02  -0.160042E+03
   0.544017E+02   0.173006E+03   0.421630E+03  -0.229140E+03   0.172264E-02   0.777553E+01   0.635821E+01   0.116337E+02   0.116254E+02   0.705008E+02  -0.997017E+01   0.000000E+00   0.804710E+02  -0.160942E+03
   0.573730E+02   0.572902E+02   0.403762E+03  -0.231915E+03   0.172264E-02   0.777553E+01   0.110592E+02   0.941177E+01   0.116254E+02   0.729588E+02  -0.763488E+01   0.000000E+00   0.805937E+02  -0.161187E+03
   0.588955E+02   0.107167E+03   0.410232E+03  -0.241063E+03   0.172264E-02   0.777553E+01   0.110592E+02   0.941177E+01   0.116254E+02   0.729892E+02  -0.763488E+01   0.000000E+00   0.806241E+02  -0.161248E+03
   0.672488E+02   0.976813E+02   0.396999E+03  -0.247223E+03   0.103795E-02   0.777553E+01   0.693975E+01   0.610281E+01   0.107353E+02   0.694745E+02  -0.109794E+02   0.000000E+00   0.804539E+02  -0.160908E+03
   0.672488E+02   0.976813E+02   0.385393E+03  -0.254096E+03   0.285678E-02   0.777553E+01   0.693975E+01   0.616455E+01   0.124768E+02   0.686695E+02  -0.115660E+02   0.000000E+00   0.802355E+02  -0.160471E+03
   0.672488E+02   0.976813E+02   0.385393E+03  -0.250484E+03   0.285678E-02   0.777553E+01   0.693975E+01   0.616455E+01   0.124768E+02   0.686771E+02  -0.115660E+02   0.000000E+00   0.802431E+02  -0.160486E+03
   0.672488E+02   0.936579E+02   0.392988E+03  -0.256361E+03   0.285678E-02   0.777553E+01   0.693975E+01   0.616455E+01   0.119035E+02   0.689660E+02  -0.112864E+02   0.000000E+00   0.802524E+02  -0.160505E+03
   0.672488E+02   0.936579E+02   0.407396E+03  -0.258455E+03   0.285678E-02   0.141749E+02   0.693975E+01   0.146226E+02   0.119035E+02   0.678985E+02  -0.123603E+02   0.000000E+00   0.802588E+02  -0.160518E+03
   0.672488E+02   0.941581E+02   0.399983E+03  -0.252892E+03   0.458985E-02   0.786324E+01   0.731766E+01   0.146226E+02   0.119035E+02   0.693402E+02  -0.105757E+02   0.000000E+00   0.799159E+02  -0.159832E+03
   0.672488E+02   0.156107E+03   0.404784E+03  -0.241079E+03   0.190326E-02   0.786324E+01   0.731766E+01   0.147215E+02   0.119035E+02   0.694831E+02  -0.106470E+02   0.000000E+00   0.801301E+02  -0.160260E+03
   0.672488E+02   0.103684E+03   0.412291E+03  -0.246557E+03   0.127688E-02   0.143749E+02   0.731766E+01   0.728543E+01   0.119035E+02   0.695783E+02  -0.108551E+02   0.000000E+00   0.804334E+02  -0.160867E+03
   0.672488E+02   0.167668E+03   0.398640E+03  -0.253100E+03   0.127688E-02   0.143749E+02   0.731766E+01   0.728543E+01   0.119035E+02   0.693129E+02  -0.108551E+02   0.000000E+00   0.801680E+02  -0.160336E+03
   0.672488E+02   0.167668E+03   0.409843E+03  -0.255266E+03   0.127688E-02   0.157790E+02   0.731766E+01   0.728543E+01   0.119035E+02   0.682661E+02  -0.119024E+02   0.000000E+00   0.801685E+02  -0.160337E+03
   0.672488E+02   0.167668E+03   0.407545E+03  -0.241647E+03   0.127688E-02   0.174564E+02   0.685992E+01   0.728543E+01   0.119035E+02   0.664054E+02  -0.137748E+02   0.000000E+00   0.801802E+02  -0.160360E+03
   0.532654E+02   0.167668E+03   0.410108E+03  -0.267034E+03   0.127688E-02   0.167593E+02   0.781297E+01   0.817918E+01   0.123084E+02   0.685624E+02  -0.118631E+02   0.000000E+00   0.804255E+02  -0.160851E+03
   0.532654E+02   0.167668E+03   0.396544E+03  -0.262040E+03   0.127688E-02   0.109175E+02   0.718725E+01   0.970348E+01   0.123084E+02   0.720502E+02  -0.839385E+01   0.000000E+00   0.804440E+02  -0.160888E+03
