a0_min         a0_flood       a1_flood       a2_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.151030E+03   0.363337E+02   0.112715E+01  -0.159296E+01   0.169747E-02   0.114116E+02   0.777135E+01   0.773922E+01   0.119138E+02   0.715374E+02
   0.151030E+03   0.409238E+02   0.147036E+01  -0.165545E+01   0.169747E-02   0.112072E+02   0.847640E+01   0.773922E+01   0.108936E+02   0.722035E+02
   0.151030E+03   0.423660E+02   0.130019E+01  -0.172509E+01   0.169747E-02   0.108560E+02   0.960511E+01   0.773922E+01   0.110522E+02   0.724230E+02
   0.151030E+03   0.439293E+02   0.104356E+01  -0.160248E+01   0.169747E-02   0.113016E+02   0.793454E+01   0.886982E+01   0.110522E+02   0.722880E+02
   0.147073E+03   0.408093E+02   0.118523E+01  -0.185679E+01   0.169747E-02   0.113042E+02   0.795254E+01   0.964894E+01   0.121697E+02   0.721086E+02
   0.141115E+03   0.389812E+02   0.900726E+00  -0.209823E+01   0.209501E-02   0.103198E+02   0.742911E+01   0.964894E+01   0.102471E+02   0.727376E+02
   0.132488E+03   0.295276E+02   0.107192E+01  -0.194111E+01   0.105212E-02   0.106956E+02   0.767961E+01   0.767901E+01   0.102471E+02   0.722386E+02
   0.124287E+03   0.280459E+02   0.625364E+00  -0.219451E+01   0.201217E-02   0.110424E+02   0.783417E+01   0.767901E+01   0.975045E+01   0.718133E+02
   0.132942E+03   0.363271E+02   0.441153E+00  -0.192116E+01   0.538469E-02   0.113431E+02   0.892561E+01   0.767901E+01   0.975045E+01   0.720350E+02
   0.120613E+03   0.395336E+02   0.796827E+00  -0.182340E+01   0.912819E-02   0.119956E+02   0.100762E+02   0.101922E+02   0.975045E+01   0.710076E+02
   0.122884E+03   0.311604E+02   0.247247E+00  -0.223745E+01   0.255098E-02   0.139208E+02   0.775482E+01   0.101922E+02   0.975045E+01   0.709136E+02
   0.107910E+03   0.295543E+02   0.260804E+00  -0.226908E+01   0.378139E-02   0.139208E+02   0.804139E+01   0.972849E+01   0.989073E+01   0.698522E+02
   0.143361E+03   0.320648E+02  -0.116163E-02  -0.232386E+01   0.200118E-02   0.139208E+02   0.804139E+01   0.808288E+01   0.101718E+02   0.711732E+02
   0.148761E+03   0.325381E+02   0.139885E-01  -0.208875E+01   0.124392E-02   0.144750E+02   0.804139E+01   0.808288E+01   0.845803E+01   0.706992E+02
   0.132283E+03   0.294251E+02   0.378834E+00  -0.195276E+01   0.124392E-02   0.144750E+02   0.804139E+01   0.808288E+01   0.884854E+01   0.706670E+02
   0.147407E+03   0.315606E+02   0.462518E+00  -0.211347E+01   0.365738E-02   0.151696E+02   0.791188E+01   0.808288E+01   0.103380E+02   0.699469E+02
   0.145974E+03   0.325623E+02   0.558357E+00  -0.251408E+01   0.121429E-02   0.144189E+02   0.696510E+01   0.804776E+01   0.112902E+02   0.696937E+02
   0.135364E+03   0.310859E+02   0.555326E+00  -0.199138E+01   0.121429E-02   0.144658E+02   0.822398E+01   0.851096E+01   0.112902E+02   0.708338E+02
   0.138901E+03   0.313987E+02   0.414082E+00  -0.207447E+01   0.121429E-02   0.126686E+02   0.822398E+01   0.816096E+01   0.109179E+02   0.719730E+02
   0.141696E+03   0.440607E+02   0.622965E+00  -0.216129E+01   0.121429E-02   0.125195E+02   0.822398E+01   0.757013E+01   0.109179E+02   0.715713E+02
   0.155974E+03   0.464744E+02   0.430447E+00  -0.201447E+01   0.183028E-02   0.125195E+02   0.822398E+01   0.759778E+01   0.101696E+02   0.712868E+02
   0.155974E+03   0.442109E+02   0.524911E+00  -0.200428E+01   0.598403E-02   0.110440E+02   0.822398E+01   0.759778E+01   0.957634E+01   0.712264E+02
   0.167702E+03   0.403441E+02   0.935179E+00  -0.155952E+01   0.515107E-02   0.110440E+02   0.761668E+01   0.759778E+01   0.105089E+02   0.707637E+02
   0.168910E+03   0.442494E+02   0.673358E+00  -0.154401E+01   0.347710E-02   0.117773E+02   0.711895E+01   0.813761E+01   0.105089E+02   0.705278E+02
   0.158679E+03   0.452610E+02   0.774575E+00  -0.150730E+01   0.347710E-02   0.104964E+02   0.797256E+01   0.820983E+01   0.108541E+02   0.718737E+02
   0.164711E+03   0.452610E+02   0.799764E+00  -0.140012E+01   0.479391E-02   0.955389E+01   0.797256E+01   0.820983E+01   0.915401E+01   0.716526E+02
   0.159475E+03   0.447735E+02   0.104682E+01  -0.102234E+01   0.479391E-02   0.834598E+01   0.845081E+01   0.803760E+01   0.992140E+01   0.717281E+02
   0.163765E+03   0.417690E+02   0.120679E+01  -0.102685E+01   0.522863E-02   0.115378E+02   0.837813E+01   0.658488E+01   0.992140E+01   0.700188E+02
   0.163765E+03   0.321613E+02   0.133722E+01  -0.714016E+00   0.559480E-02   0.112115E+02   0.894484E+01   0.778346E+01   0.920816E+01   0.718312E+02
   0.162289E+03   0.278623E+02   0.133548E+01  -0.824363E+00   0.559480E-02   0.912734E+01   0.965578E+01   0.798428E+01   0.972881E+01   0.724792E+02
   0.157357E+03   0.292313E+02   0.120706E+01  -0.564680E+00   0.706621E-02   0.851623E+01   0.815472E+01   0.798428E+01   0.972881E+01   0.715746E+02
   0.158459E+03   0.222046E+02   0.179917E+01  -0.484803E+00   0.706621E-02   0.968172E+01   0.693629E+01   0.714628E+01   0.917500E+01   0.701757E+02
   0.127539E+03   0.189313E+02   0.193913E+01  -0.622120E+00   0.706621E-02   0.952662E+01   0.687770E+01   0.714628E+01   0.102080E+02   0.692602E+02
   0.127539E+03   0.182398E+02   0.175958E+01  -0.603795E+00   0.706621E-02   0.856119E+01   0.723457E+01   0.829971E+01   0.118036E+02   0.697148E+02
   0.133398E+03   0.185460E+02   0.158529E+01  -0.184230E+00   0.414201E-02   0.856119E+01   0.786823E+01   0.930012E+01   0.117524E+02   0.716903E+02
   0.133398E+03   0.195429E+02   0.189795E+01  -0.277289E+00   0.175129E-02   0.100883E+02   0.786823E+01   0.866730E+01   0.899033E+01   0.726479E+02
   0.141687E+03   0.175211E+02   0.216062E+01  -0.100091E+00   0.165646E-02   0.864354E+01   0.807722E+01   0.981308E+01   0.808629E+01   0.726925E+02
   0.138628E+03   0.169464E+02   0.256822E+01   0.335003E+00   0.125827E-02   0.778138E+01   0.807722E+01   0.967872E+01   0.967203E+01   0.726389E+02
   0.138184E+03   0.162470E+02   0.259425E+01   0.333581E+00   0.125827E-02   0.765678E+01   0.807722E+01   0.972354E+01   0.967203E+01   0.724731E+02
   0.121372E+03   0.191566E+02   0.281065E+01   0.355793E+00   0.125827E-02   0.765678E+01   0.807722E+01   0.920670E+01   0.967203E+01   0.718512E+02
   0.121372E+03   0.239276E+02   0.304548E+01   0.377634E+00   0.125827E-02   0.679491E+01   0.807722E+01   0.920670E+01   0.102478E+02   0.714750E+02
   0.134752E+03   0.240088E+02   0.279749E+01  -0.393333E-01   0.125827E-02   0.679491E+01   0.857039E+01   0.849959E+01   0.120191E+02   0.713406E+02
   0.136909E+03   0.237005E+02   0.260050E+01   0.109443E+00   0.512511E-02   0.695748E+01   0.906221E+01   0.993411E+01   0.116164E+02   0.713875E+02
   0.136909E+03   0.300755E+02   0.231756E+01   0.331424E-01   0.512511E-02   0.691518E+01   0.945060E+01   0.100871E+02   0.125725E+02   0.709769E+02
   0.130605E+03   0.275301E+02   0.229891E+01   0.258504E+00   0.512511E-02   0.580308E+01   0.912976E+01   0.926364E+01   0.107247E+02   0.698087E+02
   0.130605E+03   0.241519E+02   0.227992E+01   0.600500E+00   0.512511E-02   0.580308E+01   0.912976E+01   0.957443E+01   0.933140E+01   0.698776E+02
   0.115307E+03   0.225709E+02   0.235567E+01   0.114120E+01   0.880078E-02   0.639784E+01   0.869544E+01   0.108649E+02   0.948172E+01   0.687292E+02
   0.127804E+03   0.290406E+02   0.220776E+01   0.136329E+01   0.999605E-02   0.656553E+01   0.858873E+01   0.104026E+02   0.793405E+01   0.689521E+02
   0.109329E+03   0.271698E+02   0.201822E+01   0.155741E+01   0.106002E-01   0.788363E+01   0.832194E+01   0.105245E+02   0.883690E+01   0.694582E+02
   0.115101E+03   0.295722E+02   0.182158E+01   0.156839E+01   0.675831E-02   0.825090E+01   0.846121E+01   0.111729E+02   0.689658E+01   0.702303E+02
   0.125754E+03   0.275334E+02   0.171593E+01   0.111690E+01   0.675831E-02   0.812024E+01   0.961277E+01   0.111729E+02   0.708305E+01   0.708186E+02
   0.130331E+03   0.252150E+02   0.133950E+01   0.666429E+00   0.419612E-02   0.926162E+01   0.916325E+01   0.112272E+02   0.723349E+01   0.719373E+02
   0.130331E+03   0.285902E+02   0.123117E+01   0.960063E+00   0.419612E-02   0.995194E+01   0.916325E+01   0.110808E+02   0.771291E+01   0.725300E+02
   0.139570E+03   0.247395E+02   0.117447E+01   0.112905E+01   0.591412E-02   0.105103E+02   0.102421E+02   0.885906E+01   0.883317E+01   0.727187E+02
   0.148607E+03   0.253249E+02   0.931397E+00   0.107890E+01   0.722980E-02   0.951234E+01   0.104857E+02   0.926281E+01   0.104516E+02   0.724446E+02
   0.148607E+03   0.229979E+02   0.489611E+00   0.121030E+01   0.722980E-02   0.896403E+01   0.112807E+02   0.926281E+01   0.119307E+02   0.716536E+02
   0.153623E+03   0.235406E+02   0.216808E+00   0.114256E+01   0.722980E-02   0.101889E+02   0.112807E+02   0.613684E+01   0.119307E+02   0.691811E+02
   0.128974E+03   0.235406E+02   0.404867E+00   0.682808E+00   0.332375E-02   0.104113E+02   0.124304E+02   0.613684E+01   0.106585E+02   0.696662E+02
   0.141639E+03   0.229593E+02   0.357863E+00   0.789069E+00   0.332375E-02   0.100764E+02   0.124304E+02   0.657900E+01   0.115184E+02   0.705151E+02
   0.142578E+03   0.185764E+02   0.224945E+00   0.938343E+00   0.332375E-02   0.100440E+02   0.124304E+02   0.709912E+01   0.126441E+02   0.704359E+02
   0.153109E+03   0.204322E+02   0.140404E+00   0.101629E+01   0.464631E-02   0.111975E+02   0.126274E+02   0.787367E+01   0.126441E+02   0.707272E+02
   0.143768E+03   0.250047E+02  -0.334552E-01   0.118166E+01   0.464631E-02   0.103953E+02   0.126274E+02   0.787367E+01   0.120762E+02   0.712307E+02
   0.130018E+03   0.250047E+02  -0.405143E+00   0.134287E+01   0.464631E-02   0.103413E+02   0.126809E+02   0.738268E+01   0.112102E+02   0.708828E+02
   0.142385E+03   0.208494E+02  -0.612688E+00   0.151659E+01   0.461917E-02   0.105941E+02   0.129313E+02   0.922747E+01   0.108994E+02   0.717836E+02
   0.138701E+03   0.184358E+02  -0.518842E+00   0.135524E+01   0.395865E-02   0.114676E+02   0.140820E+02   0.764486E+01   0.107155E+02   0.700344E+02
   0.154515E+03   0.170374E+02  -0.247148E+00   0.147059E+01   0.141956E-03   0.114676E+02   0.133831E+02   0.793132E+01   0.113730E+02   0.713174E+02
   0.160775E+03   0.266666E+02  -0.577955E+00   0.170225E+01   0.826935E-03   0.123969E+02   0.138341E+02   0.886543E+01   0.113084E+02   0.710383E+02
   0.143620E+03   0.266666E+02  -0.514604E+00   0.177107E+01   0.826935E-03   0.124900E+02   0.134158E+02   0.831191E+01   0.119009E+02   0.709047E+02
   0.152822E+03   0.215138E+02  -0.829078E-01   0.205675E+01   0.289712E-02   0.124900E+02   0.123691E+02   0.831191E+01   0.109705E+02   0.716804E+02
   0.135402E+03   0.139601E+02  -0.358342E+00   0.178650E+01   0.289712E-02   0.140690E+02   0.123691E+02   0.738935E+01   0.109705E+02   0.687922E+02
   0.139396E+03   0.143736E+02  -0.624350E+00   0.185565E+01   0.307344E-02   0.140690E+02   0.132270E+02   0.738935E+01   0.105174E+02   0.687149E+02
   0.139396E+03   0.143736E+02  -0.620035E+00   0.219257E+01   0.152182E-02   0.140690E+02   0.132270E+02   0.738935E+01   0.105174E+02   0.689575E+02
   0.139396E+03   0.171302E+02  -0.902806E+00   0.269008E+01   0.232607E-02   0.120056E+02   0.132183E+02   0.865166E+01   0.105251E+02   0.712127E+02
   0.145487E+03   0.146812E+02  -0.571854E+00   0.247870E+01   0.232607E-02   0.108742E+02   0.125108E+02   0.907917E+01   0.115980E+02   0.718230E+02
   0.151061E+03   0.120043E+02  -0.507349E+00   0.218614E+01   0.232607E-02   0.999616E+01   0.125108E+02   0.976110E+01   0.960410E+01   0.723270E+02
   0.151061E+03   0.199256E+02  -0.240134E+00   0.185249E+01   0.146227E-03   0.927598E+01   0.106796E+02   0.107158E+02   0.901541E+01   0.736293E+02
   0.151061E+03   0.173422E+02  -0.485519E+00   0.240141E+01   0.146227E-03   0.927598E+01   0.106796E+02   0.107158E+02   0.895937E+01   0.735536E+02
   0.171341E+03   0.126303E+02  -0.333635E+00   0.199703E+01   0.146227E-03   0.106359E+02   0.963942E+01   0.102098E+02   0.834731E+01   0.735837E+02
   0.175291E+03   0.992031E+01  -0.230789E+00   0.271237E+01   0.146227E-03   0.107199E+02   0.100693E+02   0.860549E+01   0.876949E+01   0.735684E+02
   0.175291E+03   0.119604E+02  -0.257015E+00   0.246632E+01   0.620280E-02   0.869279E+01   0.116784E+02   0.842269E+01   0.118215E+02   0.716974E+02
   0.161215E+03   0.119604E+02  -0.266719E+00   0.243737E+01   0.549159E-03   0.869279E+01   0.129425E+02   0.748752E+01   0.120426E+02   0.711664E+02
   0.161215E+03   0.119604E+02  -0.444039E-01   0.244806E+01   0.549159E-03   0.929575E+01   0.154039E+02   0.669050E+01   0.120426E+02   0.687722E+02
   0.169551E+03   0.168092E+02   0.938409E-01   0.239282E+01   0.549159E-03   0.110572E+02   0.139590E+02   0.806718E+01   0.115598E+02   0.712781E+02
   0.156770E+03   0.149239E+02   0.281099E+00   0.237429E+01   0.549159E-03   0.980057E+01   0.144041E+02   0.801254E+01   0.115598E+02   0.710748E+02
   0.167734E+03   0.179642E+02  -0.360427E-01   0.230835E+01   0.107075E-02   0.832008E+01   0.144041E+02   0.790187E+01   0.126326E+02   0.703207E+02
   0.160811E+03   0.165929E+02  -0.154821E+00   0.189817E+01   0.555945E-02   0.890005E+01   0.144656E+02   0.790187E+01   0.127861E+02   0.695318E+02
   0.178427E+03   0.239133E+02  -0.545668E+00   0.202785E+01   0.327276E-02   0.108999E+02   0.130429E+02   0.906885E+01   0.132640E+02   0.707543E+02
   0.171202E+03   0.194501E+02  -0.533415E+00   0.243840E+01   0.327276E-02   0.111891E+02   0.118291E+02   0.850685E+01   0.121968E+02   0.720168E+02
   0.183923E+03   0.216100E+02  -0.264770E+00   0.267575E+01   0.279998E-02   0.105372E+02   0.998463E+01   0.854507E+01   0.122975E+02   0.724580E+02
   0.175329E+03   0.222700E+02  -0.245623E+00   0.267421E+01   0.102744E-02   0.105372E+02   0.111336E+02   0.854507E+01   0.135753E+02   0.717944E+02
   0.189823E+03   0.222700E+02   0.301804E-01   0.301192E+01   0.225679E-02   0.105164E+02   0.112486E+02   0.713377E+01   0.118219E+02   0.713054E+02
   0.183421E+03   0.325514E+02   0.123493E+00   0.282509E+01   0.225679E-02   0.929231E+01   0.133291E+02   0.713377E+01   0.118219E+02   0.698502E+02
   0.185614E+03   0.325514E+02  -0.209959E+00   0.273324E+01   0.225679E-02   0.929231E+01   0.888248E+01   0.720367E+01   0.117131E+02   0.712029E+02
   0.173030E+03   0.353681E+02  -0.959320E-01   0.273773E+01   0.133088E-02   0.974521E+01   0.887037E+01   0.792033E+01   0.117131E+02   0.721144E+02
   0.164895E+03   0.346475E+02  -0.917790E-01   0.296857E+01   0.133088E-02   0.876416E+01   0.109253E+02   0.792033E+01   0.954194E+01   0.726733E+02
   0.157859E+03   0.350648E+02  -0.892129E-01   0.287891E+01   0.133088E-02   0.123090E+02   0.118505E+02   0.792033E+01   0.105841E+02   0.717353E+02
   0.173359E+03   0.443920E+02   0.300141E+00   0.257227E+01   0.986603E-03   0.117341E+02   0.112992E+02   0.848514E+01   0.975707E+01   0.715432E+02
   0.179542E+03   0.441496E+02   0.642190E+00   0.223951E+01   0.353941E-05   0.117341E+02   0.841273E+01   0.938164E+01   0.975707E+01   0.715710E+02
   0.179542E+03   0.459147E+02   0.679867E+00   0.246480E+01   0.353941E-05   0.122349E+02   0.879970E+01   0.900019E+01   0.975707E+01   0.712763E+02
   0.181484E+03   0.523820E+02   0.664187E+00   0.176555E+01   0.187299E-02   0.137122E+02   0.101573E+02   0.900019E+01   0.101579E+02   0.698751E+02
   0.181377E+03   0.497216E+02   0.692939E+00   0.204936E+01   0.187299E-02   0.102432E+02   0.969062E+01   0.872323E+01   0.108574E+02   0.713970E+02
   0.177607E+03   0.464552E+02   0.986464E+00   0.209870E+01   0.187299E-02   0.102432E+02   0.829403E+01   0.904198E+01   0.818306E+01   0.714198E+02
   0.177607E+03   0.474045E+02   0.111535E+01   0.208126E+01   0.431276E-02   0.971538E+01   0.874917E+01   0.840305E+01   0.115888E+02   0.709037E+02
   0.177607E+03   0.470869E+02   0.100760E+01   0.257473E+01   0.108950E-02   0.102377E+02   0.959189E+01   0.961954E+01   0.123569E+02   0.712442E+02
   0.176521E+03   0.494624E+02   0.999340E+00   0.267040E+01   0.108950E-02   0.926637E+01   0.107052E+02   0.806505E+01   0.123569E+02   0.706389E+02
   0.176521E+03   0.495645E+02   0.976997E+00   0.298572E+01   0.108950E-02   0.926637E+01   0.970475E+01   0.756406E+01   0.123569E+02   0.704262E+02
   0.173165E+03   0.533398E+02   0.112514E+01   0.313358E+01   0.108950E-02   0.936463E+01   0.820070E+01   0.756406E+01   0.940198E+01   0.708021E+02
   0.173165E+03   0.578451E+02   0.921622E+00   0.303790E+01   0.108950E-02   0.811601E+01   0.958110E+01   0.740447E+01   0.946318E+01   0.703831E+02
   0.173165E+03   0.506160E+02   0.793808E+00   0.308050E+01   0.108950E-02   0.897392E+01   0.101688E+02   0.856066E+01   0.946318E+01   0.718069E+02
   0.169018E+03   0.394797E+02   0.104111E+01   0.366446E+01   0.108950E-02   0.897392E+01   0.916639E+01   0.856066E+01   0.103418E+02   0.725787E+02
   0.148135E+03   0.407259E+02   0.121944E+01   0.379044E+01   0.108950E-02   0.950750E+01   0.958722E+01   0.856066E+01   0.103418E+02   0.733615E+02
   0.149127E+03   0.331450E+02   0.127272E+01   0.388037E+01   0.108950E-02   0.890301E+01   0.108457E+02   0.878349E+01   0.103418E+02   0.734332E+02
   0.149127E+03   0.301281E+02   0.111665E+01   0.365582E+01   0.108950E-02   0.100194E+02   0.105236E+02   0.100527E+02   0.117691E+02   0.732965E+02
   0.147786E+03   0.265059E+02   0.739447E+00   0.382714E+01   0.108950E-02   0.100194E+02   0.102289E+02   0.993897E+01   0.117463E+02   0.734903E+02
   0.147904E+03   0.251764E+02   0.735500E+00   0.366163E+01   0.108950E-02   0.113169E+02   0.102624E+02   0.993897E+01   0.705735E+01   0.725010E+02
   0.168286E+03   0.276129E+02   0.445507E+00   0.331073E+01   0.108950E-02   0.122901E+02   0.881671E+01   0.822638E+01   0.716628E+01   0.714501E+02
   0.154571E+03   0.210380E+02   0.160559E+00   0.334169E+01   0.749472E-03   0.124830E+02   0.881671E+01   0.822638E+01   0.716628E+01   0.717902E+02
   0.157961E+03   0.202787E+02   0.409792E-01   0.386554E+01   0.749472E-03   0.124533E+02   0.999434E+01   0.910791E+01   0.815977E+01   0.729075E+02
   0.152079E+03   0.194888E+02   0.540362E+00   0.381892E+01   0.749472E-03   0.122727E+02   0.781772E+01   0.910791E+01   0.729135E+01   0.718758E+02
   0.166245E+03   0.187684E+02   0.316743E+00   0.374873E+01   0.749472E-03   0.113134E+02   0.881318E+01   0.877182E+01   0.802419E+01   0.731687E+02
   0.164656E+03   0.175694E+02   0.179562E+00   0.358791E+01   0.749472E-03   0.115017E+02   0.952696E+01   0.877182E+01   0.720479E+01   0.725905E+02
   0.153224E+03   0.175694E+02   0.158503E+00   0.366401E+01   0.196418E-03   0.900125E+01   0.120551E+02   0.697061E+01   0.720479E+01   0.710982E+02
   0.168467E+03   0.175694E+02   0.159863E+00   0.376599E+01   0.646069E-02   0.961435E+01   0.133410E+02   0.617499E+01   0.833034E+01   0.689827E+02
   0.142403E+03   0.218794E+02   0.166742E+00   0.431299E+01   0.196589E-02   0.961435E+01   0.133335E+02   0.617499E+01   0.833034E+01   0.699802E+02
   0.148070E+03   0.203847E+02   0.856165E-01   0.438608E+01   0.165584E-03   0.961435E+01   0.119347E+02   0.616412E+01   0.895046E+01   0.710484E+02
   0.149827E+03   0.196592E+02   0.403706E+00   0.428867E+01   0.437767E-03   0.988151E+01   0.115926E+02   0.612940E+01   0.889550E+01   0.711162E+02
   0.147913E+03   0.235475E+02   0.551436E+00   0.465358E+01   0.437767E-03   0.988151E+01   0.120426E+02   0.774448E+01   0.953018E+01   0.729482E+02
   0.154420E+03   0.225791E+02   0.734553E+00   0.500934E+01   0.643205E-03   0.116562E+02   0.120426E+02   0.755249E+01   0.100191E+02   0.723014E+02
   0.154672E+03   0.141361E+02   0.571412E+00   0.520025E+01   0.643205E-03   0.101280E+02   0.121225E+02   0.755249E+01   0.989314E+01   0.727197E+02
   0.154510E+03   0.128533E+02   0.318068E+00   0.493628E+01   0.693236E-03   0.106665E+02   0.125604E+02   0.105096E+02   0.104226E+02   0.728318E+02
   0.150442E+03   0.117003E+02   0.356342E+00   0.498721E+01   0.693236E-03   0.109995E+02   0.130664E+02   0.105096E+02   0.962466E+01   0.723105E+02
   0.150442E+03   0.238438E+02   0.117882E+01   0.487876E+01   0.423966E-02   0.110009E+02   0.136085E+02   0.105096E+02   0.105521E+02   0.717193E+02
