a0_min_r_1     a0_flood_r_1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.112811E+03   0.398547E+02   0.218490E-03   0.810777E+01   0.907937E+01   0.124699E+02   0.117587E+02   0.493425E+02
   0.112811E+03   0.398547E+02   0.218490E-03   0.103894E+02   0.932642E+01   0.124699E+02   0.137043E+02   0.501410E+02
   0.112811E+03   0.398547E+02   0.218490E-03   0.103894E+02   0.884200E+01   0.124699E+02   0.165302E+02   0.498623E+02
   0.112811E+03   0.398547E+02   0.218490E-03   0.109610E+02   0.113771E+02   0.134961E+02   0.150510E+02   0.498705E+02
   0.112811E+03   0.398547E+02   0.218490E-03   0.106602E+02   0.991492E+01   0.154589E+02   0.150510E+02   0.502896E+02
   0.112811E+03   0.413118E+02   0.218490E-03   0.940518E+01   0.943679E+01   0.146990E+02   0.157547E+02   0.498496E+02
   0.112811E+03   0.413118E+02   0.218490E-03   0.743115E+01   0.913752E+01   0.146990E+02   0.134921E+02   0.490477E+02
   0.111289E+03   0.413118E+02   0.218490E-03   0.743115E+01   0.107589E+02   0.146990E+02   0.141551E+02   0.492242E+02
   0.111289E+03   0.413118E+02   0.218490E-03   0.776674E+01   0.951861E+01   0.122303E+02   0.126277E+02   0.490962E+02
   0.111289E+03   0.413118E+02   0.218490E-03   0.944624E+01   0.974734E+01   0.141035E+02   0.123127E+02   0.498963E+02
   0.110633E+03   0.413118E+02   0.218490E-03   0.944624E+01   0.974734E+01   0.173142E+02   0.123127E+02   0.482742E+02
   0.110633E+03   0.413118E+02   0.218490E-03   0.924296E+01   0.106092E+02   0.173142E+02   0.148373E+02   0.484380E+02
   0.110633E+03   0.413118E+02   0.218490E-03   0.924296E+01   0.114623E+02   0.152632E+02   0.129855E+02   0.484260E+02
   0.110633E+03   0.442372E+02   0.218490E-03   0.826741E+01   0.116441E+02   0.190194E+02   0.164344E+02   0.478839E+02
   0.110633E+03   0.442372E+02   0.218490E-03   0.853128E+01   0.118045E+02   0.171113E+02   0.158757E+02   0.486136E+02
   0.109028E+03   0.442372E+02   0.218490E-03   0.853128E+01   0.118045E+02   0.152278E+02   0.158757E+02   0.493559E+02
   0.109028E+03   0.458513E+02   0.218490E-03   0.883426E+01   0.116830E+02   0.149309E+02   0.135107E+02   0.497330E+02
   0.108039E+03   0.458513E+02   0.218490E-03   0.883426E+01   0.118434E+02   0.131442E+02   0.125607E+02   0.494412E+02
   0.108039E+03   0.458513E+02   0.218490E-03   0.114229E+02   0.899254E+01   0.141183E+02   0.123732E+02   0.496934E+02
   0.108039E+03   0.458513E+02   0.218490E-03   0.903926E+01   0.899254E+01   0.126297E+02   0.115583E+02   0.494908E+02
   0.108039E+03   0.458513E+02   0.218490E-03   0.945887E+01   0.917956E+01   0.126297E+02   0.115583E+02   0.495630E+02
   0.108039E+03   0.458513E+02   0.218490E-03   0.934566E+01   0.917956E+01   0.126297E+02   0.129617E+02   0.500245E+02
   0.108039E+03   0.458513E+02   0.218490E-03   0.105628E+02   0.917956E+01   0.123783E+02   0.153172E+02   0.499446E+02
   0.108039E+03   0.458513E+02   0.218490E-03   0.105628E+02   0.917956E+01   0.127905E+02   0.153172E+02   0.500558E+02
   0.108039E+03   0.458513E+02   0.218490E-03   0.105628E+02   0.722747E+01   0.122789E+02   0.187680E+02   0.481005E+02
   0.108039E+03   0.458513E+02   0.218490E-03   0.106448E+02   0.703615E+01   0.130233E+02   0.187680E+02   0.480739E+02
   0.108039E+03   0.458513E+02   0.446683E-03   0.106448E+02   0.795669E+01   0.130233E+02   0.182708E+02   0.478145E+02
   0.108039E+03   0.458513E+02   0.446683E-03   0.118525E+02   0.795669E+01   0.130233E+02   0.148517E+02   0.480871E+02
   0.108039E+03   0.458513E+02   0.446683E-03   0.112969E+02   0.728440E+01   0.130233E+02   0.184509E+02   0.470450E+02
   0.108039E+03   0.473518E+02   0.446683E-03   0.112969E+02   0.810715E+01   0.131825E+02   0.184509E+02   0.475865E+02
   0.108039E+03   0.473518E+02   0.446683E-03   0.131268E+02   0.889015E+01   0.139420E+02   0.169925E+02   0.474916E+02
   0.108039E+03   0.473518E+02   0.236005E-03   0.115841E+02   0.106924E+02   0.136820E+02   0.169925E+02   0.492693E+02
   0.108039E+03   0.473518E+02   0.236005E-03   0.119260E+02   0.115329E+02   0.119385E+02   0.169925E+02   0.484394E+02
   0.108039E+03   0.450270E+02   0.236005E-03   0.107492E+02   0.122842E+02   0.120235E+02   0.169925E+02   0.478569E+02
   0.108039E+03   0.450270E+02   0.236005E-03   0.108639E+02   0.114297E+02   0.120235E+02   0.144164E+02   0.485429E+02
   0.108039E+03   0.450270E+02   0.236005E-03   0.115607E+02   0.876378E+01   0.120235E+02   0.170391E+02   0.482242E+02
   0.108039E+03   0.450270E+02   0.236005E-03   0.125280E+02   0.876378E+01   0.170337E+02   0.141186E+02   0.481782E+02
   0.108039E+03   0.452369E+02   0.236005E-03   0.125280E+02   0.103264E+02   0.148766E+02   0.141688E+02   0.488343E+02
   0.108039E+03   0.452369E+02   0.236005E-03   0.109982E+02   0.100618E+02   0.148931E+02   0.114464E+02   0.488640E+02
   0.108039E+03   0.452369E+02   0.236005E-03   0.100811E+02   0.100654E+02   0.148931E+02   0.114464E+02   0.490630E+02
   0.108039E+03   0.452369E+02   0.872364E-04   0.948944E+01   0.110031E+02   0.145809E+02   0.114464E+02   0.491633E+02
   0.108039E+03   0.452369E+02   0.872364E-04   0.881428E+01   0.118905E+02   0.136775E+02   0.124262E+02   0.490904E+02
   0.108039E+03   0.452369E+02   0.872364E-04   0.948787E+01   0.118905E+02   0.972594E+01   0.155582E+02   0.474839E+02
   0.108039E+03   0.452369E+02   0.872364E-04   0.102907E+02   0.118905E+02   0.997739E+01   0.166281E+02   0.474872E+02
   0.108039E+03   0.452369E+02   0.872364E-04   0.124987E+02   0.134602E+02   0.997739E+01   0.166281E+02   0.458283E+02
   0.108039E+03   0.452369E+02   0.872364E-04   0.112712E+02   0.134602E+02   0.995085E+01   0.155528E+02   0.465332E+02
   0.108039E+03   0.483103E+02   0.872364E-04   0.998507E+01   0.134602E+02   0.113088E+02   0.156834E+02   0.469235E+02
   0.107912E+03   0.483103E+02   0.158501E-03   0.114918E+02   0.134602E+02   0.146909E+02   0.169192E+02   0.473401E+02
   0.107912E+03   0.483103E+02   0.158501E-03   0.114918E+02   0.125108E+02   0.143962E+02   0.143183E+02   0.482153E+02
   0.107841E+03   0.483103E+02   0.158501E-03   0.871779E+01   0.125108E+02   0.147972E+02   0.153578E+02   0.485990E+02
   0.107841E+03   0.483103E+02   0.158501E-03   0.110823E+02   0.717266E+01   0.124916E+02   0.170069E+02   0.477266E+02
   0.107841E+03   0.483103E+02   0.158501E-03   0.100027E+02   0.717266E+01   0.128753E+02   0.127214E+02   0.482059E+02
   0.107841E+03   0.483103E+02   0.158501E-03   0.888728E+01   0.717266E+01   0.128753E+02   0.127214E+02   0.481502E+02
   0.107841E+03   0.483103E+02   0.158501E-03   0.868083E+01   0.709468E+01   0.128753E+02   0.147838E+02   0.482026E+02
   0.107841E+03   0.469077E+02   0.158501E-03   0.876601E+01   0.709468E+01   0.155983E+02   0.147838E+02   0.494778E+02
   0.107841E+03   0.469077E+02   0.158501E-03   0.954579E+01   0.721819E+01   0.138584E+02   0.147838E+02   0.497685E+02
   0.107841E+03   0.469077E+02   0.158501E-03   0.954579E+01   0.715003E+01   0.138584E+02   0.153869E+02   0.496541E+02
   0.107841E+03   0.469077E+02   0.158501E-03   0.962410E+01   0.913773E+01   0.139930E+02   0.129519E+02   0.506337E+02
   0.107841E+03   0.469077E+02   0.158501E-03   0.844298E+01   0.834682E+01   0.133693E+02   0.125966E+02   0.500654E+02
   0.107841E+03   0.469077E+02   0.158501E-03   0.779258E+01   0.876974E+01   0.133693E+02   0.140518E+02   0.500879E+02
   0.107841E+03   0.469077E+02   0.158501E-03   0.779258E+01   0.970509E+01   0.163206E+02   0.152665E+02   0.500344E+02
   0.107841E+03   0.469077E+02   0.158501E-03   0.758742E+01   0.942996E+01   0.165296E+02   0.224546E+02   0.474245E+02
   0.107841E+03   0.469077E+02   0.158501E-03   0.736608E+01   0.994949E+01   0.166350E+02   0.224546E+02   0.472056E+02
   0.107841E+03   0.469077E+02   0.179769E-03   0.736608E+01   0.108486E+02   0.170271E+02   0.243071E+02   0.459245E+02
   0.107841E+03   0.469077E+02   0.934579E-04   0.757108E+01   0.875153E+01   0.173142E+02   0.281331E+02   0.441319E+02
   0.107841E+03   0.469077E+02   0.934579E-04   0.952086E+01   0.902193E+01   0.153899E+02   0.281331E+02   0.452667E+02
   0.107841E+03   0.469077E+02   0.934579E-04   0.958071E+01   0.104263E+02   0.141022E+02   0.286371E+02   0.449808E+02
   0.107841E+03   0.469077E+02   0.934579E-04   0.769778E+01   0.991852E+01   0.159307E+02   0.285526E+02   0.443686E+02
   0.107841E+03   0.479317E+02   0.934579E-04   0.685875E+01   0.889185E+01   0.157445E+02   0.308023E+02   0.414489E+02
   0.107841E+03   0.479317E+02   0.934579E-04   0.716188E+01   0.813279E+01   0.143744E+02   0.327175E+02   0.404244E+02
   0.107868E+03   0.479317E+02   0.934579E-04   0.980758E+01   0.103354E+02   0.171569E+02   0.332640E+02   0.410013E+02
   0.107868E+03   0.479317E+02   0.934579E-04   0.980758E+01   0.108604E+02   0.130375E+02   0.318037E+02   0.420481E+02
   0.107868E+03   0.479317E+02   0.934579E-04   0.114709E+02   0.108604E+02   0.115610E+02   0.318037E+02   0.411791E+02
   0.107868E+03   0.479317E+02   0.934579E-04   0.114709E+02   0.103419E+02   0.120202E+02   0.316055E+02   0.416179E+02
   0.107868E+03   0.479317E+02   0.934579E-04   0.112033E+02   0.929445E+01   0.112392E+02   0.316055E+02   0.414084E+02
   0.107868E+03   0.479317E+02   0.934579E-04   0.112033E+02   0.103936E+02   0.112392E+02   0.284810E+02   0.432530E+02
   0.107868E+03   0.480322E+02   0.934579E-04   0.112033E+02   0.957129E+01   0.112392E+02   0.239739E+02   0.457587E+02
   0.107868E+03   0.471575E+02   0.934579E-04   0.112033E+02   0.981948E+01   0.121529E+02   0.225713E+02   0.476951E+02
   0.107868E+03   0.471575E+02   0.934579E-04   0.107900E+02   0.765798E+01   0.117986E+02   0.219854E+02   0.473337E+02
   0.107868E+03   0.471575E+02   0.934579E-04   0.103147E+02   0.765798E+01   0.150875E+02   0.213922E+02   0.481927E+02
   0.107868E+03   0.471575E+02   0.934579E-04   0.115444E+02   0.610485E+01   0.145214E+02   0.230791E+02   0.451106E+02
   0.107868E+03   0.471575E+02   0.934579E-04   0.858722E+01   0.759591E+01   0.163257E+02   0.234333E+02   0.468792E+02
   0.107868E+03   0.454788E+02   0.934579E-04   0.858722E+01   0.792011E+01   0.171318E+02   0.234333E+02   0.461123E+02
   0.107868E+03   0.454788E+02   0.934579E-04   0.858722E+01   0.771415E+01   0.194883E+02   0.219215E+02   0.459666E+02
   0.110189E+03   0.454788E+02   0.399505E-04   0.818624E+01   0.733743E+01   0.179139E+02   0.182549E+02   0.462470E+02
   0.110189E+03   0.454788E+02   0.399505E-04   0.818624E+01   0.897220E+01   0.180683E+02   0.182549E+02   0.470494E+02
   0.110189E+03   0.454788E+02   0.399505E-04   0.848225E+01   0.105024E+02   0.176715E+02   0.157149E+02   0.478595E+02
   0.110189E+03   0.442996E+02   0.399505E-04   0.807804E+01   0.867965E+01   0.170029E+02   0.157149E+02   0.497597E+02
   0.110189E+03   0.442996E+02   0.399505E-04   0.631026E+01   0.779508E+01   0.184930E+02   0.157149E+02   0.470735E+02
   0.109925E+03   0.442996E+02   0.399505E-04   0.780864E+01   0.906927E+01   0.184930E+02   0.149477E+02   0.495708E+02
   0.109925E+03   0.442996E+02   0.399505E-04   0.804697E+01   0.100065E+02   0.184930E+02   0.132523E+02   0.496650E+02
   0.109925E+03   0.442996E+02   0.399505E-04   0.971235E+01   0.903580E+01   0.184930E+02   0.132523E+02   0.500300E+02
   0.109925E+03   0.442996E+02   0.399505E-04   0.113642E+02   0.899644E+01   0.184930E+02   0.132523E+02   0.496722E+02
   0.109925E+03   0.442996E+02   0.399505E-04   0.102115E+02   0.106425E+02   0.159790E+02   0.132523E+02   0.505453E+02
   0.109925E+03   0.442445E+02   0.342749E-03   0.105449E+02   0.106425E+02   0.153584E+02   0.125168E+02   0.494318E+02
   0.109925E+03   0.442445E+02   0.342749E-03   0.113407E+02   0.106425E+02   0.141550E+02   0.983302E+01   0.476644E+02
   0.109925E+03   0.442445E+02   0.342749E-03   0.113407E+02   0.838190E+01   0.141550E+02   0.983302E+01   0.475623E+02
   0.109925E+03   0.442445E+02   0.342749E-03   0.122157E+02   0.921505E+01   0.141550E+02   0.983302E+01   0.473962E+02
   0.109925E+03   0.442445E+02   0.342749E-03   0.128161E+02   0.104583E+02   0.140262E+02   0.983302E+01   0.470061E+02
   0.109925E+03   0.442445E+02   0.342749E-03   0.123012E+02   0.105887E+02   0.120017E+02   0.110927E+02   0.478133E+02
   0.109925E+03   0.442445E+02   0.342749E-03   0.100196E+02   0.101464E+02   0.141749E+02   0.122188E+02   0.495666E+02
   0.110610E+03   0.442445E+02   0.342749E-03   0.770099E+01   0.709975E+01   0.114254E+02   0.122188E+02   0.466239E+02
   0.110610E+03   0.442445E+02   0.342749E-03   0.647306E+01   0.776163E+01   0.122229E+02   0.124690E+02   0.462742E+02
   0.110610E+03   0.442445E+02   0.413146E-03   0.872308E+01   0.890352E+01   0.122229E+02   0.115644E+02   0.479100E+02
   0.110610E+03   0.442445E+02   0.438989E-03   0.109653E+02   0.821512E+01   0.156588E+02   0.146400E+02   0.482871E+02
   0.110610E+03   0.442445E+02   0.438989E-03   0.103288E+02   0.111535E+02   0.156588E+02   0.146400E+02   0.484684E+02
   0.110610E+03   0.442445E+02   0.193922E-03   0.870441E+01   0.111535E+02   0.153002E+02   0.146882E+02   0.494498E+02
   0.110610E+03   0.442445E+02   0.193922E-03   0.993638E+01   0.111535E+02   0.136240E+02   0.151890E+02   0.495328E+02
   0.110929E+03   0.442445E+02   0.193922E-03   0.119489E+02   0.998480E+01   0.151318E+02   0.165504E+02   0.483536E+02
   0.110929E+03   0.442445E+02   0.193922E-03   0.119489E+02   0.776434E+01   0.136811E+02   0.151126E+02   0.480118E+02
   0.110929E+03   0.442445E+02   0.193922E-03   0.110225E+02   0.997581E+01   0.142132E+02   0.151126E+02   0.489514E+02
   0.110929E+03   0.442445E+02   0.193922E-03   0.110225E+02   0.997581E+01   0.141013E+02   0.191615E+02   0.479618E+02
   0.110929E+03   0.442445E+02   0.193922E-03   0.956637E+01   0.117859E+02   0.120246E+02   0.181513E+02   0.476382E+02
   0.110929E+03   0.442445E+02   0.193922E-03   0.920811E+01   0.117859E+02   0.120246E+02   0.183188E+02   0.475618E+02
   0.110929E+03   0.442445E+02   0.193922E-03   0.920811E+01   0.126087E+02   0.117628E+02   0.158626E+02   0.476588E+02
   0.110929E+03   0.442445E+02   0.193922E-03   0.896480E+01   0.126087E+02   0.117628E+02   0.121252E+02   0.473632E+02
   0.110606E+03   0.433637E+02   0.193922E-03   0.896480E+01   0.126087E+02   0.117628E+02   0.123418E+02   0.488524E+02
   0.110606E+03   0.433637E+02   0.193922E-03   0.107068E+02   0.149979E+02   0.129666E+02   0.172561E+02   0.474815E+02
   0.110606E+03   0.433637E+02   0.193922E-03   0.107068E+02   0.159179E+02   0.124151E+02   0.163886E+02   0.468349E+02
   0.110606E+03   0.433637E+02   0.193922E-03   0.100642E+02   0.142168E+02   0.112745E+02   0.182579E+02   0.472531E+02
   0.109990E+03   0.433637E+02   0.193922E-03   0.813686E+01   0.142168E+02   0.114215E+02   0.182579E+02   0.469468E+02
   0.109990E+03   0.433637E+02   0.297868E-03   0.733829E+01   0.127876E+02   0.116378E+02   0.170673E+02   0.472951E+02
   0.109990E+03   0.423676E+02   0.297868E-03   0.733829E+01   0.100579E+02   0.146250E+02   0.182252E+02   0.476187E+02
   0.110399E+03   0.423676E+02   0.481753E-03   0.968304E+01   0.130104E+02   0.146250E+02   0.182252E+02   0.469899E+02
   0.110399E+03   0.423676E+02   0.481753E-03   0.106559E+02   0.135806E+02   0.142371E+02   0.163797E+02   0.469935E+02
   0.110399E+03   0.423676E+02   0.481753E-03   0.106559E+02   0.130904E+02   0.142371E+02   0.116333E+02   0.469261E+02
   0.110399E+03   0.423676E+02   0.481753E-03   0.107937E+02   0.101547E+02   0.150970E+02   0.103923E+02   0.472601E+02
   0.110399E+03   0.423676E+02   0.481753E-03   0.846525E+01   0.117747E+02   0.178979E+02   0.116512E+02   0.469620E+02
   0.109161E+03   0.432784E+02   0.481753E-03   0.846525E+01   0.134755E+02   0.178979E+02   0.184103E+02   0.452850E+02
   0.109161E+03   0.432784E+02   0.481753E-03   0.843754E+01   0.136285E+02   0.150802E+02   0.149096E+02   0.464733E+02
   0.109161E+03   0.432784E+02   0.481753E-03   0.843754E+01   0.105495E+02   0.148815E+02   0.129248E+02   0.477706E+02
   0.111537E+03   0.432784E+02   0.481753E-03   0.105742E+02   0.124561E+02   0.188113E+02   0.129248E+02   0.464381E+02
   0.111537E+03   0.437038E+02   0.351343E-03   0.889936E+01   0.135922E+02   0.199496E+02   0.129696E+02   0.454399E+02
   0.109484E+03   0.437038E+02   0.336840E-03   0.985322E+01   0.135922E+02   0.183254E+02   0.125336E+02   0.472871E+02
   0.109622E+03   0.437038E+02   0.336840E-03   0.854745E+01   0.135922E+02   0.132875E+02   0.125336E+02   0.478766E+02
   0.109622E+03   0.444733E+02   0.352208E-03   0.795072E+01   0.105787E+02   0.132875E+02   0.116121E+02   0.487196E+02
   0.109622E+03   0.444733E+02   0.352208E-03   0.117127E+02   0.105787E+02   0.132875E+02   0.113830E+02   0.485646E+02
   0.109622E+03   0.444733E+02   0.352208E-03   0.106119E+02   0.114017E+02   0.131408E+02   0.147975E+02   0.493441E+02
   0.109622E+03   0.444733E+02   0.352208E-03   0.106119E+02   0.125950E+02   0.131408E+02   0.147975E+02   0.487943E+02
   0.109622E+03   0.456197E+02   0.352208E-03   0.106119E+02   0.132615E+02   0.139134E+02   0.140360E+02   0.478632E+02
   0.109622E+03   0.456197E+02   0.352208E-03   0.105075E+02   0.860806E+01   0.151575E+02   0.169852E+02   0.486890E+02
   0.109622E+03   0.456197E+02   0.352208E-03   0.104932E+02   0.860806E+01   0.154445E+02   0.169852E+02   0.486639E+02
   0.109622E+03   0.456197E+02   0.352208E-03   0.963743E+01   0.860806E+01   0.154445E+02   0.194691E+02   0.479675E+02
   0.109622E+03   0.445900E+02   0.352208E-03   0.963743E+01   0.113856E+02   0.157002E+02   0.187298E+02   0.486199E+02
   0.109622E+03   0.445900E+02   0.352208E-03   0.105342E+02   0.113856E+02   0.146301E+02   0.135403E+02   0.494128E+02
   0.110463E+03   0.445900E+02   0.352208E-03   0.108380E+02   0.116396E+02   0.146301E+02   0.116225E+02   0.479723E+02
   0.110463E+03   0.445900E+02   0.352208E-03   0.108380E+02   0.127642E+02   0.143915E+02   0.132034E+02   0.479090E+02
   0.110188E+03   0.445900E+02   0.352208E-03   0.941584E+01   0.143943E+02   0.109776E+02   0.136822E+02   0.465334E+02
   0.110188E+03   0.447784E+02   0.218392E-03   0.117241E+02   0.122698E+02   0.133757E+02   0.135724E+02   0.485108E+02
   0.110188E+03   0.447784E+02   0.218392E-03   0.117241E+02   0.133543E+02   0.149993E+02   0.135724E+02   0.479529E+02
   0.110188E+03   0.447784E+02   0.218392E-03   0.994216E+01   0.133543E+02   0.168852E+02   0.135724E+02   0.481400E+02
   0.110188E+03   0.447784E+02   0.218392E-03   0.994216E+01   0.131206E+02   0.170195E+02   0.166011E+02   0.480443E+02
   0.110188E+03   0.447784E+02   0.473538E-03   0.994216E+01   0.126767E+02   0.170195E+02   0.193117E+02   0.463257E+02
   0.110188E+03   0.438745E+02   0.413667E-03   0.994216E+01   0.122317E+02   0.166011E+02   0.198041E+02   0.472852E+02
   0.110188E+03   0.438745E+02   0.420626E-03   0.968720E+01   0.115531E+02   0.166977E+02   0.198721E+02   0.475091E+02
   0.110188E+03   0.438745E+02   0.420626E-03   0.913965E+01   0.115557E+02   0.142919E+02   0.211302E+02   0.472076E+02
   0.110188E+03   0.438745E+02   0.420626E-03   0.913965E+01   0.105171E+02   0.142056E+02   0.211302E+02   0.475296E+02
   0.110188E+03   0.438745E+02   0.420626E-03   0.913965E+01   0.105171E+02   0.166573E+02   0.204230E+02   0.475813E+02
   0.110188E+03   0.438745E+02   0.259998E-03   0.753262E+01   0.775575E+01   0.185384E+02   0.149375E+02   0.482816E+02
   0.110188E+03   0.438745E+02   0.259998E-03   0.130201E+02   0.775575E+01   0.185384E+02   0.162133E+02   0.477099E+02
   0.110188E+03   0.438745E+02   0.300131E-03   0.103098E+02   0.775575E+01   0.185384E+02   0.178348E+02   0.482130E+02
   0.110188E+03   0.438745E+02   0.300131E-03   0.117346E+02   0.775575E+01   0.147773E+02   0.180741E+02   0.484868E+02
