a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.995139E+02   0.932507E-03   0.137318E-02   0.208557E-03   0.938365E-03   0.111531E-02   0.996127E-03   0.135846E-02   0.226733E-05   0.181689E+03   0.000000E+00   0.000000E+00   0.181689E+03  -0.363378E+03
   0.995139E+02   0.965849E-03   0.137318E-02   0.208557E-03   0.938365E-03   0.111531E-02   0.996127E-03   0.135846E-02   0.131559E-03   0.181619E+03   0.000000E+00   0.000000E+00   0.181619E+03  -0.363238E+03
   0.995139E+02   0.965849E-03   0.131370E-02   0.208557E-03   0.938365E-03   0.111531E-02   0.996127E-03   0.135846E-02   0.131559E-03   0.181746E+03   0.000000E+00   0.000000E+00   0.181746E+03  -0.363492E+03
   0.995139E+02   0.965849E-03   0.131370E-02   0.133158E-02   0.938365E-03   0.102638E-03   0.996127E-03   0.474621E-03   0.131559E-03   0.182691E+03   0.000000E+00   0.000000E+00   0.182691E+03  -0.365382E+03
   0.995139E+02   0.739173E-03   0.180067E-02   0.723286E-03   0.938365E-03   0.981081E-03   0.996127E-03   0.112683E-03   0.131559E-03   0.183305E+03   0.000000E+00   0.000000E+00   0.183305E+03  -0.366610E+03
   0.995139E+02   0.739173E-03   0.144089E-02   0.360585E-03   0.938365E-03   0.981081E-03   0.996127E-03   0.112683E-03   0.131559E-03   0.184143E+03   0.000000E+00   0.000000E+00   0.184143E+03  -0.368286E+03
   0.995139E+02   0.739173E-03   0.144089E-02   0.360585E-03   0.938365E-03   0.884234E-04   0.996127E-03   0.112683E-03   0.131559E-03   0.184214E+03   0.000000E+00   0.000000E+00   0.184214E+03  -0.368428E+03
   0.995139E+02   0.739173E-03   0.144089E-02   0.936635E-03   0.938365E-03   0.271302E-03   0.211509E-02   0.112683E-03   0.131559E-03   0.182054E+03   0.000000E+00   0.000000E+00   0.182054E+03  -0.364108E+03
   0.995139E+02   0.780333E-03   0.713485E-03   0.936635E-03   0.938365E-03   0.271302E-03   0.211509E-02   0.118627E-02   0.131559E-03   0.182273E+03   0.000000E+00   0.000000E+00   0.182273E+03  -0.364546E+03
   0.995139E+02   0.780333E-03   0.713485E-03   0.936635E-03   0.938365E-03   0.271302E-03   0.959734E-03   0.118627E-02   0.131559E-03   0.184277E+03   0.000000E+00   0.000000E+00   0.184277E+03  -0.368554E+03
   0.995139E+02   0.139216E-02   0.713485E-03   0.936635E-03   0.938365E-03   0.271302E-03   0.959734E-03   0.118627E-02   0.131559E-03   0.182932E+03   0.000000E+00   0.000000E+00   0.182932E+03  -0.365864E+03
   0.995139E+02   0.722788E-03   0.623059E-03   0.936635E-03   0.938365E-03   0.271302E-03   0.959734E-03   0.118627E-02   0.131559E-03   0.184565E+03   0.000000E+00   0.000000E+00   0.184565E+03  -0.369130E+03
   0.995139E+02   0.722788E-03   0.623059E-03   0.281670E-03   0.938365E-03   0.271302E-03   0.959734E-03   0.118627E-02   0.131559E-03   0.184947E+03   0.000000E+00   0.000000E+00   0.184947E+03  -0.369894E+03
   0.995139E+02   0.722788E-03   0.623059E-03   0.227575E-03   0.938365E-03   0.271302E-03   0.959734E-03   0.118627E-02   0.131559E-03   0.184828E+03   0.000000E+00   0.000000E+00   0.184828E+03  -0.369656E+03
   0.100933E+03   0.722788E-03   0.623059E-03   0.227575E-03   0.938365E-03   0.271302E-03   0.153389E-02   0.118627E-02   0.528004E-03   0.182833E+03   0.000000E+00   0.000000E+00   0.182833E+03  -0.365666E+03
   0.100933E+03   0.722788E-03   0.623059E-03   0.227575E-03   0.115939E-02   0.271302E-03   0.153389E-02   0.198129E-02   0.286587E-04   0.181217E+03   0.000000E+00   0.000000E+00   0.181217E+03  -0.362434E+03
   0.100933E+03   0.722788E-03   0.623059E-03   0.227575E-03   0.115939E-02   0.867716E-03   0.153389E-02   0.945147E-03   0.152010E-03   0.182957E+03   0.000000E+00   0.000000E+00   0.182957E+03  -0.365914E+03
   0.100933E+03   0.722788E-03   0.623059E-03   0.227575E-03   0.666938E-03   0.867716E-03   0.234415E-02   0.945147E-03   0.152010E-03   0.182201E+03   0.000000E+00   0.000000E+00   0.182201E+03  -0.364402E+03
   0.100933E+03   0.722788E-03   0.424770E-03   0.227575E-03   0.706189E-03   0.867716E-03   0.234415E-02   0.945147E-03   0.152010E-03   0.182394E+03   0.000000E+00   0.000000E+00   0.182394E+03  -0.364788E+03
   0.100253E+03   0.722788E-03   0.424770E-03   0.227575E-03   0.706189E-03   0.867716E-03   0.208709E-02   0.945147E-03   0.152010E-03   0.183704E+03   0.000000E+00   0.000000E+00   0.183704E+03  -0.367408E+03
   0.987251E+02   0.722788E-03   0.652080E-03   0.227575E-03   0.749098E-03   0.867716E-03   0.208709E-02   0.945147E-03   0.152010E-03   0.182054E+03   0.000000E+00   0.000000E+00   0.182054E+03  -0.364108E+03
   0.987251E+02   0.140339E-02   0.397452E-03   0.227575E-03   0.749098E-03   0.867716E-03   0.216072E-02   0.909226E-03   0.152010E-03   0.180864E+03   0.000000E+00   0.000000E+00   0.180864E+03  -0.361728E+03
   0.100340E+03   0.140339E-02   0.397452E-03   0.227575E-03   0.749098E-03   0.867716E-03   0.995974E-03   0.726543E-03   0.152010E-03   0.184448E+03   0.000000E+00   0.000000E+00   0.184448E+03  -0.368896E+03
   0.100340E+03   0.154615E-02   0.397452E-03   0.227575E-03   0.749098E-03   0.172401E-03   0.995974E-03   0.448396E-03   0.152010E-03   0.184782E+03   0.000000E+00   0.000000E+00   0.184782E+03  -0.369564E+03
   0.100340E+03   0.653853E-03   0.397452E-03   0.227575E-03   0.749098E-03   0.172401E-03   0.103259E-03   0.448396E-03   0.152010E-03   0.185532E+03   0.000000E+00   0.000000E+00   0.185532E+03  -0.371064E+03
   0.100340E+03   0.396472E-03   0.397452E-03   0.227575E-03   0.749098E-03   0.172401E-03   0.896442E-03   0.448396E-03   0.152010E-03   0.187166E+03   0.000000E+00   0.000000E+00   0.187166E+03  -0.374332E+03
   0.100340E+03   0.396472E-03   0.397452E-03   0.227575E-03   0.749098E-03   0.172401E-03   0.896442E-03   0.448396E-03   0.152010E-03   0.187166E+03   0.000000E+00   0.000000E+00   0.187166E+03  -0.374332E+03
   0.100340E+03   0.396472E-03   0.397452E-03   0.227575E-03   0.749098E-03   0.172401E-03   0.896442E-03   0.448396E-03   0.152010E-03   0.187166E+03   0.000000E+00   0.000000E+00   0.187166E+03  -0.374332E+03
   0.100340E+03   0.812666E-03   0.397452E-03   0.227575E-03   0.749098E-03   0.172401E-03   0.187044E-03   0.212573E-03   0.152010E-03   0.185603E+03   0.000000E+00   0.000000E+00   0.185603E+03  -0.371206E+03
   0.100340E+03   0.812666E-03   0.397452E-03   0.227575E-03   0.949083E-03   0.172401E-03   0.187044E-03   0.461876E-03   0.152010E-03   0.185342E+03   0.000000E+00   0.000000E+00   0.185342E+03  -0.370684E+03
   0.100340E+03   0.772715E-03   0.397452E-03   0.227575E-03   0.949083E-03   0.172401E-03   0.187044E-03   0.461876E-03   0.152010E-03   0.185428E+03   0.000000E+00   0.000000E+00   0.185428E+03  -0.370856E+03
   0.998276E+02   0.727001E-03   0.397452E-03   0.227575E-03   0.949083E-03   0.172401E-03   0.187044E-03   0.461876E-03   0.152010E-03   0.185864E+03   0.000000E+00   0.000000E+00   0.185864E+03  -0.371728E+03
   0.998276E+02   0.143831E-02   0.397452E-03   0.748096E-03   0.949083E-03   0.784213E-03   0.187044E-03   0.461876E-03   0.152010E-03   0.184502E+03   0.000000E+00   0.000000E+00   0.184502E+03  -0.369004E+03
   0.998276E+02   0.241358E-03   0.404299E-03   0.748096E-03   0.949083E-03   0.784213E-03   0.104584E-02   0.461876E-03   0.152010E-03   0.186998E+03   0.000000E+00   0.000000E+00   0.186998E+03  -0.373996E+03
   0.995352E+02   0.241358E-03   0.404299E-03   0.748096E-03   0.949083E-03   0.118805E-02   0.104584E-02   0.461876E-03   0.152010E-03   0.186018E+03   0.000000E+00   0.000000E+00   0.186018E+03  -0.372036E+03
   0.995352E+02   0.241358E-03   0.404299E-03   0.734500E-03   0.756974E-03   0.118805E-02   0.104584E-02   0.461876E-03   0.152010E-03   0.186214E+03   0.000000E+00   0.000000E+00   0.186214E+03  -0.372428E+03
   0.995352E+02   0.241358E-03   0.404299E-03   0.352256E-03   0.756974E-03   0.819567E-03   0.104584E-02   0.461876E-03   0.152010E-03   0.186979E+03   0.000000E+00   0.000000E+00   0.186979E+03  -0.373958E+03
   0.990824E+02   0.241358E-03   0.404299E-03   0.352256E-03   0.172825E-02   0.819567E-03   0.934434E-03   0.461876E-03   0.152010E-03   0.185049E+03   0.000000E+00   0.000000E+00   0.185049E+03  -0.370098E+03
